ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.383139,,,,,,,,,,,,,,,4c596250-910d-43c5-ab93-75a824524bcb,133,,"[53.1, 7.1]",22934,3,,,,,1.9631364,,Right Foot,,,,"[45.9, 24.5]",,Ground Pass,,18.830826,,,Monica Hickmann Alves,5071.0,,,,,,1,From Throw In,Kathellen Sousa Feitoza,25556.0,Right Center Back,12,Brazil Women's,1203,['2c4e982c-2262-48c3-a880-dafb8b070b60'],59,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:03:59.852,Pass,
,,,,,,,,,,,,,,1.9096,,,,,,,,,,,,,,,55b0f9df-54f0-4d7c-a088-dfb518b3c465,136,,"[55.6, 28.5]",22934,4,,,,,-0.34043998,,Right Foot,,,,"[87.5, 17.2]",,High Pass,,33.84228,Incomplete,,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Throw In,Monica Hickmann Alves,5071.0,Left Center Back,12,Brazil Women's,1203,"['4c66bc76-bbf1-4190-8bf8-e789fca648f6', '5ee52a32-6f1d-4f0e-b943-d76f3dc8d07e']",4,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:04.970,Pass,
,,,,,,,,,,,,,,0.7168,,,,,,,,,,,,,,,5ee52a32-6f1d-4f0e-b943-d76f3dc8d07e,138,,"[32.6, 62.9]",22934,4,,,,,-0.05212665,,Head,,,,"[44.1, 62.3]",,High Pass,,11.515641,Incomplete,,Marlo Carmen Sweatman,25551.0,,,,,Recovery,1,From Throw In,Dominique Bond-Flasza,25552.0,Right Back,12,Brazil Women's,1203,"['55b0f9df-54f0-4d7c-a088-dfb518b3c465', 'a12d0a57-acb9-4529-be19-04dbf52da506', 'f75b2fa7-f8e1-4203-8822-81e582aa9fdf']",6,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:04:06.879,Pass,
,,,,,,,,,,,,,,0.631883,,,,,,,,,,,,,,,f75b2fa7-f8e1-4203-8822-81e582aa9fdf,140,,"[76.0, 17.8]",22934,4,,,,,-0.37206775,,Right Foot,,,,"[80.1, 16.2]",,Low Pass,,4.4011364,,,Débora Cristiane de Oliveira,5044.0,,,,,Recovery,1,From Throw In,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,12,Brazil Women's,1203,"['5ee52a32-6f1d-4f0e-b943-d76f3dc8d07e', 'a0d31ee2-a8f2-46ae-b3ca-e908411bb1df']",7,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:07.596,Pass,
,,,,,,,,,,,,,,0.6642,,,,,,,,,,,,,,,30e455de-7960-4794-a459-255bfb9d6d04,144,,"[79.8, 16.3]",22934,4,,,,,1.1844591,,Right Foot,,,,"[82.2, 22.2]",,Low Pass,,6.369458,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,1,From Throw In,Débora Cristiane de Oliveira,5044.0,Left Midfield,12,Brazil Women's,1203,"['04a3b412-5db4-459c-9d38-608523a15573', '96e973f4-6716-4b90-bd49-9602b8bdf5fa']",8,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:08.546,Pass,True
,,,,,,,,,,,,,,3.8697,,,,,,,,,,,,,,,8e61258e-9b7a-40d9-abbf-40930bb4af50,147,,"[85.7, 22.3]",22934,4,,,,,-0.59675896,,Right Foot,,,,"[111.9, 4.5]",,High Pass,,31.674595,Incomplete,,Beatriz Zaneratto João,25561.0,,,,,,1,From Throw In,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,12,Brazil Women's,1203,"['1aa8e350-200e-4ee6-a90f-948dc5d7b4b1', 'b7fd0bbe-7a16-413a-8cda-94aa2760f5d1']",10,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:10.307,Pass,
,,,,,,,,,,,,,,0.630202,,,,,,,,,,,,,,,b199d1ff-01e4-4f52-9cca-8546949805e4,151,,"[115.8, 0.1]",22934,4,,,,,2.0131705,,,,,,"[112.2, 7.7]",,Low Pass,,8.409518,,,Beatriz Zaneratto João,25561.0,,,,,Throw-in,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,13,Brazil Women's,1203,['990387df-dbe0-4621-a5e3-870f8eb7362b'],34,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:34.092,Pass,
,,,,,,,,,,,,,,1.365293,,,,,,,,,,,,,,,6d8b744a-c9ac-4921-b10a-395fe929c5b4,153,,"[112.2, 7.7]",22934,4,,,,,-2.0200565,,Left Foot,,,,"[109.5, 2.1]",,Low Pass,,6.2169123,,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Throw In,Beatriz Zaneratto João,25561.0,Right Center Forward,13,Brazil Women's,1203,['93a73eaf-7405-47fa-a05c-db867e0596e0'],34,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:34.723,Pass,
,,,,,,,,,,,,,,0.8264,,,,,,,,,,,,,,,cde80021-f068-4cb2-a104-670afedbff15,156,,"[109.5, 2.1]",22934,4,,,,,0.3045109,,Left Foot,,,,"[113.0, 3.2]",,Ground Pass,,3.6687872,,,Beatriz Zaneratto João,25561.0,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,13,Brazil Women's,1203,['461eef3e-ff60-4642-bcb4-23806c45b1e5'],36,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:36.462,Pass,
,,,,,,,,,,,,,,0.1891,,,,,,,,,,,,,,,1c238587-1226-4357-abb5-c70173c26cbb,160,,"[112.3, 2.8]",22934,4,,,,,2.3127437,,Left Foot,,,,"[111.2, 4.0]",,Ground Pass,,1.627882,Incomplete,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Throw In,Beatriz Zaneratto João,25561.0,Right Center Forward,13,Brazil Women's,1203,"['35fdd3d8-f202-49b7-885e-deb3d044743a', '91ae4d62-50d0-443c-81fd-af60de9f0e52', 'fdb15613-43a4-47a0-ad2a-0ac6e650b6c9']",37,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:37.711,Pass,True
,,,,,,,,,,,,,,0.3052,,,,,,,,,,,,,,,6e279327-1110-420f-b18e-6c9698b36995,166,,"[8.4, 74.2]",22934,4,,,,,0.08673834,,Right Foot,,,,"[10.7, 74.4]",,Ground Pass,,2.3086793,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,,1,From Throw In,Dominique Bond-Flasza,25552.0,Right Back,13,Brazil Women's,1203,"['517fd0ca-9573-4456-9c59-6f84c514c6c8', 'b6f8bf28-8fc4-4fa3-9ba5-141df06e78bf', 'd8da7f23-1ed4-4b4f-b54c-a954ae6de991']",39,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:04:39.074,Pass,True
,,,,,,,,,,,,,,0.0564,,,,,,,,,,,,,,,a62a02ba-6f31-46ed-a14b-79ae567e486c,169,,"[111.6, 5.3]",22934,4,,,,,1.2793396,,Left Foot,,,,"[112.2, 7.3]",,High Pass,,2.0880613,Incomplete,,Cristiane Rozeira de Souza Silva,15293.0,,,,,Recovery,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,13,Brazil Women's,1203,"['459ea137-5099-48b9-9afd-75ff87176084', '8a42c51a-05cf-4ec3-9246-f32300b392f1']",40,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:04:40.803,Pass,
,,,,,,,,,,,,,,1.5848,,,,,,,,,,,,,,,3a75d32c-141c-4551-8217-b79c47fbf719,172,,"[120.0, 0.1]",22934,5,,,,,1.6337054,,Right Foot,,,,"[117.6, 38.2]",,High Pass,True,38.175514,Incomplete,,Beatriz Zaneratto João,25561.0,,,Inswinging,,Corner,1,From Corner,Débora Cristiane de Oliveira,5044.0,Left Midfield,14,Brazil Women's,1203,"['765c1a70-102f-4175-b7f8-2aa65929c701', 'd72baca3-adf3-48df-9c76-78f253fe2f79']",4,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:05:04.856,Pass,
,,,,,,,,,,,,,,3.1172,,,,,,,,,,,,,,,79d9ba4a-9d9f-4298-bae5-b1f55541fdac,179,,"[7.0, 44.1]",22934,5,,,,,0.042080406,,Right Foot,,,,"[54.5, 46.1]",,High Pass,,47.542088,,,Chantelle Swaby,25558.0,,,,,Goal Kick,1,From Goal Kick,Sydney Schneider,25550.0,Goalkeeper,15,Jamaica Women's,1212,['ed488d72-ea67-4117-8862-b748e576d196'],33,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:33.763,Pass,
,,,,,,,,,,,,,,1.7264,,,,,,,,,,,,,,,f2a8546f-a09e-483f-bf66-66f612eb8d8a,182,,"[54.5, 46.1]",22934,5,,,,True,-0.23161642,,,,,,"[65.1, 43.6]",,High Pass,,10.890821,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,,1,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,15,Jamaica Women's,1212,"['540c924e-0f7c-45de-94f7-0d4c2d804c98', 'a2fcc3e2-2bc4-45e3-a484-57ae723fb74a', 'cd56a091-020a-4f5a-ace7-02a9de4517f1']",36,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:36.880,Pass,True
,,,,,,,,,,,,,,1.7722,,,,,,,,,,,,,,,cd56a091-020a-4f5a-ace7-02a9de4517f1,184,,"[55.0, 36.5]",22934,5,,,,True,0.7451269,,,,,,"[69.2, 49.6]",,High Pass,,19.31968,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Kathellen Sousa Feitoza,25556.0,Right Center Back,15,Jamaica Women's,1212,"['5c00ab01-08ea-43b9-ae14-36c655c3c3a2', '9341b43c-8734-479f-8a90-64cba9b17876', 'f2a8546f-a09e-483f-bf66-66f612eb8d8a']",38,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:05:38.607,Pass,True
,,,,,,,,,,,,,,1.8183,,,,,,,,,,,,,,,ae3e7eeb-a57e-458c-b172-8c6e0ecc1f9d,188,,"[55.8, 26.3]",22934,5,,,,,-0.1630953,,Left Foot,,,,"[63.7, 25.0]",,High Pass,,8.0062475,,,Khadija Monifa Shaw,25554.0,,,,,,1,From Goal Kick,Deneisha Selena Blackwood,25557.0,Left Back,15,Jamaica Women's,1212,['a863e11e-0a71-4d60-8a67-1de115a9e848'],42,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:42.016,Pass,
,,,,,,,,,,,,,,2.947357,,,,,,,,,,,,,,,0809de46-ddeb-44ec-972b-8c61b28b0014,190,,"[63.7, 25.0]",22934,5,,,,True,-0.038258836,,,,,,"[84.6, 24.2]",,High Pass,,20.915306,Incomplete,,Trudi Sudan Carter,25553.0,,,,,,1,From Goal Kick,Khadija Monifa Shaw,25554.0,Center Forward,15,Jamaica Women's,1212,"['32a7aa05-8b0c-4da9-9dd0-acd465357a30', '8b8a6884-4d4b-4450-9864-fdbf05c42657', '92a16297-39bd-469d-ac48-0ef3446a9cb2']",43,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:43.875,Pass,True
,,,,,,,,,,,,,,1.5773,,,,,,,,,,,,,,,c1b54970-e508-470f-9d24-7850ab592cfa,196,,"[21.2, 59.5]",22934,5,,,,,-2.616797,,Right Foot,,,,"[9.8, 52.9]",,Ground Pass,,13.172699,,,Bárbara Micheline do Monte Barbosa,25555.0,,,,,,1,From Goal Kick,Kathellen Sousa Feitoza,25556.0,Right Center Back,15,Jamaica Women's,1212,"['4fc78ffc-c78c-4eaa-b406-14f58f836e5c', '5f76a518-c39e-4f31-b6d3-f05f4a3916b3']",49,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:05:49.092,Pass,True
,,,,,,,,,,,,,,1.717,,,,,,,,,,,,,,,fed50011-dd62-4d62-abfa-244b2c07b0a4,199,,"[10.4, 53.0]",22934,5,,,,,0.13271652,,Right Foot,,,,"[50.1, 58.3]",,Low Pass,,40.052216,Incomplete,,,,,,,,,1,From Goal Kick,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,15,Jamaica Women's,1212,['e7f02355-d401-4d77-b5c3-31a9d1acbfe5'],50,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:05:50.669,Pass,
,,,,,,,,,,,,,,0.4945,,,,,,,,,,,,,,,a206caa1-b7c7-45c4-a401-9b5015358107,210,,"[91.3, 26.4]",22934,5,,,,,0.70148355,,Right Foot,,,,"[97.1, 31.3]",,Ground Pass,,7.5927596,,,Cheyna Matthews,25546.0,,,,,,1,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,15,Jamaica Women's,1212,['f3479cc3-92e7-45a5-881f-58a3e857e880'],57,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:57.197,Pass,
,,,,,,,,,,,,,,1.5226,,,,,,,,,,,,,,,601b8b3e-c0c9-4e36-87a7-fc7561d02977,213,,"[92.5, 31.7]",22934,5,,,,,1.5273454,,Right Foot,,,,"[93.1, 45.5]",,Ground Pass,,13.813037,Incomplete,,Havana Solaun,4945.0,,,,,,1,From Goal Kick,Cheyna Matthews,25546.0,Right Wing,15,Jamaica Women's,1212,"['61a92758-49dc-43e4-ab6a-5de0e3463201', 'f31e379c-0ed0-49f1-bf92-96dfe21344b2']",58,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:58.467,Pass,
,,,,,,,,,,,,,,2.175017,,,,,,,,,,,,,,,c4370ee0-1c64-4057-b14e-e5f270c4322a,220,,"[69.2, 37.8]",22934,6,,,,,-0.7853982,,Right Foot,,,,"[86.6, 20.4]",,Ground Pass,,24.607315,,,Cristiane Rozeira de Souza Silva,15293.0,,,,,Free Kick,1,From Free Kick,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,17,Brazil Women's,1203,['6e9bcc74-2f43-4406-aa7f-d2adf61c6e11'],12,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:12.619,Pass,
,,,,,,,,,,,,,,1.7658,,,,,,,,,,,,,,,1807ce53-662b-44ea-bc10-bbc7af09a9c9,224,,"[109.9, 22.6]",22934,6,,,,,1.2546954,,Left Foot,True,,,"[118.6, 49.2]",,Low Pass,,27.986605,,,Beatriz Zaneratto João,25561.0,,,,,,1,From Free Kick,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,17,Brazil Women's,1203,"['78ddbf95-badf-489e-a0cd-6cde131548c9', 'a8f0ab6c-7738-4da2-84ab-4259f2cebbdb']",19,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:19.033,Pass,True
,,,,,,,,,,,,,,1.929736,,,,,,,,,,,,,,,29768cc3-dc33-4d3a-853d-44f31224ea86,226,,"[118.6, 49.2]",22934,6,,,,,-2.0005586,,Right Foot,,,,"[113.1, 37.2]",,Low Pass,,13.200378,Incomplete,,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Free Kick,Beatriz Zaneratto João,25561.0,Right Center Forward,17,Brazil Women's,1203,"['44a4ac03-6e4d-4a97-8c05-730663230062', 'e48cf95f-2b67-4523-a3e5-3680d823a719']",20,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:20.799,Pass,
,,,,,,,,,,,,,,0.931887,,,,,,,,,,,,,,,9579bdf4-e1b5-4e3d-b111-5e32050fcb24,231,,"[71.4, 35.8]",22934,6,,,,,2.3888626,,Left Foot,,,,"[63.5, 43.2]",,Ground Pass,,10.82451,,,Kathellen Sousa Feitoza,25556.0,,,,,,1,From Free Kick,Monica Hickmann Alves,5071.0,Left Center Back,17,Brazil Women's,1203,['515ab25e-1ac3-4e8d-8972-ea253f2182c1'],26,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:26.231,Pass,
,,,,,,,,,,,,,,1.953668,,,,,,,,,,,,,,,da945227-3461-41d3-9f3f-2c6160500a30,234,,"[58.3, 44.6]",22934,6,,,,,1.0796328,,Right Foot,,,,"[69.8, 66.1]",,Ground Pass,,24.38237,,,Letícia Santos de Oliveira,25560.0,,,,,,1,From Free Kick,Kathellen Sousa Feitoza,25556.0,Right Center Back,17,Brazil Women's,1203,['d28738c5-5aab-4d58-ac43-abdefe3ee7ea'],28,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:28.667,Pass,
,,,,,,,,,,,,,,0.816093,,,,,,,,,,,,,,,6ee99418-4124-4b7e-aae1-e62cc6dbb576,237,,"[78.4, 65.3]",22934,6,,,,,-0.58590174,,Right Foot,,,,"[89.4, 58.0]",,Ground Pass,,13.201894,,,Beatriz Zaneratto João,25561.0,,,,,,1,From Free Kick,Letícia Santos de Oliveira,25560.0,Right Back,17,Brazil Women's,1203,['d37e0b01-1bc8-4426-99c1-5f16e884e970'],32,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:32.856,Pass,
,,,,,,,,,,,,,,1.5561,,,,,,,,,,,,,,,fc9ee415-605c-4d6e-8e74-4c3c579e2d23,239,,"[89.4, 58.0]",22934,6,,,,,1.0847644,,Right Foot,,,,"[92.2, 63.3]",,High Pass,,5.994164,Incomplete,,Andressa Alves da Silva,24368.0,,,,,,1,From Free Kick,Beatriz Zaneratto João,25561.0,Right Center Forward,17,Brazil Women's,1203,"['0952b247-fbd4-4ef0-9a73-2dd1b815f2bb', '1f59d650-46bd-4cef-9915-ae03a03b3479']",33,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:33.672,Pass,
,,,,,,,,,,,,,,3.4081,,,,,,,,,,,,,,,0952b247-fbd4-4ef0-9a73-2dd1b815f2bb,241,,"[27.9, 16.8]",22934,6,,,,,-0.6435011,,Head,,,,"[34.3, 12.0]",,High Pass,,8.0,Incomplete,,Trudi Sudan Carter,25553.0,,,,,Recovery,1,From Free Kick,Deneisha Selena Blackwood,25557.0,Left Back,17,Brazil Women's,1203,"['7931f845-de5d-488c-b476-a2e1d11ffe55', '8e028890-f21c-4188-a953-45580654797d', 'fc9ee415-605c-4d6e-8e74-4c3c579e2d23']",35,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:06:35.228,Pass,
,,,,,,,,,,,,,,0.943935,,,,,,,,,,,,,,,13ab1cdf-57f2-48e8-9eb3-d3efc274b760,247,,"[87.9, 74.3]",22934,6,,,,,-2.1390831,,Left Foot,,,,"[82.6, 66.0]",,Ground Pass,,9.847842,,,Miraildes Maciel Mota,15291.0,,,,,,1,From Free Kick,Andressa Alves da Silva,24368.0,Right Midfield,17,Brazil Women's,1203,['5b16a2fa-71af-4783-9d9a-5f29a76a6676'],42,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:42.756,Pass,
,,,,,,,,,,,,,,1.1864,,,,,,,,,,,,,,,ff723c8f-1921-444f-a193-755b6a60b7da,250,,"[82.6, 66.0]",22934,6,,,,,-0.9438753,,Right Foot,,,,"[91.8, 53.3]",,Low Pass,,15.682156,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,1,From Free Kick,Miraildes Maciel Mota,15291.0,Right Center Midfield,17,Brazil Women's,1203,['5997399c-95fc-4e0a-9098-0829e9130d39'],44,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:44.177,Pass,
,,,,,,,,,,,,,,1.7331,,,,,,,,,,,,,,,00baf869-9d2e-45ab-9b37-81f57c420c72,254,,"[92.5, 52.4]",22934,6,,,,,-0.26195496,,Right Foot,,,,"[106.3, 48.7]",,Low Pass,,14.287407,Incomplete,,Beatriz Zaneratto João,25561.0,,,,,,1,From Free Kick,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,17,Brazil Women's,1203,"['7c3099bf-5bdb-4b8f-b231-af78e1280697', 'c0f481fe-b33d-4cce-9c1a-061ea6e84dc2', 'd3b0c2ae-4dbe-4576-85c2-2004a8d1b5d1']",46,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:46.147,Pass,True
,,,,,,,,,,,,,,1.3937,,,,,,,,,,,,,,,9f037a34-ddc2-474c-901d-12c07c801694,260,,"[30.8, 57.9]",22934,6,,,,,-2.7377985,,Right Foot,,,,"[19.8, 53.2]",,Ground Pass,,11.962023,,,Allyson Swaby,25545.0,,,,,,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,18,Jamaica Women's,1212,"['8d8f6b30-ba22-4f97-940d-efbd8134bb64', 'ae1d5cc6-bdbf-4aca-a033-aa5b1221ce4d']",53,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:06:53.330,Pass,True
,,,,,,,,,,,,,,2.1747,,,,,,,,,,,,,,,5264096a-213a-4bbd-8a6d-29b11e7d1d0b,263,,"[19.8, 53.2]",22934,6,,,,,-0.2863671,,Right Foot,,,,"[54.1, 43.1]",,High Pass,,35.75612,,,Khadija Monifa Shaw,25554.0,,,,,,1,Regular Play,Allyson Swaby,25545.0,Right Center Back,18,Jamaica Women's,1212,['709e3feb-d840-4c30-bd3f-4381455c44c6'],54,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:06:54.804,Pass,
,,,,,,,,,,,,,,0.8614,,,,,,,,,,,,,,,5c68937f-6750-4039-9924-b5dbdee3b298,265,,"[54.1, 43.1]",22934,6,,,,,2.1926205,,Head,,,,"[49.8, 49.1]",,High Pass,,7.3817344,Incomplete,,Havana Solaun,4945.0,,,,,,1,Regular Play,Khadija Monifa Shaw,25554.0,Center Forward,18,Jamaica Women's,1212,"['0800ec9e-e660-475d-8874-2f722ac37a8f', '117c93a0-79e7-47c9-8a6b-331fab42bbba']",57,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:06:57.059,Pass,
,,,,,,,,,,,,,,3.0822,,,,,,,,,,,,,,,0800ec9e-e660-475d-8874-2f722ac37a8f,267,,"[70.3, 31.0]",22934,6,,,,,2.3759549,,Right Foot,,,,"[57.4, 43.4]",,High Pass,,17.893295,,,Kathellen Sousa Feitoza,25556.0,,,,,Recovery,1,Regular Play,Miraildes Maciel Mota,15291.0,Right Center Midfield,18,Jamaica Women's,1212,"['5c68937f-6750-4039-9924-b5dbdee3b298', 'eaa1be0b-e1db-4025-b9d3-20859e2d1c28']",57,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:06:57.920,Pass,
,,,,,,,,,,,,,,2.3249,,,,,,,,,,,,,,,99b8d970-1d48-4aea-a494-53a957479b15,271,,"[56.1, 43.0]",22934,7,,,,,-0.7616738,,Right Foot,,,,"[71.2, 28.6]",,High Pass,,20.865522,Incomplete,,,,,,,,,1,Regular Play,Kathellen Sousa Feitoza,25556.0,Right Center Back,18,Jamaica Women's,1212,['8ec0c641-a286-4875-a3b1-fbcc0d207fda'],1,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:07:01.042,Pass,
,,,,,,,,,,,,,,1.1862,,,,,,,,,,,,,,,b1e674ab-40d0-4aac-917d-674a9569c486,274,,"[49.9, 52.2]",22934,7,,,,,0.98539114,,Right Foot,,,,"[55.8, 61.1]",,Ground Pass,,10.678015,,,Dominique Bond-Flasza,25552.0,,,,,,1,Regular Play,Marlo Carmen Sweatman,25551.0,Right Center Midfield,18,Jamaica Women's,1212,['fdcaa746-2752-4813-bd7e-1690f39eaa8c'],4,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:07:04.353,Pass,
,,,,,,,,,,,,,,4.0056,,,,,,,,,,,,,,,2d91376a-e888-4b43-b34d-ce31d9e3cc78,277,,"[56.2, 63.9]",22934,7,,,,,0.34064865,,Right Foot,,,,"[90.9, 76.2]",,Ground Pass,,36.815487,,,Cheyna Matthews,25546.0,,,,,,1,Regular Play,Dominique Bond-Flasza,25552.0,Right Back,18,Jamaica Women's,1212,['8fa239b2-95b1-4387-989c-011cd75278de'],6,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:07:06.406,Pass,
,,,,,,,,,,,,,,0.6989,,,,,,,,,,,,,,,b40ed4fa-0fa4-4409-8840-5eb4cd9f1a75,280,,"[117.0, 73.7]",22934,7,,,,,-1.7071137,,Right Foot,,True,,"[113.9, 51.1]",,Ground Pass,,22.81162,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,18,Jamaica Women's,1212,"['15451236-1df5-46e9-9be7-51aa2c59001d', 'ef8839b6-1f35-4ae9-9c07-a52fd3d59481']",13,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:07:13.444,Pass,
,,,,,,,,,,,,,,2.8007,,,,,,,,,,,,,,,7cb885f6-9188-45ce-9fab-e79e6f8a0c93,284,,"[113.4, 58.3]",22934,7,,,,,-1.3723558,,Left Foot,True,,,"[117.1, 39.9]",,High Pass,,18.768324,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,Recovery,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,18,Jamaica Women's,1212,"['8d384cb3-247e-4cc6-ac42-5d6a34e9ec24', '9cefa252-0d38-49f8-8b36-68b63db51506']",16,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:07:16.330,Pass,
,,,,,,,,,,,,,,3.7466,,,,,,,,,,,,,,,367e6bc8-17e1-4650-8eec-9e2498b1ee01,288,,"[18.6, 58.3]",22934,7,,,,,0.2308338,,Drop Kick,,,,"[62.0, 68.5]",,High Pass,,44.582508,Incomplete,,Beatriz Zaneratto João,25561.0,,,,,,1,From Keeper,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,19,Brazil Women's,1203,"['02fefd42-d8a5-4df9-ad64-2a10a8f4dd0a', '75a42f89-6ac5-40d7-bbf1-b26ad951d2b6']",32,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:07:32.813,Pass,
,,,,,,,,,,,,,,1.8271,,,,,,,,,,,,,,,68ac69d8-200b-4fc0-970d-d1ea4bb19d17,294,,"[55.5, 58.0]",22934,7,,,,,-0.3391024,,Left Foot,,,,"[83.0, 48.3]",,Low Pass,,29.16059,,,Débora Cristiane de Oliveira,5044.0,,,Through Ball,True,,1,From Keeper,Andressa Alves da Silva,24368.0,Right Midfield,19,Brazil Women's,1203,['6d854116-9b8a-4a79-880b-30ea2f1fe6be'],40,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:07:40.337,Pass,
,,,,,,,,,,,,,,2.313,,,,,,,,,,,,,,,1371ebd5-b5a5-4768-853f-19dc8fbe02fb,308,,"[8.8, 34.1]",22934,8,,True,,,0.36595044,,Drop Kick,,,,"[63.6, 55.1]",,High Pass,,58.685944,,,Havana Solaun,4945.0,,,,,,1,Regular Play,Sydney Schneider,25550.0,Goalkeeper,20,Jamaica Women's,1212,['c1ebc01e-e081-4530-ae6b-fc038f6ccbb0'],7,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:08:07.515,Pass,
