50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[51.6, 38.2]",,,,,,,,,,,,2.912949,,,,,,,,,,,,,59fe0340-c0a1-464f-9cb8-80a02083c656,2911,,"[40.5, 37.1]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Morgan Sanson,3546.0,Right Defensive Midfield,144,Montpellier,139,"['7b696a6d-ec4b-428c-8d38-44d2a22e6429', 'f8c3e987-03ad-46d4-a160-904b6b61d0cd', 'fff7ae3d-d209-42c6-82cc-3736f34c54f1']",14,,,,,,,,,,,,,,,,Montpellier,139,00:29:14.966,Carry,True
,,,,,,"[65.0, 25.7]",,,,,,,,,,,,1.59893,,,,,,,,,,,,,fdebee39-b351-4ae6-9b4a-1e015a63e004,2916,,"[56.2, 23.3]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Boscagli,7323.0,Left Wing Back,145,OGC Nice,136,"['c3abd22f-37ce-4bb5-a10c-d3b3a4596c2d', 'e21639c4-2806-4c89-b54d-665f5a34e50a']",19,,,,,,,,,,,,,,,,OGC Nice,136,00:29:19.777,Carry,
,,,,,,"[78.6, 27.0]",,,,,,,,,,,,1.243566,,,,,,,,,,,,,fc7bacd8-bb2a-4e0e-916f-acf89a392dd1,2919,,"[76.5, 28.4]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,145,OGC Nice,136,"['63aae635-c044-4076-94ff-6071dd23ea9e', '6a9d9b22-5edf-44ea-acaf-f35f2c423375']",22,,,,,,,,,,,,,,,,OGC Nice,136,00:29:22.289,Carry,
,,,,,,"[67.3, 27.5]",,,,,,,,,,,,0.06768,,,,,,,,,,,,,08712d0e-8174-4b5c-808f-c3751b46189d,2922,,"[67.3, 27.5]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,145,OGC Nice,136,"['3b103792-8457-44cf-958e-5e5b8fb262cb', '6a0beeaf-f065-4ce3-9cc2-6f18e7b9cbf8']",24,,,,,,,,,,,,,,,,OGC Nice,136,00:29:24.733,Carry,
,,,,,,"[73.7, 38.9]",,,,,,,,,,,,1.50526,,,,,,,,,,,,,98f6bc38-19a9-4501-a437-564365208bc3,2925,,"[71.7, 36.1]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,145,OGC Nice,136,"['2685ba84-f613-4a4b-a180-4491323ccc59', '4267e342-9338-4b0d-b927-6854d9e79bc5']",25,,,,,,,,,,,,,,,,OGC Nice,136,00:29:25.647,Carry,
,,,,,,"[99.2, 73.9]",,,,,,,,,,,,1.342324,,,,,,,,,,,,,1a48d440-58d8-4000-8ec1-f3b6eb3cb215,2928,,"[94.4, 73.7]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Wing Back,145,OGC Nice,136,"['79ed27d7-0eec-44f4-8ea6-84e5c3aca5de', '9bba5f52-9ec7-4048-9814-0d5b68aa1093']",29,,,,,,,,,,,,,,,,OGC Nice,136,00:29:29.734,Carry,
,,,,,,"[5.2, 39.9]",,,,,,,,,,,,3.366008,,,,,,,,,,,,,fcae208d-f052-4191-ae12-12eb2389da68,2932,,"[2.0, 32.4]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laurent Pionnier,40645.0,Goalkeeper,146,Montpellier,139,"['8ae4b006-68f6-456c-a8a2-5db66f804dec', 'db032bf6-46d8-48d3-b353-1316774aefe4']",32,,,,,,,,,,,,,,,,Montpellier,139,00:29:32.917,Carry,
,,,,,,"[85.1, 76.3]",,,,,,,,,,,,7.923973,,,,,,,,,,,,,46243ecd-601c-4c2c-9a90-5c3670a2854f,2935,,"[33.8, 75.9]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Back,146,Montpellier,139,"['0c94d1f1-0efd-4209-bc31-07a0d879c520', 'd4e58d09-6ada-45bd-b92d-a2ab9ad0ae73']",39,,,,,,,,,,,,,,,,Montpellier,139,00:29:39.213,Carry,
,,,,,,"[84.6, 75.7]",,,,,,,,,,,,0.361727,,,,,,,,,,,,,89626a82-6b79-412d-adde-515713f326c1,2940,,"[84.6, 75.9]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Back,146,Montpellier,139,"['f1ab3228-7d48-47af-80a7-397ee28733fb', 'f205c15c-ecc4-4ae2-87fa-d966b4e4ed85']",48,,,,,,,,,,,,,,,,Montpellier,139,00:29:48.749,Carry,
,,,,,,"[95.5, 76.1]",,,,,,,,,,,,0.883969,,,,,,,,,,,,,0825a952-c24e-4bff-91e5-99516e0e7c4a,2943,,"[96.6, 75.7]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing,146,Montpellier,139,"['455126c5-b91b-4960-96f4-6d73af74cf0c', '64f9bbe6-cf69-4eb4-a8f6-456c16fc58fb', 'a606cd66-b536-456b-905f-e043327d9117']",50,,,,,,,,,,,,,,,,Montpellier,139,00:29:50.250,Carry,True
,,,,,,"[109.6, 74.7]",,,,,,,,,,,,3.027055,,,,,,,,,,,,,dd188bfb-d689-45f2-b2a6-7e05d938fe34,2947,,"[95.5, 76.1]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing,146,Montpellier,139,"['26d51342-af72-4c0c-ae03-1611690c5c01', '455126c5-b91b-4960-96f4-6d73af74cf0c', 'a606cd66-b536-456b-905f-e043327d9117', 'af1fb1a5-a087-49fc-9a7f-35de99c7b50d']",51,,,,,,,,,,,,,,,,Montpellier,139,00:29:51.134,Carry,True
,,,,,,"[14.2, 21.4]",,,,,,,,,,,,0.860165,,,,,,,,,,,,,344bcae4-f9f2-4f8c-928d-c6acb1bfc2ea,2952,,"[14.2, 21.4]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,147,OGC Nice,136,"['29e36f27-ec95-4238-8416-de7325e9cf58', '35d1076c-5326-478c-989c-42d58511508c']",57,,,,,,,,,,,,,,,,OGC Nice,136,00:29:57.557,Carry,
,,,,,,"[35.7, 20.2]",,,,,,,,,,,,0.237667,,,,,,,,,,,,,479476ce-cb0b-406c-8b07-1632b25f8cf5,2956,,"[33.5, 21.9]",3900560,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,147,OGC Nice,136,"['17f37c40-1432-4365-8cc8-920c19ac8d1a', 'd1c24c55-7ab1-471d-9132-4d0adc90d431', 'd83058a4-fc90-4248-a703-cf53edfaa001']",59,,,,,,,,,,,,,,,,OGC Nice,136,00:29:59.954,Carry,True
,,,,,,"[29.3, 4.8]",,,,,,,,,,,,1.114669,,,,,,,,,,,,,19f95f51-f7da-45cc-850e-84a552fd06ec,2961,,"[29.8, 16.8]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,147,OGC Nice,136,"['0031cea8-dfce-4ee7-9993-decb56b4534a', '51ae9399-9b38-42b0-b211-3b775947c22c', 'f63666d6-6231-4a04-a618-393591f881be']",3,,,,,,,,,,,,,,,,OGC Nice,136,00:30:03.324,Carry,True
,,,,,,"[75.0, 71.5]",,,,,,,,,,,,2.127145,,,,,,,,,,,,,4e17279c-055a-4990-85c6-0903fc9af7b3,2967,,"[71.2, 71.5]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,148,Montpellier,139,"['71ad95a1-9ad7-4974-9b8b-24563a75cd74', 'e309ec44-ba43-453b-bbce-3fc8498bf33d']",13,,,,,,,,,,,,,,,,Montpellier,139,00:30:13.418,Carry,
,,,,,,"[66.6, 12.9]",,,,,,,,,,,,2.506108,,,,,,,,,,,,,fd0f1fe2-9912-43c3-b5bb-35138cf9b8b6,2975,,"[70.8, 9.4]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,149,Montpellier,139,"['60d64862-7610-4645-ba84-ed3800371177', 'fc1cd6f9-4958-4472-9853-51bb2a94ae24']",28,,,,,,,,,,,,,,,,Montpellier,139,00:30:28.540,Carry,
,,,,,,"[60.4, 47.6]",,,,,,,,,,,,2.78539,,,,,,,,,,,,,bec5163a-2eec-4297-84ad-576b66dc78fb,2978,,"[54.6, 48.9]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,149,Montpellier,139,"['6d9ceef8-7193-466e-b5cf-082cbc30abfa', 'cbcac574-274c-448a-affc-37cf5081cbcb']",33,,,,,,,,,,,,,,,,Montpellier,139,00:30:33.998,Carry,
,,,,,,"[105.1, 4.2]",,,,,,,,,,,,1.307502,,,,,,,,,,,,,db3d4c1e-3f0d-4caf-ad22-b1a34aab3c91,2983,,"[104.7, 4.0]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramy Bensebaini,3191.0,Left Back,149,Montpellier,139,"['69dc630d-fefe-460f-8b29-cd05a8089921', 'd97b2a20-403b-488d-b08d-215b70b1b225']",40,,,,,,,,,,,,,,,,Montpellier,139,00:30:40.224,Carry,
,,,,,,"[96.8, 7.9]",,,,,,,,,,,,3.716504,,,,,,,,,,,,,10a538e5-542c-464d-a293-176352531566,2986,,"[96.8, 7.7]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,149,Montpellier,139,"['246f2e21-55a0-4c22-8f46-857f1afad630', 'c07254ae-3640-4fa7-93a9-0ff83291433a', 'd928398b-1c98-418a-91a1-a1b5e5e32f05']",42,,,,,,,,,,,,,,,,Montpellier,139,00:30:42.571,Carry,True
,,,,,,"[110.0, 4.2]",,,,,,,,,,,,1.026459,,,,,,,,,,,,,50dabcea-daeb-4e00-8332-148cf064d663,2990,,"[105.9, 3.8]",3900560,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramy Bensebaini,3191.0,Left Back,149,Montpellier,139,"['47aa4d23-7482-4bf2-bdb3-b3031f6892d0', 'b0d7cca6-9b2a-4cae-850c-314c4920d1d6', 'ddcd4b95-0886-48cc-82fe-925b351120c9']",47,,,,,,,,,,,,,,,,Montpellier,139,00:30:47.643,Carry,True
,,,,,,"[35.7, 52.5]",,,,,,,,,,,,1.053272,,,,,,,,,,,,,c0a7e4eb-df6e-4c40-8e4e-8b6bf3cddfd4,3000,,"[35.7, 52.8]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Koziello,4264.0,Right Center Midfield,152,OGC Nice,136,"['319ce244-475c-4077-8bab-5b4b1f8307fd', 'e8e14665-f876-49c9-acb2-e40be450332b']",24,,,,,,,,,,,,,,,,OGC Nice,136,00:31:24.233,Carry,
,,,,,,"[47.9, 41.2]",,,,,,,,,,,,0.594127,,,,,,,,,,,,,33fdbb84-6cc3-431c-9b54-7464f13efc65,3003,,"[44.2, 42.8]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nampalys Mendy,4506.0,Center Defensive Midfield,152,OGC Nice,136,"['26283290-71f9-4ccc-91db-1e3b7a118243', '4e23bb98-d701-4a21-8283-b45901db81c8', 'fc973ba4-3eba-4327-9cd1-b00d0eb87b3c']",26,,,,,,,,,,,,,,,,OGC Nice,136,00:31:26.296,Carry,True
,,,,,,"[62.6, 53.2]",,,,,,,,,,,,0.811795,,,,,,,,,,,,,0b1e9ea2-20d9-4565-bc4c-ef1c1534b7e8,3009,,"[62.6, 53.2]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hatem Ben Arfa,16462.0,Right Center Forward,152,OGC Nice,136,"['0e6840c4-ddad-4ede-9060-16bb26690bb3', '700311a3-0db0-4c49-af3c-63265e00693e']",29,,,,,,,,,,,,,,,,OGC Nice,136,00:31:29.670,Carry,
,,,,,,"[100.9, 75.3]",,,,,,,,,,,,1.757867,,,,,,,,,,,,,3ba0f32a-6f0a-4934-8f67-359f0712f4ff,3012,,"[101.1, 75.5]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Valère Germain,3210.0,Left Center Forward,152,OGC Nice,136,"['5810f0f2-5394-4118-9f41-353d877bc79e', 'eb17f7bc-01c3-46aa-9d37-c24c1c721e2a']",34,,,,,,,,,,,,,,,,OGC Nice,136,00:31:34.343,Carry,
,,,,,,"[95.7, 68.0]",,,,,,,,,,,,1.175828,,,,,,,,,,,,,d15e364f-216c-4c4e-8ab5-2e2859ff6061,3015,,"[95.7, 68.0]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jérémy Pied,4270.0,Right Wing Back,152,OGC Nice,136,"['273e32d2-fc4d-49c5-89f9-193730bd708d', 'd0f25424-804e-4ff7-bdf1-474e0591ab68']",37,,,,,,,,,,,,,,,,OGC Nice,136,00:31:37.915,Carry,
,,,,,,"[116.3, 60.1]",,,,,,,,,,,,8.721647,,,,,,,,,,,,,c93f8368-9aba-4c11-997c-36511a3940d9,3018,,"[91.6, 61.2]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hatem Ben Arfa,16462.0,Right Center Forward,152,OGC Nice,136,"['ae073d0a-be3d-4616-8331-f72dc3e8283d', 'c1b7bcdc-35a9-47dc-9274-59694f359dfe']",40,,,,,,,,,,,,,,,,OGC Nice,136,00:31:40.359,Carry,
,,,,,,"[106.0, 71.7]",,,,,,,,,,,,0.12,,,,,,,,,,,,,e65e7f96-18cc-44e8-8eb6-6373de080635,3021,,"[106.0, 71.7]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Valère Germain,3210.0,Left Center Forward,152,OGC Nice,136,"['5493872c-0982-47d3-a333-8b82ecb355b3', '92063764-7cc1-40f7-98a1-41a8cd10fd2a']",51,,,,,,,,,,,,,,,,OGC Nice,136,00:31:51.147,Carry,
,,,,,,"[95.3, 59.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,04634843-ce90-4a77-9034-7112b0425298,3024,,"[95.3, 59.4]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jérémy Pied,4270.0,Right Wing Back,152,OGC Nice,136,"['3645355a-1752-4f0d-b13a-49956095247b', 'f906ff83-611f-4e1e-844b-052ffe1204f7']",52,,,,,,,,,,,,,,,,OGC Nice,136,00:31:52.391,Carry,
,,,,,,"[22.6, 23.9]",,,,,,,,,,,,1.649798,,,,,,,,,,,,,13ae4d33-b1fa-4566-87fc-7946d220c687,3030,,"[21.4, 23.9]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,153,Montpellier,139,"['44d6bacc-264c-4704-a8eb-084831c7b994', '91a8e2f4-f4a8-4eb8-8c29-d48385875acf']",54,,,,,,,,,,,,,,,,Montpellier,139,00:31:54.200,Carry,
,,,,,,"[49.2, 19.0]",,,,,,,,,,,,0.257504,,,,,,,,,,,,,303da1f5-0acb-412f-83cd-04ad65dc9f01,3036,,"[44.0, 19.0]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Center Forward,153,Montpellier,139,"['44f464be-7ab9-4a36-bcc9-f1184161cccd', 'c9f286c3-1226-4535-9832-e26d48968f1d', 'f6df6ee1-4643-4444-90fd-e840148fc784']",58,,,,,,,,,,,,,,,,Montpellier,139,00:31:58.102,Carry,True
,,,,,,"[61.6, 3.6]",,,,,,,,,,,,1.161599,,,,,,,,,,,,,ddaf842f-8f35-4dae-a49c-bad58f71f020,3039,,"[54.6, 5.6]",3900560,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing,153,Montpellier,139,"['3e8daee3-3645-4933-a30d-326f863737be', '53d247d9-22e3-4b38-ab3f-3828eff3af05', '76ade70c-099e-4f32-91dc-13456bffc414']",59,,,,,,,,,,,,,,,,Montpellier,139,00:31:59.496,Carry,True
,,,,,,"[65.3, 11.7]",,,,,,,,,,,,3.347075,,,,,,,,,,,,,f1a4a05f-c35e-4c53-9172-70280c5dca8d,3043,,"[61.6, 3.6]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing,153,Montpellier,139,"['0dfb84cb-7c28-4824-9a0e-3592b2a3d659', '321540b4-ae36-4a90-bae5-fc1adebeff86', '53d247d9-22e3-4b38-ab3f-3828eff3af05', 'a81910dc-3055-48e7-bade-84db0f93ddbb']",0,,,,,,,,,,,,,,,,Montpellier,139,00:32:00.657,Carry,True
,,,,,,"[77.9, 7.7]",,,,,,,,,,,,0.50892,,,,,,,,,,,,,4276c614-5912-4a3c-9e08-b29bf65e7492,3047,,"[78.7, 7.9]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Center Forward,153,Montpellier,139,"['7dc78222-f4ba-4978-bd7c-aaa143184371', 'd90d3be1-5fda-483d-912a-2e7e9b63e238', 'dd23dddb-dcb9-4196-bdd3-2cf2eb96508f']",5,,,,,,,,,,,,,,,,Montpellier,139,00:32:05.022,Carry,True
,,,,,,"[87.2, 21.4]",,,,,,,,,,,,1.264616,,,,,,,,,,,,,6ccd0e6b-843f-433e-9aa6-cce10724a7de,3051,,"[80.3, 19.6]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing,153,Montpellier,139,"['0c5b645f-7a84-481f-add0-753a6af486ad', '7d94bf1a-8cd9-47ba-8cb5-00a07db701db']",6,,,,,,,,,,,,,,,,Montpellier,139,00:32:06.224,Carry,
,,,,,,"[89.3, 49.1]",,,,,,,,,,,,2.442731,,,,,,,,,,,,,22ac1b83-019a-4fa4-9e7b-25a2a6953803,3054,,"[87.5, 38.5]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,153,Montpellier,139,"['3386c02b-21d0-4960-a440-a810e816b1ed', 'd144747c-a6b5-4e28-b05a-c0bee5b746fb']",9,,,,,,,,,,,,,,,,Montpellier,139,00:32:09.275,Carry,
,,,,,,"[102.1, 54.6]",,,,,,,,,,,,4.497281,,,,,,,,,,,,,3b2d5967-e7f5-4b8b-92ad-78b2c68b2ed6,3057,,"[93.1, 75.7]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Back,153,Montpellier,139,"['5b46ffce-d8cc-4b86-b126-5222c3ade398', '6f35efe8-4b7f-47b5-8c06-e81730ae321a', 'c893d496-abb0-40bb-8d6f-c243a8c824f1']",15,,,,,,,,,,,,,,,,Montpellier,139,00:32:15.154,Carry,True
,,,,,,"[99.0, 71.2]",,,,,,,,,,,,0.025979,,,,,,,,,,,,,5132dae9-84cd-425b-a33d-69d5d715faa8,3069,,"[99.0, 71.5]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Dabo,3421.0,Right Back,154,Montpellier,139,"['2a8ddc68-df50-4f2f-b69c-fe915dabf401', '2afd7843-1f2d-4c3a-ae34-43ea34d0d86f', '701756d1-f6aa-4cb0-9872-ab76359f7011']",34,,,,,,,,,,,,,,,,Montpellier,139,00:32:34.778,Carry,True
,,,,,,"[96.8, 77.7]",,,,,,,,,,,,1.018185,,,,,,,,,,,,,bbc14f4d-b0e2-4b2d-89c4-bfcab1e55bec,3072,,"[97.3, 77.7]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,154,Montpellier,139,"['380ba364-dbe7-4b21-9475-df6bce070dbc', 'f3472d00-ddff-4939-b863-7859c8a5adc4']",36,,,,,,,,,,,,,,,,Montpellier,139,00:32:36.023,Carry,
,,,,,,"[88.9, 61.8]",,,,,,,,,,,,1.445386,,,,,,,,,,,,,8f21e007-3d68-417d-951a-283e5310fb65,3075,,"[91.3, 72.5]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Sanson,3546.0,Right Defensive Midfield,154,Montpellier,139,"['63728212-60a8-4a1f-8ea7-6123589a1dbf', 'c2d623d5-4e36-4cd9-aaef-0ddb961ce2ba']",38,,,,,,,,,,,,,,,,Montpellier,139,00:32:38.039,Carry,
,,,,,,"[86.5, 31.0]",,,,,,,,,,,,1.232944,,,,,,,,,,,,,1dc23e55-2b45-4919-ab81-0ded66ab9cfc,3078,,"[86.5, 31.0]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Center Forward,154,Montpellier,139,"['3cdf0a8b-cff7-45c8-826c-7b0638d7aaaf', '98c59fbb-002d-46e5-9d1d-25d383ddadbd']",40,,,,,,,,,,,,,,,,Montpellier,139,00:32:40.983,Carry,
,,,,,,"[97.1, 11.2]",,,,,,,,,,,,2.603134,,,,,,,,,,,,,d8dfa61e-fc54-4efd-a63c-28a1b15634ec,3081,,"[94.1, 4.8]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramy Bensebaini,3191.0,Left Back,154,Montpellier,139,"['6d4f8214-927a-41e8-ac7c-6a7aca2a4033', '733f8aa9-c837-428e-b855-c1e2f29462ab', 'c7f67fcc-271b-4f2d-b847-83b83fefe9a4']",44,,,,,,,,,,,,,,,,Montpellier,139,00:32:44.318,Carry,True
,,,,,,"[80.7, 17.6]",,,,,,,,,,,,1.115309,,,,,,,,,,,,,0d9d3e6e-4e32-4f67-b881-bebb8d090714,3085,,"[88.3, 15.8]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Center Forward,154,Montpellier,139,"['d8d2ae1e-ceb8-4c00-b30f-3432ad0eaca8', 'ff903de0-e61f-4eba-9baf-beb54a2cde2b']",48,,,,,,,,,,,,,,,,Montpellier,139,00:32:48.747,Carry,
,,,,,,"[66.6, 26.3]",,,,,,,,,,,,0.716958,,,,,,,,,,,,,fd5a469e-3e4f-4e22-a106-272aa32caf06,3088,,"[66.2, 25.9]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Congré,3011.0,Left Center Back,154,Montpellier,139,"['5205cf35-e336-4a50-808c-9d039fa0db51', '6b14866d-a8be-4e46-8cdb-2974091ab639']",51,,,,,,,,,,,,,,,,Montpellier,139,00:32:51.454,Carry,
,,,,,,"[84.8, 15.2]",,,,,,,,,,,,3.071109,,,,,,,,,,,,,fd03121d-7aea-4313-b556-9b828a491ef3,3091,,"[76.5, 10.5]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,154,Montpellier,139,"['1d5d629c-6a33-4ba3-b3df-b1d2e46cf7a9', 'ea795546-c27f-4ddb-9790-64846bd52e7d', 'f1cc5df6-bd1a-43e7-8a3d-c5048378fad7']",53,,,,,,,,,,,,,,,,Montpellier,139,00:32:53.695,Carry,True
,,,,,,"[84.6, 14.9]",,,,,,,,,,,,3.415999,,,,,,,,,,,,,67a68bbc-f6e4-4995-b8e6-ca27d63867ab,3095,,"[84.8, 15.2]",3900560,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,154,Montpellier,139,"['801696a9-f438-46d4-9907-5cc3a8b1f833', 'e222560b-c087-488e-88a9-8a3b49d1647c', 'ea795546-c27f-4ddb-9790-64846bd52e7d', 'f1cc5df6-bd1a-43e7-8a3d-c5048378fad7']",56,,,,,,,,,,,,,,,,Montpellier,139,00:32:56.766,Carry,True
,,,,,,"[92.0, 14.3]",,,,,,,,,,,,0.831279,,,,,,,,,,,,,2c5095ba-7639-401c-9f8a-febcaac8de88,3098,,"[92.3, 14.8]",3900560,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Roussillon,3676.0,Left Wing,154,Montpellier,139,"['2d978ef0-df31-4d5f-9da2-d88f90970142', 'dc209963-8928-4b97-a930-e0f75f9485ae', 'ea1c7789-797f-42fd-956f-803398659d9b']",0,,,,,,,,,,,,,,,,Montpellier,139,00:33:00.872,Carry,True
,,,,,,"[36.6, 67.0]",,,,,,,,,,,,0.672871,,,,,,,,,,,,,63bdd054-c6e6-4bdc-8153-710b0e88430d,3104,,"[33.6, 65.9]",3900560,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,155,OGC Nice,136,"['60e784be-3427-4a06-b605-cc25e9e479ff', '82fe19c8-7d35-4970-8bc2-2c4b2db167b4', 'bf92c06a-65da-41a4-9fcb-1065b24a2863', 'ce8a9020-f0b7-4b53-b98f-0528cfdb37ec']",2,,,,,,,,,,,,,,,,OGC Nice,136,00:33:02.811,Carry,True
,,,,,,"[68.5, 70.4]",,,,,,,,,,,,4.541045,,,,,,,,,,,,,2aba6014-a226-440b-bf87-2a4f23fb84db,3107,,"[36.6, 67.0]",3900560,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,155,OGC Nice,136,"['75648c56-3a07-4eb7-a41f-2951acf66580', '82fe19c8-7d35-4970-8bc2-2c4b2db167b4', 'b85f8ac2-6e89-474c-b7c1-bf187da20c3b', 'bf92c06a-65da-41a4-9fcb-1065b24a2863']",3,,,,,,,,,,,,,,,,OGC Nice,136,00:33:03.484,Carry,True
