50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,24a36b26-001d-4faa-80ff-4a39d4da9d65,1088,,"[2.1, 37.0]",3829519,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,38,Paris Saint-Germain,131,['fda625ac-0ab0-4c10-8335-0ca439a238d2'],25,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:25.154,Block,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,fb133265-2aa6-4549-a07c-000e56a2925f,1301,,"[27.6, 45.1]",3829519,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Hamouma,4260.0,Right Wing,48,Paris Saint-Germain,131,['e569f9f0-9575-4b09-8423-6801f7c3c4a3'],11,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:11.787,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,742d61cb-1aba-4b99-8d47-9b90b36a0d96,1456,,"[48.0, 53.5]",3829519,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,57,Paris Saint-Germain,131,['b02b18e7-213e-4cc3-a1f9-6ce74cdce9ba'],3,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:29:03.602,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,fa82b567-18c2-49da-8e2f-f4e8a1f8ca1a,1750,,"[100.5, 9.3]",3829519,34,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Berič,4601.0,Center Forward,66,Paris Saint-Germain,131,['183b30cb-cc75-4539-b93a-65fd133a6b96'],56,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:34:56.741,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e7ef7572-66fe-4f0e-8030-49f5df4a8bdf,1951,,"[1.8, 44.3]",3829519,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moustapha Bayal Sall,401468.0,Right Center Back,76,Paris Saint-Germain,131,['72ea7ce7-119e-4532-9815-d11d46b4b246'],34,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:34.696,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b7a71aea-16f3-4fb3-83ce-e75cc7d2da01,1956,,"[10.8, 31.4]",3829519,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Monnet-Paquet,4431.0,Left Wing,77,Paris Saint-Germain,131,,14,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:39:14.348,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,5af4151e-20c8-4564-bb51-5931e2855d01,1975,,"[72.9, 10.2]",3829519,39,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,78,Saint-Étienne,135,['2f291e9b-761a-471d-a699-548514a3601a'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:30.473,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2f51a769-93af-49ca-a56e-27f6a29602ec,2379,,"[112.3, 11.3]",3829519,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,96,Paris Saint-Germain,131,['004bcc68-1721-4e5c-b64b-dc0b9431b264'],43,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:43.712,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1d50e3d8-dd65-45ad-81eb-65f00c63d1f2,2422,,"[16.1, 41.2]",3829519,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,99,Saint-Étienne,135,['8b2cdb97-a157-46df-94e7-1233546218b7'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:17.156,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,87fb708e-4b0c-48f6-9166-47320f22673f,2545,,"[90.3, 12.3]",3829519,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,105,Paris Saint-Germain,131,['87cad21a-fa3c-4ff2-bc79-864578946179'],49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:49.814,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,07923472-57dd-42c8-b84d-d38ed33b30a4,2564,,"[93.1, 13.1]",3829519,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,106,Saint-Étienne,135,,2,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:02.875,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cd823edb-2e33-4add-91d9-775aafdd132a,2568,,"[4.5, 64.0]",3829519,51,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,106,Saint-Étienne,135,['53aa3404-2af5-4122-b85d-8aefe578e07b'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:06.992,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4ac8cdab-21cb-4238-baab-f1b8723bfda8,2594,,"[45.2, 76.9]",3829519,52,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Loïc Perrin,4263.0,Right Center Back,109,Paris Saint-Germain,131,['a2387bfa-ab16-4727-a1dd-9dace4066f68'],14,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:14.061,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a0e90a7a-9cd3-46f9-9d56-012c683d8bbc,2773,,"[21.8, 46.7]",3829519,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,115,Saint-Étienne,135,['716cdca5-6319-422a-88bd-2ef685b868a5'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:50.378,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9c4f8c27-7773-4a8a-b350-97e6d19aa899,3009,,"[74.5, 41.9]",3829519,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,121,Paris Saint-Germain,131,['f23096d0-e6b3-49cb-93df-b4b2d9cbd126'],41,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:41.756,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,eb3714a1-d158-486c-91aa-3a1740a8c2bd,3079,,"[19.6, 14.7]",3829519,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Layvin Kurzawa,4326.0,Left Back,124,Saint-Étienne,135,['611a2a5c-7d31-42ec-8bdf-90b4e9f763b5'],10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:10.068,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,33cf4bac-3f64-44cf-8e81-94eeb349b425,3140,,"[106.6, 19.8]",3829519,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,127,Paris Saint-Germain,131,,25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:25.027,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d8b1e5c7-62d1-47b7-b095-5d4a583443c6,3191,,"[38.6, 8.8]",3829519,61,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,128,Saint-Étienne,135,['7140dfa0-a11f-4c21-9900-f684cef2fd4c'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:59.522,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,caf05ab5-35d6-4f14-9637-3c82ab6bced2,3361,,"[5.1, 10.4]",3829519,65,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,135,Saint-Étienne,135,['a8dfdcb7-346c-4697-ac60-fd92a0a27bee'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:20:05.000,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b4767d99-3b59-40ae-839f-0eb1999769e3,3950,,"[99.9, 55.0]",3829519,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Jorge Gomes Pinheiro,401603.0,Right Defensive Midfield,158,Saint-Étienne,135,,58,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:58.434,Block,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,d834d45b-7d20-469c-b6a3-dd738a2e902f,4378,,"[56.6, 29.8]",3829519,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florentin Pogba,4802.0,Left Center Back,178,Saint-Étienne,135,"['62921806-d147-449f-9c88-5bda804ed886', '8972d01f-6fd0-4baf-9bd9-17013ebe2dd5']",38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:38.465,Block,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,06c90624-5cb9-4aef-9355-9697a35615b9,4387,,"[69.1, 46.6]",3829519,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,178,Saint-Étienne,135,['28c3835e-0936-4ef5-9daf-62c09560ca4c'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:43.642,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,dbc69d35-da27-49ca-ba24-468d16898526,4409,,"[9.4, 6.0]",3829519,88,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,178,Saint-Étienne,135,['19eecd93-a700-4056-a3ce-0b114c66399e'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:02.307,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7235dcaf-f819-47ed-b15c-e32e7d1f38bb,4423,,"[10.9, 6.0]",3829519,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,179,Saint-Étienne,135,['726344b3-7a86-43d9-8462-65e31c3c1cb9'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:13.300,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,53f1baa5-98dc-4d06-b71e-147a3bc851b6,4464,,"[38.7, 26.9]",3829519,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,182,Saint-Étienne,135,['4c498083-361a-45b2-ad13-4c14387c199d'],56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:56.154,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,88be2334-bd5d-4be1-a8bb-ba120250acf9,4476,,"[27.3, 65.8]",3829519,89,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,182,Saint-Étienne,135,['43ad5653-3e1c-43b7-a690-db31713f3ab9'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:06.854,Block,
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,520f7b11-48bd-4729-a3ad-cd02469959e5,4493,,"[101.2, 34.6]",3829519,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Berič,4601.0,Center Forward,183,Saint-Étienne,135,['ad133d40-78dc-4333-8be8-5fe1ea4bf09d'],30,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:30.636,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,76ef8822-0c50-49ca-bed9-161583179a6f,4499,,"[91.5, 33.5]",3829519,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Jorge Gomes Pinheiro,401603.0,Right Defensive Midfield,183,Saint-Étienne,135,['1b03bbd1-df20-4d09-9382-64b16211310f'],33,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:33.716,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,07698fbd-4702-4569-a34d-480f18b36b57,171,Lost Out,"[13.3, 73.8]",3829519,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Hamouma,4260.0,Right Wing,8,Paris Saint-Germain,131,"['7d9aeac6-7826-46d9-9f96-adb1b5c362a0', '950a59c8-ba26-44df-ac83-71f68d0b77af']",47,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:47.588,Interception,True
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,2bf605ec-5e7d-465f-8de7-960f83284ee6,332,Won,"[38.7, 13.4]",3829519,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,16,Paris Saint-Germain,131,['ae2d9faa-66a9-4307-bb89-e6de6bd01dc2'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:13.804,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,e7ef734e-9eb4-4ed7-904d-e3063c7b4423,391,Won,"[68.6, 15.2]",3829519,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Left Defensive Midfield,20,Saint-Étienne,135,"['250a79df-b305-4027-ab00-c5ff5c6384c3', 'e7398d5b-5f1a-47cc-9150-7db477a8b885']",3,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:03.825,Interception,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c779c683-535b-4a38-a6bc-aca7b196a989,522,Lost In Play,"[40.6, 18.9]",3829519,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,24,Saint-Étienne,135,['1a013a47-ab29-46ee-a193-11201506d30e'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:37.681,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,cccca4d2-c396-42fc-ae2d-635fabfa5042,658,Won,"[80.0, 58.3]",3829519,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,25,Paris Saint-Germain,131,['3870cfce-476a-4ba5-81fc-5fcda5e7e7af'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:49.755,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,d1a1cd95-e133-40bb-aecc-7129bdf72eb9,791,Won,"[23.8, 48.0]",3829519,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,26,Saint-Étienne,135,['f657e811-c050-4390-972a-2f566d24b67d'],38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:38.028,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5b5a6619-53fb-413f-97ce-722da91dddaa,932,Success In Play,"[103.2, 7.8]",3829519,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Left Defensive Midfield,34,Paris Saint-Germain,131,['6bd4f605-efe2-4c8c-8c91-ed8be83bee5d'],1,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:01.127,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,0841c54a-9290-46e6-a1f5-16bcce15913d,985,Lost In Play,"[74.6, 34.4]",3829519,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,36,Paris Saint-Germain,131,['fe406908-aef5-4f15-aa31-e3aaa9d70579'],9,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:09.873,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,44e4cdcc-8faa-4865-889a-ef719d6b2e46,1313,Lost Out,"[56.0, 9.1]",3829519,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Layvin Kurzawa,4326.0,Left Back,50,Saint-Étienne,135,['2771c96b-c348-45bd-9a67-820b165f142f'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:27.586,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c847e4af-b8bb-4f20-94a9-a06d68682fd8,1316,Lost In Play,"[40.3, 10.4]",3829519,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,51,Saint-Étienne,135,['e26ce37e-1a44-4243-9c79-038854171ff6'],40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:40.369,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,01cff0ae-aea4-4d60-b699-0b3eec83de0b,1779,Success In Play,"[38.7, 56.7]",3829519,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,68,Saint-Étienne,135,['7770f4c5-2e0f-44f9-9420-548ea9859e4d'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:27.812,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f4d433de-b057-4f76-82d8-383f143c1d37,1793,Success In Play,"[30.6, 47.3]",3829519,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,68,Saint-Étienne,135,['f6d7f041-6927-4459-adea-192a63cbbbc5'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:36.738,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,a478e676-3dbc-4db8-86c7-3718f28a76e6,1863,Won,"[49.5, 7.5]",3829519,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,74,Paris Saint-Germain,131,['8c986a3a-044a-498e-8efe-7cf1ae2877ed'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:13.129,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b44d47ac-cda0-461f-aed7-f149485db39e,2358,Success In Play,"[39.9, 66.0]",3829519,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gregory van der Wiel,20048.0,Right Back,95,Saint-Étienne,135,['1c7c2ad0-85d5-4733-b021-f7fd71cadae0'],32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.300,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c8a79438-e39e-4cb1-be3f-c587c217d123,2509,Lost In Play,"[27.5, 67.3]",3829519,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,104,Saint-Étienne,135,['9d0f1051-c3dc-4c24-8dd0-e1a4cc91bf88'],32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:32.013,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8c2e24d1-61f4-4d6b-97b4-27252b8af7b1,2563,Lost In Play,"[23.2, 64.5]",3829519,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,106,Saint-Étienne,135,['aeb957bf-0e69-4194-9c5c-50f0785c0eca'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:02.671,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8a3c6bca-8916-4f48-8be6-74eba4cc7203,2951,Success In Play,"[25.0, 9.9]",3829519,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,121,Paris Saint-Germain,131,['58a52221-9c06-44ad-9018-e03e6d98fd28'],38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:38.487,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f989d842-76b8-4362-9bd9-6d175fa440c0,3133,Lost In Play,"[20.1, 56.9]",3829519,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,127,Paris Saint-Germain,131,['4924ffc3-aef7-47c4-bdba-a0cd1230c57d'],22,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:22.456,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,b0e6504d-de09-45d7-84e3-fe4c9222ba8b,3162,Won,"[16.4, 38.4]",3829519,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,128,Saint-Étienne,135,['087a175c-a42f-4508-89d2-0acbadf77056'],40,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:40.922,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,faf9b2d1-62ce-4ff9-b0f7-98d4c4646499,3199,Success In Play,"[27.7, 18.2]",3829519,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,129,Saint-Étienne,135,['078d4501-1ff1-41b3-90c9-71bbe05ed9a0'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:13.496,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b0b63453-e595-482f-901d-916ca3d87fae,3584,Lost Out,"[20.5, 16.7]",3829519,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,143,Paris Saint-Germain,131,['a094ae5f-dc81-4515-b9f3-ca35e8fad499'],3,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:03.918,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c4f3a2c9-c7ed-4e2b-98f1-530c96c686f1,3905,Success In Play,"[20.0, 36.2]",3829519,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Jorge Gomes Pinheiro,401603.0,Right Defensive Midfield,155,Paris Saint-Germain,131,['fd4b56c9-7efa-42bb-9ac6-42ff970bee41'],8,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:08.603,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,37a3a2d3-bf82-430e-a167-b6c399f28483,3926,Lost Out,"[49.0, 73.8]",3829519,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,157,Saint-Étienne,135,['1d577c82-a850-43aa-8bbf-d4c8ab9ef7a5'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:30.925,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,05939a80-cda8-479c-9d3a-89480fcdae9f,4071,Won,"[10.5, 54.4]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,164,Paris Saint-Germain,131,['26d19937-507e-4136-b3c3-d49d316643fb'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:09.390,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,11fed5fe-1dd7-48a1-8264-72db3d49d329,4382,Won,"[47.6, 31.6]",3829519,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florentin Pogba,4802.0,Left Center Back,178,Saint-Étienne,135,['fc021ec3-da8e-4cb7-a017-ef8bbc864df9'],41,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:41.069,Interception,
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,17b48da1-5878-4eb6-a643-c6e0555a31a1,189,,"[10.5, 48.8]",3829519,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,9,Paris Saint-Germain,131,['9781d683-44d4-4b7d-aed7-0dee11ec2126'],12,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:12.228,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,4980b0fa-5013-45e2-9894-9b6b6881c619,264,,"[10.4, 33.6]",3829519,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,9,Paris Saint-Germain,131,['579920ea-a6c9-44c5-9840-23d0467dd130'],22,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:22.142,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,2fa23e80-54d9-44aa-8472-8f9c59c38f4c,292,,"[10.7, 36.4]",3829519,5,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,11,Paris Saint-Germain,131,['508000f9-3219-4ab0-a7b7-2885cd99d6cc'],0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:00.693,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,64668750-f26c-425f-8707-806a88fcdbca,301,,"[51.3, 56.9]",3829519,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,13,Saint-Étienne,135,"['1ae0b03c-f94d-49eb-ac8b-9919347c4ecb', '49834175-5337-437b-bac9-02e8df504391']",0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:00.379,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,beee98ca-8646-4667-ac9c-f87a41c2b5bf,651,,"[14.4, 21.8]",3829519,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Loïc Perrin,4263.0,Left Center Back,25,Paris Saint-Germain,131,,45,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:45.293,Clearance,True
