50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8dec2e6-1dca-4045-8b4b-7d798a6d37fc,3005,,,"[76.9, 57.4]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,194,Lille,143,['4598a47a-e4b4-4078-ba8e-1b1dcab9acd7'],13,,,,,,,,,,,,,,,,Lille,143,00:42:13.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acb95050-db3c-44b3-82d5-b21e938c169f,3007,,,"[75.9, 52.2]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Right Center Midfield,194,Lille,143,['f8e8740e-7352-4ea8-8aba-2821022cc148'],14,,,,,,,,,,,,,,,,Lille,143,00:42:14.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9eecd8-4410-4a1d-ae94-68d75806622f,3011,,,"[106.2, 64.0]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,194,Lille,143,['94efae6c-60a5-4a79-961f-d2e5d8730ef7'],18,,,,,,,,,,,,,,,,Lille,143,00:42:18.216,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443cd4fd-29fd-4312-884a-2f64e018c27f,3015,,,"[112.5, 39.6]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,194,Lille,143,['e42be73d-128e-4aa3-9feb-968d180c8fee'],20,,,,,,,,,,,,,,,,Lille,143,00:42:20.762,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd17c4a-3361-413f-a986-43a45b38a82d,3017,,,"[77.4, 9.3]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Bessat,2992.0,Left Midfield,195,Caen,140,['a88c7972-3653-4496-ba46-420bb36e0090'],37,,,,,,,,,,,,,,,,Caen,140,00:42:37.686,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42629033-3622-41cb-8f8d-e8571aadfc2d,3023,,,"[84.4, 74.3]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,195,Caen,140,['4783d343-6445-4904-9f03-b5c2925c3707'],41,,,,,,,,,,,,,,,,Lille,143,00:42:41.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c44a560-60d6-4043-98f9-82121462218e,3027,,,"[16.5, 29.4]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alaeddine Yahia,7444.0,Right Center Back,195,Caen,140,['16ce5cbe-bfb0-4138-9722-25bb3a7c451d'],44,,,,,,,,,,,,,,,,Caen,140,00:42:44.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cb2cb9-93e3-40cb-b4b4-e00b7b357ca2,3030,,,"[18.3, 54.6]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,195,Caen,140,['f1c4cc07-6bbc-47c5-a816-4cf03b8d298f'],52,,,,,,,,,,,,,,,,Caen,140,00:42:52.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f1b168-f682-438d-8912-99fe50419f4c,3033,,,"[30.3, 48.4]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alaeddine Yahia,7444.0,Right Center Back,195,Caen,140,['9ca45b0e-a67b-4568-9b82-4b79b649be44'],52,,,,,,,,,,,,,,,,Caen,140,00:42:52.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05976153-c167-4148-82d4-198690231569,3036,,,"[48.5, 11.6]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Damien Da Silva,4386.0,Left Center Back,195,Caen,140,['8fd2f3b1-7495-47e9-88a1-9a239ce3deff'],57,,,,,,,,,,,,,,,,Caen,140,00:42:57.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af222eca-5c72-4727-8fc8-073d73d1c161,3039,,,"[61.8, 5.8]",3900542,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emmanuel Imorou,4474.0,Left Back,195,Caen,140,['92874ef7-a305-418b-a733-6b7a245693cd'],58,,,,,,,,,,,,,,,,Caen,140,00:42:58.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739da6d4-0a80-4502-90a3-33525059239d,3042,,,"[52.0, 15.1]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Damien Da Silva,4386.0,Left Center Back,195,Caen,140,['47fa1f75-1918-416d-b642-55b4f26b952c'],1,,,,,,,,,,,,,,,,Caen,140,00:43:01.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73779862-d956-4186-afed-1c2987096611,3045,,,"[45.2, 40.1]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alaeddine Yahia,7444.0,Right Center Back,195,Caen,140,['16db406b-cf47-436b-a60a-7de6bc91e350'],4,,,,,,,,,,,,,,,,Caen,140,00:43:04.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22ef4fa-c12d-478c-97ce-46f66386b6e2,3048,,,"[61.0, 74.0]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,195,Caen,140,['cbe73eb4-2309-4426-a7d2-22af4f326d8c'],7,,,,,,,,,,,,,,,,Caen,140,00:43:07.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed029d65-1b78-40df-ae7a-c8b940661817,3051,,,"[90.9, 63.3]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronny Rodelin,2955.0,Right Midfield,195,Caen,140,['6a8086bd-757c-4f87-add1-6a25e19a9114'],10,,,,,,,,,,,,,,,,Caen,140,00:43:10.744,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fc555cb-3c3f-4d6b-827b-373e0d79df72,3054,,,"[101.0, 77.6]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dennis Appiah,22111.0,Right Back,195,Caen,140,['ac3832b5-a73a-46d0-9f7f-4e6be14a140d'],12,,,,,,,,,,,,,,,,Caen,140,00:43:12.541,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6e23b6-d7b9-453c-b036-c37dafb8344f,3060,,,"[102.6, 3.2]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emmanuel Imorou,4474.0,Left Back,195,Caen,140,['9d6c0c37-b34b-4f1d-88a3-e65c680710e8'],19,,,,,,,,,,,,,,,,Caen,140,00:43:19.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6506d73b-e8fb-4c25-9a8b-6e19b760daf3,3063,,,"[30.9, 75.6]",3900542,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,196,Lille,143,"['d402db1a-dc90-412d-a511-8f6d69873cc2', 'eb4e20ff-61b5-4769-8e5e-4951124b6e19']",41,,,,,,,,,,,,,,,,Lille,143,00:43:41.324,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c053739-d105-4e8f-98c9-1eab313fc1df,3075,,,"[108.7, 39.3]",3900542,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damien Da Silva,4386.0,Left Center Back,198,Caen,140,['d7275d6f-12b3-401e-8112-473ee51f9c38'],19,,,,,,,,,,,,,,,,Caen,140,00:44:19.873,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fef783e-fae9-4391-a5cc-4b704fd4fbb1,3079,,,"[116.6, 50.3]",3900542,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alaeddine Yahia,7444.0,Right Center Back,199,Caen,140,['7291060c-e897-407f-aac1-89f1b4a83781'],40,,,,,,,,,,,,,,,,Caen,140,00:44:40.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8057c377-1c3a-4578-a47b-4798f79fe925,3086,,,"[84.7, 74.7]",3900542,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Midfield,200,Caen,140,['011214ff-695a-43a0-b932-4c5401092281'],54,,,,,,,,,,,,,,,,Caen,140,00:44:54.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e95b3a2-4161-496d-85d0-656ffb81db18,3089,,,"[81.7, 76.4]",3900542,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,200,Caen,140,['d136aaa0-5b3b-42db-afb6-12923fb71d65'],55,,,,,,,,,,,,,,,,Caen,140,00:44:55.363,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e091e2f0-1416-4fd5-a4df-9a8af0d40257,3096,,,"[95.1, 48.3]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,200,Caen,140,['4001b1d6-c658-46a6-ae9f-26e785616313'],5,,,,,,,,,,,,,,,,Lille,143,00:45:05.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beca7684-ab56-4b2a-90d4-440620cd75e9,3100,,,"[48.6, 28.5]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Midfield,200,Caen,140,['4774cc4b-f957-458b-9020-c2c64b2c78b1'],9,,,,,,,,,,,,,,,,Caen,140,00:45:09.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368633f5-6958-4b60-aff2-e28816b6d66c,3104,,,"[35.7, 31.2]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Da Silva,4386.0,Left Center Back,200,Caen,140,['27c24a74-33a1-4082-898a-7d0c6ec9f65d'],11,,,,,,,,,,,,,,,,Caen,140,00:45:11.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a49c7f14-c5ab-4cb9-87e9-b77f1e4aec04,3107,,,"[71.2, 3.4]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emmanuel Imorou,4474.0,Left Back,200,Caen,140,['b60cf786-25f7-440f-9bb1-a0116a7aadd7'],14,,,,,,,,,,,,,,,,Caen,140,00:45:14.504,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb6671e-a6ad-4157-808f-f0d4f5badfa7,3110,,,"[98.9, 35.6]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Midfield,200,Caen,140,['92f051bd-76d6-4ba8-bd2e-046479e9d6a9'],19,,,,,,,,,,,,,,,,Caen,140,00:45:19.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fc957eb-fe8a-46c6-a648-c7be86478ff4,3117,,,"[105.6, 69.5]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julien Féret,2959.0,Left Center Midfield,201,Caen,140,['ecf12599-4427-493d-8074-64237c0a1792'],49,,,,,,,,,,,,,,,,Caen,140,00:45:49.764,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779de08a-5a03-418e-84a5-6c08d41b97d5,3120,,,"[113.5, 38.6]",3900542,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andy Delort,3038.0,Center Forward,201,Caen,140,['b453a2dd-aa12-415e-b1ba-b851967018d9'],51,,,,,,,,,,,,,,,,Caen,140,00:45:51.970,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37bfee55-65f9-4396-b682-1921eaeda7ce,3122,,,"[73.2, 46.8]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,202,Lille,143,['e78ebce2-8523-4bff-b347-6dff701c11cd'],11,,,,,,,,,,,,,,,,Lille,143,00:46:11.154,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c922d1-6cc9-4985-b7a8-cb1f002251cc,3124,,,"[57.6, 32.5]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Bessat,2992.0,Left Midfield,202,Lille,143,['493ee3a0-ff62-426d-9a40-11074de831e9'],13,,,,,,,,,,,,,,,,Caen,140,00:46:13.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025da1b-e5d1-4946-a7ae-26f884e6b349,3129,,,"[54.7, 8.6]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Djibril Sidibé,3446.0,Left Wing Back,202,Lille,143,['df5cda10-56dd-46a4-8fd5-332cf6514cb2'],18,,,,,,,,,,,,,,,,Lille,143,00:46:18.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dca9a25-7b73-4f92-951c-4fda6e016fa4,3132,,,"[73.2, 7.3]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sofiane Boufal,3625.0,Left Center Forward,202,Lille,143,['c440c771-9161-4eb6-93ef-00a4654b4dd9'],20,,,,,,,,,,,,,,,,Lille,143,00:46:20.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efb15cc-0f3f-4b61-89ba-c38053aba73d,3142,,,"[63.5, 2.3]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronny Rodelin,2955.0,Right Midfield,203,Caen,140,['4a0c8d08-32da-4223-b2f9-6942946c2bf4'],32,,,,,,,,,,,,,,,,Caen,140,00:46:32.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c992b50-b2fd-4d0b-bef1-8714225353a2,3145,,,"[74.8, 48.1]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,203,Caen,140,['b6b4981d-9471-45ed-ae58-d72e2d291652'],36,,,,,,,,,,,,,,,,Caen,140,00:46:36.290,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d59f540-d338-4bd1-b7c2-b8c918b93af9,3148,,,"[105.2, 26.8]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Midfield,203,Caen,140,['80d7a850-db5e-4448-8e86-52ce746460c8'],41,,,,,,,,,,,,,,,,Caen,140,00:46:41.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38c41dd-ac72-4717-8eea-766b575308cb,3152,,,"[92.6, 7.7]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,204,Caen,140,"['a0d6c32f-0377-4a07-acfd-da40b3a17a6d', 'ed5335b8-86aa-447e-824e-03a3114e385d']",50,,,,,,,,,,,,,,,,Caen,140,00:46:50.589,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b96131-f950-469a-a777-cb36cdd03b0e,3160,,,"[37.8, 73.5]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,205,Lille,143,"['41982a50-6d44-474f-945e-eaec738fba57', 'e16f5c5c-1e38-4031-945e-86d74eaaca08']",53,,,,,,,,,,,,,,,,Lille,143,00:46:53.881,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463a9396-81dc-4a84-9838-1870333c1456,3163,,,"[41.7, 48.7]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Center Forward,205,Lille,143,['92eee69e-d29b-4c5b-b22a-e41710a1a32b'],55,,,,,,,,,,,,,,,,Lille,143,00:46:55.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f0c5b40-2c5d-4f1f-8be7-a3dce4784207,3166,,,"[41.7, 14.6]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,205,Lille,143,['3ab44372-e96e-41ab-a309-4226f8bcd0af'],58,,,,,,,,,,,,,,,,Lille,143,00:46:58.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bfd92bd-185c-4c31-89ac-fa0fc10cc3e7,3168,,,"[60.6, 23.9]",3900542,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Left Center Midfield,205,Lille,143,['bf4c823e-319a-460d-a2c6-e3b83a4f17d5'],58,,,,,,,,,,,,,,,,Lille,143,00:46:58.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df4ed1f-cfb8-4f6c-85f3-4cbe347f09ae,3181,,,"[115.9, 2.4]",3900542,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sidibé,3446.0,Left Wing Back,206,Lille,143,['eda77179-ae48-4271-ab87-fb04a2ee7089'],39,,,,,,,,,,,,,,,,Lille,143,00:47:39.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed6a95f-a270-45bf-b024-0b8651ff41c8,3184,,,"[116.5, 2.8]",3900542,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Left Center Forward,206,Lille,143,['ff6a03bb-cd72-476f-84db-c60fda4e05a1'],41,,,,,,,,,,,,,,,,Lille,143,00:47:41.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a465098-e717-462f-be27-9ee6b1f31318,3187,,,"[118.5, 2.5]",3900542,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sidibé,3446.0,Left Wing Back,206,Lille,143,['42fedd2c-1903-4baf-8a26-638fc87a1060'],41,,,,,,,,,,,,,,,,Lille,143,00:47:41.726,Ball Receipt*,
,,,,,"[60.2, 37.6]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,7228b990-2888-44c2-9002-f5b4961b04b9,7,,,"[60.5, 37.9]",3900542,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,Right Wing,2,Lille,143,"['25c4bab2-3d3a-42a8-a67b-99ce4ffcef2f', '558b6982-3648-4741-b9a5-2a895b1887f2']",0,,,,,,,,,,,,,,,,Lille,143,00:00:00.742,Carry,
,,,,,"[52.1, 39.0]",,,,,,,,,,,,,0.167052,,,,,,,,,,,,,9860b736-2d17-4972-b5f9-2ff1b28749d2,10,,,"[50.6, 39.0]",3900542,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,2,Lille,143,"['64b93737-28b6-4692-90b0-4cce629d8a7a', '8ea8c625-4e59-4bc2-9e82-ace56e50cb65']",1,,,,,,,,,,,,,,,,Lille,143,00:00:01.974,Carry,
,,,,,"[83.5, 75.3]",,,,,,,,,,,,,0.324779,,,,,,,,,,,,,a72721d2-548d-4727-bbc3-ea006ce16291,25,,,"[83.5, 74.8]",3900542,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Appiah,22111.0,Right Back,3,Caen,140,"['162e8eec-0dd7-4c52-ab5f-90437faa856d', '75a61894-7211-4911-8105-2987153ff386', '969372af-c7ef-4036-8604-9ddeebc2a965']",31,,,,,,,,,,,,,,,,Caen,140,00:00:31.431,Carry,True
,,,,,"[51.5, 6.4]",,,,,,,,,,,,,0.349488,,,,,,,,,,,,,a2622d1b-faa7-4663-a9bb-26267d4bedab,40,,,"[51.2, 6.7]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,5,Lille,143,"['37121fdf-0af5-4eb8-83d7-4dde655c7004', '61694e55-f83f-45d1-a8b2-5cfbdff6b666', '69014557-90c5-4c12-99ab-4052ee0c8f90', 'ac5d4b66-87b2-4d40-af4a-c833545f575e']",0,,,,,,,,,,,,,,,,Lille,143,00:01:00.309,Carry,True
,,,,,"[32.8, 7.2]",,,,,,,,,,,,,2.682694,,,,,,,,,,,,,eec09008-f5f7-4dd5-bf4a-54f16b2b8b5d,47,,,"[34.5, 6.4]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,5,Lille,143,"['371c2f04-3590-4381-83af-1072684922b2', 'efa6daa7-6b4a-4b1b-9bb7-f7cc9b0cac78']",3,,,,,,,,,,,,,,,,Lille,143,00:01:03.177,Carry,
,,,,,"[31.7, 68.2]",,,,,,,,,,,,,0.05196,,,,,,,,,,,,,88ed53a6-288a-4618-be03-4ec75518ae94,56,,,"[31.7, 68.2]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,6,Caen,140,"['abe4a21c-12e9-448d-95bb-fad5c3a38500', 'e0ecd4e5-3a15-4e92-86cf-e3b906dbc4b3']",11,,,,,,,,,,,,,,,,Caen,140,00:01:11.776,Carry,
,,,,,"[63.8, 60.9]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,fd217e64-b603-4cf3-b46b-d6c236fc1ab3,62,,,"[63.8, 60.9]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,6,Caen,140,"['111cddfa-5e48-4acf-bfd1-049cf9260a4d', 'c567d83e-06f3-45b5-a4f0-76e8183f1ea7', 'f8301a6f-60d6-44c8-bcd4-588fd1d20343']",14,,,,,,,,,,,,,,,,Caen,140,00:01:14.978,Carry,True
,,,,,"[59.3, 74.9]",,,,,,,,,,,,,2.276917,,,,,,,,,,,,,cc10158c-ac3d-46a5-be6f-ea60ea709bb7,65,,,"[50.3, 64.4]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,6,Caen,140,"['6d77201d-c02d-4bf1-ae57-b306bc1daf7c', '6ffce0dc-13a7-435c-96ab-fd7ef96f6477', 'b7cdfb2c-bb20-4b86-ba68-d9b1439b29a2']",15,,,,,,,,,,,,,,,,Caen,140,00:01:15.681,Carry,True
,,,,,"[91.7, 78.7]",,,,,,,,,,,,,0.286264,,,,,,,,,,,,,25935d29-5889-44c5-ab73-44d492fb4ef5,69,,,"[80.7, 76.7]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Midfield,6,Caen,140,"['84e2d9b9-a779-43ad-92c8-f03c0d9ee17e', '92be5c2a-f331-4497-9833-dde60e2de3b1']",19,,,,,,,,,,,,,,,,Caen,140,00:01:19.182,Carry,
,,,,,"[24.8, 16.5]",,,,,,,,,,,,,1.314547,,,,,,,,,,,,,064a54a5-c7d6-453d-812d-f319aca400e3,75,,,"[24.3, 18.7]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,7,Lille,143,"['4ecda754-c721-456d-abc9-301f56a38700', '6f570296-e45c-453c-aba6-f6758f69f22b']",29,,,,,,,,,,,,,,,,Lille,143,00:01:29.063,Carry,
,,,,,"[56.1, 14.6]",,,,,,,,,,,,,4.800485,,,,,,,,,,,,,d284d11c-9233-4ad3-bcc2-f05e99fb0d35,80,,,"[32.3, 15.5]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,7,Lille,143,"['2748b09a-17fc-440e-abb5-509dfabf8f0b', '3fbef54b-5ff8-4f3a-8107-ab7e5afab742', 'b547e50d-0540-4d0c-b863-fc350f6be0e4']",32,,,,,,,,,,,,,,,,Lille,143,00:01:32.057,Carry,True
,,,,,"[63.0, 24.3]",,,,,,,,,,,,,0.672487,,,,,,,,,,,,,c667f81b-8ff6-436a-b138-5b50026a0572,84,,,"[63.0, 24.5]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Right Wing,7,Lille,143,"['9d5c6c6f-f73f-466c-aa2b-a2868fbcb341', 'a86e3402-da2c-4153-a350-80b0289e33d0', 'f64e9d40-0570-4cd5-9510-f49c4c859d16']",37,,,,,,,,,,,,,,,,Lille,143,00:01:37.719,Carry,True
,,,,,"[54.2, 23.9]",,,,,,,,,,,,,1.23214,,,,,,,,,,,,,e482e594-ea01-46f2-9337-5b08a5e5035a,88,,,"[54.2, 23.9]",3900542,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,7,Lille,143,"['5cc5c138-8b86-4da4-a850-07ff3f965aa4', '83c59c4d-f87e-47d1-8e6a-699103fac714']",39,,,,,,,,,,,,,,,,Lille,143,00:01:39.379,Carry,
