ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.856577,,,,,,,,,,,,,,,223adb0f-5c58-407e-ba56-3572c8340950,121,,,"[51.9, 50.3]",3900540,2,,,,0.94558585,,Left Foot,,,"[61.5, 63.6]",,Ground Pass,,16.402744,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,8,Paris Saint-Germain,131,['29406c35-4501-4b02-8ef1-c71628f49c7b'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:13.569,Pass,
,,,,,,,,,,,,,,,1.003116,,,,,,,,,,,,,,,c200a1aa-8d7d-4a3e-bc75-c09eb501f9e9,123,,,"[61.5, 63.6]",3900540,2,,,,3.0843635,,Right Foot,,,"[42.3, 64.7]",,Ground Pass,,19.231485,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,8,Paris Saint-Germain,131,['685bc13a-7c05-4f63-bc37-a5a83e710407'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:14.426,Pass,
,,,,,,,,,,,,,,,1.921731,,,,,,,,,,,,,,,543dcafe-5108-4b10-bfbe-5fdb64524588,126,,,"[42.3, 63.2]",3900540,2,,,,-1.5087001,,Right Foot,,,"[44.7, 24.6]",,Ground Pass,,38.674538,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['82be0b0f-f3ab-4b2b-ad0d-1a09c27bc79b'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:16.492,Pass,
,,,,,,,,,,,,,,,1.282059,,,,,,,,,,,,,,,f0cd750b-a908-47b2-b426-b2ccb7e28b92,129,,,"[45.6, 24.6]",3900540,2,,,,1.4464413,,Left Foot,,,"[47.7, 41.4]",,Ground Pass,,16.93074,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['9f169d3c-892f-4a7b-b926-7cf25a41d10b'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:20.362,Pass,
,,,,,,,,,,,,,,,1.366137,,,,,,,,,,,,,,,c9c4088a-78a3-49e3-9c40-01d8f590d463,133,,,"[47.7, 40.6]",3900540,2,,,,-1.5170021,,Left Foot,,,"[48.4, 27.6]",,Ground Pass,,13.018832,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,8,Paris Saint-Germain,131,['f9ce9a2f-0d5c-4f19-9b1e-6457097f9c84'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:23.128,Pass,
,,,,,,,,,,,,,,,0.949279,,,,,,,,,,,,,,,866b0320-b177-4a4d-a927-781fb6b5e740,136,,,"[48.4, 27.6]",3900540,2,,,,1.6089942,,Right Foot,,,"[47.8, 43.3]",,Ground Pass,,15.711461,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['079a59f9-23d7-4def-986a-928ea9dc7398'],28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:28.575,Pass,
,,,,,,,,,,,,,,,1.798163,,,,,,,,,,,,,,,37c8e6fb-4396-427d-ba3d-627f61bc6e2d,139,,,"[55.7, 45.0]",3900540,2,,,,1.6033581,,Left Foot,,,"[54.7, 75.7]",,Ground Pass,,30.716282,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,8,Paris Saint-Germain,131,['ef2ee306-59d3-40e5-919d-4fc9599da0c4'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:33.086,Pass,
,,,,,,,,,,,,,,,2.933555,,,,,,,,,,,,,,,669bed53-1280-4794-ac70-90d8fe0d5c3a,142,,,"[57.4, 75.2]",3900540,2,,,,-0.1980667,,Right Foot,,,"[114.7, 63.7]",,High Pass,,58.442623,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['7dc55f7b-3fe5-4d6f-95f2-01641b4ff62c'],35,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:35.646,Pass,
,,,,,,,,,,,,,,,1.924059,,,,,,,,,,,,,,,2e8562d0-cd7e-4d04-a938-968d3f40e5f2,145,,,"[114.7, 63.7]",3900540,2,,,,-1.9208412,,Right Foot,True,,"[105.5, 38.5]",,High Pass,,26.826853,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,8,Paris Saint-Germain,131,"['6e279e5f-b407-4fd3-8069-aa9efacc3f9b', 'd6c77b3a-9601-410f-b53a-93b0238612a7']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:39.209,Pass,
,,,,,,,,,,,,,,,1.396532,,,,,,,,,,,,,,,ea1685b2-efeb-4cec-b440-fa2c5a342f42,150,,,"[89.3, 53.6]",3900540,2,,,,-2.1357007,,Left Foot,,,"[84.8, 46.5]",,High Pass,,8.405951,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,8,Paris Saint-Germain,131,['f1f9f88c-b6a3-4b57-8b6b-85fd2c57c682'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:43.265,Pass,
,,,,,,,,,,,,,,,2.300453,,,,,,,,,,,,,,,54518080-e4fd-4e13-b01e-cd4e7bad17be,154,,,"[80.7, 45.7]",3900540,2,,,,2.8618152,,Right Foot,,,"[53.9, 53.4]",,Ground Pass,,27.884226,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,8,Paris Saint-Germain,131,['ae8ac168-cc71-4747-9a68-94b73ab3f281'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:45.926,Pass,
,,,,,,,,,,,,,,,1.50823,,,,,,,,,,,,,,,c873acd7-b8d8-4ad3-b887-26616d66c040,156,,,"[53.3, 53.4]",3900540,2,,,,-1.9611413,,Left Foot,,,"[45.4, 34.2]",,Ground Pass,,20.761744,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['ecf3794c-8a6a-4279-a134-a9351845fbd2'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:48.226,Pass,
,,,,,,,,,,,,,,,1.239744,,,,,,,,,,,,,,,b9e9db32-e0fa-425f-b63a-344bae85e1cb,159,,,"[46.4, 38.3]",3900540,2,,,,-0.11444031,,Right Foot,,,"[55.1, 37.3]",,Ground Pass,,8.757282,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['58eaa552-fa17-47ab-9c64-1c57e0354b30'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:52.011,Pass,
,,,,,,,,,,,,,,,2.071598,,,,,,,,,,,,,,,ea245e39-3095-455b-b497-0b9500e44871,162,,,"[55.1, 38.5]",3900540,2,,,,1.8533512,,Left Foot,,,"[48.8, 60.2]",,Ground Pass,,22.596018,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,8,Paris Saint-Germain,131,['782b7c24-9eb5-4530-a188-23bbd257b459'],56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:56.930,Pass,
,,,,,,,,,,,,,,,0.933898,,,,,,,,,,,,,,,7c709532-87b9-49a4-abaf-0bb4bd6ed06b,165,,,"[53.9, 58.8]",3900540,3,,,,-0.35444918,,Right Foot,,,"[66.6, 54.1]",,Ground Pass,,13.541787,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['ad26bc91-ac39-4e06-8df3-59c0502c00b8'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:02.703,Pass,
,,,,,,,,,,,,,,,0.711101,,,,,,,,,,,,,,,7bf375d8-db95-4e98-81df-85297b9d4cb5,169,,,"[67.7, 55.5]",3900540,3,,,,0.95054686,,Left Foot,,,"[73.2, 63.2]",,Ground Pass,,9.462558,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,8,Paris Saint-Germain,131,['a590fa59-8b1a-466f-b426-b32a33647f6a'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:05.459,Pass,
,,,,,,,,,,,,,,,1.859638,,,,,,,,,,,,,,,ec381050-4d46-439a-b149-a222eb880cfe,173,,,"[67.1, 60.6]",3900540,3,,,,-2.1633818,,Left Foot,,,"[50.2, 35.5]",,Ground Pass,,30.259214,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,8,Paris Saint-Germain,131,['eec1109e-c43e-4dc7-83dc-763f94565f6d'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:07.532,Pass,
,,,,,,,,,,,,,,,1.377818,,,,,,,,,,,,,,,b59e0d7d-d2af-46a8-b4e3-aa938e8da3bb,175,,,"[50.2, 35.5]",3900540,3,,,,-0.75032485,,Right Foot,,,"[56.1, 30.0]",,Ground Pass,,8.065978,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['e6eca949-7600-4ef6-9910-2969337a0ab2'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:09.392,Pass,
,,,,,,,,,,,,,,,0.881122,,,,,,,,,,,,,,,9db91e6b-d069-4634-a4ee-266d69b4f05c,178,,,"[56.6, 30.0]",3900540,3,,,,0.39810455,,Left Foot,,,"[67.3, 34.5]",,Ground Pass,,11.607756,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,8,Paris Saint-Germain,131,['57d56225-4fd9-4bc8-bb8d-0f18bf272d65'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:12.923,Pass,
,,,,,,,,,,,,,,,1.376016,,,,,,,,,,,,,,,e550355a-5479-4f9e-b309-4b83dc131ece,182,,,"[65.4, 33.8]",3900540,3,,,,-2.6399887,,Right Foot,,,"[56.1, 28.7]",,Ground Pass,,10.606602,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,8,Paris Saint-Germain,131,['9b57c15b-56bb-4735-abfd-d6bda3680473'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:13.972,Pass,
,,,,,,,,,,,,,,,1.440857,,,,,,,,,,,,,,,3928f5a0-41aa-4b7d-8ad2-1d6122b97c62,185,,,"[57.4, 30.6]",3900540,3,,,,2.7100196,,Left Foot,,,"[49.8, 34.1]",,Ground Pass,,8.367198,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,8,Paris Saint-Germain,131,['b2163873-d0ae-4045-9285-7c0f7d73f13d'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:16.849,Pass,
,,,,,,,,,,,,,,,1.200738,,,,,,,,,,,,,,,9271ba60-018a-4815-a920-bf72e774bb27,188,,,"[52.5, 38.2]",3900540,3,,,,1.821698,,Right Foot,,,"[46.4, 62.0]",,Ground Pass,,24.56929,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['ba3e22b2-45fb-4ba6-81e6-eeaa539f61b1'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:20.697,Pass,
,,,,,,,,,,,,,,,2.614195,,,,,,,,,,,,,,,d8d3fab6-477e-4856-a5bd-f125a509d86d,191,,,"[47.0, 62.0]",3900540,3,,,,-1.6013212,,Right Foot,,,"[45.8, 22.7]",,Ground Pass,,39.318317,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['fa26de73-77af-40f7-b5bc-c6ab925497d4'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:23.775,Pass,
,,,,,,,,,,,,,,,2.931349,,,,,,,,,,,,,,,ad2cd14f-bff4-45d3-a04a-ee7c3de629c7,194,,,"[48.2, 24.4]",3900540,3,,,,0.20684862,,Right Foot,,,"[94.9, 34.2]",,High Pass,,47.717186,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,8,Paris Saint-Germain,131,['74d8ab4a-1bc6-4d49-a828-345c1760be44'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:29.930,Pass,
,,,,,,,,,,,,,,,1.223727,,,,,,,,,,,,,,,a0fd99ea-9a58-48d5-8434-ae4b67930fe3,197,,,"[96.2, 34.5]",3900540,3,,,True,1.7547398,,,,,"[95.4, 38.8]",,Low Pass,,4.3737855,Incomplete,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,8,Paris Saint-Germain,131,"['262b46f1-8889-44a3-b3aa-0eba9dae64b2', '6601730d-9816-4ccf-8663-8c38619b5186']",32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:32.862,Pass,True
,,,,,,,,,,,,,,,0.814105,,,,,,,,,,,,,,,834b5b37-1bc4-4fba-b8f2-bb4527ff900a,200,,,"[27.6, 42.2]",3900540,3,,,,0.14531001,,Right Foot,,,"[31.7, 42.8]",,Ground Pass,,4.14367,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Center Back,9,OGC Nice,136,['974af9c5-731a-45cf-a8ef-8d856ab8f7a5'],34,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:34.596,Pass,
,,,,,,,,,,,,,,,1.233757,,,,,,,,,,,,,,,4bf88fa8-84f9-4b56-8fd3-a9cb902c71fc,204,,,"[38.7, 38.0]",3900540,3,,,,-0.45297185,,Right Foot,,,"[50.0, 32.5]",,Ground Pass,,12.567418,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,9,OGC Nice,136,"['7ff90985-c473-4ae2-80cd-3db80b8a1556', 'e77cfae0-1516-4d75-b40f-70dd94d40f5a']",37,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:37.222,Pass,True
,,,,,,,,,,,,,,,1.945535,,,,,,,,,,,,,,,be45c960-b52d-47a0-a1ae-0f96808a591a,211,,,"[89.9, 63.3]",3900540,3,,,,-1.0639657,,Right Foot,True,,"[107.5, 31.6]",,High Pass,,36.258102,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,9,OGC Nice,136,['347012c2-e984-4e56-af04-162b05163517'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:42.536,Pass,
,,,,,,,,,,,,,,,2.423078,,,,,,,,,,,,,,,c020acc8-36f3-4f60-a3fc-5cd527fa986d,220,,,"[9.1, 48.8]",3900540,3,,,,1.2552762,,Right Foot,,,"[15.4, 68.1]",,Ground Pass,,20.302217,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Center Back,9,OGC Nice,136,['1083f88a-b739-415a-8050-f108b101943f'],50,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:50.062,Pass,
,,,,,,,,,,,,,,,1.258357,,,,,,,,,,,,,,,32b9dafb-e4c1-4567-a16d-9bf6a2fc6536,223,,,"[46.9, 75.1]",3900540,3,,,,-0.5905766,,Right Foot,,,"[64.8, 63.1]",,Ground Pass,,21.550175,,,Valère Germain,3210.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Wing Back,9,OGC Nice,136,['9483ca0c-ca3e-4d8e-b626-bdd4b024f699'],56,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:56.458,Pass,
,,,,,,,,,,,,,,,1.98084,,,,,,,,,,,,,,,9fa91f65-5e2d-4c6f-b734-3fc4fd1924aa,229,,,"[69.9, 68.6]",3900540,4,,,,-0.42274705,,Left Foot,,,"[108.8, 51.1]",,High Pass,,42.65513,Incomplete,,Mathieu Bodmer,4373.0,,,,,Free Kick,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,10,OGC Nice,136,"['a358efa4-5b77-4250-b591-9c2cbc901c3b', 'd31b7c38-68ca-43bc-b318-6c612320ed37']",34,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:34.272,Pass,
,,,,,,,,,,,,,,,1.895483,,,,,,,,,,,,,,,a358efa4-5b77-4250-b591-9c2cbc901c3b,232,,,"[11.3, 29.0]",3900540,4,,,True,-0.34009713,,,,,"[24.3, 24.4]",,High Pass,,13.789851,,,Blaise Matuidi,4375.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,11,Paris Saint-Germain,131,"['3f081d9a-61c6-46bf-b96d-3e5605df86e9', '85c24c0c-5fee-44da-bd08-75c1279f3e5f', '9fa91f65-5e2d-4c6f-b734-3fc4fd1924aa']",36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:36.252,Pass,True
,,,,,,,,,,,,,,,0.876371,,,,,,,,,,,,,,,17a65b1d-1ea2-4041-a3ea-35df502c07bb,234,,,"[24.3, 24.4]",3900540,4,,,,1.795143,,Head,,,"[20.9, 39.3]",,Low Pass,,15.282997,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,11,Paris Saint-Germain,131,['741e3bab-4695-48cc-a747-fc5a8766fbc1'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:38.148,Pass,
,,,,,,,,,,,,,,,1.974851,,,,,,,,,,,,,,,4b7bf378-7cee-4737-a7d9-3c258ad4adcc,237,,,"[20.9, 39.3]",3900540,4,,,,-1.5140013,,Right Foot,,,"[22.6, 9.4]",,Ground Pass,,29.948288,Unknown,,Layvin Kurzawa,4326.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,11,Paris Saint-Germain,131,['e8ea563d-b2f2-4148-a274-3507a35a19cf'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:39.093,Pass,
,,,,,,,,,,,,,,,1.78838,,,,,,,,,,,,,,,22fdb830-83a4-4cae-b276-8292da50cd2b,242,,,"[24.4, 10.7]",3900540,4,True,,,1.2167989,,Left Foot,,,"[29.5, 24.5]",,Ground Pass,,14.71224,,,Thiago Motta,4325.0,,,,,Free Kick,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,12,Paris Saint-Germain,131,['4083edda-6b17-47a5-9591-885e53915be6'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:57.230,Pass,
,,,,,,,,,,,,,,,2.318264,,,,,,,,,,,,,,,9878eb00-5372-465e-a1b3-f8c37d6c81db,244,,,"[35.4, 32.4]",3900540,5,,,,1.2396326,,Left Foot,,,"[49.6, 73.7]",,High Pass,,43.67299,,,Serge Aurier,3481.0,,True,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,12,Paris Saint-Germain,131,['078a2abb-6d6c-44e0-8ce4-38b2ec0c5154'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:00.535,Pass,
,,,,,,,,,,,,,,,1.240179,,,,,,,,,,,,,,,5f2bf031-d32a-4087-a665-b8c4c846c5a0,247,,,"[55.1, 71.5]",3900540,5,,,,-0.49152884,,Right Foot,,,"[74.9, 60.9]",,Ground Pass,,22.45885,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Free Kick,Serge Aurier,3481.0,Right Back,12,Paris Saint-Germain,131,['1f5def64-eb2c-4ca2-b912-a49f0a3e9e60'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:04.434,Pass,
,,,,,,,,,,,,,,,1.000453,,,,,,,,,,,,,,,814af5b7-1a85-48de-8d67-71f7a5488763,250,,,"[74.9, 60.9]",3900540,5,,,,-2.6213255,,Right Foot,,,"[65.3, 55.4]",,Ground Pass,,11.063906,,,Benjamin Stambouli,8515.0,,,,,,1,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,12,Paris Saint-Germain,131,['d254fb37-ca57-4561-8f78-a25eeb7135e9'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:05.791,Pass,
,,,,,,,,,,,,,,,1.12221,,,,,,,,,,,,,,,ab1ab560-2d1b-4d04-abc3-7d318ece5d57,253,,,"[65.3, 55.4]",3900540,5,,,,1.5479431,,Right Foot,,,"[65.7, 72.9]",,Ground Pass,,17.50457,,,Serge Aurier,3481.0,,,,,,1,From Free Kick,Benjamin Stambouli,8515.0,Right Center Midfield,12,Paris Saint-Germain,131,['dce5e750-2dcf-4c63-996f-80b77c9067f5'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:07.311,Pass,
,,,,,,,,,,,,,,,0.995379,,,,,,,,,,,,,,,3ab117d8-acf4-480f-ab3b-6436f9101a9c,256,,,"[69.0, 70.6]",3900540,5,,,,-1.198527,,Right Foot,,,"[73.1, 60.1]",,Ground Pass,,11.272089,,,Benjamin Stambouli,8515.0,,,,,,1,From Free Kick,Serge Aurier,3481.0,Right Back,12,Paris Saint-Germain,131,['e0b81cd8-f4f5-468a-859e-6666133c6d8c'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:09.837,Pass,
,,,,,,,,,,,,,,,0.615288,,,,,,,,,,,,,,,128d06ff-70cb-43c8-adae-11f68240d3b0,258,,,"[73.1, 60.1]",3900540,5,,,,0.65492195,,Right Foot,,,"[85.6, 69.7]",,Ground Pass,,15.761028,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,From Free Kick,Benjamin Stambouli,8515.0,Right Center Midfield,12,Paris Saint-Germain,131,"['622b7cf6-e791-46f5-a363-ead2937129e6', 'faf58055-0788-4a4f-91f6-254fedbd1bc6']",10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:10.832,Pass,
,,,,,,,,,,,,,,,1.403288,,,,,,,,,,,,,,,6a9adcb5-c126-4713-8254-00d18d9f770a,262,,,"[35.9, 10.7]",3900540,5,,,,2.6692872,,Left Foot,,,"[26.7, 15.4]",,Ground Pass,,10.331021,,,Mathieu Bodmer,4373.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,13,OGC Nice,136,['5c68da91-5406-4c18-8673-3a8eda84de96'],12,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:12.097,Pass,
,,,,,,,,,,,,,,,0.599723,,,,,,,,,,,,,,,a53fb117-2dc9-497f-9399-8f628c68fcf0,264,,,"[26.7, 15.4]",3900540,5,,,,0.59917533,,Right Foot,,,"[34.9, 21.0]",,Ground Pass,,9.929753,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Center Back,13,OGC Nice,136,['74202fbb-c1c1-4e08-ade6-021d5f96c8ea'],13,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:13.500,Pass,
,,,,,,,,,,,,,,,2.21988,,,,,,,,,,,,,,,a05bb279-163f-41d5-ac35-02eb7170f79f,267,,,"[34.9, 21.0]",3900540,5,,,,2.5682063,,Right Foot,,,"[7.8, 38.5]",,Ground Pass,,32.259262,,,Yoan Cardinale,4257.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,13,OGC Nice,136,['e29d91dd-7716-4f18-a04a-1db34a5a94b3'],14,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:14.140,Pass,
,,,,,,,,,,,,,,,3.692272,,,,,,,,,,,,,,,1c943a1c-8f28-4901-bc74-5db451fabeb0,269,,,"[7.8, 38.5]",3900540,5,,,,-0.6924986,,Right Foot,,,"[51.8, 2.0]",,High Pass,,57.16861,Incomplete,,Niklas Hult,16056.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,13,OGC Nice,136,"['adc9f29a-23cb-4482-be2d-2e937c8f1686', 'e7a7f89f-6841-4cdf-a600-57e41fb9887e']",16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:16.360,Pass,
,,,,,,,,,,,,,,,1.984902,,,,,,,,,,,,,,,adc9f29a-23cb-4482-be2d-2e937c8f1686,271,,,"[68.3, 78.1]",3900540,5,,,True,-0.55103135,,,,,"[86.2, 67.1]",,High Pass,,21.00976,Incomplete,,,,,,,,Recovery,1,Regular Play,Serge Aurier,3481.0,Right Back,13,OGC Nice,136,"['1c943a1c-8f28-4901-bc74-5db451fabeb0', '33cf61bc-2c9b-495e-a570-046179ae74e4', 'ccc3da66-80b9-4915-b8aa-fbe4cd819dae']",20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:20.052,Pass,True
,,,,,,,,,,,,,,,0.891009,,,,,,,,,,,,,,,ccc3da66-80b9-4915-b8aa-fbe4cd819dae,273,,,"[33.9, 13.0]",3900540,5,,,,0.23109066,,Other,,,"[42.4, 15.0]",,Low Pass,,8.732124,,,Nampalys Mendy,4506.0,,,,,Recovery,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,13,OGC Nice,136,"['7a3ef6ef-0a15-4369-9fe1-19c79ba6ce3c', 'adc9f29a-23cb-4482-be2d-2e937c8f1686']",22,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:22.037,Pass,
