50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,612523ec-c5c6-4720-bb67-2f26b419b41e,3878,,"[20.6, 10.5]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,178,OGC Nice,136,['33c04757-4e8c-42e2-9b76-132e3aedb0cc'],2,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:02.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a31775-011e-425e-a419-9b46238dbb4b,3880,,"[33.2, 27.6]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,178,OGC Nice,136,['6acc5c8a-f937-44b7-9a58-cecc575a3812'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:04.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78ebc95e-ceef-4b41-a689-cc14cf771326,3883,,"[21.9, 16.8]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,178,OGC Nice,136,['b3aa2030-f499-4b13-8045-3921505b36ef'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:06.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900303e-b81b-4bc3-a136-c5ed7cad97dd,3886,,"[31.2, 8.2]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,178,OGC Nice,136,['cdff6756-3610-4665-8f21-cd6401e896ed'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:07.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a885fc9-f010-408a-8bc8-7a54fee54545,3889,,"[19.6, 14.9]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,178,OGC Nice,136,['98905673-d595-4be0-9a55-497cc7f7e541'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:09.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185261e-db75-4498-b3d4-d819e01556f6,3894,,"[74.9, 43.0]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,179,Guingamp,142,"['45279063-6a4c-42fc-bba5-955b37664179', 'd0290441-f112-49e1-846c-01c29a814146']",14,,,,,,,,,,,,,,,,,Guingamp,142,00:42:14.267,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578a628-29fa-49ea-a8e4-d49365956a3a,3896,,"[56.7, 35.7]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,179,Guingamp,142,['b9149ec1-e910-4833-babc-577a35bf94fa'],15,,,,,,,,,,,,,,,,,Guingamp,142,00:42:15.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e33fec-fc45-4859-bc21-433c30c53c2e,3899,,"[55.6, 49.5]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,179,Guingamp,142,['33bef3d2-8020-4c42-86f9-caa7f724ee7c'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:42:21.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f53d1fb-033e-4968-a46c-40d313a19e9d,3903,,"[61.9, 39.1]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Left Defensive Midfield,179,Guingamp,142,['ea9402a7-2b23-4c4f-84ea-ba8f58595ca1'],23,,,,,,,,,,,,,,,,,Guingamp,142,00:42:23.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837a948-b4a0-4bf6-92b4-7d1bc07a31d0,3905,,"[47.2, 32.2]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,179,Guingamp,142,['7c164932-4111-4310-ab6d-99df82ddbcc9'],24,,,,,,,,,,,,,,,,,Guingamp,142,00:42:24.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,147fb717-93af-4730-91e4-2bd6bed73ffa,3908,,"[55.2, 34.2]",3901258,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Left Defensive Midfield,179,Guingamp,142,['215dd804-56be-4fdc-82d7-7b9ab6e3cb4e'],26,,,,,,,,,,,,,,,,,Guingamp,142,00:42:26.987,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c8c4c3-bc58-475a-9ae6-484de134afe1,3914,,"[107.9, 45.4]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Coco,3363.0,Right Midfield,180,Guingamp,142,['07779768-4a37-44ea-97b0-a086233db029'],7,,,,,,,,,,,,,,,,,Guingamp,142,00:43:07.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fa3f301-a2cf-4be2-bb9d-a682ac0767b5,3924,,"[21.5, 9.0]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Mendy,3403.0,Left Center Forward,181,OGC Nice,136,"['374044e4-8810-44e4-b926-2195c027262b', '386b4983-8516-4bf0-bf4b-e76065f470b1']",13,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:13.042,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f91df36-8df4-4e86-b85e-0d12c9a41883,3933,,"[95.4, 68.3]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Coco,3363.0,Right Midfield,182,Guingamp,142,['f910a013-326b-48b3-a726-e0aeca34b691'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:43:21.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc10145-b45b-47db-8f15-bde4005379e2,3939,,"[112.2, 53.8]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Coco,3363.0,Right Midfield,183,Guingamp,142,['e79c8195-7e36-4b72-a934-26f68569b3bb'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:43:41.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57835442-b058-49bf-983a-281bdf0e7282,3942,,"[106.2, 41.3]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jimmy Briand,3213.0,Right Center Forward,183,Guingamp,142,['264ea254-4f42-40eb-98fd-5dbca0e0a4b1'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:43:43.895,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,faee1296-4a4e-4298-8478-3a67ca30e8d1,3945,,"[99.0, 51.9]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Cardy,401525.0,Right Defensive Midfield,183,Guingamp,142,['f43dbdc5-a6d5-4744-9fc9-5f6a7f67e1f2'],45,,,,,,,,,,,,,,,,,Guingamp,142,00:43:45.442,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba5356c-d81d-4939-b381-4b532bd6b350,3950,,"[62.5, 6.0]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,183,Guingamp,142,['c9ebfd28-b7b9-4aa1-9f82-f53a3ed99b16'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:50.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,191dc738-b2bb-485b-b282-4c89dcf167fc,3952,,"[56.5, 62.2]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Cardy,401525.0,Right Defensive Midfield,184,Guingamp,142,['cd2b46db-071b-4990-b743-9699c0864bc1'],54,,,,,,,,,,,,,,,,,Guingamp,142,00:43:54.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28cd7958-424a-4766-90b0-21a413f5d42a,3954,,"[55.6, 72.8]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Mathis,401512.0,Left Defensive Midfield,184,Guingamp,142,['1d44aecb-faca-4e02-94fc-2a29b904e390'],56,,,,,,,,,,,,,,,,,Guingamp,142,00:43:56.724,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,43446e83-9989-4159-a8cd-c546c55b8c7e,3957,,"[69.2, 74.1]",3901258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,184,Guingamp,142,['2c6804a4-5295-408f-b2df-00cfbfcfd0b9'],57,,,,,,,,,,,,,,,,,Guingamp,142,00:43:57.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbead78f-5425-48ca-8064-35a31b83dda5,3960,,"[50.7, 62.2]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,185,Guingamp,142,['7e700b82-10eb-4963-93a3-7709be2db981'],10,,,,,,,,,,,,,,,,,Guingamp,142,00:44:10.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8383ddf1-4f48-406f-bf52-c402b751177e,3963,,"[44.6, 40.2]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,185,Guingamp,142,['7fe1547b-6cf2-4254-a281-5d7549e7b612'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:44:13.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d61d2d9-7ff2-438d-98c1-1753dc877239,3966,,"[62.3, 67.8]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,185,Guingamp,142,['c6d7ea5f-d7a7-4bf5-a5fc-79097cfbb31e'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:44:19.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f61c0c-0f1d-4555-aeb9-e0dfe47cdc7c,3968,,"[55.9, 53.4]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Mathis,401512.0,Left Defensive Midfield,185,Guingamp,142,['f4eb28c3-0da2-412e-ac5c-034662a29500'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:44:21.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd7ab0d-5727-4f0d-acbc-a13372905b1b,3972,,"[86.3, 45.4]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Coco,3363.0,Right Midfield,185,Guingamp,142,"['58e18b75-f00c-4d02-bc68-78555ece52b7', 'c1644237-eefb-4d14-ab80-d6d8ddade28f']",25,,,,,,,,,,,,,,,,,Guingamp,142,00:44:25.131,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b338422-482b-4a57-8733-cd0de7784354,3981,,"[33.6, 35.6]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nampalys Mendy,4506.0,Center Defensive Midfield,186,OGC Nice,136,['ff8030e5-8f29-49e1-a300-d8064b529260'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:30.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7aa8c02-9517-4806-a984-018a1de7150a,3985,,"[44.8, 33.6]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mathieu Bodmer,4373.0,Center Attacking Midfield,186,OGC Nice,136,['b7eb976c-81ce-4760-8a81-5f21841a144d'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:32.532,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4d1da9a0-0ab8-4a31-ac55-32d7a1a238c5,3988,,"[65.5, 66.7]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,186,OGC Nice,136,['384da904-2270-4b68-8426-442ce866498d'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:35.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,096327ec-fb7d-4b24-a55e-9b5223172a8c,3990,,"[68.8, 19.5]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,187,Guingamp,142,['0c2f869a-ccb1-4b83-958d-015fb759e363'],36,,,,,,,,,,,,,,,,,Guingamp,142,00:44:36.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b22f0ea-604f-4af1-bcf2-7537fc95a3fa,3993,,"[82.2, 5.0]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,187,Guingamp,142,['9546df11-4020-4830-a287-c56a423f8457'],40,,,,,,,,,,,,,,,,,Guingamp,142,00:44:40.368,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4788ca88-027e-4f9c-a62f-1d1578989693,3996,,"[108.8, 47.1]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,187,Guingamp,142,['9744fe82-25c3-41fb-a53a-ce4501419e43'],46,,,,,,,,,,,,,,,,,Guingamp,142,00:44:46.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd611b2-1f58-4fa5-9a3b-bc752d9ae4c0,3998,,"[4.0, 34.3]",3901258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,188,OGC Nice,136,['7455fac3-1766-4497-948e-108fa7703a9d'],47,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:47.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8a7918d3-be07-48cc-8aec-55e07f8e00c5,4002,,"[68.8, 74.4]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,188,OGC Nice,136,['721a7cab-d6fa-4b66-a35c-3d3d516af9ea'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:07.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96487f22-426b-4a8e-a484-199b51270081,4005,,"[55.0, 42.1]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahamane El-Hadj Traoré,401528.0,Left Center Midfield,188,OGC Nice,136,['93886d61-7342-4c84-9264-eb38f23985c8'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:10.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60117dd9-fb79-48f7-b0c8-4cd597a9f4b2,4008,,"[82.0, 68.2]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,188,OGC Nice,136,['65baae8e-059e-4db2-a2b0-90b8f737568a'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:17.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ebcbae-01f1-4823-8806-95a8721706d9,4011,,"[88.4, 71.2]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Bodmer,4373.0,Center Attacking Midfield,188,OGC Nice,136,['69ec2985-93af-436a-869e-a18598a50a8e'],21,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:21.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1586d72-a131-442f-903d-98209a3b6452,4014,,"[63.4, 72.5]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Back,188,OGC Nice,136,['b63aa1ba-bd6d-4fa0-9ccd-6e46714e6647'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:24.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92685b5-8ece-464e-bbf8-9c5b511a8b3f,4018,,"[49.8, 13.4]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Center Forward,189,Guingamp,142,['18c87659-414e-408a-a975-cf7abc8111d2'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:45:27.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d64355-91a4-4a58-b3d0-62e63f170b4a,4020,,"[49.4, 4.8]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,189,Guingamp,142,['9ac08528-ee7b-4ffe-a735-f7f84096e0b8'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:45:27.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28dc176a-7706-4d32-8b78-457fb8207caa,4024,,"[82.2, 11.3]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Center Forward,189,Guingamp,142,['3204f7c7-67e6-44e5-8090-1ec80ecbe6ce'],32,,,,,,,,,,,,,,,,,Guingamp,142,00:45:32.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea310e6-00e9-4b8d-a610-cfa29be0e185,4033,,"[87.2, 11.5]",3901258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Cardy,401525.0,Right Defensive Midfield,190,Guingamp,142,['cb107d7b-11f5-4399-896b-784ad5d33da9'],42,,,,,,,,,,,,,,,,,Guingamp,142,00:45:42.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a92c5c3-1e33-40dc-b66c-d501736c0323,4039,,"[105.7, 37.6]",3901258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,191,Guingamp,142,['7bf99d2e-8819-454e-b248-08032a8f5dac'],26,,,,,,,,,,,,,,,,,Guingamp,142,00:46:26.403,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c2d0e9-6ab5-46cc-814d-e6c41bbb2666,4043,,"[73.3, 36.4]",3901258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandre Mendy,3403.0,Left Center Forward,192,OGC Nice,136,['5624714b-a566-47d3-96f4-cdc846abf20c'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:46:58.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,660bb975-67a5-4afd-9a4c-5e492c86bf33,4045,,"[38.8, 23.6]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,193,Guingamp,142,['ac347e30-c742-4e75-b829-267ce98497bf'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:47:00.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3df49c5c-1875-4b75-b01c-4d00c6dba83b,4048,,"[71.0, 5.9]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,193,Guingamp,142,['c5607569-8fa6-4702-b09b-a8c3ce7fcdce'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:47:06.285,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9b55ba51-0e65-49c4-8790-834101a64d31,4052,,"[76.1, 58.0]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,193,Guingamp,142,['c4492600-11f5-48eb-9578-47acb5c46846'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:47:07.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd69470-e7cf-4ecc-ae52-795380d6f3b6,4057,,"[68.6, 13.9]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,193,Guingamp,142,['0e82e78b-a987-40c7-a892-522dc50ab5cd'],10,,,,,,,,,,,,,,,,,Guingamp,142,00:47:10.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8326975b-a61e-43f2-bb6b-62cc0bcdd1fe,4060,,"[62.3, 30.7]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Left Defensive Midfield,193,Guingamp,142,['d238d74b-b9d1-4039-be18-82e0b46dfaf3'],12,,,,,,,,,,,,,,,,,Guingamp,142,00:47:12.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e5404a-7199-40b7-ac97-a63a7ab30192,4063,,"[69.2, 62.7]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,193,Guingamp,142,['6209ec93-ef95-4f97-a4e7-43de0d7365c3'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:47:14.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5eef55-3ed5-42f7-a1a7-6b20b1607434,4066,,"[106.2, 71.3]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Coco,3363.0,Right Midfield,193,Guingamp,142,['5fe1b194-6558-47c6-9555-b4d8dc7ea510'],17,,,,,,,,,,,,,,,,,Guingamp,142,00:47:17.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163c0e2-0ff4-49a4-a121-e4165d65f3f7,4073,,"[91.3, 52.3]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Left Defensive Midfield,193,Guingamp,142,['f9b6eb57-e976-4967-873b-600d46acaf6c'],22,,,,,,,,,,,,,,,,,Guingamp,142,00:47:22.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea653337-6013-4c6f-879a-183c09d4c2b3,4076,,"[104.0, 74.3]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,193,Guingamp,142,['3082a0ca-2815-48ad-8ff2-9e745b46facd'],24,,,,,,,,,,,,,,,,,Guingamp,142,00:47:24.082,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d008c825-c3ca-4c49-b360-f4e3ed4b8a5e,4079,,"[110.9, 33.9]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,193,Guingamp,142,['feab6a5b-f87e-478f-9636-7db944237d1c'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:47:27.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce669ee0-882e-4d91-aadd-fff187ec1c4f,4086,,"[63.6, 25.1]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julien Cardy,401525.0,Right Defensive Midfield,195,Guingamp,142,['2f97bf37-980d-4772-b60b-3bbe98e74e54'],49,,,,,,,,,,,,,,,,,Guingamp,142,00:47:49.962,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,722e1776-c000-45a9-be8a-b889bf5cbff1,4088,,"[93.0, 27.9]",3901258,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Younousse Sankharé,3348.0,Left Center Forward,195,Guingamp,142,['f745a6dd-77b0-46b2-8a1a-89c37b358f6c'],53,,,,,,,,,,,,,,,,,Guingamp,142,00:47:53.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94e15b97-7767-40a0-b515-8a6c4ee7ccf1,4091,,"[88.9, 60.4]",3901258,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Mendy,3403.0,Left Center Forward,196,OGC Nice,136,"['7b9b9fef-1c07-437f-95bc-d4379ce3386e', 'bad8f2a4-3af9-4135-a18c-210b1858555e']",21,,,,,,,,,,,,,,,,,OGC Nice,136,00:48:21.214,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23045c3c-8210-4575-a726-de94e3cceddd,4095,,"[82.8, 65.8]",3901258,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,196,OGC Nice,136,"['08523f8d-732f-4724-b0e4-23bf539287c3', '19c6147b-bf06-4e64-999e-7bb73bcb74d5']",22,,,,,,,,,,,,,,,,,OGC Nice,136,00:48:22.290,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5999a031-176c-4d8d-b173-f2cc6786f241,4101,,"[89.3, 43.2]",3901258,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jimmy Briand,3213.0,Right Center Forward,197,Guingamp,142,['b9937b98-34fc-439b-955c-498f248fc13f'],32,,,,,,,,,,,,,,,,,Guingamp,142,00:48:32.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b260674e-6406-4e78-91fc-9ed0e415262b,4109,,"[56.3, 46.8]",3901258,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mathieu Bodmer,4373.0,Center Attacking Midfield,197,Guingamp,142,['17b7b062-11d3-4a42-ac7e-fee96ac64307'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:48:39.690,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,561c6740-c86a-4a6c-878f-740c358b6d75,4112,,"[75.7, 12.9]",3901258,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hatem Ben Arfa,16462.0,Right Center Forward,197,Guingamp,142,['047dae9a-5389-4850-904d-48ff68c7ff6c'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:48:41.459,Ball Receipt*,
