50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.264457,,,,,,,,,,,,c666b1fb-9ed1-488c-903f-1ca06fb9bea5,2530,,"[107.4, 50.2]",3901242,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Sunu,3111.0,Right Wing,146,Angers,145,"['5aaf4fb4-cd9e-4911-8bf2-8f1420e88979', '8b71af49-4fa2-4e5d-a602-9e2557489444', 'a92665dc-f8d3-433c-bf16-5d5aded2feda']",30,,Right Foot,"[108.5, 49.5]",,"[{'location': [111.0, 38.4], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 41.5], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 50.4], 'player': {'id': 401482, 'name': 'Gaël Angoula'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 31.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.2, 43.1], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 47.3], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 49.4], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 43.3], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.9, 45.8], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 36.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 30.0], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 36.2], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Blocked,0.074054934,Normal,Open Play,,,,,,Angers,145,00:21:30.760,Shot,True
,,,,,,,,,,,,,,,,,,1.190607,,,,,,,,,,,,2ccefe86-fc55-41d1-90e1-857a1356d199,2566,,"[96.6, 26.9]",3901242,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierrick Capelle,3071.0,Left Wing,151,Angers,145,"['ba1b7457-6f12-423f-95fa-4abd8a73ed74', 'c8e9cf4c-3f06-40f6-9846-9f35dc42c9cf', 'eae0e07c-ca18-4e78-9325-3688b4bcc8e4']",6,,Left Foot,"[120.0, 44.8, 3.8]",,"[{'location': [80.8, 45.8], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.3, 38.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 38.7], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 29.8], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 35.8], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 41.4], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.6, 35.4], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 29.2], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 24.8], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.3, 48.0], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.0, 33.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.3, 37.7], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.4, 40.9], 'player': {'id': 3111, 'name': 'Gilles Sunu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 47.7], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.7, 43.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.4, 53.9], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,0.019040726,Half Volley,Open Play,,,,,,Angers,145,00:23:06.560,Shot,True
,,,,,,,,,,,,,,,,,,1.132665,,,,,,,,,,,,198ed36a-15c8-4f1b-a37a-c7b26975af9e,2762,,"[88.7, 31.2]",3901242,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Attacking Midfield,160,Angers,145,['2f024c2f-e684-4eb5-95c2-20b53e579cdf'],49,,Right Foot,"[120.0, 43.6, 5.3]",,"[{'location': [114.8, 38.1], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.7, 53.8], 'player': {'id': 401482, 'name': 'Gaël Angoula'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [81.3, 20.0], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [95.8, 44.6], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.2, 37.3], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 31.3], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 27.8], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 20.5], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 25.3], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 28.4], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 9.1], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.2, 38.4], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.6, 26.9], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.2, 29.0], 'player': {'id': 7212, 'name': 'Mohamed Saïd Benrahma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 13.0], 'player': {'id': 4906, 'name': 'Arnold Bouka Moutou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.0, 40.9], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",dd9591b2-e5ff-495e-b7d7-8bd85f664717,,Off T,0.030134663,Normal,Open Play,,,,,,Angers,145,00:29:49.915,Shot,
,,,,,,,,,,,,,,,,,,0.114753,,,,,,,,,,,,3f56bdc9-c6c2-41c8-b938-37f23c1c54e5,2857,,"[103.3, 42.2]",3901242,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Attacking Midfield,164,Angers,145,['c6414801-91d8-42ee-8d0f-fe1508abf9a4'],30,,Right Foot,"[104.7, 41.7]",True,"[{'location': [105.3, 54.5], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.0, 50.6], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.3, 61.2], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.7, 21.3], 'player': {'id': 7212, 'name': 'Mohamed Saïd Benrahma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.9, 47.1], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 40.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 64.7], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 54.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 48.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 50.9], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.3, 52.2], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 40.0], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",7633bfaf-8da0-48b2-93a8-a515b67ba043,,Wayward,0.16970296,Normal,Open Play,,,,,,Angers,145,00:31:30.931,Shot,
,,,,,,,,,,,,,,,,,,2.873614,,,,,,,,,,,,6496d8e7-e4cd-43ed-b65b-136540a2e312,2867,,"[105.7, 55.3]",3901242,76,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mohamed Lamine Yattara,7337.0,Center Forward,165,Angers,145,['e482f1e7-e253-4d3c-9645-bcc0fb0d1401'],39,,Right Foot,"[120.0, 19.6]",,"[{'location': [82.4, 73.6], 'player': {'id': 401482, 'name': 'Gaël Angoula'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.5, 60.5], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 67.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.5, 53.8], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 48.7], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 59.1], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 51.1], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 41.0], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 42.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 30.0], 'player': {'id': 7212, 'name': 'Mohamed Saïd Benrahma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.5, 43.1], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.4, 47.0], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.4, 55.8], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.1, 64.0], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",57daee63-9b1b-45c5-9627-a9d9c147d1c7,,Wayward,0.028749257,Normal,Open Play,,,,,,Angers,145,00:31:39.467,Shot,
,,,,,,,,,,,,,,,,,,1.396037,,,,,,,,,,,,7cafef64-c585-409b-ae2b-1ef4e8cce12d,2939,,"[83.3, 40.9]",3901242,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Saïd Benrahma,7212.0,Left Wing,169,Angers,145,['4d6f683d-48e7-4756-b49e-5507f2d52497'],17,,Right Foot,"[116.7, 40.9, 1.0]",,"[{'location': [117.4, 40.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [63.0, 32.9], 'player': {'id': 4351, 'name': 'Bouna Sarr'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [73.7, 31.8], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [71.7, 28.8], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [85.9, 47.7], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.2, 46.2], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [81.5, 32.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.1, 31.2], 'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.8, 49.6], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.8, 43.6], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.8, 39.9], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.7, 33.6], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.5, 36.3], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 54.7], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.007322497,Normal,Open Play,,,,,,Angers,145,00:34:17.545,Shot,
,,,,,,,,,,,,,,,,,,2.189297,,,,,,,,,,,,e3b49f82-0354-4543-be3d-ba9de41a639a,3008,,"[91.0, 47.9]",3901242,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Wing,174,Angers,145,['e65afca0-9514-4587-89e0-5b2442242a56'],37,,Left Foot,"[120.0, 25.7, 0.8]",,"[{'location': [94.6, 40.5], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 16.2], 'player': {'id': 7212, 'name': 'Mohamed Saïd Benrahma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.2, 58.4], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.9, 45.7], 'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.3, 40.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 22.1], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.8, 48.4], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 44.3], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.1, 49.6], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 51.0], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.1, 64.1], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.5, 56.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",112b4dfd-7c3a-4256-8501-32bdd5a2175e,,Off T,0.030642433,Normal,Open Play,,,,,,Angers,145,00:35:37.135,Shot,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.6, 38.9]",,Set,,Shot Faced,24492b79-5f96-41b9-a2ca-0bc3bf70e3ee,83,,"[0.6, 38.9]",3901242,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,7,Angers,145,['eb4d9254-4558-4e97-86d6-e87bb379495b'],50,,,,,,,,,,,,,,,,,Marseille,147,00:01:50.275,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,0766f5b4-7727-4f86-a009-371931c8be40,176,,"[3.6, 42.2]",3901242,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexandre Letellier,3432.0,Goalkeeper,11,Angers,145,['688d8d23-1acf-49f4-b735-80bac8bd17b2'],0,,,,,,,,,,,,,,,,,Angers,145,00:04:00.598,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 40.4]",,Set,,Shot Faced,0a85eab5-9642-48d7-b88b-fb136cee62cc,226,,"[1.9, 40.4]",3901242,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandre Letellier,3432.0,Goalkeeper,14,Marseille,147,['a03ad4de-8163-443b-a1f9-46afc2735258'],53,,,,,,,,,,,,,,,,,Angers,145,00:05:53.457,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.3, 39.0]",,Set,,Shot Faced,900e9b4e-43b2-47a1-928f-d0b1fc530fca,413,,"[2.3, 39.0]",3901242,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,23,Marseille,147,['248072b9-355c-4197-99af-5d82fac12c37'],51,,,,,,,,,,,,,,,,,Angers,145,00:09:51.160,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,4bb37f6e-03a2-46ee-8500-0026e261c13b,635,,"[5.8, 45.8]",3901242,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexandre Letellier,3432.0,Goalkeeper,35,Angers,145,['a1f30736-054c-4d2b-9484-e8bdba4c2f8c'],45,,,,,,,,,,,,,,,,,Angers,145,00:14:45.466,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.8, 38.7]",,Set,,Shot Faced,9a335647-f0e5-4fab-852f-e7a453cc6e3b,681,,"[0.8, 38.7]",3901242,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,39,Angers,145,['59022c7f-ca5d-4dda-857e-53e06ae9485c'],0,,,,,,,,,,,,,,,,,Marseille,147,00:17:00.399,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.8, 40.0]",,Set,,Shot Faced,efc5d350-c1dc-4c2f-a1e6-b0bcb48ae186,705,,"[1.8, 40.0]",3901242,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Letellier,3432.0,Goalkeeper,42,Marseille,147,['e7e72e52-57fe-4fe1-ad3d-78c1ffa53c8c'],43,,,,,,,,,,,,,,,,,Angers,145,00:18:43.808,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.9, 38.7]",,Set,,Shot Faced,e636d5a9-54bc-4ec2-be07-c071a99a975c,869,,"[3.9, 38.7]",3901242,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,50,Angers,145,['d88feed9-42df-4c6e-81da-ce8a7c6f54e4'],32,,,,,,,,,,,,,,,,,Marseille,147,00:22:32.726,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,24f7aa3b-573f-446a-bb6a-76f381dbdc2d,920,,"[3.6, 34.0]",3901242,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,53,Marseille,147,['842e92d6-f303-442e-a6c4-66aa7e60ffad'],29,,,,,,,,,,,,,,,,,Angers,145,00:23:29.940,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.6, 40.3]",,Set,,Shot Faced,027346f5-c4ac-4d5c-ac4e-d88f4de72a17,1079,,"[0.6, 40.3]",3901242,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,61,Angers,145,['b64fe8b3-26bd-403d-918d-b1105f89a1de'],27,,,,,,,,,,,,,,,,,Marseille,147,00:28:27.169,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.5, 40.2]",,Set,,Shot Faced,a2a78751-903a-4163-ba56-7388c1e8870d,1204,,"[4.5, 40.2]",3901242,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,70,Angers,145,['eec3db01-46aa-43bf-8edb-ecf0364986c6'],46,,,,,,,,,,,,,,,,,Marseille,147,00:31:46.184,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Collected Twice,,,Collected,d91c05e1-1e54-479c-bff1-24e275f02250,1455,,"[6.4, 36.8]",3901242,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexandre Letellier,3432.0,Goalkeeper,83,Angers,145,['2c06fef4-0631-4617-b00d-0b0727583979'],48,,,,,,,,,,,,,,,,,Angers,145,00:37:48.051,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.0, 43.6]",,Set,,Shot Faced,a209631b-5bf9-4357-8535-e4f27ac230c9,1512,,"[3.0, 43.6]",3901242,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Letellier,3432.0,Goalkeeper,85,Marseille,147,['5de03146-4422-45c2-b1ef-fd02ce42357a'],0,,,,,,,,,,,,,,,,,Angers,145,00:39:00.196,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.8, 41.7]",,Set,,Shot Faced,1e8794ec-730c-4cef-9df2-0e8a7a91b8f1,1593,,"[4.8, 41.7]",3901242,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,92,Marseille,147,['4cf002a5-bba8-406f-bf25-2f81ea66165f'],46,,,,,,,,,,,,,,,,,Angers,145,00:41:46.922,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,ab4ef3d0-c0fe-4b62-b873-5903800f638a,1721,,"[2.9, 42.3]",3901242,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Letellier,3432.0,Goalkeeper,101,Marseille,147,['e1fe2bd5-02fd-4219-bde0-e19d986d9545'],38,,,,,,,,,,,,,,,,,Angers,145,00:45:38.630,Goal Keeper,
