50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.413164,,,,,,,,,,,,,35936fc2-1a8a-44e4-8cd6-d8151caac787,1906,,,"[51.4, 36.5]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,101,OGC Nice,136,['148c1337-c712-48f6-8877-5a94459adf2f'],8,,,,,,,,,,,,,,,,Marseille,147,00:49:08.888,Pressure,
,,,,,,,,,,,,,,,,,,0.682902,,,,,,,,,,,,,fbe193b2-1c5b-4e72-b992-540a9e6cce7b,1910,,,"[52.8, 42.1]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,101,OGC Nice,136,['60cd3707-732a-4428-ab8e-26f583e4e929'],9,,,,,,,,,,,,,,,,Marseille,147,00:49:09.665,Pressure,
,,,,,,,,,,,,,,,,,,0.715811,,,,,,,,,,,,,f413dc2f-3efb-411e-8a71-08b2593c42ea,1911,,,"[44.5, 40.6]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,101,OGC Nice,136,,11,,,,,,,,,,,,,,,,Marseille,147,00:49:11.270,Pressure,
,,,,,,,,,,,,True,,,,,,0.519997,,,,,,,,,,,,,041698c7-e7e6-4d6d-96e9-2cede6997fe9,1951,,,"[85.7, 70.4]",3900637,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Alessandrini,15296.0,Right Wing,105,OGC Nice,136,['2a629e75-7aec-43c7-83cf-fd354b6463c9'],12,,,,,,,,,,,,,,,,Marseille,147,00:00:12.609,Pressure,
,,,,,,,,,,,,,,,,,,0.679994,,,,,,,,,,,,,c361ffdf-61c8-4203-9061-b5d9fe557d3d,1983,,,"[63.8, 71.5]",3900637,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,105,OGC Nice,136,"['89529bf4-0a0c-4d1f-b85b-29aa1a08d96a', 'b83e0c7b-372f-4a15-bd12-8db8297417ce']",46,,,,,,,,,,,,,,,,Marseille,147,00:00:46.052,Pressure,
,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,7247c203-627a-4be8-80fc-7d408e0bcb87,2005,,,"[57.9, 24.1]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,105,OGC Nice,136,['c4b9ca08-5c8e-40c6-9a94-bf3d4f88bd15'],4,,,,,,,,,,,,,,,,Marseille,147,00:01:04.237,Pressure,
,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,d35d0d0d-ecf8-4859-8dd8-e1f843a870d7,2012,,,"[62.2, 68.4]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brice Dja Djédjé,7857.0,Right Back,105,OGC Nice,136,['ea571893-eff7-49ae-a969-cbd7386abce4'],10,,,,,,,,,,,,,,,,Marseille,147,00:01:10.692,Pressure,
,,,,,,,,,,,,True,,,,,,0.44,,,,,,,,,,,,,ca78b7ca-d66c-4e0c-996c-f2382448323d,2028,,,"[77.3, 40.4]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,107,OGC Nice,136,['68760164-ca0e-4ed6-adfb-179c824e8fbb'],38,,,,,,,,,,,,,,,,Marseille,147,00:01:38.614,Pressure,
,,,,,,,,,,,,True,,,,,,0.84,,,,,,,,,,,,,e9f67eaa-452d-4133-afca-698e45a18f9a,2033,,,"[30.1, 48.3]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,107,OGC Nice,136,['18e6a430-eaec-44c5-8587-d0548723edcf'],41,,,,,,,,,,,,,,,,OGC Nice,136,00:01:41.875,Pressure,
,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,9aa92b51-fb3b-4211-a406-39378034cc2d,2045,,,"[91.0, 59.8]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Alessandrini,15296.0,Right Wing,107,OGC Nice,136,"['474d1dd9-e0a0-4cdc-a078-2147e6effe19', 'dae54301-1ff9-4c70-8aa0-c08a6603c9df']",53,,,,,,,,,,,,,,,,Marseille,147,00:01:53.767,Pressure,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6e9a610e-cbc7-4329-9955-38856b057e3b,2052,,,"[78.5, 46.3]",3900637,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Alessandrini,15296.0,Right Wing,107,OGC Nice,136,['07e01dc1-da68-40d4-9c13-d09429e74cd3'],59,,,,,,,,,,,,,,,,Marseille,147,00:01:59.870,Pressure,
,,,,,,,,,,,,True,,,,,,0.239997,,,,,,,,,,,,,909ed2aa-721d-4933-90bd-808847986fb2,2058,,,"[57.5, 57.1]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,108,Marseille,147,"['58f7f35c-3249-469e-b54c-0679559d3774', '69d08893-b72c-4cff-a5af-9721b4ead497']",7,,,,,,,,,,,,,,,,OGC Nice,136,00:02:07.042,Pressure,
,,,,,,,,,,,,,,,,,,0.439998,,,,,,,,,,,,,e19cc74f-858d-4375-ad8c-6a21e36d9ff5,2062,,,"[27.7, 63.6]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Baysse,4443.0,Right Center Back,108,Marseille,147,"['bb0e9fe8-b63e-4d98-ab20-d67a261d3a30', 'cfbe9706-1767-408a-976f-b29ec33bdb54']",9,,,,,,,,,,,,,,,,OGC Nice,136,00:02:09.967,Pressure,
,,,,,,,,,,,,,,,,,,1.279992,,,,,,,,,,,,,487de47b-fc48-48af-8bc5-ae2fc3ed3902,2071,,,"[20.5, 74.0]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,109,Marseille,147,['bed389a9-45a6-4756-af64-9459f679fffe'],19,,,,,,,,,,,,,,,,OGC Nice,136,00:02:19.846,Pressure,
,,,,,,,,,,,,,,,,,,0.502976,,,,,,,,,,,,,dcdf6806-d7fa-4a01-ad27-d85df06ec59b,2072,,,"[20.5, 73.8]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,109,Marseille,147,,20,,,,,,,,,,,,,,,,OGC Nice,136,00:02:20.561,Pressure,
,,,,,,,,,,,,True,,,,,,0.439997,,,,,,,,,,,,,0252c2c9-4e83-498f-bd45-c4b88fe8e6bf,2079,,,"[106.1, 6.9]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,110,Marseille,147,['a202c408-f65b-4c96-a3bc-996009959e86'],31,,,,,,,,,,,,,,,,Marseille,147,00:02:31.181,Pressure,
,,,,,,,,,,,,True,,,,,,0.959996,,,,,,,,,,,,,fa30727d-e81a-4d47-af79-dc3d275e64c6,2083,,,"[83.6, 5.1]",3900637,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,110,Marseille,147,['9b91d679-4034-489d-bde0-6aaa8c163144'],34,,,,,,,,,,,,,,,,Marseille,147,00:02:34.299,Pressure,
,,,,,,,,,,,,,,,,,,1.239993,,,,,,,,,,,,,ea61921b-a265-4d03-a9aa-07e0f4ae3fb5,2105,,,"[19.5, 73.8]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,111,Marseille,147,"['3037688c-83c6-4db4-b4ac-96312c7b5c30', '4781a54a-39de-420d-9175-23529ed1a599']",18,,,,,,,,,,,,,,,,OGC Nice,136,00:03:18.171,Pressure,
,,,,,,,,,,,,,,,,,,0.559997,,,,,,,,,,,,,b6cedbd9-537a-4f53-a679-fe98d1ee207c,2108,,,"[21.1, 68.5]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,111,Marseille,147,['4781a54a-39de-420d-9175-23529ed1a599'],19,,,,,,,,,,,,,,,,OGC Nice,136,00:03:19.139,Pressure,
,,,,,,,,,,,,True,,,,,,0.559997,,,,,,,,,,,,,1a5b0e25-9429-49a9-9412-90c06d49fc6e,2112,,,"[90.4, 13.2]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,112,OGC Nice,136,['984ab6ca-f780-4258-bfc0-417b19f7f039'],21,,,,,,,,,,,,,,,,Marseille,147,00:03:21.504,Pressure,
,,,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,,0608d7a1-210b-419f-85f0-4c3028759ad1,2124,,,"[45.0, 50.8]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,113,OGC Nice,136,"['3b91bf03-6d8f-40f3-af9a-afef59573bbf', '63422536-7571-4074-bcb1-66ad56aa3269', 'd9e8888b-a4ea-4dbb-abb2-1dcb5fe769e1']",39,,,,,,,,,,,,,,,,Marseille,147,00:03:39.276,Pressure,
,,,,,,,,,,,,,,,,,,0.559996,,,,,,,,,,,,,968e413a-6ce6-45d9-80be-d4a8c86cbec9,2134,,,"[57.5, 60.2]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Alessandrini,15296.0,Right Wing,113,OGC Nice,136,"['3161ae96-168f-431b-9c2e-5ab9da3b9aea', 'd782f0f0-528e-4885-be0d-de6a3f9212e2']",45,,,,,,,,,,,,,,,,Marseille,147,00:03:45.981,Pressure,
,,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,,3e9fef84-8782-4041-bc3f-089fe2851e51,2144,,,"[47.7, 6.5]",3900637,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,113,OGC Nice,136,['aa3d6254-025a-4092-8105-f857acc18012'],53,,,,,,,,,,,,,,,,Marseille,147,00:03:53.930,Pressure,
,,,,,,,,,,,,,,,,,,0.919997,,,,,,,,,,,,,b0267496-f042-404e-9644-b9bd131315b7,2155,,,"[16.6, 21.4]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,114,OGC Nice,136,,13,,,,,,,,,,,,,,,,Marseille,147,00:04:13.905,Pressure,
,,,,,,,,,,,,True,,,,,,0.2,,,,,,,,,,,,,603a0434-6ef7-4c16-baa4-141d13e6be2f,2163,,,"[88.1, 46.4]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,115,Marseille,147,"['32ecf886-c979-4063-a62a-133a09b04b6a', 'd12a98fe-d862-4c08-832b-7ff35134226c']",24,,,,,,,,,,,,,,,,OGC Nice,136,00:04:24.046,Pressure,
,,,,,,,,,,,,True,,,,,,1.0,,,,,,,,,,,,,f47a1b51-89df-4811-a00c-4e476cba4cd2,2176,,,"[24.4, 26.9]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,116,OGC Nice,136,"['39823d75-7906-4199-acaa-7ea3f1a7c0cb', '7b00adee-2cc9-4123-a717-b387aff80994']",29,,,,,,,,,,,,,,,,Marseille,147,00:04:29.029,Pressure,
,,,,,,,,,,,,True,,,,,,0.28,,,,,,,,,,,,,95d98e8b-b582-49f7-8256-c0c4e31d6b27,2186,,,"[108.0, 48.9]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,116,OGC Nice,136,"['25c1d267-c108-490e-b402-8216de3d9db0', '38b15571-6f80-4852-b758-e771c2985340']",33,,,,,,,,,,,,,,,,OGC Nice,136,00:04:33.301,Pressure,
,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,d42e3470-80c1-477c-ada4-bd7d7119ed63,2191,,,"[23.4, 21.2]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,116,OGC Nice,136,['c27cf9a0-cff8-4613-9d19-bf7df27918cd'],35,,,,,,,,,,,,,,,,Marseille,147,00:04:35.153,Pressure,
,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,3e596e75-4fd4-4b20-bae4-e3c0d18715fd,2199,,,"[53.8, 67.7]",3900637,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Koziello,4264.0,Right Center Midfield,118,Marseille,147,['6985ff23-b5c1-4f19-b083-980ce501e751'],58,,,,,,,,,,,,,,,,OGC Nice,136,00:04:58.795,Pressure,
,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,e1905d0d-47be-42bc-9337-890a1fd44d00,2207,,,"[53.4, 73.2]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Koziello,4264.0,Right Center Midfield,118,Marseille,147,"['6c7c91bc-7289-49f0-b1ab-c230951d0e59', '7a063117-221d-41e3-8f32-38ea167461c0']",5,,,,,,,,,,,,,,,,OGC Nice,136,00:05:05.027,Pressure,
,,,,,,,,,,,,,,,,,,0.559997,,,,,,,,,,,,,52508124-eed3-43db-8f8e-6c922963383c,2219,,,"[37.3, 40.7]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nampalys Mendy,4506.0,Center Defensive Midfield,118,Marseille,147,"['687a5028-2a97-4d61-9435-6868b4958410', '8fa65142-0892-4b09-a093-0282c64101b2']",10,,,,,,,,,,,,,,,,OGC Nice,136,00:05:10.893,Pressure,
,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,473e6bd2-6ea8-44e4-bf84-d4876c28555e,2230,,,"[22.2, 44.8]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nampalys Mendy,4506.0,Center Defensive Midfield,118,Marseille,147,['18ee8121-5cd8-4f20-9ccd-c800ba8f2aff'],17,,,,,,,,,,,,,,,,OGC Nice,136,00:05:17.144,Pressure,
,,,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,,05ee2696-3f21-435d-969c-5b73e2ea056d,2241,,,"[53.0, 8.7]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,119,OGC Nice,136,"['3c0e4749-74eb-4ed3-b200-17359250b9ca', 'c547e605-7851-41b2-8762-0254335541ed']",29,,,,,,,,,,,,,,,,Marseille,147,00:05:29.107,Pressure,
,,,,,,,,,,,,True,,,,,,1.0,,,,,,,,,,,,,0343b116-47d6-436b-a8c0-fa781ad13ad8,2247,,,"[51.2, 74.2]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,120,Marseille,147,['c1e4a0a9-d82a-48e3-8369-5f0ce14e189e'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:05:32.950,Pressure,
,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,c8d3f0fb-5ab6-4729-836e-9e92b919526c,2251,,,"[62.6, 73.4]",3900637,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,120,Marseille,147,['001d2cc3-7f5c-4692-8533-3a72a4fd7975'],35,,,,,,,,,,,,,,,,OGC Nice,136,00:05:35.965,Pressure,
,,,,,,,,,,,,True,,,,,,0.72,,,,,,,,,,,,,d6a25cab-00e2-430b-a29b-1b7d127a07a2,2276,,,"[52.0, 47.4]",3900637,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,122,OGC Nice,136,['a62896c9-c262-4236-b314-956667c50dd4'],16,,,,,,,,,,,,,,,,Marseille,147,00:06:16.960,Pressure,
,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,b419fbd6-6330-4ad6-98bb-a2077ad3de62,2280,,,"[47.1, 59.2]",3900637,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,122,OGC Nice,136,['bb847c4c-e56b-48a4-aef8-570ab343036e'],19,,,,,,,,,,,,,,,,Marseille,147,00:06:19.312,Pressure,
,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,23850600-7d30-421d-af91-47bd376b65a3,2288,,,"[37.5, 10.6]",3900637,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,122,OGC Nice,136,"['653f6857-c1f1-40c8-8396-a645b87f8024', '768167a0-d65e-435f-98fd-a297ce8eebf5']",25,,,,,,,,,,,,,,,,Marseille,147,00:06:25.692,Pressure,
,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,2bc7152f-2cbb-4756-8581-e79833c21512,2291,,,"[41.6, 12.2]",3900637,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,122,OGC Nice,136,['653f6857-c1f1-40c8-8396-a645b87f8024'],27,,,,,,,,,,,,,,,,Marseille,147,00:06:27.052,Pressure,
,,,,,,,,,,,,True,,,,,,0.92,,,,,,,,,,,,,a509636b-5ad1-4288-8913-0049930ceb8b,2295,,,"[77.9, 67.7]",3900637,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,123,Marseille,147,['ff291810-be15-40f6-a907-b811bcf74184'],28,,,,,,,,,,,,,,,,OGC Nice,136,00:06:28.428,Pressure,
,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,b108dad9-6583-4a76-bbf5-2f440169d79f,2327,,,"[72.4, 69.8]",3900637,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,126,Marseille,147,,6,,,,,,,,,,,,,,,,Marseille,147,00:08:06.659,Pressure,
,,,,,,,,,,,,,,,,,,0.279989,,,,,,,,,,,,,dfd4df31-5e57-4035-8ce1-58c157d260da,2342,,,"[48.7, 69.3]",3900637,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,127,Marseille,147,,45,,,,,,,,,,,,,,,,OGC Nice,136,00:08:45.927,Pressure,
,,,,,,,,,,,,,,,,,,0.799997,,,,,,,,,,,,,50762f19-0a99-4b47-9fda-5c7884762d71,2353,,,"[49.5, 13.0]",3900637,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,129,OGC Nice,136,['db768e66-71ee-44b2-9c4f-aa77cf681d1b'],58,,,,,,,,,,,,,,,,Marseille,147,00:08:58.189,Pressure,
,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,6c92f241-67de-4b65-a6c2-8e486a56c23a,2357,,,"[40.7, 16.3]",3900637,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,129,OGC Nice,136,['680f32b3-b502-4891-a1ce-f6ced437f68a'],59,,,,,,,,,,,,,,,,Marseille,147,00:08:59.883,Pressure,
,,,,,,,,,,,,,,,,,,0.399997,,,,,,,,,,,,,c4b1d9e7-ddb6-4812-ade3-5046bf8697a6,2362,,,"[100.8, 70.7]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,129,OGC Nice,136,['03a57944-7683-4772-8c81-44f9ce2b6926'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:09:05.426,Pressure,
,,,,,,,,,,,,True,,,,,,0.599996,,,,,,,,,,,,,44913168-7368-404b-b4df-3f8236c43041,2367,,,"[84.5, 72.8]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,"['9c1f3c18-add9-4933-a6f3-6f133ede37b1', 'd246dc38-f9fe-4fdd-9d3e-4b21d285e763']",7,,,,,,,,,,,,,,,,OGC Nice,136,00:09:07.208,Pressure,
,,,,,,,,,,,,,,,,,,0.959995,,,,,,,,,,,,,d2b34dc7-ea50-41d0-8b74-c0785b99e5ac,2381,,,"[75.7, 1.7]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Left Back,131,Marseille,147,"['78c1f2dc-c0d4-4e81-baa9-b33a684ad8fd', '87276832-5f62-41fe-afe1-0d6de891f6b9', 'ec4fa5c1-49bd-4919-959b-b35b0cf08d7a']",25,,,,,,,,,,,,,,,,OGC Nice,136,00:09:25.805,Pressure,
,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,c8d9f990-43c6-468f-bc43-e1dfb006a085,2397,,,"[49.1, 48.6]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,132,OGC Nice,136,"['a1eff9df-c6f6-407d-a53b-f29aa03afd0b', 'f4138f49-f063-4f2d-afd3-1db4b2654553']",35,,,,,,,,,,,,,,,,Marseille,147,00:09:35.432,Pressure,
,,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,,9ff4d0fc-bde6-4c00-9cac-8c04ffef9aea,2408,,,"[28.9, 53.7]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,132,OGC Nice,136,"['2fa0aaad-239d-4e68-a6ad-394772a81dc7', 'ae647aa6-b5f1-46fc-805e-75986f1efc86', 'f445c411-2eba-4fa4-91ec-f73d3acbc2bf']",46,,,,,,,,,,,,,,,,Marseille,147,00:09:46.263,Pressure,
,,,,,,,,,,,,True,,,,,,1.119994,,,,,,,,,,,,,a4837a0e-9c59-4376-9937-fad1985f93ad,2420,,,"[92.0, 23.1]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Left Back,132,OGC Nice,136,['626a22b3-cf48-42f2-970b-96141422e5a1'],53,,,,,,,,,,,,,,,,OGC Nice,136,00:09:53.874,Pressure,
,,,,,,,,,,,,True,,,,,,0.84,,,,,,,,,,,,,b40c1298-394e-42cc-8c8f-b34436c20476,2421,,,"[89.6, 22.9]",3900637,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,132,OGC Nice,136,['5314aae7-e3c8-48fe-bea4-70bf2dec28a4'],54,,,,,,,,,,,,,,,,OGC Nice,136,00:09:54.250,Pressure,
,,,,,,,,,,,,,,,,,,0.539996,,,,,,,,,,,,,57d4243a-f33e-430c-8e1b-6c327daaf91a,2427,,,"[25.6, 47.8]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,132,OGC Nice,136,"['30218232-5b42-4a6b-85ca-a52d5691089f', '87111aae-a963-4232-8e64-b6d974094399', '9e06c3d5-a537-4a46-90b4-124a58618ad5']",1,,,,,,,,,,,,,,,,Marseille,147,00:10:01.659,Pressure,
,,,,,,,,,,,,,,,,,,0.479997,,,,,,,,,,,,,8431eb52-48b0-49fc-8712-9f468814b09d,2431,,,"[34.0, 37.3]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,132,OGC Nice,136,"['24a505b0-f344-4902-818e-0ba3f35b1511', 'ba3a5000-f125-496c-9dca-7e7a7e6f39ab', 'e07d7213-0907-48df-a5d8-5c3eb371025e']",3,,,,,,,,,,,,,,,,Marseille,147,00:10:03.154,Pressure,
,,,,,,,,,,,,True,,,,,,2.546656,,,,,,,,,,,,,d2a4ccaf-0a10-4c26-a601-80b19f7b1af0,2442,,,"[70.0, 67.3]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,133,Marseille,147,"['1f5fbcc3-8efe-42f3-adb4-2a6eb4d2d30b', '4ed98c03-494a-40a0-99cf-eeaad4100c44']",9,,,,,,,,,,,,,,,,OGC Nice,136,00:10:09.078,Pressure,
,,,,,,,,,,,,,,,,,,0.479999,,,,,,,,,,,,,642bf551-e639-44e8-8f4d-223d29442d8b,2456,,,"[20.7, 26.4]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Left Back,133,Marseille,147,['c86a1623-de26-4428-9148-286e7a973dda'],18,,,,,,,,,,,,,,,,OGC Nice,136,00:10:18.415,Pressure,
,,,,,,,,,,,,,,,,,,0.559998,,,,,,,,,,,,,fcbb166f-9813-4d5d-8af3-5f2112dad830,2460,,,"[16.0, 28.7]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,133,Marseille,147,['6efc9737-6b5f-485f-884b-eb819e2de1c8'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:10:20.286,Pressure,
,,,,,,,,,,,,,,,,,,0.239997,,,,,,,,,,,,,bbbbe5c5-b64f-4471-82e9-1260beb4f6c9,2461,,,"[16.0, 28.7]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Left Back,133,Marseille,147,,20,,,,,,,,,,,,,,,,OGC Nice,136,00:10:20.525,Pressure,
,,,,,,,,,,,,True,,,,,,0.719995,,,,,,,,,,,,,290e93db-676e-4932-b1ee-2e58b12dfd6e,2466,,,"[104.3, 48.2]",3900637,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,133,Marseille,147,['e6d0e745-27a1-4602-afa9-756c2fb8528d'],22,,,,,,,,,,,,,,,,Marseille,147,00:10:22.230,Pressure,
