50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.354566,,,,,,,,,,,,,661bf06d-0694-4cd6-a67e-9dbbff9c93a9,123,,,"[120.0, 80.0]",3901222,2,,,,,-1.7266297,,Left Foot,,,"[113.7, 39.9]",,High Pass,True,40.59187,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Center Attacking Midfield,7,Montpellier,139,['58c08564-34aa-4b18-b088-ebe5c5fbb06e'],51,,,,,,,,,,,,,,,,,Montpellier,139,00:02:51.760,Pass,
,,,,,,,,,,,,,,,,,,1.076048,,,,,,,,,,,,,89224f23-ba95-4bcd-8482-9ee0bafde515,126,,,"[120.0, 0.1]",3901222,3,,,,,1.7753766,,Left Foot,,,"[113.9, 29.5]",,High Pass,,30.026155,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Center Attacking Midfield,8,Montpellier,139,['7d548f0a-f5e7-4ac0-b338-a316ea53de84'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:03:25.005,Pass,
,,,,,,,,,,,,,,,,,,2.822811,,,,,,,,,,,,,3f5336f3-0d94-4e6d-bcf7-54c02c027617,128,,,"[69.3, 21.2]",3901222,3,,,,,0.4518407,,Left Foot,,,"[113.6, 42.7]",,High Pass,,49.24165,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,Recovery,1,From Corner,Jérôme Roussillon,3676.0,Left Back,8,Montpellier,139,"['0a999d84-f206-4de1-9a09-2a5fb9838347', 'c601c8fd-c4fe-4ff0-82c2-20b51731fef0']",30,,,,,,,,,,,,,,,,,Montpellier,139,00:03:30.553,Pass,
,,,,,,,,,,,,,,,,,,1.600393,,,,,,,,,,,,,072bc0e5-3e83-4982-8153-b3f00a0864fd,132,,,"[14.5, 44.6]",3901222,3,,,,,0.7179331,,Keeper Arm,,,"[22.4, 51.5]",,Ground Pass,,10.489042,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Maxime Dupé,4377.0,Goalkeeper,9,Nantes,144,['c44f1976-b506-458e-8523-f78fc09c39a6'],37,,,,,,,,,,,,,,,,,Nantes,144,00:03:37.721,Pass,
,,,,,,,,,,,,,,,,,,1.812531,,,,,,,,,,,,,3e078fff-667a-41d4-b78a-98e9837e84d3,135,,,"[24.1, 54.3]",3901222,3,,,,,-1.5412846,,Right Foot,,,"[24.9, 27.2]",,Ground Pass,,27.111805,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,9,Nantes,144,['41db804a-b79e-4cb5-8a96-661479b1ec86'],43,,,,,,,,,,,,,,,,,Nantes,144,00:03:43.441,Pass,
,,,,,,,,,,,,,,,,,,1.613621,,,,,,,,,,,,,00d17889-ca34-4c8c-a77d-c1fdf61f185b,138,,,"[26.3, 26.1]",3901222,3,,,,,-0.7633968,,Right Foot,,,"[47.2, 6.1]",,Ground Pass,,28.927668,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,9,Nantes,144,['32666a2a-4606-4421-bb43-08ded4d75031'],46,,,,,,,,,,,,,,,,,Nantes,144,00:03:46.128,Pass,
,,,,,,,,,,,,,,,,,,1.568395,,,,,,,,,,,,,19072248-c1de-47dd-b7b9-5e7a717246d0,141,,,"[46.4, 6.8]",3901222,3,,,,,2.430607,,Left Foot,,,"[25.5, 24.8]",,Ground Pass,,27.582785,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Ermir Lenjani,10746.0,Left Back,9,Nantes,144,['ffd8d609-d48f-44ba-9907-7c870c0d87ee'],49,,,,,,,,,,,,,,,,,Nantes,144,00:03:49.655,Pass,
,,,,,,,,,,,,,,,,,,3.116319,,,,,,,,,,,,,05040a07-998a-4e86-87ea-f4111a196325,144,,,"[25.0, 26.1]",3901222,3,,,,,1.3978429,,Right Foot,,,"[33.7, 75.9]",,High Pass,,50.55423,,,,Léo Dubois,3144.0,,True,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,9,Nantes,144,['7b187888-d80d-436c-964b-1717174b2a4f'],51,,,,,,,,,,,,,,,,,Nantes,144,00:03:51.972,Pass,
,,,,,,,,,,,,,,,,,,1.474894,,,,,,,,,,,,,c5ab96b5-c4ac-4d15-a710-30b7bab418ee,147,,,"[32.7, 75.9]",3901222,3,,,,,-1.2120256,,Right Foot,,,"[38.4, 60.7]",,Ground Pass,,16.233606,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,9,Nantes,144,['7274add6-3d95-4d40-9261-bfbdfff2e284'],56,,,,,,,,,,,,,,,,,Nantes,144,00:03:56.816,Pass,
,,,,,,,,,,,,,,,,,,1.730414,,,,,,,,,,,,,95609ceb-d174-4bd1-ab78-d2702824464c,150,,,"[42.8, 53.6]",3901222,4,,,,,-1.9598608,,Right Foot,,,"[32.1, 27.5]",,Ground Pass,,28.208155,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,9,Nantes,144,['d2de8a7c-da5c-4a34-a7b3-d36759f1f871'],0,,,,,,,,,,,,,,,,,Nantes,144,00:04:00.303,Pass,
,,,,,,,,,,,,,,,,,,2.265249,,,,,,,,,,,,,51438465-c382-41f2-8d1b-8640efea8502,152,,,"[32.7, 26.7]",3901222,4,,,,,-0.82981336,,Right Foot,,,"[49.9, 7.9]",,Ground Pass,,25.480974,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,9,Nantes,144,['0a38e16a-3401-414a-a1d7-9279da4bfe95'],2,,,,,,,,,,,,,,,,,Nantes,144,00:04:02.033,Pass,
,,,,,,,,,,,,,,,,,,1.948322,,,,,,,,,,,,,d5515d02-5608-4cae-b839-d690f1d87956,155,,,"[51.9, 7.9]",3901222,4,,,,,0.27168348,,Left Foot,,,"[79.9, 15.7]",,High Pass,,29.066132,,,,Guillaume Gillet,4380.0,,,,,,1,Regular Play,Ermir Lenjani,10746.0,Left Back,9,Nantes,144,['4cd432de-82e6-40b4-a161-d3bf796a4b06'],5,,,,,,,,,,,,,,,,,Nantes,144,00:04:05.164,Pass,
,,,,,,,,,,,,,,,,,,2.341121,,,,,,,,,,,,,c42bfdf3-3718-4fba-8eae-870864c5ee00,157,,,"[79.9, 15.7]",3901222,4,,,,,0.510036,,Head,,,"[100.1, 27.0]",,Low Pass,,23.145842,,Incomplete,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Center Attacking Midfield,9,Nantes,144,"['65a729ef-7edb-425b-900b-09ce53b679e1', '708d70a4-a24b-4f41-82ad-70aa6a68d96a']",7,,,,,,,,,,,,,,,,,Nantes,144,00:04:07.112,Pass,
,,,,,,,,,,,,,,,,,,1.8344,,,,,,,,,,,,,ad457bb4-da5b-4d9e-8f56-43511493d2bf,161,,,"[19.5, 54.0]",3901222,4,,,,,-2.4862258,,Right Foot,,,"[4.8, 42.7]",,Ground Pass,,18.541306,,,,Geoffrey Jourdren,7509.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,10,Montpellier,139,['d77008b9-db67-4c7b-925f-4ddc9b97ae9d'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:04:10.173,Pass,
,,,,,,,,,,,,,,,,,,3.457892,,,,,,,,,,,,,cfec9919-894c-4f09-b6b6-9cd3c0000ed2,163,,,"[6.0, 45.2]",3901222,4,,,,,-0.009999666,,Right Foot,,,"[66.0, 44.6]",,High Pass,,60.003,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Geoffrey Jourdren,7509.0,Goalkeeper,10,Montpellier,139,['e7e5c5c0-b839-4d35-8721-c3971e0de324'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:04:12.007,Pass,
,,,,,,,,,,,,,,,,,,1.341943,,,,,,,,,,,,,f1367dce-5cac-4020-9a30-cba094d23a41,168,,,"[42.5, 51.8]",3901222,4,,,,,1.0230563,,Right Foot,,,"[54.7, 71.8]",,Ground Pass,,23.427334,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,11,Nantes,144,['148aedf6-6dae-4365-a4a0-07f9c44f0404'],19,,,,,,,,,,,,,,,,,Nantes,144,00:04:19.103,Pass,
,,,,,,,,,,,,,,,,,,1.496832,,,,,,,,,,,,,6d9de885-fc2f-4c55-b3e9-5f342f418563,171,,,"[50.6, 72.7]",3901222,4,,,,,-2.4004135,,Right Foot,,,"[38.8, 61.9]",,Ground Pass,,15.996249,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Wing,11,Nantes,144,['f8073300-b963-4f15-99b6-17fb59ab2274'],21,,,,,,,,,,,,,,,,,Nantes,144,00:04:21.091,Pass,
,,,,,,,,,,,,,,,,,,1.297518,,,,,,,,,,,,,420423a0-0ccc-4caa-9533-c7ec412b7f22,174,,,"[41.5, 68.8]",3901222,4,,,,,-2.146221,,Right Foot,,,"[31.9, 54.0]",,Ground Pass,,17.640862,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,11,Nantes,144,['837178b2-dfbc-4835-afd9-02c30a0931b6'],25,,,,,,,,,,,,,,,,,Nantes,144,00:04:25.768,Pass,
,,,,,,,,,,,,,,,,,,1.518817,,,,,,,,,,,,,c6fe3743-a1d3-430f-81f4-6d82d0bf800c,177,,,"[31.9, 54.0]",3901222,4,,,,,-1.6542522,,Right Foot,,,"[29.7, 27.7]",,Ground Pass,,26.391855,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,11,Nantes,144,['8ec2b979-9ebd-46cf-8e53-fa9fc3557008'],28,,,,,,,,,,,,,,,,,Nantes,144,00:04:28.195,Pass,
,,,,,,,,,,,,,,,,,,1.907133,,,,,,,,,,,,,c5f298da-5bd4-4bcc-ae20-09ced7af8ae7,179,,,"[29.7, 27.7]",3901222,4,,,,,1.5635501,,Left Foot,,,"[29.9, 55.3]",,Ground Pass,,27.600725,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,11,Nantes,144,['d92631ce-2428-41b9-aff4-346ad1c95d16'],29,,,,,,,,,,,,,,,,,Nantes,144,00:04:29.714,Pass,
,,,,,,,,,,,,,,,,,,2.529427,,,,,,,,,,,,,5dfd34dd-5ecb-4986-85ea-8902716d0681,182,,,"[35.4, 53.1]",3901222,4,,,,,-0.6826967,,Right Foot,,,"[75.0, 20.9]",,High Pass,,51.0392,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,11,Nantes,144,['121dc430-18b6-4e55-88e0-e7efc46d40d2'],33,,,,,,,,,,,,,,,,,Nantes,144,00:04:33.643,Pass,
,,,,,,,,,,,,,,,,,,1.992726,,,,,,,,,,,,,b800f2ee-b595-4c67-a32a-a7591d27b631,187,,,"[65.4, 34.9]",3901222,4,,,,,1.4669528,,Right Foot,,,"[69.6, 75.2]",,Ground Pass,,40.51827,,,,Léo Dubois,3144.0,,True,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,11,Nantes,144,"['18927269-c13d-400c-9dfa-b7398e85ef50', '56ce5a45-4117-4711-bc57-595dfa83bea9']",40,,,,,,,,,,,,,,,,,Nantes,144,00:04:40.298,Pass,True
,,,,,,,,,,,,,,,,,,1.48479,,,,,,,,,,,,,21874b87-4f06-445e-9913-9a0362252cc2,190,,,"[96.3, 77.1]",3901222,4,,,,,-1.9676144,,Right Foot,,,"[91.9, 66.6]",,Ground Pass,,11.384639,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,11,Nantes,144,['fd72122b-cef1-4e2a-b0b1-2f9b5c9531d9'],47,,,,,,,,,,,,,,,,,Nantes,144,00:04:47.278,Pass,
,,,,,,,,,,,,,,,,,,0.988799,,,,,,,,,,,,,75b24741-8275-4a54-b4fa-08f9c9252dfb,193,,,"[92.2, 68.8]",3901222,4,,,,,-0.4774807,,Right Foot,,,"[112.3, 58.4]",,Ground Pass,,22.631174,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,11,Nantes,144,['9718f508-eff4-4bdc-be77-b2e120b22dc8'],50,,,,,,,,,,,,,,,,,Nantes,144,00:04:50.103,Pass,
,,,,,,,,,,,,,,,,,,1.062102,,,,,,,,,,,,,237827e7-1b49-4629-988c-e234797f092a,196,,,"[112.3, 58.4]",3901222,4,,,,,-1.6207547,,Right Foot,,,"[111.9, 50.4]",,Ground Pass,,8.009994,,Incomplete,,Adryan Oliveira Tavares,31687.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Wing,11,Nantes,144,"['8d956304-d6d6-4c2e-94eb-8cbb1195281e', '9ccdd0d1-ba2c-4273-bf55-3f3d128b84c4']",51,,,,,,,,,,,,,,,,,Nantes,144,00:04:51.828,Pass,
,,,,,,,,,,,,,,,,,,1.900224,,,,,,,,,,,,,552704cb-4a28-4496-817b-366d725184ed,203,,,"[120.0, 80.0]",3901222,5,,,,,-1.68038,,Left Foot,,,"[115.5, 39.1]",,High Pass,True,41.14681,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ermir Lenjani,10746.0,Left Back,13,Nantes,144,['e6f384f9-4af4-468c-8c97-ca0b6fdd25a6'],30,,,,,,,,,,,,,,,,,Nantes,144,00:05:30.711,Pass,
,,,,,,,,,,,,,,,,,,2.235698,,,,,,,,,,,,,56527309-f039-43c3-9f25-0bce6ed16411,206,,,"[15.6, 54.3]",3901222,5,,,,,0.6562509,,Keeper Arm,,,"[41.7, 74.4]",,Low Pass,,32.942677,,,,Bryan Dabo,3421.0,,,,,,1,From Keeper,Geoffrey Jourdren,7509.0,Goalkeeper,14,Montpellier,139,['f959fa57-24da-4947-89ae-945f38489e4d'],37,,,,,,,,,,,,,,,,,Montpellier,139,00:05:37.165,Pass,
,,,,,,,,,,,,,,,,,,2.680646,,,,,,,,,,,,,0589f0bf-f97e-4e2c-80a1-485410865e8c,215,,,"[42.0, 80.0]",3901222,5,,True,,,-0.33411908,,,,,"[73.4, 69.1]",,High Pass,,33.23808,,Incomplete,,Souleymane Camara,3679.0,,,,,Throw-in,1,From Throw In,William Jean Rémy,4669.0,Right Back,16,Montpellier,139,"['73115b77-08c5-48db-b0d8-4885042de87f', 'd18b3542-4df8-4ce5-a5bc-258da821ba8d']",52,,,,,,,,,,,,,,,,,Montpellier,139,00:05:52.032,Pass,
,,,,,,,,,,,,,,,,,,1.585169,,,,,,,,,,,,,73115b77-08c5-48db-b0d8-4885042de87f,218,,,"[46.7, 11.0]",3901222,5,,,,True,1.4540458,,,,,"[48.6, 27.2]",,High Pass,,16.311039,,,,Rémi Gomis,401478.0,,,,,Recovery,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,17,Nantes,144,"['0589f0bf-f97e-4e2c-80a1-485410865e8c', '63a95745-e208-4323-886a-19e0343e935e', '72a85ce6-0469-41a5-8d52-29897d76793d']",54,,,,,,,,,,,,,,,,,Nantes,144,00:05:54.712,Pass,True
,,,,,,,,,,,,,,,,,,3.345745,,,,,,,,,,,,,74b01166-0d33-4958-be64-730f64cfd194,222,,,"[44.0, 26.4]",3901222,5,,,,,1.8484468,,Right Foot,,,"[32.4, 67.1]",,Low Pass,,42.320797,,,,Léo Dubois,3144.0,,True,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,17,Nantes,144,"['5fbfac83-055b-47ae-8ff2-e849cc7c9d3b', '7da4b9e9-57c5-457f-96a8-1bda5a5502c3']",57,,,,,,,,,,,,,,,,,Nantes,144,00:05:57.279,Pass,True
,,,,,,,,,,,,,,,,,,1.579186,,,,,,,,,,,,,383a93f4-92e2-432f-8437-7006f0b78b8f,225,,,"[52.4, 77.4]",3901222,6,,,,,0.0,,Right Foot,,,"[80.6, 77.4]",,Ground Pass,,28.2,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,17,Nantes,144,"['533873d9-2538-4bce-9500-e05ada94070c', 'de245d2b-2ce1-4566-8711-a9197dc2dba3']",4,,,,,,,,,,,,,,,,,Nantes,144,00:06:04.217,Pass,
,,,,,,,,,,,,,,,,,,0.759538,,,,,,,,,,,,,da146aac-4da6-4df6-9058-d3981d4e6595,229,,,"[38.7, 2.7]",3901222,6,,,,,0.06320683,,Left Foot,,,"[46.6, 3.2]",,Ground Pass,,7.915807,,Incomplete,,Jonas Martin,2950.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,17,Nantes,144,"['0f0260ab-5095-4024-a3a6-2d31e776deac', 'f56859e3-6ad0-48ae-a147-8f0db14a2c59']",6,,,,,,,,,,,,,,,,,Montpellier,139,00:06:06.599,Pass,
,,,,,,,,,,,,,,,,,,1.591586,,,,,,,,,,,,,9e00b0b9-bcc2-4a58-a769-a1dd809458bf,235,,,"[79.4, 77.6]",3901222,6,,,,,-2.5202692,,Right Foot,,,"[70.6, 71.3]",,Low Pass,,10.822661,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Emiliano Sala,3114.0,Center Forward,17,Nantes,144,"['2fa768b9-a73e-4e2e-8f90-43eedbf3ecea', 'a3bf610c-731b-4c47-bc57-a66b67687dfe']",9,,,,,,,,,,,,,,,,,Nantes,144,00:06:09.572,Pass,True
,,,,,,,,,,,,,,,,,,1.412257,,,,,,,,,,,,,93e74738-b245-48f3-8170-9b3769ff44e1,237,,,"[70.6, 71.3]",3901222,6,,,,,2.476818,,Right Foot,,,"[63.2, 77.1]",,Ground Pass,,9.402127,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,17,Nantes,144,['7e922c6f-18cd-4763-88e5-19c6a447aef7'],11,,,,,,,,,,,,,,,,,Nantes,144,00:06:11.164,Pass,
,,,,,,,,,,,,,,,,,,1.36169,,,,,,,,,,,,,adc04354-4ae2-43ef-bc1b-c406ed6266df,239,,,"[63.2, 77.1]",3901222,6,,,,,-2.5859363,,Right Foot,,,"[47.9, 67.6]",,Low Pass,,18.009441,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,17,Nantes,144,['aa596ce1-78a0-4e76-96f0-59508235fe81'],12,,,,,,,,,,,,,,,,,Nantes,144,00:06:12.576,Pass,
,,,,,,,,,,,,,,,,,,1.907116,,,,,,,,,,,,,b8e0f51f-d904-4d1b-85be-aa31134341e2,242,,,"[47.5, 63.9]",3901222,6,,,,,-1.7671292,,Right Foot,,,"[40.3, 27.7]",,Ground Pass,,36.909077,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,17,Nantes,144,['fb4e2458-5b98-448c-8ee0-c8d25056dbf4'],14,,,,,,,,,,,,,,,,,Nantes,144,00:06:14.939,Pass,
,,,,,,,,,,,,,,,,,,1.781232,,,,,,,,,,,,,a0241671-9e71-451d-9235-1a472fe239a5,245,,,"[40.3, 27.7]",3901222,6,,,,,-1.0568181,,Right Foot,,,"[52.1, 6.8]",,Ground Pass,,24.001041,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,17,Nantes,144,['63fca546-c9cf-4123-8c24-983abb72691d'],17,,,,,,,,,,,,,,,,,Nantes,144,00:06:17.726,Pass,
,,,,,,,,,,,,,,,,,,1.428781,,,,,,,,,,,,,610e071e-249d-439c-8783-93f19f729dea,248,,,"[56.6, 6.1]",3901222,6,,,,,2.1791213,,Left Foot,,,"[41.0, 28.5]",,Ground Pass,,27.296886,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Ermir Lenjani,10746.0,Left Back,17,Nantes,144,['e0aeca02-d2e4-45aa-8480-7b036e31a209'],21,,,,,,,,,,,,,,,,,Nantes,144,00:06:21.625,Pass,
,,,,,,,,,,,,,,,,,,4.93218,,,,,,,,,,,,,52556ac8-aec8-4e2f-b7c8-ca6b1181d69e,252,,,"[41.8, 28.7]",3901222,6,,,,,-0.37807566,,Right Foot,,,"[112.8, 0.5]",,High Pass,,76.39529,,Out,,,,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,17,Nantes,144,['82f8ad0e-f574-4df9-82ff-8689a68446eb'],23,,,,,,,,,,,,,,,,,Nantes,144,00:06:23.777,Pass,True
,,,,,,,,,,,,,,,,,,1.3321,,,,,,,,,,,,,4c2ca180-0205-4f5c-86d5-53d427d31346,253,,,"[25.5, 80.0]",3901222,6,,,,,-0.3926885,,,,,"[42.4, 73.0]",,High Pass,,18.292349,,,,Bryan Dabo,3421.0,,,,,Throw-in,1,From Throw In,William Jean Rémy,4669.0,Right Back,18,Montpellier,139,['4bae2de1-9b10-4491-8f08-7bf6a5ac2378'],38,,,,,,,,,,,,,,,,,Montpellier,139,00:06:38.879,Pass,
,,,,,,,,,,,,,,,,,,1.729023,,,,,,,,,,,,,72b71796-498a-4b2d-b82e-21505f6b82e2,255,,,"[42.4, 73.0]",3901222,6,,,,True,-0.17073521,,,,,"[56.9, 70.5]",,High Pass,,14.713939,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,18,Montpellier,139,"['bc0f623f-1125-4b78-813a-34e7cbd64039', 'c913c8e3-bf5f-4fca-9e69-7d3b8d3e949a', 'd5f4420d-9c69-4ae9-9af8-6b23ee6ac2fe']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:06:40.211,Pass,True
,,,,,,,,,,,,,,,,,,1.761908,,,,,,,,,,,,,c913c8e3-bf5f-4fca-9e69-7d3b8d3e949a,258,,,"[63.2, 9.6]",3901222,6,,,,,-1.5159065,,Head,,,"[63.7, 0.5]",,High Pass,,9.113726,,Out,,,,,,,,Recovery,1,From Throw In,Birama Touré,7350.0,Left Defensive Midfield,18,Montpellier,139,['72b71796-498a-4b2d-b82e-21505f6b82e2'],41,,,,,,,,,,,,,,,,,Nantes,144,00:06:41.940,Pass,
,,,,,,,,,,,,,,,,,,1.097497,,,,,,,,,,,,,b6b358bb-2ad4-4b6f-a6d9-7dbb32821441,259,,,"[56.1, 80.0]",3901222,6,,True,,,-1.7041466,,,,,"[55.0, 71.8]",,Low Pass,,8.273452,,,,Ryad Boudebouz,6661.0,,,,,Throw-in,1,From Throw In,William Jean Rémy,4669.0,Right Back,19,Montpellier,139,['5622f66d-da12-4af8-b012-b705f02b542b'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:06:52.140,Pass,
,,,,,,,,,,,,,,,,,,2.822299,,,,,,,,,,,,,7ff7f09a-b869-4567-ad9a-f8b5e4820b4c,261,,,"[57.4, 71.1]",3901222,6,,True,,,-1.4291586,,Left Foot,,,"[65.1, 17.1]",,High Pass,,54.54622,,,,Jérôme Roussillon,3676.0,,True,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,19,Montpellier,139,['2b9d9dd0-1b0d-460c-8244-0e30257bae17'],53,,,,,,,,,,,,,,,,,Montpellier,139,00:06:53.541,Pass,
,,,,,,,,,,,,,,,,,,1.342099,,,,,,,,,,,,,38aea90e-5fb0-4c10-86d7-c3f7720ed5d2,263,,,"[79.8, 2.5]",3901222,7,,,,,2.951979,,Left Foot,,,"[69.9, 4.4]",,Ground Pass,,10.080674,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,19,Montpellier,139,['2b4ee280-c093-4f81-9af2-2a0dfa65ba00'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:07:00.271,Pass,
,,,,,,,,,,,,,,,,,,1.166999,,,,,,,,,,,,,dd06508a-daa0-48ec-aa6d-6ef5bd6b4d7e,267,,,"[67.3, 4.7]",3901222,7,,,,,1.82757,,Right Foot,,,"[62.6, 22.6]",,Ground Pass,,18.506756,,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Center Midfield,19,Montpellier,139,"['17035c3b-8989-4e7f-a002-43e669d08942', 'cb9a72d0-a06c-4064-b52d-c0ea94cf1bb1']",2,,,,,,,,,,,,,,,,,Montpellier,139,00:07:02.358,Pass,True
,,,,,,,,,,,,,,,,,,1.803199,,,,,,,,,,,,,b956fca9-7ea0-4a94-8f9b-ab71d0e8ae03,269,,,"[62.6, 22.6]",3901222,7,,,,,-2.3815699,,Right Foot,,,"[52.5, 13.0]",,Ground Pass,,13.934489,,,,Daniel Congré,3011.0,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,19,Montpellier,139,['f73ccbd3-6636-47f4-a816-f94384b1b3dc'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:07:03.525,Pass,
,,,,,,,,,,,,,,,,,,4.935496,,,,,,,,,,,,,2b1617aa-205d-4df8-957f-7440606dc671,272,,,"[51.3, 11.8]",3901222,7,,,,,-0.19321148,,Right Foot,,,"[111.1, 0.1]",,High Pass,,60.933815,,Out,,Souleymane Camara,3679.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,19,Montpellier,139,['a2143b88-a22a-42be-adfd-dd7c39c2387e'],6,,,,,,,,,,,,,,,,,Montpellier,139,00:07:06.758,Pass,
,,,,,,,,,,,,,,,,,,2.117216,,,,,,,,,,,,,e36bc097-fa1f-4311-9b09-c31dd302700b,274,,,"[11.5, 80.0]",3901222,7,,,,,-0.13830549,,,,,"[38.8, 76.2]",,High Pass,,27.5632,,Incomplete,,Alejandro Bedoya,12351.0,,,,,Throw-in,1,From Throw In,Léo Dubois,3144.0,Right Back,20,Nantes,144,"['28b1225b-e7c0-4c86-b50f-34dbc082f2c1', '9dbbac54-abd2-4a15-ad55-ff0f344a6cf2']",23,,,,,,,,,,,,,,,,,Nantes,144,00:07:23.081,Pass,
