50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,2.612287,,,,,,,,,,,,4422c3df-58ca-45a1-8624-a18f76c3a5f4,3132,,"[43.9, 6.2]",3829479,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,179,Caen,140,"['b6d30cdc-a963-43f4-bfe5-97310afeb53e', 'e5c641df-4ae1-4339-88f0-fab5307aa794', 'f28db665-ec08-4483-bd4c-9ef1e59efc92']",53,,,,,,,,,,,,,,,,,,Lorient,165,00:35:53.678,Pressure,
,,,,,,,,,,,,,,,,0.336334,,,,,,,,,,,,30811a98-b5f9-4f9a-b13b-ec2ba21f6a51,3141,,"[34.3, 28.8]",3829479,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,179,Caen,140,,4,,,,,,,,,,,,,,,,,,Lorient,165,00:36:04.295,Pressure,
,,,,,,,,,,,,,,,,0.712169,,,,,,,,,,,,e15fd5d1-434c-4085-8111-468926d4d5af,3146,,"[31.9, 29.7]",3829479,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,179,Caen,140,['30f90159-8b8a-4fba-a56c-4a20e2858a22'],5,,,,,,,,,,,,,,,,,,Lorient,165,00:36:05.342,Pressure,
,,,,,,,,,,True,,,,,,0.590387,,,,,,,,,,,,79e4f1fd-7e29-41ea-9ea2-4a8797be0034,3153,,"[116.4, 50.6]",3829479,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeff Louis,7726.0,Center Attacking Midfield,179,Caen,140,['e1804119-47a0-43ce-a148-13b51d5701f8'],11,,,,,,,,,,,,,,,,,,Caen,140,00:36:11.646,Pressure,
,,,,,,,,,,,,,,,,0.324424,,,,,,,,,,,,e26bf18b-3627-4cc1-9ba3-38c1126f2a07,3184,,"[21.0, 71.6]",3829479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lamine Gassama,6335.0,Right Back,181,Caen,140,,20,,,,,,,,,,,,,,,,,,Lorient,165,00:37:20.318,Pressure,
,,,,,,,,,,,,,,,,0.770512,,,,,,,,,,,,c3e7dd07-fc4f-4ddd-ac32-0388d00af79a,3189,,"[46.3, 15.3]",3829479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emmanuel Imorou,4474.0,Left Back,182,Lorient,165,"['2bb4908b-4a81-456a-a971-58bc3f38384c', '76856536-883c-495b-b864-0aefb7256f77']",51,,,,,,,,,,,,,,,,,,Caen,140,00:37:51.011,Pressure,
,,,,,,,,,,,,,,,,1.837881,,,,,,,,,,,,c2df8193-9299-4743-97a3-b55f429a930f,3195,,"[62.7, 34.6]",3829479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeff Louis,7726.0,Center Attacking Midfield,182,Lorient,165,"['766333b2-59f5-4175-924f-79c613b008ee', 'edfb5b6c-66e7-49c3-8cf1-97aa1fb28281']",54,,,,,,,,,,,,,,,,,,Caen,140,00:37:54.481,Pressure,
,,,,,,,,,,,,,,,,0.442493,,,,,,,,,,,,9a71b155-2c46-40b1-9d4d-425109d74e32,3199,,"[59.7, 31.8]",3829479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michaël Jordan Nkololo,4539.0,Left Defensive Midfield,182,Lorient,165,"['4404faaa-f188-4c4b-9a5f-0493ecc4c130', '766333b2-59f5-4175-924f-79c613b008ee']",56,,,,,,,,,,,,,,,,,,Caen,140,00:37:56.617,Pressure,
,,,,,,,,,,True,,,,,,0.962119,,,,,,,,,,,,7c3ed148-151e-407c-9a61-f5bbfe3310f3,3203,,"[52.7, 50.9]",3829479,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafidine Abdullah,24646.0,Center Defensive Midfield,182,Lorient,165,['d1caa7dd-11d5-4109-a17c-0dd82c857196'],58,,,,,,,,,,,,,,,,,,Lorient,165,00:37:58.126,Pressure,
,,,,,,,,,,,,,,,,0.471282,,,,,,,,,,,,6af7028e-2f22-484f-9707-eb8f63eaa203,3217,,"[67.9, 73.5]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dennis Appiah,22111.0,Right Back,182,Lorient,165,"['2d5d4dc5-bb9f-4c17-9af3-97bfd2c96375', 'dc8035d4-3f4b-4c99-8bd9-7efb29dcc96a']",8,,,,,,,,,,,,,,,,,,Caen,140,00:38:08.801,Pressure,
,,,,,,,,,,,,,,,,0.890666,,,,,,,,,,,,f49898db-1f0d-4b61-b148-9bb7bb690736,3221,,"[77.1, 71.6]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Leborgne,40701.0,Right Midfield,182,Lorient,165,"['2e04078e-df66-4b36-bc3b-6d8d75364cfb', 'aef08174-cbd6-4e04-8ed9-c0d985ad6431']",12,,,,,,,,,,,,,,,,,,Caen,140,00:38:12.110,Pressure,
,,,,,,,,,,True,,,,,,0.489074,,,,,,,,,,,,88b70518-3c94-4241-b928-5385144ab932,3233,,"[78.8, 45.5]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeff Louis,7726.0,Center Attacking Midfield,184,Lorient,165,"['1527ab03-e034-40d1-a1f0-f362f6a8f82f', 'f2839ccd-230b-4756-9139-12df960faac4']",22,,,,,,,,,,,,,,,,,,Caen,140,00:38:22.427,Pressure,
,,,,,,,,,,,,,,,,0.246196,,,,,,,,,,,,cca6f428-ece7-4ac0-addb-ca1f8ad5ca52,3235,,"[55.0, 22.8]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Imorou,4474.0,Left Back,184,Lorient,165,"['4a1604b9-efe0-41de-9089-62856b882268', '9975e725-7534-4c18-8e96-287746105753']",24,,,,,,,,,,,,,,,,,,Caen,140,00:38:24.648,Pressure,
,,,,,,,,,,,,,,,,0.336132,,,,,,,,,,,,8e823b00-04a1-4137-b343-3f2d4ad3a91a,3242,,"[50.3, 2.9]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Left Midfield,184,Lorient,165,,30,,,,,,,,,,,,,,,,,,Caen,140,00:38:30.151,Pressure,
,,,,,,,,,,,,,,,,0.817531,,,,,,,,,,,,00e54fff-18e2-484e-88a6-9f11eba3978d,3250,,"[65.5, 20.9]",3829479,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdul Majeed Waris,7615.0,Center Forward,185,Caen,140,"['25d3c905-5ffe-4751-a71a-1e4d38c19b60', 'fd33cdeb-dbf7-4128-8e6a-3703f358836c']",51,,,,,,,,,,,,,,,,,,Lorient,165,00:38:51.814,Pressure,
,,,,,,,,,,,,,,,,0.871993,,,,,,,,,,,,f599f6d0-90b1-496e-9e48-8309d35505e8,3265,,"[105.3, 4.6]",3829479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emmanuel Imorou,4474.0,Left Back,185,Caen,140,"['0f8f5762-3f2c-45b8-af67-7c9225ce9cfe', 'f1239166-f193-4ab8-9a26-c1169b683629']",7,,,,,,,,,,,,,,,,,,Caen,140,00:39:07.033,Pressure,
,,,,,,,,,,,,,,,,3.262208,,,,,,,,,,,,00cccaf3-e84d-48f3-bac2-ded128b6326d,3269,,"[26.8, 56.0]",3829479,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zargo Touré,7211.0,Right Center Back,185,Caen,140,"['4534be4c-3683-4a12-8321-ed79df39f826', 'a5feb5d5-2894-4968-89d3-203af6df7932', 'fa00290b-74e8-41e3-b356-7f66145d0166']",11,,,,,,,,,,,,,,,,,,Lorient,165,00:39:11.612,Pressure,
,,,,,,,,,,,,,,,,0.600328,,,,,,,,,,,,9179cde5-53eb-491b-a70f-86d197ea487f,3301,,"[57.2, 10.0]",3829479,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michaël Jordan Nkololo,4539.0,Left Defensive Midfield,187,Lorient,165,"['105be5f0-1662-43d2-a47c-30a495fb7255', 'c53b8c96-700d-4b96-b4cc-9e2dc2df641d']",33,,,,,,,,,,,,,,,,,,Caen,140,00:40:33.105,Pressure,
,,,,,,,,,,True,,,,,,1.410153,,,,,,,,,,,,4623baa1-57df-457d-b8b2-9456f54cc4a0,3309,,"[72.8, 66.3]",3829479,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Moukandjo Bilé,33178.0,Right Midfield,188,Caen,140,['0ba378a4-1277-46a7-b549-e79e6ecdf9b0'],35,,,,,,,,,,,,,,,,,,Lorient,165,00:40:35.883,Pressure,
,,,,,,,,,,,,,,,,1.077528,,,,,,,,,,,,d9fc79f9-1390-46ed-b10c-bb1022e164a3,3314,,"[59.9, 70.8]",3829479,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Center Midfield,189,Caen,140,['5853daa7-ef6f-4202-b3e7-4b467394ad67'],51,,,,,,,,,,,,,,,,,,Lorient,165,00:40:51.662,Pressure,
,,,,,,,,,,,,,,,,0.726135,,,,,,,,,,,,1eee94fc-a139-4d69-8fa6-8e94e751e2cb,3335,,"[111.9, 26.9]",3829479,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeff Louis,7726.0,Center Attacking Midfield,190,Lorient,165,['39f45d9a-a2bf-483f-92a7-4cc63ef10290'],14,,,,,,,,,,,,,,,,,,Caen,140,00:41:14.256,Pressure,
,,,,,,,,,,,,,,,,0.342486,,,,,,,,,,,,76a15772-b449-4806-8449-84b9aab0c434,3343,,"[61.7, 3.8]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andy Delort,3038.0,Center Forward,191,Lorient,165,['80b3c5fd-fa78-49bf-a82e-8ec44a32d1b8'],2,,,,,,,,,,,,,,,,,,Caen,140,00:42:02.757,Pressure,
,,,,,,,,,,,,,,,,0.654859,,,,,,,,,,,,cf3b588d-b295-48e6-8641-10e52e1148a5,3348,,"[51.4, 13.4]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Right Defensive Midfield,191,Lorient,165,['36f6c04f-9b5c-4486-8e40-2a706ced0894'],4,,,,,,,,,,,,,,,,,,Caen,140,00:42:04.414,Pressure,
,,,,,,,,,,,,,,,,0.727037,,,,,,,,,,,,798581e3-ec7e-4403-9a89-0b6e6e70f881,3350,,"[74.3, 25.2]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Right Defensive Midfield,191,Lorient,165,"['4d4cd75d-fa3c-42e4-8218-6c87fe12dee7', 'd1d31254-9328-4efe-b13e-704d3505a743']",6,,,,,,,,,,,,,,,,,,Caen,140,00:42:06.613,Pressure,
,,,,,,,,,,,,,,,,0.477225,,,,,,,,,,,,0670d9c5-2b5a-4a80-b9bb-06e2454ae785,3361,,"[53.1, 52.6]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michaël Jordan Nkololo,4539.0,Left Defensive Midfield,191,Lorient,165,"['4df97e05-5685-42cc-8841-4928c823097e', 'fbdd2777-8696-4c2a-bca5-5051606a78a4']",17,,,,,,,,,,,,,,,,,,Caen,140,00:42:17.545,Pressure,
,,,,,,,,,,,,,,,,0.204714,,,,,,,,,,,,d6454cc0-df95-4828-a617-e482a8cf44e7,3363,,"[51.2, 48.1]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michaël Jordan Nkololo,4539.0,Left Defensive Midfield,191,Lorient,165,,18,,,,,,,,,,,,,,,,,,Caen,140,00:42:18.813,Pressure,
,,,,,,,,,,,,,,,,4.198884,,,,,,,,,,,,550aa858-430c-4ad6-a838-6ce4c1911214,3374,,"[10.3, 11.5]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Right Defensive Midfield,191,Lorient,165,"['3c1a2204-131c-4004-8dec-68d18dec9e8b', 'e2e3b685-add4-46dc-85df-3fee3b7059d7']",30,,,,,,,,,,,,,,,,,,Caen,140,00:42:30.394,Pressure,
,,,,,,,,,,,,,,,,0.551402,,,,,,,,,,,,a55c42c4-8156-4d2e-aa98-be81fc2cc22b,3375,,"[8.4, 12.8]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emmanuel Imorou,4474.0,Left Back,191,Lorient,165,"['3c1a2204-131c-4004-8dec-68d18dec9e8b', '69f8e464-7dff-462d-9d0f-f5e242530a07']",34,,,,,,,,,,,,,,,,,,Caen,140,00:42:34.196,Pressure,
,,,,,,,,,,True,,,,,,0.921204,,,,,,,,,,,,1f56672b-df91-45e2-9b4a-6fc50bc62af7,3381,,"[115.5, 60.5]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Moukandjo Bilé,33178.0,Right Midfield,191,Lorient,165,"['9ae45a7f-f3e8-4004-b4cb-7254064ee774', 'e0ba9836-b181-4bb2-bc49-764f3e3d9aeb']",37,,,,,,,,,,,,,,,,,,Lorient,165,00:42:37.490,Pressure,
,,,,,,,,,,,,,,,,0.366004,,,,,,,,,,,,c911335b-7126-4f47-9c92-b158a4fc6e3c,3386,,"[62.3, 21.5]",3829479,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Center Attacking Midfield,192,Lorient,165,['6d228c4e-026f-41bb-82b6-496683f5fe2e'],56,,,,,,,,,,,,,,,,,,Caen,140,00:42:56.062,Pressure,
,,,,,,,,,,,,,,,,0.198247,,,,,,,,,,,,4571b1f9-85db-4617-b961-8a47f0066186,3404,,"[56.3, 21.1]",3829479,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Leborgne,40701.0,Right Midfield,192,Lorient,165,,11,,,,,,,,,,,,,,,,,,Caen,140,00:43:11.690,Pressure,
,,,,,,,,,,True,,,,,,3.011501,,,,,,,,,,,,b48da1a1-7792-44cc-bd71-4b0e80b7cc62,3413,,"[54.2, 57.7]",3829479,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Moukandjo Bilé,33178.0,Right Midfield,192,Lorient,165,,14,,,,,,,,,,,,,,,,,,Lorient,165,00:43:14.946,Pressure,
,,,,,,,,,,,,,,,,0.345507,,,,,,,,,,,,a50ed7a1-94fe-4393-b5e8-69c711e99d19,3422,,"[70.9, 57.3]",3829479,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Appiah,22111.0,Right Back,192,Lorient,165,['d2a741ec-aec0-471a-ad26-4a314c8059dd'],26,,,,,,,,,,,,,,,,,,Caen,140,00:43:26.180,Pressure,
,,,,,,,,,,,,,,,,0.844826,,,,,,,,,,,,ffd98d18-1341-477c-998c-ca44bfb05af8,3449,,"[68.5, 3.1]",3829479,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Adéoti,7344.0,Right Defensive Midfield,192,Lorient,165,['8c0e5011-e038-4597-89c5-7b6168360a9a'],52,,,,,,,,,,,,,,,,,,Caen,140,00:43:52.312,Pressure,
,,,,,,,,,,,,,,,,0.731179,,,,,,,,,,,,5dd2dbcc-1b5d-48b2-929c-4b512fee3628,3470,,"[52.7, 73.7]",3829479,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Appiah,22111.0,Right Back,192,Lorient,165,"['a3406188-7910-430d-afe7-a3a0a1c02e1d', 'e464dfce-183a-4dfc-a096-9c8b4a067419']",9,,,,,,,,,,,,,,,,,,Caen,140,00:44:09.008,Pressure,
,,,,,,,,,,,,,,,,0.471086,,,,,,,,,,,,e970b3d8-3f4d-40db-bc8f-d00c800f8575,3491,,"[67.2, 36.5]",3829479,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,192,Lorient,165,"['6916cfbd-439b-483e-b418-b180cd29dbe3', '7a584d3c-16e3-47f5-8248-b5682d5262cc']",34,,,,,,,,,,,,,,,,,,Caen,140,00:44:34.321,Pressure,
,,,,,,,,,,True,,,,,,0.274902,,,,,,,,,,,,61cf8c77-7bf9-43e3-95bc-7e0831099b1e,3539,,"[99.7, 74.8]",3829479,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,195,Caen,140,"['25a8c5f1-d920-453a-8f11-2ce988d4e027', 'b8298f72-20b3-4277-bbce-408d74ef37a4']",40,,,,,,,,,,,,,,,,,,Lorient,165,00:45:40.958,Pressure,
,,,,,,,,,,,,,,,,0.728349,,,,,,,,,,,,5d420181-1bf5-482d-8008-f06c2187fc18,3572,,"[57.4, 4.0]",3829479,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hervé Bazile,2991.0,Left Midfield,200,Lorient,165,,23,,,,,,,,,,,,,,,,,,Caen,140,00:47:23.013,Pressure,
,,,,,,,,,,,,,,,,0.834482,,,,,,,,,,,,d76947ce-00f3-4165-916b-ead6eff85181,3581,,"[41.1, 40.0]",3829479,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Wesley Lautoa,3769.0,Left Center Back,201,Caen,140,['586166d5-5f31-4d6c-818e-9921edb8c649'],32,,,,,,,,,,,,,,,,,,Lorient,165,00:47:32.621,Pressure,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ba6c447-3446-499e-b905-559e71288b3d,41,Success In Play,"[15.4, 72.3]",3829479,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,3,Caen,140,['82dd6065-f421-4137-ade5-491ca6019eb4'],31,,,,,,,,,,,,,,,,,,Lorient,165,00:00:31.352,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,bbf2746e-0770-4c09-9fdf-0bb38cf29ff9,162,Won,"[45.0, 70.7]",3829479,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,10,Caen,140,['8ad0beb0-932c-4e6d-a883-5f4a56fba3dd'],28,,,,,,,,,,,,,,,,,,Caen,140,00:03:28.169,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5739622e-b36b-4067-b95b-b3d145c5ac28,473,Lost In Play,"[44.9, 76.1]",3829479,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,32,Lorient,165,['c24797f9-da6b-46fd-8dc7-a4e255b00927'],28,,,,,,,,,,,,,,,,,,Caen,140,00:13:28.512,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b555c28a-1958-4692-8893-ebc2cb183e78,509,Success In Play,"[4.7, 45.9]",3829479,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,32,Lorient,165,['d5aee185-0848-4c68-9838-da3d416e8c38'],52,,,,,,,,,,,,,,,,,,Caen,140,00:13:52.475,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,24592ab3-c026-452f-9a48-33e3560c8822,569,Lost Out,"[54.1, 73.8]",3829479,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hervé Bazile,2991.0,Right Midfield,36,Lorient,165,['2e44b7ab-973f-4215-a04c-f7527b894f8b'],19,,,,,,,,,,,,,,,,,,Caen,140,00:16:19.232,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a91132aa-91c7-4663-ae7a-a030ee338bc1,880,Won,"[70.1, 7.6]",3829479,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,57,Caen,140,['c2f7403a-7ced-4fff-956b-74c521a2640a'],29,,,,,,,,,,,,,,,,,,Lorient,165,00:24:29.794,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,50291d0d-3f45-4944-9909-e9a2111127d9,934,Won,"[55.0, 68.5]",3829479,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,59,Caen,140,['ca1e0a71-96c1-454a-96fc-331a107140dc'],2,,,,,,,,,,,,,,,,,,Lorient,165,00:26:02.260,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15d94b31-be1f-4837-ae45-56effb9080ed,1178,Success In Play,"[53.9, 74.1]",3829479,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,70,Lorient,165,['e39b7e72-c3b5-40fd-b9e8-6f01aac48d32'],8,,,,,,,,,,,,,,,,,,Caen,140,00:31:08.674,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35aca965-ef4b-41bd-a943-cdd6972913a6,1251,Won,"[15.5, 5.4]",3829479,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,75,Lorient,165,['180c5efc-79c2-4b9a-9d4b-d5addeba9ea5'],44,,,,,,,,,,,,,,,,,,Lorient,165,00:32:44.114,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49e45bd6-e6ae-4b0a-801a-6f8959f7b90c,1318,Success In Play,"[56.2, 10.5]",3829479,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Defensive Midfield,78,Lorient,165,['75b73c98-3cb5-48cb-851f-219115b4a8d0'],59,,,,,,,,,,,,,,,,,,Caen,140,00:33:59.146,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,64b2d761-3216-453b-b13d-d458a0782726,1387,Won,"[42.5, 69.4]",3829479,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,85,Lorient,165,['4eae16af-a99c-4749-899f-4c15f5205158'],12,,,,,,,,,,,,,,,,,,Lorient,165,00:37:12.281,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,27190787-6aaa-4564-a87e-a68e8fe8e4f6,1629,Won,"[52.9, 13.5]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,99,Caen,140,['f8c7406a-028a-4d83-bca2-3be9f8fef356'],55,,,,,,,,,,,,,,,,,,Caen,140,00:42:55.028,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0ba0143-14a5-4a37-87fb-d0301956edcf,1926,Lost In Play,"[48.6, 63.2]",3829479,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Right Midfield,117,Lorient,165,['25c14f32-4ec1-4040-8f41-6ab7fef3de0b'],43,,,,,,,,,,,,,,,,,,Caen,140,00:04:43.524,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3c8b4681-9447-4621-a4eb-119dc629af17,1992,Won,"[52.3, 16.8]",3829479,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Adéoti,7344.0,Right Defensive Midfield,121,Caen,140,['1818eb7c-9190-40e7-ab89-b072af476e18'],2,,,,,,,,,,,,,,,,,,Caen,140,00:07:02.828,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4b5e314a-c738-424d-adc9-9f692e9d9316,2159,Won,"[34.9, 31.6]",3829479,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Le Goff,7199.0,Left Back,129,Caen,140,['d8775fa8-ccef-4528-bb3e-995c7bf108e4'],17,,,,,,,,,,,,,,,,,,Lorient,165,00:10:17.050,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,934a2fbb-8171-4c13-8d6b-0d6300c148f6,2227,Won,"[70.9, 71.2]",3829479,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Adéoti,7344.0,Right Defensive Midfield,133,Caen,140,['6118e39a-3a19-4865-a606-614a014c3e1f'],44,,,,,,,,,,,,,,,,,,Caen,140,00:11:44.931,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,be98d35d-f981-4281-909f-b3bec88864d6,2312,Lost Out,"[24.7, 48.1]",3829479,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Syam Ben Youssef,5656.0,Left Center Back,137,Lorient,165,['8f55877d-2613-4cc6-bd72-c260e0cb8d96'],29,,,,,,,,,,,,,,,,,,Caen,140,00:13:29.704,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c30ebb9-0d2d-4aeb-bbb5-54452eb30d57,2469,Won,"[22.7, 32.3]",3829479,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Bellugou,3140.0,Center Defensive Midfield,143,Caen,140,['b2819fce-e4d3-4a56-bb9f-9bd82d638879'],37,,,,,,,,,,,,,,,,,,Lorient,165,00:18:37.193,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,93b4253c-5b03-4cd7-b462-00872e856d2d,2569,Won,"[28.1, 26.2]",3829479,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Damien Da Silva,4386.0,Right Center Back,147,Caen,140,['f8ac151c-e214-469c-bc3d-5187a8c25a3f'],10,,,,,,,,,,,,,,,,,,Caen,140,00:21:10.645,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,2e69b543-b7c7-437b-a07d-b8a824a6d093,2672,Won,"[27.8, 26.3]",3829479,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,155,Lorient,165,['26444458-543c-4d41-bcf5-11001d919cac'],17,,,,,,,,,,,,,,,,,,Lorient,165,00:23:17.976,Interception,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,a3b1f6c8-2071-4140-9868-645b38c64998,2883,Success Out,"[10.1, 12.1]",3829479,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,163,Lorient,165,['92689468-d255-4d54-a9ab-e4af7ee0b675'],57,,,,,,,,,,,,,,,,,,Lorient,165,00:27:57.600,Interception,
