50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6326e64-72da-4773-ab9b-93b89ce6d646,200,,,"[91.4, 59.1]",3901198,3,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fabien Camus,401470.0,Right Wing,14,Troyes,133,['e273fc39-6aa2-407d-8530-1c95af65ce4f'],24,,,,,,,,,,,,,,,,,,Troyes,133,00:03:24.052,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,478e6d07-d2df-41dd-8de5-f6eb957381b6,231,,,"[89.3, 66.8]",3901198,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Wing,16,Troyes,133,,57,,,,,,,,,,,,,,,,,,Troyes,133,00:03:57.724,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd5985a5-65b5-4f24-8a2b-1bf326cde2c5,301,,,"[109.1, 39.5]",3901198,5,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Benjamin Nivet,3002.0,Right Defensive Midfield,19,Troyes,133,,43,,,,,,,,,,,,,,,,,,Troyes,133,00:05:43.392,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3d67327-3304-4018-8d39-d066f5ef2178,386,,,"[91.6, 73.9]",3901198,7,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,23,Angers,145,,15,,,,,,,,,,,,,,,,,,Angers,145,00:07:15.401,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fec2e55f-2cb9-428d-922d-eb3274da8212,412,,,"[61.6, 3.7]",3901198,7,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Deniz Hümmet,27014.0,Center Forward,26,Troyes,133,,42,,,,,,,,,,,,,,,,,,Troyes,133,00:07:42.999,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,df49c9e4-1d7f-4b57-831c-1241483c08fa,569,,,"[91.4, 13.8]",3901198,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Right Center Midfield,39,Angers,145,['99ab2749-4a16-40dd-9248-dd24ad6b1795'],35,,,,,,,,,,,,,,,,,,Angers,145,00:11:35.909,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a6facca-3e91-40b1-8fb3-f1fda0c709ee,614,,,"[92.2, 73.9]",3901198,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Wing,42,Troyes,133,,27,,,,,,,,,,,,,,,,,,Troyes,133,00:12:27.730,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bad7d4bc-fbf8-4ed7-a047-69f26b8b57ed,651,,,"[82.6, 29.5]",3901198,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,42,Troyes,133,,7,,,,,,,,,,,,,,,,,,Troyes,133,00:13:07.281,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d610907c-5afb-4a8d-ad59-0e076cefb3d4,681,,,"[40.4, 73.9]",3901198,13,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,43,Angers,145,,34,,,,,,,,,,,,,,,,,,Troyes,133,00:13:34.331,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03912ad6-50a3-44ca-8dbd-1de15259b833,769,,,"[35.8, 68.9]",3901198,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Right Center Midfield,48,Angers,145,,25,,,,,,,,,,,,,,,,,,Angers,145,00:15:25.690,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5339ec69-a3a8-4e82-a213-75fe877ed74b,874,,,"[57.2, 73.9]",3901198,18,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,56,Troyes,133,,5,,,,,,,,,,,,,,,,,,Troyes,133,00:18:05.355,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,108e4954-ddd9-4a55-8275-665ae429c351,995,,,"[89.3, 75.3]",3901198,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deniz Hümmet,27014.0,Center Forward,65,Troyes,133,,29,,,,,,,,,,,,,,,,,,Troyes,133,00:21:29.294,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81d435ae-c856-464e-8431-aa76f4db6034,1035,,,"[95.1, 53.1]",3901198,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deniz Hümmet,27014.0,Center Forward,69,Troyes,133,,25,,,,,,,,,,,,,,,,,,Troyes,133,00:22:25.468,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bf8370f-48e4-467a-bfd2-24f1d8dd26e3,1086,,,"[100.8, 44.6]",3901198,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,72,Angers,145,"['25a8a0d7-f9d8-45d9-be69-ebf76cfae1b3', 'cd7fd5b1-8f55-4890-8d96-41b6e99a21ef']",42,,,,,,,,,,,,,,,,,,Angers,145,00:23:42.376,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9dfeb0e6-fc39-4f3b-9498-8523cc3233b8,1109,,,"[85.7, 33.4]",3901198,26,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deniz Hümmet,27014.0,Center Forward,73,Angers,145,,44,,,,,,,,,,,,,,,,,,Troyes,133,00:26:44.510,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b9e1d8d-4abb-433d-8b06-94f7ca527cdd,1248,,,"[112.2, 70.4]",3901198,30,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Right Center Midfield,78,Angers,145,,2,,,,,,,,,,,,,,,,,,Angers,145,00:30:02.583,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34b4e63c-07bd-4c42-8542-c262d94203bc,1435,,,"[110.1, 69.1]",3901198,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Back,87,Troyes,133,,15,,,,,,,,,,,,,,,,,,Troyes,133,00:33:15.849,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4023121c-306b-4ede-95e1-47e958b7bafa,1529,,,"[75.5, 66.4]",3901198,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Jean,3010.0,Left Wing,93,Troyes,133,,29,,,,,,,,,,,,,,,,,,Troyes,133,00:36:29.125,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b072966f-fce4-4e42-a21d-6980d98db66c,1542,,,"[91.0, 75.1]",3901198,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Back,94,Troyes,133,,46,,,,,,,,,,,,,,,,,,Troyes,133,00:36:46.178,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,384a874c-b656-4f0d-8cab-3ac197e28d72,1553,,,"[116.0, 11.2]",3901198,37,,,True,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilles Sunu,3111.0,Right Wing,95,Angers,145,,12,,,,,,,,,,,,,,,,,,Angers,145,00:37:12.561,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b376d62d-f435-4906-b27b-ba68c71e80c4,1656,,,"[84.9, 5.8]",3901198,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Left Wing,99,Angers,145,['2e52aa56-a043-4edf-b72d-aef7fbaa6e34'],30,,,,,,,,,,,,,,,,,,Angers,145,00:40:30.341,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91f79dc8-d30c-489d-b779-7d28fe22372c,1715,,,"[27.7, 74.3]",3901198,41,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,101,Angers,145,,25,,,,,,,,,,,,,,,,,,Troyes,133,00:41:25.356,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0648d649-f458-4525-a2bb-b285c1aa2bb3,1794,,,"[88.3, 37.3]",3901198,42,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deniz Hümmet,27014.0,Center Forward,108,Troyes,133,['4f2df096-5bce-4f73-990b-c13c60642c38'],57,,,,,,,,,,,,,,,,,,Troyes,133,00:42:57.090,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43dfb16e-8134-40d5-9ebc-375e288297eb,1903,,,"[87.2, 5.8]",3901198,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lossémy Karaboué,7301.0,Left Back,113,Troyes,133,,53,,,,,,,,,,,,,,,,,,Troyes,133,00:44:53.709,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,916ff235-5659-47db-98fa-d94f629b26a8,1912,,,"[44.8, 77.1]",3901198,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,114,Angers,145,,1,,,,,,,,,,,,,,,,,,Angers,145,00:45:01.651,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3c0eca6-b977-4d01-b583-3d8625fffa35,1939,,,"[108.9, 7.8]",3901198,45,,,True,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Lamine Yattara,7337.0,Left Wing,116,Angers,145,['0401590c-b554-4046-bd0d-a050bf9eddd9'],13,,,,,,,,,,,,,,,,,,Angers,145,00:00:13.909,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a74e1c8c-2748-4cff-96c1-1c64b9476bf8,1964,,,"[81.5, 24.8]",3901198,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Right Wing,118,Angers,145,,59,,,,,,,,,,,,,,,,,,Troyes,133,00:00:59.197,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e06918d-f463-40e1-b12a-3962d80daccd,2112,,,"[46.0, 7.0]",3901198,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,126,Angers,145,,33,,,,,,,,,,,,,,,,,,Angers,145,00:04:33.228,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcc98d4f-2f86-49e8-b741-f39bc50bc93a,2170,,,"[72.8, 37.0]",3901198,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabien Camus,401470.0,Right Wing,131,Troyes,133,,58,,,,,,,,,,,,,,,,,,Troyes,133,00:05:58.420,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3295f200-d5fd-49d0-b381-94b1714eb4f1,2211,,,"[59.7, 44.0]",3901198,51,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,134,Angers,145,['73abb4fc-d481-4da0-921b-00a21f8067d3'],29,,,,,,,,,,,,,,,,,,Angers,145,00:06:29.762,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f77a8ecd-71ed-4d7f-829c-8965296763db,2264,,,"[101.4, 27.3]",3901198,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deniz Hümmet,27014.0,Center Forward,135,Troyes,133,,14,,,,,,,,,,,,,,,,,,Troyes,133,00:07:14.509,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,82bb46e2-ac61-4a86-92af-dd5240cdcc50,2408,,,"[93.7, 62.8]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deniz Hümmet,27014.0,Center Forward,141,Troyes,133,,26,,,,,,,,,,,,,,,,,,Troyes,133,00:09:26.711,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1b7f60ab-dc1e-4133-83f3-0d98e6f66a36,2611,,,"[83.1, 69.0]",3901198,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,151,Angers,145,['5c201942-4d0e-47ea-ac3b-5244084a981a'],51,,,,,,,,,,,,,,,,,,Angers,145,00:14:51.100,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3183d056-f6e8-4c64-af77-1e8ec572bb7a,2648,,,"[34.9, 5.3]",3901198,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,153,Angers,145,['cf32b6f0-c44b-4da6-b0cf-29d7e51fc89e'],16,,,,,,,,,,,,,,,,,,Angers,145,00:15:16.831,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed0be946-3f90-4139-9ea5-26375e08daa1,2904,,,"[99.5, 24.8]",3901198,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabien Camus,401470.0,Right Wing,166,Troyes,133,['e7ef565c-41d1-4c11-af04-4087164b1cf8'],29,,,,,,,,,,,,,,,,,,Troyes,133,00:20:29.378,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5d324e7-3f15-47da-b742-1400094e5620,2988,,,"[69.1, 23.5]",3901198,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,171,Troyes,133,,38,,,,,,,,,,,,,,,,,,Troyes,133,00:22:38.618,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,72f68476-00fb-4dfc-9976-ac37c236c71f,3090,,,"[99.5, 25.4]",3901198,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Right Wing,178,Angers,145,,24,,,,,,,,,,,,,,,,,,Angers,145,00:25:24.418,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3003dc48-5282-4cf5-8769-7892d37f0c1b,3105,,,"[75.0, 9.6]",3901198,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Left Back,179,Troyes,133,,37,,,,,,,,,,,,,,,,,,Troyes,133,00:25:37.728,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5ed3badb-ec99-43ea-a428-fab622a10038,3124,,,"[100.6, 53.6]",3901198,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Right Wing,180,Angers,145,,49,,,,,,,,,,,,,,,,,,Angers,145,00:25:49.481,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78b6a8b1-fc39-4f31-b920-8cb96970916b,3162,,,"[90.8, 34.3]",3901198,72,True,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Corentin Jean,3010.0,Left Wing,183,Troyes,133,['cc84e4e0-d5de-4a93-b799-176b53734941'],48,,,,,,,,,,,,,,,,,,Troyes,133,00:27:48.984,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f0bdd0a-847b-4c48-a823-0d8ac463991c,3178,,,"[92.7, 32.0]",3901198,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Right Wing,187,Angers,145,,10,,,,,,,,,,,,,,,,,,Angers,145,00:29:10.960,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae2132b2-0092-4494-8ec9-97129c2bf4f6,3322,,,"[27.7, 65.8]",3901198,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,191,Troyes,133,,9,,,,,,,,,,,,,,,,,,Angers,145,00:32:09.143,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58cb6855-ffd5-41f7-9781-78b6e55b3ef9,3329,,,"[92.9, 22.4]",3901198,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chaouki Ben Saada,3161.0,Center Attacking Midfield,191,Troyes,133,,13,,,,,,,,,,,,,,,,,,Troyes,133,00:32:13.552,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,637b0685-75bf-4fd9-b313-c14a5240cf93,3337,,,"[12.3, 51.3]",3901198,77,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Billy Ketkeophomphone,4441.0,Center Forward,193,Angers,145,,45,,,,,,,,,,,,,,,,,,Angers,145,00:32:45.124,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e81d7cad-ac64-4644-946a-07ae01dc4d88,3480,,,"[104.4, 24.8]",3901198,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karim Azamoum,2969.0,Left Wing,201,Troyes,133,['467f5287-f8a1-4db2-9ebf-91a6a052a316'],36,,,,,,,,,,,,,,,,,,Troyes,133,00:36:36.155,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3cc3ac4f-6ae1-49e2-a6f9-1fa055f26320,3741,,,"[89.4, 12.9]",3901198,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Azamoum,2969.0,Left Wing,223,Troyes,133,,27,,,,,,,,,,,,,,,,,,Troyes,133,00:43:27.811,Miscontrol,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,6651e17d-e118-46e0-925d-4a062589eae2,81,,,"[69.1, 51.2]",3901198,1,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aïssa Bilal Laïdouni,44955.0,Right Back,8,Troyes,133,['6c6d91dd-3a91-4fe3-9cc4-a5b0b79cd95a'],11,,,,,,,,,,,,,,,,,,Angers,145,00:01:11.427,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17de52c4-564b-4781-91ba-c62dc1177341,314,,,"[57.4, 71.6]",3901198,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,20,Angers,145,['f9329cfe-723e-4417-b35e-8ec4659f64cd'],58,,,,,,,,,,,,,,,,,,Troyes,133,00:05:58.137,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,8445b19e-8434-45cc-b30c-c26416223eee,365,,,"[91.4, 9.2]",3901198,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,22,Angers,145,['9574e6c7-3e8f-470a-9a40-d33b8347d40a'],49,,,,,,,,,,,,,,,,,,Angers,145,00:06:49.765,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,aaf9e8ea-51c4-4c6e-be7c-73d15488e914,418,,,"[63.9, 4.1]",3901198,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,27,Angers,145,['e36fb45a-12ce-4837-aaf2-5d531bbb8f0f'],47,,,,,,,,,,,,,,,,,,Troyes,133,00:07:47.241,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,af7e2b8e-a4cd-4331-a379-70fc24fcb511,661,,,"[53.5, 21.6]",3901198,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,43,Angers,145,"['0de1f562-1736-4bc9-a961-814389138e91', 'a8d26599-1ef2-4de6-8cf8-74544bc45d2e']",15,,,,,,,,,,,,,,,,,,Troyes,133,00:13:15.787,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5fd8cb2-4f1a-43af-86e9-5c1cbf764023,817,,,"[45.8, 32.0]",3901198,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Corentin Jean,3010.0,Left Wing,51,Angers,145,"['8ddcf5be-a9c6-4840-ab5c-fe5438ba673d', 'd4a390f1-c22e-4b36-acfc-30ff7a77ff93']",33,,,,,,,,,,,,,,,,,,Troyes,133,00:16:33.065,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,7f64a945-4387-446a-a156-4955d8767868,877,,,"[80.4, 5.8]",3901198,18,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,57,Angers,145,['8ad50cd8-287f-4179-bf51-3482b225db4b'],27,,,,,,,,,,,,,,,,,,Angers,145,00:18:27.187,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfcee437-4a57-427c-9d3a-e1014ffd8742,1017,,,"[48.1, 7.5]",3901198,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,68,Troyes,133,['c84d64d8-2dea-4138-866f-d15816a035b0'],2,,,,,,,,,,,,,,,,,,Angers,145,00:22:02.937,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9600dfc1-e93e-4e76-a017-e05345001644,1436,,,"[111.0, 69.7]",3901198,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Back,87,Troyes,133,['b0c58988-6ce1-4b80-bed1-2e08192f058d'],16,,,,,,,,,,,,,,,,,,Troyes,133,00:33:16.135,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1da4af1-0ad7-467e-8583-0c53bf450be5,1447,,,"[51.4, 71.4]",3901198,33,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aloïs Confais,4413.0,Right Back,88,Angers,145,['17531f2a-0fd7-4db7-b17f-c158e10fb2ae'],50,,,,,,,,,,,,,,,,,,Troyes,133,00:33:50.675,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,472f41f9-4156-4b01-b077-04f9a84f0ec3,1517,,,"[102.7, 26.0]",3901198,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,92,Angers,145,['7ecc0cb2-7f94-4acc-bafe-02012ccce0a3'],51,,,,,,,,,,,,,,,,,,Angers,145,00:35:51.205,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d918eaba-14d0-477b-a864-6da877fea094,1547,,,"[64.7, 65.3]",3901198,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,94,Troyes,133,['8839c9ab-2934-4f92-b199-2d559ff626ba'],50,,,,,,,,,,,,,,,,,,Troyes,133,00:36:50.187,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,c2f79ed2-e865-4d8e-b58f-85f4e61e9432,1638,,,"[23.3, 55.1]",3901198,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Back,97,Angers,145,['aac3f402-ce1f-4cf9-a488-bd85fbde480b'],32,,,,,,,,,,,,,,,,,,Troyes,133,00:38:32.305,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,0ae814b2-55ad-476c-8752-922199537475,1743,,,"[97.8, 51.1]",3901198,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deniz Hümmet,27014.0,Center Forward,103,Troyes,133,['651f780a-8b33-415c-8b72-16b96eedfbdf'],55,,,,,,,,,,,,,,,,,,Troyes,133,00:41:55.854,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,1db19c90-1623-4c23-a818-9266e39f360b,1789,,,"[93.1, 23.1]",3901198,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Right Center Midfield,107,Troyes,133,['8363d020-eee4-41d7-a678-b27467fc43e3'],32,,,,,,,,,,,,,,,,,,Angers,145,00:42:32.608,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a542de93-3543-4964-9986-b94f1cb7304e,1890,,,"[117.4, 11.7]",3901198,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,112,Troyes,133,['2073e4bd-32b7-4df3-af05-9b6781b2adf3'],14,,,,,,,,,,,,,,,,,,Angers,145,00:44:14.651,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5160ea21-a289-4fe5-924a-9f73cb65356c,1913,,,"[57.0, 6.0]",3901198,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,114,Angers,145,['55818be0-862a-4440-a48d-bf4607ea3689'],3,,,,,,,,,,,,,,,,,,Troyes,133,00:45:03.422,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f365bc2-5d4a-4d1d-a646-85dfbc05252e,1917,,,"[107.9, 32.1]",3901198,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,115,Angers,145,['748175ab-283d-4cef-9467-61be8900fcfb'],57,,,,,,,,,,,,,,,,,,Angers,145,00:45:57.230,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c942fc5-2e3a-487c-ab3b-e1f0a912bb96,2086,,,"[34.1, 23.9]",3901198,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,123,Angers,145,['9420e88b-8253-4117-a4e3-f3cd4015dfda'],21,,,,,,,,,,,,,,,,,,Troyes,133,00:03:21.985,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e6bbf1ae-27e5-4a0c-a34c-d0b9da8aa09f,2116,,,"[41.8, 2.9]",3901198,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,127,Troyes,133,"['57332e99-9b7e-4085-9b74-38b264f945a8', 'cec87b98-555e-446f-9b8c-82d2b8b5cebc']",36,,,,,,,,,,,,,,,,,,Angers,145,00:04:36.515,Foul Committed,
