50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,652e970b-aee8-4067-aaf6-064a36a98f96,972,,"[69.6, 68.8]",3829467,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Bessat,2992.0,Left Center Midfield,61,Caen,140,['5798e819-70da-471c-b58f-2826793dbd39'],35,,,,,,,,,,,,,,,,Caen,140,00:24:35.503,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1b3477b0-9244-42d2-affb-d8f37b190304,982,,"[74.5, 59.8]",3829467,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,62,Montpellier,139,['178de581-c46f-4cb0-966c-c07e537b67ee'],51,,,,,,,,,,,,,,,,Caen,140,00:24:51.558,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,172af000-8dea-4a7f-950c-88115efea77c,987,,"[29.6, 30.7]",3829467,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,62,Montpellier,139,['5f0be8e7-fe39-4648-96ff-b4762232fa1d'],53,,,,,,,,,,,,,,,,Montpellier,139,00:24:53.382,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,350db732-a6f1-4b3d-a486-98e0bac9d3ee,997,,"[13.1, 16.8]",3829467,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Adéoti,7344.0,Left Center Back,63,Caen,140,['32b1af15-6af5-41c4-842b-cddd0c48f746'],3,,,,,,,,,,,,,,,,Caen,140,00:25:03.338,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fb1cdb51-3739-406c-83b4-538319050766,1025,,"[31.9, 34.4]",3829467,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Adéoti,7344.0,Left Center Back,64,Montpellier,139,['13d11d6f-b185-4dbb-9469-ae315f5530bb'],26,,,,,,,,,,,,,,,,Caen,140,00:25:26.400,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,25719de3-8c01-4ce1-9f68-f96321517344,1058,,"[15.7, 73.3]",3829467,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,66,Caen,140,,44,,,,,,,,,,,,,,,,Montpellier,139,00:26:44.415,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7705039e-54d1-4522-a42d-76bc1807383a,1066,,"[73.9, 25.2]",3829467,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,66,Caen,140,['1e15c44f-2ba4-4403-a813-e66b4c3f6514'],49,,,,,,,,,,,,,,,,Caen,140,00:26:49.045,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f4eb9eef-cbe8-4099-84d5-203b012930ba,1089,,"[101.3, 29.7]",3829467,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronny Rodelin,2955.0,Right Midfield,67,Caen,140,,38,,,,,,,,,,,,,,,,Caen,140,00:27:38.616,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f68ff495-2e64-4f96-93f8-40faf487f9e9,1190,,"[37.4, 36.5]",3829467,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,74,Montpellier,139,['ebca4b8a-db8f-4303-b05d-e3fc6f056d33'],51,,,,,,,,,,,,,,,,Montpellier,139,00:29:51.513,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8504f0a3-b27b-45a0-a970-e920a100f00d,1217,,"[12.2, 23.6]",3829467,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,76,Montpellier,139,['5714bb7b-50ce-4f7f-b211-a248c5393ed7'],23,,,,,,,,,,,,,,,,Montpellier,139,00:30:23.062,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,70354633-429a-441b-a73a-6ff25ecabdd4,1328,,"[73.7, 75.8]",3829467,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Appiah,22111.0,Right Back,81,Caen,140,,50,,,,,,,,,,,,,,,,Caen,140,00:33:50.458,Ball Recovery,
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5302c98e-28d0-46ae-8096-66914bf02856,1394,,"[54.2, 72.7]",3829467,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,86,Caen,140,['271015fa-d778-4b36-9f69-94d4c73baa84'],32,,,,,,,,,,,,,,,,Caen,140,00:36:32.300,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,6eb2f364-8eda-470c-ac97-e5aeb4e1ab47,1395,,"[71.8, 5.8]",3829467,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Center Forward,87,Montpellier,139,,32,,,,,,,,,,,,,,,,Montpellier,139,00:36:32.950,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,578218fa-1385-481c-9c29-3806de44088e,1482,,"[46.9, 72.7]",3829467,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,91,Caen,140,,31,,,,,,,,,,,,,,,,Caen,140,00:38:31.254,Ball Recovery,
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5861e6b6-98bb-45a2-a6e1-1c1cc05f265f,1492,,"[47.5, 54.1]",3829467,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,92,Montpellier,139,['572a22f5-ee55-4d5f-912a-c33628e8ba52'],8,,,,,,,,,,,,,,,,Caen,140,00:39:08.763,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9b9f25b5-fd9d-4018-94b1-f07f9347d1d5,1517,,"[8.0, 25.2]",3829467,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Adéoti,7344.0,Left Center Back,92,Montpellier,139,,24,,,,,,,,,,,,,,,,Caen,140,00:39:24.267,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,84aba7f2-83dd-4dda-90eb-137228f33db0,1542,,"[30.2, 3.7]",3829467,39,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,94,Montpellier,139,,53,,,,,,,,,,,,,,,,Montpellier,139,00:39:53.782,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f52b66a9-e566-41d8-8458-779142c63fdd,1552,,"[39.9, 32.8]",3829467,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,95,Caen,140,['f9a6f2cc-2351-48c4-a487-0e14c2cf76e0'],3,,,,,,,,,,,,,,,,Caen,140,00:40:03.396,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8c543a3c-8c07-4355-838b-b6518d7d5d90,1566,,"[9.1, 3.7]",3829467,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,97,Montpellier,139,,57,,,,,,,,,,,,,,,,Montpellier,139,00:41:57.811,Ball Recovery,
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e7e713dd-959c-4bd0-9ec7-b85edd0b77b6,1603,,"[107.6, 36.3]",3829467,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bryan Dabo,3421.0,Right Wing,98,Montpellier,139,,6,,,,,,,,,,,,,,,,Montpellier,139,00:43:06.252,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eb4ab8c9-44f3-4d35-804f-686932cc36a8,1617,,"[47.7, 59.2]",3829467,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,101,Caen,140,['f8fe0941-5de1-4b38-a2b0-f8de83b9446b'],53,,,,,,,,,,,,,,,,Caen,140,00:43:53.416,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d60263cb-7e91-4a27-b662-20edb76022de,1629,,"[12.4, 76.8]",3829467,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,101,Caen,140,['bc692fe7-cdae-4031-846a-26a5a2f093e7'],5,,,,,,,,,,,,,,,,Montpellier,139,00:44:05.317,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,90a407c5-1f47-43e1-9aca-9f2322a6359d,1648,,"[13.8, 3.1]",3829467,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,103,Caen,140,['2cf781fb-4c13-4f36-a73e-b6307412bbef'],55,,,,,,,,,,,,,,,,Montpellier,139,00:44:55.436,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,260421c8-46ec-4bdf-907a-426976321bb8,1689,,"[43.9, 30.7]",3829467,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vincent Bessat,2992.0,Left Center Midfield,108,Montpellier,139,['1e438a6d-47ff-4552-9713-de72ee85ce66'],4,,,,,,,,,,,,,,,,Caen,140,00:00:04.870,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,596479d2-10ef-4210-bf86-e2e0481eac79,1690,,"[43.9, 24.0]",3829467,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Right Center Midfield,109,Caen,140,,6,,,,,,,,,,,,,,,,Caen,140,00:00:06.042,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3eb94835-8aa9-40ef-a78c-e8c1b4a7239f,1721,,"[48.9, 16.3]",3829467,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,111,Montpellier,139,['5f082863-13cb-4881-a0f1-ba892193f68c'],31,,,,,,,,,,,,,,,,Montpellier,139,00:00:31.672,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ee3ec384-da9f-48a5-bea5-3de81f8f3138,1763,,"[35.9, 10.6]",3829467,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emmanuel Imorou,4474.0,Left Back,113,Montpellier,139,['914dd767-1395-4338-a594-100cb261fd84'],17,,,,,,,,,,,,,,,,Caen,140,00:02:17.663,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,a3f05794-cd60-41f3-9ae6-a1023cd43d0f,1768,,"[20.4, 20.5]",3829467,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Left Center Back,113,Montpellier,139,['10ea94e0-77a2-4563-9c63-f7cb4a7d294d'],22,,,,,,,,,,,,,,,,Caen,140,00:02:22.719,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eb791e2f-06b4-465c-aa5c-38a856eb2185,1796,,"[55.6, 44.8]",3829467,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,115,Montpellier,139,['7d9457b9-da18-4709-a8b1-96c5a93dabaa'],44,,,,,,,,,,,,,,,,Montpellier,139,00:02:44.765,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,dcb1eb1f-e63c-4df5-bd41-36ef8fb7970f,1810,,"[49.5, 21.8]",3829467,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,115,Montpellier,139,['a5495a96-a266-4888-b0d6-ce28a1c91e5d'],49,,,,,,,,,,,,,,,,Caen,140,00:02:49.593,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,80eeb020-d4ac-4e3e-bb64-63bebb7a91df,1825,,"[46.9, 68.9]",3829467,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,115,Montpellier,139,['6167b381-3a8c-4d17-a597-348cdacef85e'],56,,,,,,,,,,,,,,,,Montpellier,139,00:02:56.512,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,98e63452-7684-4f0e-ac0e-d7f1bca83295,1841,,"[33.9, 45.0]",3829467,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,117,Montpellier,139,['2f4d886d-d47a-492f-9b14-a08cec8b29d5'],13,,,,,,,,,,,,,,,,Montpellier,139,00:03:13.592,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2294be45-9ad6-4612-847a-dc3ae327be09,1867,,"[89.4, 59.5]",3829467,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andy Delort,3038.0,Center Forward,118,Caen,140,,4,,,,,,,,,,,,,,,,Caen,140,00:04:04.584,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7eb3beb1-e514-45cb-863c-2d24dc053617,1875,,"[29.6, 14.4]",3829467,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Adéoti,7344.0,Left Center Back,119,Montpellier,139,['6953b916-a1b3-4e61-9caf-f6f0864fe494'],31,,,,,,,,,,,,,,,,Caen,140,00:04:31.657,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e63ffa68-845a-4d1b-b49c-e03111e151e6,1922,,"[38.7, 10.8]",3829467,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emmanuel Imorou,4474.0,Left Back,121,Montpellier,139,['aa786609-b327-47c8-849e-b72a8824ed4b'],39,,,,,,,,,,,,,,,,Caen,140,00:05:39.964,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eddbb49c-b734-4b36-80c0-263ab1264616,1929,,"[36.2, 74.7]",3829467,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Deplagne,2975.0,Right Back,122,Caen,140,['6d66ba74-83b3-4b24-bd95-f3f55c3bb88d'],53,,,,,,,,,,,,,,,,Montpellier,139,00:05:53.056,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,10ea1fe2-0b53-4efb-86ab-1c76db899be1,1940,,"[71.6, 9.4]",3829467,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,123,Montpellier,139,['5aab5d40-b0b5-4bdf-8ccb-14a79ad26719'],0,,,,,,,,,,,,,,,,Caen,140,00:06:00.339,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0af70d7e-3395-4bb8-96d3-5935493c6b6c,1960,,"[56.5, 26.8]",3829467,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,124,Caen,140,['2669b521-74ba-4960-8498-446aa7f7d2aa'],11,,,,,,,,,,,,,,,,Caen,140,00:06:11.337,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,16446685-3e3b-4aaa-a447-b74ae65d7f10,1991,,"[113.8, 39.5]",3829467,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alaeddine Yahia,7444.0,Right Center Back,126,Caen,140,,4,,,,,,,,,,,,,,,,Caen,140,00:07:04.119,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eb2c2c0b-02d5-4c18-87d3-2854d0c2c426,1995,,"[114.1, 37.0]",3829467,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andy Delort,3038.0,Center Forward,126,Caen,140,,5,,,,,,,,,,,,,,,,Caen,140,00:07:05.107,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,adb04c0f-724d-43db-bf25-78bc073653fc,1999,,"[111.6, 29.9]",3829467,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronny Rodelin,2955.0,Right Midfield,126,Caen,140,,6,,,,,,,,,,,,,,,,Caen,140,00:07:06.077,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d934f417-8e74-41a4-bbe3-47e234885d7f,2010,,"[82.9, 68.5]",3829467,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Left Midfield,129,Caen,140,['d3a35bdd-f41a-4884-bbcf-1ed9f64c2de9'],41,,,,,,,,,,,,,,,,Caen,140,00:07:41.992,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ee31e5cb-ed23-49ef-9c6b-70ee304d1387,2022,,"[42.0, 12.1]",3829467,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,131,Caen,140,,45,,,,,,,,,,,,,,,,Caen,140,00:08:45.482,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8d841e48-2d5c-4c4a-a00c-ff5e498c2d30,2037,,"[96.6, 48.5]",3829467,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolas Seube,40698.0,Center Defensive Midfield,132,Caen,140,,35,,,,,,,,,,,,,,,,Caen,140,00:09:35.408,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cce73831-737d-4c8e-b63c-c8d7095f5aea,2057,,"[4.6, 47.5]",3829467,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Ligali,42428.0,Goalkeeper,135,Caen,140,['9198721e-4c72-4afe-8280-1c6b7b38a77e'],28,,,,,,,,,,,,,,,,Montpellier,139,00:10:28.171,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c1f1acef-1db2-4938-80d5-667250ef0727,2073,,"[10.0, 35.1]",3829467,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,137,Montpellier,139,,14,,,,,,,,,,,,,,,,Montpellier,139,00:11:14.594,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e829c9b8-ec5d-47c8-85d4-2ee7059ea6aa,2084,,"[73.7, 59.5]",3829467,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Féret,2959.0,Right Center Midfield,138,Montpellier,139,,37,,,,,,,,,,,,,,,,Caen,140,00:11:37.020,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,864a4bdb-9313-4cd2-8143-50fddb2bd0d3,2113,,"[20.0, 41.1]",3829467,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,138,Montpellier,139,['f3137207-ff96-4ff9-8bc9-e05eba8b0d46'],0,,,,,,,,,,,,,,,,Caen,140,00:12:00.655,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f3f55b8b-329b-4754-8c06-bfe8de69ea51,2218,,"[41.3, 61.4]",3829467,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,147,Montpellier,139,['462091b5-c2c9-4c72-8e26-f8eb66306a64'],34,,,,,,,,,,,,,,,,Caen,140,00:16:34.014,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,6910de42-4997-4e39-bdfe-48d18a3f0e9a,2220,,"[75.3, 16.4]",3829467,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,147,Montpellier,139,['f3cc4462-7aeb-4f39-a922-8caed74c9963'],35,,,,,,,,,,,,,,,,Montpellier,139,00:16:35.210,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,df784cda-9ad2-4664-b136-ac614e2dec15,2331,,"[13.6, 71.2]",3829467,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,153,Montpellier,139,['95b63207-9b32-4dc7-967c-42c35547f7f6'],35,,,,,,,,,,,,,,,,Montpellier,139,00:18:35.701,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c0f9dfc3-8758-439d-b3e9-c288bb44326b,2336,,"[8.5, 68.2]",3829467,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,153,Montpellier,139,,38,,,,,,,,,,,,,,,,Montpellier,139,00:18:38.532,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e291fc38-b494-4cf8-b95b-1242816408b2,2373,,"[28.6, 15.6]",3829467,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Imorou,4474.0,Left Back,153,Montpellier,139,['1dcfd2f6-df7c-4541-8b30-8424cc3db2ce'],10,,,,,,,,,,,,,,,,Caen,140,00:19:10.341,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,dcf47b46-22b8-445a-aa34-52f78faa58b3,2393,,"[66.5, 40.8]",3829467,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,153,Montpellier,139,,36,,,,,,,,,,,,,,,,Montpellier,139,00:19:36.185,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3d8fca69-691a-4faa-99e9-8e3cc978e0b2,2406,,"[21.2, 45.5]",3829467,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordan Adéoti,7344.0,Left Center Back,154,Caen,140,['b55b8871-be1f-453a-8688-aca815b0293b'],46,,,,,,,,,,,,,,,,Caen,140,00:19:46.200,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ad4146c3-6aa8-4c15-ba1d-9f55890f3047,2416,,"[38.7, 20.6]",3829467,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,155,Montpellier,139,,55,,,,,,,,,,,,,,,,Montpellier,139,00:19:55.794,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3969a886-bc15-48a5-a3ca-1e38ddd849b9,2487,,"[3.4, 44.4]",3829467,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,158,Caen,140,['df21b1f8-18ba-4754-b663-26ab2ba4e077'],31,,,,,,,,,,,,,,,,Montpellier,139,00:21:31.954,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,accd7f53-d257-4432-84f9-c465489b5f64,2498,,"[87.3, 54.8]",3829467,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,158,Caen,140,['844e3b64-4c30-471d-a0db-e382b6f7066d'],58,,,,,,,,,,,,,,,,Montpellier,139,00:21:58.097,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,59dac43b-d80b-482d-a10f-694da9cc6662,2507,,"[33.6, 45.9]",3829467,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Adéoti,7344.0,Left Center Back,158,Caen,140,,3,,,,,,,,,,,,,,,,Caen,140,00:22:03.777,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fb659abe-6918-4508-a74e-d524c54803e0,2514,,"[7.9, 45.5]",3829467,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémy Vercoutre,2963.0,Goalkeeper,159,Montpellier,139,,46,,,,,,,,,,,,,,,,Caen,140,00:22:46.194,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0cb6fd8f-e345-4f33-a2ba-97c50c8bbe31,2520,,"[55.2, 65.5]",3829467,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,160,Caen,140,,4,,,,,,,,,,,,,,,,Caen,140,00:23:04.310,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,27a1c0f4-fe8b-4e58-97c8-0f896014ea28,2545,,"[61.6, 23.3]",3829467,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,162,Montpellier,139,,27,,,,,,,,,,,,,,,,Montpellier,139,00:24:27.256,Ball Recovery,
