50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4baff8d0-0e92-45c2-a23d-e65777627181,2141,,"[81.1, 35.2]",3901255,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Billy Ketkeophomphone,4441.0,Left Wing,167,Angers,145,['08366a86-d364-4345-a847-972a3c7f8357'],40,,,,,,,,,,,,,,,,,Angers,145,00:24:40.375,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,3d1fcabc-4f25-4a5d-8a15-b26824182a0d,2164,,"[11.5, 8.4]",3901255,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,169,Toulouse,130,['0405c6fe-6c09-4ebd-ba40-ca071c80c817'],40,,,,,,,,,,,,,,,,,Angers,145,00:25:40.016,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,90adec5c-cda3-406f-b40f-ace9b8cd539c,2188,,"[49.0, 11.5]",3901255,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Left Wing,171,Toulouse,130,['7c08f549-0a3a-491b-a8fb-818877e089ae'],49,,,,,,,,,,,,,,,,,Angers,145,00:26:49.209,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e3e5040a-3a7f-4059-826e-c7409b8da297,2230,,"[16.7, 25.1]",3901255,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,178,Toulouse,130,['b361afb6-dd38-4f32-8bba-d0ed47a0e90d'],25,,,,,,,,,,,,,,,,,Angers,145,00:29:25.169,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,632d1347-c940-4fb9-9830-239b3fdff248,2234,,"[15.6, 35.3]",3901255,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,179,Toulouse,130,['5f3e51d7-89f5-47e5-b8f0-48b66296aea8'],39,,,,,,,,,,,,,,,,,Angers,145,00:29:39.373,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1db4d961-c094-4d9e-af41-0dd06b27fe38,2238,,"[14.9, 28.2]",3901255,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,179,Toulouse,130,['60dc6ce3-f81e-4607-89f1-1dd6dccab467'],41,,,,,,,,,,,,,,,,,Angers,145,00:29:41.497,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bf3e2455-6e97-4f6d-bfa3-d994dd2087b8,2250,,"[90.1, 56.2]",3901255,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Attacking Midfield,181,Angers,145,['268ad4cb-9206-4e2c-bf2c-45eb93776c3c'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:30:17.894,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,c8ea9292-b7f2-4308-ade5-3e0510ee5425,2324,,"[53.3, 74.3]",3901255,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Steeve Yago,3035.0,Right Center Back,186,Angers,145,['090a4769-d68f-4590-a821-79ad3ff490a4'],34,,,,,,,,,,,,,,,,,Toulouse,130,00:33:34.065,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,1247a260-2512-4c95-8e3e-ba424f137a17,2329,,"[52.2, 74.3]",3901255,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steeve Yago,3035.0,Right Center Back,187,Toulouse,130,['e5d45f26-6259-4e9c-912f-56112217c571'],35,,,,,,,,,,,,,,,,,Toulouse,130,00:33:35.976,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,f880d14c-dd89-49b5-8a48-e3b4f4e95a04,2358,,"[2.3, 77.6]",3901255,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Angoula,401482.0,Right Back,191,Toulouse,130,['0fe69548-ad46-4406-ba42-7dfadf2ba8f3'],33,,,,,,,,,,,,,,,,,Angers,145,00:36:33.322,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,541909f4-da00-4cdd-bb0e-e47cb6f4e33c,2364,,"[3.3, 76.7]",3901255,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Saïd Benrahma,7212.0,Right Wing,192,Toulouse,130,['16817167-67c8-4a01-afeb-dc058495e00e'],47,,,,,,,,,,,,,,,,,Angers,145,00:36:47.863,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,defe6bc2-c4d0-4c15-952d-1240e23b2d86,2375,,"[1.9, 78.7]",3901255,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Angoula,401482.0,Right Back,193,Toulouse,130,['d06cd30f-e23b-49e0-a727-d457f58ad3c5'],4,,,,,,,,,,,,,,,,,Angers,145,00:37:04.104,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a5dbd8ea-63cd-4fcb-b9be-b4ab850d0127,2384,,"[76.5, 42.8]",3901255,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Center Forward,194,Angers,145,['87cb4a54-7c74-4a62-b734-ee594185c2d8'],24,,,,,,,,,,,,,,,,,Angers,145,00:37:24.070,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ab362571-a426-4b84-b38e-533265201379,2395,,"[36.9, 27.1]",3901255,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Tisserand,8677.0,Left Center Back,194,Angers,145,['9ab3efa7-99ed-4657-8b2e-10bf3f284182'],31,,,,,,,,,,,,,,,,,Toulouse,130,00:37:31.900,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4cf62c88-d060-44c7-86f1-11c667e9a7f1,2400,,"[45.2, 33.1]",3901255,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,194,Angers,145,['2dfdbc6a-63c3-48de-a433-d6a6ed1f0b75'],36,,,,,,,,,,,,,,,,,Toulouse,130,00:37:36.114,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,2851908e-50e4-434f-b149-fe7563931156,2419,,"[58.6, 47.0]",3901255,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grégory Bourillon,7230.0,Center Defensive Midfield,194,Angers,145,['8e262bb7-a724-40a6-8d33-4f5586e0adf5'],50,,,,,,,,,,,,,,,,,Angers,145,00:37:50.757,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9a17a250-9890-403d-8e5a-edf97282f384,2472,,"[64.7, 22.4]",3901255,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cheikh N''Doye,5676.0,Center Forward,198,Angers,145,['1aef019a-878a-42c1-8658-c25baaa0395c'],17,,,,,,,,,,,,,,,,,Angers,145,00:40:17.431,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,5249e6e5-d214-4cad-9739-74417deacf89,2513,,"[2.1, 6.0]",3901255,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,202,Toulouse,130,['23aa8e5c-d1e9-4ed1-bb69-642ac15c813f'],50,,,,,,,,,,,,,,,,,Angers,145,00:41:50.555,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,3c247732-95c0-475f-999a-6310d750d608,2535,,"[61.5, 21.2]",3901255,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yann Bodiger,2961.0,Right Defensive Midfield,203,Angers,145,['797f2844-db56-433f-acf2-5232ade19427'],8,,,,,,,,,,,,,,,,,Toulouse,130,00:42:08.658,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,3c266e8b-ecc9-40c4-95a7-5159dab88015,2557,,"[54.7, 45.8]",3901255,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Left Wing,204,Angers,145,['42b4bfa9-a8ad-4106-b016-19e0bc16206a'],33,,,,,,,,,,,,,,,,,Angers,145,00:42:33.795,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,805eac33-a033-4314-9c9d-9f5af4887b8d,2577,,"[71.8, 73.9]",3901255,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Wing,205,Toulouse,130,['d5e4625f-9d3e-48cf-8d62-9e2eaac2c36b'],50,,,,,,,,,,,,,,,,,Angers,145,00:42:50.823,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,596ad63f-7b91-4971-a13e-ca0a4f779b85,2593,,"[58.5, 2.0]",3901255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Wing Back,207,Angers,145,['a53b33de-1c8e-4795-8d05-b18418465d2c'],44,,,,,,,,,,,,,,,,,Toulouse,130,00:43:44.898,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,99c765ba-4124-4287-ad48-f2b925091a4d,2616,,"[82.1, 58.3]",3901255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grégory Bourillon,7230.0,Right Center Midfield,209,Angers,145,['6b4b75e3-2776-48c6-bb16-10c8bcd688b5'],54,,,,,,,,,,,,,,,,,Angers,145,00:44:54.058,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,64128e37-284a-4267-93bc-f18ab2735a44,2637,,"[56.0, 73.8]",3901255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Saïd Benrahma,7212.0,Right Wing,211,Angers,145,['4f976ac6-7351-4682-aafd-08ccf54f311e'],57,,,,,,,,,,,,,,,,,Angers,145,00:45:57.275,Duel,True
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,386ae663-a764-4615-8559-b1d8483b19b9,2642,,"[39.5, 78.4]",3901255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Angoula,401482.0,Right Back,211,Angers,145,['da9be2da-4953-4db1-8cf1-e30e6df670fd'],0,,,,,,,,,,,,,,,,,Angers,145,00:46:00.309,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,a65e49b4-65ec-46f7-b678-193adac6b78d,2649,,"[23.6, 77.4]",3901255,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Wing,213,Angers,145,['2f48624d-c7d4-48c7-abf3-9df285ab898a'],33,,,,,,,,,,,,,,,,,Angers,145,00:46:33.239,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2b9f8ee5-3173-4b9a-bc7e-70ac76325dd3,2659,,"[89.5, 32.1]",3901255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Center Forward,214,Angers,145,['498bb813-e3ce-46d7-a815-5e94d9f26988'],57,,,,,,,,,,,,,,,,,Angers,145,00:46:57.249,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,7a2b0198-d762-4b3a-8052-b4cf17552c34,2669,,"[100.3, 30.3]",3901255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Center Forward,215,Angers,145,['88032413-de08-443f-9435-27428119dd07'],11,,,,,,,,,,,,,,,,,Angers,145,00:47:11.924,Duel,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,de7faf5a-af84-4345-992e-2513730179ee,31,,"[64.4, 32.7]",3901255,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,3,Toulouse,130,['9c8eef38-6cd8-497f-82a9-a009cd6d3903'],31,,,,,,,,,,,,,,,,,Angers,145,00:00:31.420,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,cefff8dc-f166-4eb5-9e85-e1671c73bde5,45,,"[32.4, 6.3]",3901255,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,4,Toulouse,130,"['2ff9d2d1-6880-4019-b2a7-0946e4757bd8', '53aedb34-e7a1-441a-b612-ba0385e986bb']",28,,,,,,,,,,,,,,,,,Angers,145,00:01:28.337,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,53b8293d-bdb5-4e81-8271-300eaf3d885b,75,,"[57.1, 14.1]",3901255,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martin Braithwaite Christensen,4447.0,Left Wing,6,Angers,145,['05209a8e-303d-44ad-810d-931a6ac25e40'],50,,,,,,,,,,,,,,,,,Toulouse,130,00:02:50.101,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,b0ea8e75-e2fc-4303-89d0-d6ec8d8c7b97,138,,"[77.1, 18.9]",3901255,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Center Midfield,10,Angers,145,"['2c988c11-6cbf-42f1-8ef5-bb19a23d57b7', '477919ec-dfd7-4dcf-8e15-3ce8fb45f43a', '702c2204-c6f9-42b1-9e4d-4a2eec110dec']",42,,,,,,,,,,,,,,,,,Angers,145,00:04:42.560,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a75dafb1-bbba-4421-ae18-18b37c1afdde,210,,"[6.1, 64.9]",3901255,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gaël Angoula,401482.0,Right Back,17,Toulouse,130,"['79731a76-28aa-4515-81c2-d5faf37ddaf5', 'c20cbd20-5174-445a-afa6-a1c8837efac6']",34,,,,,,,,,,,,,,,,,Angers,145,00:07:34.242,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,0df80ef6-157e-4d6d-86c4-28a058bdb977,307,,"[89.1, 6.1]",3901255,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,21,Angers,145,['e909b1a5-d6cf-46f6-97ef-8fd6fa834cf7'],59,,,,,,,,,,,,,,,,,Toulouse,130,00:10:59.143,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,60b088c2-7e73-4dbf-95e4-0e4e622a8361,500,,"[81.2, 62.7]",3901255,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,42,Angers,145,['a0411248-6268-487d-80cf-3457309b3663'],13,,,,,,,,,,,,,,,,,Toulouse,130,00:17:13.697,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,206598a9-d8ac-4b2b-8f36-6d2af3a6d8b0,532,,"[83.1, 54.4]",3901255,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,44,Angers,145,"['c5ff5aac-d7c0-467b-990f-b73e45d3764e', 'f394fafb-0a2f-4495-b4d0-6fbb73d09b6b']",12,,,,,,,,,,,,,,,,,Angers,145,00:18:12.480,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3fe5db8e-57d4-4d3f-8d27-696af8df1acf,595,,"[36.3, 71.1]",3901255,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,52,Toulouse,130,"['4b7b3f35-3f1d-453b-b437-697b595e308f', '5d665af8-f10b-4e52-9539-d99e42a194bc']",3,,,,,,,,,,,,,,,,,Angers,145,00:20:03.123,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,73da21f4-21c3-4bda-a1c4-2f101a2ef23f,685,,"[45.7, 33.7]",3901255,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,64,Angers,145,['13829e32-4b2a-4bb6-bdb3-9d22c5ee9087'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:24:17.716,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bdfe364d-92c9-430a-b521-3d19a70e0a77,756,,"[40.9, 10.9]",3901255,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Center Midfield,70,Toulouse,130,['dc16a940-a6c9-4819-9843-63f92438f474'],55,,,,,,,,,,,,,,,,,Angers,145,00:26:55.434,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,True,Handball,,,,,,,,,603e2301-8df3-4768-8af1-7fb78cccb29b,861,,"[2.2, 23.1]",3901255,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cheikh N''Doye,5676.0,Right Center Midfield,78,Toulouse,130,,20,,,,,,,,,,,,,,,,,Angers,145,00:29:20.574,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4d1bfcd-0008-4c88-adda-1c82d9168238,872,,"[76.2, 58.4]",3901255,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikh N''Doye,5676.0,Right Center Midfield,80,Angers,145,['13113170-a624-488b-a2a9-ef37e866000b'],53,,,,,,,,,,,,,,,,,Angers,145,00:30:53.244,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a7ef7631-db19-4d00-b35b-95a2db3dd5de,902,,"[80.1, 74.3]",3901255,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Étienne Didot,3189.0,Right Defensive Midfield,82,Angers,145,"['2e89ccce-f4e7-428b-91b2-962d7af6d9e5', '44ca8e61-7afc-49ff-a644-cc7e0d4dbbf2']",8,,,,,,,,,,,,,,,,,Toulouse,130,00:32:08.897,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9b6fb43f-5aaa-4d3c-ba45-701e09f4d617,973,,"[47.2, 42.2]",3901255,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steeve Yago,3035.0,Right Back,87,Angers,145,"['2954a7b7-789a-4821-ad20-8034471ee3ba', '484beaa6-516b-4123-8537-60fae9adad69']",3,,,,,,,,,,,,,,,,,Toulouse,130,00:35:03.856,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72c16d86-cc67-4a7e-abf9-b694208b4121,990,,"[63.3, 75.0]",3901255,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,89,Toulouse,130,['69814c52-cb45-4cda-a8d8-c21ee788fb60'],15,,,,,,,,,,,,,,,,,Toulouse,130,00:36:15.357,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,Handball,,,,,,,,,3cb5663d-0b4b-42ea-b0d0-4edb48336fba,1054,,"[57.7, 13.2]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,92,Angers,145,,10,,,,,,,,,,,,,,,,,Toulouse,130,00:38:10.172,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,878ae49c-092f-46c3-9a20-b11278ef33ab,1354,,"[84.7, 68.3]",3901255,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,109,Angers,145,['696ce82f-c825-4fe5-be1a-e4074668baa6'],1,,,,,,,,,,,,,,,,,Toulouse,130,00:45:01.909,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,796a59bd-73b8-4abf-bde5-35fbd8612ec6,1533,,"[76.1, 57.3]",3901255,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Regattin,16418.0,Right Wing,123,Angers,145,['3c3beb88-a970-44c2-b889-cffb8781c14b'],15,,,,,,,,,,,,,,,,,Toulouse,130,00:05:15.046,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,771bc834-592d-4936-ac97-067df72ecf37,1855,,"[39.0, 14.6]",3901255,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,146,Toulouse,130,"['1a712706-91b9-416b-abc0-e6928e38a428', '63de0d12-731d-43cf-bc3a-ec217a5f49bd']",25,,,,,,,,,,,,,,,,,Angers,145,00:13:25.039,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a64e7cb1-cd42-4285-9d0a-82a1258fc209,1874,,"[106.7, 68.8]",3901255,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,148,Angers,145,['1f0b6c4f-1b04-4140-839c-35a447194d24'],33,,,,,,,,,,,,,,,,,Angers,145,00:14:33.609,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,082b7399-2d47-41fb-ba8c-1f5d75e49e3b,1899,,"[57.5, 30.9]",3901255,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,151,Toulouse,130,['3d7c5794-2662-49e8-985f-f985c1620e48'],28,,,,,,,,,,,,,,,,,Angers,145,00:15:28.722,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f7493438-f137-4fac-9cb5-8acb6af6fa7f,1930,,"[72.4, 29.6]",3901255,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Braithwaite Christensen,4447.0,Left Wing,153,Angers,145,['9d289c88-d185-49b7-a7cc-b13926c086d8'],25,,,,,,,,,,,,,,,,,Toulouse,130,00:16:25.817,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4f249be9-0b6d-46ac-ac35-242fbf9ad5ee,1952,,"[34.8, 54.8]",3901255,63,,True,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Grégory Bourillon,7230.0,Center Defensive Midfield,155,Toulouse,130,['bc9b393a-a5bf-42a1-a829-d300983f38df'],36,,,,,,,,,,,,,,,,,Angers,145,00:18:36.347,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,234dab0d-f3f0-4ada-a8b0-296425c16ea1,1996,,"[40.4, 2.5]",3901255,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,159,Toulouse,130,['50cee2be-03ab-433c-8b6a-17c8a983e6a5'],39,,,,,,,,,,,,,,,,,Angers,145,00:20:39.910,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,,5d3a8674-ce07-4f43-890b-6004162ee82f,2146,,"[61.4, 41.5]",3901255,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Grégory Bourillon,7230.0,Center Defensive Midfield,168,Toulouse,130,['d030838e-b5b7-4299-affc-9267f42d7e88'],44,,,,,,,,,,,,,,,,,Angers,145,00:24:44.040,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,Yellow Card,,,,,,,,,,,,6c976020-f479-4e14-87a0-a0952ebc9ff1,2206,,"[85.3, 41.5]",3901255,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steeve Yago,3035.0,Right Center Back,175,Angers,145,['8e6aa980-579f-439a-8081-8a471abb7b1b'],46,,,,,,,,,,,,,,,,,Toulouse,130,00:27:46.323,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,,178e480b-3919-455b-995e-a321b9b2836c,2223,,"[76.9, 16.0]",3901255,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,177,Toulouse,130,['063e966d-0572-4225-84ed-637123b0f220'],3,,,,,,,,,,,,,,,,,Angers,145,00:29:03.006,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5eb80e11-f6f5-4d9d-81e3-dad1fc87a2b2,2259,,"[21.5, 75.3]",3901255,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issa Diop,4349.0,Center Back,181,Angers,145,"['2d0617c3-1898-40a1-b8b3-a4691338a9a0', 'd432ad68-03d2-47e8-a30f-5965f83baa70']",28,,,,,,,,,,,,,,,,,Toulouse,130,00:30:28.115,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,4dd1a90c-05e1-41e0-803d-5d61bc46755d,2337,,"[13.3, 17.7]",3901255,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Left Center Back,188,Toulouse,130,['ebc59efd-c00b-45f3-9644-ffa10efe714f'],44,,,,,,,,,,,,,,,,,Angers,145,00:33:44.271,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,Handball,,,,,,,,,27fed011-d6c0-4fb5-be6d-6984ba6962bb,2578,,"[71.7, 73.9]",3901255,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Wing,205,Toulouse,130,,50,,,,,,,,,,,,,,,,,Angers,145,00:42:50.989,Foul Committed,
