50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d13b1c2c-14a7-4260-b0ef-0cbeec8e8684,2188,,,"[12.2, 41.7]",3900555,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uroš Spajić,16430.0,Left Center Back,105,Nantes,144,['8d6fb153-c8ab-487e-92ea-5644a66b930e'],57,,,,,,,,,,,,,,,,,Toulouse,130,00:06:57.010,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d183b18e-b4ed-4a9a-b9cc-9faec0b3b3f0,2227,,,"[4.4, 73.5]",3900555,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,110,Nantes,144,['443a0cc3-c002-465c-a33f-49930a1781a6'],7,,,,,,,,,,,,,,,,,Toulouse,130,00:09:07.517,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0c94da22-dc0f-480c-b5da-64b51fc7e4a6,2286,,,"[13.4, 6.9]",3900555,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Right Center Forward,113,Nantes,144,['55b76295-0fde-44e8-bff8-5516bd3ceb8d'],42,,,,,,,,,,,,,,,,,Toulouse,130,00:10:42.847,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ceb7deeb-85a8-4d10-a1db-ba2ae0775ea5,2404,,,"[17.2, 28.5]",3900555,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Uroš Spajić,16430.0,Left Center Back,121,Nantes,144,['4ab9825a-8102-4f17-84c1-99c8b5933a7e'],34,,,,,,,,,,,,,,,,,Toulouse,130,00:14:34.073,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d87a55f2-8654-486d-87cf-431f7a2481a9,2481,,,"[13.6, 62.7]",3900555,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wergiton do Rosário Calmon,3030.0,Right Back,124,Nantes,144,['d50c5f4b-077e-4cc2-ad39-972a8d6e36ee'],27,,,,,,,,,,,,,,,,,Toulouse,130,00:16:27.067,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94074219-1542-42bb-b60c-d8483dc51805,2516,,,"[6.1, 29.6]",3900555,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Left Back,125,Toulouse,130,['6b06ebd5-a56c-4aea-92cd-9316abe6be4f'],48,,,,,,,,,,,,,,,,,Nantes,144,00:16:48.354,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7620eb3-0c79-4f7d-9125-d590cc311046,2615,,,"[32.5, 73.5]",3900555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Léo Dubois,3144.0,Right Back,137,Toulouse,130,,35,,,,,,,,,,,,,,,,,Nantes,144,00:21:35.493,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,511df6f4-a07e-4f0b-9e83-ee0ec4607a91,2616,,,"[32.5, 73.5]",3900555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,137,Toulouse,130,,35,,,,,,,,,,,,,,,,,Nantes,144,00:21:35.610,Block,
,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7cae11b3-2b94-409d-ab59-dbcb0bf5a97d,2621,,,"[84.9, 4.4]",3900555,66,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Right Center Forward,138,Nantes,144,['3a5a62b8-aa19-4007-b135-42d4fc2cce4f'],37,,,,,,,,,,,,,,,,,Toulouse,130,00:21:37.494,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebb3bd20-cbe9-480e-8a87-739834954394,2649,,,"[32.8, 6.6]",3900555,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,140,Toulouse,130,['9421e91c-e0d2-4d06-b4cc-f417ad495125'],3,,,,,,,,,,,,,,,,,Nantes,144,00:22:03.500,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9eea739c-30fc-464b-84cd-7e54c341f348,2824,,,"[8.7, 65.8]",3900555,69,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,146,Nantes,144,['95aa6731-cb1e-46e9-903a-cbbc7b8cdb02'],49,,,,,,,,,,,,,,,,,Toulouse,130,00:24:49.612,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81f31cb2-e9ad-47e2-9c6e-1e82219e527d,3012,,,"[10.8, 34.7]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,158,Toulouse,130,['12496f7d-5ab1-4984-aac7-07fbee3cbcef'],57,,,,,,,,,,,,,,,,,Nantes,144,00:33:57.945,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5a95ec0-86a5-4aaa-900f-6df5f93e7d6b,3206,,,"[87.0, 6.1]",3900555,84,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Midfield,171,Toulouse,130,,15,,,,,,,,,,,,,,,,,Toulouse,130,00:39:15.465,Block,
,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eb5f0fdc-f76a-429a-8579-8eb3ae8ad1ab,3280,,,"[102.3, 35.4]",3900555,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Sala,3114.0,Right Center Forward,177,Nantes,144,['d8e23603-e4a2-4a81-8231-e86c4bcd0f82'],48,,,,,,,,,,,,,,,,,Nantes,144,00:42:48.166,Block,
,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,770b43b8-1cdc-4365-868d-33fbced6f63d,3329,,,"[94.2, 21.8]",3900555,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Midfield,181,Nantes,144,['445257f6-fd53-43e5-8703-3a37b3ce18f0'],58,,,,,,,,,,,,,,,,,Nantes,144,00:43:58.838,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa1126cf-6114-4af1-af66-780da326c483,3386,,,"[26.3, 17.6]",3900555,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulaye Touré,3138.0,Right Defensive Midfield,183,Toulouse,130,['c02a00b0-e961-4917-9bd1-3ac0d707911c'],8,,,,,,,,,,,,,,,,,Nantes,144,00:45:08.444,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fe7d2371-150e-4009-8f63-d995858684a0,3462,,,"[27.7, 70.0]",3900555,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Midfield,191,Nantes,144,['3619e9d5-af7a-4ffe-a82a-4448a0ae341d'],16,,,,,,,,,,,,,,,,,Toulouse,130,00:49:16.996,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fad79d7-6a79-4e51-8096-a8e41f6add3f,25,,,"[86.4, 9.3]",3900555,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emiliano Sala,3114.0,Center Forward,2,Nantes,144,,12,,,,,,,,,,,,,,,,,Nantes,144,00:00:12.523,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb747a85-6d50-4ca9-bd06-308a8f67f6ec,51,,,"[53.2, 14.7]",3900555,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,2,Nantes,144,,39,,,,,,,,,,,,,,,,,Nantes,144,00:00:39.817,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac38cf37-df42-40c5-b391-39b6224a937b,109,,,"[10.5, 40.6]",3900555,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,4,Nantes,144,['5354b555-9a6f-46fc-8466-f30ac723deff'],49,,,,,,,,,,,,,,,,,Nantes,144,00:01:49.487,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75583181-cdb0-4a1f-bf35-3e856031ed90,184,,,"[61.5, 62.9]",3900555,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Center Attacking Midfield,5,Toulouse,130,"['1dce2531-ab96-486f-9e6f-8b006ac822a8', 'dd8dda91-ff3a-4415-9be0-5e4cc09bd9ed']",56,,,,,,,,,,,,,,,,,Toulouse,130,00:02:56.952,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6b06c00-aafd-4b8c-9e97-966d3e8a8ed9,302,,,"[28.0, 6.8]",3900555,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adryan Oliveira Tavares,31687.0,Left Wing,9,Toulouse,130,,10,,,,,,,,,,,,,,,,,Nantes,144,00:05:10.135,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4503d837-23c9-4392-a3eb-e869e204ddae,317,,,"[4.9, 10.0]",3900555,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,10,Nantes,144,,21,,,,,,,,,,,,,,,,,Nantes,144,00:05:21.776,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,086ae58c-b3f2-4c60-92a0-f357bcc5b88c,366,,,"[81.0, 4.9]",3900555,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Pešić,40431.0,Left Center Forward,14,Toulouse,130,['ec0a3274-8bc6-49a8-96e8-47a4cf761891'],59,,,,,,,,,,,,,,,,,Toulouse,130,00:07:59.247,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00972566-38dc-45ca-a864-e3ca70709905,371,,,"[7.8, 72.1]",3900555,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,15,Nantes,144,,5,,,,,,,,,,,,,,,,,Nantes,144,00:08:05.142,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2852c967-d08d-4431-bdab-34784921cd9e,479,,,"[77.3, 3.5]",3900555,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,20,Toulouse,130,,56,,,,,,,,,,,,,,,,,Toulouse,130,00:09:56.047,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc5f960f-07a8-4a51-9ca6-4608d6ebc087,493,,,"[75.2, 63.5]",3900555,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,21,Nantes,144,['c784068f-c562-4155-bf54-945d0d442edb'],5,,,,,,,,,,,,,,,,,Toulouse,130,00:10:05.375,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60e1c786-5ddf-46db-8850-c9da7ff31c8c,549,,,"[38.7, 72.3]",3900555,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,22,Toulouse,130,['d3d7a70a-c484-40d5-acbb-31c5c0bb765f'],45,,,,,,,,,,,,,,,,,Nantes,144,00:10:45.285,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c5c9caf-ceff-47f6-a687-a7f737d8522c,553,,,"[55.5, 3.5]",3900555,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,22,Toulouse,130,['f31919ca-3ebb-4a4a-bfce-a1323fb37a50'],49,,,,,,,,,,,,,,,,,Toulouse,130,00:10:49.029,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a20db581-2e5e-42e2-ad85-a7b377bdbc6f,582,,,"[12.2, 37.5]",3900555,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Deaux,2943.0,Right Defensive Midfield,22,Toulouse,130,,16,,,,,,,,,,,,,,,,,Nantes,144,00:11:16.641,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86cbf215-ae7b-4512-a259-3660f9249778,612,,,"[11.7, 51.6]",3900555,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,23,Nantes,144,['2a8cdc7f-93b0-46ee-8ebe-48324963d576'],43,,,,,,,,,,,,,,,,,Nantes,144,00:11:43.348,Ball Recovery,
,,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f1d98e0c-7ba0-41c2-8c17-914f03e25fe4,620,,,"[105.2, 28.5]",3900555,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,23,Nantes,144,['371a829e-49ab-4637-957d-61ad6dee87dc'],45,,,,,,,,,,,,,,,,,Toulouse,130,00:11:45.451,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ede01b3c-409e-49f7-8ecb-cdd96dff07af,622,,,"[34.1, 64.6]",3900555,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Audel,401477.0,Center Attacking Midfield,23,Nantes,144,['3645ac40-54da-4261-bac3-e1fb7d2d70ad'],47,,,,,,,,,,,,,,,,,Nantes,144,00:11:47.960,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,812e42ed-a47f-4177-a6da-59ca321bb473,662,,,"[49.3, 14.0]",3900555,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,25,Nantes,144,['f4e34c84-59c2-436f-ac94-4a027512b1a1'],53,,,,,,,,,,,,,,,,,Toulouse,130,00:12:53.111,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b9697b7-110e-4b47-9bee-ab7e53bb4497,664,,,"[72.1, 67.0]",3900555,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Sala,3114.0,Center Forward,25,Nantes,144,['7e8eafa2-601e-4b32-9cf6-c67d42123e7d'],53,,,,,,,,,,,,,,,,,Nantes,144,00:12:53.999,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,89d81282-e731-4cb9-9d1f-439a4fe9605a,780,,,"[21.9, 5.6]",3900555,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,32,Nantes,144,['a142429c-7487-4268-8a89-2bbd4a92ef72'],34,,,,,,,,,,,,,,,,,Nantes,144,00:15:34.336,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6926a75e-9f50-4148-aef5-a1b6f6c04b55,839,,,"[27.7, 58.3]",3900555,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uroš Spajić,16430.0,Left Center Back,37,Toulouse,130,['604c1658-9e92-4686-8355-d587fbfbb2d3'],28,,,,,,,,,,,,,,,,,Toulouse,130,00:17:28.861,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dada3248-c2f2-4dc6-a57b-6ec12458271e,872,,,"[90.1, 15.7]",3900555,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Left Defensive Midfield,39,Nantes,144,,17,,,,,,,,,,,,,,,,,Nantes,144,00:18:17.931,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2558f2cc-d0fa-4922-a817-e8924cecf644,883,,,"[8.1, 26.2]",3900555,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,40,Toulouse,130,,25,,,,,,,,,,,,,,,,,Toulouse,130,00:18:25.301,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c734bf7e-c269-40c1-877a-2aabff52263d,889,,,"[54.0, 34.9]",3900555,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,40,Toulouse,130,['c5796de2-ea18-4e95-bf9f-fb12ebe8bcc1'],42,,,,,,,,,,,,,,,,,Toulouse,130,00:18:42.677,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7080a91e-2073-47fa-9340-581d371aca5d,906,,,"[44.9, 12.0]",3900555,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,42,Toulouse,130,,54,,,,,,,,,,,,,,,,,Toulouse,130,00:18:54.746,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d92f9238-47a5-4581-9692-20d0ea63c176,925,,,"[38.3, 49.6]",3900555,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,43,Nantes,144,['b23fa509-2cb9-4826-ae6e-e577f623ea4b'],8,,,,,,,,,,,,,,,,,Nantes,144,00:19:08.317,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f086f0f-5878-41c7-af19-1a5dbf2080b9,936,,,"[86.3, 17.2]",3900555,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,43,Nantes,144,,16,,,,,,,,,,,,,,,,,Nantes,144,00:19:16.862,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d0b01ae-3550-48b4-aebd-f0af1a499005,990,,,"[30.6, 50.5]",3900555,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Center Attacking Midfield,45,Toulouse,130,['99715bac-5b89-47d9-8351-5ba872918cf0'],13,,,,,,,,,,,,,,,,,Toulouse,130,00:20:13.664,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79209ec8-5111-4abe-9ab9-12c0acae5a70,1048,,,"[41.0, 69.8]",3900555,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,49,Nantes,144,,47,,,,,,,,,,,,,,,,,Nantes,144,00:21:47.039,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c279c6d4-cd31-4a2b-a527-3060cf7ee263,1106,,,"[36.7, 57.0]",3900555,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Audel,401477.0,Right Wing,51,Toulouse,130,,4,,,,,,,,,,,,,,,,,Nantes,144,00:23:04.182,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a789782a-b389-490e-85af-4c127f4b00db,1157,,,"[8.7, 74.2]",3900555,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Deaux,2943.0,Right Defensive Midfield,52,Toulouse,130,,29,,,,,,,,,,,,,,,,,Nantes,144,00:24:29.713,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e00feae-c745-4d18-8067-e7e4e8564d12,1166,,,"[42.0, 30.5]",3900555,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issa Diop,4349.0,Right Center Back,52,Toulouse,130,['3cd131c4-6dd2-4028-af35-0743c5d951e8'],38,,,,,,,,,,,,,,,,,Toulouse,130,00:24:38.864,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47ff8628-043f-4908-a82f-ce07940237ef,1181,,,"[27.5, 18.9]",3900555,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,53,Nantes,144,,54,,,,,,,,,,,,,,,,,Nantes,144,00:24:54.093,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a29683a-65ff-4eda-9105-54330560cfa5,1214,,,"[6.6, 40.5]",3900555,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alban Lafont,2981.0,Goalkeeper,54,Nantes,144,['e5670069-06f5-4e61-b9f7-632d987aeede'],41,,,,,,,,,,,,,,,,,Toulouse,130,00:26:41.333,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,35cef1ee-4cb1-45d3-9634-0d967f961bc9,1249,,,"[104.6, 14.8]",3900555,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Left Back,54,Nantes,144,,36,,,,,,,,,,,,,,,,,Nantes,144,00:27:36.394,Ball Recovery,
,,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae52987a-02b9-472f-91e6-89a8abe524f2,1254,,,"[104.8, 10.2]",3900555,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Wing,54,Nantes,144,['fcee68ca-a4f8-46a7-80f3-0bdea7fd7824'],38,,,,,,,,,,,,,,,,,Nantes,144,00:27:38.487,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,047a2d01-3161-41cd-bbac-c9e3da9fc88d,1255,,,"[106.1, 9.6]",3900555,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Left Back,54,Nantes,144,,39,,,,,,,,,,,,,,,,,Nantes,144,00:27:39.453,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e93e7c7-5ae7-4156-9501-c18c08021a25,1256,,,"[10.7, 70.1]",3900555,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wergiton do Rosário Calmon,3030.0,Right Back,54,Nantes,144,,39,,,,,,,,,,,,,,,,,Toulouse,130,00:27:39.651,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f9bc127b-6540-41d7-8d2a-af740fc3f968,1264,,,"[5.7, 54.2]",3900555,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,54,Nantes,144,['92a77bf5-aa1a-40c1-9cbe-0415a9063a21'],45,,,,,,,,,,,,,,,,,Toulouse,130,00:27:45.273,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6270f711-7344-46c5-a155-3315bee2040d,1291,,,"[40.4, 67.7]",3900555,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Léo Dubois,3144.0,Right Back,57,Toulouse,130,"['3472ced6-dde7-4dad-9ed1-43792ef261ab', '35cfdea3-7947-42ce-ae0d-fd45558f4def']",17,,,,,,,,,,,,,,,,,Nantes,144,00:29:17.249,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a68edbf1-619b-4a20-82c4-cffa1d008120,1311,,,"[7.4, 63.8]",3900555,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,59,Toulouse,130,"['2397d292-1476-42f5-b5ad-3c16b99057d0', '7f82404d-98fe-4201-b836-f3bac47256fc']",0,,,,,,,,,,,,,,,,,Toulouse,130,00:30:00.699,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6cc3271c-6246-4ea2-a4d5-56fbb9338876,1411,,,"[74.2, 53.4]",3900555,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,66,Toulouse,130,['c1129b16-8318-4cf8-b1af-668f06af7f92'],38,,,,,,,,,,,,,,,,,Toulouse,130,00:32:38.172,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1cdce730-abd8-4db4-a7b6-097e7baad2e7,1420,,,"[34.9, 48.6]",3900555,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uroš Spajić,16430.0,Left Center Back,66,Toulouse,130,,48,,,,,,,,,,,,,,,,,Toulouse,130,00:32:48.207,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6d56178-5ee2-4b47-be80-f7c21a6cf2aa,1437,,,"[29.1, 16.3]",3900555,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,67,Nantes,144,,1,,,,,,,,,,,,,,,,,Nantes,144,00:33:01.023,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d506a546-186e-4e5d-8e47-7dd59f23c3fe,1462,,,"[28.3, 8.7]",3900555,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Left Back,68,Toulouse,130,['f1a41c96-cc53-48f8-a257-a0e98b6add2c'],55,,,,,,,,,,,,,,,,,Nantes,144,00:33:55.624,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91f5380e-5f8c-4491-bcb8-f6b0b776c69a,1501,,,"[94.9, 12.0]",3900555,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Pešić,40431.0,Left Center Forward,70,Toulouse,130,['f281bad8-1959-4ec0-a772-4b7d8995fce6'],58,,,,,,,,,,,,,,,,,Toulouse,130,00:35:58.136,Ball Recovery,True
,,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d2544fc-fce6-4950-9b02-d038d48291f0,1508,,,"[20.0, 55.5]",3900555,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,70,Toulouse,130,['9f051fb2-3ab4-4b47-a1eb-a792e1e7c6ee'],0,,,,,,,,,,,,,,,,,Nantes,144,00:36:00.407,Ball Recovery,
