50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,556ce569-a3aa-44cf-a182-755c29345c64,648,,"[64.4, 43.6]",3901796,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Maserame Motlhalo,5053.0,Center Attacking Midfield,33,Netherlands Women's,851,['f9c3965d-52de-41a1-a77f-cd14f0f9a45f'],34,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:34.987,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,2c365436-d3a1-4f24-94be-007ae55f0cb1,795,,"[6.5, 76.1]",3901796,19,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Lebogang Ramalepe,25520.0,Right Back,37,Netherlands Women's,851,['3d4a2e56-e986-4004-9bf8-a486d495ce87'],43,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:19:43.903,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,4dd5cc93-55ab-42a7-b502-e17d66ee42ae,873,,"[21.6, 54.9]",3901796,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bambanani Nolufefe Mbane,25747.0,Right Center Back,40,Netherlands Women's,851,['cdc132b8-777c-4187-8cc1-e4705f207c13'],19,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:21:19.067,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,05965f17-6523-4542-b2fc-d7e68dad0632,878,,"[25.3, 58.8]",3901796,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bongeka Gamede,402119.0,Right Defensive Midfield,40,Netherlands Women's,851,['e20a8402-06fc-4f6d-a6d8-91a2c05b7e70'],20,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:21:20.997,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,af803252-6bfb-4398-8c13-0f981f6a846f,883,,"[87.5, 29.2]",3901796,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esmee Brugts,62962.0,Left Wing Back,40,Netherlands Women's,851,['6a168a7e-df7d-41c6-976f-36d1866559e8'],23,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:23.927,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,64451023-e9e1-413a-aaa0-c57f0b5f2fdc,908,,"[56.3, 79.1]",3901796,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thembi Kgatlana,5052.0,Center Forward,41,Netherlands Women's,851,['99a391bb-7bc7-4a68-b62b-56c2a03e957c'],24,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:23:24.718,Duel,True
,,,,,,,,,,True,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,e8902479-b609-42e0-995b-6ff553b699ad,917,,"[74.5, 4.0]",3901796,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esmee Brugts,62962.0,Left Wing Back,42,South Africa Women's,1216,['5f3786db-21da-433f-8e05-a232400eeb8d'],29,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:29.816,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,d0948d42-bc96-44f9-97cb-4ebfd16c8bf4,928,,"[36.4, 69.3]",3901796,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Maserame Motlhalo,5053.0,Center Attacking Midfield,43,Netherlands Women's,851,['42ecdba4-ec87-49ff-918a-a97f2682f4df'],51,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:23:51.527,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,f901ea22-73d0-4e16-92ad-8a5fee8d902b,1046,,"[73.4, 32.9]",3901796,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thembi Kgatlana,5052.0,Center Forward,45,Netherlands Women's,851,['89cca600-88d0-4edb-bb08-53a2dbef3a2c'],59,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:25:59.544,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,a0985257-4c7f-48ec-a8b1-2de9fe641dd1,1070,,"[95.7, 16.4]",3901796,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Center Forward,45,Netherlands Women's,851,['582651f2-e6f1-4ee7-9897-381ba12b5408'],22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:22.074,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,dcd18ac6-dc77-4b56-ac9d-38c3654ec6b4,1140,,"[18.7, 77.0]",3901796,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bambanani Nolufefe Mbane,25747.0,Right Center Back,47,Netherlands Women's,851,['900503af-99ac-4746-bd70-1eb27c2c9031'],36,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:27:36.294,Duel,True
,,,,,,,,,,True,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,249712ac-c2e2-4c25-a6f2-6838dfe7ea90,1163,,"[84.3, 64.3]",3901796,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hildah Tholakele Magaia,402126.0,Left Wing,51,Netherlands Women's,851,['35cc50f3-717c-4c0d-8df5-cebf693ef88f'],57,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:28:57.388,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,bc4d93e5-3491-45e0-88c1-1e003aac60a0,1266,,"[33.6, 60.7]",3901796,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kholosa Biyana,25521.0,Left Defensive Midfield,54,South Africa Women's,1216,['c2e09d43-96a2-4a23-a8c9-9c9f84e83b50'],56,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:30:56.432,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,072f1339-58a7-4c79-95c5-7ca0c3d90308,1331,,"[11.6, 57.9]",3901796,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,55,Netherlands Women's,851,['2294703c-5158-46b4-ad65-f605746042c6'],8,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:32:08.447,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,e57831cc-c3c6-441f-863f-dc312fea97e5,1360,,"[108.9, 38.9]",3901796,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thembi Kgatlana,5052.0,Center Forward,56,South Africa Women's,1216,['3e2f6dad-4686-469a-830a-7eab91889288'],48,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:32:48.584,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,99e94f5a-cac3-4581-9150-1a6f0ee04bc3,1380,,"[48.6, 67.1]",3901796,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kholosa Biyana,25521.0,Left Defensive Midfield,56,South Africa Women's,1216,['796458f1-45d0-48ef-8b7f-fa74daa88c12'],8,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:33:08.533,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,21fc6a8c-1a98-4e3e-a1cd-89275567f022,1425,,"[37.5, 26.9]",3901796,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Noko Matlou,25514.0,Left Center Back,58,South Africa Women's,1216,['6c7c8221-3d39-4c19-86e3-0b43cafd1736'],4,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:34:04.718,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,e994e660-4637-4c3c-a76a-dd123febc2b3,1434,,"[114.7, 36.7]",3901796,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Linda Maserame Motlhalo,5053.0,Center Attacking Midfield,59,South Africa Women's,1216,['b198d49a-4bf6-402c-8363-31910f6f1dbd'],58,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:34:58.112,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,9b229f2b-86e1-4e51-9a89-9dd4037ca8fc,1548,,"[53.9, 26.3]",3901796,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bongeka Gamede,402119.0,Right Defensive Midfield,67,South Africa Women's,1216,['a02c8dff-2002-419c-8369-9fc717538f60'],17,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:42:17.850,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,c16609df-c19c-470c-a502-a55d60a369ee,1553,,"[77.7, 52.1]",3901796,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,67,South Africa Women's,1216,['e9841e10-ced6-407a-8e15-89178f2b838c'],21,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:42:21.821,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,81aa30c3-72a7-4ac7-8442-fb7f64ba8516,1561,,"[32.1, 60.7]",3901796,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sherida Spitse,10645.0,Right Center Back,67,South Africa Women's,1216,['80c20c52-17b1-4e0a-b5ec-abab2eceb6fe'],27,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:42:27.139,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,9bb636c6-6262-4818-b35c-b31a09d4e89f,1598,,"[27.7, 42.7]",3901796,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,68,South Africa Women's,1216,['defaf867-5812-42cc-abe1-ddf0c3ca6964'],6,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:06.056,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,31b761a3-d794-4803-95f8-3ec7b71ec45f,1608,,"[108.9, 13.9]",3901796,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wendy Shongwe,402127.0,Left Wing,68,South Africa Women's,1216,['977bcf5e-eef8-4603-bbd2-24fffa4a0889'],16,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:43:16.866,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,4d0e7667-613f-443c-9fa5-c7930bffd73f,1616,,"[19.7, 40.8]",3901796,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,68,South Africa Women's,1216,['4733c094-5a14-4029-9893-10316d2b4a54'],22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:22.028,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,a290d2a3-0e48-47c3-ab5b-5b088be36bfd,1713,,"[48.2, 66.0]",3901796,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Center Forward,73,South Africa Women's,1216,['eaa687a6-effe-4873-baed-91210e98ce8d'],59,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:59.261,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,6071ae48-a260-4b04-8be9-f972af9eec22,1741,,"[60.8, 54.9]",3901796,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jill Roord,10650.0,Right Center Midfield,75,Netherlands Women's,851,['287bb622-d520-4a02-9e3a-1f65b625eef4'],58,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:46:58.900,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,9a503b0b-fef8-4378-a7ea-8c2ec0cf3204,1750,,"[54.2, 56.6]",3901796,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,75,Netherlands Women's,851,['0981c671-fe86-4e49-b916-3da89a98c42e'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:04.176,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,1f9e7801-44db-488b-a083-cfc8becbb6fe,1784,,"[63.8, 36.1]",3901796,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bongeka Gamede,402119.0,Right Defensive Midfield,79,Netherlands Women's,851,['d8d39666-1234-49de-b47c-37b363d55dc4'],58,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:48:58.883,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,a1e40763-71b6-468b-ae84-de67baa87e01,1920,,"[20.2, 37.8]",3901796,51,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoria Pelova,63788.0,Right Wing Back,85,South Africa Women's,1216,['bec59558-ad70-4758-a8d4-acbb23d155ef'],58,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:51:58.580,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,d1886236-27b8-4698-b5dc-dd1576a3d68e,1929,,"[54.4, 32.0]",3901796,52,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lineth Beerensteyn,10656.0,Right Center Forward,85,South Africa Women's,1216,['38ebde8a-0033-4528-a208-3a8029db0131'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:52:04.595,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,7cf9172a-1221-4945-a0ee-2c943518af1e,2081,,"[2.1, 21.0]",3901796,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karabo Dhlamini,402118.0,Left Back,93,Netherlands Women's,851,['50623690-414a-4a69-a77d-19eb7b562999'],50,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:02:50.370,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,ea098d9f-e526-4a48-89b6-55658d0174a7,2092,,"[58.4, 8.8]",3901796,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kholosa Biyana,25521.0,Left Defensive Midfield,95,South Africa Women's,1216,['00b5a2d7-3e55-493c-a7aa-519b9ad9f692'],3,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:03.477,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,b2a51115-c168-44c7-891c-c5cc3e0feb2a,2133,,"[57.9, 6.4]",3901796,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bongeka Gamede,402119.0,Right Defensive Midfield,98,South Africa Women's,1216,['f83907e2-eae1-4c10-9be5-4a6823de9c7d'],50,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:50.878,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.005295,,,,,,,,,,60135efa-f42e-42d2-8b94-b6a82e11dfb1,2147,,"[52.3, 59.7]",3901796,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hildah Tholakele Magaia,402126.0,Right Wing,100,South Africa Women's,1216,['cf2df81b-a72d-480b-91d4-6bf85541b91f'],39,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:39.429,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,1e2afcb5-3314-4ef5-ac92-fb69996bcced,2234,,"[51.2, 70.3]",3901796,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lebogang Ramalepe,25520.0,Right Back,101,Netherlands Women's,851,['cc4e8f40-55c0-4734-a7b3-a8f029d5fc88'],46,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:06:46.529,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,2e7ee72c-6c77-4e24-b0a6-830d0b829d2f,2280,,"[40.5, 74.2]",3901796,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jill Roord,10650.0,Right Center Midfield,103,South Africa Women's,1216,['5c53fd3d-e194-46f7-a54b-4e0b3651c43d'],2,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:08:02.202,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,74ea24e4-6c68-4e7f-a15d-7ac899d00d84,2292,,"[33.3, 74.6]",3901796,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,104,Netherlands Women's,851,['850e4701-f4d2-464c-9b15-8fdf243d0d95'],12,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:08:12.999,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,2764d409-27cd-4be6-935f-74978896c18f,2309,,"[50.2, 58.8]",3901796,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,104,Netherlands Women's,851,['642d2518-2940-4145-8d25-e9543e219616'],20,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:08:20.094,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,8eba4df8-2513-43be-918e-01f1892a45e1,2386,,"[73.6, 73.5]",3901796,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lineth Beerensteyn,10656.0,Right Center Forward,108,Netherlands Women's,851,['5a97fdc2-d49e-4302-af89-e466a5847534'],8,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:12:08.477,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,ee372840-6ff4-432e-bee2-58aac867d0b6,2392,,"[51.8, 3.0]",3901796,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bongeka Gamede,402119.0,Right Defensive Midfield,108,Netherlands Women's,851,['c84322fa-1f59-4e94-a941-756a6bb5bcb3'],10,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:12:10.516,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,53f90011-77a4-40c2-9350-bc0593270867,2408,,"[19.4, 33.3]",3901796,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noko Matlou,25514.0,Left Center Back,109,Netherlands Women's,851,['05113172-651c-40a0-bdcb-8a7dd50a9955'],38,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:12:38.253,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,d92a4d47-5b74-4f39-8385-09ead9750269,2604,,"[9.3, 8.8]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noko Matlou,25514.0,Left Center Back,112,Netherlands Women's,851,['1812059d-a871-4da4-8830-68627b449939'],43,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:43.671,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,73fe17c2-b9a9-450e-9386-462e29274cae,2630,,"[56.0, 76.9]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,113,South Africa Women's,1216,['a65bedc9-9dab-4af4-8a26-8f8b7a755a59'],16,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:16.677,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,5ac9f1a7-4e10-49e0-aa5a-179bb6d68e58,2691,,"[37.9, 65.7]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wendy Shongwe,402127.0,Left Wing,115,Netherlands Women's,851,['c373d5f0-aefe-434d-a681-4f11a9d786e7'],48,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:48.978,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,6bb1f2d7-d181-44c2-be2e-e90c7e47bbd5,2705,,"[37.2, 20.8]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hildah Tholakele Magaia,402126.0,Right Wing,115,Netherlands Women's,851,['08373154-fd0c-45fd-a9d1-c0cffe199770'],3,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:03.631,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,7003976f-9790-4835-94e2-64ad3813272f,2729,,"[23.8, 10.3]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noko Matlou,25514.0,Left Center Back,116,South Africa Women's,1216,['5b136751-c84f-4100-9599-ac6946c50b27'],27,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:27.639,Duel,True
,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,9c2391be-0e52-49fd-8736-fcf5989dc54b,2742,,"[9.4, 55.9]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sherida Spitse,10645.0,Right Center Back,117,Netherlands Women's,851,['4a2fe5f3-b2bd-49e7-b797-a5ced730a533'],42,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:42.836,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,1.662451,,,,,,,,,,b9397d6b-7463-46b4-9ebb-2529a381d120,2843,,"[98.6, 59.1]",3901796,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lineth Beerensteyn,10656.0,Right Center Forward,118,Netherlands Women's,851,['894ec7b4-8501-4cc5-8fc4-e1120b1c945f'],43,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:43.702,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,9e66a8d6-07d0-430e-86b5-6c0929ca0a4b,2855,,"[39.1, 62.6]",3901796,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Roord,10650.0,Right Center Midfield,120,South Africa Women's,1216,['e876bb90-d586-47a8-9152-5f7694cf5f88'],23,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:23.764,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,1ada46a9-0d02-46ea-841e-b8d7aeb87919,2896,,"[70.9, 55.5]",3901796,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wendy Shongwe,402127.0,Left Wing,123,South Africa Women's,1216,['db19b416-4dc7-449a-8c69-1229649eca5a'],38,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:23:38.513,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,3da2e41a-9930-40da-94a2-607ee38652f3,2948,,"[33.5, 48.3]",3901796,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lebogang Ramalepe,25520.0,Right Back,125,South Africa Women's,1216,['3a51b922-a92b-49b9-9709-614b7b48b1b3'],41,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:24:41.890,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.014594,,,,,,,,,,2496778a-b92e-44a9-aa5c-98fe5578c26f,2983,,"[118.5, 32.2]",3901796,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lieke Martens,10649.0,Left Center Forward,127,Netherlands Women's,851,['b2440bc8-5243-44d9-93a2-bfed67ec3dc2'],58,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:25:58.408,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,9e90934c-0739-48eb-b4d9-4053e7fd6cf9,3005,,"[105.1, 28.0]",3901796,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hildah Tholakele Magaia,402126.0,Right Wing,128,South Africa Women's,1216,['1aaeafc9-487e-42c0-8ab9-695933f02aaf'],24,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:24.835,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,10eceeb1-3c16-49ff-a468-bd9023469d5c,3015,,"[26.4, 63.5]",3901796,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,128,South Africa Women's,1216,['0fdaf632-e8fc-4a9d-9df2-6016bfc051a5'],31,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:31.967,Duel,True
,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,da82d042-982f-4741-b1f4-ddb6698ef827,3033,,"[97.9, 18.4]",3901796,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Right Defensive Midfield,129,Netherlands Women's,851,['73bb42dc-eb36-46fb-838e-322a831f002a'],48,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:48.644,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,5fefcfd1-789f-4b34-832f-ec574909d544,3084,,"[110.6, 50.5]",3901796,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,132,Netherlands Women's,851,['87d625e5-55a7-445c-94fc-e3349c05e772'],34,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:28:34.541,Duel,True
,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,029e9136-d1c8-4628-8f34-821aece2bbc6,3125,,"[48.1, 7.2]",3901796,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esmee Brugts,62962.0,Left Wing Back,137,Netherlands Women's,851,['b6a5527e-1c31-41bf-b609-3658872f99f8'],15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:15.088,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,9d79c059-3591-4932-ba19-b21e60b019c9,3254,,"[65.5, 58.0]",3901796,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Linda Maserame Motlhalo,5053.0,Center Attacking Midfield,140,South Africa Women's,1216,['d7697248-ef22-4a9c-b45d-55b4d9daae51'],5,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:32:05.412,Duel,True
