50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,915dcb61-5102-400f-a511-bb1b2ea684a4,1626,,,"[40.0, 77.0]",3893830,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mariana Valeria Larroquette,25602.0,Center Forward,111,Argentina Women's,1204,,10,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:10.369,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0605fc4b-a4d4-4f28-af0b-2ce45d73806e,1665,,,"[56.1, 18.2]",3893830,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Alma Charlotta Schough,10205.0,Left Wing,111,Argentina Women's,1204,,47,,,,,,,,,,,,,,,Sweden Women's,858,00:04:47.689,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,224b7f4e-4535-4502-9036-6854cc1d98b6,1674,,,"[61.1, 35.3]",3893830,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mariana Valeria Larroquette,25602.0,Center Forward,111,Argentina Women's,1204,['7723eb92-32e2-4386-8ef6-569b28bff89e'],52,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:52.022,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6cd2a536-5c49-4f64-9fc7-59a013bd4fa1,1685,,,"[18.2, 75.9]",3893830,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eva Sofia Jakobsson,13881.0,Right Wing,112,Argentina Women's,1204,['2975ce2e-36d9-43a9-981c-23bad2263dad'],23,,,,,,,,,,,,,,,Sweden Women's,858,00:05:23.726,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dca321b6-68a6-4482-8c21-81610bd0c31a,1698,,,"[6.9, 59.0]",3893830,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Miley Falk,62667.0,Goalkeeper,113,Sweden Women's,858,['337abe48-5292-43fd-a0e8-49528dac1142'],39,,,,,,,,,,,,,,,Sweden Women's,858,00:05:39.097,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,befe84f3-8792-4e35-b4a2-5032e34fd26d,1729,,,"[43.4, 48.4]",3893830,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camila Gómez Ares,402466.0,Right Center Midfield,114,Argentina Women's,1204,['6455153e-0cb7-49df-959c-441ee145ff02'],16,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:16.389,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ff86ad8b-328b-40ed-a06f-2de7880046be,1819,,,"[81.6, 18.3]",3893830,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,121,Argentina Women's,1204,['d0b68e00-3e37-4dba-8a16-fd144415672b'],45,,,,,,,,,,,,,,,Argentina Women's,1204,00:08:45.603,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,99abbd40-334b-4f0e-887f-0b4e996c9af4,1836,,,"[2.2, 50.9]",3893830,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Miley Falk,62667.0,Goalkeeper,122,Sweden Women's,858,,57,,,,,,,,,,,,,,,Sweden Women's,858,00:08:57.408,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,02185925-82e6-4c4d-99ff-40306941698c,1867,,,"[40.6, 4.3]",3893830,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Alma Charlotta Schough,10205.0,Left Wing,126,Sweden Women's,858,['621ad168-4e86-4e49-b2c4-4d9873c2f533'],31,,,,,,,,,,,,,,,Sweden Women's,858,00:10:31.497,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ecb8154d-6b13-4d9d-96e0-b0daec170896,1878,,,"[76.6, 66.9]",3893830,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romina Stefania Núñez,402467.0,Right Midfield,127,Argentina Women's,1204,,36,,,,,,,,,,,,,,,Argentina Women's,1204,00:10:36.719,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,16dfcfd0-4e59-4e4e-8a09-87668f36f266,2012,,,"[72.6, 77.7]",3893830,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julieta Micaela Cruz Navarrete,402465.0,Right Back,136,Sweden Women's,858,,24,,,,,,,,,,,,,,,Argentina Women's,1204,00:14:24.307,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1e71c012-6290-423d-bb7d-7e649fb3d12a,2024,,,"[37.7, 26.8]",3893830,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,137,Argentina Women's,1204,['c4171c44-43d6-421a-a7f0-dc222bd17989'],34,,,,,,,,,,,,,,,Argentina Women's,1204,00:14:34.742,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8fcb4c93-144f-4c2f-983a-7192a186f366,2135,,,"[16.6, 14.5]",3893830,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Wais Braun,370851.0,Center Defensive Midfield,143,Argentina Women's,1204,,55,,,,,,,,,,,,,,,Argentina Women's,1204,00:18:55.034,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,27a8b849-f8c0-41ab-a98e-7ad49f4fbe98,2155,,,"[71.9, 58.5]",3893830,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,143,Argentina Women's,1204,,6,,,,,,,,,,,,,,,Sweden Women's,858,00:19:06.655,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,721e244e-6a59-4467-a871-e56402212e91,2163,,,"[48.6, 31.0]",3893830,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Center Forward,143,Argentina Women's,1204,,11,,,,,,,,,,,,,,,Argentina Women's,1204,00:19:11.614,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0bd0db9c-8a55-4eeb-ab8e-cfebbac155ac,2223,,,"[53.4, 41.2]",3893830,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,147,Sweden Women's,858,,34,,,,,,,,,,,,,,,Sweden Women's,858,00:20:34.352,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,59ccaf32-082a-4512-9be9-6144545ea602,2287,,,"[97.2, 72.7]",3893830,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Madelen Fatimma Maria Janogy,25696.0,Center Attacking Midfield,149,Sweden Women's,858,,26,,,,,,,,,,,,,,,Sweden Women's,858,00:23:26.288,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,30f63691-e26c-43ff-90bd-b3d53d33e138,2324,,,"[78.6, 6.0]",3893830,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anna Sandberg,225182.0,Left Back,151,Sweden Women's,858,['5d028091-c6c7-4c17-b781-55fce253e516'],36,,,,,,,,,,,,,,,Sweden Women's,858,00:24:36.923,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,72341a91-cf8a-497c-9526-e0267e46d57c,2334,,,"[21.2, 54.7]",3893830,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romina Stefania Núñez,402467.0,Right Midfield,151,Sweden Women's,858,['5f28800a-7a97-4e8e-a9c9-8a9b73652e90'],49,,,,,,,,,,,,,,,Argentina Women's,1204,00:24:49.158,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,db64f66c-5e8e-45e1-abca-fafbdb2fd9e1,2337,,,"[67.7, 7.3]",3893830,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,151,Sweden Women's,858,['e539fcb8-03c8-4b5a-8ab7-8bd226d51da0'],54,,,,,,,,,,,,,,,Sweden Women's,858,00:24:54.225,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f7e5bf83-db7c-48cc-aa10-20910bb3c000,2372,,,"[44.6, 63.0]",3893830,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,155,Sweden Women's,858,,58,,,,,,,,,,,,,,,Sweden Women's,858,00:25:58.085,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3de38f78-4cf8-44aa-b70c-02525d6d83e4,2381,,,"[37.6, 74.5]",3893830,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eva Sofia Jakobsson,13881.0,Right Wing,156,Argentina Women's,1204,['14d7bc7f-8a21-4c74-b00d-9dea20b8c648'],17,,,,,,,,,,,,,,,Sweden Women's,858,00:26:17.021,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,34d07b87-4586-4a6e-bb5a-2157e7833394,2386,,,"[77.5, 15.3]",3893830,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,156,Argentina Women's,1204,,19,,,,,,,,,,,,,,,Argentina Women's,1204,00:26:19.290,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e1b5f9bf-3e17-4fe8-99a9-7a4cd98e63ab,2394,,,"[39.7, 52.6]",3893830,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,157,Sweden Women's,858,,23,,,,,,,,,,,,,,,Sweden Women's,858,00:26:23.649,Ball Recovery,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,674a2746-1496-475e-a4b0-882e30c33b56,2407,,,"[103.3, 70.7]",3893830,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stina Olivia Lennartsson,224842.0,Right Back,157,Sweden Women's,858,,36,,,,,,,,,,,,,,,Sweden Women's,858,00:26:36.130,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0b8fb385-d444-4dea-91f3-18ab974b486c,2433,,,"[47.2, 24.6]",3893830,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dalila Belén Ippolito,26051.0,Left Center Midfield,160,Argentina Women's,1204,,22,,,,,,,,,,,,,,,Argentina Women's,1204,00:27:22.617,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1fd4c527-76ec-485f-bf48-56701038b64c,2468,,,"[73.3, 14.1]",3893830,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,163,Argentina Women's,1204,,15,,,,,,,,,,,,,,,Argentina Women's,1204,00:28:15.404,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1b080d2e-a246-451d-b9a0-d718331dac53,2521,,,"[2.9, 44.4]",3893830,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,166,Argentina Women's,1204,['aeb7b6c6-cd3a-4854-9a95-58fb82c62cee'],12,,,,,,,,,,,,,,,Argentina Women's,1204,00:29:12.466,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,20f5dfec-abab-42a3-867e-34cac7ee7e83,2528,,,"[14.3, 46.1]",3893830,75,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,169,Argentina Women's,1204,,43,,,,,,,,,,,,,,,Argentina Women's,1204,00:30:43.003,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a18a0814-fe8d-4ac4-81c1-1aea37cdb837,2541,,,"[79.5, 52.5]",3893830,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dalila Belén Ippolito,26051.0,Left Center Midfield,169,Argentina Women's,1204,['1d3537bc-8c74-4618-9a8a-2329162ba42d'],57,,,,,,,,,,,,,,,Argentina Women's,1204,00:30:57.748,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bd14dc69-6585-4032-aebf-ef2355296437,2574,,,"[82.6, 75.7]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stina Olivia Lennartsson,224842.0,Right Back,170,Sweden Women's,858,['35f22196-0a47-4a73-aac6-4fa4763b3978'],58,,,,,,,,,,,,,,,Sweden Women's,858,00:31:58.377,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,36e8ee34-7218-49bf-b579-c16981befa56,2638,,,"[73.8, 57.6]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,171,Argentina Women's,1204,,47,,,,,,,,,,,,,,,Sweden Women's,858,00:32:47.161,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7a2a8c54-fdf8-4143-9fa2-ac3316b76bdf,2646,,,"[4.7, 38.9]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,171,Argentina Women's,1204,,54,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:54.419,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bb17fe9c-340c-47ac-908c-042529ebf7eb,2659,,,"[20.8, 45.0]",3893830,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anna Sandberg,225182.0,Left Back,172,Argentina Women's,1204,,51,,,,,,,,,,,,,,,Sweden Women's,858,00:33:51.854,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,71649f18-418d-4730-825f-2fa59557671b,2677,,,"[76.7, 16.1]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rebecka Blomqvist,32405.0,Center Forward,173,Sweden Women's,858,['872ed5e8-63fc-4963-936b-600df35c4809'],19,,,,,,,,,,,,,,,Sweden Women's,858,00:34:19.459,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ed274de4-87c1-4fb9-bf3b-035cf044df0b,2775,,,"[95.8, 58.7]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,176,Sweden Women's,858,['095530ca-8320-4b22-9ede-2dc2d15aac3f'],59,,,,,,,,,,,,,,,Sweden Women's,858,00:35:59.904,Ball Recovery,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,30568507-e38d-4312-bf1c-8b0109df5254,2797,,,"[52.4, 51.5]",3893830,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,178,Sweden Women's,858,,40,,,,,,,,,,,,,,,Sweden Women's,858,00:36:40.760,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f885fc03-bf05-4f34-87a0-690e8bba0f71,2838,,,"[57.4, 22.9]",3893830,83,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,183,Sweden Women's,858,['b3a84883-92c6-4fd9-a8b5-1e1902d387d7'],36,,,,,,,,,,,,,,,Sweden Women's,858,00:38:36.185,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eaa6fc9b-66a1-4be1-9fc9-8965112e00cd,2852,,,"[99.9, 3.1]",3893830,83,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Madelen Fatimma Maria Janogy,25696.0,Center Attacking Midfield,183,Sweden Women's,858,,54,,,,,,,,,,,,,,,Sweden Women's,858,00:38:54.113,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7ade7cf9-ab1e-4b70-9b3e-e7406fec83b4,2864,,,"[16.2, 49.7]",3893830,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dalila Belén Ippolito,26051.0,Left Defensive Midfield,184,Sweden Women's,858,,0,,,,,,,,,,,,,,,Argentina Women's,1204,00:40:00.398,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6731ef90-4420-4d36-ad6d-0d49fc4bfaf0,2865,,,"[95.1, 22.0]",3893830,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rebecka Blomqvist,32405.0,Center Forward,184,Sweden Women's,858,,1,,,,,,,,,,,,,,,Sweden Women's,858,00:40:01.680,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,50ed241f-41f2-49cd-9e10-281fdcf2d0b0,2889,,,"[27.3, 5.1]",3893830,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Wais Braun,370851.0,Right Defensive Midfield,186,Sweden Women's,858,['a34c45e3-2590-4b46-b5d6-5ec56be10c2e'],41,,,,,,,,,,,,,,,Argentina Women's,1204,00:40:41.181,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,07928a6c-10a1-47af-86ed-2c252ace01f7,2897,,,"[74.2, 74.3]",3893830,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,186,Sweden Women's,858,,45,,,,,,,,,,,,,,,Sweden Women's,858,00:40:45.561,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1c7626a9-247d-4d86-839b-5788b7f51cd4,2927,,,"[0.8, 12.6]",3893830,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldana Cometti,25634.0,Left Center Back,187,Argentina Women's,1204,,13,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:13.165,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c0948373-a428-400f-ab45-08648d75c5cc,2964,,,"[63.0, 25.5]",3893830,90,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Sandberg,225182.0,Left Back,193,Sweden Women's,858,,43,,,,,,,,,,,,,,,Sweden Women's,858,00:45:43.205,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6eeb6482-87d7-41e7-9988-15c098e95f51,2973,,,"[32.8, 26.9]",3893830,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Linda Brigitta Sembrant,10230.0,Right Center Back,195,Sweden Women's,858,['35aebd09-ff36-4694-9ba5-d2d95ff5ab2f'],59,,,,,,,,,,,,,,,Sweden Women's,858,00:45:59.878,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,af6a247f-9f2d-4b34-b595-cc4b7757ad5e,2995,,,"[99.6, 4.8]",3893830,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yamila Tamara Rodríguez,387290.0,Right Center Forward,196,Argentina Women's,1204,,29,,,,,,,,,,,,,,,Argentina Women's,1204,00:46:29.039,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,df2bfa7a-c8db-4ec2-b35a-1412115a15aa,3000,,,"[114.4, 42.3]",3893830,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Érica Noelia Lonigro,402463.0,Left Center Forward,196,Argentina Women's,1204,,35,,,,,,,,,,,,,,,Argentina Women's,1204,00:46:35.783,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,009b1683-0f7b-45fd-bcbe-dca2d388eeb4,3009,,,"[76.0, 77.3]",3893830,92,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romina Stefania Núñez,402467.0,Right Midfield,197,Sweden Women's,858,['a4fe3526-afbe-459d-bb1d-8284417fe6cd'],16,,,,,,,,,,,,,,,Argentina Women's,1204,00:47:16.775,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0fc0d39b-75be-4799-9e13-df30428d093d,3010,,,"[42.5, 2.4]",3893830,92,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lina Mona Andréa Hurtig,25697.0,Left Wing,197,Sweden Women's,858,,17,,,,,,,,,,,,,,,Sweden Women's,858,00:47:17.160,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,151ee262-6404-4878-8453-73b742b399aa,3019,,,"[82.3, 76.0]",3893830,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romina Stefania Núñez,402467.0,Right Midfield,198,Argentina Women's,1204,,22,,,,,,,,,,,,,,,Argentina Women's,1204,00:47:22.526,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1eaea1a3-0ffc-41bb-8c5d-1151c3e9456e,3036,,,"[13.8, 16.3]",3893830,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anna Sandberg,225182.0,Left Back,199,Sweden Women's,858,,33,,,,,,,,,,,,,,,Sweden Women's,858,00:47:33.602,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dfa9cc40-f250-4874-8539-f68ac50aae87,3056,,,"[117.0, 10.4]",3893830,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,200,Sweden Women's,858,,29,,,,,,,,,,,,,,,Sweden Women's,858,00:48:29.050,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,790c6bb9-17e1-4fe0-9263-ffa13f969d81,3092,,,"[64.6, 30.1]",3893830,95,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sophie Wais Braun,370851.0,Right Defensive Midfield,204,Argentina Women's,1204,,27,,,,,,,,,,,,,,,Argentina Women's,1204,00:50:27.779,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Collected Twice,,,,Collected,5887de32-2c52-46d5-b336-020dbf89dbda,61,,,"[5.8, 37.8]",3893830,1,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vanina Noemí Correa,25611.0,Goalkeeper,7,Argentina Women's,1204,['62a5a3b2-21f2-453b-b860-a31a30ec414a'],0,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:00.230,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.7, 40.0]",,Set,,,Shot Faced,50f97f0b-31b9-4a90-b26b-bdd708145dd1,95,,,"[1.7, 40.0]",3893830,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Miley Falk,62667.0,Goalkeeper,8,Argentina Women's,1204,['f0a2e825-4757-470f-a010-2c1413aecbc8'],47,,,,,,,,,,,,,,,Sweden Women's,858,00:01:47.740,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.9, 40.5]",,Set,,,Shot Faced,5e38860a-a794-47fc-9b71-af19adada581,504,,,"[1.9, 40.5]",3893830,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Miley Falk,62667.0,Goalkeeper,35,Sweden Women's,858,['0d52aad5-c2eb-4e83-b458-1a82a35b24c0'],19,,,,,,,,,,,,,,,Sweden Women's,858,00:14:19.559,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,88482f07-5acb-427a-8676-8c53502c225a,633,,,"[1.2, 39.1]",3893830,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,43,Argentina Women's,1204,['a1a52f74-f7d4-489b-bbd2-b61199feb5ba'],25,,,,,,,,,,,,,,,Argentina Women's,1204,00:18:25.659,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.0, 41.0]",,Set,,,Shot Faced,31fea375-a559-4000-b4d1-7cc852120913,721,,,"[2.0, 41.0]",3893830,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Miley Falk,62667.0,Goalkeeper,51,Argentina Women's,1204,['d6ebbb2c-c084-4214-a1c5-00c45eeff23a'],27,,,,,,,,,,,,,,,Sweden Women's,858,00:22:27.587,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,In Play Danger,,,,Punch,65258636-6781-4232-b840-07eb0b4b6cb6,784,,,"[5.0, 39.4]",3893830,26,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vanina Noemí Correa,25611.0,Goalkeeper,58,Sweden Women's,858,['6c5c3212-fb65-4065-9a6e-57390915aff4'],29,,,,,,,,,,,,,,,Argentina Women's,1204,00:26:29.004,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.1, 39.5]",,Moving,,,Shot Faced,45e67c1a-af0c-4a4e-a900-d021f6a1c3bb,901,,,"[2.1, 39.5]",3893830,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vanina Noemí Correa,25611.0,Goalkeeper,64,Sweden Women's,858,['3b5f2064-00f7-4402-9fa9-924fca3c66e3'],58,,,,,,,,,,,,,,,Argentina Women's,1204,00:28:58.029,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Success,,,,Collected,b7d44de0-dca2-48c4-a65b-0f45380d9601,1132,,,"[4.1, 39.7]",3893830,36,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vanina Noemí Correa,25611.0,Goalkeeper,82,Argentina Women's,1204,['4fd7cc4b-2620-48b0-9085-ea42d8975cd3'],26,,,,,,,,,,,,,,,Argentina Women's,1204,00:36:26.626,Goal Keeper,
