50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c989dc54-accd-4f88-8518-52a909d27c82,3011,,,"[51.8, 64.4]",3893812,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,174,South Africa Women's,1216,['397fc228-7497-4ba0-9d01-8268d3d916db'],40,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:31:40.669,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3875579-e38f-430e-8096-2ba75605d030,3013,,,"[64.2, 16.3]",3893812,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Left Wing,175,Argentina Women's,1204,['2113b440-dc73-4f96-af34-6864aa15f90a'],41,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:41.645,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23bfb4f6-21f7-41e5-abcc-5738577350c8,3026,,,"[69.5, 57.4]",3893812,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,175,Argentina Women's,1204,['b92d27d9-94f2-4896-af9e-90c5d4bc425d'],48,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:31:48.769,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cfa5cd92-719b-409e-be6f-ebc57ca3ab2c,3037,,,"[27.0, 30.9]",3893812,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldana Cometti,25634.0,Left Center Back,175,Argentina Women's,1204,['74aba27f-e131-4338-b171-27eee63a34c9'],2,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:02.323,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4aca9de6-b1f8-4cbe-83d2-ccb33b89e79a,3044,,,"[45.9, 12.4]",3893812,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Aldana Cometti,25634.0,Left Center Back,177,Argentina Women's,1204,,0,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:33:00.851,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23b0e477-6d8a-469c-88c3-ce3ee5f63a9d,3072,,,"[14.4, 8.5]",3893812,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aldana Cometti,25634.0,Left Center Back,179,Argentina Women's,1204,,26,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:26.767,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee760bc7-b196-4cac-99c8-a4f3de7733ce,3115,,,"[50.4, 71.0]",3893812,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,182,South Africa Women's,1216,['33548fb3-ceb6-4da7-8489-949e4cceca4f'],11,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:36:11.988,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cec8c150-b90d-47e9-8376-dfe3a8fa5104,3163,,,"[55.0, 67.2]",3893812,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,184,South Africa Women's,1216,['8163d631-aa69-42ad-a632-72f3104673b2'],6,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:38:06.742,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f7facdea-ab9c-4e6b-9ae0-69473c943c12,3173,,,"[30.4, 75.6]",3893812,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sibulele Cecilia Holweni,25745.0,Right Wing,185,Argentina Women's,1204,,17,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:38:17.509,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,509acb6e-ae82-4efe-b98d-368e33a4243c,3203,,,"[36.9, 4.0]",3893812,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Estefanía Romina Banini Ruiz,4944.0,Left Wing,187,South Africa Women's,1216,,39,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:39:39.882,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c81041fb-b97b-49d8-a36d-df812ec13fa2,3212,,,"[107.9, 6.5]",3893812,84,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Érica Noelia Lonigro,402463.0,Center Forward,187,South Africa Women's,1216,['c94cd7f3-1125-488d-92ce-2dc2d3f46601'],51,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:39:51.129,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fc6fb28-97bc-4a7e-92be-aa02deff9881,3222,,,"[50.6, 51.6]",3893812,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mapula Nomvula Kgoale,402124.0,Right Defensive Midfield,188,South Africa Women's,1216,,18,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:40:18.038,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a65aaa34-eb2e-4cf1-ab9b-2149a96c40d5,3230,,,"[59.4, 41.0]",3893812,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Florencia Bonsegundo,25640.0,Left Center Midfield,189,Argentina Women's,1204,,21,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:40:21.837,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,070e6369-d10a-4af3-8a89-7b039262ede2,3243,,,"[24.5, 33.6]",3893812,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Left Center Back,189,Argentina Women's,1204,['75c7b662-1097-43f5-86f8-9a64be73cced'],28,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:40:28.044,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,06db58e3-86b7-44e4-bf05-6fffb73e3d26,3305,,,"[83.6, 76.3]",3893812,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julieta Micaela Cruz Navarrete,402465.0,Right Back,193,Argentina Women's,1204,['85956652-c1b2-4114-80ca-a553efb5e495'],10,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:10.220,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae77359c-ecd0-4e0d-9655-e391bedb76c0,3329,,,"[37.9, 31.9]",3893812,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,193,Argentina Women's,1204,,23,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:42:23.918,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f680be4b-ccc2-4946-9072-d1d3c05dc277,3343,,,"[27.5, 22.2]",3893812,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bongeka Gamede,402119.0,Left Center Back,194,Argentina Women's,1204,['17d731b4-ac2e-47cc-9051-5e6c87199bb7'],49,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:42:49.318,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3ad942f-f79b-4248-a30f-6005fe9de55e,3348,,,"[54.2, 64.6]",3893812,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miriam Anahí Mayorga,25617.0,Right Center Back,194,Argentina Women's,1204,['e19f8059-830d-4bd6-b195-94f3bef4c991'],55,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:55.421,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2cc6c1d9-b9fa-4c47-9cf7-6d8c3d34481a,3359,,,"[5.6, 32.4]",3893812,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaylin Swart,25746.0,Goalkeeper,195,South Africa Women's,1216,['4c76b264-ebb6-4b64-829d-24afa51dd98e'],9,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:43:09.570,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ae61b64-c067-4b18-8fed-9aa48b16c0d2,3366,,,"[52.5, 41.7]",3893812,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiisetso Makhubela,402117.0,Left Defensive Midfield,195,South Africa Women's,1216,['c87b88d7-df9f-4d5a-8110-eecb505e8ce3'],25,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:43:25.585,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f12f40c5-46e1-4316-8cbd-ac08593f91c4,3379,,,"[8.7, 60.7]",3893812,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,196,Argentina Women's,1204,['e3333573-00e4-4e16-82fd-cc17f499ee34'],36,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:36.773,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,72632d86-ea4d-45e1-90e5-038b1896abea,3395,,,"[62.8, 38.9]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiisetso Makhubela,402117.0,Left Defensive Midfield,196,Argentina Women's,1204,,1,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:01.118,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fb89331-244e-40f1-8341-42afd1bcec5d,3407,,,"[25.6, 22.2]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Left Center Back,196,Argentina Women's,1204,['f15833d2-0da7-4cf4-8134-b257405d2e1d'],9,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:09.740,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,201f85f0-ebb4-4ec1-91a7-b5545dd6dc09,3408,,,"[95.1, 57.4]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Florencia Bonsegundo,25640.0,Left Center Midfield,196,Argentina Women's,1204,,10,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:10.463,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28c618e4-2939-416c-b3f4-af2d9c71f96c,3425,,,"[15.9, 28.8]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Left Center Back,197,South Africa Women's,1216,,23,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:23.108,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27461639-77f5-41cc-8d0e-49454c2ef103,3427,,,"[106.1, 52.4]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yamila Tamara Rodríguez,387290.0,Right Wing,197,South Africa Women's,1216,,23,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:23.416,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,332fa8b9-0e3f-4e0a-bf25-4b49ab35a0ab,3436,,,"[35.9, 21.3]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiisetso Makhubela,402117.0,Left Defensive Midfield,198,Argentina Women's,1204,['b9a2526c-70b4-4f2f-b2b7-c142d94a8590'],50,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:50.763,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28ec5151-a3df-401e-a523-ffcdf7494b2d,3444,,,"[69.0, 65.9]",3893812,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miriam Anahí Mayorga,25617.0,Right Center Back,198,Argentina Women's,1204,['24247f38-111d-46c2-a12d-021e5e9775ed'],54,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:54.399,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cc0c54c-df0f-46f1-bd0e-7b3c65789c3b,3457,,,"[53.6, 33.9]",3893812,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mapula Nomvula Kgoale,402124.0,Right Defensive Midfield,198,Argentina Women's,1204,"['8e14249b-ef5f-480d-bbd5-48898e4bbc1e', 'a05d38c1-ede6-4d5a-a32a-f9fd40416522']",4,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:04.680,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c870d13-e0ae-4300-ba2a-33db12f84917,3460,,,"[69.0, 52.4]",3893812,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yamila Tamara Rodríguez,387290.0,Right Wing,198,Argentina Women's,1204,,6,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:45:06.185,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1977c506-c553-4738-9d61-e818085fc437,3472,,,"[77.5, 32.5]",3893812,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,198,Argentina Women's,1204,['3f1e155e-0215-42ff-9827-d8c40e8900ac'],21,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:21.337,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,347e5c7e-4eea-4f06-9e7c-0a2a3418df03,3537,,,"[85.9, 41.0]",3893812,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bongeka Gamede,402119.0,Left Center Back,207,South Africa Women's,1216,,41,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:49:41.465,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,065f2d42-1d59-4d5b-a045-9d3ebcc71680,3551,,,"[47.6, 54.3]",3893812,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romina Stefania Núñez,402467.0,Right Center Midfield,207,South Africa Women's,1216,['c6c8e0f1-f9a1-48f6-8fe5-60cf36a3b2b7'],55,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:49:55.871,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d43ae1d-6538-4220-9bd6-5ce6ca2b0f2a,3565,,,"[57.3, 77.1]",3893812,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Florencia Bonsegundo,25640.0,Left Center Midfield,208,Argentina Women's,1204,,5,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:50:05.952,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7c5acca-9500-47d3-9b5d-6375600b00fd,3571,,,"[71.4, 54.3]",3893812,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romina Stefania Núñez,402467.0,Right Center Midfield,208,Argentina Women's,1204,['d95aa42a-3cd5-461d-bc2d-ff147e4a99d8'],10,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:50:10.163,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,278b1e6a-0494-4a2b-89aa-c34dbfa4d710,3576,,,"[34.7, 20.8]",3893812,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sibulele Cecilia Holweni,25745.0,Right Wing,209,South Africa Women's,1216,,14,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:50:14.050,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,610121ea-5289-4bf5-b04b-83d75fa0d40d,3581,,,"[42.2, 26.6]",3893812,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiisetso Makhubela,402117.0,Left Defensive Midfield,209,South Africa Women's,1216,,16,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:50:16.644,Ball Recovery,
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,eb8d5b06-80ee-45cf-b969-363261fc1fe7,58,,,"[32.8, 74.1]",3893812,0,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,5,South Africa Women's,1216,['ef6bdf6e-ab09-4808-94d5-dbf05ec81219'],59,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:00:59.056,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,a848ab34-8c48-4333-b733-2c36ebe8b6d5,95,,,"[22.2, 8.2]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,7,Argentina Women's,1204,['ad836afb-fb48-4528-bde6-dfd1e4fb188f'],41,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:41.109,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,80d6cd1e-76ad-47c8-8744-4bae1463435c,103,,,"[6.5, 5.3]",3893812,1,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,8,South Africa Women's,1216,,46,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:46.667,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,544d300f-a90a-4fa7-8c3e-ac260cf035ee,491,,,"[15.0, 32.7]",3893812,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bongeka Gamede,402119.0,Left Center Back,26,Argentina Women's,1204,['5b6b02e3-7104-4c21-8c6b-2975c507dc6d'],37,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:09:37.402,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,1fd1a352-d6cd-41a0-a0c6-0ba90ad21473,521,,,"[16.1, 34.8]",3893812,10,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bongeka Gamede,402119.0,Left Center Back,28,Argentina Women's,1204,,34,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:10:34.628,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,6aea564f-3ef6-4253-91d6-a9a8f4939a0a,525,,,"[10.0, 21.5]",3893812,10,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Maserame Motlhalo,5053.0,Left Defensive Midfield,29,Argentina Women's,1204,"['f3d89b5a-a532-4e64-b54d-b5fe6e1edf7c', 'fd3584b3-fd70-4ebf-82a7-17816c26dada']",56,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:10:56.603,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,999f71d2-6728-4345-b14b-fb682ad0c208,529,,,"[5.6, 22.3]",3893812,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karabo Dhlamini,402118.0,Left Back,30,Argentina Women's,1204,"['6287e1e9-8547-41aa-b823-7fec703138c0', 'b62e4856-4098-4219-97b2-81c2c68bf2d8']",12,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:11:12.332,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,7233b463-1ed3-43c2-9e36-b7f047149001,622,,,"[19.2, 46.4]",3893812,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aldana Cometti,25634.0,Left Center Back,35,South Africa Women's,1216,"['15d61459-7b07-41c5-a9df-45518497f2ea', '3613b2ef-035d-4f4c-92f0-21dedf99e3c5']",36,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:13:36.611,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,8ccbaba3-559e-4972-8040-6f421d999f19,688,,,"[4.2, 41.9]",3893812,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bambanani Nolufefe Mbane,25747.0,Right Center Back,40,Argentina Women's,1204,,42,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:42.457,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,6dc48f08-3dab-4ad6-b08e-ac67cdb53aa4,690,,,"[3.2, 40.8]",3893812,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karabo Dhlamini,402118.0,Left Back,40,Argentina Women's,1204,,43,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:43.920,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,a93283f1-e8ee-4fe7-ad6d-ae7bd0169ded,868,,,"[8.7, 61.6]",3893812,24,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bongeka Gamede,402119.0,Left Center Back,50,Argentina Women's,1204,['38a8af83-cfd5-4c5f-8df7-79093076054f'],38,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:24:38.454,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,82e03957-e10d-426e-aa8a-947939b3db0d,962,,,"[2.8, 42.2]",3893812,27,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miriam Anahí Mayorga,25617.0,Right Center Back,57,South Africa Women's,1216,"['6a17f5b3-1969-4e20-9c76-5f89cd4c37b5', '73ee0f5d-dd14-4d31-8dcb-6a5d6420bc39']",10,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:27:10.682,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,2d998dd6-38b3-4414-906a-c1d93473087a,1168,,,"[40.9, 8.1]",3893812,36,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,73,Argentina Women's,1204,,0,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:36:00.480,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,6be5d907-87c9-4c22-a311-cb3ea60111d6,1176,,,"[24.2, 43.8]",3893812,36,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bambanani Nolufefe Mbane,25747.0,Right Center Back,74,Argentina Women's,1204,['da47d36a-5b37-4bdb-b1a2-36b4cc7836bd'],15,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:36:15.124,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,91678062-7391-4900-a8ef-abfbca7ef84b,1244,,,"[48.4, 62.8]",3893812,37,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,76,South Africa Women's,1216,['34e6bd16-1b4e-4e90-afdc-412b777ef113'],32,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:37:32.711,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a4284407-bd40-42a3-8f81-bbada304c5a1,1424,,,"[91.2, 39.1]",3893812,42,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,84,South Africa Women's,1216,['482cc421-5c84-432a-9b6b-2ca8fbdf87af'],0,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:00.391,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,55441fe2-46e8-43d8-bbfa-5d04a430f471,1467,,,"[25.5, 30.8]",3893812,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karabo Dhlamini,402118.0,Left Back,86,Argentina Women's,1204,,8,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:43:08.821,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,da4da377-6302-4be1-8490-d38d2f188656,1512,,,"[92.0, 72.0]",3893812,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Wing,88,South Africa Women's,1216,['19ddcce0-4962-4250-9556-464c1de819c1'],48,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:48.149,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a0cad4ba-f3ec-41c5-a1ff-d6b810e4c890,1564,,,"[11.2, 25.8]",3893812,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aldana Cometti,25634.0,Left Center Back,93,South Africa Women's,1216,['7ed0bc77-c896-4abf-93e6-9f46bacd5e61'],15,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:46:15.194,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,5d8afbba-e8c5-43c3-b23a-295d8cc673f8,1600,,,"[12.0, 41.9]",3893812,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aldana Cometti,25634.0,Left Center Back,96,South Africa Women's,1216,,6,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:47:06.139,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e7bc709f-4a1f-40b9-9ef0-f99a9ca255b9,1986,,,"[15.7, 36.9]",3893812,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,124,Argentina Women's,1204,"['b628f2f3-f9cc-405a-8754-b430ba555144', 'be70eb5c-2d84-4aa7-bc04-1962c8a69a97']",40,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:40.958,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,44c4d102-78f2-411f-9845-aece15185009,2029,,,"[2.3, 37.0]",3893812,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jermaine Seoposenwe,25511.0,Center Attacking Midfield,127,Argentina Women's,1204,['a98eeba0-c22d-41eb-b95c-32e819aed6e6'],59,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:59.276,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,482d3c6e-3108-48bd-b41a-ac019f79b5e2,2179,,,"[21.2, 22.6]",3893812,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldana Cometti,25634.0,Left Center Back,134,Argentina Women's,1204,,58,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:09:58.625,Clearance,True
