50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.455337,,,,,,,,,,,,,,15610298-2a70-4cf4-8122-260a2bbf4cc4,2886,,"[91.8, 74.2]",3893828,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,113,China PR Women's,1207,"['10874dc5-bb46-4045-ac72-1410f2b4aa65', '86f4630e-a2ec-4ec5-bc0a-5f40b2e6159a']",54,,,,,,,,,,,,,,,,,England Women's,865,00:23:54.673,Pressure,
,,,,,,,,,,,,,,,,,,0.778521,,,,,,,,,,,,,,4c23d0ed-45f8-4b6c-a408-ccc86fe34ccf,2894,,"[35.5, 9.7]",3893828,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shuang Wang,24461.0,Left Center Forward,113,China PR Women's,1207,['eb3fe98f-c03d-43be-b5de-0c5a4f02d3cb'],58,,,,,,,,,,,,,,,,,China PR Women's,1207,00:23:58.221,Pressure,
,,,,,,,,,,,,,,,,,,0.918353,,,,,,,,,,,,,,1cae9948-c2c3-4df8-b877-d20699821fe1,2899,,"[74.6, 78.1]",3893828,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,113,China PR Women's,1207,['ca17c2cf-3f52-40ba-9a04-c02223dd66f2'],0,,,,,,,,,,,,,,,,,England Women's,865,00:24:00.578,Pressure,
,,,,,,,,,,,,,,,,,,1.350103,,,,,,,,,,,,,,06a72ba9-7bcf-46a6-b811-58a89663dfd2,2945,,"[47.0, 2.7]",3893828,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jiahui Lou,25482.0,Right Center Forward,117,China PR Women's,1207,"['bab43327-3c6a-41f1-831d-1e2f0081d3a7', 'd9c02e82-869d-4795-a94a-2d12f6518df8']",10,,,,,,,,,,,,,,,,,China PR Women's,1207,00:26:10.997,Pressure,
,,,,,,,,,,,,,,,,,,0.444671,,,,,,,,,,,,,,e76606bd-266e-48f7-a4a6-a14e8d2d96ab,2957,,"[74.0, 66.5]",3893828,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lauren James,31531.0,Center Attacking Midfield,117,China PR Women's,1207,"['5d68a5c0-d43a-49a4-b411-67c3c305bc43', 'f02be054-b94f-4e6f-ad62-832686f1dabd']",16,,,,,,,,,,,,,,,,,England Women's,865,00:26:16.832,Pressure,
,,,,,,,,,,,,,,,,,,0.429283,,,,,,,,,,,,,,916729ab-beda-4fef-a779-ba0cc34b216a,2963,,"[72.9, 74.7]",3893828,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Wing Back,117,China PR Women's,1207,['c87d273f-1284-4c3f-85cf-e96683123709'],18,,,,,,,,,,,,,,,,,England Women's,865,00:26:18.128,Pressure,
,,,,,,,,,,,,True,,,,,,0.334828,,,,,,,,,,,,,,0f57482e-c9d8-4934-845c-146dd7513c86,3012,,"[94.6, 45.6]",3893828,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,119,China PR Women's,1207,,52,,,,,,,,,,,,,,,,,England Women's,865,00:26:52.350,Pressure,
,,,,,,,,,,,,True,,,,,,0.599906,,,,,,,,,,,,,,4d5016c7-e367-46ce-9728-873bed9c7ddf,3018,,"[9.7, 41.1]",3893828,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mengwen Li,131575.0,Right Back,120,England Women's,865,"['e8e1ed06-7851-4da6-9b67-2271033903e6', 'fa5925f8-235a-4379-969c-0f741f9df2a2']",56,,,,,,,,,,,,,,,,,China PR Women's,1207,00:26:56.337,Pressure,
,,,,,,,,,,,,True,,,,,,0.445273,,,,,,,,,,,,,,8d28f717-89a8-46a7-8291-6fb00ceb55d1,3030,,"[42.5, 74.6]",3893828,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mengwen Li,131575.0,Right Back,123,England Women's,865,['c7a551d1-c6a6-4aaf-bd64-0711d3528efe'],4,,,,,,,,,,,,,,,,,China PR Women's,1207,00:28:04.506,Pressure,
,,,,,,,,,,,,,,,,,,0.709827,,,,,,,,,,,,,,b2081a75-5c17-4884-a35a-a27ec278f52f,3039,,"[52.3, 35.0]",3893828,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shuang Wang,24461.0,Left Center Forward,124,England Women's,865,['8fb964d6-7868-47c4-9f19-0912fbb69225'],18,,,,,,,,,,,,,,,,,China PR Women's,1207,00:28:18.243,Pressure,
,,,,,,,,,,,,,,,,,,0.973343,,,,,,,,,,,,,,605c4997-a457-429d-be96-163bd70b0009,3069,,"[4.7, 21.7]",3893828,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Qiaozhu Chen,131583.0,Left Back,124,England Women's,865,['a659ca69-cfab-4fe1-a455-d98656cc8c32'],48,,,,,,,,,,,,,,,,,China PR Women's,1207,00:28:48.808,Pressure,
,,,,,,,,,,,,,,,,,,0.744877,,,,,,,,,,,,,,a51366e2-8e96-43e2-9a15-81e8aef2d9b4,3079,,"[67.2, 59.4]",3893828,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lauren James,31531.0,Center Attacking Midfield,125,China PR Women's,1207,['290c8024-be33-4ca8-bc24-be1c5ede73e0'],48,,,,,,,,,,,,,,,,,England Women's,865,00:29:48.068,Pressure,
,,,,,,,,,,,,True,,,,,,0.618371,,,,,,,,,,,,,,270dd360-56ac-4a90-a43a-5a1c4ddb1ca9,3082,,"[50.3, 18.2]",3893828,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Qiaozhu Chen,131583.0,Left Back,126,England Women's,865,,50,,,,,,,,,,,,,,,,,China PR Women's,1207,00:29:50.183,Pressure,
,,,,,,,,,,,,,,,,,,0.959374,,,,,,,,,,,,,,1dcb4a6d-f607-4267-bb4b-dfe22029b749,3098,,"[55.6, 16.5]",3893828,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yasha Gu,25488.0,Left Midfield,126,England Women's,865,"['b6a71e4f-c223-411d-93e6-48b3f9cd30f0', 'f53d98fd-b246-4fc4-9648-d925b8fdbc61']",6,,,,,,,,,,,,,,,,,China PR Women's,1207,00:30:06.456,Pressure,
,,,,,,,,,,,,,,,,,,0.444525,,,,,,,,,,,,,,6cc43712-1a83-4de2-9332-419706d2d130,3108,,"[74.2, 27.9]",3893828,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,126,England Women's,865,,18,,,,,,,,,,,,,,,,,England Women's,865,00:30:18.442,Pressure,
,,,,,,,,,,,,True,,,,,,1.998421,,,,,,,,,,,,,,be15780a-4416-4369-b96f-ab5a1ea73175,3137,,"[86.1, 11.1]",3893828,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Qiaozhu Chen,131583.0,Left Back,128,England Women's,865,"['00424052-afca-46ac-9e58-88b49ffc113c', '4445cf54-c8e0-4859-b123-cf48a6d52a49']",42,,,,,,,,,,,,,,,,,China PR Women's,1207,00:30:42.986,Pressure,
,,,,,,,,,,,,,,,,,,0.726393,,,,,,,,,,,,,,f3b35fc8-8a51-4270-88f3-a15b20c62154,3139,,"[43.3, 74.2]",3893828,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Right Wing Back,128,England Women's,865,['de92b5c6-c183-41ed-b176-97b554e69793'],45,,,,,,,,,,,,,,,,,England Women's,865,00:30:45.546,Pressure,
,,,,,,,,,,,,,,,,,,0.456507,,,,,,,,,,,,,,8033b70e-51ae-4d2b-aada-52309dfe77ba,3142,,"[43.0, 62.7]",3893828,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Defensive Midfield,129,China PR Women's,1207,"['5aac6f7a-0d1c-445d-9c96-52eb715ba1ac', 'dd550696-6c89-43a7-909b-7ae9aa892321']",54,,,,,,,,,,,,,,,,,England Women's,865,00:30:54.613,Pressure,
,,,,,,,,,,,,,,,,,,0.717871,,,,,,,,,,,,,,1ab24d3c-9609-458c-8b0e-06d2f4e4940d,3149,,"[12.2, 30.9]",3893828,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Shanshan Wang,25485.0,Right Center Back,130,England Women's,865,"['5205ee43-690e-49ff-8624-5671d85241b3', 'ec7fb876-c31a-4fab-9b1c-9cab254dde6e']",3,,,,,,,,,,,,,,,,,China PR Women's,1207,00:31:03.254,Pressure,
,,,,,,,,,,,,,,,,,,1.436689,,,,,,,,,,,,,,6c2e5e65-75e9-482a-99ce-03b671c4b35d,3186,,"[47.1, 17.2]",3893828,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chengshu Wu,402019.0,Left Center Forward,132,England Women's,865,"['28d8141a-ccc4-4b37-90dd-983be506277b', 'ee2f2ad4-78a1-4f38-9837-4e76d8313ffb']",57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:32:57.674,Pressure,
,,,,,,,,,,,,,,,,,,0.850156,,,,,,,,,,,,,,676fe875-399e-40d4-9036-03dd8ddc5afc,3205,,"[64.0, 55.7]",3893828,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiahui Lou,25482.0,Right Center Forward,132,England Women's,865,"['de5abeb9-7558-499b-b7e9-b6c914016f09', 'ff2899af-2da1-4f4e-83c5-dc351e9f2b56']",14,,,,,,,,,,,,,,,,,China PR Women's,1207,00:33:14.024,Pressure,
,,,,,,,,,,,,,,,,,,0.749335,,,,,,,,,,,,,,02b58d9f-7aea-410e-9dc6-b4bf927d9b3c,3212,,"[67.1, 53.9]",3893828,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiahui Lou,25482.0,Right Center Forward,132,England Women's,865,"['4af1add0-bca7-42de-98f1-537640703866', 'abc1364d-97ed-4dde-9316-445d7f9bb05f']",23,,,,,,,,,,,,,,,,,China PR Women's,1207,00:33:23.622,Pressure,
,,,,,,,,,,,,,,,,,,0.059725,,,,,,,,,,,,,,6bf1c7f8-6e14-4ca8-88ad-a53ce6b585c4,3247,,"[83.2, 46.8]",3893828,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,132,England Women's,865,,57,,,,,,,,,,,,,,,,,England Women's,865,00:33:57.042,Pressure,
,,,,,,,,,,,,,,,,,,0.700105,,,,,,,,,,,,,,8a0c5ff2-7e2b-4742-9396-040644e86f69,3250,,"[24.3, 12.7]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Qiaozhu Chen,131583.0,Left Back,133,England Women's,865,"['5baa17b0-f5e9-45e5-9ca9-eefe0b5592f0', '76a65150-a5e6-4abd-91ea-81b396c9ed03', '79680bfc-37ed-49b6-acc1-821fd8dc2785']",10,,,,,,,,,,,,,,,,,China PR Women's,1207,00:34:10.187,Pressure,
,,,,,,,,,,,,,,,,,,0.233933,,,,,,,,,,,,,,cc35f77c-acbe-4a13-b435-cb98220fd606,3266,,"[30.3, 52.9]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haiyan Wu,25480.0,Right Back,133,England Women's,865,"['0b39665f-25ac-4956-8357-355883286e1a', 'e2d71d39-a899-4e51-9b75-714ac8742d32', 'f31047c5-fa45-435f-8abf-4d3c52321c35']",24,,,,,,,,,,,,,,,,,China PR Women's,1207,00:34:24.036,Pressure,
,,,,,,,,,,,,,,,,,,0.579376,,,,,,,,,,,,,,f2397599-5f71-4973-8c17-53322560dbce,3272,,"[92.7, 16.8]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren James,31531.0,Center Attacking Midfield,133,England Women's,865,['4379d3f8-f6c6-49fa-958f-4165956098fe'],25,,,,,,,,,,,,,,,,,England Women's,865,00:34:25.455,Pressure,
,,,,,,,,,,,,True,,,,,,0.326311,,,,,,,,,,,,,,56f06bbb-bf82-4947-a9a8-640f4f798569,3276,,"[92.9, 22.9]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Center Forward,134,China PR Women's,1207,['9d464dfd-d82b-4879-9ef0-e04ce8c6b0f3'],27,,,,,,,,,,,,,,,,,England Women's,865,00:34:27.100,Pressure,
,,,,,,,,,,,,True,,,,,,1.178669,,,,,,,,,,,,,,f2f6b87f-5ee0-43db-af3f-5dca1f34dce9,3278,,"[87.3, 35.5]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,134,China PR Women's,1207,"['3d67478f-8f57-49c7-b9ef-de7f47e6b967', '8e944263-ade7-441e-a555-7fd9dc65b8a0']",28,,,,,,,,,,,,,,,,,England Women's,865,00:34:28.193,Pressure,
,,,,,,,,,,,,True,,,,,,0.799054,,,,,,,,,,,,,,668bf27a-59e7-4cb8-b6e8-ebd1451f5d3c,3285,,"[25.5, 47.5]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lingwei Yao,402024.0,Right Defensive Midfield,134,China PR Women's,1207,,30,,,,,,,,,,,,,,,,,China PR Women's,1207,00:34:30.735,Pressure,
,,,,,,,,,,,,,,,,,,0.588846,,,,,,,,,,,,,,b1c7675e-b80d-4653-b2b7-426ee52ffe9e,3293,,"[102.1, 11.8]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Wing Back,134,China PR Women's,1207,['463b729a-c777-446c-8284-5da111dde6f4'],36,,,,,,,,,,,,,,,,,England Women's,865,00:34:36.260,Pressure,
,,,,,,,,,,,,,,,,,,0.334396,,,,,,,,,,,,,,07651eb1-fef0-44ad-bcd9-5258a64001c8,3302,,"[107.9, 3.5]",3893828,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Wing Back,134,China PR Women's,1207,,42,,,,,,,,,,,,,,,,,England Women's,865,00:34:42.235,Pressure,
,,,,,,,,,,,,,,,,,,0.456385,,,,,,,,,,,,,,bd08958d-4379-4555-8df7-1389cb6b7105,3311,,"[84.9, 11.4]",3893828,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Center Back,135,China PR Women's,1207,"['075b0b4c-89bc-4ea6-85d6-43da34746d77', '45777eba-bfea-4b9c-8da0-86177ecf7290']",37,,,,,,,,,,,,,,,,,England Women's,865,00:35:37.267,Pressure,
,,,,,,,,,,,,,,,,,,0.456921,,,,,,,,,,,,,,b091ce32-d275-4e23-8170-d514c0a5b807,3334,,"[7.6, 70.7]",3893828,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niamh Charles,15631.0,Right Wing Back,136,China PR Women's,1207,['0deabe44-e02d-4217-8262-4e7423aed5ac'],12,,,,,,,,,,,,,,,,,England Women's,865,00:36:12.654,Pressure,
,,,,,,,,,,,,,,,,,,0.674695,,,,,,,,,,,,,,1ebccacc-349b-4d11-a113-def1e0f79c66,3337,,"[20.6, 51.8]",3893828,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Toone,31534.0,Center Attacking Midfield,136,China PR Women's,1207,"['cef68a4b-79c6-4e6e-a8e9-b33a001b89f4', 'fe0efa90-315c-4408-a734-0f357492f819']",18,,,,,,,,,,,,,,,,,England Women's,865,00:36:18.430,Pressure,
,,,,,,,,,,,,,,,,,,0.572736,,,,,,,,,,,,,,d70c4f81-085e-478f-9392-fc6cb8aee969,3354,,"[77.1, 44.6]",3893828,82,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jiahui Lou,25482.0,Right Center Forward,138,England Women's,865,"['5a892152-82c7-4b46-a0c3-198844cce5c3', 'fe04daff-8ed8-4582-a489-8e61aebd61df']",28,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:28.546,Pressure,
,,,,,,,,,,,,,,,,,,0.841009,,,,,,,,,,,,,,c3b37272-7434-48cd-9248-9721ae64afda,3370,,"[23.1, 7.0]",3893828,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chengshu Wu,402019.0,Left Center Forward,139,England Women's,865,"['33bbd161-0df3-460e-a826-aef97ec90299', '54973039-5a67-4c14-ac43-7e2dd76527bf', '8ef2626d-27eb-4df5-a3f9-1be7d9513448']",56,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:56.562,Pressure,
,,,,,,,,,,,,,,,,,,0.172465,,,,,,,,,,,,,,a9c0126c-8523-4448-910d-02c8a0415d1f,3374,,"[13.4, 14.3]",3893828,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Qiaozhu Chen,131583.0,Left Back,139,England Women's,865,,57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:57.875,Pressure,
,,,,,,,,,,,,,,,,,,0.574375,,,,,,,,,,,,,,f9883669-995e-41ab-ae0a-006ceae2f668,3387,,"[7.8, 23.4]",3893828,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Qiaozhu Chen,131583.0,Left Back,139,England Women's,865,"['061e8da5-a82b-496c-a13c-b0254e5ffd06', '8c532ab6-5a87-44be-9d33-216968e286bc']",3,,,,,,,,,,,,,,,,,China PR Women's,1207,00:38:03.766,Pressure,
,,,,,,,,,,,,,,,,,,0.69378,,,,,,,,,,,,,,b7145970-f97c-41b0-9f52-ba082a1af760,3392,,"[10.7, 38.5]",3893828,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haiyan Wu,25480.0,Right Back,139,England Women's,865,"['a1e114d8-9888-4752-a499-fa019f6ca85f', 'ca7c473c-5b7f-4034-ace9-cea110b93577']",5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:38:05.843,Pressure,
,,,,,,,,,,,,,,,,,,0.717228,,,,,,,,,,,,,,e43d5e84-b36c-4ac6-8ba8-cb2e5f8e039e,3422,,"[55.6, 17.7]",3893828,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yasha Gu,25488.0,Left Midfield,141,England Women's,865,"['19ff4c46-b4de-492f-be6e-30724de21815', '7c197865-cad7-4ddd-bb3c-fadd022e9907']",29,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:29.296,Pressure,
,,,,,,,,,,,,,,,,,,0.874604,,,,,,,,,,,,,,d2ca4a0f-96c9-4ff2-963b-c916773a7f1d,3426,,"[68.3, 29.9]",3893828,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chengshu Wu,402019.0,Left Center Forward,141,England Women's,865,"['4cf0c684-ff12-4ce7-aea8-d3ea2a8622a9', 'fb99744e-2eb2-4328-b1ea-fd497e78b637']",32,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:32.896,Pressure,
,,,,,,,,,,,,,,,,,,0.592064,,,,,,,,,,,,,,80c7eceb-6c3f-4fa9-ac2c-4bdf5c6a82e3,3436,,"[53.2, 55.3]",3893828,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiahui Lou,25482.0,Right Center Forward,141,England Women's,865,['9d8d3038-77ba-4f0c-9232-38f6c523bd5c'],41,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:41.829,Pressure,
,,,,,,,,,,,,True,,,,,,0.592093,,,,,,,,,,,,,,863db26f-21e7-482d-8f3a-6d64ea490416,3441,,"[73.5, 15.6]",3893828,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,142,China PR Women's,1207,"['69ab1d97-6c93-40cc-9dff-80dfc5132298', 'edf1d7ea-1df6-41a3-8e96-097c460a5f18']",44,,,,,,,,,,,,,,,,,England Women's,865,00:40:44.751,Pressure,
,,,,,,,,,,,,True,,,,,,1.579302,,,,,,,,,,,,,,540067b1-b8f6-4909-8f52-7d3bfc131794,3443,,"[54.8, 28.6]",3893828,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Center Back,142,China PR Women's,1207,"['01fc60a3-c331-4e14-98ee-72f2a0fcd77f', '1714dac4-f265-4745-91a6-cc69999f4b9b', '41326619-254c-4814-acab-e37077f79ae3']",46,,,,,,,,,,,,,,,,,England Women's,865,00:40:46.378,Pressure,
,,,,,,,,,,,,,,,,,,0.476557,,,,,,,,,,,,,,ed1bf6b8-504d-498c-a6a6-facebd05f2a4,3464,,"[14.6, 45.9]",3893828,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,142,China PR Women's,1207,"['035f6bef-a9ca-46b1-aa5f-f6e564ce8947', 'da14addc-f1ae-4867-83eb-99b07bef08d2']",3,,,,,,,,,,,,,,,,,England Women's,865,00:41:03.510,Pressure,
,,,,,,,,,,,,,,,,,,0.627929,,,,,,,,,,,,,,0b256e26-24ca-4d69-8913-f1f1f49c34ab,3470,,"[11.4, 35.3]",3893828,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,142,China PR Women's,1207,"['10bd94db-b36f-4c85-9c8c-c414d9a010bf', '2c69e891-894c-469e-8356-3f5a971f0cb3', 'e79c10e0-de11-4e49-8aaf-b98cf0529935']",9,,,,,,,,,,,,,,,,,England Women's,865,00:41:09.117,Pressure,
,,,,,,,,,,,,,,,,,,0.330773,,,,,,,,,,,,,,111e85f6-f684-49ff-8711-e9d6a685ad6d,3484,,"[47.0, 10.9]",3893828,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Defensive Midfield,143,China PR Women's,1207,,30,,,,,,,,,,,,,,,,,England Women's,865,00:41:30.063,Pressure,
,,,,,,,,,,,,,,,,,,2.606884,,,,,,,,,,,,,,561546d7-105c-433f-a0b9-0a50a9aada35,3492,,"[66.5, 15.6]",3893828,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Defensive Midfield,143,China PR Women's,1207,"['3363771c-27ea-4afb-b795-18010f99c0ef', 'b3f49b39-8e7d-45fc-83c8-9336177edba6']",37,,,,,,,,,,,,,,,,,England Women's,865,00:41:37.012,Pressure,
,,,,,,,,,,,,,,,,,,0.976235,,,,,,,,,,,,,,51f58675-dba4-4382-8076-48107f7233ef,3505,,"[51.5, 23.8]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chengshu Wu,402019.0,Left Center Forward,144,England Women's,865,['8d3258cf-3d43-4df8-957a-a9168370f205'],4,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:04.080,Pressure,
,,,,,,,,,,,,,,,,,,1.0561,,,,,,,,,,,,,,04cda3ca-38c9-4454-a7e3-43a98751e6d4,3518,,"[34.5, 12.7]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Qiaozhu Chen,131583.0,Left Back,144,England Women's,865,['0a6c5e82-74ff-4291-9f29-37475a30865c'],20,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:20.659,Pressure,
,,,,,,,,,,,,,,,,,,1.602447,,,,,,,,,,,,,,42a6410b-4572-471b-acf6-da7b4714699a,3519,,"[38.0, 14.4]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yasha Gu,25488.0,Left Midfield,144,England Women's,865,['e370a775-e795-476d-be26-ade9bd6c735d'],22,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:22.470,Pressure,
,,,,,,,,,,,,,,,,,,0.327257,,,,,,,,,,,,,,8cfc6f31-6370-4e63-ab58-72526b37eaa6,3523,,"[39.0, 30.7]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yasha Gu,25488.0,Left Midfield,144,England Women's,865,['b9240dad-78f7-401f-a89b-3b93ad8ef93f'],24,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:24.751,Pressure,
,,,,,,,,,,,,,,,,,,0.598422,,,,,,,,,,,,,,74dcf655-020b-410c-89b8-7d427dff2c1f,3536,,"[24.8, 52.2]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lingwei Yao,402024.0,Right Defensive Midfield,144,England Women's,865,"['49a2d09a-3bd2-4b92-8245-f7a34d5275c3', 'e96774ac-e01b-4dde-ab5b-9d4a16ece6c8']",39,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:39.701,Pressure,
,,,,,,,,,,,,,,,,,,0.571838,,,,,,,,,,,,,,5f359fb1-a789-455d-a782-a8574fc8b962,3557,,"[40.9, 67.8]",3893828,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jiahui Lou,25482.0,Right Center Forward,144,England Women's,865,"['2ca9c94b-1e6f-4247-a168-7ba71a092e46', 'fa32786f-95be-40dc-a7d0-870806bf10c2']",57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:42:57.346,Pressure,
,,,,,,,,,,,,,,,,,,0.469778,,,,,,,,,,,,,,17756957-0225-4c2f-86d2-a82976d9ace0,3564,,"[44.4, 29.0]",3893828,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Yang,131579.0,Left Defensive Midfield,144,England Women's,865,"['1f1a5118-84a5-4e2a-a475-8bbd769719aa', 'f3fd97a3-2b5c-4b09-8998-573d93fdfba5']",2,,,,,,,,,,,,,,,,,China PR Women's,1207,00:43:02.903,Pressure,
,,,,,,,,,,,,,,,,,,0.334874,,,,,,,,,,,,,,d5f05d6b-e61d-49a8-b0e9-16f86afeb5bb,3569,,"[32.4, 29.3]",3893828,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yao Wei,25484.0,Left Center Back,144,England Women's,865,"['8644ba9a-64a4-4991-aa29-bc63acd6764a', '8e38c792-b017-4d6b-8475-876c750a26f2']",4,,,,,,,,,,,,,,,,,China PR Women's,1207,00:43:04.599,Pressure,
,,,,,,,,,,,,True,,,,,,0.60981,,,,,,,,,,,,,,6bc3360b-32fc-4ecc-8d22-5e2551b7ab1a,3576,,"[79.7, 50.1]",3893828,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,145,China PR Women's,1207,['119f53f0-290b-4e62-ab5e-a97f94e15943'],6,,,,,,,,,,,,,,,,,England Women's,865,00:43:06.237,Pressure,
