50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,762eabe1-6759-4274-9025-ac216f438679,2971,,,"[9.6, 56.6]",3879678,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Zaccardo,387300.0,Right Center Back,175,Udinese,230,,35,,,,,,,,,,,,,,,,,Carpi,1683,00:28:35.096,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,3931e70f-f7cc-49f1-b212-096c2ee6cb88,3062,,,"[8.5, 42.9]",3879678,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,181,Udinese,230,['18f4c7da-9905-49ce-b39b-9496d0fbdc21'],28,,,,,,,,,,,,,,,,,Carpi,1683,00:30:28.448,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,922416a5-c48e-42f0-b6ba-5400d3ecad85,3092,,,"[12.7, 27.2]",3879678,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,181,Udinese,230,['0de43595-3440-4e55-851a-e7a289e31f07'],53,,,,,,,,,,,,,,,,,Carpi,1683,00:30:53.816,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5892cd08-e277-412d-ad15-63dbdd1a5231,3201,,,"[10.3, 32.2]",3879678,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,189,Carpi,1683,['fe1736af-bac3-4799-a235-8f8b5ce9193e'],16,,,,,,,,,,,,,,,,,Udinese,230,00:34:16.531,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,97650426-4eb6-433f-b9b3-ac0bc98c297f,3202,,,"[11.2, 34.1]",3879678,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,189,Carpi,1683,,17,,,,,,,,,,,,,,,,,Udinese,230,00:34:17.506,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c9d89002-fd36-4826-86d6-7e08a456bd9c,3274,,,"[6.4, 46.0]",3879678,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simone Romagnoli,7172.0,Center Back,191,Udinese,230,,41,,,,,,,,,,,,,,,,,Carpi,1683,00:35:41.290,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,cf95a1cb-230e-41ea-9068-741140ea8348,3290,,,"[12.3, 37.0]",3879678,81,,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simone Romagnoli,7172.0,Center Back,191,Udinese,230,['ec759bd6-fa8d-4990-b85d-bccda7150cd6'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:36:02.046,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,eb9e8f82-03cf-4707-b8e9-63b64e8c505a,3293,,,"[9.4, 39.1]",3879678,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jerry Uche Mbakogu,32608.0,Left Center Forward,192,Udinese,230,['1cf1d48e-52ea-4999-b63d-3bc586b0a4ee'],39,,,,,,,,,,,,,,,,,Carpi,1683,00:36:39.380,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,37c87e74-1afb-47b2-a094-291dd562d8ab,3300,,,"[4.2, 47.7]",3879678,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Riccardo Gagliolo,11499.0,Left Center Back,192,Udinese,230,,42,,,,,,,,,,,,,,,,,Carpi,1683,00:36:42.896,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,0fcca68f-bb54-4060-acb7-766d21b3b8f8,3365,,,"[9.6, 40.9]",3879678,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Romagnoli,7172.0,Center Back,197,Udinese,230,['e358be24-ba16-4e48-aaf3-809e2ee2cf3d'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:39:11.650,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,8a3bc0b9-ffc9-4d93-bdfe-7c0fad139832,3458,,,"[27.0, 48.6]",3879678,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Romagnoli,7172.0,Center Back,201,Udinese,230,['15a7b811-f805-4045-8e1a-4525479967a9'],16,,,,,,,,,,,,,,,,,Carpi,1683,00:41:16.175,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,26c30856-3d0f-4d5f-835d-a4fb68f8bcda,3468,,,"[8.9, 37.4]",3879678,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo Larangeira,7799.0,Right Center Back,203,Carpi,1683,"['a92f4696-6b15-4766-b3f0-75763840cc1d', 'b5ce071d-26ae-4a60-adda-6c3b0010b424']",4,,,,,,,,,,,,,,,,,Udinese,230,00:42:04.698,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,8df933e5-0d22-454b-ba81-0bbcadf766d6,3469,,,"[12.3, 32.2]",3879678,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,203,Carpi,1683,,5,,,,,,,,,,,,,,,,,Udinese,230,00:42:05.659,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a909ff57-b18f-4d54-a67e-45f8a863bdc0,3660,,,"[18.0, 45.1]",3879678,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emanuele Suagher,45508.0,Left Center Forward,222,Udinese,230,"['23f9788e-b5c6-473d-89c1-9306cb66c2e6', '4d466d5a-d5e7-480a-ae4c-8769af3e454f']",33,,,,,,,,,,,,,,,,,Carpi,1683,00:48:33.414,Clearance,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f1b90a69-64b3-4a80-8e0d-5f63351a85cf,99,,,"[2.1, 59.0]",3879678,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,9,Carpi,1683,,0,,,,,,,,,,,,,,,,,Udinese,230,00:03:00.139,Shield,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0acdc44b-5b34-4dc1-b00c-0ce0bd5388f2,2693,,,"[2.0, 71.3]",3879678,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Zaccardo,387300.0,Right Back,164,Carpi,1683,,39,,,,,,,,,,,,,,,,,Carpi,1683,00:20:39.582,Shield,
,,,,,,,,,,,,,,,,,,0.429893,,,,,,,,,,,,,771df7ac-c567-4af0-90b5-401674ce01cb,142,,,"[103.5, 27.4]",3879678,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raffaele Bianco,352172.0,Left Defensive Midfield,12,Carpi,1683,['9d4cfb30-ad42-4e96-b934-400054fb4825'],33,,Left Foot,"[113.6, 39.6]",True,"[{'location': [112.2, 45.6], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 46.1], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.4, 32.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.2, 41.7], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.7, 42.7], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.3, 35.3], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.7, 40.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 32.4], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.8, 49.5], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 33.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 38.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.8, 36.3], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.8, 44.9], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 42.2], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.6, 43.9], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.3, 38.4], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 42.0], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Wayward,0.031676505,Half Volley,Open Play,,,,,,Carpi,1683,00:04:33.258,Shot,
,,,,,,,,,,,,,,,,,,1.140667,,,,,,,,,,,,,db0f3361-ee64-47a9-b8f4-7aa5bdba9dc5,145,,,"[113.2, 39.4]",3879678,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristian Zaccardo,387300.0,Right Back,12,Carpi,1683,['a9e7cf64-9ec6-4fdd-b82c-b42d8709ec9e'],34,,Left Foot,"[118.2, 37.8, 0.7]",True,"[{'location': [118.5, 38.7], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 41.3], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.0, 42.9], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 40.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.7, 44.8], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 35.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 38.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 33.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.8, 47.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.1, 30.2], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 29.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.6, 27.9], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.8, 40.2], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.1, 40.0], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.4, 43.6], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.8, 40.9], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.4, 30.6], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Saved,0.32026562,Half Volley,Open Play,,,,,,Carpi,1683,00:04:34.215,Shot,
,,,,,,,,,,,,,,,,,,0.843631,,,,,,,,,,,,,096dd280-41a3-49d3-850b-9aca98175a73,635,,,"[96.6, 51.6]",3879678,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,44,Udinese,230,['00d492bc-e095-46d7-ab6c-c1ca4259c52a'],51,,Right Foot,"[117.8, 43.4, 1.5]",,"[{'location': [118.4, 41.1], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.4, 44.5], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 40.2], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.4, 47.8], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.7, 30.2], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 49.5], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 51.4], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.6, 18.4], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.8, 36.7], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 31.7], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.5, 8.9], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.1, 28.9], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.5, 32.8], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.3, 42.0], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",eb50ae0b-38ce-4691-ba15-1963c074bcaf,,Saved,0.037199914,Normal,Open Play,,,,,,Udinese,230,00:15:51.381,Shot,
,,,,,,,,,,,,,,,,,,0.398755,,,,,,,,,,,,,b5d81f16-e38f-4921-803e-d3a215332516,713,,,"[109.6, 51.7]",3879678,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Zaccardo,387300.0,Right Back,49,Carpi,1683,['1eb6ca64-32a3-4058-acc7-833d15b7ab94'],48,,Right Foot,"[117.1, 42.5, 0.3]",True,"[{'location': [117.3, 43.4], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 47.3], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 52.3], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 42.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.5, 62.2], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.1, 36.3], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 38.9], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.3, 35.2], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.8, 64.5], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Saved,0.13837327,Normal,Open Play,,,,,,Carpi,1683,00:17:48.905,Shot,
,,,,,,,,,,,,,,,,,,1.125312,,,,,,,,,,,,,589a8f0b-261e-4aba-a197-56a12cd35da3,971,,,"[108.3, 35.8]",3879678,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Center Attacking Midfield,63,Carpi,1683,"['71e03717-81f4-4b9d-a89f-dfc87179dedd', 'bd7899af-bdba-435b-b1ee-a9cc3002496b']",0,True,Head,"[118.1, 36.4, 1.5]",,"[{'location': [118.5, 38.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.3, 52.7], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 40.0], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 35.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.8, 41.2], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 67.9], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.3, 62.4], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 45.6], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 66.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 71.9], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.0, 68.3], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.7, 63.0], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.4, 42.0], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9f936050-4f01-4da5-b22f-1634b3bdd861,,Saved,0.07095961,Normal,Open Play,,,,,,Carpi,1683,00:23:00.737,Shot,True
,,,,,,,,,,,,,,,,,,0.982603,,,,,,,,,,,,,608592fb-0a25-4ac8-8fed-d76e206393d8,1086,,,"[111.1, 35.7]",3879678,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Wing,68,Carpi,1683,"['4d4d32bc-2b40-486c-a96e-7531e0970ba2', '9d54f68d-b114-405e-a71d-ab24c2670078']",16,True,Head,"[120.0, 36.6, 0.9]",,"[{'location': [118.7, 38.7], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 34.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.1, 35.5], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 39.3], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 45.5], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 59.3], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 45.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 54.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.8, 51.2], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.6, 57.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.5, 60.0], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 58.7], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",20b50c82-51fd-4001-bd85-1781f86f4cba,,Goal,0.10273803,Normal,Open Play,,,,,,Carpi,1683,00:25:16.321,Shot,True
,,,,,,,,,,,,,,,,,,0.780441,,,,,,,,,,,,,24b25669-9076-414f-880f-422fe6a370e6,1107,,,"[105.7, 27.1]",3879678,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Antonio Di Gaudio,11502.0,Left Wing,70,Carpi,1683,['6accd8dd-8a9f-4f68-9d46-2088837fd0be'],32,,Right Foot,"[120.0, 47.5, 5.1]",,"[{'location': [104.2, 26.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 33.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 25.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.3, 41.4], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.6, 36.3], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 41.1], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 43.3], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.8, 45.9], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.2, 38.0], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",b5c734f8-9761-4cc8-aece-53c7b1573727,,Off T,0.09746833,Normal,Open Play,,,,,,Carpi,1683,00:26:32.355,Shot,
