50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.087363,,,,,,,,,,,,,,c2c73057-7a19-44d1-89d8-e75c77d3ad35,3401,,"[65.9, 39.3]",3879710,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,178,Bologna,240,['c0faf9f8-8f7b-46b0-866d-9f27fa2e8446'],26,,,,,,,,,,,,,,,,Sampdoria,234,00:37:26.806,Pressure,
,,,,,,,,,,,,,,,,,,0.476411,,,,,,,,,,,,,,2cabf4cf-5e3e-4339-9152-6a62a03f8bcd,3404,,"[59.3, 44.6]",3879710,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,178,Bologna,240,['cfcf7bc6-e53d-4624-91ac-f49282141877'],29,,,,,,,,,,,,,,,,Bologna,240,00:37:29.478,Pressure,
,,,,,,,,,,,,,,,,,,0.807928,,,,,,,,,,,,,,12e1f792-68e9-4184-891f-47fe69437f76,3413,,"[54.5, 20.7]",3879710,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,179,Sampdoria,234,"['ba31b92e-54af-4c25-b839-813f5c0b0713', 'df2ca9ce-b2a1-4cb1-96b4-b91a851fc767']",35,,,,,,,,,,,,,,,,Bologna,240,00:37:35.203,Pressure,
,,,,,,,,,,,,,,,,,,0.337538,,,,,,,,,,,,,,5d306427-9fcc-4897-8661-90525ffc32c4,3438,,"[33.5, 21.6]",3879710,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,179,Sampdoria,234,['295e273e-98c3-4987-b3ae-4092a00e058e'],57,,,,,,,,,,,,,,,,Bologna,240,00:37:57.076,Pressure,
,,,,,,,,,,,,,,,,,,0.326265,,,,,,,,,,,,,,314c84bb-8ed3-4658-9309-c3471bb9e5f1,3443,,"[15.8, 30.2]",3879710,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Wing Back,179,Sampdoria,234,,59,,,,,,,,,,,,,,,,Bologna,240,00:37:59.359,Pressure,
,,,,,,,,,,,True,,,,,,,0.755714,,,,,,,,,,,,,,8b466f93-532e-4a29-a6aa-491bc219ada9,3459,,"[43.0, 23.3]",3879710,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,180,Bologna,240,"['2b23fc54-ee89-4e18-8f41-61a1c4462421', 'd89137f7-3cd1-4e3f-98a9-796cc5bf8ebe']",15,,,,,,,,,,,,,,,,Bologna,240,00:38:15.107,Pressure,
,,,,,,,,,,,True,,,,,,,0.322126,,,,,,,,,,,,,,bf54e4f0-f0c0-494e-b39a-5c0729099617,3460,,"[39.1, 23.3]",3879710,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Wing Back,180,Bologna,240,,15,,,,,,,,,,,,,,,,Bologna,240,00:38:15.390,Pressure,
,,,,,,,,,,,True,,,,,,,0.426799,,,,,,,,,,,,,,76784159-1708-4e0b-9619-fabead87bd77,3475,,"[68.2, 22.0]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Floccari,6948.0,Center Attacking Midfield,182,Sampdoria,234,['bcb63ef6-26d8-4e45-b593-605aff4ffa93'],1,,,,,,,,,,,,,,,,Bologna,240,00:39:01.873,Pressure,
,,,,,,,,,,,,,,,,,,0.582595,,,,,,,,,,,,,,1df89054-ce5a-4174-a15e-77befcb8030b,3480,,"[72.9, 21.5]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Floccari,6948.0,Center Attacking Midfield,183,Sampdoria,234,['2fb0fca6-60a0-488e-8bce-be65d62f98a7'],14,,,,,,,,,,,,,,,,Bologna,240,00:39:14.729,Pressure,
,,,,,,,,,,,,,,,,,,0.579983,,,,,,,,,,,,,,2a3a90bf-675b-4dbf-81d4-2b9f46d3133a,3485,,"[62.5, 57.2]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ivan,36364.0,Left Center Midfield,183,Sampdoria,234,['6416aaf7-3c7f-49c7-8f6c-842f7b98e4d5'],16,,,,,,,,,,,,,,,,Sampdoria,234,00:39:16.780,Pressure,
,,,,,,,,,,,True,,,,,,,0.465082,,,,,,,,,,,,,,22062b8a-0c0f-46e4-ab79-0a9922ff12c7,3495,,"[70.4, 64.2]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,184,Bologna,240,"['71a7aeba-8ead-4be9-b71d-8d9df82b3f8c', 'aa26cc03-f880-42b7-8bc3-a1c1f08fbd94']",19,,,,,,,,,,,,,,,,Sampdoria,234,00:39:19.806,Pressure,
,,,,,,,,,,,,,,,,,,1.09988,,,,,,,,,,,,,,b554c568-7204-4465-8f3e-b173c7ca7bc7,3505,,"[49.5, 53.9]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Agustín Silvestre,7019.0,Center Back,184,Bologna,240,['02d1e039-2491-4cdc-ac91-9c0194722859'],24,,,,,,,,,,,,,,,,Sampdoria,234,00:39:24.844,Pressure,
,,,,,,,,,,,,,,,,,,0.58529,,,,,,,,,,,,,,5b00e7d1-6911-4c66-858b-34190d434462,3543,,"[21.8, 8.2]",3879710,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mattia Destro,8103.0,Center Forward,187,Sampdoria,234,['0726e4a0-5069-41cd-a977-3351fb98f97a'],5,,,,,,,,,,,,,,,,Bologna,240,00:43:05.638,Pressure,
,,,,,,,,,,,,,,,,,,0.47665,,,,,,,,,,,,,,c0ac5253-1467-45d5-8cd2-c5c4c2027036,3547,,"[19.7, 9.3]",3879710,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adam Masina,7169.0,Left Wing Back,187,Sampdoria,234,['2b341688-1acd-48f9-95e8-73601b3e8a72'],6,,,,,,,,,,,,,,,,Bologna,240,00:43:06.617,Pressure,
,,,,,,,,,,,,,,,,,,0.552612,,,,,,,,,,,,,,46824d65-7cd1-4522-837f-dbb5d0059aca,3548,,"[17.9, 9.8]",3879710,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mattia Destro,8103.0,Center Forward,187,Sampdoria,234,"['5842927b-2943-47f6-ba64-3f58e9956bb8', '6e87aa56-706c-4599-9102-08e869068ea3']",6,,,,,,,,,,,,,,,,Bologna,240,00:43:06.986,Pressure,
,,,,,,,,,,,True,,,,,,,0.858991,,,,,,,,,,,,,,6e6f9af7-e559-4f17-ae02-f54453f71094,3564,,"[71.6, 19.2]",3879710,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Floccari,6948.0,Center Attacking Midfield,189,Bologna,240,"['f4631a7d-a48d-4953-a5ad-ed7cf37c2356', 'f7ec2602-f209-4c72-bc5d-a0c826d23acb']",47,,,,,,,,,,,,,,,,Bologna,240,00:44:47.042,Pressure,
,,,,,,,,,,,,,,,,,,1.450804,,,,,,,,,,,,,,8fc9133b-aa28-48bb-b789-acbbe343733f,3570,,"[95.1, 60.1]",3879710,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,189,Bologna,240,['1e9f79d9-85cb-4091-b072-b7acc698b377'],52,,,,,,,,,,,,,,,,Sampdoria,234,00:44:52.879,Pressure,
,,,,,,,,,,,True,,,,,,,0.634041,,,,,,,,,,,,,,9bb9d577-fe9a-4ae0-9ce3-6a051c00cf51,3574,,"[4.6, 9.8]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam Masina,7169.0,Left Wing Back,189,Bologna,240,"['0f2fbbb8-f0f7-428b-9771-2a1ab218eaa3', '9595754b-cdbf-4d06-8f45-bac17a0dcc35']",0,,,,,,,,,,,,,,,,Bologna,240,00:45:00.003,Pressure,
,,,,,,,,,,,,,,,,,,1.951666,,,,,,,,,,,,,,fdf6d110-26d3-4047-8227-81f943ecabb8,3577,,"[107.4, 58.6]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,189,Bologna,240,"['3b5a679f-8ae2-441f-8cee-f14c7e620f7e', '7f6c2b8a-63fa-46e3-b234-c4a212b6912d']",5,,,,,,,,,,,,,,,,Sampdoria,234,00:45:05.519,Pressure,
,,,,,,,,,,,,,,,,,,0.977098,,,,,,,,,,,,,,a3983026-87bb-4b5f-9fd6-e903111b87c9,3580,,"[92.9, 71.7]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jacopo Sala,7020.0,Right Wing Back,189,Bologna,240,['3b5a679f-8ae2-441f-8cee-f14c7e620f7e'],7,,,,,,,,,,,,,,,,Sampdoria,234,00:45:07.521,Pressure,
,,,,,,,,,,,,,,,,,,0.395762,,,,,,,,,,,,,,c09707ae-ddf3-4eb5-99a8-311567b9c881,3584,,"[9.5, 6.5]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saphir Sliti Taïder,8851.0,Left Center Midfield,190,Sampdoria,234,['534cc360-19ca-4dc5-b363-7e3bd494d9b2'],16,,,,,,,,,,,,,,,,Bologna,240,00:45:16.923,Pressure,
,,,,,,,,,,,,,,,,,,0.758314,,,,,,,,,,,,,,8cec5a64-bc88-41a5-bab2-9c30c0f0e632,3594,,"[59.1, 12.1]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Attacking Midfield,190,Sampdoria,234,"['044be47c-36f2-44d4-a20b-305d371b7d56', '9812ae85-e553-4ac7-9a8f-984f7183419c']",24,,,,,,,,,,,,,,,,Bologna,240,00:45:24.850,Pressure,
,,,,,,,,,,,,,,,,,,0.493793,,,,,,,,,,,,,,580d650f-ad96-44ee-b30a-0d3d2b1d6693,3598,,"[90.1, 33.3]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Attacking Midfield,190,Sampdoria,234,['7db4a37c-5a97-4e8e-8c45-feb8fcf5a07c'],29,,,,,,,,,,,,,,,,Bologna,240,00:45:29.774,Pressure,
,,,,,,,,,,,,,,,,,,0.496749,,,,,,,,,,,,,,62ebd3c7-fb4b-4920-a689-8053013a0d0f,3608,,"[21.2, 54.3]",3879710,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marios Oikonomou,8873.0,Center Back,190,Sampdoria,234,"['5d06d6f8-8d9c-41d0-b355-50d2e592d986', 'fbdc79c9-2904-47a4-ae6d-69e1d77a32ca']",42,,,,,,,,,,,,,,,,Bologna,240,00:45:42.142,Pressure,
,,,,,,,,,,,,,,,,,,0.33268,,,,,,,,,,,,,,baed32db-a44f-48b1-b374-e92d5b07fe8e,3642,,"[90.9, 47.8]",3879710,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Ivan,36364.0,Left Center Midfield,193,Sampdoria,234,['98d9d76a-19fc-4543-8fda-c1948e2a5fd6'],58,,,,,,,,,,,,,,,,Sampdoria,234,00:48:58.821,Pressure,
,,,,,,,,,,,,,,,,,,0.332976,,,,,,,,,,,,,,f98604fe-94e4-41f8-9552-afec5938c3fd,3649,,"[94.8, 48.8]",3879710,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Center Defensive Midfield,193,Sampdoria,234,['d19c401f-d38a-4a41-8834-a90f2dc4c0d4'],5,,,,,,,,,,,,,,,,Sampdoria,234,00:49:05.402,Pressure,
,,,,,,,,,,,,,,,,,,0.97816,,,,,,,,,,,,,,5d409266-a221-41c5-aabd-5a178f68c55c,3665,,"[49.2, 21.8]",3879710,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,194,Sampdoria,234,"['9cd737a0-962b-4cb2-8edf-7a7c108798b3', 'e9a405eb-a7ee-4adc-96d2-73baf9ddc45d']",29,,,,,,,,,,,,,,,,Bologna,240,00:49:29.865,Pressure,
,,,,,,,,,,,,,,,,,,0.860475,,,,,,,,,,,,,,be0e3717-111a-4373-92d7-e613f09b3792,3669,,"[39.9, 5.9]",3879710,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saphir Sliti Taïder,8851.0,Left Center Midfield,194,Sampdoria,234,"['498f91c5-f26d-49c3-bce5-2d997382b778', '55684c94-af3e-49d6-98f0-0802a0d427ee']",32,,,,,,,,,,,,,,,,Bologna,240,00:49:32.536,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c43ffec8-0de2-469c-aceb-edec19d04936,43,,"[97.4, 66.7]",3879710,0,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Fernando Muriel Fruto,6334.0,Center Forward,2,Sampdoria,234,['2c7d63fa-d6aa-413e-8734-bdd9f403ed66'],37,,,,,,,,,,,,,,,,Sampdoria,234,00:00:37.502,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,965eba9a-6dfa-4dc3-a1b0-c391da9c2b6f,46,,"[54.7, 8.6]",3879710,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia Destro,8103.0,Center Forward,3,Bologna,240,,53,,,,,,,,,,,,,,,,Bologna,240,00:00:53.660,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24a9e3b0-7254-4daa-8887-5f972e05f77d,84,,"[85.1, 4.6]",3879710,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam Masina,7169.0,Left Back,6,Bologna,240,,47,,,,,,,,,,,,,,,,Bologna,240,00:01:47.269,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8a9f4477-f7c7-4735-9f12-73479444f529,187,,"[116.3, 13.1]",3879710,3,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,9,Sampdoria,234,,23,,,,,,,,,,,,,,,,Sampdoria,234,00:03:23.332,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e78a1efe-07e7-4559-80a7-e12d7ea27df1,383,,"[100.3, 8.0]",3879710,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,21,Sampdoria,234,,10,,,,,,,,,,,,,,,,Sampdoria,234,00:08:10.453,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bc0cfd18-3cdf-48f7-98ec-d744f88c667d,537,,"[31.3, 43.7]",3879710,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,25,Sampdoria,234,['c27a3c3f-b552-40cd-bde8-c2adc94e3659'],43,,,,,,,,,,,,,,,,Bologna,240,00:10:43.848,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dcccee2b-ec33-4ea8-9c97-029184957a49,860,,"[62.5, 31.4]",3879710,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Defensive Midfield,42,Sampdoria,234,,49,,,,,,,,,,,,,,,,Sampdoria,234,00:18:49.794,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0b5072cf-80ec-4509-87cd-cda10b845389,996,,"[29.0, 17.2]",3879710,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,49,Bologna,240,,33,,,,,,,,,,,,,,,,Bologna,240,00:21:33.007,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1abd85c8-3a64-4faa-b631-552ea027c4e4,1033,,"[80.8, 44.6]",3879710,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Defensive Midfield,50,Sampdoria,234,,50,,,,,,,,,,,,,,,,Sampdoria,234,00:21:50.943,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d1abb695-a4bb-468a-a6c0-5b5e544331dd,1499,,"[101.0, 31.2]",3879710,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Destro,8103.0,Center Forward,78,Bologna,240,,3,,,,,,,,,,,,,,,,Bologna,240,00:35:03.684,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,104988ce-6c3a-49c5-8aa8-45d2cb2c0ccc,1528,,"[94.7, 65.4]",3879710,35,,True,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Muriel Fruto,6334.0,Center Forward,81,Sampdoria,234,,49,,,,,,,,,,,,,,,,Sampdoria,234,00:35:49.226,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,05525b39-00ac-4db6-97ad-5233aeb31858,1597,,"[41.7, 7.4]",3879710,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,86,Bologna,240,,7,,,,,,,,,,,,,,,,Bologna,240,00:37:07.115,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,62efa4a8-62a7-4390-9ac8-efbde726b937,1838,,"[97.4, 5.0]",3879710,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Muriel Fruto,6334.0,Center Forward,98,Sampdoria,234,['3f0985a3-c3fc-45fa-a498-c1569ae13a1f'],30,,,,,,,,,,,,,,,,Sampdoria,234,00:42:30.433,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f9edb2f3-3794-4542-9c74-9ab382ce64e5,1895,,"[103.8, 53.5]",3879710,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Destro,8103.0,Center Forward,102,Bologna,240,,54,,,,,,,,,,,,,,,,Bologna,240,00:43:54.196,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dae39c24-e2ba-492c-ba02-a928e750a0fd,1959,,"[57.2, 18.7]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mattia Destro,8103.0,Center Forward,107,Bologna,240,,31,,,,,,,,,,,,,,,,Bologna,240,00:00:31.655,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c2ea2516-0952-4d4b-bdcc-2e179b4fc612,2049,,"[67.7, 35.5]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,112,Sampdoria,234,,16,,,,,,,,,,,,,,,,Sampdoria,234,00:02:16.521,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ac4abb3-6b05-40e7-8f13-e88f0c2333d7,2074,,"[35.6, 33.5]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,113,Bologna,240,,39,,,,,,,,,,,,,,,,Bologna,240,00:02:39.973,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f0baeb6-5c7f-41ce-a295-8eb829bbfc72,2121,,"[100.7, 35.5]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,117,Bologna,240,,56,,,,,,,,,,,,,,,,Bologna,240,00:03:56.032,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e049f025-bf39-476e-bde3-bdc73082a75e,2175,,"[91.7, 34.3]",3879710,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Ivan,36364.0,Left Center Midfield,118,Sampdoria,234,,46,,,,,,,,,,,,,,,,Sampdoria,234,00:04:46.916,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0049b210-ae08-47f2-bb53-bcd041cd5e8e,2252,,"[112.3, 3.8]",3879710,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,120,Sampdoria,234,,18,,,,,,,,,,,,,,,,Sampdoria,234,00:06:18.516,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5bc263c0-3ac5-419e-85fd-2051c44c8498,2411,,"[97.3, 71.8]",3879710,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saphir Sliti Taïder,8851.0,Left Center Midfield,128,Bologna,240,,38,,,,,,,,,,,,,,,,Bologna,240,00:10:38.601,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ad0eb6a-6c96-4134-af42-9e56e1368f30,2433,,"[56.0, 54.7]",3879710,56,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Godfred Donsah,8280.0,Right Center Midfield,131,Bologna,240,,19,,,,,,,,,,,,,,,,Bologna,240,00:11:19.358,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5401fb61-2a8a-4cb5-b790-e16107066ff4,2566,,"[100.4, 22.5]",3879710,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,137,Sampdoria,234,,35,,,,,,,,,,,,,,,,Sampdoria,234,00:14:35.182,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b08b312-9246-4144-a877-04c5ae9d9863,2944,,"[73.7, 18.8]",3879710,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Center Attacking Midfield,163,Bologna,240,['b61517d8-90b4-46f9-9245-020b8a5b0adf'],7,,,,,,,,,,,,,,,,Bologna,240,00:26:07.517,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c4b91f23-cca0-41d2-b48a-d55aa2816f27,3002,,"[72.3, 22.9]",3879710,72,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emanuele Giaccherini,7775.0,Center Attacking Midfield,166,Sampdoria,234,['2741c08a-03aa-4286-9211-9735d0db7d7c'],41,,,,,,,,,,,,,,,,Bologna,240,00:27:41.234,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe205bde-e5a7-471e-a8c8-264478b81a1b,3148,,"[91.2, 7.4]",3879710,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Muriel Fruto,6334.0,Center Forward,168,Sampdoria,234,,38,,,,,,,,,,,,,,,,Sampdoria,234,00:31:38.583,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cbfdc7c8-aefb-48b0-9d4f-a85c78c92043,3184,,"[96.5, 37.8]",3879710,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Fernando Muriel Fruto,6334.0,Center Forward,169,Sampdoria,234,,20,,,,,,,,,,,,,,,,Sampdoria,234,00:32:20.951,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7fadfdf0-c17b-4ece-bf7b-5fcb2b053051,3189,,"[30.9, 26.1]",3879710,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Gastaldello,30745.0,Left Center Back,169,Sampdoria,234,['4b721d1a-fbb5-4fa9-8bb8-11e3d2041b0b'],24,,,,,,,,,,,,,,,,Bologna,240,00:32:24.971,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,353d2133-9360-4d08-9361-906e3a317f53,3353,,"[79.8, 12.1]",3879710,81,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Attacking Midfield,176,Sampdoria,234,,28,,,,,,,,,,,,,,,,Bologna,240,00:36:28.958,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b23fc54-ee89-4e18-8f41-61a1c4462421,3461,,"[79.7, 54.5]",3879710,83,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,180,Bologna,240,['8b466f93-532e-4a29-a6aa-491bc219ada9'],15,,,,,,,,,,,,,,,,Sampdoria,234,00:38:15.764,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e79182cd-764e-46d4-9947-96ffdb55dac2,3484,,"[56.6, 54.2]",3879710,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ivan,36364.0,Left Center Midfield,183,Sampdoria,234,,16,,,,,,,,,,,,,,,,Sampdoria,234,00:39:16.444,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,07af362b-e1c0-43c3-a436-fd77a94275d5,3571,,"[11.5, 15.1]",3879710,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saphir Sliti Taïder,8851.0,Left Center Midfield,189,Bologna,240,,56,,,,,,,,,,,,,,,,Bologna,240,00:44:56.510,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,32422397-cfb2-4c54-ae1a-57c019df3457,3581,,"[28.4, 6.5]",3879710,90,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mattia Destro,8103.0,Center Forward,189,Bologna,240,,8,,,,,,,,,,,,,,,,Bologna,240,00:45:08.520,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1b6b324d-324b-439e-9e67-ad218d135470,3620,,"[72.3, 4.3]",3879710,93,True,,True,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mattia Destro,8103.0,Center Forward,192,Bologna,240,['9adab7d1-13e4-448c-b0f0-336c5d76990a'],22,,,,,,,,,,,,,,,,Bologna,240,00:48:22.983,Miscontrol,True
