50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b005eec-7b2e-4a0e-b4de-d9c3d5431563,3241,,"[91.2, 6.3]",3879770,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Center Midfield,189,Juventus,224,"['74800fd6-5103-4724-a6de-2dd28ea0501e', 'c844bb4d-88e6-4958-9dbd-7e10a13ddc73']",20,,,,,,,,,,,,,,,,,Juventus,224,00:44:20.315,Dispossessed,True
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,dde6d499-679f-432a-8f87-4450b5cae76f,64,,"[87.8, 14.0]",3879770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,4,Atalanta,228,['52ccd33a-a46b-4f62-a4e1-0216b8503d2b'],50,,,,,,,,,,,,,,,,,Juventus,224,00:00:50.360,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,Yellow Card,,,,,,,,,,,ffbc62c9-3eac-4048-b5d7-487fd54c9b89,78,,"[60.8, 57.3]",3879770,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luca Cigarini,8420.0,Left Center Midfield,6,Juventus,224,['8d0bc91b-2749-48f2-9d64-4e5f4d19133e'],16,,,,,,,,,,,,,,,,,Atalanta,228,00:01:16.515,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e37aed4-e331-4d71-bfe7-f5e899b7d575,220,,"[38.5, 67.1]",3879770,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,13,Juventus,224,['6b63d787-c3fb-40e1-84a4-8c59ae7863c9'],31,,,,,,,,,,,,,,,,,Atalanta,228,00:04:31.601,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,Foul Out,,,,,,,,,5ab9b36b-9545-4f1e-851c-0dfb32e2c08a,426,,"[107.3, 79.3]",3879770,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,25,Juventus,224,,26,,,,,,,,,,,,,,,,,Juventus,224,00:10:26.912,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,8644b38b-1380-49db-9772-36632e58f117,443,,"[28.5, 43.0]",3879770,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Right Center Midfield,27,Juventus,224,"['27f9e4f9-1e9c-42f9-8204-0530e58ceb56', '5879466c-0915-41e0-a907-5da5d5aabadc']",5,,,,,,,,,,,,,,,,,Atalanta,228,00:11:05.616,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0a14555-eaa3-4469-9476-baa03f156b3c,531,,"[51.5, 75.7]",3879770,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,31,Atalanta,228,['17fe0b1c-0c20-41e1-b2cf-2a490444bcd4'],3,,,,,,,,,,,,,,,,,Juventus,224,00:13:03.131,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5737671d-a4f6-4ab4-9a76-e3a9e446cf5c,623,,"[28.1, 9.3]",3879770,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boukary Dramé,11722.0,Left Wing Back,40,Juventus,224,['b86c6cd9-2a73-4d97-a009-d21c287ffbb6'],14,,,,,,,,,,,,,,,,,Atalanta,228,00:15:14.214,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,0d4c2240-9b2c-49ab-b5e4-f7d0b7be83e2,635,,"[118.1, 14.1]",3879770,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,41,Juventus,224,['69497262-c55f-450c-918d-fa94acf86ee7'],14,,,,,,,,,,,,,,,,,Juventus,224,00:16:14.734,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,Dangerous Play,,,,,,,,,35050a0d-74ae-4256-98e0-7255612c5105,647,,"[64.0, 43.0]",3879770,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,43,Juventus,224,['584180a9-1671-446a-8c1f-cb057e3ccd14'],46,,,,,,,,,,,,,,,,,Atalanta,228,00:16:46.066,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,a6027538-fbc3-4d39-a68c-27f5b6d8c07a,1179,,"[103.7, 68.5]",3879770,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Borriello,8871.0,Left Center Forward,62,Juventus,224,['864e5759-1c69-4969-8fc4-f224e2000d77'],26,,,,,,,,,,,,,,,,,Atalanta,228,00:29:26.143,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5dcbb4c-c51a-4f01-ac4c-b8a009f817fd,1339,,"[70.1, 69.6]",3879770,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mario Mandžukić,5472.0,Left Center Forward,72,Atalanta,228,['b8d665c8-058f-4257-ab9a-b2f6259a5aa9'],0,,,,,,,,,,,,,,,,,Juventus,224,00:33:00.449,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d036ec52-9022-4be7-8f73-c82b4a06a461,1527,,"[54.6, 18.9]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Monachello,31725.0,Right Center Forward,82,Juventus,224,['f83f6456-bb64-4533-a780-bc7fa11d3eae'],20,,,,,,,,,,,,,,,,,Atalanta,228,00:37:20.645,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c706d724-d059-4c07-a28c-aa07dcc3c999,1652,,"[86.0, 30.3]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,90,Juventus,224,['b6260862-0144-4400-8d2e-6429ff3ccc2c'],22,,,,,,,,,,,,,,,,,Juventus,224,00:40:22.941,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2240ae55-8f97-4c07-b015-e3f169c5c1d8,1755,,"[59.1, 0.1]",3879770,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,95,Atalanta,228,['469460f0-f734-4720-95e9-14c7d5d494a0'],33,,,,,,,,,,,,,,,,,Juventus,224,00:42:33.182,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d0b3adee-8c5b-47dc-bc32-442f7d03e154,1846,,"[44.0, 21.9]",3879770,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,100,Juventus,224,['849d4a43-de61-4526-8d70-a36c4771bad5'],9,,,,,,,,,,,,,,,,,Atalanta,228,00:45:09.036,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bcd7789-8b50-4fdb-a175-1dbc343157c5,1990,,"[69.2, 72.4]",3879770,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Center Back,112,Juventus,224,['364c4116-3372-4b5a-a63c-626647313e3a'],10,,,,,,,,,,,,,,,,,Atalanta,228,00:03:10.618,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,dd2d7e5c-d741-434a-8391-321c6a788428,1998,,"[62.0, 43.7]",3879770,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Right Defensive Midfield,113,Juventus,224,"['674d228b-1c94-4e62-8809-189476a1dbd8', '88af8c43-31e7-42db-8a13-a9944ff3e3c0']",32,,,,,,,,,,,,,,,,,Atalanta,228,00:03:32.685,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,Yellow Card,,,,,,,,,,,aaa70374-9fc5-476a-86a4-79c7fd5299a0,2093,,"[55.1, 38.6]",3879770,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Paletta,38237.0,Center Back,117,Juventus,224,['3b26e8ad-9d15-4cbe-bc58-59a24cc3d45f'],36,,,,,,,,,,,,,,,,,Atalanta,228,00:05:36.043,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,076d0522-3bab-43f8-8f1a-24827f348eb6,2117,,"[63.3, 23.3]",3879770,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,119,Atalanta,228,"['6cd29a41-7d25-4a57-b4e3-c7157e7f0cd2', 'd24c51e9-ccaa-4a4e-9303-2ddc716925ac', 'df385a5a-b793-4691-a5f1-b3c18ad3ffb9']",42,,,,,,,,,,,,,,,,,Juventus,224,00:06:42.674,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,a3a625fa-611f-4ebd-bbce-87d7b5fbc9e8,2445,,"[110.4, 52.6]",3879770,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,135,Juventus,224,['65d9bb1f-13f8-45cd-93fd-c195c4ab75cb'],35,,,,,,,,,,,,,,,,,Juventus,224,00:16:35.297,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,6ed0e05b-244f-4228-a61d-c55be5e1db48,2464,,"[86.0, 57.2]",3879770,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaetano Monachello,31725.0,Right Center Forward,136,Atalanta,228,['6d456419-aaeb-4294-8e5b-f802e33873a3'],11,,,,,,,,,,,,,,,,,Atalanta,228,00:18:11.104,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac3cfd09-d5cc-4d66-90a6-edfb3f3dd2cd,2635,,"[40.0, 49.0]",3879770,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marten de Roon,6994.0,Left Center Midfield,144,Juventus,224,['b8c04666-5334-4277-9c4e-970380011216'],53,,,,,,,,,,,,,,,,,Atalanta,228,00:22:53.616,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,Dangerous Play,,,,,,,,,9d71fc58-e680-48aa-8859-9ed0cbbc5383,2688,,"[92.2, 24.0]",3879770,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,149,Atalanta,228,['bfdf31c9-929f-4372-911a-d21b75b65888'],42,,,,,,,,,,,,,,,,,Juventus,224,00:24:42.991,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,64a47bd6-f153-44e6-b20e-b5c5cd13b219,2784,,"[86.2, 34.2]",3879770,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marten de Roon,6994.0,Left Center Midfield,155,Atalanta,228,"['3ef50e88-3465-4ba2-b85f-9cfd21c78694', 'efa6dfef-1ddd-4747-8f1a-301096571c5a']",14,,,,,,,,,,,,,,,,,Atalanta,228,00:27:14.041,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12d83fca-ab70-4be3-9a0d-7e90c6e0be6b,2823,,"[27.0, 28.5]",3879770,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,158,Juventus,224,"['4321df95-a8a5-4847-9174-ea632774b038', '85db3bb3-9eb0-428e-b9e2-c0bc1a4ab113']",16,,,,,,,,,,,,,,,,,Atalanta,228,00:28:16.989,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09ea0bf9-95a3-4c41-b56f-4da5073eee9c,2983,,"[35.6, 37.1]",3879770,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Tolói,7002.0,Right Center Back,171,Juventus,224,['b8318c81-d20a-4fb3-8d43-70fa90a3f9e4'],40,,,,,,,,,,,,,,,,,Atalanta,228,00:33:40.144,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,ac0c63d1-fab6-49bf-827f-7bf24d4e5780,3001,,"[55.7, 26.6]",3879770,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,173,Atalanta,228,"['01c5b7a7-780a-4409-80de-06f811df2188', '0b2ec3ba-5d43-4923-9faa-1e9b42344cdc']",55,,,,,,,,,,,,,,,,,Juventus,224,00:34:55.307,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,b5d73ec5-912c-4f45-b7c2-4970cff274fa,3008,,"[42.0, 29.3]",3879770,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,173,Atalanta,228,"['710a5252-07b3-41b8-a798-4f1ec61fb6f3', 'bc65c10f-47b4-4399-806d-c0f310b4c20d']",58,,,,,,,,,,,,,,,,,Juventus,224,00:34:58.172,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f894bbf5-6567-4966-98a2-7e63ffe7f733,3050,,"[40.9, 4.8]",3879770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Center Midfield,177,Atalanta,228,"['08621b83-7df8-4313-b079-72bba0975a2e', '41ba8305-b928-4f4c-b8e1-49306bf7a638']",10,,,,,,,,,,,,,,,,,Juventus,224,00:37:10.636,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,Handball,,,,,,,,,e97970f1-8f2c-4183-b400-0a1c54713d6e,3074,,"[115.8, 34.2]",3879770,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Tolói,7002.0,Right Center Back,179,Atalanta,228,,24,,,,,,,,,,,,,,,,,Atalanta,228,00:38:24.529,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,1e54ccd6-0e0c-4db1-bd95-3c67c4970749,3279,,"[72.9, 23.6]",3879770,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Right Center Forward,191,Juventus,224,"['2e37e9b0-3476-4665-bdea-97eb382cc756', 'a78d00b2-d149-40c4-8e19-964cc8d2e4f0']",40,,,,,,,,,,,,,,,,,Juventus,224,00:44:40.378,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,5b49ec84-68a5-4909-93e9-8806a2bda55f,3297,,"[65.1, 34.4]",3879770,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul Pogba,20004.0,Center Attacking Midfield,192,Atalanta,228,"['359a01f8-0adc-40b2-a67a-f4ea3e87aa0b', 'b506e4cf-c6e4-4059-bd1b-e4f3149eb0d0', 'de4626fa-abfd-4149-8d28-3eaa4a3ae32c']",1,,,,,,,,,,,,,,,,,Juventus,224,00:45:01.281,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,c317790e-f31b-4b35-81eb-64b9a333d338,3307,,"[40.3, 14.7]",3879770,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,193,Juventus,224,['d4dda5f3-a25d-4753-aed7-6340e0cdfdb4'],31,,,,,,,,,,,,,,,,,Juventus,224,00:45:31.564,Foul Committed,
,,,,,,,,,,,,,True,,,,,,,0.0,,,,Dangerous Play,,,,,,,,,56d39214-a874-4d98-8487-c7aac5bd2ce0,3358,,"[48.3, 54.8]",3879770,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jasmin Kurtič,6941.0,Center Defensive Midfield,199,Juventus,224,['c267a59f-a657-462f-8838-cc596c52a132'],28,,,,,,,,,,,,,,,,,Atalanta,228,00:47:28.146,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65666648-350b-47bd-97e8-9638dfff2ba3,3380,,"[56.8, 76.9]",3879770,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Right Center Forward,201,Atalanta,228,"['060f4c7c-4014-46cd-aac9-95a502aa5fea', '50aba8c1-6966-43ba-aa85-1480e0a1afd6']",4,,,,,,,,,,,,,,,,,Juventus,224,00:48:04.890,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52ccd33a-a46b-4f62-a4e1-0216b8503d2b,65,,"[32.3, 66.1]",3879770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Monachello,31725.0,Right Center Forward,4,Atalanta,228,"['6cba7594-6e1e-4e4d-b7df-d1a07b131f78', 'dde6d499-679f-432a-8f87-4450b5cae76f']",50,,,,,,,,,,,,,,,,,Atalanta,228,00:00:50.360,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d0bc91b-2749-48f2-9d64-4e5f4d19133e,79,,"[59.3, 22.8]",3879770,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,6,Juventus,224,"['b56d7e8b-50f8-4b34-85db-2d3fe170afee', 'ffbc62c9-3eac-4048-b5d7-487fd54c9b89']",16,,,,,,,,,,,,,,,,,Juventus,224,00:01:16.515,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b63d787-c3fb-40e1-84a4-8c59ae7863c9,221,,"[81.6, 13.0]",3879770,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,13,Juventus,224,['4e37aed4-e331-4d71-bfe7-f5e899b7d575'],31,,,,,,,,,,,,,,,,,Juventus,224,00:04:31.601,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,5879466c-0915-41e0-a907-5da5d5aabadc,444,,"[91.6, 37.1]",3879770,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,27,Juventus,224,"['8644b38b-1380-49db-9772-36632e58f117', 'b9b42f0a-f2af-4bd1-a4b3-ea6a211d75ba']",5,,,,,,,,,,,,,,,,,Juventus,224,00:11:05.616,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17fe0b1c-0c20-41e1-b2cf-2a490444bcd4,532,,"[68.6, 4.4]",3879770,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Cigarini,8420.0,Left Center Midfield,31,Atalanta,228,"['a6fd5c3d-031a-44d8-8ec4-6ac18cb21a45', 'f0a14555-eaa3-4469-9476-baa03f156b3c']",3,,,,,,,,,,,,,,,,,Atalanta,228,00:13:03.131,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b86c6cd9-2a73-4d97-a009-d21c287ffbb6,624,,"[92.0, 70.8]",3879770,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,40,Juventus,224,['5737671d-a4f6-4ab4-9a76-e3a9e446cf5c'],14,,,,,,,,,,,,,,,,,Juventus,224,00:15:14.214,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69497262-c55f-450c-918d-fa94acf86ee7,636,,"[2.0, 66.0]",3879770,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Conti,8657.0,Right Wing Back,41,Juventus,224,['0d4c2240-9b2c-49ab-b5e4-f7d0b7be83e2'],14,,,,,,,,,,,,,,,,,Atalanta,228,00:16:14.734,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,584180a9-1671-446a-8c1f-cb057e3ccd14,648,,"[56.1, 37.1]",3879770,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,43,Juventus,224,['35050a0d-74ae-4256-98e0-7255612c5105'],46,,,,,,,,,,,,,,,,,Juventus,224,00:16:46.066,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,864e5759-1c69-4969-8fc4-f224e2000d77,1180,,"[16.4, 11.6]",3879770,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Left Center Back,62,Juventus,224,"['95c67da0-0c09-4a59-94f2-a5af041fd1f3', 'a6027538-fbc3-4d39-a68c-27f5b6d8c07a']",26,,,,,,,,,,,,,,,,,Juventus,224,00:29:26.143,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8d665c8-058f-4257-ab9a-b2f6259a5aa9,1340,,"[50.0, 10.5]",3879770,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Boukary Dramé,11722.0,Left Wing Back,72,Atalanta,228,"['3753c41d-5001-4675-af3f-cb62a9e077ec', 'a5dcbb4c-c51a-4f01-ac4c-b8a009f817fd']",0,,,,,,,,,,,,,,,,,Atalanta,228,00:33:00.449,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f83f6456-bb64-4533-a780-bc7fa11d3eae,1528,,"[65.5, 61.2]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,82,Juventus,224,['d036ec52-9022-4be7-8f73-c82b4a06a461'],20,,,,,,,,,,,,,,,,,Juventus,224,00:37:20.645,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,b6260862-0144-4400-8d2e-6429ff3ccc2c,1653,,"[34.1, 49.8]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Left Center Midfield,90,Juventus,224,['c706d724-d059-4c07-a28c-aa07dcc3c999'],22,,,,,,,,,,,,,,,,,Atalanta,228,00:40:22.941,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,469460f0-f734-4720-95e9-14c7d5d494a0,1756,,"[61.0, 80.0]",3879770,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,95,Atalanta,228,['2240ae55-8f97-4c07-b015-e3f169c5c1d8'],33,,,,,,,,,,,,,,,,,Atalanta,228,00:42:33.182,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,849d4a43-de61-4526-8d70-a36c4771bad5,1847,,"[76.1, 58.2]",3879770,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,100,Juventus,224,['d0b3adee-8c5b-47dc-bc32-442f7d03e154'],9,,,,,,,,,,,,,,,,,Juventus,224,00:45:09.036,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,364c4116-3372-4b5a-a63c-626647313e3a,1991,,"[50.9, 7.7]",3879770,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,112,Juventus,224,['1bcd7789-8b50-4fdb-a175-1dbc343157c5'],10,,,,,,,,,,,,,,,,,Juventus,224,00:03:10.618,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,674d228b-1c94-4e62-8809-189476a1dbd8,1999,,"[58.1, 36.4]",3879770,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,113,Juventus,224,['dd2d7e5c-d741-434a-8391-321c6a788428'],32,,,,,,,,,,,,,,,,,Juventus,224,00:03:32.685,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b26e8ad-9d15-4cbe-bc58-59a24cc3d45f,2094,,"[65.0, 41.5]",3879770,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,117,Juventus,224,['aaa70374-9fc5-476a-86a4-79c7fd5299a0'],36,,,,,,,,,,,,,,,,,Juventus,224,00:05:36.043,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,df385a5a-b793-4691-a5f1-b3c18ad3ffb9,2118,,"[56.8, 56.8]",3879770,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Kurtič,6941.0,Right Defensive Midfield,119,Atalanta,228,['076d0522-3bab-43f8-8f1a-24827f348eb6'],42,,,,,,,,,,,,,,,,,Atalanta,228,00:06:42.674,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,65d9bb1f-13f8-45cd-93fd-c195c4ab75cb,2446,,"[9.7, 27.5]",3879770,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,135,Juventus,224,['a3a625fa-611f-4ebd-bbce-87d7b5fbc9e8'],35,,,,,,,,,,,,,,,,,Atalanta,228,00:16:35.297,Foul Won,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,6d456419-aaeb-4294-8e5b-f802e33873a3,2465,,"[34.1, 22.9]",3879770,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,136,Atalanta,228,['6ed0e05b-244f-4228-a61d-c55be5e1db48'],11,,,,,,,,,,,,,,,,,Juventus,224,00:18:11.104,Foul Won,True
