50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2feeba3b-fcda-4e3e-bcfb-d75657d816b3,558,,"[87.3, 52.8]",3879629,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,53,Frosinone,291,['698973db-20ea-42fb-bb44-95be1735c5f8'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:17:02.899,Duel,True
,,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e1f31d67-a49a-478e-b115-b6b259d2a2b2,561,,"[66.2, 58.1]",3879629,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,54,Hellas Verona,226,['6a3ee594-a099-4fd6-bc72-989a043d0744'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:17:05.181,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9dbc0d91-7125-4887-a5de-c1ebd061970b,565,,"[71.9, 32.2]",3879629,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,54,Hellas Verona,226,['7a500465-ddfe-469c-aa73-e39e955a4a30'],9,,,,,,,,,,,,,,,,,Frosinone,291,00:17:09.175,Duel,True
,,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,dac5bb53-8099-45d9-8233-9c4aa9e10354,620,,"[46.5, 6.8]",3879629,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vangelis Moras,31488.0,Left Center Back,61,Hellas Verona,226,['cde7bf29-37e3-459a-9bb5-efa4fb454568'],28,,,,,,,,,,,,,,,,,Hellas Verona,226,00:22:28.127,Duel,True
,,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e79c7d0c-fc2e-4119-89b3-8ab0dc277416,644,,"[61.0, 24.5]",3879629,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,63,Hellas Verona,226,['109b5857-71c5-48af-bef8-0856fa69cb98'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:23:18.843,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,9c6c29f4-d2ae-4d8a-8160-ecd7f107f759,678,,"[6.3, 20.7]",3879629,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Soddimo,11608.0,Left Midfield,64,Hellas Verona,226,['c5df0c49-7319-4f27-a434-1e86289f8abf'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:23:47.238,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,179f2d58-32f6-4a4e-84af-d93b4c18821d,695,,"[74.7, 61.8]",3879629,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,67,Hellas Verona,226,['c6e6da00-54ad-4650-950a-26b441d41aa0'],15,,,,,,,,,,,,,,,,,Hellas Verona,226,00:24:15.009,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,b4f0888b-d7a5-4c9f-b654-820d1302d51b,777,,"[19.9, 55.6]",3879629,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,70,Frosinone,291,['7e3b418c-6322-412f-81ce-84eba9ac808b'],22,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:22.196,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,c5eb0eaa-f76f-4f41-823e-01e755cde19b,799,,"[78.3, 73.3]",3879629,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Modibo Diakité,174418.0,Right Center Back,71,Frosinone,291,['e237863d-d8e7-4afd-af5b-7ea37379332a'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:27:00.321,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,aaf4c002-525b-4f9f-ae7a-79e658df3c7d,823,,"[56.5, 68.0]",3879629,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Paganini,23470.0,Right Midfield,74,Frosinone,291,['8d0e35be-7d38-49ae-85c2-afeba5935952'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:28:18.751,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f76cf9b4-1f40-4024-8c78-cbef8e2b8593,879,,"[34.1, 18.8]",3879629,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,79,Hellas Verona,226,['8e2a05af-b48a-4f1a-ac40-c27bc2303352'],55,,,,,,,,,,,,,,,,,Frosinone,291,00:29:55.103,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,aefb7363-872d-47d6-b168-3ac948cd6658,923,,"[106.8, 50.4]",3879629,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Right Center Forward,80,Hellas Verona,226,['f169f962-c219-4dd5-b572-41b58a95a02e'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:30:47.876,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d0e3e49d-86e1-4134-9419-a0fb7788b572,984,,"[84.5, 57.5]",3879629,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luca Toni,20252.0,Right Center Forward,84,Hellas Verona,226,['eff46df4-ce25-4248-930a-4cea081d2a19'],30,,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:30.517,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2c29c29c-46b7-411a-90a8-3f2fbc0de889,1039,,"[11.2, 48.5]",3879629,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vangelis Moras,31488.0,Left Center Back,88,Frosinone,291,['144386aa-7b88-4567-8727-5ed542813022'],40,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:40.796,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,f5d66cc7-78f7-4cba-bca3-bd7d1ce39aa3,1057,,"[26.4, 54.7]",3879629,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Left Defensive Midfield,90,Hellas Verona,226,['8ec84090-8d2d-422a-a6a1-cd3b2ce107c4'],32,,,,,,,,,,,,,,,,,Frosinone,291,00:34:32.619,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e9758de6-e3e6-4e45-a0b5-40b9c85f46a1,1069,,"[64.7, 33.5]",3879629,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Paganini,23470.0,Right Midfield,91,Frosinone,291,['e78791e3-f652-4e89-99d8-f199522787b0'],14,,,,,,,,,,,,,,,,,Frosinone,291,00:35:14.102,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,cecd3571-9cad-40bd-8bbd-cf4b4660cb90,1257,,"[10.0, 43.5]",3879629,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Left Center Back,99,Frosinone,291,['e4b8b0c5-9bbf-4121-b1eb-76d573f996e7'],21,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:21.131,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8c4b775f-2fcd-43e2-907e-c6ca550431b6,1339,,"[96.7, 31.6]",3879629,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Left Defensive Midfield,108,Frosinone,291,['f09ec91f-bfd3-4ff9-9461-79c57810b465'],58,,,,,,,,,,,,,,,,,Frosinone,291,00:43:58.099,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,fae0057a-33a7-43a7-a09f-46bfd5b0a7ca,1438,,"[25.4, 19.5]",3879629,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vangelis Moras,31488.0,Right Center Back,115,Frosinone,291,['4858371e-ec27-4fbd-97cf-d4399d890685'],7,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:07.257,Duel,True
,,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,7a2e0af7-c18c-43a3-8c02-8017eca92890,1479,,"[78.8, 57.2]",3879629,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,117,Frosinone,291,['d57b62bd-5e39-449f-91bc-2d03c46529ef'],55,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:55.437,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,301cd889-e42c-4c3b-b847-93e7623db81a,1489,,"[29.9, 37.1]",3879629,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Matteo Bianchetti,8421.0,Left Center Back,118,Hellas Verona,226,['bb03ccf1-57e9-4ae0-9ded-9488d0c51d72'],7,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:07.535,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d1485fa7-12f6-46fd-b1cf-6122cc611958,1566,,"[109.0, 41.6]",3879629,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Midfield,127,Frosinone,291,['f7fb6616-7e19-43d4-878f-a3fcc694c701'],48,,,,,,,,,,,,,,,,,Frosinone,291,00:03:48.550,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2f8d340e-99be-45b5-b6e4-0a288430db37,1591,,"[15.9, 58.4]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Modibo Diakité,174418.0,Right Center Back,128,Hellas Verona,226,['6dd3c0a0-6d73-4d2f-9264-de3e8bd60ba8'],6,,,,,,,,,,,,,,,,,Frosinone,291,00:04:06.954,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,36a3fa0f-a6c7-4450-9d8f-922a8598736a,1666,,"[31.8, 9.3]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,131,Hellas Verona,226,['13828049-a33a-464b-84ed-0984d594a731'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:05:40.862,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,8accb868-708d-48b5-b2fc-cbbe53ab0d70,1694,,"[61.9, 50.0]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,133,Frosinone,291,['8c4f0728-f982-4af5-8684-7d5244349740'],32,,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:32.176,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,271a2890-78e4-45ea-a077-96644d92eb40,1698,,"[43.4, 43.8]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mirko Gori,20636.0,Right Defensive Midfield,133,Frosinone,291,['cd741856-6d30-4aed-99c1-8321092a4ae5'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:06:35.089,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,ea65f6d8-addd-4f1c-8372-c1ddee5a4f87,1786,,"[9.2, 67.0]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,135,Frosinone,291,['e2cbf93c-7998-4ad0-8235-2257ff1867e3'],44,,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:44.444,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e51c9280-b6ad-47cf-b910-60d01bd9cc93,1803,,"[68.6, 66.3]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Dionisi,24235.0,Left Center Forward,136,Frosinone,291,['84ea7559-a437-4f73-9980-2246e82f3892'],34,,,,,,,,,,,,,,,,,Frosinone,291,00:09:34.928,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,a30210d0-3302-411f-9ac8-482093a619c8,1874,,"[30.4, 5.8]",3879629,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,140,Frosinone,291,['f7cec406-854b-417d-ae83-76fbc206f2f5'],38,,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:38.640,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,091a1da1-7338-4a65-b259-b24bec0aa298,2012,,"[8.0, 40.2]",3879629,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,148,Frosinone,291,['963fa8e4-ec4a-4db2-978d-cb80e15cff43'],39,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:39.003,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,5c7bacf4-00ad-4fc3-b036-f59a0da8e497,2065,,"[4.2, 66.5]",3879629,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,152,Hellas Verona,226,['72cb7e8e-9c65-48c6-a4c2-517648a89ecd'],11,,,,,,,,,,,,,,,,,Frosinone,291,00:17:11.985,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d19b2769-679e-4802-9d1e-8facea3054b1,2068,,"[112.5, 36.5]",3879629,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vangelis Moras,31488.0,Right Center Back,153,Hellas Verona,226,['ee199dd4-a2cd-467f-8069-14c47bae2063'],33,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:33.771,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,3f97c07c-f74b-48b2-9f75-02fb5a8eab29,2075,,"[26.1, 77.9]",3879629,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mirko Gori,20636.0,Right Defensive Midfield,154,Frosinone,291,['b36900f8-8dbd-4eac-88b9-4fc317589042'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:17:40.043,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d1ddf57f-5fea-4f5e-a094-f744ee6dbef9,2185,,"[63.0, 64.5]",3879629,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Midfield,166,Frosinone,291,['0daab0f0-68ac-4621-87f7-accb7c0bc4bc'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:20:37.321,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6d99753a-6f41-4262-a9ba-84adbbbd5358,2224,,"[59.2, 43.8]",3879629,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,166,Frosinone,291,['11dbac13-36e4-4287-9ef5-782a35dbcb3a'],14,,,,,,,,,,,,,,,,,Frosinone,291,00:21:14.810,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,47637cd5-636f-4fa0-a46b-c903bc123da1,2239,,"[16.6, 37.9]",3879629,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,167,Hellas Verona,226,['3e2783bd-e4ea-407c-9ff0-2ec5abc5b797'],25,,,,,,,,,,,,,,,,,Frosinone,291,00:21:25.576,Duel,True
,,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,772c1fee-cf5e-4130-a5ad-0a054121ee62,2273,,"[56.8, 68.8]",3879629,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,170,Hellas Verona,226,['a8607eb1-9af3-4a1a-bc88-4b084040a09b'],13,,,,,,,,,,,,,,,,,Hellas Verona,226,00:22:13.493,Duel,True
,,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,1eef9743-91ce-4706-b7e4-e628ff99577b,2320,,"[118.5, 73.6]",3879629,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Right Center Forward,173,Hellas Verona,226,['015f1e4f-55e1-426c-a0de-5a4ec4f3c0be'],28,,,,,,,,,,,,,,,,,Frosinone,291,00:24:28.159,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,5448f1d4-7caf-40de-9419-8f0c054fe825,2341,,"[64.7, 52.3]",3879629,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,175,Frosinone,291,['165afb41-c9ed-4a4c-8b7d-846ff10b4b8d'],53,,,,,,,,,,,,,,,,,Frosinone,291,00:25:53.602,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,804e3676-b7b5-4d19-a4a0-335ac3cc9ed2,2379,,"[38.4, 43.0]",3879629,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,177,Frosinone,291,['fbe4f06f-5e75-42ca-b669-55e7ec33b5d5'],26,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:26.005,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,dd7610cc-81c1-42b7-8638-eef1ad05855a,2421,,"[88.3, 70.1]",3879629,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,181,Hellas Verona,226,['905130be-6dba-4b5b-bd85-70a7768fd4a2'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:28:45.549,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,f90a7f09-331d-435f-86d5-f597e73bb11a,2487,,"[107.3, 8.9]",3879629,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Right Center Forward,185,Hellas Verona,226,['d5175922-3451-4419-b93d-7fd643d07cbc'],12,,,,,,,,,,,,,,,,,Frosinone,291,00:31:12.880,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a0435188-fefb-4567-b01d-c7c5c2a6cf63,2517,,"[51.0, 6.5]",3879629,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emil Hallfreðsson,5512.0,Left Center Midfield,187,Frosinone,291,['618bcdd5-ea20-4924-97ee-3ad3c0d707e1'],51,,,,,,,,,,,,,,,,,Hellas Verona,226,00:31:51.583,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1bb8620c-a27a-4d55-bd2d-896f82b496de,2531,,"[80.7, 36.3]",3879629,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luca Toni,20252.0,Left Center Forward,188,Hellas Verona,226,['b7f87757-fee5-4b0c-a2f5-88449d707736'],13,,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:13.210,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,61dc7772-cdd4-46cf-9abb-7c3360a738cb,2564,,"[36.7, 29.7]",3879629,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,189,Hellas Verona,226,['3bd6a489-74b3-4f5d-bb13-a9d51002fdbe'],41,,,,,,,,,,,,,,,,,Frosinone,291,00:32:41.243,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,23a45fff-e1c9-48e7-9117-674081e6ad51,2567,,"[28.6, 27.3]",3879629,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Left Defensive Midfield,189,Hellas Verona,226,['6c044a7e-ac84-46d4-81b9-31db348e2869'],43,,,,,,,,,,,,,,,,,Frosinone,291,00:32:43.946,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e730df4d-a743-4e3a-9292-aaa065e79a42,2576,,"[93.3, 40.2]",3879629,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Right Center Forward,190,Frosinone,291,['20c8cdb6-010a-4e43-be83-506babcc7731'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:33:18.760,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,283125f1-ba97-4693-9abe-f54b7eadbfcb,2584,,"[49.3, 26.4]",3879629,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Viviani,7770.0,Center Defensive Midfield,190,Frosinone,291,['98ca725c-8053-41e7-b45f-47afe10c8b45'],23,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:23.595,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,32a7a9a0-813e-4f88-bcde-86081c25a5e1,2612,,"[101.4, 69.4]",3879629,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,191,Hellas Verona,226,['f11b4f39-26a2-4b07-a2b6-a31a46fad823'],54,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:54.144,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,7714beec-d6a7-4553-9404-73899bf03996,2642,,"[44.0, 44.8]",3879629,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Davide Bertoncini,49440.0,Right Center Back,195,Hellas Verona,226,['9188c6af-df1f-4c1e-b5b5-d0461fd411ed'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:35:31.021,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,630d4e58-5c0a-4951-ba01-05b0aa9da20a,2654,,"[92.3, 35.6]",3879629,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giampaolo Pazzini,6686.0,Right Center Forward,195,Hellas Verona,226,['1b2ab764-d27d-4458-aab4-2bc1109da7e2'],42,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:42.800,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,67c929e7-f4d4-4f40-b430-3f9634cc72f5,2719,,"[67.9, 58.5]",3879629,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Bianchetti,8421.0,Right Center Back,198,Hellas Verona,226,['5413c761-e56e-4506-83a8-4926fd067292'],37,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:37.402,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2e8aba59-e48b-40da-84da-2905ea27198c,2729,,"[60.9, 15.6]",3879629,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Frara,386512.0,Left Midfield,199,Frosinone,291,['09ed5721-53cf-46fe-b7c9-5544a549f35a'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:38:18.234,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,19912d3d-921c-4462-9d8d-4a44e670b19e,2753,,"[73.5, 32.1]",3879629,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Toni,20252.0,Left Center Forward,202,Hellas Verona,226,['234b521d-932c-4b79-9421-05344dd99a18'],18,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:18.779,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,47c3f202-0f86-45f9-a6f1-a80a43c87987,2773,,"[89.9, 19.5]",3879629,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Toni,20252.0,Left Center Forward,202,Hellas Verona,226,['cb84f521-6f3e-4ada-8a2a-32f0c65a8618'],39,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:39.307,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,8871bea3-2702-46b4-9477-8dc7d6e04a48,2828,,"[25.1, 34.1]",3879629,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,207,Hellas Verona,226,['561b81c8-b007-43d2-9b28-f6c229ef889a'],53,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:53.169,Duel,True
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,922579e8-7645-41df-a2bc-cc08fab65baf,2904,,"[61.0, 38.9]",3879629,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,214,Frosinone,291,['029a4bda-79d1-4855-893f-6ae8da87f143'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:43:00.873,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,d3de6219-27d9-48d0-b68a-0385367707b0,2909,,"[38.1, 72.2]",3879629,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,214,Frosinone,291,['f6e8d182-59cf-40a0-8693-2c29b336ed62'],6,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:06.102,Duel,True
