50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04983d10-bfba-427f-a795-66672ddf2db0,2733,Lost In Play,"[25.4, 3.1]",3879763,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,180,Frosinone,291,['d3c26f60-5042-4803-a658-4899d7e126bf'],58,,,,,,,,,,,,,,,,Sampdoria,234,00:39:58.482,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c39dbff-d724-4b3d-812f-25e8effd444d,2741,Won,"[28.4, 21.4]",3879763,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,180,Frosinone,291,['0362ad5e-b900-41dc-925e-fe5412c65e91'],6,,,,,,,,,,,,,,,,Sampdoria,234,00:40:06.871,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,187fd107-e958-4c0e-8f57-f2fc246af5ee,2835,Lost Out,"[8.2, 76.1]",3879763,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Lucas Martins,16586.0,Right Defensive Midfield,184,Frosinone,291,['cdee5ccc-1d1d-4685-adf2-ecf33f83c472'],53,,,,,,,,,,,,,,,,Sampdoria,234,00:42:53.476,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42312da6-7a5b-4d75-b399-de04a09b2c06,2897,Success In Play,"[47.3, 19.0]",3879763,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Left Defensive Midfield,193,Sampdoria,234,['8860a6bd-0ab2-45bc-b724-34317172173c'],4,,,,,,,,,,,,,,,,Frosinone,291,00:47:04.297,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,679386ca-b9f5-4d2d-9152-1f6113fd6ef2,2918,Won,"[40.8, 28.7]",3879763,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Pavlovic,8661.0,Left Center Back,193,Sampdoria,234,['a47fecc3-009c-48f7-9d48-f97418c9dbe3'],22,,,,,,,,,,,,,,,,Frosinone,291,00:47:22.387,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,21edc2f7-48b8-42ee-8373-77e8e9e9ed76,2934,Lost Out,"[92.3, 74.7]",3879763,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Right Defensive Midfield,194,Frosinone,291,['70b898ed-8c71-4b0a-8569-5a4317026277'],1,,,,,,,,,,,,,,,,Sampdoria,234,00:48:01.542,Interception,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1470b129-2d12-4634-ac74-edce7fd72caf,67,,"[69.2, 11.2]",3879763,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paolo Sammarco,23349.0,Right Center Midfield,6,Frosinone,291,['677b9e4a-5b18-4975-9e16-dd8333def0f1'],4,,,,,,,,,,,,,,,,Frosinone,291,00:02:04.313,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46cc4cd6-dc48-453d-aff9-123f7d2246b1,143,,"[23.1, 29.1]",3879763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirko Gori,20636.0,Center Defensive Midfield,9,Sampdoria,234,['e7fce6d7-1dea-4478-a553-4f2a1892d4ad'],29,,,,,,,,,,,,,,,,Frosinone,291,00:03:29.080,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b4d4ba0-55bf-48e5-89cc-7ff080b406e7,257,,"[115.0, 18.6]",3879763,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,19,Frosinone,291,['ec2543a6-7552-4413-8dee-aff753dee794'],16,,,,,,,,,,,,,,,,Frosinone,291,00:08:16.362,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bbeedbc1-106e-4807-b0aa-f71faac35fb9,339,,"[111.9, 17.4]",3879763,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,23,Sampdoria,234,['5f42bcd7-a345-47c4-9d2d-392679f63902'],46,,,,,,,,,,,,,,,,Sampdoria,234,00:10:46.597,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,509dc509-08e5-42f4-9903-88c4a6d72dab,372,,"[75.0, 11.8]",3879763,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Left Wing,25,Frosinone,291,['a33f92fb-1406-4cb5-a37e-9ed4c00ecf08'],28,,,,,,,,,,,,,,,,Frosinone,291,00:11:28.445,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff0a2ef2-a144-411c-ab53-03b8b4c0442c,675,,"[106.5, 66.6]",3879763,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,42,Frosinone,291,"['50467db1-e234-426b-8839-980a5158ab9b', 'cf62fa95-89fa-4565-8774-0bd1963d8902']",57,,,,,,,,,,,,,,,,Frosinone,291,00:19:57.687,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5dc92e9f-b2f3-40a5-9275-836a2ab42723,771,,"[89.0, 64.7]",3879763,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Center Forward,50,Frosinone,291,['8341b2b6-c70f-4fbf-a30a-486db11de257'],23,,,,,,,,,,,,,,,,Sampdoria,234,00:24:23.215,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.059129,,,,,,,,,,,,,275fe562-213c-401d-8c7a-2c2721d88b9e,783,,"[65.7, 2.0]",3879763,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Left Wing,50,Frosinone,291,['2bafa3b1-00d7-4a56-966f-e06d21069255'],29,,,,,,,,,,,,,,,,Frosinone,291,00:24:29.255,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8599ee12-33e3-43a5-8355-57c6e10efee5,818,,"[36.9, 68.7]",3879763,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Tonev,9898.0,Right Wing,53,Frosinone,291,['673a4c8e-2b58-40ae-ae90-b943a67957ad'],33,,,,,,,,,,,,,,,,Frosinone,291,00:25:33.891,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcca50ed-7a49-4119-8b84-96407a531eae,921,,"[67.7, 51.6]",3879763,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,60,Frosinone,291,"['5ed88056-2819-479d-89cd-0dd40a2dac72', 'f4f5b471-fe74-4200-aae4-de7fd355f0f7']",1,,,,,,,,,,,,,,,,Frosinone,291,00:29:01.162,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fbe1420-a9ae-4732-bd89-11ff5e0152bf,932,,"[56.3, 28.7]",3879763,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,61,Sampdoria,234,['ede6220e-0dc0-4947-b5e2-f6e7cb6d9e07'],5,,,,,,,,,,,,,,,,Sampdoria,234,00:29:05.024,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d00e97d-ad77-43b3-8b83-b9050cba97cb,1064,,"[108.3, 65.6]",3879763,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,70,Frosinone,291,['e83664e3-2557-434f-b428-97dd5e96af76'],47,,,,,,,,,,,,,,,,Frosinone,291,00:32:47.791,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,591cb2c2-9907-487c-b31b-8cfbb43749a1,1223,,"[92.4, 58.7]",3879763,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,81,Sampdoria,234,['8caac90f-0f95-431d-9928-6cd70b10ed1c'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:37:13.999,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcc3b508-002a-4dd6-ada1-10a30ae57f39,1346,,"[5.2, 60.6]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Federico Dionisi,24235.0,Left Wing,88,Sampdoria,234,['0b674d69-e75b-4b44-bb0f-877d63a42660'],46,,,,,,,,,,,,,,,,Frosinone,291,00:40:46.559,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8488b678-94be-422f-8273-671830cb3f97,1675,,"[43.8, 18.0]",3879763,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Wing,112,Frosinone,291,"['b8a9700a-89d3-4690-8121-7798143216a9', 'de48c828-fe4b-42b8-89c5-8ad743b99758']",56,,,,,,,,,,,,,,,,Frosinone,291,00:05:56.342,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94564a57-5370-44eb-b2b1-3075e15c4c92,1899,,"[70.9, 16.5]",3879763,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,125,Sampdoria,234,['dadd0401-6695-4f01-821b-def424947cfd'],59,,,,,,,,,,,,,,,,Frosinone,291,00:12:59.990,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ddf9d3d-6e40-4f55-9885-379557a57d23,1941,,"[62.6, 26.4]",3879763,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,126,Frosinone,291,['329ce468-e92f-4429-b9da-ecba2c1b5c47'],28,,,,,,,,,,,,,,,,Sampdoria,234,00:13:28.911,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f9adf360-e2f9-4075-a878-5819845bde32,1951,,"[91.8, 75.9]",3879763,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Wing,126,Frosinone,291,['83d73e67-7966-4be9-87bc-3e3ae1fbfa10'],35,,,,,,,,,,,,,,,,Frosinone,291,00:13:35.089,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ec662a4-11b0-4ebb-aa30-4228c0ea0e59,2045,,"[101.3, 3.3]",3879763,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,133,Sampdoria,234,['df1c7750-0063-4985-bdc2-8c9b21a9a4c7'],58,,,,,,,,,,,,,,,,Sampdoria,234,00:16:58.638,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2fcbf0b-d1d9-440d-bd0e-57a7ebf47349,2302,,"[65.4, 73.5]",3879763,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,148,Sampdoria,234,['cea26e3a-7759-4580-938e-0615aa632eb7'],20,,,,,,,,,,,,,,,,Sampdoria,234,00:25:20.144,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,81f0fd73-438b-46b8-8f04-c88498fdeae2,2339,,"[79.7, 77.0]",3879763,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Kragl,8793.0,Right Center Midfield,149,Frosinone,291,['a22a060d-0b00-437e-b8bb-f8ac0b8c0fef'],49,,,,,,,,,,,,,,,,Frosinone,291,00:25:49.161,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37c7337b-69a1-4893-ac77-bcbe36bd718e,2473,,"[36.2, 54.3]",3879763,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Wing,159,Frosinone,291,"['a3a9214c-4017-4f1e-b313-6e5b92b5c9a2', 'd3e72dc6-8379-4f89-af24-9c59eaed81cd']",55,,,,,,,,,,,,,,,,Frosinone,291,00:29:55.681,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f24b9164-dabc-4461-bd88-454410f9ff8e,2504,,"[62.0, 6.3]",3879763,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Left Center Midfield,161,Frosinone,291,['2817041f-ae69-4ea0-bfa5-498aa0b47fa0'],38,,,,,,,,,,,,,,,,Frosinone,291,00:30:38.785,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ed3b22a-ea24-4639-b97b-33b9f5867f86,2657,,"[35.4, 9.1]",3879763,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Pavlovic,8661.0,Left Back,176,Frosinone,291,"['04855468-e496-4ee5-bc29-ea134fc2efee', '3c21b198-94f9-4f6f-9153-515a8b95f3af']",38,,,,,,,,,,,,,,,,Frosinone,291,00:37:38.267,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c312e831-cdbf-4d78-ba6d-bbe3666464ae,2829,,"[116.7, 9.8]",3879763,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuele Longo,11672.0,Left Attacking Midfield,184,Frosinone,291,['c7186243-c535-4e33-97b0-6d42e2d6aea0'],49,,,,,,,,,,,,,,,,Frosinone,291,00:42:49.664,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc5cbe9b-161b-4f38-91cd-aebc44cf8658,124,,"[81.7, 8.4]",3879763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Left Wing,8,Frosinone,291,,10,,,,,,,,,,,,,,,,Frosinone,291,00:03:10.705,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12038ad8-139d-4003-88e0-b36005b0224f,136,,"[101.4, 64.1]",3879763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,9,Sampdoria,234,,25,,,,,,,,,,,,,,,,Sampdoria,234,00:03:25.034,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c2befd6-9c5d-462b-9a35-618285ccf6bb,196,,"[109.7, 31.7]",3879763,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,14,Sampdoria,234,['8e0255e6-0ab0-4a14-9715-c183197ba06d'],11,,,,,,,,,,,,,,,,Sampdoria,234,00:06:11.201,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,caae943b-acbb-4e06-a6a5-a5fffd9af3c5,425,,"[41.7, 15.0]",3879763,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,26,Sampdoria,234,,28,,,,,,,,,,,,,,,,Frosinone,291,00:12:28.714,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cf5aed7-69f2-42fe-842a-e83a58818a4d,485,,"[102.0, 6.5]",3879763,15,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,29,Sampdoria,234,,8,,,,,,,,,,,,,,,,Sampdoria,234,00:15:08.661,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e71f048-133c-49d9-9384-9fb5e4223eae,558,,"[86.7, 26.7]",3879763,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Center Forward,37,Frosinone,291,['5919f32d-9979-4d15-8e6e-93f57f04dd4b'],14,,,,,,,,,,,,,,,,Frosinone,291,00:17:14.276,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,034bbb5c-9319-4333-92bf-01019a06fb78,613,,"[104.2, 57.1]",3879763,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lorenzo De Silvestri,7473.0,Right Wing Back,39,Sampdoria,234,,44,,,,,,,,,,,,,,,,Sampdoria,234,00:18:44.198,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,483a341e-09f0-4a8a-b5ac-28d8f964b8d8,650,,"[107.8, 35.9]",3879763,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,41,Sampdoria,234,,24,,,,,,,,,,,,,,,,Sampdoria,234,00:19:24.820,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41d2907f-3b1d-46ff-a3cf-1031f826bec5,671,,"[87.5, 72.9]",3879763,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Tonev,9898.0,Right Wing,42,Frosinone,291,['1d7e1881-190b-4f5e-a32f-78e27c0fd0a0'],52,,,,,,,,,,,,,,,,Frosinone,291,00:19:52.967,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9dc0bad8-b997-4814-8430-c6e0b9f4780b,809,,"[76.9, 59.6]",3879763,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,52,Sampdoria,234,['df3d76a7-14c5-4938-9c9f-f5a6ced2bdf5'],23,,,,,,,,,,,,,,,,Sampdoria,234,00:25:23.755,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78534f8f-8c45-49d8-94b4-7f24a42fb705,868,,"[81.7, 74.1]",3879763,27,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Tonev,9898.0,Right Wing,56,Frosinone,291,,22,,,,,,,,,,,,,,,,Frosinone,291,00:27:22.226,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02fb121e-d1d6-4dde-aaed-664d8905a9dc,994,,"[95.5, 28.1]",3879763,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,64,Sampdoria,234,['6a9e921b-e674-4314-939d-17ed4e66c5e6'],26,,,,,,,,,,,,,,,,Sampdoria,234,00:30:26.803,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6304c97-65f8-404f-a14e-a8cbbec0cd53,1009,,"[56.9, 71.5]",3879763,31,True,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,66,Sampdoria,234,['8f4988e8-8e7f-4eb0-be51-531477cb1f65'],9,,,,,,,,,,,,,,,,Sampdoria,234,00:31:09.260,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3c308ca-a3e8-4e7c-ae85-c06afd50b3d7,1070,,"[50.7, 6.2]",3879763,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,70,Frosinone,291,,53,,,,,,,,,,,,,,,,Sampdoria,234,00:32:53.212,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1537d215-bba3-421a-996d-a10937957b9c,1087,,"[92.2, 69.7]",3879763,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,70,Frosinone,291,,0,,,,,,,,,,,,,,,,Frosinone,291,00:33:00.186,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d1a9bfda-15dd-4f7a-b290-4a0210295136,1277,,"[109.6, 52.7]",3879763,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Center Forward,83,Sampdoria,234,['f84e03f0-affc-41aa-add1-faeafc6a6e38'],8,,,,,,,,,,,,,,,,Sampdoria,234,00:38:08.199,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a94451f-b236-4afa-b1b8-a5735059c131,1342,,"[113.7, 28.4]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabio Quagliarella,7011.0,Center Forward,88,Sampdoria,234,,44,,,,,,,,,,,,,,,,Sampdoria,234,00:40:44.257,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,968a3db4-665a-4f13-897d-453dcb1ab281,1558,,"[69.5, 17.7]",3879763,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Left Wing,103,Frosinone,291,,24,,,,,,,,,,,,,,,,Frosinone,291,00:02:24.391,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b757b827-a07c-4115-94f9-49a4477e1599,1584,,"[38.2, 15.1]",3879763,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,104,Sampdoria,234,,37,,,,,,,,,,,,,,,,Sampdoria,234,00:02:37.991,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de6da4f8-6738-4f65-917a-aed7fa0302bc,1665,,"[104.8, 76.0]",3879763,50,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,111,Sampdoria,234,['ec708b74-83e5-4575-b1a5-7f8610de071c'],27,,,,,,,,,,,,,,,,Sampdoria,234,00:05:27.965,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc399cce-1ac0-4d8f-8f5f-1c48e89432a6,1751,,"[47.6, 17.1]",3879763,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Frara,386512.0,Left Center Midfield,119,Sampdoria,234,['a59991bb-17b4-4cf7-a6f0-fef37f4bc8bc'],38,,,,,,,,,,,,,,,,Frosinone,291,00:08:38.249,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,040a1c3b-6584-4c24-af4d-00105eaf933c,1998,,"[73.1, 40.5]",3879763,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabio Quagliarella,7011.0,Center Forward,130,Sampdoria,234,,14,,,,,,,,,,,,,,,,Sampdoria,234,00:15:14.651,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c512b00-50fc-4f75-b23e-7a58e83590b9,2133,,"[77.5, 74.6]",3879763,64,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,138,Sampdoria,234,['e81efd36-1f8d-4302-9040-06aa91bdb679'],18,,,,,,,,,,,,,,,,Sampdoria,234,00:19:18.582,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87505c9b-2db0-4403-97e4-610baeb8228c,2275,,"[68.4, 17.6]",3879763,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paolo Sammarco,23349.0,Left Center Midfield,147,Frosinone,291,,58,,,,,,,,,,,,,,,,Frosinone,291,00:24:58.156,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,01865206-a7e8-466f-8c9a-7e82b76c10d3,2316,,"[39.3, 72.2]",3879763,70,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Wing Back,148,Sampdoria,234,,28,,,,,,,,,,,,,,,,Sampdoria,234,00:25:28.122,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5ddb1fa-ae5f-4b0a-a18d-ca3442c6a904,2375,,"[49.8, 17.4]",3879763,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,154,Sampdoria,234,['fd5ffeea-6b01-413a-99a3-6fd847936ec8'],58,,,,,,,,,,,,,,,,Sampdoria,234,00:27:58.918,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,48322eb1-7377-499c-8ab5-e38584180cbc,2432,,"[56.5, 60.6]",3879763,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Right Defensive Midfield,157,Sampdoria,234,,0,,,,,,,,,,,,,,,,Sampdoria,234,00:29:00.541,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c05634a9-3315-4b36-b238-447f528f7082,2615,,"[56.5, 70.8]",3879763,80,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,169,Sampdoria,234,,38,,,,,,,,,,,,,,,,Sampdoria,234,00:35:38.546,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e88c3e9-b306-4625-bb7e-6e4b8838e2ac,2638,,"[94.7, 76.1]",3879763,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,172,Sampdoria,234,['61c621c2-ebd1-47ff-b6f2-17fbcd238df6'],30,,,,,,,,,,,,,,,,Sampdoria,234,00:36:30.820,Miscontrol,True
