50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.727117,,,,,,,,,,,,,79dea208-865b-4af5-a3c1-06f29a422c1c,3612,,,"[114.8, 24.7]",3879618,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Left Center Forward,190,AC Milan,243,"['1051f83e-0572-4ddd-906d-c93d0189469e', '5d0c9b29-7ff4-4042-9cb1-a447153cee25']",53,,,,,,,,,,,,,,,,,,Juventus,224,00:45:53.355,Pressure,
,,,,,,,,,,,,,,,,0.977634,,,,,,,,,,,,,d6ba6338-4dc8-4710-a778-a529a7a6f45e,3620,,,"[102.4, 5.1]",3879618,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,190,AC Milan,243,['06c1c67b-524c-4dc9-8088-8c0a6bf388b6'],58,,,,,,,,,,,,,,,,,,Juventus,224,00:45:58.604,Pressure,
,,,,,,,,,,,,,,,,0.550724,,,,,,,,,,,,,06c1c67b-524c-4dc9-8088-8c0a6bf388b6,3621,,,"[24.5, 73.6]",3879618,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,190,AC Milan,243,"['035190fa-1847-464e-b95a-2f43f422ebab', 'bc4f2160-3436-40c7-95f6-4670d030f29b', 'd6ba6338-4dc8-4710-a778-a529a7a6f45e', 'f5892e0d-326a-41a6-aa4f-3a1ae8ec6e27']",59,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:59.296,Pressure,True
,,,,,,,,,,True,,,,,,2.044368,,,,,,,,,,,,,7ff0350d-c907-405b-8c3e-bf23123d563f,3628,,,"[45.6, 67.6]",3879618,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,191,Juventus,224,['def347c2-0952-435f-a3ff-f36ce8f7412d'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:46:03.178,Pressure,
,,,,,,,,,,,,,,,,1.190741,,,,,,,,,,,,,15851a18-99f2-48d3-84dd-9d3c22806b4e,3629,,,"[42.3, 62.2]",3879618,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,191,Juventus,224,,6,,,,,,,,,,,,,,,,,,AC Milan,243,00:46:06.282,Pressure,
,,,,,,,,,,,,,,,,1.285299,,,,,,,,,,,,,e976a95e-6854-4fe1-8993-01ddf0cf7f35,3638,,,"[13.5, 61.8]",3879618,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,192,Juventus,224,"['50144706-e427-435b-9562-17e0e9842e86', '5e4f4b6b-46a6-410e-8a1a-61e6aee4c0ec']",40,,,,,,,,,,,,,,,,,,AC Milan,243,00:46:40.360,Pressure,
,,,,,,,,,,,,,,,,0.483424,,,,,,,,,,,,,ad8d4657-f356-4ac6-834b-7cd1b32ee393,3651,,,"[36.5, 50.5]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefano Sturaro,7013.0,Right Center Midfield,193,AC Milan,243,"['16471136-0be2-4267-a40b-165ad58ac90e', '246fdd6c-ed3b-49ce-8e5a-8a2f98df2d57', 'c9b90547-a7b1-429e-b7b3-011225f640b5']",5,,,,,,,,,,,,,,,,,,Juventus,224,00:47:05.312,Pressure,
,,,,,,,,,,,,,,,,0.609178,,,,,,,,,,,,,b04c66e5-68ef-48d8-a8e9-1bc78a56e52a,3656,,,"[62.2, 72.2]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Mandžukić,5472.0,Right Center Forward,193,AC Milan,243,['58ff1d0c-691b-4b94-88d7-48958e81c7df'],8,,,,,,,,,,,,,,,,,,Juventus,224,00:47:08.320,Pressure,
,,,,,,,,,,True,,,,,,0.559058,,,,,,,,,,,,,ca7af5ab-035c-439f-84b4-e00cb9abfdb8,3680,,,"[89.3, 50.6]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,193,AC Milan,243,"['5c07e47b-9816-4309-bf4a-089902cf4588', '6d166b5b-8ae1-4ae1-b031-d33c68c01978', 'fa83d41a-e0f9-4e44-bbef-00d2df2814ad']",42,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:42.219,Pressure,
,,,,,,,,,,,,,,,,2.06181,,,,,,,,,,,,,cc76f77e-05e0-4707-ae80-e1d34572ba1d,3693,,,"[27.7, 7.6]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,193,AC Milan,243,"['9018f8b8-7d60-417f-82db-68e6bd8a967d', 'fb4a9800-1f9b-49e3-84a4-8e6035a44c8f']",47,,,,,,,,,,,,,,,,,,Juventus,224,00:47:47.052,Pressure,
,,,,,,,,,,,,,,,,2.021893,,,,,,,,,,,,,85acd380-c49e-443b-80b9-780f1b83b34a,3696,,,"[38.4, 4.9]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Borja Morata Martín,3477.0,Left Center Forward,193,AC Milan,243,['9018f8b8-7d60-417f-82db-68e6bd8a967d'],49,,,,,,,,,,,,,,,,,,Juventus,224,00:47:49.878,Pressure,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,723ea505-656a-41eb-8cc5-d3e2d8941eae,30,,,"[75.1, 57.9]",3879618,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,3,Juventus,224,,26,,,,,,,,,,,,,,,,,,Juventus,224,00:00:26.032,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0cbb67fd-6f29-46b9-a820-de64e82f01a4,235,,,"[82.3, 31.4]",3879618,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,13,Juventus,224,['1b04ae74-115f-48ee-8555-c2e2798b9253'],6,,,,,,,,,,,,,,,,,,Juventus,224,00:06:06.087,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,924c561f-2b67-44f8-bd97-02570f3a6de4,432,,,"[29.5, 71.6]",3879618,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,21,Juventus,224,,49,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:49.031,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1717ea30-729c-4d8b-9b09-1d42488f1b78,599,,,"[86.2, 41.6]",3879618,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,30,Juventus,224,,2,,,,,,,,,,,,,,,,,,Juventus,224,00:15:02.093,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,488f9b8d-3ac8-4d7e-9583-c94b86b79e26,610,,,"[48.9, 75.5]",3879618,15,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Wing,31,AC Milan,243,,14,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:14.519,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,410a9589-86b5-40af-b56d-c10129cf841d,770,,,"[113.6, 71.6]",3879618,19,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Cerci,7702.0,Right Wing,40,AC Milan,243,,35,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:35.294,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ef40e126-aca8-4bfc-901c-eb875b7c7c70,878,,,"[69.8, 74.9]",3879618,22,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Cerci,7702.0,Right Wing,52,AC Milan,243,,29,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:29.703,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8686da5e-91ba-4fd9-bdff-8c004af4dfa3,905,,,"[59.1, 44.3]",3879618,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,53,Juventus,224,,53,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:53.709,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7a0f1c9e-ee96-40ff-b923-a932fc53126b,1041,,,"[56.0, 28.4]",3879618,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Center Midfield,56,Juventus,224,,2,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:02.883,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8977cf62-383e-49f8-87e5-b2ef8ca99d29,1088,,,"[100.4, 24.9]",3879618,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,62,AC Milan,243,,10,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:10.913,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4bc2357-cdde-4ae2-97ed-3c498c394200,1485,,,"[117.8, 7.9]",3879618,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,79,Juventus,224,,13,,,,,,,,,,,,,,,,,,Juventus,224,00:37:13.111,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28766835-d366-4864-bab0-deb439ffa5e9,1566,,,"[65.3, 71.4]",3879618,39,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,82,AC Milan,243,,1,,,,,,,,,,,,,,,,,,AC Milan,243,00:39:01.991,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ade5a2b-ba05-4524-81fd-5d2bfea0a960,1640,,,"[106.3, 28.3]",3879618,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,88,Juventus,224,,47,,,,,,,,,,,,,,,,,,Juventus,224,00:41:47.242,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a9bdbf6-889d-4c79-9676-2d07b369b1b9,1736,,,"[99.9, 69.8]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,90,Juventus,224,,34,,,,,,,,,,,,,,,,,,Juventus,224,00:43:34.790,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8a2af414-37d9-4df6-82fe-ba7582c3eb84,1763,,,"[50.1, 25.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,93,Juventus,224,,2,,,,,,,,,,,,,,,,,,Juventus,224,00:45:02.777,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ec8a7f4-d6d9-40af-89d8-5feca600a499,1840,,,"[115.2, 3.4]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,94,Juventus,224,,34,,,,,,,,,,,,,,,,,,Juventus,224,00:00:34.830,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,383ddc7f-ee2e-458f-9266-d7716fd9140d,2066,,,"[56.0, 1.6]",3879618,51,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,109,Juventus,224,,11,,,,,,,,,,,,,,,,,,Juventus,224,00:06:11.280,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,851ec583-e55c-44a5-8abc-af8f2ffbd8ff,2220,,,"[76.2, 65.6]",3879618,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mario Mandžukić,5472.0,Right Center Forward,120,Juventus,224,,27,,,,,,,,,,,,,,,,,,Juventus,224,00:10:27.190,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d705727e-a97e-44f4-a268-c5e3048f82f0,2429,,,"[85.2, 6.7]",3879618,59,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Center Midfield,128,AC Milan,243,,30,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:30.273,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d241203a-b182-44dc-83b5-ffeb6036eb42,2458,,,"[80.7, 27.3]",3879618,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,131,AC Milan,243,,30,,,,,,,,,,,,,,,,,,AC Milan,243,00:15:30.366,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a07780b8-93ec-4860-bb25-07453ffcc5ef,2552,,,"[93.1, 14.6]",3879618,63,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,135,Juventus,224,,1,,,,,,,,,,,,,,,,,,Juventus,224,00:18:01.303,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dd89295-fc6f-4082-98a3-20b95be48c6c,2749,,,"[86.2, 29.2]",3879618,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,149,AC Milan,243,,50,,,,,,,,,,,,,,,,,,AC Milan,243,00:23:50.310,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,90b54938-0d04-422b-8e61-1ab949d74abf,2756,,,"[86.9, 71.4]",3879618,68,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,150,Juventus,224,,59,,,,,,,,,,,,,,,,,,Juventus,224,00:23:59.821,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac093fb6-d281-44ba-a2a1-992989eae87d,2780,,,"[51.5, 65.9]",3879618,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,151,AC Milan,243,,33,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:33.416,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6c49ab7-7314-4a5f-bf58-1df3ff487649,2865,,,"[107.7, 34.3]",3879618,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,M''Baye Babacar Niang,5661.0,Left Wing,154,AC Milan,243,['8fee0253-2c74-4dcf-babb-2313d5858531'],36,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:36.814,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50e06925-2eff-4973-82bb-cf8f6827038b,2926,,,"[46.2, 50.6]",3879618,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,159,AC Milan,243,['ffcbfff8-ade3-4552-8b53-45b7217155f6'],53,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:53.640,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03e7acce-2198-4837-b2be-03d9e29725f2,3035,,,"[37.8, 12.5]",3879618,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,163,AC Milan,243,['f033116c-8759-48bc-a2ca-4bdfd1914748'],0,,,,,,,,,,,,,,,,,,Juventus,224,00:31:00.493,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e4b9171-9115-4cd4-85d0-abc14bd9039b,3071,,,"[32.0, 31.9]",3879618,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,163,AC Milan,243,,26,,,,,,,,,,,,,,,,,,Juventus,224,00:31:26.425,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,011ad082-1873-4766-a3a2-273717138695,3478,,,"[74.5, 77.1]",3879618,86,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,181,AC Milan,243,,17,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:17.759,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,929fed9b-76b0-4d94-9f88-29c40e131353,3599,,,"[56.2, 73.2]",3879618,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Left Center Forward,189,Juventus,224,,33,,,,,,,,,,,,,,,,,,Juventus,224,00:45:33.275,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad0e805c-32da-432c-a696-c374442e27b3,3619,,,"[17.5, 75.0]",3879618,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,190,AC Milan,243,,58,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:58.208,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19718e29-2ce3-4d76-a958-fadfdc145a36,3650,,,"[36.5, 50.5]",3879618,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefano Sturaro,7013.0,Right Center Midfield,193,AC Milan,243,,4,,,,,,,,,,,,,,,,,,Juventus,224,00:47:04.659,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f9c4ca4-db8c-4bce-9b64-ab63a6abf317,38,,,"[14.2, 25.1]",3879618,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,Juventus,224,['6879646d-f2aa-44c5-aebf-a1d9fc703981'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:35.241,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fe886ef-fd72-4032-938f-a7a2dd92eb86,74,,,"[16.7, 27.0]",3879618,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,8,Juventus,224,['f50dc4a1-f723-41e7-91ca-eebfe384cefd'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:52.019,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9615b418-f6ea-4d9f-b340-c45188b74ba7,316,,,"[27.4, 7.9]",3879618,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrice Evra,20008.0,Left Back,17,AC Milan,243,['8f6ccffb-a5b1-4c5e-8551-e549c9276276'],27,,,,,,,,,,,,,,,,,,Juventus,224,00:08:27.281,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,984b6595-d534-4cff-8259-00e0f3046d36,317,,,"[90.7, 71.8]",3879618,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Cerci,7702.0,Right Wing,17,AC Milan,243,,27,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:27.497,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff6cf02e-e21b-421b-a9af-52282dac011a,319,,,"[92.7, 74.5]",3879618,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Cerci,7702.0,Right Wing,17,AC Milan,243,,28,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:28.171,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,150484c9-efe5-4070-b7f2-3757c6a6e2b9,340,,,"[21.9, 30.9]",3879618,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,18,Juventus,224,['e226ac65-df5c-4ff6-8318-11f1adef12c2'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:52.917,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,265d4b84-2409-46e7-b055-d50ad42ab351,434,,,"[90.4, 7.5]",3879618,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,21,Juventus,224,,49,,,,,,,,,,,,,,,,,,Juventus,224,00:10:49.544,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e228c0e-4b6e-4923-9125-b46abbb04a9c,502,,,"[3.5, 4.3]",3879618,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,23,Juventus,224,['ae91fd3f-f856-405c-bae9-af926ed3b23c'],4,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:04.310,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d4578f8d-4d27-48aa-a55a-95ff350f42d3,650,,,"[97.0, 50.2]",3879618,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,34,Juventus,224,,53,,,,,,,,,,,,,,,,,,Juventus,224,00:15:53.827,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22c537c7-349e-4808-aa11-4f2a90c0c499,680,,,"[111.5, 16.9]",3879618,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,35,AC Milan,243,,36,,,,,,,,,,,,,,,,,,AC Milan,243,00:16:36.714,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f06cd2e-7d08-4c99-b062-3b581afd2f94,748,,,"[27.4, 44.7]",3879618,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,39,AC Milan,243,['dd66bb4a-7bed-499f-9088-286ed6bcb846'],32,,,,,,,,,,,,,,,,,,Juventus,224,00:18:32.119,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8829f8c6-e3bb-46a3-8da0-bc69f6beca89,900,,,"[39.2, 25.1]",3879618,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Left Wing,53,Juventus,224,['be424fae-8988-446d-93a7-8c6bf10c1fe0'],49,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:49.848,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,faa2b06c-8cf8-4c0b-8e89-4aa49fa693bc,991,,,"[13.2, 48.6]",3879618,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,55,Juventus,224,['267aa156-ffe6-40a9-9a28-752bb2c30a1b'],14,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:14.580,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a08a3042-c770-441b-8c8b-836d5a2eebbc,1048,,,"[20.0, 12.7]",3879618,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,56,Juventus,224,['2bea5ed9-51d5-4b12-8afa-fe05d3f401ad'],12,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:12.810,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,633c3722-3d71-4164-8610-3ae53099c625,1585,,,"[17.2, 38.9]",3879618,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,84,Juventus,224,['30c0f80a-d775-4b8b-911a-7086d080bf31'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:40:00.664,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec1e289f-802c-4a05-82ca-130fd3c292ca,1636,,,"[16.5, 47.2]",3879618,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,88,Juventus,224,,41,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:41.710,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59176899-528b-4157-8cac-e1144a6f9362,1680,,,"[10.5, 64.8]",3879618,42,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,89,Juventus,224,['87fab779-1d68-4832-855b-bbe6b874ae41'],34,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:34.992,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ada3f459-5f6c-4976-8dbe-4dfb60cec699,1759,,,"[70.2, 68.3]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,93,Juventus,224,['f1db1157-ec8e-43a4-ab05-302f9704829e'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:00.120,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5e2864c9-c451-4347-b05f-60686370bfb1,1770,,,"[6.7, 20.7]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,93,Juventus,224,['3b7872a8-5dd6-49b8-90f1-09f5387cc5a3'],10,,,,,,,,,,,,,,,,,,Juventus,224,00:45:10.686,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,cd26c755-b331-455c-b4ee-9f3aafdacc56,1966,,,"[84.3, 28.4]",3879618,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,104,AC Milan,243,['2d8f2c60-f206-4a16-a77f-4e5d6ff53d05'],9,,,,,,,,,,,,,,,,,,Juventus,224,00:04:09.190,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6162578a-1e85-401d-b5b8-0fa6a205792d,1988,,,"[21.6, 18.2]",3879618,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,M''Baye Babacar Niang,5661.0,Left Wing,105,Juventus,224,['eac0e137-2091-400a-b0b8-28b66ffb7c39'],19,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:19.489,Block,
