50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.041993,,,,,,,,,,,,,c3ecd7e4-4afd-4369-940f-31683000a266,1679,,,"[92.0, 39.4]",3879734,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,90,AC Milan,243,['fd38acc2-4626-41bb-977c-84127f6631c1'],6,,Right Foot,"[117.7, 42.7, 0.2]",True,"[{'location': [117.6, 40.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 25.1], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.1, 31.1], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.3, 44.4], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.4, 31.7], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.8, 28.7], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.4, 41.7], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 39.3], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 43.9], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 33.2], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 46.0], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 38.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.1, 33.1], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 28.5], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",,,Saved,,0.021257523,Half Volley,Open Play,,,,,,AC Milan,243,00:43:06.127,Shot,
,,,,,,,,,,,,,,,1.001834,,,,,,,,,,,,,53d07c14-8956-493f-af8b-7f3a9f5fb0dc,1827,,,"[103.9, 50.1]",3879734,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,98,AC Milan,243,['bf96759f-807e-4802-9741-32df752d45a6'],28,,Left Foot,"[120.0, 35.1, 3.9]",,"[{'location': [107.7, 37.2], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 46.5], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.6, 27.2], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.7, 35.9], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.1, 38.3], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 49.0], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 42.4], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 29.5], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.8, 55.4], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.8, 42.5], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9ab5ee8f-a9f5-4e96-9481-930a94006c16,,Off T,,0.04271706,Normal,Open Play,,,,,,AC Milan,243,00:00:28.093,Shot,
,,,,,,,,,,,,,,,0.11746,,,,,,,,,,,,,9b8d6e66-710f-4d94-93ef-5eb28f03b352,1911,,,"[99.2, 41.4]",3879734,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Center Forward,103,Udinese,230,"['3d787d29-823c-447a-9cff-f73e840baabd', '6284eac8-8104-4926-88c9-1bc04ca45a1f', '755e72bd-c039-4e5a-992f-2525586b83c6']",7,,Right Foot,"[100.0, 41.3]",True,"[{'location': [118.0, 40.2], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 41.1], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 50.4], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 41.6], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 45.5], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.1, 32.1], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.8, 43.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 51.9], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",8190da1c-0e10-4afa-a966-d801b182a9b0,,Blocked,,0.047109663,Normal,Open Play,,,,,,Udinese,230,00:02:07.677,Shot,True
,,,,,,,,,,,,,,,0.265306,,,,,,,,,,,,,c2d2dd14-81ec-4baf-a774-6e3f543f4fd2,1923,,,"[108.1, 40.0]",3879734,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,103,Udinese,230,"['0c15d927-b6b6-440c-aecf-8b9ef23d13b7', '3a49685d-0013-4a93-97ba-f67e2147ad15']",12,,Left Foot,"[115.2, 41.2, 0.2]",True,"[{'location': [101.9, 48.7], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 48.9], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 41.9], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 46.4], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 39.7], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 41.1], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 51.7], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.8, 36.4], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.5, 33.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d32ab5fa-ac04-48cd-a429-e3ea895df73f,,Saved,,0.21519773,Normal,Open Play,,,,,,Udinese,230,00:02:12.345,Shot,True
,,,,,,,,,,,,,,,0.639411,,,,,,,,,,,,,3217013e-7045-42de-9c9d-70433304b18d,1935,,,"[107.6, 29.1]",3879734,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,M''Baye Babacar Niang,5661.0,Left Midfield,104,AC Milan,243,['d9829206-e399-40d4-814b-12863fc1999a'],25,,Left Foot,"[120.0, 43.0, 0.5]",True,"[{'location': [105.9, 37.3], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 41.0], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.7, 30.9], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 33.0], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.7, 38.6], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 34.5], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 42.0], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.8, 53.1], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",c670718d-65d1-4214-ae18-ad73f6dd25fa,,Goal,,0.20645751,Normal,Open Play,,,,,,AC Milan,243,00:02:25.105,Shot,
,,,,,,,,,,,,,,,0.215686,,,,,,,,,,,,,f9e88a69-5cc1-445e-a03b-2423dbdbb1d0,2152,,,"[113.6, 39.2]",3879734,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,116,AC Milan,243,['e7224941-43d0-4ede-b894-43f65efb2ec7'],47,,Head,"[116.7, 39.8, 1.3]",,"[{'location': [108.3, 44.7], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.4, 51.5], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.8, 34.1], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 42.4], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 30.0], 'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.2, 41.8], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 42.7], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 43.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.7, 34.8], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 41.5], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.8, 31.4], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 41.7], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.2, 34.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.3, 40.9], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 50.7], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.4, 39.9], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7ebdc686-7666-4e2d-bf88-7f6429ab5f54,True,Saved,,0.49284673,Diving Header,Open Play,,,,,,AC Milan,243,00:09:47.838,Shot,
,,,,,,,,,,,,,,,0.463424,,,,,,,,,,,,,59313f71-b8f1-45ba-9841-393525fc92b8,2512,,,"[112.7, 28.5]",3879734,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zdravko Kuzmanović,6577.0,Left Center Midfield,137,Udinese,230,['8fd7e723-ea0f-455f-911a-69d327695e3c'],50,,Right Foot,"[113.7, 35.2]",True,"[{'location': [112.5, 45.4], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.1, 46.9], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.9, 35.9], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 37.1], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 40.3], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 41.0], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 37.0], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 40.0], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.6, 31.9], 'player': {'id': 8668, 'name': 'Kevin-Prince Boateng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 43.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.7, 48.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.6, 44.0], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [114.9, 35.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.6, 31.3], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",c975f3e7-c1bd-4660-b5ef-be2f162c5706,,Wayward,,0.051405422,Volley,Open Play,,,,,,Udinese,230,00:21:50.702,Shot,
,,,,,,,,,,,,,,,0.898428,,,,,,,,,,,,,72efc182-54c5-41f8-9252-427dd67e08c8,2516,,,"[115.2, 28.8]",3879734,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Molla Wagué,3577.0,Right Center Back,137,Udinese,230,['009a702b-dae9-4443-87e6-5662ad52ae0c'],51,,Head,"[117.9, 35.7, 1.8]",,"[{'location': [112.9, 45.3], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.6, 44.5], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.1, 38.6], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 38.7], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 36.0], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 38.7], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 34.2], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.9, 29.8], 'player': {'id': 8668, 'name': 'Kevin-Prince Boateng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.3, 36.6], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 40.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.5, 42.0], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.4, 43.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [117.1, 34.2], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.1, 23.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Saved,,0.033194266,Normal,Open Play,,,,,,Udinese,230,00:21:51.978,Shot,
,,,,,,,,,,,,,,,0.837508,,,,,,,,,,,,,c3f07e8d-70f5-4eb6-960d-c95c82d0853b,2534,,,"[112.1, 44.2]",3879734,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,142,AC Milan,243,"['97d06fa6-2c74-4ce8-b8fa-562231630072', 'c56cd998-44e0-4272-be92-3f63ac569642']",39,True,Head,"[120.0, 44.8, 0.8]",,"[{'location': [110.8, 41.5], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.6, 44.5], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 30.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.2, 52.5], 'player': {'id': 8668, 'name': 'Kevin-Prince Boateng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.9, 3.9], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.2, 35.7], 'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.2, 43.7], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.3, 42.2], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.2, 40.9], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.1, 37.6], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 46.3], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 32.1], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.3, 35.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.2, 29.2], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 37.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.2, 41.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",017fdb12-ecf6-4774-b822-44ba814317c1,,Off T,,0.06150407,Normal,Open Play,,,,,,AC Milan,243,00:22:39.046,Shot,True
,,,,,,,,,,,,,,,1.48062,,,,,,,,,,,,,449e046e-6465-4c18-a953-1dac82834a48,2709,,,"[110.9, 36.8]",3879734,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,151,AC Milan,243,['ffbff25b-8ccf-48aa-8926-ef8655bebdb2'],48,,Head,"[120.0, 39.4, 4.2]",,"[{'location': [116.8, 54.6], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.3, 48.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 50.5], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 45.3], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 55.3], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.5, 41.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.8, 37.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.2, 39.6], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.3, 40.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 59.8], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.1, 46.2], 'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.9, 45.4], 'player': {'id': 8668, 'name': 'Kevin-Prince Boateng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",8b233641-4094-4166-a7e8-7742a90dc9bb,,Off T,,0.08805978,Normal,Open Play,,,,,,AC Milan,243,00:27:48.716,Shot,
