50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,0.721564,,,,,,,,,,,,,,b174c44d-7cd9-4ab2-b246-db061733cf70,2664,,"[88.9, 37.5]",3879822,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,162,Chievo,231,['7c9b429b-8af0-4a8c-a839-980ed18690e2'],18,,,,,,,,,,,,,,,,,Udinese,230,00:30:18.714,Pressure,
,,,,,,,,,,,True,,,,,,0.749973,,,,,,,,,,,,,,a8f99bed-fb0d-46da-8125-75fb8107d9dc,2668,,"[94.2, 48.4]",3879822,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,162,Chievo,231,"['2bd708ba-c665-4d1e-9aa1-665999fc1dad', 'e0eafe87-ccde-4630-8d89-a7394f0fc1ab']",22,,,,,,,,,,,,,,,,,Udinese,230,00:30:22.304,Pressure,
,,,,,,,,,,,,,,,,,0.432912,,,,,,,,,,,,,,b831fd48-5f1a-49fb-8a92-13e3e0d176bf,2673,,"[84.8, 68.0]",3879822,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,162,Chievo,231,"['80e38793-c93e-4e1c-a67f-b2cdd0fc2cbd', 'bd8d48e2-b84d-493a-b219-2a316d357895']",24,,,,,,,,,,,,,,,,,Udinese,230,00:30:24.534,Pressure,
,,,,,,,,,,,,,,,,,0.589541,,,,,,,,,,,,,,ad8b1790-ae61-40bd-b1f1-9251682bc881,2694,,"[29.9, 63.6]",3879822,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,163,Chievo,231,"['071107d8-287e-421a-94aa-7682ac5397e3', '457ba5f8-f4d9-424c-81ce-bd02b0587337', '5acb039c-559a-406f-8841-5ee3728b94bb', 'b538ad6f-73ef-4167-b6b5-430458a7f64c', 'dc02b968-a416-4f85-a016-63dfd9f043b3']",3,,,,,,,,,,,,,,,,,Udinese,230,00:31:03.896,Pressure,
,,,,,,,,,,,,,,,,,0.734822,,,,,,,,,,,,,,2ea74e87-55f6-41aa-a047-7589e02c39e4,2700,,"[24.8, 48.2]",3879822,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,163,Chievo,231,['071107d8-287e-421a-94aa-7682ac5397e3'],6,,,,,,,,,,,,,,,,,Udinese,230,00:31:06.242,Pressure,
,,,,,,,,,,,,,,,,,0.381652,,,,,,,,,,,,,,f08f8bfc-0e7d-4b77-9e74-a0368150fd4c,2707,,"[31.2, 61.3]",3879822,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,164,Udinese,230,,58,,,,,,,,,,,,,,,,,Chievo,231,00:32:58.260,Pressure,
,,,,,,,,,,,,,,,,,0.643876,,,,,,,,,,,,,,63dd6f0f-2d1a-4212-b97e-fa2eb61a8ccd,2726,,"[94.6, 60.5]",3879822,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lucas Nahuel Castro,7049.0,Right Center Midfield,167,Chievo,231,,7,,,,,,,,,,,,,,,,,Chievo,231,00:34:07.457,Pressure,
,,,,,,,,,,,,,,,,,0.554904,,,,,,,,,,,,,,8f658a7d-8750-458e-85aa-02a00719445d,2769,,"[44.4, 4.4]",3879822,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Center Back,171,Chievo,231,"['4b84faa6-3f54-4f3b-a1c6-ead3c7b454ae', '68b1b882-75c8-43af-8bed-2b5f2c11bc5e', 'e95bea79-cd28-4cd4-b8c2-e39fab9067c5']",39,,,,,,,,,,,,,,,,,Udinese,230,00:35:39.771,Pressure,
,,,,,,,,,,,,,,,,,1.171629,,,,,,,,,,,,,,2a16423e-18ed-466e-88be-0f5b5a67367f,2788,,"[43.2, 16.0]",3879822,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,172,Udinese,230,['effa56e3-5e88-4629-901a-2114e1bef86b'],55,,,,,,,,,,,,,,,,,Chievo,231,00:35:55.605,Pressure,
,,,,,,,,,,,,,,,,,0.756324,,,,,,,,,,,,,,67e8ab74-ac3b-471f-b865-e5104ad54c7c,2810,,"[38.2, 36.2]",3879822,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Right Center Forward,173,Chievo,231,"['ac0f43f4-1ab5-4925-b6ee-c1d346b93090', 'eaa49c72-3c7f-43eb-a237-d29a8ffd1bf0']",14,,,,,,,,,,,,,,,,,Udinese,230,00:36:14.432,Pressure,
,,,,,,,,,,,,,,,,,0.390785,,,,,,,,,,,,,,1306bf61-f780-4c04-9750-58eadb4a15bb,2814,,"[88.9, 28.1]",3879822,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Meggiorini,11643.0,Right Center Forward,173,Chievo,231,['3b1e5a7f-3dfe-4100-9cc6-fffda5042204'],17,,,,,,,,,,,,,,,,,Chievo,231,00:36:17.380,Pressure,
,,,,,,,,,,,True,,,,,,0.330155,,,,,,,,,,,,,,67889c05-dbb1-4ecd-9dc0-86a4c4f0c1ba,2816,,"[80.1, 29.4]",3879822,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Perparim Hetemaj,7046.0,Left Center Midfield,174,Udinese,230,"['af545f96-e5ff-4beb-a60c-575390b05067', 'c2fa8f82-b477-4211-b843-670d9f3e308a']",19,,,,,,,,,,,,,,,,,Chievo,231,00:36:19.254,Pressure,
,,,,,,,,,,,True,,,,,,1.428454,,,,,,,,,,,,,,64711dbf-129e-4c85-83f9-3fb601dff314,2822,,"[66.5, 37.9]",3879822,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Radovanović,7042.0,Center Defensive Midfield,174,Udinese,230,['b80a2b18-e53a-423c-ba84-e230ffd7138e'],21,,,,,,,,,,,,,,,,,Chievo,231,00:36:21.924,Pressure,
,,,,,,,,,,,,,,,,,0.532771,,,,,,,,,,,,,,40de621f-51f1-4e8c-b082-e9ee713fde45,2853,,"[14.6, 24.2]",3879822,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ali Adnan Kadhim Al Tameemi,8191.0,Left Center Back,176,Chievo,231,['bf063bef-3ee1-44f9-811d-f096599e5575'],54,,,,,,,,,,,,,,,,,Udinese,230,00:37:54.535,Pressure,
,,,,,,,,,,,,,,,,,0.571648,,,,,,,,,,,,,,fc16c580-5432-4b1e-b2a8-054831471429,2863,,"[81.5, 72.3]",3879822,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Pepe,40247.0,Center Attacking Midfield,177,Udinese,230,['a77d856f-9afc-4ee5-a7ec-a338a5a9dcc2'],3,,,,,,,,,,,,,,,,,Chievo,231,00:38:03.313,Pressure,
,,,,,,,,,,,,,,,,,1.016977,,,,,,,,,,,,,,da78f487-1942-486e-b015-15b8c02c0f96,2867,,"[81.5, 71.1]",3879822,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Floro Flores,27110.0,Left Center Forward,177,Udinese,230,['c68adf2c-cbf3-4e59-9c88-2cf3469cbd87'],5,,,,,,,,,,,,,,,,,Chievo,231,00:38:05.372,Pressure,
,,,,,,,,,,,True,,,,,,1.445241,,,,,,,,,,,,,,2c56b350-b105-48d8-a5a4-a2da1495fb52,2872,,"[43.9, 39.1]",3879822,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Defensive Midfield,178,Chievo,231,['bee5453b-82d6-4168-93fb-f2d308e58cd0'],9,,,,,,,,,,,,,,,,,Udinese,230,00:38:09.137,Pressure,
,,,,,,,,,,,True,,,,,,1.0202,,,,,,,,,,,,,,3a491adf-22d3-4c3f-a0ec-b420208c2320,2873,,"[40.9, 38.7]",3879822,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zdravko Kuzmanović,6577.0,Left Defensive Midfield,178,Chievo,231,['c65d3a1f-93a2-4016-bf80-b1b2ad9f4982'],10,,,,,,,,,,,,,,,,,Udinese,230,00:38:10.284,Pressure,
,,,,,,,,,,,True,,,,,,0.387271,,,,,,,,,,,,,,81b26887-5ee0-453f-b37e-9556b5909ce1,2885,,"[93.0, 27.1]",3879822,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Perparim Hetemaj,7046.0,Left Center Midfield,180,Udinese,230,"['a2026155-f21c-4ce4-a686-5b7bc4e52684', 'eab876ec-a2f3-4eb5-831a-6a98c2ed10d5']",55,,,,,,,,,,,,,,,,,Chievo,231,00:38:55.921,Pressure,
,,,,,,,,,,,,,,,,,0.969258,,,,,,,,,,,,,,be02c8a1-d2c2-425b-b942-338c4d7d5cf6,2889,,"[57.0, 25.3]",3879822,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Riccardo Meggiorini,11643.0,Right Center Forward,180,Udinese,230,['5c8b161e-c684-48af-aed3-8210d138bc74'],0,,,,,,,,,,,,,,,,,Chievo,231,00:39:00.740,Pressure,
,,,,,,,,,,,,,,,,,0.464849,,,,,,,,,,,,,,6a9faf45-c35f-4493-a6fe-c36f1249e0e5,2917,,"[45.5, 8.7]",3879822,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,183,Udinese,230,"['5ccabcc7-ecdd-4b4e-aa76-bd5eadbfb303', '60a4c4b4-8128-48bd-877a-3e6b4459336a']",59,,,,,,,,,,,,,,,,,Chievo,231,00:40:59.210,Pressure,
,,,,,,,,,,,,,,,,,0.811712,,,,,,,,,,,,,,1732bc7b-bebe-4017-a47e-8edfdf7054cd,2924,,"[34.4, 14.9]",3879822,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,183,Udinese,230,['fde169b2-415f-4b79-9822-33a037581d7b'],2,,,,,,,,,,,,,,,,,Chievo,231,00:41:02.818,Pressure,
,,,,,,,,,,,,,,,,,0.877989,,,,,,,,,,,,,,1f526a85-d716-498c-8d76-dbbe2cdc2ce0,2935,,"[91.1, 53.0]",3879822,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Floro Flores,27110.0,Left Center Forward,185,Chievo,231,['835cf835-15a1-42f4-aa89-ee5c29884c1c'],16,,,,,,,,,,,,,,,,,Chievo,231,00:42:16.882,Pressure,
,,,,,,,,,,,,,,,,,0.542874,,,,,,,,,,,,,,552d2ec2-de93-43d3-a066-d73826865cf3,2954,,"[80.6, 10.1]",3879822,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Perparim Hetemaj,7046.0,Left Center Midfield,186,Udinese,230,['96362990-0d39-4a62-8da1-9e56355caae2'],45,,,,,,,,,,,,,,,,,Chievo,231,00:42:45.144,Pressure,
,,,,,,,,,,,,,,,,,1.972657,,,,,,,,,,,,,,7b35574e-7408-4a18-a1d9-63ea423d1fac,2971,,"[106.2, 4.4]",3879822,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Right Center Forward,187,Udinese,230,,27,,,,,,,,,,,,,,,,,Udinese,230,00:43:27.412,Pressure,
,,,,,,,,,,,,,,,,,0.581853,,,,,,,,,,,,,,c7e96072-a709-459d-9dee-13b7ef51166a,3012,,"[46.0, 74.6]",3879822,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,190,Udinese,230,"['4884e3b7-a44c-44f1-98c6-e0e3d393217b', '688547b7-5232-4924-a9e5-86ea39cdd3b0']",57,,,,,,,,,,,,,,,,,Chievo,231,00:44:57.387,Pressure,
,,,,,,,,,,,,,,,,,0.401166,,,,,,,,,,,,,,170a635f-989a-4196-9a37-c26f821b8226,3028,,"[54.3, 36.8]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Left Center Forward,190,Udinese,230,"['b4780fbf-015e-482a-a5aa-7cf32703eb40', 'ffddd76b-c3ab-4551-b17b-415a60dd9b9c']",11,,,,,,,,,,,,,,,,,Chievo,231,00:45:11.035,Pressure,
,,,,,,,,,,,,,,,,,1.584441,,,,,,,,,,,,,,6a330a7b-2092-42c1-aa16-f8b897d75dcc,3051,,"[8.4, 46.7]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,190,Udinese,230,"['8d08c99e-6f70-4a83-af7e-3a262efa9017', '97db9627-604e-480f-8be9-4b881681bd20', 'a08d0b17-97ce-4db8-a5bc-feaf83357e28']",37,,,,,,,,,,,,,,,,,Chievo,231,00:45:37.352,Pressure,
,,,,,,,,,,,True,,,,,,0.850025,,,,,,,,,,,,,,206bca17-1df4-4138-9330-1726ad94f298,3057,,"[105.9, 35.5]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,190,Udinese,230,"['4aeaf6da-472d-40df-a185-fb85269f3255', 'e82cc502-fd7b-418c-b7fc-a3fc8d11f3fd']",40,,,,,,,,,,,,,,,,,Udinese,230,00:45:40.750,Pressure,
,,,,,,,,,,,True,,,,,,0.716543,,,,,,,,,,,,,,fce84731-8151-4632-8207-477a2796ebb5,3068,,"[98.8, 50.7]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,191,Chievo,231,"['38f28695-df53-4ad9-8c92-6359f49589fd', '70f18ab6-5445-4b81-82a3-ee3340571c1f', 'c71de69f-e945-4a7c-afc6-7fc76a450d3c', 'cc0f394c-faed-4760-9aa0-1be62b009969']",49,,,,,,,,,,,,,,,,,Udinese,230,00:45:49.571,Pressure,
,,,,,,,,,,,,,,,,,1.147126,,,,,,,,,,,,,,3c835233-9827-4468-82f1-c0b046c68759,3077,,"[62.4, 65.0]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,191,Chievo,231,['6814a0f2-f7b4-4338-9e71-31e6cc666143'],55,,,,,,,,,,,,,,,,,Udinese,230,00:45:55.430,Pressure,
,,,,,,,,,,,,,,,,,1.137816,,,,,,,,,,,,,,fb123645-b4d7-4832-a8bf-814d554e44b5,3079,,"[55.0, 50.2]",3879822,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,191,Chievo,231,"['acd3a51e-556b-4d71-b5d3-b5ecaf50e60c', 'cf0e29d5-1a65-473e-8c21-825d728c3458', 'e025dc73-4765-44fa-8320-a1c1ad89ee1a']",57,,,,,,,,,,,,,,,,,Udinese,230,00:45:57.402,Pressure,
,,,,,,,,,,,,,,,,,0.337383,,,,,,,,,,,,,,286b82b7-8b18-4147-bc7d-87c8b2f40723,3115,,"[56.4, 4.7]",3879822,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boštjan Cesar,8877.0,Left Center Back,192,Udinese,230,"['07d94f10-2d6d-4de5-84b6-34674dece897', '0e003517-8066-4589-a88e-18ed0c97bfd0']",40,,,,,,,,,,,,,,,,,Chievo,231,00:46:40.023,Pressure,
,,,,,,,,,,,True,,,,,,0.866065,,,,,,,,,,,,,,a4e84fb7-8305-4833-a13c-bf31a24a7824,3121,,"[43.5, 70.9]",3879822,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Right Center Forward,192,Udinese,230,['143c7358-52a6-4625-a9e0-43eca34133f3'],44,,,,,,,,,,,,,,,,,Udinese,230,00:46:44.113,Pressure,
,,,,,,,,,,,,,,,,,0.478098,,,,,,,,,,,,,,46d23052-9d02-4d41-be38-c0bd0e5bcca3,3129,,"[79.2, 7.5]",3879822,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boštjan Cesar,8877.0,Left Center Back,192,Udinese,230,"['89096779-f6f9-4457-9daa-8cee03658d42', '96345d4b-f971-41a8-822b-6188860b3384']",49,,,,,,,,,,,,,,,,,Chievo,231,00:46:49.591,Pressure,
,,,,,,,,,,,,,,,,,3.807435,,,,,,,,,,,,,,da774c89-0e83-41d2-be69-28269bb52f9f,3131,,"[21.1, 22.0]",3879822,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Federico Spolli,8278.0,Right Center Back,192,Udinese,230,"['510710ab-551e-4d47-bb56-b5314e7d498b', 'e056e02e-09a5-4e8f-88b8-a15525d7283b']",52,,,,,,,,,,,,,,,,,Chievo,231,00:46:52.899,Pressure,
,,,,,,,,,,,,,,,,,3.582279,,,,,,,,,,,,,,56609931-d744-4fc0-a9eb-78e2c4b26219,3156,,"[24.3, 68.2]",3879822,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,193,Udinese,230,['c5a6a599-bfd1-408d-974e-f086c857d5da'],24,,,,,,,,,,,,,,,,,Chievo,231,00:47:24.542,Pressure,
,,,,,,,,,,,,,,,,,0.429148,,,,,,,,,,,,,,82d72ae6-837e-4959-9bc2-14e18f3e1c50,3169,,"[22.9, 30.6]",3879822,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,193,Udinese,230,['21a0bc05-4042-45e2-a70f-5c8683b18841'],40,,,,,,,,,,,,,,,,,Chievo,231,00:47:40.331,Pressure,
,,,,,,,,,,,,,,,,,0.329932,,,,,,,,,,,,,,d2e2894c-618f-4df3-bb5d-9fe1a7ffa779,3173,,"[18.3, 39.8]",3879822,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boštjan Cesar,8877.0,Left Center Back,193,Udinese,230,['407992bb-efc6-4be1-9eaf-8ee10ac92b66'],42,,,,,,,,,,,,,,,,,Chievo,231,00:47:42.614,Pressure,
,,,,,,,,,,,,,,,,,0.325777,,,,,,,,,,,,,,cd8ed1d9-8ed4-4e46-8c0f-4804e1674d07,3177,,"[20.1, 38.2]",3879822,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,193,Udinese,230,['77a899a1-1a89-4d28-b54c-9b58e4c706f4'],43,,,,,,,,,,,,,,,,,Chievo,231,00:47:43.439,Pressure,
,,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,991e9bec-d046-4b68-8b03-525588dd2a59,3178,,"[16.2, 39.6]",3879822,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Federico Spolli,8278.0,Right Center Back,193,Udinese,230,['707eb0af-0caf-4f31-9e95-2f0a143eef09'],43,,,,,,,,,,,,,,,,,Chievo,231,00:47:43.813,Pressure,
,,,,,,,,,,,,,,,,,0.474753,,,,,,,,,,,,,,ed983dc5-321f-4c11-94b9-21c295d4e562,3188,,"[84.9, 23.7]",3879822,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simone Pepe,40247.0,Center Attacking Midfield,194,Chievo,231,['5050f8f8-8881-4697-be64-cf4e9c6ba19e'],16,,,,,,,,,,,,,,,,,Chievo,231,00:48:16.823,Pressure,
,,,,,,,,,,,,,,,,,0.728312,,,,,,,,,,,,,,1d39fb3e-2b54-4930-90a7-636db033e28e,3191,,"[81.3, 11.9]",3879822,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Perparim Hetemaj,7046.0,Left Center Midfield,194,Chievo,231,,17,,,,,,,,,,,,,,,,,Chievo,231,00:48:17.338,Pressure,
,,,,,,,,,,,,,,,,,1.137316,,,,,,,,,,,,,,f42feec8-c6cb-4db5-8f0d-367a13035fc8,3204,,"[56.1, 73.9]",3879822,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molla Wagué,3577.0,Center Back,196,Chievo,231,"['0116ff53-b078-4f47-b6d2-33fcce947c59', '9e2f83b0-419d-4933-a7a6-d8832145f8c0']",8,,,,,,,,,,,,,,,,,Udinese,230,00:49:08.335,Pressure,
,,,,,,,,,,,,,,,,,3.311577,,,,,,,,,,,,,,48e455e4-a351-4d17-ba57-2ea8238bcfe6,3220,,"[52.5, 67.5]",3879822,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zdravko Kuzmanović,6577.0,Right Defensive Midfield,196,Chievo,231,['b56d620c-247f-4f78-8414-d71ec6085ae2'],18,,,,,,,,,,,,,,,,,Udinese,230,00:49:18.237,Pressure,
,,,,,,,,,,,,,,,,,0.555405,,,,,,,,,,,,,,33b33653-4fc9-45a6-adfc-29dd85f53396,3233,,"[26.6, 31.5]",3879822,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,197,Udinese,230,,51,,,,,,,,,,,,,,,,,Chievo,231,00:49:51.786,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eaafc32e-7827-4736-8ada-7af6f9b51d16,13,,"[10.8, 27.0]",3879822,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,3,Chievo,231,['ba911d5f-7660-40de-a55a-0690512ca9d8'],9,,,,,,,,,,,,,,,,,Chievo,231,00:00:09.298,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,988a7fbc-d83e-4211-a890-dddbe574bccc,75,,"[18.3, 53.8]",3879822,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,5,Chievo,231,['506a26a8-53f8-4857-a7d2-6425a2dab6f3'],40,,,,,,,,,,,,,,,,,Udinese,230,00:01:40.789,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ff20d3d0-3077-40cc-8994-62c8b9da83b6,125,,"[4.1, 41.7]",3879822,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,10,Udinese,230,['a5640003-fb20-443f-ab3f-4b09f3587a57'],6,,,,,,,,,,,,,,,,,Udinese,230,00:03:06.798,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9f417529-4c98-4674-98eb-13168e62cf40,131,,"[66.1, 31.2]",3879822,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,10,Udinese,230,['b64e202f-0042-4047-8b73-89ac02819938'],18,,,,,,,,,,,,,,,,,Udinese,230,00:03:18.110,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72a0678e-90a3-4e35-8b1a-c7f5ef4c718c,146,,"[34.2, 43.2]",3879822,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,11,Chievo,231,['b9e5ae20-3c98-415a-8606-c56eb6907d16'],28,,,,,,,,,,,,,,,,,Chievo,231,00:03:28.568,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4f98a50-e6d2-40f8-a3e6-ddc14b4a87f4,221,,"[65.8, 66.9]",3879822,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Inglese,7043.0,Left Center Forward,15,Chievo,231,,39,,,,,,,,,,,,,,,,,Chievo,231,00:05:39.072,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b605644-2e50-4e77-afef-38e6b37ed4bc,241,,"[39.8, 50.0]",3879822,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,16,Udinese,230,,49,,,,,,,,,,,,,,,,,Udinese,230,00:05:49.408,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e673b5ce-8b48-421d-a337-61df5c0bc9c2,262,,"[11.4, 29.9]",3879822,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,17,Chievo,231,,9,,,,,,,,,,,,,,,,,Chievo,231,00:06:09.619,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,709d9f32-8db3-47ca-a4d2-6d63ef9d5913,347,,"[36.7, 20.4]",3879822,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Meggiorini,11643.0,Right Center Forward,23,Chievo,231,,33,,,,,,,,,,,,,,,,,Chievo,231,00:08:33.114,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,07f64f92-f1c3-4ce0-abcd-83cd6e81822f,378,,"[91.4, 49.2]",3879822,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,25,Udinese,230,,25,,,,,,,,,,,,,,,,,Udinese,230,00:10:25.361,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,16a09423-fd9a-4b19-9d16-05aa08f0fd60,384,,"[88.2, 74.8]",3879822,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,25,Udinese,230,['457e8c3c-0b35-470d-bda6-e0afea337c84'],31,,,,,,,,,,,,,,,,,Udinese,230,00:10:31.802,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f35f723f-dc86-460b-a5ce-65cdebbb9512,463,,"[28.7, 57.5]",3879822,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,31,Chievo,231,,1,,,,,,,,,,,,,,,,,Chievo,231,00:13:01.694,Ball Recovery,
