50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[22.0, 49.1]",,,,,,,,,,,,,1.261524,,,,,,,,,,,,,,,d06a529b-c1a2-4e85-8808-e6d23b39fcb8,3221,,"[22.9, 49.7]",3879871,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Right Center Midfield,167,Carpi,1683,"['138afc4f-5dfb-4baa-a2f6-3588d46bcb8c', 'a5ccd2de-4304-470f-bfa0-e4219a6a00ae', 'b6a991a3-2c94-41dd-81c6-d9816307e64f']",59,,,,,,,,,,,,,,,,,Carpi,1683,00:42:59.298,Carry,True
,,,,,"[24.3, 72.9]",,,,,,,,,,,,,2.00894,,,,,,,,,,,,,,,df19e2a4-e6d1-4560-bedc-69207f2589cf,3225,,"[21.6, 62.8]",3879871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefano Sabelli,30750.0,Right Wing Back,167,Carpi,1683,"['86150c97-bfaf-4d0b-89cb-e478d28db41d', '9fa9811f-dfa2-45cc-b65d-21531ec08dd5']",2,,,,,,,,,,,,,,,,,Carpi,1683,00:43:02.560,Carry,
,,,,,"[3.1, 40.1]",,,,,,,,,,,,,2.823289,,,,,,,,,,,,,,,ab7155aa-8a51-4f05-b337-ebc2315b6f32,3231,,"[3.9, 38.5]",3879871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,167,Carpi,1683,"['0afea663-7964-43c9-8f9e-f14303521469', '263ca36e-060b-43f7-b56c-ddef4988aca5']",12,,,,,,,,,,,,,,,,,Udinese,230,00:43:12.604,Carry,
,,,,,"[75.2, 3.8]",,,,,,,,,,,,,0.639968,,,,,,,,,,,,,,,03197ce4-73c6-4ea7-8b00-cd5ae7d81d09,3237,,"[77.4, 8.3]",3879871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Center Attacking Midfield,167,Carpi,1683,"['3848f0ae-6aba-4c2d-8bdb-2a92bd300239', '5837b7d1-5af6-4f72-8a1c-c33fd9393bfa', 'a6f5a646-0011-4947-8584-7acf51d4837f']",21,,,,,,,,,,,,,,,,,Carpi,1683,00:43:21.738,Carry,True
,,,,,"[26.8, 46.3]",,,,,,,,,,,,,8.474883,,,,,,,,,,,,,,,eb641070-8310-4a29-99ef-6d596dbdbcf7,3243,,"[13.3, 59.4]",3879871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,167,Carpi,1683,"['8ee227be-9145-45a6-ba78-73b25fb0dcca', 'd56243f0-5172-4a2f-a4e2-bb9501575cdc']",27,,,,,,,,,,,,,,,,,Udinese,230,00:43:27.640,Carry,
,,,,,"[23.9, 7.9]",,,,,,,,,,,,,1.785947,,,,,,,,,,,,,,,1387a0e4-5fd5-418a-9e05-d979885ae44e,3247,,"[22.5, 21.9]",3879871,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,167,Carpi,1683,"['1a4417fc-f8f3-4fac-bdeb-9b9bc399ba41', '459acc5c-3867-4e73-a980-2164b1d4d098']",40,,,,,,,,,,,,,,,,,Carpi,1683,00:43:40.558,Carry,
,,,,,"[69.2, 6.5]",,,,,,,,,,,,,0.863107,,,,,,,,,,,,,,,ffa57198-a6a7-46e9-940c-318f052cbeb9,3253,,"[66.9, 7.7]",3879871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isaac Cofie,7460.0,Left Center Midfield,168,Carpi,1683,"['02c7c7dc-0be9-4042-a7e4-f9ff1bee75af', 'f2cb6df0-f17d-4d80-b0e0-ae257d0e275d', 'f3de9926-4a0d-4e96-8cb2-9bbc78e76c8e']",12,,,,,,,,,,,,,,,,,Carpi,1683,00:44:12.731,Carry,True
,,,,,"[62.4, 76.4]",,,,,,,,,,,,,2.004084,,,,,,,,,,,,,,,80215236-4f92-4549-b221-390571b8e4f3,3258,,"[52.1, 75.1]",3879871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,169,Udinese,230,"['225135fb-b6da-455c-82a6-992a3a32e8f9', '8c12e7ff-d808-45f1-8f8f-361d7994ccf0']",14,,,,,,,,,,,,,,,,,Udinese,230,00:44:14.590,Carry,
,,,,,"[89.3, 77.2]",,,,,,,,,,,,,5.711179,,,,,,,,,,,,,,,dc93ab5e-8dfd-401a-9114-306d299d9650,3261,,"[81.0, 75.9]",3879871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,169,Udinese,230,"['10c1734c-ca44-48fa-bfbb-72c936c8c48e', '36246df3-8834-4bae-ba5f-f9cfb3acb9b6', '3ea41a88-e7b3-4b45-8688-7b955940025a']",17,,,,,,,,,,,,,,,,,Udinese,230,00:44:17.968,Carry,True
,,,,,"[82.8, 77.8]",,,,,,,,,,,,,0.633006,,,,,,,,,,,,,,,a5b02899-1687-4a48-ae59-09d1c253c155,3267,,"[83.5, 75.9]",3879871,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,Right Defensive Midfield,169,Udinese,230,"['4dca49c3-fbce-4087-ab94-ed58fc9067fe', '6e4f1ff3-e9e4-4a7b-bb8f-b6ff8ed680e1', 'a2a18243-0e31-45aa-90ab-13dd39247e28']",25,,,,,,,,,,,,,,,,,Udinese,230,00:44:25.596,Carry,True
,,,,,"[57.9, 10.2]",,,,,,,,,,,,,1.558002,,,,,,,,,,,,,,,0585c691-7cc9-4b48-beec-e5af125360c3,3281,,"[58.1, 11.9]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Isaac Cofie,7460.0,Left Center Midfield,171,Carpi,1683,"['331dd06b-f0c8-42b6-9baa-9173d6261a90', '8d0acd81-3716-4b05-afb5-62e6788cb0e2', '945b50b5-ccce-45cd-a0ba-a3c643fce706']",45,,,,,,,,,,,,,,,,,Carpi,1683,00:45:45.533,Carry,True
,,,,,"[51.5, 19.6]",,,,,,,,,,,,,0.479998,,,,,,,,,,,,,,,ca350618-6e50-402a-ab3b-5e3453887fc1,3284,,"[52.1, 19.0]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Filippo Porcari,387832.0,Center Defensive Midfield,171,Carpi,1683,"['3ddc24df-1edd-4d6b-8910-86a5461dc8a9', '48af3985-6ad5-4bed-b9a1-33c87975cbf5']",48,,,,,,,,,,,,,,,,,Carpi,1683,00:45:48.059,Carry,
,,,,,"[43.9, 6.2]",,,,,,,,,,,,,0.080546,,,,,,,,,,,,,,,f04cf0a3-136a-48b0-9d93-da11f3d9d2f7,3287,,"[43.9, 6.2]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Left Wing Back,171,Carpi,1683,"['32b40eb0-4418-4cfb-abaf-7a5a5c030768', '9e4e9d53-870f-4212-a786-0b670ac74d09']",50,,,,,,,,,,,,,,,,,Carpi,1683,00:45:50.052,Carry,
,,,,,"[66.1, 10.4]",,,,,,,,,,,,,2.452031,,,,,,,,,,,,,,,43abb80b-ebb2-4c34-9851-15e314a5b01a,3290,,"[62.3, 4.4]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Isaac Cofie,7460.0,Left Center Midfield,171,Carpi,1683,"['0651ee37-1996-43d1-8b1e-90d82b51c97a', 'bd0292e2-9203-4430-8e70-4c01c46887c6', 'bda4acd9-a3f2-43e3-bc87-2dda5b878cf6']",51,,,,,,,,,,,,,,,,,Carpi,1683,00:45:51.397,Carry,True
,,,,,"[61.9, 16.3]",,,,,,,,,,,,,1.350455,,,,,,,,,,,,,,,358561f0-0c87-4a56-a861-9627546b8686,3294,,"[66.1, 10.4]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Isaac Cofie,7460.0,Left Center Midfield,171,Carpi,1683,"['0651ee37-1996-43d1-8b1e-90d82b51c97a', '3a6082b0-3ab4-4f8d-b56a-58cf2f41fa37', '790752c1-de3f-4da1-bd30-62f3a26a03d2', 'bd0292e2-9203-4430-8e70-4c01c46887c6']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:45:53.849,Carry,True
,,,,,"[61.4, 16.1]",,,,,,,,,,,,,0.192071,,,,,,,,,,,,,,,4cf34281-7917-4e7e-8b8f-1de3afd9b71e,3296,,"[61.9, 16.3]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Filippo Porcari,387832.0,Center Defensive Midfield,171,Carpi,1683,"['17ef72f1-85ae-4a29-b299-a507cb15ff92', '790752c1-de3f-4da1-bd30-62f3a26a03d2']",55,,,,,,,,,,,,,,,,,Carpi,1683,00:45:55.199,Carry,
,,,,,"[51.9, 6.4]",,,,,,,,,,,,,0.870789,,,,,,,,,,,,,,,4895ca91-b080-4bef-92c1-8e383cadd72b,3299,,"[51.7, 6.4]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Left Wing Back,171,Carpi,1683,"['90b987b9-9974-4478-9529-15cb21263870', 'd4e9d93a-2b2a-40d2-aed3-bc05199c5001']",56,,,,,,,,,,,,,,,,,Carpi,1683,00:45:56.772,Carry,
,,,,,"[70.7, 7.5]",,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,0936515a-09a7-4f6d-bde8-b10cdef404c4,3303,,"[69.4, 7.1]",3879871,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Filippo Porcari,387832.0,Center Defensive Midfield,171,Carpi,1683,"['b162959c-d3f2-4a79-920e-12b459ed8298', 'd16ee78f-9d3a-4a90-9e9f-5da69aa3cb61', 'e082dbc9-377a-4ee5-8314-918f68d5e36a']",59,,,,,,,,,,,,,,,,,Carpi,1683,00:45:59.251,Carry,True
,,,,,"[82.0, 6.0]",,,,,,,,,,,,,1.769767,,,,,,,,,,,,,,,2eedceaf-4fb8-4253-997b-8ec5dc17600a,3307,,"[72.9, 3.8]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Di Gaudio,11502.0,Center Attacking Midfield,171,Carpi,1683,"['085eba2c-034c-44bc-af0d-af92743990ec', '4250e450-144f-4891-8bf5-f4ce012ae0e0', 'a77aba3d-fa30-4742-8655-0e4e1ebaff83']",0,,,,,,,,,,,,,,,,,Carpi,1683,00:46:00.830,Carry,True
,,,,,"[85.7, 16.5]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,66e1ec2b-fe75-4cfa-bece-180e1ecb2efe,3310,,"[83.6, 15.3]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raffaele Bianco,352172.0,Right Center Midfield,171,Carpi,1683,"['023aefc5-f403-4c90-879e-1e7bedaa6865', '2ec0e7b2-67b3-44c7-8ab1-a4a113c3cce7']",3,,,,,,,,,,,,,,,,,Carpi,1683,00:46:03.724,Carry,
,,,,,"[110.0, 27.0]",,,,,,,,,,,,,0.826553,,,,,,,,,,,,,,,3a8d99d1-4320-4a61-a99a-85c398ef9845,3314,,"[104.3, 22.7]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Di Gaudio,11502.0,Center Attacking Midfield,171,Carpi,1683,"['826af4c3-30b7-4926-9dd1-54cd9e17c167', 'b2e23f55-af6b-4c67-8f83-d98ac059cc5a', 'd6239fff-a96e-4f78-9b77-615256d01303']",5,,,,,,,,,,,,,,,,,Carpi,1683,00:46:05.548,Carry,True
,,,,,"[65.3, 34.4]",,,,,,,,,,,,,1.236964,,,,,,,,,,,,,,,323d2184-3686-46aa-b3c3-d87b893cc979,3323,,"[61.8, 34.4]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maurizio Domizzi,386654.0,Right Wing Back,171,Carpi,1683,"['7fbfbc57-d3b9-4d46-ad1a-48a7a3fc0ee4', 'e73b7446-631e-46a2-86fa-ba6aba0858e9', 'e8cdb633-1db3-4c58-9493-75b502419b22']",15,,,,,,,,,,,,,,,,,Udinese,230,00:46:15.597,Carry,True
,,,,,"[8.3, 31.1]",,,,,,,,,,,,,13.136533,,,,,,,,,,,,,,,f284ee42-e6a4-43c6-855f-1079ff75c63d,3327,,"[6.1, 34.2]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Simone Colombi,34315.0,Goalkeeper,171,Carpi,1683,"['354129fe-4dfc-4498-bab9-8f2399622242', '61e43ea3-49ae-46a4-8932-3bfb5188cc83']",20,,,,,,,,,,,,,,,,,Carpi,1683,00:46:20.626,Carry,
,,,,,"[23.7, 4.6]",,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,c215e8f0-eb0d-41be-8a7c-109ba265a6e1,3330,,"[23.3, 4.6]",3879871,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Left Wing Back,171,Carpi,1683,"['96d7cf71-1374-452d-9d44-0c1b3d4a514d', 'e5a71d24-458a-4e5d-8316-b04f52118179']",36,,,,,,,,,,,,,,,,,Carpi,1683,00:46:36.088,Carry,
,,,,,"[89.5, 73.4]",,,,,,,,,,,,,1.270186,,,,,,,,,,,,,,,44a223a8-7bee-46cb-81c6-18b741566192,3336,,"[86.8, 73.2]",3879871,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Di Natale,19846.0,Left Center Forward,172,Udinese,230,"['4f8f690d-d212-486f-85a0-d7d7752c751f', '8c88e874-568b-4f5d-8061-7970d3f8ba5b']",54,,,,,,,,,,,,,,,,,Udinese,230,00:47:54.364,Carry,
,,,,,"[14.9, 39.2]",,,,,,,,,,,,,6.59947,,,,,,,,,,,,,,,c1a205ab-58ed-497d-86a0-cbbb0563f012,3339,,"[8.9, 39.0]",3879871,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Colombi,34315.0,Goalkeeper,173,Carpi,1683,"['0e1cfa3e-0076-4cc0-a74e-a10e90193607', 'a4c94eac-48bd-465d-a196-966e95a26515']",58,,,,,,,,,,,,,,,,,Carpi,1683,00:47:58.526,Carry,
,,,,,"[36.7, 6.4]",,,,,,,,,,,,,1.679996,,,,,,,,,,,,,,,ef2da712-5cd4-466d-b11a-7d6672333106,3342,,"[33.3, 4.2]",3879871,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,173,Carpi,1683,"['2f41cb53-0ebc-48f6-bc92-afd68fbcd037', 'ffdf0f99-679b-4e3a-a121-ada3a089750b']",7,,,,,,,,,,,,,,,,,Carpi,1683,00:48:07.612,Carry,
,,,,,"[82.8, 9.2]",,,,,,,,,,,,,0.786328,,,,,,,,,,,,,,,d78ca480-1d6b-4106-a8c1-8f371fade034,3348,,"[81.8, 9.2]",3879871,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Center Attacking Midfield,173,Carpi,1683,"['6533a53d-6e24-463a-bff9-e2f9344e7065', 'dc6dee56-ee62-4159-aef9-912c1d0abf61']",15,,,,,,,,,,,,,,,,,Carpi,1683,00:48:15.359,Carry,
,,,,,"[108.9, 5.8]",,,,,,,,,,,,,0.504041,,,,,,,,,,,,,,,9848b4b1-136d-405b-9257-19ab577349a3,3352,,"[106.8, 6.7]",3879871,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Cofie,7460.0,Left Center Midfield,173,Carpi,1683,"['5f182049-e205-4446-954b-00825ed7ac46', 'd2bd84e1-5df8-44e5-ad86-a5fbef637a43']",19,,,,,,,,,,,,,,,,,Carpi,1683,00:48:19.533,Carry,
,,,,,"[5.8, 45.7]",,,,,,,,,,,,,0.83977,,,,,,,,,,,,,,,2ab2312f-4395-4c59-afb1-264b48efbe71,3356,,"[5.2, 45.5]",3879871,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orestis Karnezis,3742.0,Goalkeeper,174,Udinese,230,"['22ec3d64-e24a-49ff-a68b-1068bff663ca', 'a675cbee-11c2-4c92-a13d-9785b0f04964']",28,,,,,,,,,,,,,,,,,Udinese,230,00:48:28.109,Carry,
,,,,,"[74.6, 48.2]",,,,,,,,,,,,,1.979734,,,,,,,,,,,,,,,835bed89-6b26-4bbd-99fb-41df05668a1a,3360,,"[64.2, 42.2]",3879871,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Right Center Midfield,175,Carpi,1683,"['4d88b311-b02b-4444-9491-e97c4ccb8f7e', 'c59564a2-c4ea-4228-8cb7-4b8ea4e81014', 'ca265dbc-47c0-4310-8732-02ded7b62d7e']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:48:32.229,Carry,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1f58cdc5-49fa-4206-bf13-781b5f731012,16,,"[32.8, 71.3]",3879871,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,2,Carpi,1683,['1abee9ad-f044-4242-810a-883f9bfec25d'],10,,,,,,,,,,,,,,,,,Udinese,230,00:00:10.389,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8458a7e4-f9ad-4a38-9e76-e23ecb009f8e,61,,"[70.8, 32.8]",3879871,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Forward,3,Udinese,230,['37003ec2-c3a9-4395-ad42-77f9c5358d57'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:01:11.638,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,96090f86-20de-4341-86f6-1cbc7e8a01ff,120,,"[50.9, 8.2]",3879871,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo Pasciuti,387472.0,Left Wing Back,6,Udinese,230,['38f93572-14b2-4639-affa-c0625ad42304'],33,,,,,,,,,,,,,,,,,Carpi,1683,00:03:33.399,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,95d376ae-27b2-4cc9-bfb6-a945022e52f8,225,,"[68.0, 52.2]",3879871,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Crimi,31273.0,Right Center Midfield,11,Carpi,1683,['46d8c250-a8c0-45a3-a746-711358a570b1'],48,,,,,,,,,,,,,,,,,Carpi,1683,00:05:48.716,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f7bd27b8-7887-4a3f-85df-f518d69ce5f2,228,,"[69.4, 25.4]",3879871,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyril Théréau,8272.0,Left Center Forward,11,Carpi,1683,['379d4fbd-4f29-4c68-9b05-d56fc759102b'],50,,,,,,,,,,,,,,,,,Udinese,230,00:05:50.747,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f6a7a493-42af-4617-9f3f-dc94aeb1c0dd,242,,"[58.2, 71.1]",3879871,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefano Sabelli,30750.0,Right Wing Back,13,Udinese,230,['eb08cb72-1603-40d8-b3e5-ad5c12deb6c6'],35,,,,,,,,,,,,,,,,,Carpi,1683,00:06:35.338,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,82a6291a-3993-4f99-b3db-25e65bc41659,306,,"[37.3, 31.0]",3879871,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Crimi,31273.0,Right Center Midfield,13,Udinese,230,['8e28de53-45f0-442d-bca9-f5337c432e8b'],37,,,,,,,,,,,,,,,,,Carpi,1683,00:07:37.023,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,79466a1b-0ae4-4a1d-b933-5b5c88bcf982,325,,"[77.1, 49.7]",3879871,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Lasagna,7793.0,Center Forward,16,Carpi,1683,['a0bf57de-9cfd-460a-b225-858671e6f6a5'],39,,,,,,,,,,,,,,,,,Carpi,1683,00:09:39.341,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,64f1dbe1-51ca-4c51-909d-d9328780ca2e,338,,"[63.0, 55.1]",3879871,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefano Sabelli,30750.0,Right Wing Back,16,Carpi,1683,['1bc8eeea-17ec-47e4-9b80-19b1f840c985'],49,,,,,,,,,,,,,,,,,Carpi,1683,00:09:49.741,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,cb85d108-75ff-41e3-b20b-d5f5f368e41c,361,,"[38.3, 8.6]",3879871,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,17,Udinese,230,['2d0fb61e-c465-49f5-812b-de10b6112e62'],2,,,,,,,,,,,,,,,,,Udinese,230,00:10:02.190,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,dfaef01e-7bdf-4a9f-a3dd-14092e16596f,364,,"[82.4, 73.0]",3879871,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,17,Udinese,230,['eaf19bba-ada5-4934-86c8-c8175c1a0e21'],3,,,,,,,,,,,,,,,,,Carpi,1683,00:10:03.444,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,4851e407-205d-4b67-afa2-768360a4268d,428,,"[41.6, 53.2]",3879871,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,21,Carpi,1683,['590ebf4b-d437-42b1-8dca-8028aedfd0b9'],48,,,,,,,,,,,,,,,,,Udinese,230,00:11:48.033,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,26ddc7a3-e8ea-4160-afc1-e75bc7926f5d,548,,"[9.5, 5.1]",3879871,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,27,Udinese,230,['3ffd8105-8a78-4bcc-85a5-5da8e9394dce'],57,,,,,,,,,,,,,,,,,Carpi,1683,00:13:57.174,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,e22bce0b-f4c8-4d35-9730-dd62c5891fe8,553,,"[31.4, 24.5]",3879871,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffaele Bianco,352172.0,Center Defensive Midfield,27,Udinese,230,['5f46f7bc-f43c-4606-b400-929ae34fb2c5'],1,,,,,,,,,,,,,,,,,Carpi,1683,00:14:01.598,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,a638958c-e0e9-4294-a4da-29b9f2ec96d1,605,,"[34.3, 16.9]",3879871,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,29,Udinese,230,['f112dea9-d2d4-406c-9a64-ed551662e30b'],9,,,,,,,,,,,,,,,,,Carpi,1683,00:15:09.171,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e900a577-93b5-4ec5-bf51-296c52e476df,630,,"[47.7, 37.0]",3879871,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raffaele Bianco,352172.0,Center Defensive Midfield,32,Carpi,1683,['97f2bf1d-33bd-45ff-b976-72231c5dbcdb'],28,,,,,,,,,,,,,,,,,Carpi,1683,00:16:28.601,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,015b8873-b288-41d1-9341-91ad4e26257b,665,,"[37.2, 77.1]",3879871,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,35,Udinese,230,['f32718db-e681-4643-bb4e-9250583b98f5'],26,,,,,,,,,,,,,,,,,Udinese,230,00:17:26.099,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,28dca37c-0fb2-4b0a-97cb-9d38ca51284f,785,,"[26.0, 77.7]",3879871,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,43,Carpi,1683,['6ff6010c-c32e-4973-8a8a-6fff2c134588'],37,,,,,,,,,,,,,,,,,Udinese,230,00:20:37.424,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,7614ac6c-6e1b-4371-946f-9928eaae9942,802,,"[75.5, 58.0]",3879871,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,45,Udinese,230,['30c1e39a-6807-43c0-9e85-f2f8bfb08e6d'],59,,,,,,,,,,,,,,,,,Carpi,1683,00:20:59.942,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,fc8ab05f-5040-4d25-820a-5b134d9c7902,915,,"[9.2, 44.3]",3879871,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Zaccardo,387300.0,Right Center Back,49,Udinese,230,['c8705a69-2d24-4f6f-b461-d8f0a9682c24'],21,,,,,,,,,,,,,,,,,Carpi,1683,00:23:21.371,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,0093c721-8a6b-431e-a9bf-cfe6d5eb6f17,965,,"[56.7, 4.2]",3879871,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,53,Udinese,230,['c4e4cfa4-4ef3-4446-9e0c-3b30b72f0b3c'],25,,,,,,,,,,,,,,,,,Carpi,1683,00:25:25.316,Duel,True
