50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[52.0, 49.5]",,,,,,,,,,,,2.561208,,,,,,,,,,,,,92b4e7cf-d4ec-4985-bfe4-dcd24cbac355,3030,,"[36.4, 50.1]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,218,Arsenal,1,"['412aa62d-52f7-4131-a2c6-1e3b11f64e35', '688a2146-22b8-4e61-a796-a93d385ad15b']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:45:19.828,Carry,
,,,,"[65.1, 38.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,bda79d3a-d06e-4f85-8dc0-8fc0ac2846e4,3033,,"[63.6, 39.2]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,218,Arsenal,1,"['644efe83-7336-4b99-a9ff-a942305ec315', '70bc0d58-11df-47c2-ae03-7166f4bb89f4']",23,,,,,,,,,,,,,,,,,Arsenal,1,00:45:23.213,Carry,
,,,,"[64.7, 33.2]",,,,,,,,,,,,1.585636,,,,,,,,,,,,,8e88b147-bbb7-41fe-902d-1c48c6273f7c,3036,,"[61.4, 32.4]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,218,Arsenal,1,"['73d1f5ba-a4c4-4a8c-b232-d8243286d95b', '9664c215-7a73-4271-bc61-84dc58957374']",24,,,,,,,,,,,,,,,,,Arsenal,1,00:45:24.872,Carry,
,,,,"[38.9, 35.9]",,,,,,,,,,,,1.037796,,,,,,,,,,,,,81b3545a-76ed-4dc1-82ea-0f123bf22a6c,3040,,"[44.1, 37.2]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,218,Arsenal,1,"['0abd0e9f-92f1-4596-b4a3-19419b9036f4', 'b964b9a0-081e-41fc-8065-1b0015ec987b']",27,,,,,,,,,,,,,,,,,Everton,29,00:45:27.245,Carry,
,,,,"[34.7, 32.3]",,,,,,,,,,,,1.261178,,,,,,,,,,,,,532d4b89-1ef4-469a-98f1-d4291de7e11c,3043,,"[33.5, 34.5]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Naysmith,40282.0,Left Back,218,Arsenal,1,"['70e2269d-3fca-41f4-a802-cab98250f6da', '92a4f5ff-372a-4166-8236-a037fb16f686']",29,,,,,,,,,,,,,,,,,Everton,29,00:45:29.001,Carry,
,,,,"[51.5, 25.5]",,,,,,,,,,,,0.16,,,,,,,,,,,,,44beb3e5-0197-4c60-9532-a19ba9c8dfc9,3048,,"[51.1, 28.7]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Cygan,26194.0,Left Center Back,218,Arsenal,1,"['1ecbc225-ffa1-457c-b493-c956aae86628', 'f4bee6a6-285e-47ec-8f1a-97a28df10023']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:45:34.401,Carry,
,,,,"[66.2, 9.0]",,,,,,,,,,,,0.940683,,,,,,,,,,,,,dfe803d8-f12b-4eaa-96fa-5e888c93e342,3051,,"[66.2, 9.0]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,218,Arsenal,1,"['a8b2520f-38e4-4795-a929-3c8815c91e54', 'd0bbc694-0db8-47a2-b55c-08a00fdefa03']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:45:35.970,Carry,
,,,,"[48.7, 14.2]",,,,,,,,,,,,2.67127,,,,,,,,,,,,,58f0edc4-b542-45e1-8763-0fce35cc8892,3054,,"[42.8, 17.2]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Cygan,26194.0,Left Center Back,218,Arsenal,1,"['27c203f1-f9c2-417a-9000-ff5cb80c2e20', '374a7fb7-f2ff-4353-87ba-1ee13cb3d491']",38,,,,,,,,,,,,,,,,,Arsenal,1,00:45:38.697,Carry,
,,,,"[16.7, 50.1]",,,,,,,,,,,,8.368272,,,,,,,,,,,,,29288cf4-ca04-45ff-a0fb-0f2faf5ac78c,3058,,"[10.5, 45.7]",3749117,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nigel Martyn,19497.0,Goalkeeper,218,Arsenal,1,"['83b2693b-8b28-437d-bcae-9acfd4a52779', 'e9307fca-caea-4f01-a86e-058fd9a03644']",44,,,,,,,,,,,,,,,,,Everton,29,00:45:44.659,Carry,
,,,,"[40.1, 23.4]",,,,,,,,,,,,0.89891,,,,,,,,,,,,,b3a5ec63-31bb-4ecd-ba63-31c0b551b1da,3070,,"[41.6, 25.5]",3749117,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,218,Arsenal,1,"['242b0748-41e6-462f-a338-803b133963a3', '61728cd6-c204-4316-953c-ccfc8d7bb49d']",6,,,,,,,,,,,,,,,,,Arsenal,1,00:46:06.142,Carry,
,,,,"[68.6, 66.7]",,,,,,,,,,,,1.839186,,,,,,,,,,,,,023e3c0d-7bfa-47d7-a974-93398f0034ef,3081,,"[76.9, 71.1]",3749117,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duncan Ferguson,24794.0,Center Forward,219,Everton,29,"['3d5617e0-230d-4ea7-b57a-6396da622f58', '7af2e766-9c08-4657-b3e8-0374367fecf5']",14,,,,,,,,,,,,,,,,,Everton,29,00:46:14.883,Carry,
,,,,"[79.0, 6.6]",,,,,,,,,,,,3.173773,,,,,,,,,,,,,c94f832d-6d32-44ba-a6f9-0945c82381c2,3084,,"[68.6, 25.5]",3749117,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Naysmith,40282.0,Left Back,219,Everton,29,"['358b1253-f09a-4579-bdfa-dcaf15921090', 'bbad2185-e3cb-4d4f-9ea1-c1e00c61b2c2']",18,,,,,,,,,,,,,,,,,Everton,29,00:46:18.971,Carry,
,,,,"[84.3, 25.8]",,,,,,,,,,,,1.259298,,,,,,,,,,,,,62efeeab-a2fa-4d59-9a96-a53cc648364f,3087,,"[86.4, 24.1]",3749117,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,219,Everton,29,"['37b976a8-ed05-43da-9b67-a64eb1671ef8', '8db0edfa-23b2-45f7-ab38-702031c2a87e', 'c99f07da-df90-4420-9829-633fc4a38a75']",23,,,,,,,,,,,,,,,,,Everton,29,00:46:23.976,Carry,True
,,,,"[83.2, 43.0]",,,,,,,,,,,,2.929606,,,,,,,,,,,,,6373d524-f816-405a-a73c-3defb23668a4,3091,,"[84.3, 25.8]",3749117,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,219,Everton,29,"['5cfd539f-d679-42ae-982f-4fc0c4031b72', '87420349-e220-4eba-97f0-03da0efb5ace', '8db0edfa-23b2-45f7-ab38-702031c2a87e', 'a184067d-230b-41ca-ad2a-cb9528db5671', 'c99f07da-df90-4420-9829-633fc4a38a75']",25,,,,,,,,,,,,,,,,,Everton,29,00:46:25.236,Carry,True
,,,,"[67.4, 7.4]",,,,,,,,,,,,0.37966,,,,,,,,,,,,,58a2f73f-504f-400d-b3e5-2799d850cb62,3106,,"[64.5, 10.1]",3749117,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,222,Everton,29,"['6d0840f4-2b9a-4f83-81da-10baea68ca5f', 'adfb9c9c-546f-4569-a9ed-a9c88af7eba6']",45,,,,,,,,,,,,,,,,,Arsenal,1,00:47:45.076,Carry,
,,,,"[22.6, 5.1]",,,,,,,,,,,,0.47315,,,,,,,,,,,,,f5f8759e-7006-42bd-bed5-351c1be63467,3111,,"[22.6, 7.2]",3749117,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gary Naysmith,40282.0,Left Back,222,Everton,29,"['065b0b8d-5573-4356-97b8-722f4af291a9', '428101d6-7960-46cd-a8f5-eaacfd977cad']",52,,,,,,,,,,,,,,,,,Everton,29,00:47:52.637,Carry,
,,,,"[81.0, 62.0]",,,,,,,,,,,,1.380602,,,,,,,,,,,,,8e4d5c9c-a3a0-4cf4-b5a2-6d4afed91956,3115,,"[84.3, 69.3]",3749117,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,223,Arsenal,1,"['5ebca02a-838c-4752-bccd-3a59995b0c70', 'a134e17a-98fb-4375-919f-b4e62f849e0b']",0,,,,,,,,,,,,,,,,,Arsenal,1,00:48:00.471,Carry,
,,,,"[73.5, 41.2]",,,,,,,,,,,,1.184264,,,,,,,,,,,,,75308b60-8e2b-49fa-a59c-8c38cb3ddd32,3118,,"[72.4, 44.2]",3749117,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,223,Arsenal,1,"['2a80fe93-e38d-4e95-8952-8ff7f0501187', 'cc2dfbb9-ba1d-4631-a88b-387f197e758a']",3,,,,,,,,,,,,,,,,,Arsenal,1,00:48:03.155,Carry,
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1b9a0ce7-ec9c-4c87-9166-4f38700d9d7d,13,,"[38.3, 60.3]",3749117,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,2,Everton,29,['006df48b-42c1-41a8-abc1-744ebd02dbf9'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.569,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,10834522-75b6-4fd6-b066-d390eeab5059,24,,"[11.2, 62.4]",3749117,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Unsworth,40281.0,Left Center Back,3,Arsenal,1,['d39db441-1d53-46ce-83fa-07a7f33b8ab4'],21,,,,,,,,,,,,,,,,,Everton,29,00:00:21.510,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9d8e1e3f-bb4d-4140-9785-d484bdd92e63,102,,"[94.8, 39.5]",3749117,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomasz Radziński,40286.0,Right Wing,9,Everton,29,['a48d7c9c-eb2b-49e7-a0f3-1ca24ca986bb'],4,,,,,,,,,,,,,,,,,Everton,29,00:02:04.498,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,39fc5a62-f349-4614-87f7-449dc9b75a42,165,,"[77.0, 76.3]",3749117,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Back,14,Everton,29,['b92596d6-2af2-4a9c-bf4f-916d9c5245eb'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:03:26.439,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8e16e9f0-83f0-409c-b72c-969a18ca0d30,331,,"[81.0, 65.1]",3749117,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomasz Radziński,40286.0,Right Wing,24,Arsenal,1,['b5d84b1a-4017-48d6-a3c8-6358ac5f2ef4'],12,,,,,,,,,,,,,,,,,Everton,29,00:09:12.031,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,6e22e715-48fa-47d3-81b6-48aacb28f84d,368,,"[33.6, 55.2]",3749117,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,25,Everton,29,['f1538ac6-93fe-4f2c-9c0e-3a0ea2dc5589'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:09:51.257,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,c02c516b-a887-488e-9e06-4a82eed21006,439,,"[39.1, 63.6]",3749117,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,30,Arsenal,1,['f8bea73f-9377-4038-a92f-b56289a3f39a'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:12:31.938,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,15b7e51c-eca6-4fb9-a2e0-aa907a7f9f3c,449,,"[28.1, 5.8]",3749117,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Naysmith,40282.0,Left Back,30,Arsenal,1,['0072424c-743a-4d51-958f-ccca396b4c6e'],38,,,,,,,,,,,,,,,,,Everton,29,00:12:38.589,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,b41dbab4-97c3-40fd-9216-2dc230b2d62f,460,,"[26.2, 20.1]",3749117,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kilbane,375070.0,Left Center Midfield,31,Everton,29,['f36ef302-214d-41a8-9884-15a15e9fec69'],44,,,,,,,,,,,,,,,,,Everton,29,00:12:44.821,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,61fe18b9-b468-4876-bff2-2d6a6a3d543a,515,,"[29.5, 39.8]",3749117,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,33,Everton,29,['8b4f9b9d-5757-4b74-b039-1ea7e80a49e5'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:14:04.078,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.038399,,,,,,,,,,,,,08feddb5-bb67-41de-8b69-8695b1794eb2,524,,"[73.2, 51.7]",3749117,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nwankwo Christian Kanu,24971.0,Right Center Forward,34,Arsenal,1,['07a8d60b-d137-4e5c-a7b6-bf214ae839ff'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:14:41.692,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,fd53914c-82cb-418e-858a-9ffb519cb248,533,,"[76.8, 56.9]",3749117,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ray Parlour,24972.0,Right Defensive Midfield,35,Arsenal,1,['5dc3c4ac-7afc-42b4-a4a5-9c5d693eb4d8'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:15:11.623,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7cd0cf61-3d71-4eb7-a482-2f96a0520136,583,,"[112.1, 34.2]",3749117,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Wing,41,Everton,29,['b69a4f60-3763-4f99-9a66-7bcd5652bb57'],11,,,,,,,,,,,,,,,,,Everton,29,00:17:11.716,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,125f84b4-f2a9-495e-bee1-bf5ecd1a7c43,628,,"[88.4, 16.6]",3749117,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,44,Everton,29,['45eb77d3-1317-4ede-8865-22429c920cb0'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:19:03.332,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5b36019a-bcaa-466a-8486-f0c358230feb,651,,"[48.4, 21.1]",3749117,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Naysmith,40282.0,Left Back,45,Arsenal,1,['4e47ce73-857b-4fd9-97eb-3b820140edc2'],21,,,,,,,,,,,,,,,,,Everton,29,00:19:21.796,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a6322d33-d8c0-4f5d-ba6a-c6826a4afb51,653,,"[67.9, 20.3]",3749117,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Wing,45,Arsenal,1,['b1f76c58-e9fc-42af-9212-7feb2364e955'],24,,,,,,,,,,,,,,,,,Everton,29,00:19:24.033,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5edcdfd5-a195-41f7-9cf2-aff4df4c1bad,704,,"[54.6, 65.4]",3749117,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,48,Arsenal,1,['b7dc674a-318e-46d3-ac08-1d26d259e488'],54,,,,,,,,,,,,,,,,,Arsenal,1,00:20:54.861,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,229cc229-8db1-41c0-997e-c7931eed9459,724,,"[39.4, 6.1]",3749117,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Wing,48,Arsenal,1,['7ffef666-00fe-40e2-bd7d-d9cd9d3d32f8'],12,,,,,,,,,,,,,,,,,Everton,29,00:21:12.839,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a2b6e232-96bb-48fb-9a5e-24c199705cd7,759,,"[23.6, 19.2]",3749117,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,50,Everton,29,['a1319734-d24f-4b96-8b49-e5c1aa3e815c'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:22:38.044,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,491adebb-a693-42eb-9b40-83045795ed43,766,,"[32.6, 7.2]",3749117,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,51,Everton,29,['e256211d-7578-4654-8826-11de75c4f2c8'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:22:45.804,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6d5555ba-6236-45d8-ad0e-fcb15582a623,816,,"[30.8, 73.1]",3749117,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fredrik Ljungberg,15754.0,Right Midfield,55,Everton,29,['d1e3178c-5c1f-4751-b271-c917cc709b41'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:24:02.883,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,17c95e1a-d021-4e54-8db3-e625dca8738c,879,,"[39.0, 14.9]",3749117,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,63,Everton,29,['b9cf1139-faa3-4cea-83fb-8ebc6d05daa5'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:26:40.202,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c6e4ed02-c4b5-4efa-8e63-a3654b9602bb,886,,"[40.5, 13.0]",3749117,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,63,Everton,29,['68067e79-90b9-4719-b5ab-902505fea619'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:26:46.935,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6164a0d9-a8e5-4e34-9504-b728cef780ac,896,,"[38.3, 28.6]",3749117,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nwankwo Christian Kanu,24971.0,Right Center Forward,63,Everton,29,['cbbbda7d-5de2-4d6b-bcd5-7b63e61adb3b'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:26:55.064,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,154284d9-7d01-4ac8-ad03-ada02d4a3acf,908,,"[43.7, 39.7]",3749117,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Cygan,26194.0,Left Center Back,64,Arsenal,1,['f56c34ef-a353-42c8-9321-636cd993e5af'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:27:31.314,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3efac8ed-5cd2-42d9-bf93-4410637ec6ea,958,,"[55.4, 59.6]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,68,Everton,29,['f6e015ce-fb04-4f18-94b8-4b5178aa031d'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:29:02.603,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,743819ce-b124-4fb3-9b11-093840084243,961,,"[32.8, 57.9]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,68,Everton,29,['5c505d8a-da31-44e2-9672-d9d7a514abcf'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:29:04.587,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,42bba4ec-2bd6-4d7f-bb98-2e4cd3676591,967,,"[16.1, 70.8]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,68,Everton,29,['a8509191-6fed-45c2-a3a1-5cb70c4b915f'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:29:08.343,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,043acd2b-3c5c-46b4-a7c5-7066cc63afe2,977,,"[53.3, 45.5]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,71,Everton,29,['a2944e7d-61bf-4d26-851f-64cfa6d14e98'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:29:57.842,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,f436e973-0320-497a-a688-554fa9dc925d,983,,"[43.7, 39.7]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,71,Everton,29,['5114950b-4425-4d65-9efa-242faf0c845a'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:29:58.759,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4c21d84f-c0f7-4ed9-ba92-1954c22f0799,986,,"[90.1, 28.2]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Ferguson,24794.0,Center Forward,71,Everton,29,['4c733017-494e-4c50-a3a8-13e6330fb49c'],1,,,,,,,,,,,,,,,,,Everton,29,00:30:01.849,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,b40645d4-565b-4042-ba8b-bdb4448a3f82,1084,,"[61.9, 40.2]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ray Parlour,24972.0,Right Defensive Midfield,79,Arsenal,1,['d23ea4b2-df0d-42ba-8844-1944e42a1db1'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:32:23.665,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,c7c78449-84ba-4da4-ad7b-e06968fb62df,1114,,"[19.3, 76.3]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Defensive Midfield,82,Everton,29,['04f098fe-9f50-433b-8c3b-37bfd963a371'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:33:18.596,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,100c276b-fe10-4808-9e91-65a09369e529,1196,,"[1.6, 45.4]",3749117,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tony Hibbert,129558.0,Right Back,86,Arsenal,1,['746ea9e1-5510-49bd-b9e7-0636b1107adb'],44,,,,,,,,,,,,,,,,,Everton,29,00:34:44.195,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ec17d75c-4672-47b9-a82c-a9d470c7071b,1201,,"[77.1, 23.7]",3749117,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wayne Mark Rooney,3538.0,Left Wing,87,Everton,29,['816c3a88-883d-4fa1-8573-633db8a188dc'],6,,,,,,,,,,,,,,,,,Everton,29,00:35:06.978,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,41741c54-a9a9-48d0-85a3-0ff38f1ef60f,1254,,"[93.1, 40.4]",3749117,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Ferguson,24794.0,Center Forward,94,Everton,29,['b84ac694-cfbd-40f4-b2b6-20adfae28919'],2,,,,,,,,,,,,,,,,,Everton,29,00:37:02.580,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,98a2336b-3a82-436b-83f6-09afe4e38e82,1274,,"[54.0, 35.4]",3749117,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alan Stubbs,40285.0,Right Center Back,95,Arsenal,1,['83d4365f-abe8-41d3-899c-944d85697ce9'],40,,,,,,,,,,,,,,,,,Everton,29,00:37:40.470,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,359ea262-e840-40be-827b-e453f1b8736a,1277,,"[81.3, 46.2]",3749117,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nwankwo Christian Kanu,24971.0,Right Center Forward,95,Arsenal,1,['3a1b6257-e645-45fe-9ec4-45b684bbdbae'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:37:41.899,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,5997f751-3a10-4fce-a50f-6157ef4d1bf0,1332,,"[36.6, 23.0]",3749117,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,98,Arsenal,1,['0f7c21b5-4248-4630-be09-a0e9cdd87f00'],49,,,,,,,,,,,,,,,,,Everton,29,00:38:49.286,Duel,True
