50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.580767,,,,,,,,,,,,,e29055a7-c98c-4918-a8f2-a1afb581b9cb,122,,,"[60.2, 0.1]",3890386,1,,,,,2.7981849,,,,,,"[43.7, 6.0]",,Low Pass,17.523129,,,,Cleber Janderson Pereira Reis,40468.0,,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,9,Hamburger SV,171,['f09d2906-6ca4-4281-a050-8c09e74d261b'],57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:57.408,Pass,
,,,,,,,,,,,,,,,,,1.399521,,,,,,,,,,,,,ae743a65-92df-42ce-932d-a28b0058a6a8,125,,,"[40.3, 10.1]",3890386,2,,,,,1.754512,,Right Foot,,,,"[34.8, 39.7]",,Ground Pass,30.106644,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,9,Hamburger SV,171,['46cae297-ca9a-466a-9b1c-ba5cfdd3398d'],0,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:00.822,Pass,
,,,,,,,,,,,,,,,,,2.020881,,,,,,,,,,,,,8c034686-2fd1-4fc0-9a88-5d7218a6dfc1,128,,,"[35.0, 41.2]",3890386,2,,,,,1.3332304,,Right Foot,,,,"[42.7, 73.0]",,Ground Pass,32.718956,,,,Gideon Jung,8323.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,9,Hamburger SV,171,['6254f40b-b975-4cac-bae9-b49c9aa8a6ea'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:03.190,Pass,
,,,,,,,,,,,,,,,,,1.047842,,,,,,,,,,,,,6b05f777-ac35-4c97-8e00-e4eefec2f29b,131,,,"[41.3, 72.1]",3890386,2,,,,,-2.060328,,Right Foot,,,,"[34.8, 59.9]",,Ground Pass,13.82353,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,9,Hamburger SV,171,['426ce40c-870f-4675-8f42-1b243e1fb4ec'],6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:06.235,Pass,
,,,,,,,,,,,,,,,,,1.926731,,,,,,,,,,,,,f6793ff2-320c-4a0d-913c-1acec48c57d7,134,,,"[34.6, 59.1]",3890386,2,,,,,-1.6449634,,Right Foot,,,,"[32.2, 26.8]",,Ground Pass,32.38904,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,9,Hamburger SV,171,['0cd0355d-a8e9-4901-ad30-4e912837969f'],7,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:07.888,Pass,
,,,,,,,,,,,,,,,,,1.473557,,,,,,,,,,,,,5c705457-144d-4bc4-a4d4-6279854e4c86,137,,,"[33.0, 29.7]",3890386,2,,,,,1.9442935,,Left Foot,,,,"[24.3, 51.9]",,Ground Pass,23.843866,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,9,Hamburger SV,171,['bd1b29ec-6f93-4318-babf-273a595abab3'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:14.536,Pass,
,,,,,,,,,,,,,,,,,2.095951,,,,,,,,,,,,,54c9222f-8ed3-4118-be9a-59df907ba73e,141,,,"[26.1, 53.0]",3890386,2,,,,,0.38332963,,Right Foot,,,,"[56.6, 65.3]",,High Pass,32.886776,,Incomplete,,Nicolai Müller,8302.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,9,Hamburger SV,171,"['3a61d267-3c98-455e-85bb-39ff1844f2c3', 'cc783fda-881c-4b88-bbd8-665ccc4fed82']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:16.778,Pass,
,,,,,,,,,,,,,,,,,1.29711,,,,,,,,,,,,,cc783fda-881c-4b88-bbd8-665ccc4fed82,144,,,"[63.5, 14.8]",3890386,2,,,,,0.5340011,,Other,,,,"[75.0, 21.6]",,High Pass,13.360015,,,,Gonzalo Alejandro Jara Reyes,30551.0,,,,,Recovery,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,10,FSV Mainz 05,177,"['239c63f2-15fc-4cbf-ac8c-1848014ae9ed', '45cf03f1-71c3-4bc5-8d68-f145e6996e13', '54c9222f-8ed3-4118-be9a-59df907ba73e']",18,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:18.874,Pass,True
,,,,,,,,,,,,,,,,,1.52757,,,,,,,,,,,,,9e8c6271-4f9e-4924-9177-2801ccff497f,146,,,"[75.1, 21.6]",3890386,2,,,,,-2.1995926,,Head,,,,"[71.9, 17.2]",,High Pass,5.440588,,,,Pierre Bengtsson,20871.0,,,,,,1,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,10,FSV Mainz 05,177,['8c4b06fd-2458-43bd-bad3-778ba45a5eea'],20,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:20.171,Pass,
,,,,,,,,,,,,,,,,,3.674302,,,,,,,,,,,,,b82505b6-4c66-4301-b674-6ddf784d2eb3,152,,,"[71.9, 18.1]",3890386,2,,True,,,1.8140051,,Right Foot,,,,"[62.0, 58.0]",,Ground Pass,41.10985,,,,Julian Baumgartlinger,20037.0,,,,,Free Kick,1,From Free Kick,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,11,FSV Mainz 05,177,['9d646acf-a49b-4f06-9c3d-014a56cf4653'],34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:34.547,Pass,
,,,,,,,,,,,,,,,,,1.75431,,,,,,,,,,,,,4bf470d9-786e-48b2-b3e5-f8d914c35faf,155,,,"[62.1, 57.4]",3890386,2,,,,,1.5391613,,Left Foot,,,,"[62.6, 73.2]",,Ground Pass,15.807909,,,,Daniel Brosinski,8548.0,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,11,FSV Mainz 05,177,['9f9ded9a-daf0-4a8e-b2f9-a28e8e834a1e'],38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:38.221,Pass,
,,,,,,,,,,,,,,,,,3.137924,,,,,,,,,,,,,2ed22d43-df41-4ff1-a87d-6069e72947b5,158,,,"[65.4, 73.9]",3890386,2,,,,,-0.2559773,,Right Foot,,,,"[116.6, 60.5]",,Low Pass,52.924473,,,,Yoshinori Muto,6337.0,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,11,FSV Mainz 05,177,['c92add07-cc48-4603-a950-f5c5cdd33b34'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:40.962,Pass,
,,,,,,,,,,,,,,,,,0.524347,,,,,,,,,,,,,5d6b6d60-4ceb-4ace-90bc-721c7cb831f5,166,,,"[8.6, 19.6]",3890386,2,,,,,0.5880026,,Right Foot,,,,"[13.7, 23.0]",,Ground Pass,6.129437,,,,Lewis Harry Holtby,8891.0,,,,,,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,11,FSV Mainz 05,177,['5c4c5dc2-afdc-42b7-8fce-74beb47d1f43'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:46.878,Pass,
,,,,,,,,,,,,,,,,,1.136785,,,,,,,,,,,,,2328e768-01ee-4540-be37-b92bdbeaa4d6,171,,,"[93.6, 80.0]",3890386,2,,,,,-1.6685232,,,,,,"[92.6, 69.8]",,Low Pass,10.248902,,,,Yunus Mallı,8679.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,12,FSV Mainz 05,177,['4aa82de1-86ed-42dc-9694-0cdf25ba9334'],56,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:56.962,Pass,
,,,,,,,,,,,,,,,,,0.725502,,,,,,,,,,,,,3d0a3f92-c379-474a-97c7-7867df5e72c7,175,,,"[89.5, 70.7]",3890386,2,,,,,1.4651307,,Right Foot,,,,"[90.2, 77.3]",,Ground Pass,6.6370173,,,,Daniel Brosinski,8548.0,,,,,,1,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,12,FSV Mainz 05,177,"['233b54af-3de9-4589-a1b2-7050770b9d56', '344c63c3-f7c4-45a2-9a87-d87d9a325f28']",59,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:59.132,Pass,True
,,,,,,,,,,,,,,,,,0.992926,,,,,,,,,,,,,afbdc613-03b9-4bd5-b2fe-62241fa36e4b,180,,,"[88.1, 76.3]",3890386,3,,,,,-1.0941201,,Left Foot,,,,"[94.4, 64.1]",,High Pass,13.730622,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,From Throw In,Daniel Brosinski,8548.0,Right Back,12,FSV Mainz 05,177,"['0c8e2cef-7e4c-4995-bc9e-566b9c97e66e', 'da884bb2-66bd-4f5f-9e8f-918e2f52ba05', 'ece2db09-40c9-471e-a5b7-46defcf0aef1']",0,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:00.604,Pass,True
,,,,,,,,,,,,,,,,,2.954256,,,,,,,,,,,,,3ae59b31-6b98-441d-8529-897e0c77c433,184,,,"[91.6, 61.1]",3890386,3,,,,,-1.0568315,,Right Foot,,,,"[106.9, 34.0]",,High Pass,31.120733,,Incomplete,,Yoshinori Muto,6337.0,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Right Wing,12,FSV Mainz 05,177,"['50020b02-aecb-47a5-90e9-6c86c76b1c34', '768b3e2b-25e8-44eb-b8a4-530f7a91ef74', 'ff637e2a-03e8-4ba9-ad89-0407b8f3bbe3']",2,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:02.457,Pass,True
,,,,,,,,,,,,,,,,,1.571846,,,,,,,,,,,,,50020b02-aecb-47a5-90e9-6c86c76b1c34,186,,,"[13.2, 46.1]",3890386,3,,,,,-1.0241572,,Head,,,,"[26.1, 24.9]",,High Pass,24.816326,,,,Gideon Jung,8323.0,,,,,Recovery,1,Regular Play,Gotoku Sakai,6339.0,Right Back,13,Hamburger SV,171,"['3ae59b31-6b98-441d-8529-897e0c77c433', 'a472d08a-dd4b-44f2-b9bb-fcb99efc21fd']",5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:05.411,Pass,
,,,,,,,,,,,,,,,,,1.856042,,,,,,,,,,,,,d8f08ecc-3103-4e32-8750-caadc497627f,189,,,"[93.5, 55.6]",3890386,3,,,,True,1.69142,,,,,,"[92.7, 62.2]",,Low Pass,6.6483083,,Incomplete,,Yunus Mallı,8679.0,,,,,Recovery,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Wing,13,Hamburger SV,171,"['594d23c9-22ef-43f8-9585-d5f14c79b0af', '68d13979-37df-4296-9140-e208f5b968c4', 'd3b02999-4cf1-4962-b7ff-dce26f137a0c']",9,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:09.764,Pass,True
,,,,,,,,,,,,,,,,,3.898336,,,,,,,,,,,,,a0f1eb9f-fab6-465b-ae10-b007d5584e2e,195,,,"[31.0, 6.0]",3890386,3,,,,,0.3433444,,Left Foot,,,,"[90.3, 27.2]",,High Pass,62.97563,,Incomplete,,Sven Schipplock,8321.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,13,Hamburger SV,171,"['258c20a0-9003-4eb3-bb05-bef88229d969', '54c2be63-7f13-4616-a966-aa34aa0745ad']",12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:12.876,Pass,
,,,,,,,,,,,,,,,,,2.818344,,,,,,,,,,,,,258c20a0-9003-4eb3-bb05-bef88229d969,197,,,"[29.8, 52.9]",3890386,3,,,,,-2.3528275,,Head,,,,"[15.0, 38.0]",,Low Pass,21.00119,,,,Loris Karius,3630.0,,,,,Recovery,1,Regular Play,Alexander Hack,15847.0,Left Center Back,14,FSV Mainz 05,177,"['58175f52-d475-4542-a283-681d37b6d470', 'a0f1eb9f-fab6-465b-ae10-b007d5584e2e']",16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:16.775,Pass,
,,,,,,,,,,,,,,,,,1.656787,,,,,,,,,,,,,f0b54995-ed0a-43a3-acf6-ecb1ec1e5a93,200,,,"[15.6, 40.2]",3890386,3,,,,,1.2132859,,Right Foot,,,,"[22.1, 57.6]",,Ground Pass,18.574446,,,,Stefan Bell,8559.0,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,14,FSV Mainz 05,177,['00d12208-85b3-42fe-92b1-aa5d3a1bbda6'],21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:21.495,Pass,
,,,,,,,,,,,,,,,,,1.127026,,,,,,,,,,,,,7b278526-987e-473a-a4ed-3dbb0d22ff19,203,,,"[22.5, 56.2]",3890386,3,,,,,-0.06053202,,Left Foot,,,,"[39.0, 55.2]",,Ground Pass,16.530275,,,,Julian Baumgartlinger,20037.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,14,FSV Mainz 05,177,['fa0779a2-77ce-4c89-8e59-ed63b30cb3b7'],25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:25.455,Pass,
,,,,,,,,,,,,,,,,,1.753112,,,,,,,,,,,,,11021265-97be-4215-8f67-f0a207d5a9c3,206,,,"[36.9, 54.3]",3890386,3,,,,,-1.8229316,,Left Foot,,,,"[27.6, 18.2]",,Ground Pass,37.27868,,,,Alexander Hack,15847.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,14,FSV Mainz 05,177,['b2550675-a3c6-4cbf-8eac-810d297f039e'],27,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:27.862,Pass,
,,,,,,,,,,,,,,,,,3.191999,,,,,,,,,,,,,314eff78-bf9e-46bc-ab0c-1143ec5720f7,209,,,"[28.4, 18.2]",3890386,3,,,,,0.74024814,,Left Foot,,,,"[63.1, 49.9]",,High Pass,46.999786,,Incomplete,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Alexander Hack,15847.0,Left Center Back,14,FSV Mainz 05,177,"['0a801993-e0d1-4a52-9b7e-c08b52d0554a', '2bd8c165-f1e9-42e8-b860-f402764cac22', 'c6550fd1-8d62-4a8e-99a9-f5468ac559d7']",29,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:29.615,Pass,True
,,,,,,,,,,,,,,,,,1.586369,,,,,,,,,,,,,0a801993-e0d1-4a52-9b7e-c08b52d0554a,212,,,"[57.0, 30.2]",3890386,3,,,,True,0.748918,,,,,,"[71.2, 43.4]",,High Pass,19.387625,,Incomplete,,Michael Gregoritsch,8309.0,,,,,Recovery,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,14,FSV Mainz 05,177,"['1d56c6ee-af13-4136-a6e1-4a5b46a85644', '28f195ee-a1be-4644-8762-a670bfcfca9d', '314eff78-bf9e-46bc-ab0c-1143ec5720f7', '90b2ccce-b98b-4d1d-9ee4-ba5ec111177f']",32,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:32.807,Pass,True
,,,,,,,,,,,,,,,,,1.384607,,,,,,,,,,,,,711101ef-3fea-4a25-baee-f655e6b248a8,216,,,"[53.2, 34.9]",3890386,3,,,,,-1.0365591,,Right Foot,,,,"[64.5, 15.8]",,Ground Pass,22.19234,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,14,FSV Mainz 05,177,"['79d821fb-755a-468a-8b19-9dc1b62061d4', 'a793abb1-51e1-4c96-ba46-a62a298bbb86']",35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:35.545,Pass,
,,,,,,,,,,,,,,,,,3.855772,,,,,,,,,,,,,5c918fa4-e990-4ef4-a1d4-d55fe60edd65,219,,,"[51.8, 18.3]",3890386,3,,,,,0.097726904,,Left Foot,,,,"[102.8, 23.3]",,High Pass,51.24451,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,Recovery,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,14,FSV Mainz 05,177,"['04de69e6-36e1-415f-ad1b-06ca76c039a4', '53d04529-f133-4a90-887f-7951a8d08a9f']",38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:38.011,Pass,
,,,,,,,,,,,,,,,,,1.693305,,,,,,,,,,,,,53d04529-f133-4a90-887f-7951a8d08a9f,221,,,"[17.3, 56.8]",3890386,3,,,,,0.30134523,,Right Foot,,,,"[24.7, 59.1]",,Ground Pass,7.7491937,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Recovery,1,Regular Play,Jaroslav Drobný,23499.0,Goalkeeper,15,Hamburger SV,171,"['5c918fa4-e990-4ef4-a1d4-d55fe60edd65', 'bc9aa30d-52b8-4949-b376-29413443e8dd']",41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:41.866,Pass,
,,,,,,,,,,,,,,,,,2.132589,,,,,,,,,,,,,94ab3d42-f11a-46af-a39b-0eb1c7a3c1fc,225,,,"[33.8, 45.0]",3890386,3,,,,,-2.9058988,,Right Foot,,,,"[8.4, 38.9]",,Ground Pass,26.122213,,,,Jaroslav Drobný,23499.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,15,Hamburger SV,171,['0a00ca9e-ecfa-4af4-8c7b-76de9f410656'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:51.714,Pass,
,,,,,,,,,,,,,,,,,5.888935,,,,,,,,,,,,,d9741ada-2f2a-4dfc-bc6a-7dcaac42d186,229,,,"[9.2, 39.2]",3890386,3,,,,,-0.5541428,,Right Foot,,,,"[71.9, 0.4]",,High Pass,73.734184,,Out,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Jaroslav Drobný,23499.0,Goalkeeper,15,Hamburger SV,171,"['266ffd55-938e-4326-9237-2e0efc60dcea', 'b52e0cb7-e81c-4e95-8131-762fa2bf04fc']",55,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:55.922,Pass,True
,,,,,,,,,,,,,,,,,1.695671,,,,,,,,,,,,,b925d9da-52a2-4251-a262-ee8549137619,231,,,"[58.9, 80.0]",3890386,4,,,,,-0.19873068,,,,,,"[87.7, 74.2]",,High Pass,29.378223,,Incomplete,,Yoshinori Muto,6337.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,16,FSV Mainz 05,177,"['60169ab2-1552-4730-afc5-693db414a289', 'da0f60a5-5fbc-499c-b968-8d32fd37d112']",9,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:09.068,Pass,
,,,,,,,,,,,,,,,,,0.781745,,,,,,,,,,,,,b1b60ae7-d971-4436-b57f-8152c8e9f578,235,,,"[33.1, 9.1]",3890386,4,,,,,0.35877067,,Right Foot,,,,"[39.5, 11.5]",,Ground Pass,6.835203,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,17,Hamburger SV,171,['e74bac43-b4d3-44af-8f62-c2d527f8a0cd'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:12.988,Pass,
,,,,,,,,,,,,,,,,,1.140216,,,,,,,,,,,,,9928ac2d-f5e4-4253-b71d-f194d15511e5,237,,,"[39.5, 11.5]",3890386,4,,,,,-1.7380502,,Left Foot,,,,"[38.2, 3.8]",,Ground Pass,7.808969,,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,17,Hamburger SV,171,['0f438335-46b8-4ebc-8f24-e9e1adb6b4aa'],13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:13.770,Pass,
,,,,,,,,,,,,,,,,,3.642957,,,,,,,,,,,,,1c4aa47c-8697-4f49-bf98-494ead1d177f,240,,,"[38.2, 3.8]",3890386,4,,,,,2.7081907,,Left Foot,,,,"[12.7, 15.6]",,Ground Pass,28.097864,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,17,Hamburger SV,171,['9fefbf17-e711-43f3-ade4-721fa984d1a6'],16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:16.529,Pass,
,,,,,,,,,,,,,,,,,2.162885,,,,,,,,,,,,,07b6f45a-adfc-4cbc-a698-5758bfec9aa1,243,,,"[12.7, 15.6]",3890386,4,,,,,-0.19662927,,Right Foot,,,,"[62.9, 5.6]",,High Pass,51.186325,,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,17,Hamburger SV,171,['b6bdc862-09f9-41a9-8cb5-f6c2c9a88ec1'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:20.372,Pass,
,,,,,,,,,,,,,,,,,1.5201,,,,,,,,,,,,,caec38c1-daf7-4941-87f7-206367ce7627,247,,,"[55.2, 80.0]",3890386,4,,,,,-0.456072,,,,,,"[76.4, 69.6]",,High Pass,23.613556,,,,Pablo Ezequiel De Blasis,8555.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,18,FSV Mainz 05,177,['a0f19f1c-6151-4c27-96e1-fa0b53f36242'],30,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:30.581,Pass,
,,,,,,,,,,,,,,,,,1.443141,,,,,,,,,,,,,38e63984-88ad-48a5-b3fa-af439af499b9,249,,,"[76.4, 69.6]",3890386,4,,,,,-0.49356386,,Head,,,,"[92.2, 61.1]",,Low Pass,17.941294,,,,Yoshinori Muto,6337.0,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Right Wing,18,FSV Mainz 05,177,['e1f37f41-8003-4eb1-be3b-c00225f2c477'],32,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:32.101,Pass,
,,,,,,,,,,,,,,,,,0.206376,,,,,,,,,,,,,57e5ccdb-e348-4f4d-84b9-67750d32ed7d,252,,,"[97.3, 65.8]",3890386,4,,,,,-1.7257931,,Right Foot,,,,"[96.8, 62.6]",,Ground Pass,3.238827,,Incomplete,,Yunus Mallı,8679.0,,,,,,1,From Throw In,Yoshinori Muto,6337.0,Center Forward,18,FSV Mainz 05,177,"['8d78ec45-7bd2-467c-a383-c8c53897bc8e', 'b5d3b2cc-b33d-4a3f-8355-91db442645cc']",34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:34.429,Pass,
,,,,,,,,,,,,,,,,,0.918169,,,,,,,,,,,,,682809c2-1224-42ff-8a58-87f0228af0b7,259,,,"[21.1, 9.4]",3890386,5,,True,,,-0.62548506,,Right Foot,,,,"[28.3, 4.2]",,Ground Pass,8.881441,,,,Matthias Ostrzolek,8547.0,,,,,Free Kick,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,20,Hamburger SV,171,['7080c45a-624e-4d13-aa67-ebc33a7bbac4'],1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:01.356,Pass,
,,,,,,,,,,,,,,,,,1.27545,,,,,,,,,,,,,7b596928-e0d0-4456-8064-6f726be80235,261,,,"[29.8, 4.2]",3890386,5,,,,,1.9945878,,Left Foot,,,,"[23.8, 17.5]",,Ground Pass,14.590751,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,20,Hamburger SV,171,['3fc7ad62-a3c4-4586-8408-b2e1d732717a'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:03.601,Pass,
,,,,,,,,,,,,,,,,,2.500106,,,,,,,,,,,,,5fa5889a-6e63-425d-aa0e-43eb6bcb23e6,264,,,"[26.6, 20.4]",3890386,5,,,,,0.63216275,,Right Foot,,,,"[63.6, 47.5]",,High Pass,45.86295,,,,Nicolai Müller,8302.0,,,,,,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,20,Hamburger SV,171,['23044959-f76d-49ae-bde7-8fcda5b01241'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:09.292,Pass,
,,,,,,,,,,,,,,,,,1.014996,,,,,,,,,,,,,ed0f3ac6-757e-4ea1-bf25-ed26c7b996ce,266,,,"[63.6, 47.5]",3890386,5,,,,,-1.2104384,,Head,,,,"[66.2, 40.6]",,High Pass,7.3736014,,Incomplete,,Michael Gregoritsch,8309.0,,,,,,1,From Free Kick,Nicolai Müller,8302.0,Right Wing,20,Hamburger SV,171,"['04c88fe5-eb43-4b87-8f56-b5178789bd6c', '707dd3ef-d7a1-49e7-945b-8c4e31ef9f50']",11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:11.833,Pass,
,,,,,,,,,,,,,,,,,1.514397,,,,,,,,,,,,,707dd3ef-d7a1-49e7-945b-8c4e31ef9f50,268,,,"[53.9, 39.5]",3890386,5,,,,,-1.1220729,,Head,,,,"[61.7, 23.3]",,High Pass,17.979988,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,Interception,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,20,Hamburger SV,171,"['4b4cb50c-0024-410a-b9df-642a0b427aca', 'ed0f3ac6-757e-4ea1-bf25-ed26c7b996ce', 'fa006f1a-e2f9-4b79-8718-e4571bfa275e']",12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:12.848,Pass,
,,,,,,,,,,,,,,,,,1.041028,,,,,,,,,,,,,cf22e09f-1eae-4c61-a2c8-1bfb79e21060,272,,,"[57.8, 59.5]",3890386,5,,,,,1.2617493,,Right Foot,,,,"[63.1, 76.1]",,Ground Pass,17.425556,,,,Gotoku Sakai,6339.0,,,,,,1,From Free Kick,Nicolai Müller,8302.0,Right Wing,20,Hamburger SV,171,['80e6b1c3-b746-4d15-9493-dbbe57f787ed'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:15.001,Pass,
,,,,,,,,,,,,,,,,,1.461222,,,,,,,,,,,,,47c430ce-f6f5-476b-a3ad-8bcfaa3eb455,276,,,"[62.6, 75.4]",3890386,5,,,,,-2.6848257,,Left Foot,,,,"[45.1, 66.8]",,Ground Pass,19.498974,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Free Kick,Gotoku Sakai,6339.0,Right Back,20,Hamburger SV,171,['15cd2702-e6fd-45cf-83d0-1db124c15c0d'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:19.147,Pass,
