50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.151019,,,,,,,,,,,,,0071c661-b6fa-4ab2-94da-144ac02f4dac,104,,"[50.2, 66.7]",3890382,1,,,,,0.37206775,,Right Foot,,,"[74.8, 76.3]",,Ground Pass,,26.406816,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,6,Bayer Leverkusen,904,"['a94795fc-d9a0-4c20-bb61-138fcaf5a3df', 'cfd6d12c-d135-4102-9589-d5b6c90a8beb']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:55.326,Pass,True
,,,,,,,,,,,,,,,,,0.131942,,,,,,,,,,,,,4e72f16f-36da-47ff-8779-56f99a58869d,108,,"[72.8, 78.3]",3890382,1,,,,,-0.5456551,,Right Foot,,,"[75.6, 76.6]",,Ground Pass,,3.275668,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,6,Bayer Leverkusen,904,"['0f4a4bda-bcf9-4897-ae85-c065728a87e9', '531474d3-3634-4ff9-8d73-ca91960261d5', '7c0575cc-fd34-4e84-8a66-96c357d25d18']",56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:56.984,Pass,True
,,,,,,,,,,,,,,,,,0.841409,,,,,,,,,,,,,f3fcb9be-4686-4e29-ba25-0b01c5637dd7,111,,"[72.8, 80.0]",3890382,2,,,,,-1.7048196,,,,,"[71.6, 71.1]",,Low Pass,,8.980535,,,,Christoph Kramer,8805.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Right Back,7,Bayer Leverkusen,904,['6692d113-0deb-4071-9dc7-644a714a40af'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:05.711,Pass,
,,,,,,,,,,,,,,,,,3.971278,,,,,,,,,,,,,0b937d30-05a5-4c36-b384-5786e26520e1,114,,"[76.9, 72.1]",3890382,2,,,,,0.018346565,,Right Foot,,,"[98.7, 72.5]",,High Pass,,21.803669,,Incomplete,,Admir Mehmedi,8219.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,7,Bayer Leverkusen,904,"['18fc0907-3279-4077-af9d-a1c5dd2012ef', '59497026-c9ea-492d-8450-6dfd59c3e22a']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:07.657,Pass,
,,,,,,,,,,,,,,,,,1.94917,,,,,,,,,,,,,37504e7e-b554-4cdb-9ee4-f196a8387b60,119,,"[20.8, 10.6]",3890382,2,,,,,-0.7086263,,Right Foot,,,"[32.7, 0.4]",,High Pass,,15.673225,,Out,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,7,Bayer Leverkusen,904,['d1662ff7-da2e-4775-9876-04a72f2341be'],12,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:12.757,Pass,
,,,,,,,,,,,,,,,,,0.840344,,,,,,,,,,,,,164ed695-651e-46d4-b8dd-2bcb0b96823a,121,,"[87.7, 80.0]",3890382,2,,,,,-1.1035516,,,,,"[93.3, 68.9]",,Low Pass,,12.432618,,,,Christoph Kramer,8805.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Right Back,8,Bayer Leverkusen,904,['69f1f068-9e67-4d92-b383-3b96cfd022b6'],27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:27.141,Pass,
,,,,,,,,,,,,,,,,,1.066416,,,,,,,,,,,,,201aaf44-6a5b-4905-9a53-0cb4b5ff814e,125,,"[93.0, 70.7]",3890382,2,,,,,2.2256284,,Right Foot,,,"[88.7, 76.3]",,Low Pass,,7.0604534,,,,Giulio Donati,8549.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,8,Bayer Leverkusen,904,"['53e59471-be1b-4d50-9ba0-85c599aa0c61', '95683f2b-5b32-4ff4-a91b-978ac12e3f2c']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:28.021,Pass,True
,,,,,,,,,,,,,,,,,0.264853,,,,,,,,,,,,,ba2e5bbc-0cab-4545-a9a3-eea97b143905,128,,"[88.8, 76.6]",3890382,2,,,,,-0.4825133,,Right Foot,,,"[90.9, 75.5]",,Ground Pass,,2.3706539,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,8,Bayer Leverkusen,904,"['60c52557-93b3-48d3-8a07-76c88c4a6f13', 'ce23c496-1e90-4e0a-a284-7175b1a636a3']",29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:29.167,Pass,
,,,,,,,,,,,,,,,,,1.572153,,,,,,,,,,,,,4025eb3e-f0bc-4ce4-ba8c-5f9b446e6583,131,,"[89.9, 80.0]",3890382,2,,,,,-1.3503026,,,,,"[95.1, 56.8]",,High Pass,,23.775618,,,,Javier Hernández Balcázar,3058.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Right Back,9,Bayer Leverkusen,904,['2a0aa948-847d-46a2-8545-dfd7faf646ee'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:46.650,Pass,
,,,,,,,,,,,,,,,,,1.646485,,,,,,,,,,,,,8b63faf2-bc81-4e6a-b4c0-4abf7ea0f850,135,,"[95.3, 56.0]",3890382,2,,,,,-1.9372455,,Right Foot,,,"[88.2, 37.5]",,Ground Pass,,19.81565,,,,Sebastian Boenisch,20415.0,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,9,Bayer Leverkusen,904,"['050a75a1-300a-40ec-8e7e-74a57583c61f', '35fdd73f-38d5-41e2-a3ac-72f392b3e3cd']",48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:48.859,Pass,True
,,,,,,,,,,,,,,,,,1.676353,,,,,,,,,,,,,e70896b2-5699-43f3-8f0b-bd84682c1f29,145,,"[91.5, 26.7]",3890382,3,,,,,1.289317,,Right Foot,,,"[98.7, 51.6]",,High Pass,,25.920069,,,,Christoph Kramer,8805.0,,,,,Recovery,1,From Free Kick,Sebastian Boenisch,20415.0,Left Back,10,Bayer Leverkusen,904,"['33b7d6e0-d74d-42c5-bc6d-a1a74a85dbb3', '4a9231d2-f971-4e5b-a94c-f4d2376997f6']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:47.137,Pass,True
,,,,,,,,,,,,,,,,,1.181661,,,,,,,,,,,,,784d7cbe-d2a6-47d4-b9db-67658225c880,148,,"[98.7, 50.8]",3890382,3,,,,,0.8695364,,Right Foot,,,"[102.5, 55.3]",,High Pass,,5.8898215,,,,Karim Bellarabi,8213.0,,,,,,1,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,10,Bayer Leverkusen,904,['2810be8b-ef91-46fa-a3ee-74d9957ff2d9'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:48.853,Pass,
,,,,,,,,,,,,,,,,,3.403662,,,,,,,,,,,,,e8228d7f-4c25-4c3a-856a-91c7ccc7e41c,158,,"[24.2, 9.7]",3890382,4,,,,,2.0811546,,Left Foot,,,"[11.1, 33.1]",,Ground Pass,,26.817345,,,,Ralf Fährmann,8517.0,,,,,Free Kick,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,12,Schalke 04,181,['e7d9f1c1-648a-49ae-8785-9877ad2a9c41'],42,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:42.635,Pass,
,,,,,,,,,,,,,,,,,2.906559,,,,,,,,,,,,,731b41ac-5485-47d1-8d83-3c4558bb9a7a,162,,"[12.4, 34.5]",3890382,4,,,,,-0.39900565,,Right Foot,,,"[67.9, 11.1]",,High Pass,,60.231304,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,12,Schalke 04,181,['0748760b-770b-4c9f-afa0-266bf91fc13f'],47,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:47.511,Pass,
,,,,,,,,,,,,,,,,,3.107204,,,,,,,,,,,,,16e71733-bbd4-4861-8c51-182dca003979,164,,"[67.9, 11.1]",3890382,4,,,,,0.7702478,,Head,,,"[88.0, 30.6]",,High Pass,,28.004642,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,12,Schalke 04,181,"['3cdd3bf2-8be3-4254-ae6b-ad2a1ab87c53', '56dd02c6-fc8a-4b95-8137-41a0186ade52']",50,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:50.418,Pass,
,,,,,,,,,,,,,,,,,1.50563,,,,,,,,,,,,,3cdd3bf2-8be3-4254-ae6b-ad2a1ab87c53,166,,"[32.1, 49.5]",3890382,4,,,,,0.36649677,,Head,,,"[42.0, 53.3]",,High Pass,,10.604244,,,,Christoph Kramer,8805.0,,,,,Recovery,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,13,Bayer Leverkusen,904,"['16e71733-bbd4-4861-8c51-182dca003979', '727f49d3-9aaf-4399-9856-97bd6e376d75']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:53.525,Pass,
,,,,,,,,,,,,,,,,,1.338256,,,,,,,,,,,,,821e8bf8-f624-444f-a3c8-ddf4456f9597,168,,"[42.0, 53.3]",3890382,4,,,,,1.0899091,,Head,,,"[49.2, 67.1]",,High Pass,,15.565346,,,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,13,Bayer Leverkusen,904,['143ce04e-9942-43c9-b65b-2fe0b5127ffd'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:55.111,Pass,
,,,,,,,,,,,,,,,,,1.438629,,,,,,,,,,,,,e6f5d373-5905-4b4b-b2d4-8c3815af004a,172,,"[49.1, 67.2]",3890382,4,,,,,-1.3521274,,Right Foot,,,"[50.5, 60.9]",,Low Pass,,6.453681,,Incomplete,,Admir Mehmedi,8219.0,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,13,Bayer Leverkusen,904,"['c7520395-c249-487e-b4e2-de333e5431a4', 'ec83486e-98b5-4898-8f41-3bc13da0c46e', 'eea6b53a-22c6-4a95-b332-bfe024bbf95b']",56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:56.489,Pass,True
,,,,,,,,,,,,,,,,,1.299439,,,,,,,,,,,,,c7520395-c249-487e-b4e2-de333e5431a4,175,,"[69.6, 19.2]",3890382,4,,,,,-2.8250234,,Right Foot,,,"[58.0, 15.4]",,High Pass,,12.206555,,,,Joël Andre Job Matip,3502.0,,,,,Recovery,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,14,Schalke 04,181,"['cfa0a9a2-3b1e-4828-8550-ce6b52ea4f91', 'e6f5d373-5905-4b4b-b2d4-8c3815af004a']",57,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:57.928,Pass,
,,,,,,,,,,,,,,,,,0.893459,,,,,,,,,,,,,63ce3309-7874-406d-a125-1f6c17dfb6ef,177,,"[58.0, 15.4]",3890382,4,,,,,0.059630714,,Head,,,"[64.7, 15.8]",,High Pass,,6.71193,,,,Pierre-Emile Højbjerg,3570.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,14,Schalke 04,181,['74700ae3-91b3-44d9-b204-eb0f4e8137ba'],59,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:59.227,Pass,
,,,,,,,,,,,,,,,,,1.355863,,,,,,,,,,,,,9b06aa9f-6f6d-42c9-b743-706dca468d64,180,,"[64.7, 15.8]",3890382,5,,,,,-1.4801364,,Right Foot,,,"[65.4, 8.1]",,Low Pass,,7.731753,,,,Joël Andre Job Matip,3502.0,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,14,Schalke 04,181,"['27fe47b8-c29f-4d94-81f9-498a57e24d75', 'ae819a5b-cb39-43f8-b8d0-b9cfe60f57b5']",0,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:00.121,Pass,True
,,,,,,,,,,,,,,,,,0.938456,,,,,,,,,,,,,f3c891a4-e9f5-4674-a18f-7a3264461307,183,,"[64.8, 8.0]",3890382,5,,,,,2.0607536,,Left Foot,,,"[61.6, 14.0]",,Low Pass,,6.8,,,,Pierre-Emile Højbjerg,3570.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,14,Schalke 04,181,['441aec2a-276f-45e4-86e9-17a06abb1b09'],1,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:01.477,Pass,
,,,,,,,,,,,,,,,,,1.672406,,,,,,,,,,,,,0c927dfb-2aa1-41b8-adc2-007e8d9b2db3,186,,"[61.0, 14.3]",3890382,5,,,,,-3.1140766,,Right Foot,,,"[50.1, 14.0]",,Ground Pass,,10.904128,,,,Joël Andre Job Matip,3502.0,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,14,Schalke 04,181,['6b14ceed-270a-4e40-903b-ffceff9c0591'],3,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:03.106,Pass,
,,,,,,,,,,,,,,,,,5.703064,,,,,,,,,,,,,8fd433fa-415d-48e4-8977-8a72688f8a8b,189,,"[49.0, 14.4]",3890382,5,,,,,0.034950797,,Right Foot,,,"[106.2, 16.4]",,High Pass,,57.234955,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,14,Schalke 04,181,"['917b1714-8ebc-4e23-a878-3408d3486cb4', 'b9ada2fa-cfba-44bd-b2ca-7cd4c386ee57']",4,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:04.779,Pass,
,,,,,,,,,,,,,,,,,2.554252,,,,,,,,,,,,,13a2a6cf-aa3c-42a7-bfcd-fd02d61f6bff,193,,"[62.8, 25.9]",3890382,5,,,,,-2.1564038,,Head,,,"[50.0, 6.6]",,High Pass,,23.1588,,,,Dennis Aogo,8958.0,,,,,Recovery,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,14,Schalke 04,181,['e0749ede-8391-4922-a470-8a9f4339176f'],14,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:14.646,Pass,
,,,,,,,,,,,,,,,,,1.948619,,,,,,,,,,,,,d3be6faa-a4e0-4c6f-9160-9ded6366360e,197,,"[49.8, 4.8]",3890382,5,,,,,0.19739556,,Left Foot,,,"[57.8, 6.4]",,Ground Pass,,8.158431,,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,14,Schalke 04,181,"['4d9ff4a0-a744-4163-b74c-8fdfccdac2d1', '82667e68-d0d7-4ffc-9b72-b5974e3c2256', 'a832bc46-09a5-42c3-9612-82c8edfffacb']",17,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:17.642,Pass,True
,,,,,,,,,,,True,,,,,,0.549728,,,,,,,,,,,,,82667e68-d0d7-4ffc-9b72-b5974e3c2256,200,,"[62.3, 73.7]",3890382,5,,,,,0.37776667,,Right Foot,,,"[68.6, 76.2]",,Ground Pass,,6.7779055,,,,Karim Bellarabi,8213.0,,,,,Interception,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,15,Bayer Leverkusen,904,"['2681e20c-3b19-4a95-8c2c-f30b664d3847', '7d848e99-6bd6-4fcb-8de0-27f2f1246a2b', 'd3be6faa-a4e0-4c6f-9160-9ded6366360e']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:19.591,Pass,True
,,,,,,,,,,,,,,,,,0.748515,,,,,,,,,,,,,5f8952d9-cd22-4e76-bde2-8856f5644a86,203,,"[67.2, 75.8]",3890382,5,,,,,-3.041924,,Right Foot,,,"[58.2, 74.9]",,Low Pass,,9.0448885,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,15,Bayer Leverkusen,904,['b51a4a29-f586-44e4-a2bd-f0bf30686090'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:20.257,Pass,
,,,,,,,,,,,,,,,,,0.457308,,,,,,,,,,,,,47faed41-5bcb-420a-8e45-e0b6d5d71a70,207,,"[62.7, 74.9]",3890382,5,,,,,-0.83535653,,Right Foot,,,"[66.5, 70.7]",,Ground Pass,,5.663921,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,15,Bayer Leverkusen,904,['d9e32d07-cdfa-4a02-86c5-108f00328301'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:23.499,Pass,
,,,,,,,,,,,,,,,,,0.14036,,,,,,,,,,,,,54083c14-35be-462c-b6a4-22644a97b745,211,,"[67.2, 75.3]",3890382,5,,,,,-0.32175055,,Right Foot,,,"[68.7, 74.8]",,Ground Pass,,1.5811388,,Incomplete,,Giulio Donati,8549.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,15,Bayer Leverkusen,904,"['13d37845-faa3-4188-b8c1-8aa2da738e2a', '72b1d57a-9454-4023-834e-1b84c199bbd1', 'c7add793-90f5-4029-9abe-a29767870607']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:25.427,Pass,True
,,,,,,,,,,,,,,,,,1.286073,,,,,,,,,,,,,fbae86e0-116b-48be-9843-30eedc5a8beb,217,,"[49.1, 10.8]",3890382,5,,,,,1.6892862,,Right Foot,,,"[47.6, 23.4]",,Ground Pass,,12.6889715,,,,Leon Goretzka,6324.0,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,"['1956c793-30a3-494a-9800-481d8dab3a71', '98a49225-e2ce-4c74-9604-ac54ee91350f']",27,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:27.036,Pass,True
,,,,,,,,,,,,,,,,,0.638627,,,,,,,,,,,,,67c134bf-1172-4d86-b5f0-2fbf0af5d5e3,219,,"[47.6, 23.4]",3890382,5,,,,,-1.8209207,,Right Foot,,,"[44.1, 9.7]",,Ground Pass,,14.140014,,,,Dennis Aogo,8958.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Right Defensive Midfield,16,Schalke 04,181,['79b9cc7b-afe7-4ebf-98f8-8d8a59f396cf'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:28.322,Pass,
,,,,,,,,,,,,,,,,,3.326628,,,,,,,,,,,,,f8ce1384-ab63-4b20-9a9f-349f9181b3e0,221,,"[44.1, 9.7]",3890382,5,,,,,2.3930442,,Left Foot,,,"[21.6, 30.6]",,Ground Pass,,30.709282,,,,Joël Andre Job Matip,3502.0,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,['04aa9bdb-232a-45cc-930d-7b2cb6a3fae0'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:28.960,Pass,
,,,,,,,,,,,,,,,,,2.953711,,,,,,,,,,,,,73793575-feac-49c5-ad1f-d3e8e5400861,224,,"[21.8, 31.1]",3890382,5,,,,,0.28648537,,Right Foot,,,"[71.7, 45.8]",,High Pass,,52.020187,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,16,Schalke 04,181,"['8f31960d-5bfd-4804-b0fe-9795482713c0', 'd3a9495d-94a8-4441-9717-df04a85832c8']",32,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:32.407,Pass,
,,,,,,,,,,,,,,,,,1.677926,,,,,,,,,,,,,8f31960d-5bfd-4804-b0fe-9795482713c0,227,,"[48.4, 34.3]",3890382,5,,,,True,-0.25580856,,,,,"[67.9, 29.2]",,High Pass,,20.155893,,,,Javier Hernández Balcázar,3058.0,,,,,Recovery,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,17,Bayer Leverkusen,904,"['73793575-feac-49c5-ad1f-d3e8e5400861', '853f1bf5-3409-4539-9853-c7bcf05d5204', 'd403c6c7-f3e8-4742-893e-7d7932350d4a']",35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:35.361,Pass,True
,,,,,,,,,,,,,,,,,1.404454,,,,,,,,,,,,,6b256a91-c560-4e37-b3d3-92b77f15b768,231,,"[68.6, 28.9]",3890382,5,,,,,-2.6886208,,Other,,,"[57.3, 23.4]",,High Pass,,12.567418,,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,17,Bayer Leverkusen,904,"['1c284e3b-e1e6-49da-b9cd-997fb166467a', '39fedc50-3bbe-4bb4-b05c-20bd2a9ee03b']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:37.081,Pass,True
,,,,,,,,,,,,,,,,,3.910207,,,,,,,,,,,,,1fa2ee69-a023-466f-b64f-f4e1c9880f5a,233,,"[57.3, 23.4]",3890382,5,,,,,-0.07187597,,Left Foot,,,"[107.3, 19.8]",,High Pass,,50.129433,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,17,Bayer Leverkusen,904,"['3d696920-8e3a-481e-8d03-ae99ab248ed0', 'b66cf3f1-41e5-46f6-8fa6-08fb145d424c']",38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:38.486,Pass,
,,,,,,,,,,,,,,,,,1.414934,,,,,,,,,,,,,cd8cc91f-c11a-40d2-900d-537192020de7,238,,"[8.9, 77.4]",3890382,5,,,,,0.09671227,,Right Foot,,,"[22.3, 78.7]",,Ground Pass,,13.462912,,,,Sascha Riether,25003.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,18,Schalke 04,181,['5659ee8f-dbda-459d-a084-0f5e592a8f3d'],44,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:44.209,Pass,
,,,,,,,,,,,,,,,,,1.275887,,,,,,,,,,,,,96998ab3-a050-4557-9362-34dde0b1ba09,242,,"[22.6, 77.8]",3890382,5,,,,,-0.43069252,,Right Foot,,,"[48.5, 65.9]",,Ground Pass,,28.502983,,,,Max Meyer,8508.0,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,18,Schalke 04,181,['ba6e88fa-10d0-41bd-950e-e922cf8c4aa5'],46,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:46.554,Pass,
,,,,,,,,,,,,,,,,,4.888247,,,,,,,,,,,,,102ddee8-279e-4323-bca9-e49082a75737,248,,"[43.2, 64.1]",3890382,5,,,,,0.020555107,,Right Foot,,,"[111.3, 65.5]",,High Pass,,68.11439,,Incomplete,,Leroy Sané,3053.0,,,,,Recovery,1,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,18,Schalke 04,181,"['7596075c-cc1e-4d84-aa90-48cdde05c2f6', 'c924d665-9c55-40b0-bce7-97039a368da7']",50,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:50.593,Pass,
,,,,,,,,,,,,,,,,,1.663619,,,,,,,,,,,,,1cf642b9-32ce-49c9-acee-c39b8ac473ff,252,,"[13.6, 21.2]",3890382,5,,,,,0.21109334,,Right Foot,,,"[19.2, 22.4]",,Ground Pass,,5.7271285,,,,Ömer Toprak,8573.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,19,Bayer Leverkusen,904,['f8dd3c5f-3149-4a42-91db-4f6fe8c394d1'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:58.338,Pass,
,,,,,,,,,,,,,,,,,1.149686,,,,,,,,,,,,,1b19db6d-d633-4a93-86b7-08e51407da6d,255,,"[17.3, 23.4]",3890382,6,,,,,0.82537687,,Right Foot,,,"[23.3, 29.9]",,Ground Pass,,8.845903,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,19,Bayer Leverkusen,904,['816e6c90-055b-4e98-8809-f87be4a8cf67'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:01.179,Pass,
,,,,,,,,,,,,,,,,,1.788468,,,,,,,,,,,,,bc9da88f-40fa-4bab-85e1-b7397c54f18c,258,,"[38.7, 26.7]",3890382,6,,,,,1.3865964,,Right Foot,,,"[43.6, 53.0]",,Ground Pass,,26.75257,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,19,Bayer Leverkusen,904,['abf6db17-b6f7-46ae-ac6c-6deeaf5b40b4'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:04.857,Pass,
,,,,,,,,,,,,,,,,,1.076775,,,,,,,,,,,,,822ec432-7128-4039-ab82-e4b368dec797,262,,"[52.9, 61.9]",3890382,6,,,,,1.2688452,,Left Foot,,,"[56.7, 74.1]",,Ground Pass,,12.778107,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,19,Bayer Leverkusen,904,"['7a4de1eb-33e2-437b-8632-794df23af478', '92f582fc-60c4-44cf-93f0-148b62b0f431']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:08.267,Pass,True
,,,,,,,,,,,,,,,,,2.123133,,,,,,,,,,,,,daab392b-030c-43fd-9a56-44d5e45891ae,268,,"[55.7, 66.7]",3890382,6,,,,,-1.9123614,,Right Foot,,,"[41.8, 27.6]",,High Pass,,41.49723,,,,Ömer Toprak,8573.0,,,,,Free Kick,1,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,20,Bayer Leverkusen,904,['2f4b2a58-6cc3-4c6f-855e-78d20c8acb96'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:32.260,Pass,
,,,,,,,,,,,,,,,,,2.163551,,,,,,,,,,,,,6f81a944-0c1b-4643-9221-55c3d49b118c,271,,"[43.1, 26.8]",3890382,6,,,,,-0.8823158,,Right Foot,,,"[56.1, 11.0]",,Ground Pass,,20.460693,,,,Kevin Kampl,8222.0,,,,,,1,From Free Kick,Ömer Toprak,8573.0,Left Center Back,20,Bayer Leverkusen,904,['1702c51b-328c-42a0-996c-a46eba1468d7'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:37.496,Pass,
