50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,Red Card,,True,,,,,,,,,,,f46e401e-cd0f-4ca7-a318-fee94642bc36,2787,,"[14.2, 38.8]",3890280,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,161,FC Köln,186,['905f54c0-3978-4b7b-ba0f-eb590bb99b9e'],34,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:34.045,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,484527f0-a4fa-4565-94ac-2ae89e7e94ce,2850,,"[27.1, 72.5]",3890280,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Risse,8823.0,Right Back,164,Hamburger SV,171,['589ef5c8-4dc8-4eac-a2d3-a544a52da66f'],56,,,,,,,,,,,,,,,,FC Köln,186,00:36:56.041,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,644c8033-7684-4f8b-92a9-acac707fe4a9,2869,,"[68.8, 26.4]",3890280,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Miloš Jojić,8825.0,Right Midfield,166,Hamburger SV,171,['7bb5c131-7dfc-4ef0-a021-26ecbd306d77'],8,,,,,,,,,,,,,,,,FC Köln,186,00:38:08.581,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,3a1bf21e-5013-4af7-9576-49226799aebe,3107,,"[98.1, 49.3]",3890280,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miloš Jojić,8825.0,Right Midfield,185,Hamburger SV,171,['569334b6-4a2e-4c81-a5b5-0beeba1aea7c'],12,,,,,,,,,,,,,,,,FC Köln,186,00:48:12.476,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,a5cd56c1-13fe-47a4-885a-ddb631966b60,280,,"[14.5, 1.4]",3890280,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Matthias Ostrzolek,8547.0,Left Back,14,FC Köln,186,"['6ecdf2b1-48b5-4382-bb18-ebc0cb0231da', 'c7d506c4-3bd1-41c3-8a11-402bd5880761', 'f67b0638-4317-401e-9b55-eadbf475e5b8']",41,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:41.490,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,1585d1ac-432a-4906-9c75-88766442335e,380,,"[33.8, 68.3]",3890280,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Center Back,22,Hamburger SV,171,"['231afb9b-2f52-45e6-94c6-209615154fd4', 'e775808f-1b35-431e-b55d-8bba46930230']",4,,,,,,,,,,,,,,,,FC Köln,186,00:09:04.625,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,9d1f559e-018e-4735-8c2e-ba61c95a1733,440,,"[57.2, 11.8]",3890280,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Center Attacking Midfield,24,Hamburger SV,171,"['903cce7d-9483-497b-bfb1-b659517cff4c', 'd57359ca-fdcf-41b6-bfb2-41768b639f06']",28,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:28.563,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,5507e689-54af-4e5e-be96-dc808ea58e33,654,,"[81.0, 18.4]",3890280,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bittencourt,8826.0,Left Midfield,32,FC Köln,186,['f30b6acf-0f05-4352-b41a-b1b4d5d1a788'],18,,,,,,,,,,,,,,,,FC Köln,186,00:15:18.998,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e359d1f1-4e74-4e44-abda-42c16ebc939f,746,,"[60.7, 33.6]",3890280,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,36,Hamburger SV,171,['772c63fe-c284-4fbf-ae79-f7507488709d'],38,,,,,,,,,,,,,,,,Hamburger SV,171,00:19:38.379,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f630ab4-2df5-469d-a66e-1bb2536f9c6f,752,,"[91.9, 23.7]",3890280,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albin Ekdal,5624.0,Left Defensive Midfield,37,Hamburger SV,171,['f0a96da9-a102-4e2e-b0b7-5a2fd1528857'],44,,,,,,,,,,,,,,,,Hamburger SV,171,00:19:44.777,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,36a0fd45-54ab-4088-a020-166331106eec,891,,"[85.9, 39.9]",3890280,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bittencourt,8826.0,Left Midfield,43,FC Köln,186,['4f69dc45-7a5d-42a3-b5b0-492622e1fcfb'],11,,,,,,,,,,,,,,,,FC Köln,186,00:24:11.141,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b0ce5ec7-3006-4593-8e08-53ff80b4a4d4,930,,"[69.2, 61.4]",3890280,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,46,Hamburger SV,171,['db23a8e1-94a0-4f8f-8d0e-935dc47dc510'],53,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:53.746,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,de7efe31-d2a0-4bc7-804e-bd369cdfe81b,1056,,"[65.9, 48.3]",3890280,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lewis Harry Holtby,8891.0,Center Attacking Midfield,53,Hamburger SV,171,['ed3ede2a-36a3-4808-88d4-ad21bcc857c6'],54,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:54.530,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,e916b07d-b069-41b0-9d2c-e881ac110ac2,1396,,"[25.0, 35.3]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,72,FC Köln,186,['44247441-edf0-4c76-a694-ea4315d08ecd'],39,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:39.156,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,9a9dad61-c8bb-4781-8074-eb9cd84cab0d,1419,,"[62.0, 63.0]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,75,Hamburger SV,171,"['cc2c5b2d-e5a1-4582-a654-ca5a5c376cb2', 'e8847e83-a4a0-4617-ba8f-2227d281ce7a']",18,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:18.889,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f090ce3e-5061-4903-8e82-caf6e959a7ea,1428,,"[85.1, 76.4]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,75,Hamburger SV,171,['5d91be71-c0d6-42a3-8206-45698c0f1ae3'],23,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:23.492,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,9cd6918b-a1b5-4177-899d-f34f5ad63dc2,1453,,"[6.4, 38.4]",3890280,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Diekmeier,8316.0,Right Back,78,FC Köln,186,['ebf3d1e2-a114-480c-a221-9e479c21c55e'],44,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:44.507,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dedc4c84-e6ec-47e5-a7bd-c3650e9c77cf,1488,,"[84.0, 11.8]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Back,80,FC Köln,186,"['3869bd56-7def-42c9-a316-466ce01dadb4', 'da539c0f-26e7-4e5f-beb6-b51cb222ea78']",55,,,,,,,,,,,,,,,,FC Köln,186,00:43:55.159,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,660cbe79-d845-4d64-bfd3-fdfb40e7c61f,1726,,"[32.6, 51.6]",3890280,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,95,Hamburger SV,171,['32920911-f3b0-47fc-ac3a-5575002adb8c'],9,,,,,,,,,,,,,,,,FC Köln,186,00:03:09.485,Foul Won,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,50d0c359-490b-42a5-9409-35e14dbebaae,1809,,"[45.4, 6.0]",3890280,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonas Hector,6040.0,Left Back,103,FC Köln,186,"['798cb001-2439-41a7-8a21-0f07dfa94633', 'f7b64198-5ac4-411f-8469-a59096147c32']",54,,,,,,,,,,,,,,,,FC Köln,186,00:05:54.869,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,73b5083a-ff3d-42fd-b663-9c6584bd60ad,1929,,"[34.7, 23.5]",3890280,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Zoller,8822.0,Right Center Forward,112,FC Köln,186,"['16f097a7-27fd-4a87-8106-14edf7d6ef80', '5fc553d9-15dd-4250-aae5-e4a22c898bd6']",13,,,,,,,,,,,,,,,,FC Köln,186,00:09:13.956,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,04952aee-e644-4637-872e-2726abf768ca,2040,,"[3.8, 31.2]",3890280,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Horn,8821.0,Goalkeeper,119,Hamburger SV,171,"['90cc8b6a-7368-4ab7-9402-1e1a01f3a841', '9d771573-9847-4d2b-ab23-494ac628e8ef']",13,,,,,,,,,,,,,,,,FC Köln,186,00:12:13.096,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bd935812-0cea-48bb-be74-c1649fbffec3,2132,,"[34.8, 5.6]",3890280,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,122,Hamburger SV,171,"['9574f04a-ee59-44c6-a098-6ffb10c88a2f', 'd4ebc81e-793f-4a47-bb65-dba142376c0d']",8,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:08.229,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3727bd45-2466-436c-8651-1eda398b3475,2330,,"[69.6, 16.1]",3890280,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Iličević,24740.0,Left Wing,135,Hamburger SV,171,"['0073b6b5-a316-4ca1-80b1-a0c094d148da', '4ee83bc1-6aa1-4f76-b95a-4b43e4890dfd']",43,,,,,,,,,,,,,,,,Hamburger SV,171,00:20:43.739,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,aa7cb63b-abbe-463b-a8bc-7c4a8b62edbf,2361,,"[68.6, 9.9]",3890280,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Schipplock,8321.0,Center Forward,138,Hamburger SV,171,['58c57369-102e-4528-8d5f-0ff1558bae3f'],35,,,,,,,,,,,,,,,,Hamburger SV,171,00:21:35.592,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,bea3bf0c-52c6-4a3c-a49a-e77def828078,2377,,"[98.9, 51.8]",3890280,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Center Attacking Midfield,139,Hamburger SV,171,['9d054b7f-2980-4b80-8729-74ef36f3e8ba'],23,,,,,,,,,,,,,,,,Hamburger SV,171,00:22:23.392,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,4f0fbb67-c5ae-4d42-9e31-ea95d467935b,2542,,"[24.3, 56.6]",3890280,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,147,FC Köln,186,['bf7bec2f-f1ba-4914-8005-c5957dd87a7a'],20,,,,,,,,,,,,,,,,FC Köln,186,00:27:20.490,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,True,True,,,,,,,,6449c78e-c6dc-4f81-a58a-525fafedb6fc,2579,,"[35.7, 57.8]",3890280,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Right Center Back,149,Hamburger SV,171,"['86c5e4d7-ec83-419f-b163-93c31ba73e14', 'da22d585-bf17-41af-a135-801c4bff9ee8']",55,,,,,,,,,,,,,,,,FC Köln,186,00:28:55.522,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,,,,,,905f54c0-3978-4b7b-ba0f-eb590bb99b9e,2788,,"[105.9, 41.3]",3890280,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Modeste,23486.0,Center Forward,161,FC Köln,186,"['b0798c8b-5ccb-4117-bf82-c7a4d921e912', 'f46e401e-cd0f-4ca7-a318-fee94642bc36']",34,,,,,,,,,,,,,,,,FC Köln,186,00:33:34.045,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,589ef5c8-4dc8-4eac-a2d3-a544a52da66f,2851,,"[93.0, 7.6]",3890280,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,164,Hamburger SV,171,['484527f0-a4fa-4565-94ac-2ae89e7e94ce'],56,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:56.041,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7bb5c131-7dfc-4ef0-a021-26ecbd306d77,2870,,"[51.3, 53.7]",3890280,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matthias Ostrzolek,8547.0,Left Back,166,Hamburger SV,171,['644c8033-7684-4f8b-92a9-acac707fe4a9'],8,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:08.581,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,569334b6-4a2e-4c81-a5b5-0beeba1aea7c,3108,,"[22.0, 30.8]",3890280,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,185,Hamburger SV,171,['3a1bf21e-5013-4af7-9576-49226799aebe'],12,,,,,,,,,,,,,,,,Hamburger SV,171,00:48:12.476,Foul Won,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,6ffa10fe-5ea6-4840-89a0-9058015f5d66,299,,"[7.0, 37.6]",3890280,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,16,FC Köln,186,['b2e3de42-aa68-4fee-8ad4-c973eb612f54'],45,,,,,,,,,,,,,,,,Hamburger SV,171,00:06:45.737,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,b34bff0f-93d3-4e6c-a8d8-407eb26271f3,520,,"[14.0, 49.7]",3890280,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Right Center Back,29,Hamburger SV,171,['8d6f7d30-7d33-4c9b-aa85-784e147db0e1'],42,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:42.171,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,afba9645-625c-45c9-8339-d013afe85bb7,560,,"[6.0, 46.3]",3890280,13,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Diekmeier,8316.0,Right Back,31,FC Köln,186,['57dd4170-cae0-4573-a8f0-83527164144e'],46,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:46.532,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,797a57a9-32c1-43ee-a62a-e5f4b72b8abd,639,,"[11.9, 63.8]",3890280,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sven Schipplock,8321.0,Center Forward,32,FC Köln,186,['f7381c04-b395-4206-bca1-a80e5e711496'],9,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:09.431,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,466d16c6-6c40-4cb3-a2fa-c1a48f7418f6,879,,"[9.1, 36.4]",3890280,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,43,FC Köln,186,['0953446f-7f8c-460f-bc19-1fc3ce5b1764'],3,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:03.253,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,c26e0222-78f6-439d-9ef0-169c46f5e6f0,1019,,"[16.7, 22.3]",3890280,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,50,FC Köln,186,,22,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:22.510,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,9600e3a8-7ee0-428c-82cc-4798db30fd31,1177,,"[22.1, 8.2]",3890280,33,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,57,FC Köln,186,['6400549c-d845-4b12-aa00-0461a1865a1d'],21,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:21.276,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,253c4227-81a3-4fe9-aebc-7d77e34b97e9,1213,,"[55.0, 18.8]",3890280,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,60,FC Köln,186,['3330de46-0829-4f99-a473-4d791d998273'],29,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:29.630,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,9d839076-4d69-4e5a-91af-d49a02328c93,1217,,"[38.1, 52.2]",3890280,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Center Back,60,FC Köln,186,['44d9116c-5f66-40c5-9b2c-986653f610ae'],33,,,,,,,,,,,,,,,,FC Köln,186,00:34:33.417,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,327b8994-e2ee-4105-8058-d4cba5640bfe,1221,,"[26.8, 45.0]",3890280,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,60,FC Köln,186,['ec244e1a-5432-47bb-94ab-1a1a6a6b44e2'],36,,,,,,,,,,,,,,,,FC Köln,186,00:34:36.470,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,fb263d03-1e4a-49ff-a8f0-ce25e3fd2a2b,1270,,"[2.0, 21.5]",3890280,35,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,63,Hamburger SV,171,,51,,,,,,,,,,,,,,,,FC Köln,186,00:35:51.661,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,1c79bc39-684c-4d94-8711-2f8fe7c9adb5,1275,,"[3.6, 36.3]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonas Hector,6040.0,Left Back,64,Hamburger SV,171,,16,,,,,,,,,,,,,,,,FC Köln,186,00:36:16.417,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,1c0d1823-44af-45dd-ba31-e30e2397c307,1392,,"[21.7, 45.8]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,72,FC Köln,186,['ded58da3-f8bd-452e-8ec8-15c4d5f602ae'],35,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:35.693,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,691088e7-ac55-4731-89b7-dbb9c1a6e653,1432,,"[10.5, 37.2]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Modeste,23486.0,Left Center Forward,76,Hamburger SV,171,"['8a05ec0d-64d6-4dc3-833f-13e2eabd7f78', 'd95d9cda-4e87-4096-99a4-eb781c21875b']",54,,,,,,,,,,,,,,,,FC Köln,186,00:41:54.488,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,22c437a4-2358-4aa5-8235-6fa5bfeeb39b,1448,,"[1.4, 44.8]",3890280,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cleber Janderson Pereira Reis,40468.0,Right Center Back,78,FC Köln,186,"['0a9085dd-e0e7-436d-9854-bfa8cd0bb87b', 'f81446d6-ef7a-417e-ba2b-54dd1b33e582']",41,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:41.175,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,84c25abc-205b-422a-b4e2-6de83e8675dc,1506,,"[26.0, 26.6]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominique Heintz,8828.0,Left Center Back,82,Hamburger SV,171,['e78e695e-e163-479b-8f61-378eeb7486ea'],14,,,,,,,,,,,,,,,,FC Köln,186,00:45:14.927,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,3c57ada3-23ec-487f-a902-8178bc3eaed2,1516,,"[27.6, 45.4]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paweł Olkowski,9459.0,Right Back,82,Hamburger SV,171,['f27e5fa8-3493-4c19-b5ef-f382ab5007e2'],23,,,,,,,,,,,,,,,,FC Köln,186,00:45:23.998,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,2bfd6049-bc53-4ff0-bd2d-e9d823a401b6,1574,,"[4.9, 35.1]",3890280,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,86,Hamburger SV,171,['558b6758-cfa4-4826-9a8b-94e862a3a8ca'],56,,,,,,,,,,,,,,,,FC Köln,186,00:46:56.881,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,0594cff7-8d7d-425d-bff6-063ebafe017b,1648,,"[55.2, 52.9]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Lehmann,8827.0,Right Defensive Midfield,89,Hamburger SV,171,"['05f240f0-37c9-4693-b22b-55d16d3fd785', '838403f7-5b1c-4573-9fc3-fbe532e942e8']",15,,,,,,,,,,,,,,,,FC Köln,186,00:00:15.706,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,0a97624f-11c8-4d66-adc2-2673a03c820b,1751,,"[29.4, 15.3]",3890280,49,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emir Spahić,26791.0,Left Center Back,97,FC Köln,186,['31c953be-38a6-4b06-8cc4-3987da09ac28'],11,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:11.264,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,a1e341cc-91d8-44ac-9cc1-fc7d8449a96d,1939,,"[14.3, 40.9]",3890280,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Right Center Back,112,FC Köln,186,['bd8fab9c-1af3-4dfb-ade0-0841452a08a4'],22,,,,,,,,,,,,,,,,Hamburger SV,171,00:09:22.852,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,87a415ba-4b8b-4f0b-a453-824ed887e673,2046,,"[38.0, 37.4]",3890280,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Albin Ekdal,5624.0,Left Defensive Midfield,120,FC Köln,186,['2319f717-a258-411f-a57d-281216b40ff4'],7,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:07.868,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,136d79f8-d5eb-4413-bfd4-b04a65ef6fb7,2286,,"[15.5, 51.0]",3890280,64,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,133,FC Köln,186,,37,,,,,,,,,,,,,,,,Hamburger SV,171,00:19:37.354,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,08d1347e-daf1-48fe-b93d-457ee7a37e7e,2335,,"[15.8, 30.2]",3890280,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonas Hector,6040.0,Left Back,136,Hamburger SV,171,"['d34f5ba6-e85d-4c22-adfb-4453262c3087', 'e002b930-52ab-4acb-a7a5-30a4c0322f3d']",12,,,,,,,,,,,,,,,,FC Köln,186,00:21:12.512,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,93c14815-af32-46a5-a71c-843d4549da71,2366,,"[17.7, 31.6]",3890280,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonas Hector,6040.0,Left Back,139,Hamburger SV,171,"['add706e8-7968-48ac-bec5-23f57c1edb8e', 'aec42ad8-77e1-4da6-90a9-1f3466b0a30a']",15,,,,,,,,,,,,,,,,FC Köln,186,00:22:15.652,Clearance,True
