50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[51.3, 55.5]",,,,,,,,,,,,3.085518,,,,,,,,,,,,,,72b4e3cb-2ac5-4109-8706-6eed6864d1c5,3332,,"[38.6, 52.6]",3890437,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Strobl,12321.0,Center Defensive Midfield,180,Hoffenheim,175,"['c9e83d38-ad93-477c-a23d-17caa724c7e3', 'd07b348c-10d2-4aaf-9f6a-18ff104b69a1']",49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:49.341,Carry,
,,,,,"[78.3, 75.2]",,,,,,,,,,,,4.558509,,,,,,,,,,,,,,2625efba-d593-45b4-a6cc-9c05b4788c62,3338,,"[57.8, 64.6]",3890437,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,181,Darmstadt 98,872,"['1a3f02dc-b6fe-4116-bcf3-32cfa09860ea', 'c5da27fc-724e-460d-b59c-8c31ab07b91a', 'd1863430-932d-4be2-a6bc-9b83d9e557cf']",57,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:57.014,Carry,True
,,,,,"[70.2, 76.7]",,,,,,,,,,,,0.301041,,,,,,,,,,,,,,d6e90152-2cd6-4ff5-a842-b257190fe8f7,3344,,"[70.4, 77.7]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,181,Darmstadt 98,872,"['17d3643d-6c54-41b0-96c2-99a43d94ba16', '374b87bf-6a1e-418e-ae29-3bba60c4d95e', '842d483f-e670-43b5-bc0b-77cbe0cf93a6']",2,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:02.419,Carry,True
,,,,,"[100.7, 72.0]",,,,,,,,,,,,0.669257,,,,,,,,,,,,,,9d30eda0-d1e4-483c-962c-f89bfcae0a28,3350,,"[101.4, 71.8]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,182,Darmstadt 98,872,"['933bf60c-f050-4eac-8ba0-500e81dd5f6e', 'c5d4059a-a2dc-4e09-913b-f1e98dfe22b8']",25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:25.999,Carry,
,,,,,"[76.7, 43.3]",,,,,,,,,,,,0.242244,,,,,,,,,,,,,,7d64c7e6-fc4a-4278-a2d3-a2eb7f22a7d5,3358,,"[80.4, 41.9]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Kempe,9219.0,Left Midfield,182,Darmstadt 98,872,"['02a3ee9d-f8fb-47f6-b6da-1f14812c20da', '2bb0bd96-3026-48e3-8668-16e197162877', '30767c04-7ef8-4e0d-b590-903ba2ac9db9']",32,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:32.803,Carry,True
,,,,,"[52.1, 39.5]",,,,,,,,,,,,1.080954,,,,,,,,,,,,,,c6387fd7-73c5-4bf5-8446-2de04dedbc3f,3362,,"[46.1, 36.1]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,183,Hoffenheim,175,"['c76d7af4-c5b9-4fef-8a3f-b0b7959c65b0', 'ec6cf99b-a886-4429-8113-2064d4ebc866', 'f3e1115b-9e63-469b-a4c1-dd2fe652e5e2', 'fcbcda5e-653f-4867-b72a-87ce55b14f4c']",33,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:33.263,Carry,True
,,,,,"[52.8, 36.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,ca4c4e7d-cd40-41a4-b580-3f4ea0dea8cf,3366,,"[53.9, 36.3]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kuranyi,19836.0,Right Center Forward,183,Hoffenheim,175,"['49d53107-cfb5-455d-adc3-8301c77ffccc', 'e8418cde-fbfd-4964-b9c1-b6b677294590']",35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:35.017,Carry,
,,,,,"[60.1, 44.3]",,,,,,,,,,,,0.031985,,,,,,,,,,,,,,a9ac9347-d46e-46dd-8d57-0f157b27a86c,3369,,"[59.4, 43.3]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Right Wing Back,183,Hoffenheim,175,"['bce49166-499c-4bd6-a13b-dd89de2efd46', 'd2721473-3ec5-4dbb-8407-fe656e525078']",35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:35.814,Carry,
,,,,,"[21.9, 3.3]",,,,,,,,,,,,0.771276,,,,,,,,,,,,,,97e09a48-760b-4d5b-be06-12b0dac37643,3376,,"[24.1, 2.9]",3890437,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,184,Darmstadt 98,872,"['26e3a79e-da80-4a51-978a-b00d7c982e9a', '4f8ea928-315a-4414-9300-971fce27e331', '7c819c76-35d7-4c61-b351-1a06be83678f']",42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:42.643,Carry,True
,,,,,"[37.9, 5.1]",,,,,,,,,,,,0.746699,,,,,,,,,,,,,,1a451a26-c93c-4171-af84-3763e3f9faf3,3381,,"[33.1, 5.6]",3890437,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,185,Darmstadt 98,872,"['4a3ce86e-d081-4e34-a116-1f2f5477a776', 'd577f217-f182-475e-8c58-2ce0461e7b5c']",0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:00.302,Carry,
,,,,,"[87.8, 5.3]",,,,,,,,,,,,0.766431,,,,,,,,,,,,,,3d1e70b0-cfd4-4cba-8934-fee797508dfb,3394,,"[88.5, 6.1]",3890437,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Center Forward,187,Darmstadt 98,872,"['8eea6ff9-03c6-4d84-8454-2125efb670de', 'eb31d581-5777-44b9-bc7a-2148751db426', 'fb01040a-ac3d-4127-b854-05cac247881a']",43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:43.555,Carry,True
,,,,,"[8.6, 49.0]",,,,,,,,,,,,1.241971,,,,,,,,,,,,,,375655ee-09c6-4a13-8aae-f56f3e622584,3399,,"[5.1, 54.6]",3890437,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Baumann,8393.0,Goalkeeper,188,Hoffenheim,175,"['82bd446f-b469-4806-bff4-a8745c88f742', 'ddabffb0-dba0-4dab-986d-67100e2ac5d6']",50,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:50.368,Carry,
,,,,,"[113.1, 18.0]",,,,,,,,,,,,1.214337,,,,,,,,,,,,,,bbf8c057-c27d-4d5c-83ac-86d4a8f14f81,3406,,"[106.4, 16.9]",3890437,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Zuber,5548.0,Left Wing Back,188,Hoffenheim,175,"['1e71ddc1-e43b-4f10-b5de-40513a5d8edd', 'b51238cc-fc81-4369-96d2-22808af65c01', 'f5863d5f-e948-4a3f-abdb-f3787c7c8ad2']",2,,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:02.536,Carry,True
,,,,,"[29.3, 12.8]",,,,,,,,,,,,0.41541,,,,,,,,,,,,,,38d698ac-fa30-4a2c-8f0a-2ffbafba23a7,3418,,"[27.9, 13.1]",3890437,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Tobias Kempe,9219.0,Left Midfield,190,Darmstadt 98,872,"['1fd0780c-7c8b-4519-95ef-506a15393700', '70c0aaf2-a735-4790-8587-8792a2612311', '8772308e-868b-40c4-9bbe-c3137313bb00', 'ef7fb0b6-b40b-4a8d-b2ad-06c47ebbfdf2', 'f6c3f44e-05b6-4c5c-9abd-677e2ffa3777']",32,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:32.217,Carry,True
,,,,,"[29.3, 12.8]",,,,,,,,,,,,0.199976,,,,,,,,,,,,,,69e14d4b-ade9-4d4a-a51c-6fd47dd15be8,3421,,"[29.3, 12.8]",3890437,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Tobias Kempe,9219.0,Left Midfield,190,Darmstadt 98,872,"['1fd0780c-7c8b-4519-95ef-506a15393700', '8772308e-868b-40c4-9bbe-c3137313bb00', 'e710665d-44c6-43e4-b8f0-f9cac89b49af', 'ef7fb0b6-b40b-4a8d-b2ad-06c47ebbfdf2', 'f6c3f44e-05b6-4c5c-9abd-677e2ffa3777']",32,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:32.633,Carry,True
,,,,,"[75.8, 6.1]",,,,,,,,,,,,1.446884,,,,,,,,,,,,,,7b706831-5f7b-4095-bc85-12781a3bb5ef,3424,,"[63.2, 5.3]",3890437,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jérôme Gondorf,8388.0,Left Defensive Midfield,190,Darmstadt 98,872,"['6f329ab0-0121-4322-bbcf-78db407f7f26', 'c837407d-7b92-4d60-8e7f-9b9c499a0267']",36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:36.622,Carry,
,,,,,"[108.4, 31.0]",,,,,,,,,,,,3.922564,,,,,,,,,,,,,,131bc931-bced-4f94-bf83-b12edf8f3c84,3427,,"[89.7, 22.5]",3890437,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mario Vrančić,13675.0,Center Attacking Midfield,190,Darmstadt 98,872,"['05ab8361-46d1-4bd2-ab15-138fb9ebea23', '46fc5f81-e86d-4983-9744-b09e9a1776af', '4f4170e7-165a-4fea-a206-a182c2f332b0']",39,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:39.394,Carry,True
,,,,,"[113.3, 6.5]",,,,,,,,,,,,2.811192,,,,,,,,,,,,,,fb92e768-2fb3-449b-8d6a-3894b9d15411,3434,,"[115.4, 6.5]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Heller,9401.0,Right Midfield,191,Darmstadt 98,872,"['0768fcc6-93ee-4f7b-b6e5-0fb2d8b39f35', '9df86b7f-d8f5-4276-9297-714308a95fe6']",13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:13.261,Carry,
,,,,,"[105.4, 6.0]",,,,,,,,,,,,1.394899,,,,,,,,,,,,,,a04ef8a2-1e4c-4555-ad61-e130dd574727,3437,,"[107.2, 5.4]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tobias Kempe,9219.0,Left Midfield,191,Darmstadt 98,872,"['03174fda-1b22-4143-8918-5bb5a7c8ef4d', '28f16731-0bf8-4bae-9f68-2d0e790afe3d', 'e21d70e9-0e88-47e6-8ac1-09eefa1d1cb9']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:16.845,Carry,True
,,,,,"[112.4, 39.3]",,,,,,,,,,,,0.219319,,,,,,,,,,,,,,229d2a1b-647e-4fd1-88bd-0f2f00913d49,3441,,"[112.4, 39.3]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sandro Wagner,9723.0,Center Forward,191,Darmstadt 98,872,"['8dec8d9a-6eef-4e0b-b5da-62d3634f0926', 'b81d672d-d0c1-4dd7-9c95-46c47b8a6112']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:19.671,Carry,
,,,,,"[40.6, 26.6]",,,,,,,,,,,,5.392283,,,,,,,,,,,,,,66b0c093-5cb4-4398-8796-5998f8b0a00d,3445,,"[21.9, 24.1]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeremy Toljan,8392.0,Left Center Back,192,Hoffenheim,175,"['a9c3d8ef-5f2b-4128-aa88-a7f69e8838ae', 'b29def4d-f08b-419d-9dfb-c8b826853d67']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:26.790,Carry,
,,,,,"[52.6, 40.0]",,,,,,,,,,,,2.310529,,,,,,,,,,,,,,73db95e4-2e78-4b0a-bde3-4f534a78275d,3448,,"[44.5, 39.5]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nadiem Amiri,8403.0,Left Center Midfield,192,Hoffenheim,175,"['69d49002-0cd1-42d2-bcc7-203e11c6c084', 'dbe0255f-466c-4372-8309-08728bebde65']",33,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:33.168,Carry,
,,,,,"[57.8, 61.0]",,,,,,,,,,,,2.449452,,,,,,,,,,,,,,fd7ec71a-adf6-41b2-946e-c65324c6ca19,3451,,"[55.6, 57.6]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sebastian Rudy,6039.0,Right Center Midfield,192,Hoffenheim,175,"['00985f25-8155-4290-8e8e-cd8aedf5ccd9', '047b9422-ed2c-4b1f-9500-36fa1c51fc79']",36,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:36.640,Carry,
,,,,,"[65.7, 74.5]",,,,,,,,,,,,0.646681,,,,,,,,,,,,,,04d15dff-99bf-441e-87f8-e85e7955e909,3454,,"[63.2, 74.1]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pavel Kadeřábek,9397.0,Right Center Back,192,Hoffenheim,175,"['116f268b-cf4f-4736-ab14-bef578365acc', '873a37a3-b2e4-4223-b9df-852c644b0887']",40,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:40.516,Carry,
,,,,,"[62.3, 66.4]",,,,,,,,,,,,0.481375,,,,,,,,,,,,,,92818bda-5b98-403d-b39b-c69c3d2b494f,3458,,"[61.7, 65.0]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sebastian Rudy,6039.0,Right Center Midfield,192,Hoffenheim,175,"['47dd67a6-0e35-49db-a8c0-b0b3df9cf85b', 'ebcfe083-be6b-46e7-8387-cc53705ef48d', 'f3862332-a5e9-4b61-b168-2a4291cb02c9']",41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:41.820,Carry,True
,,,,,"[64.6, 76.1]",,,,,,,,,,,,1.043796,,,,,,,,,,,,,,75752003-7639-45b9-8045-d206ea1a199e,3461,,"[67.0, 74.7]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pavel Kadeřábek,9397.0,Right Center Back,192,Hoffenheim,175,"['49eeac46-29e3-49ec-a627-cfcca47c2796', '52c9be10-a0a2-452b-91d1-7ab4d38b0552', 'a7393736-ab0f-4e2d-bdd1-82d63e269303']",43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:43.283,Carry,True
,,,,,"[57.4, 72.3]",,,,,,,,,,,,1.091383,,,,,,,,,,,,,,ac72e5c6-a6d4-4c6e-9bcb-05a2b7f5417f,3465,,"[64.6, 76.1]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pavel Kadeřábek,9397.0,Right Center Back,192,Hoffenheim,175,"['1231de62-63a9-4c63-87aa-02482ac42dab', '69306e0c-60ec-42f3-b154-3e898f1aaa5a', 'a7393736-ab0f-4e2d-bdd1-82d63e269303']",44,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:44.326,Carry,True
,,,,,"[56.0, 53.7]",,,,,,,,,,,,3.06493,,,,,,,,,,,,,,7b75e377-f096-4313-a097-4b7b8deb186f,3468,,"[46.1, 51.5]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Center Back,192,Hoffenheim,175,"['0f8f69e1-8ce1-47b5-a9fc-fca7868deea9', '3da32b9a-9419-4dd9-aac4-3abdf64c5d96']",47,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:47.046,Carry,
,,,,,"[80.9, 60.7]",,,,,,,,,,,,0.882116,,,,,,,,,,,,,,71b578ef-c82e-4467-8d82-8c5617ce0767,3474,,"[78.6, 62.6]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sebastian Rudy,6039.0,Right Center Midfield,192,Hoffenheim,175,"['7a4cbff5-2523-4704-8e3e-b31c2437ad0f', 'eed02a95-1c4f-4470-8f9d-ff1a2e1bced5']",51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:51.804,Carry,
,,,,,"[114.9, 56.4]",,,,,,,,,,,,3.105348,,,,,,,,,,,,,,efbb5c15-6b66-44a1-8cf9-4c24000cd655,3477,,"[105.7, 69.6]",3890437,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Volland,8215.0,Right Wing Back,192,Hoffenheim,175,"['26339a19-edcf-414f-a7ec-6c5266ba26a9', 'de27646b-ae6c-4a9c-b5bf-4267776894e7']",55,,,,,,,,,,,,,,,,,Hoffenheim,175,00:46:55.386,Carry,
,,,,,"[118.8, 26.1]",,,,,,,,,,,,8.991071,,,,,,,,,,,,,,dd87737d-5749-4f8d-b265-444e8880efa8,3485,,"[34.7, 13.1]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Heller,9401.0,Right Midfield,193,Hoffenheim,175,"['49482a34-8a33-43aa-bf47-bdda5d2ab714', 'e0319024-e927-4a53-839a-11929d22f2a6']",25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:47:25.547,Carry,
,,,,,"[5.4, 41.5]",,,,,,,,,,,,0.99521,,,,,,,,,,,,,,507fe4b4-229e-4222-875a-04c21a873376,3489,,"[5.4, 42.2]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeremy Toljan,8392.0,Left Center Back,193,Hoffenheim,175,"['2e412dc1-1a9d-45c7-b743-4b3e572babd0', '9af58ce9-d51f-499b-9dcf-81af08d97382', 'a55e2239-7015-4f5c-b7b0-d52e1cd735eb']",35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:47:35.079,Carry,True
,,,,,"[100.4, 52.1]",,,,,,,,,,,,2.422005,,,,,,,,,,,,,,1aebdf94-4fb7-4b46-88fd-6e8578c090c3,3493,,"[93.2, 53.0]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérôme Gondorf,8388.0,Left Defensive Midfield,193,Hoffenheim,175,"['061b3d6f-4d48-4f07-bf8e-9e177907132c', '84062a39-9660-4f1e-8a73-f300634d873c']",37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:47:37.483,Carry,
,,,,,"[47.0, 73.8]",,,,,,,,,,,,0.78945,,,,,,,,,,,,,,2c5b7b56-ecce-40bd-b063-6a7799a2169e,3499,,"[46.1, 72.7]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Volland,8215.0,Right Wing Back,194,Hoffenheim,175,"['4367727e-32f6-4869-bebf-71594e44753b', '4f3f68f7-945b-441f-8d28-0bd8d3d34f27', 'afc8c67d-2a02-49d5-99eb-3e182562e9d8']",45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:47:45.998,Carry,True
,,,,,"[45.1, 75.6]",,,,,,,,,,,,1.594499,,,,,,,,,,,,,,2d7bde4a-ac8f-4b3a-8c22-c861013bb7de,3504,,"[45.4, 73.8]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Volland,8215.0,Right Wing Back,194,Hoffenheim,175,"['1c51d271-5f23-4712-a16d-ceb73bf97e6d', '60bb3565-d69f-4c7a-b1b3-5fc11c7cf08c', '6f47f9d1-a664-4c8b-8d17-379bf8c1ca93', '764cb0a9-d7e5-480d-8ab7-4046619f8d8a']",48,,,,,,,,,,,,,,,,,Hoffenheim,175,00:47:48.188,Carry,True
,,,,,"[63.9, 4.2]",,,,,,,,,,,,3.296728,,,,,,,,,,,,,,c386b101-0159-4bb8-81ae-6561f517cf6c,3508,,"[75.0, 4.5]",3890437,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Caldirola,9404.0,Left Back,195,Darmstadt 98,872,"['129035eb-4bc2-49dc-ba8a-67afccadc4f8', 'a51099b4-d26c-45da-afaf-1fe47f2be86c', 'be980909-dff7-4855-84d1-9fa428ee8814']",49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:47:49.782,Carry,True
,,,,,"[117.0, 13.0]",,,,,,,,,,,,2.409206,,,,,,,,,,,,,,57752297-bba4-443e-a87a-b2fcb63584b0,3515,,"[116.8, 27.5]",3890437,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felix Platte,22017.0,Center Forward,196,Darmstadt 98,872,"['2c1db8cd-9782-4c3f-a346-880b230ec7e5', '48e6f676-9159-4d61-852d-640076bd0d98']",38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:38.310,Carry,
,,,,,"[103.2, 6.5]",,,,,,,,,,,,1.325315,,,,,,,,,,,,,,777d764d-589b-49eb-80b0-3e8f282b223a,3518,,"[103.6, 6.5]",3890437,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Kempe,9219.0,Left Midfield,196,Darmstadt 98,872,"['5a795940-922b-4ece-bf69-ebdad94e060d', 'a76704b0-e321-40b1-9c4c-0b3c3d1a684b']",42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:42.234,Carry,
,,,,,"[107.9, 4.9]",,,,,,,,,,,,0.656014,,,,,,,,,,,,,,cf3757e2-26a6-4461-8594-d6231a5bbb65,3521,,"[108.9, 4.5]",3890437,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felix Platte,22017.0,Center Forward,196,Darmstadt 98,872,"['51d442ff-ca65-4d45-845c-754e3d02fe33', 'f13378d7-1753-4d4f-b795-ab9be52a572f']",44,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:44.378,Carry,
,,,,,"[3.4, 65.9]",,,,,,,,,,,,6.061114,,,,,,,,,,,,,,4268d982-54a0-4ceb-aede-8b082b606205,3525,,"[14.4, 67.5]",3890437,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,196,Darmstadt 98,872,"['26df5c55-b4c7-4fb6-899b-21e8be21597a', 'b7bf06c8-217f-4e9f-aa94-66fbc56b53f8', 'd1b526f5-6306-41f0-b676-e6d1f13f5df9']",45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:48:45.641,Carry,True
,,,,,"[82.0, 11.9]",,,,,,,,,,,,0.118015,,,,,,,,,,,,,,fbfaa6c0-f8bc-4723-bd68-4903f7bf994c,3531,,"[81.5, 11.9]",3890437,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Caldirola,9404.0,Left Back,196,Darmstadt 98,872,"['02a12b39-c5e3-4061-a5e5-325cc1422e62', '9cb695ad-b84e-476f-a047-fecb0e378f1b']",55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:55.500,Carry,
,,,,,"[3.1, 51.9]",,,,,,,,,,,,1.617768,,,,,,,,,,,,,,2375176f-81e8-4f9b-84ae-65f1904ac099,3537,,"[2.9, 51.3]",3890437,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,197,Hoffenheim,175,"['66eca2f3-eb86-4964-9851-3bb77ac7f93f', 'a784cb68-0042-41a0-80e6-43280d159abd']",0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:49:00.426,Carry,
,,,,,"[29.1, 23.2]",,,,,,,,,,,,0.383543,,,,,,,,,,,,,,4a1ec6a4-a620-4dd7-ac17-7f7db3499c5d,3540,,"[25.0, 23.0]",3890437,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Center Back,197,Hoffenheim,175,"['14d8602b-7514-4749-a03f-0511b4dfbd4c', '497562c1-6fc5-416d-b405-49852f77a6b0']",4,,,,,,,,,,,,,,,,,Hoffenheim,175,00:49:04.511,Carry,
,,,,,,,,,,,,,,,,,0.457651,,,,,,,,,,,,,,fc54df9d-de12-4e88-8e24-7f0dae7bc2e6,22,,"[85.2, 54.7]",3890437,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jan Rosenthal,40477.0,Center Attacking Midfield,2,Hoffenheim,175,['f6293454-0f3c-4c36-908b-73711f865ed2'],17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:17.110,Pressure,
,,,,,,,,,,,True,,,,,,1.200743,,,,,,,,,,,,,,d6ad59cc-459e-430f-a644-2c34729c2292,29,,"[79.8, 53.2]",3890437,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Darmstadt 98,872,"['1bbdb9c0-7a2b-46dc-a77c-fe001bba6621', '57ea604b-24a5-462f-85be-2e5f2c0da640', 'd1650d07-44f9-4580-88ac-41f2dac6ebde']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:26.994,Pressure,
,,,,,,,,,,,,,,,,,1.553987,,,,,,,,,,,,,,94abf3fc-cc85-4025-9db8-62cffb8c1e53,40,,"[78.5, 67.5]",3890437,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Rudy,6039.0,Right Defensive Midfield,4,Darmstadt 98,872,"['0afae0bd-ecdd-44dc-a69b-d7385fcf27c4', '272dafab-2bef-4883-aa6c-0be99f58503e']",49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:49.141,Pressure,
,,,,,,,,,,,,,,,,,0.926333,,,,,,,,,,,,,,109f2435-f761-418a-8ee7-7df7102d40be,74,,"[11.6, 7.2]",3890437,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeremy Toljan,8392.0,Left Back,7,Darmstadt 98,872,['d06bb64c-1977-40ce-ab52-0bcb4a6e82bd'],0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:00.894,Pressure,
,,,,,,,,,,,,,,,,,0.33444,,,,,,,,,,,,,,e10018d6-f123-452c-9753-535d072a1647,101,,"[100.6, 67.5]",3890437,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,8,Darmstadt 98,872,,46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:46.889,Pressure,
