bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[70.0, 70.1]",,,,,,,,,,2.919929,,,,,,,,,,,,,,,45c0b004-056c-4e8a-84d2-299bb05d8e69,2955,,"[54.6, 56.3]",3890360,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,György Garics,20522.0,Right Back,183,Darmstadt 98,872,"['43a87407-e18b-4c8f-8199-19821da4e0f8', '47d7b383-1e0e-4685-bcb4-cf9073af3203']",54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:54.019,Carry,
,,,,,"[83.5, 71.6]",,,,,,,,,,4.149283,,,,,,,,,,,,,,,387f6a3c-7404-4951-846c-b281c91eb71a,2958,,"[83.9, 59.5]",3890360,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,183,Darmstadt 98,872,"['37adacfd-adf6-4b99-8d60-0ab1c988fe95', '41a84e29-5e0a-4b3d-bce2-c5ef63d4f85b']",57,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:57.898,Carry,
,,,,,"[106.8, 77.3]",,,,,,,,,,0.354769,,,,,,,,,,,,,,,38fdebc0-45b7-4616-a2fe-65e89747ebb6,2963,,"[98.6, 77.7]",3890360,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,183,Darmstadt 98,872,"['04247020-82a3-4f6d-9b66-c8b02bc19ace', 'a3b83b71-60e9-4f26-b68c-26e3b8d8aefe']",5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:05.661,Carry,
,,,,,"[54.8, 42.6]",,,,,,,,,,0.70779,,,,,,,,,,,,,,,3e92ff21-0d0c-4651-9431-e42652e83e60,2982,,"[56.1, 41.3]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michael Gregoritsch,8309.0,Center Attacking Midfield,186,Hamburger SV,171,"['144e258b-1866-4ac2-9b45-72be4585b921', '65336011-612c-42df-8162-9c3a60ee427f', '79129555-c780-4642-96e3-70265d301c96']",0,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:00.101,Carry,True
,,,,,"[70.3, 76.1]",,,,,,,,,,2.959587,,,,,,,,,,,,,,,e6729d39-a2f4-495d-8bd4-6116bf7c8b56,2992,,"[76.5, 70.4]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pierre-Michel Lasogga,8895.0,Center Forward,186,Hamburger SV,171,"['5c703512-1124-4f5e-b2e9-02631810726f', 'c8687697-db0c-4e5d-b5d1-9a0358ea5402', 'e9352af1-84a9-4eb1-afec-6931f0ee6547']",5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:05.694,Carry,True
,,,,,"[43.6, 76.1]",,,,,,,,,,1.656549,,,,,,,,,,,,,,,72072c4a-559f-42e1-89c1-7d648a8b97e4,2996,,"[46.8, 76.8]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gotoku Sakai,6339.0,Right Back,186,Hamburger SV,171,"['2ee56a13-3ce6-4a5a-b045-3c4ff9c39850', 'd6a769ea-f580-4bf5-8871-86deec5697bd']",9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:09.672,Carry,
,,,,,"[12.9, 50.4]",,,,,,,,,,0.08,,,,,,,,,,,,,,,2a498784-8ac6-4c7e-95af-3e42f09f5d8c,2999,,"[14.6, 49.1]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,René Adler,8560.0,Goalkeeper,186,Hamburger SV,171,"['57ff2601-8e7e-43ce-91b4-7b954ae38f34', '5c8f9292-b255-4b55-ad75-b6be976ad364']",14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:14.745,Carry,
,,,,,"[29.4, 55.0]",,,,,,,,,,1.675347,,,,,,,,,,,,,,,a16598f7-a3eb-4a66-8a7b-894bb620c683,3002,,"[22.5, 54.7]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,186,Hamburger SV,171,"['189f2166-fc30-4bfb-a950-027cf1c9e6d1', 'fad6b1d7-ca5d-4725-8a89-d11da65232e5']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:16.318,Carry,
,,,,,"[35.9, 37.5]",,,,,,,,,,2.264059,,,,,,,,,,,,,,,8a165ff4-4944-423b-9f35-14e1f3f73ff4,3005,,"[35.9, 37.5]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,"['82320788-117e-4138-8e17-302823d8f3f2', 'f2577273-8b6e-45f0-9b42-52850bff212d']",19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:19.369,Carry,
,,,,,"[51.0, 9.0]",,,,,,,,,,0.545929,,,,,,,,,,,,,,,1050c1e4-2f0b-4f58-b700-4ada17bc2d50,3008,,"[43.8, 16.5]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['1f021e89-d678-499c-9c18-fefed37317db', '3580cf25-0123-4ca3-b44e-53da77160e00']",23,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:23.918,Carry,
,,,,,"[56.9, 2.8]",,,,,,,,,,0.579371,,,,,,,,,,,,,,,7f6fbb3f-8e42-4f63-b7f1-1decf149437f,3011,,"[56.9, 2.8]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matthias Ostrzolek,8547.0,Left Back,186,Hamburger SV,171,"['97ef696b-ff72-4c28-aeac-c79b7ef5b2e3', 'dafedec8-ae3c-4c48-b6fb-ab5f27322195']",25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:25.588,Carry,
,,,,,"[71.0, 5.2]",,,,,,,,,,0.766335,,,,,,,,,,,,,,,54ff9511-d896-4a28-bb3f-f24e9dfdc4d9,3015,,"[71.3, 5.4]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nicolai Müller,8302.0,Left Wing,186,Hamburger SV,171,"['1e934374-0238-4e6c-8b5a-06c951dab029', '5b2f783b-4d26-4850-a4e3-c065a4e3ab8b', '822470d1-34a1-456a-aee7-e3610972dd72']",27,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:27.263,Carry,True
,,,,,"[50.3, 19.5]",,,,,,,,,,1.594787,,,,,,,,,,,,,,,6dfdb9f1-2d0a-4122-8ef3-931412e994ef,3018,,"[46.3, 9.5]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['b2bb9496-1ec9-4b70-9fb5-2be89191a71a', 'f6f44cf5-dc76-42ba-9936-30399006a5ef']",29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:29.658,Carry,
,,,,,"[53.9, 41.3]",,,,,,,,,,4.292636,,,,,,,,,,,,,,,d78be75e-c1b2-47b9-9c29-391fabf0085b,3025,,"[44.6, 40.2]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,"['68908ffe-fde6-4b7f-a731-50298185ba14', 'b1995034-7df9-495a-8369-9f351cac8078']",35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:35.568,Carry,
,,,,,"[54.8, 11.4]",,,,,,,,,,3.623205,,,,,,,,,,,,,,,eac0a7f2-4b71-4612-8f6c-2136431ef8c0,3028,,"[55.4, 23.1]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['29669a92-07f2-4fb3-8445-398e3281faab', '5eb9b4e7-c5c0-464f-a2cd-8556be77cb8e', 'c3fb3a6b-e21f-4cf6-9616-8478460fc9a6']",41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:41.634,Carry,True
,,,,,"[64.1, 21.4]",,,,,,,,,,0.58538,,,,,,,,,,,,,,,55dfec30-0aba-4bb7-a160-a24ba08c32ee,3032,,"[64.1, 21.4]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['70957b79-c976-4d4b-be55-1601e0d33695', 'd81e553c-c629-4267-b44f-f1e98cb8b1c1']",46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:46.244,Carry,
,,,,,"[45.6, 24.6]",,,,,,,,,,0.839801,,,,,,,,,,,,,,,fd5f836d-bbf6-479f-87c0-f638114246b4,3035,,"[50.1, 24.3]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,"['87344e11-9d45-4c4d-bcfa-4dc48d887a6f', 'a92c9f47-f5b2-46f1-ba1b-55e86e302c0a']",48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:48.087,Carry,
,,,,,"[64.5, 51.4]",,,,,,,,,,2.292179,,,,,,,,,,,,,,,7d19249a-a33a-4820-8562-a69ac6f38105,3038,,"[53.8, 53.6]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,186,Hamburger SV,171,"['232b3854-7ee7-433e-8f82-d9884dbd5868', '3665aadf-02c7-450d-b27a-24ffaec89ce1']",50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:50.810,Carry,
,,,,,"[74.3, 51.9]",,,,,,,,,,2.350787,,,,,,,,,,,,,,,3fc8f0a0-d362-4313-a771-4ed85ccd8fb5,3041,,"[77.8, 53.8]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivo Iličević,24740.0,Right Wing,186,Hamburger SV,171,"['6e253997-3e88-422a-8aae-812bee8a7424', 'cf903570-dd5d-4a8f-a2d2-3485e3444cf4']",53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:53.957,Carry,
,,,,,"[64.5, 38.5]",,,,,,,,,,1.001639,,,,,,,,,,,,,,,f5abd15c-5df6-4cbe-98ad-ea7d9746ed09,3044,,"[64.5, 38.5]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['90de4bb3-809d-444c-8f50-deed8e7ac760', 'b7aab076-dd48-4123-b387-dad5d5ba9696']",57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:57.566,Carry,
,,,,,"[56.6, 38.1]",,,,,,,,,,2.377587,,,,,,,,,,,,,,,f073ea6d-656f-4891-8a12-0cf06e510f56,3047,,"[54.4, 34.9]",3890360,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['11a26cc2-01a7-4766-a72b-a58c73eaae38', '37e1a6a3-73f3-481d-8176-2b142e3e2bcc', 'cf765330-c1a4-4d7e-90a5-0e8d86616c2d']",59,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:59.566,Carry,True
,,,,,"[79.6, 22.3]",,,,,,,,,,0.669017,,,,,,,,,,,,,,,b97dab3b-963d-4f86-8423-8a36f7cf1a9f,3056,,"[75.1, 16.8]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['0af15a98-8821-4a42-9c83-a0e02db40840', '4c06bf64-a825-439b-a129-1bd6db186567']",8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:08.771,Carry,
,,,,,"[95.4, 7.9]",,,,,,,,,,4.079874,,,,,,,,,,,,,,,ed1ffd61-791f-4bc7-8845-39055e38b3d2,3059,,"[91.2, 1.6]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matthias Ostrzolek,8547.0,Left Back,186,Hamburger SV,171,"['7b5a717a-e36c-45e8-9810-f8f5ae7eb5f2', 'ab943eab-bb72-40d8-b4d3-fc6978da3eeb', 'dea10fc5-ff76-48ea-8982-beb4e661b0fb']",11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:11.202,Carry,True
,,,,,"[83.9, 8.0]",,,,,,,,,,0.715178,,,,,,,,,,,,,,,fb032263-04e3-4ffd-ac93-48062f497a0a,3063,,"[83.9, 8.0]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['605789be-6461-4e52-b1e6-9fd13d41546e', '6f21aea4-b461-49d8-a5b9-83044e3379fb']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:16.525,Carry,
,,,,,"[77.5, 34.0]",,,,,,,,,,1.489671,,,,,,,,,,,,,,,a09e7b14-65f7-4051-bedd-8b60d29025cf,3066,,"[81.5, 28.5]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,"['39575dcf-106d-446a-86e3-7966a48f92a0', '93d69b51-be01-43d0-ab06-7316478a3f9b']",18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:18.635,Carry,
,,,,,"[79.2, 10.9]",,,,,,,,,,1.396725,,,,,,,,,,,,,,,f6152c43-13ee-44dc-9976-e6ceb52fdaa4,3069,,"[79.8, 10.4]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['01ea83ad-1fd4-41dd-94b8-a1b209507de6', '5e21653a-d74c-485f-873e-c775d61beb56']",21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:21.940,Carry,
,,,,,"[63.5, 31.6]",,,,,,,,,,1.895763,,,,,,,,,,,,,,,0f4b98a7-3a09-474f-921e-461a7e7a98e8,3072,,"[64.5, 26.1]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['2e607cea-fe86-44f9-8f68-8b4bcfc60192', 'd2494c4f-fd50-40db-b098-c1b932299158']",24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:24.739,Carry,
,,,,,"[67.1, 32.0]",,,,,,,,,,2.172336,,,,,,,,,,,,,,,0c5a6d6c-b816-4348-9156-076ecec6847d,3075,,"[85.8, 32.2]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michael Gregoritsch,8309.0,Center Attacking Midfield,186,Hamburger SV,171,"['3cdc7a24-7bf5-4c52-8bc3-214af1fc6943', 'd5a14b4b-958e-46d8-8cb1-f6e0c69bd4aa']",28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:28.013,Carry,
,,,,,"[63.0, 6.4]",,,,,,,,,,0.868699,,,,,,,,,,,,,,,ab8bdf92-4dcb-4dd3-b5fb-a8544cb0dece,3078,,"[63.0, 5.8]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,"['c567aadd-77c1-4761-8154-41c20a39c7e4', 'cfae454e-5e80-4c68-8515-f179087c4656']",31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:31.708,Carry,
,,,,,"[55.6, 29.2]",,,,,,,,,,1.398876,,,,,,,,,,,,,,,f4cc9d43-6ad4-44f8-963e-77924f5e0519,3081,,"[55.8, 23.1]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emir Spahić,26791.0,Left Center Back,186,Hamburger SV,171,"['2ead7872-592a-4cb5-9956-bb1d502033c6', '9865fc13-3426-4a6a-b9af-f4ba75023aa7']",34,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:34.102,Carry,
,,,,,"[53.0, 49.7]",,,,,,,,,,1.108111,,,,,,,,,,,,,,,05252585-bdbd-4910-80a5-8a7c918f9158,3084,,"[53.0, 49.7]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,186,Hamburger SV,171,"['5932b042-91e7-4c13-822b-ad524925912c', 'e6856f35-1399-4c22-b10c-212947bc4901']",36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:36.777,Carry,
,,,,,"[87.9, 52.5]",,,,,,,,,,0.057498,,,,,,,,,,,,,,,1e9fa810-a5d3-40c3-b707-852e641cd11a,3090,,"[85.5, 49.5]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivo Iličević,24740.0,Right Wing,186,Hamburger SV,171,"['8c721493-d306-4fb1-abd0-7b8890497d45', 'ee4ec095-010d-454b-a0dc-48da71f9168c']",41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:41.643,Carry,
,,,,,"[86.3, 52.1]",,,,,,,,,,0.148919,,,,,,,,,,,,,,,29a17a15-42ca-4ecf-a9c0-2a6ed00b3d13,3094,,"[84.8, 53.9]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,"['5225c88d-2754-4a8d-a22e-0f7a4c5d6b11', '6c8ce244-a260-4b89-89fb-d2a9584b4dff', '86b30653-8265-4295-8c96-f93d0b806f2d']",43,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:43.039,Carry,True
,,,,,"[34.6, 21.4]",,,,,,,,,,2.08,,,,,,,,,,,,,,,944d9848-8c50-481f-b1a1-8cc32be4223a,3097,,"[33.8, 28.0]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,187,Darmstadt 98,872,"['977cbc78-6a2b-4719-a124-7950366613db', 'def900fb-3da0-4536-9ceb-b5fc3c386c7c']",43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:43.187,Carry,
,,,,,"[56.1, 11.2]",,,,,,,,,,0.04,,,,,,,,,,,,,,,76395e49-c633-4263-9a27-b7e48c42c420,3101,,"[56.1, 13.1]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,187,Darmstadt 98,872,"['1d6067c0-d7ec-4240-982f-52d3606b7b86', '7b6c5bd0-8541-4ca6-81e8-f02a71e60f50', 'a5bbad5b-86fe-4351-b2fc-afe00d9903b1']",46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:46.880,Carry,True
,,,,,"[53.0, 7.4]",,,,,,,,,,0.040000003,,,,,,,,,,,,,,,e96eddaf-217a-4695-88a4-779143ed0d3b,3104,,"[51.5, 7.4]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Left Midfield,187,Darmstadt 98,872,"['d5150d1a-a00d-4df2-be77-bcf29b58cadf', 'e7a7e6dd-980c-4a97-a54e-d3b78049d3b1']",47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:47.527,Carry,
,,,,,"[63.0, 74.9]",,,,,,,,,,0.64449,,,,,,,,,,,,,,,ca17a459-ab39-407e-bf3c-c6e98c601d04,3107,,"[63.7, 73.5]",3890360,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,188,Hamburger SV,171,"['58bd4a2d-6d85-4254-b07c-c5cf9bc496fc', '58c33f5a-3350-48a4-b65f-b511edb37dee', 'eff390e6-f41e-42a3-98e8-7393959a7d5c']",48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:48.181,Carry,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,13af666f-4a76-4e9b-aea1-62831fcc8958,13,,"[87.8, 25.9]",3890360,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Schipplock,8321.0,Left Center Forward,2,Hamburger SV,171,['c471da91-a0ac-43a1-b2ab-c5ca2c46db5f'],6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:06.007,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6ecbad41-4d99-430c-b4ec-77e01cbc6048,23,,"[99.7, 22.0]",3890360,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sven Schipplock,8321.0,Left Center Forward,2,Hamburger SV,171,['60087e2f-eb0d-4176-925c-340bb5df3c8f'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:14.791,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,42e0ef56-c80a-4ffd-a52d-19a75be2734c,27,,"[33.7, 44.9]",3890360,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konstantin Rausch,11134.0,Left Midfield,2,Hamburger SV,171,['c2356ef8-1f47-4fa2-af68-5cd797150fa2'],17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:17.833,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1c33ee2c-1208-4ca9-9488-1dedc6fe147b,72,,"[97.9, 57.5]",3890360,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcel Heller,9401.0,Right Midfield,5,Darmstadt 98,872,['36a3424b-621f-47c3-b16b-e810f3858d36'],38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:38.315,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,cfcaa5e7-d2bd-48f9-9f04-e67415adaa64,85,,"[44.3, 33.0]",3890360,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,6,Hamburger SV,171,['3f988fae-30be-47c5-b86a-081ea12dd6ee'],47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:47.016,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,76e529b0-24f0-42f9-ae8b-f1521f8d7c11,103,,"[87.5, 35.8]",3890360,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,9,Darmstadt 98,872,['a95d07fc-7ada-443b-9068-0a8be29f228b'],53,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:53.355,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,a2b78f91-ccd5-4fda-a67d-671c42736f2c,170,,"[27.9, 60.6]",3890360,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emir Spahić,26791.0,Left Center Back,9,Darmstadt 98,872,['794d0ca9-2b66-4c5d-bc88-a32ed3047bee'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:53.560,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,42dbb36a-3d71-42a1-b1d3-cb2c8b1d5ea0,214,,"[107.9, 68.5]",3890360,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,15,Darmstadt 98,872,['2e3f651a-eac2-413a-a3de-7b0c7e3b1280'],30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:30.859,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,3da7cd76-eef8-47c6-8876-21b873a43698,218,,"[108.6, 48.1]",3890360,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,16,Darmstadt 98,872,['6c77ba28-c94b-4ef9-839b-f63aa295e54a'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:06:43.008,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a9596b71-ca10-458a-a737-5bedbb528ab4,222,,"[19.8, 38.1]",3890360,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,16,Darmstadt 98,872,['8ccc3257-8250-4a2e-8ff8-b5a6752ea897'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:06:46.279,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.062494,,,,,,,,,,,,,,,0d1dfb66-babe-4475-8285-7e9ed4308d36,236,,"[64.2, 54.1]",3890360,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sven Schipplock,8321.0,Left Center Forward,17,Hamburger SV,171,['55900897-45be-4e9b-8eb8-f5760e67b907'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:12.297,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9dbafcaf-0812-48c3-97af-ca8ca22e04a2,295,,"[73.1, 72.0]",3890360,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,23,Darmstadt 98,872,['3415f9ed-1d3b-4318-bef6-e137da25e7c6'],23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:23.125,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e680e741-1f12-4d7e-97d6-fc818dddba9e,314,,"[98.6, 50.0]",3890360,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,23,Darmstadt 98,872,['0d8edc25-aa15-4424-ab01-98b4aeb60430'],46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:46.342,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,237e5c60-fc97-471e-b146-a19aa61b0539,335,,"[99.8, 56.8]",3890360,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sven Schipplock,8321.0,Left Center Forward,25,Hamburger SV,171,['349930ba-04b3-42e6-aa9f-6f8af2bed7c9'],38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:38.961,Duel,True
