50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9137ec1-686e-4521-b78c-330d9aa5490d,491,,,"[78.5, 75.5]",3890432,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Jung,24919.0,Right Back,26,Wolfsburg,179,"['4d1c9267-3183-4254-859e-8baa48c47daf', '5d97bf55-0a17-4a89-9ced-0d70deae2397']",48,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:48.071,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176ac925-de78-464e-ac02-09a279cf9a9e,493,,,"[48.8, 55.3]",3890432,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Knoche,8239.0,Left Center Back,26,Wolfsburg,179,['1bda213b-b541-4aaa-ab62-ce492739f840'],50,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:50.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100723b-3b7c-445c-ad15-abadf5a1101b,496,,,"[64.9, 16.2]",3890432,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,26,Wolfsburg,179,['f7451e27-debd-4d27-9ee0-fe264ad69dd6'],53,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:53.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5ce0e48-94eb-4f80-b7d7-bec4fcb44cb1,499,,,"[90.5, 1.2]",3890432,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Left Midfield,26,Wolfsburg,179,['80366157-3629-41a7-9757-589ed51c1efe'],57,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:57.098,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3790b5-13a8-44a9-82c9-311d457b0b02,502,,,"[104.7, 38.1]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicklas Bendtner,20200.0,Center Forward,26,Wolfsburg,179,['c3f37a0f-f463-4091-8c24-e52616b28f70'],1,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:01.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af624ff1-5a84-49f2-b90e-e29b66457582,505,,,"[41.1, 17.1]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,26,Wolfsburg,179,['9d3cc6e7-9a2f-4242-bb0b-392460196fee'],8,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:08.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d9048f-e1ea-4ee9-8897-a27d2d2684a5,508,,,"[49.4, 4.7]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,26,Wolfsburg,179,['71699da5-7c5a-4412-b19e-b05def2ae155'],13,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:13.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff373ad2-d493-43a8-93df-8a93f77e4b12,511,,,"[39.9, 17.6]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Knoche,8239.0,Left Center Back,26,Wolfsburg,179,['cb0f4cb2-78d5-4c6b-b454-6ce9c835d57f'],16,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:16.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a460be0e-c5f1-4e80-9bd2-0676c01c0300,514,,,"[49.6, 2.9]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,26,Wolfsburg,179,['d0606e36-ff24-462e-8d34-afd203c62b47'],20,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:20.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6425222b-e6ff-40d0-909f-9af7e56e8227,518,,,"[86.3, 73.0]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Jung,24919.0,Right Back,26,Wolfsburg,179,['c1e2250d-bc0b-42f5-b2c8-820ee7ddc3b3'],28,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:28.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23dee7a3-6201-4f0f-bcdf-633da38c72ee,521,,,"[84.5, 63.7]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Midfield,26,Wolfsburg,179,['7d1ab175-cae7-48e3-b29b-5ba2d8c21d85'],30,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:30.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623d3cf-f831-4aab-988d-ae0d9a3a45e4,525,,,"[100.0, 55.6]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Center Midfield,26,Wolfsburg,179,"['501dd005-3847-4af1-9d99-2352dca4bb91', '6acafb2c-005c-4ee6-8200-156fb8399197']",32,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:32.745,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dedb560-a97f-4599-a09d-994f4ebf9cfb,534,,,"[24.6, 31.3]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,27,Schalke 04,181,['3a997dd3-ab8f-4e15-be7d-fda05114be35'],38,,,,,,,,,,,,,,,,Schalke 04,181,00:12:38.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a225e3-be9e-4201-ac55-5f7a0b69497e,539,,,"[24.1, 55.9]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,27,Schalke 04,181,['ac698c37-94f5-46fb-ba66-cf7294564dd8'],41,,,,,,,,,,,,,,,,Schalke 04,181,00:12:41.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f8ac0e-d971-4a2a-9db9-a7ac2223f458,542,,,"[51.5, 77.2]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,27,Schalke 04,181,['fddad89d-8105-433e-b6f9-442e212fbca2'],44,,,,,,,,,,,,,,,,Schalke 04,181,00:12:44.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ecd538-3ec0-489e-b246-bee174461eda,545,,,"[104.2, 45.0]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,27,Schalke 04,181,['41d155c7-575a-4baa-b468-87e3d5d4caf8'],50,,,,,,,,,,,,,,,,Schalke 04,181,00:12:50.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dfdb57c-ed26-46f4-b268-1a2eed7980ef,553,,,"[97.5, 21.3]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,27,Schalke 04,181,['5c18f29c-bfd3-4f3c-aa59-9da64cdbadd2'],56,,,,,,,,,,,,,,,,Schalke 04,181,00:12:56.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7cfc9d1-6291-4f01-87b6-d237967eab31,556,,,"[104.2, 24.1]",3890432,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,27,Schalke 04,181,['d4c9e731-a9cd-47ee-a9a4-9c2b1ed06611'],59,,,,,,,,,,,,,,,,Schalke 04,181,00:12:59.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14e459f-44a8-42fe-b7f4-5dfe64aacace,562,,,"[108.6, 45.6]",3890432,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roman Neustädter,16534.0,Left Center Back,28,Schalke 04,181,['84f43d67-a78f-4f7e-946b-5acb5acabc82'],38,,,,,,,,,,,,,,,,Schalke 04,181,00:13:38.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24dfb105-f377-4bd8-9756-d9cd78ce5513,573,,,"[72.5, 20.4]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Center Midfield,29,Wolfsburg,179,['88dc9862-1062-4087-ae98-cbacc4c4cb27'],12,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:12.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e482340-2edd-43cd-9958-97584536b7ea,575,,,"[63.5, 51.0]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leon Goretzka,6324.0,Left Defensive Midfield,30,Schalke 04,181,['49393877-c69b-494c-941a-5578296e7637'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:14:14.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8d1ab3-6213-49be-b802-c03c3bc25baf,578,,,"[87.2, 58.2]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leroy Sané,3053.0,Right Wing,30,Schalke 04,181,['b9dc37da-2d01-4b62-9847-7e9aff603720'],15,,,,,,,,,,,,,,,,Schalke 04,181,00:14:15.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78792c1-8c60-4339-a4b5-9972f9a6ba47,582,,,"[91.5, 57.3]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Klaas-Jan Huntelaar,8060.0,Center Forward,30,Schalke 04,181,"['47d5758d-e3ae-4e32-986d-c35b01310006', '93f71ea5-3e63-42fa-bb14-3769738116ef']",17,,,,,,,,,,,,,,,,Schalke 04,181,00:14:17.338,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5c70c99-b836-45a4-a6eb-973a1fb4de59,588,,,"[43.1, 9.2]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Right Center Midfield,31,Wolfsburg,179,['a859d6a3-d2bc-4aae-9e04-ae3287a4d276'],44,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:44.323,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdea1fbd-293d-4a58-824d-9a7170df30a4,590,,,"[49.4, 3.5]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicklas Bendtner,20200.0,Center Forward,31,Wolfsburg,179,['0ea74221-8c06-40f4-aee6-6ee47f1f0616'],46,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:46.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0bc98a-1a9c-46d1-aef6-973caa295ac8,593,,,"[69.8, 68.9]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,32,Schalke 04,181,['e9c24623-11ac-420e-be96-4269fea92036'],47,,,,,,,,,,,,,,,,Schalke 04,181,00:14:47.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a268b937-aa45-4728-9c25-9ac255d232ab,596,,,"[67.8, 78.0]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,32,Schalke 04,181,['ae7b622a-2ca7-4804-b773-a33516eace71'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:14:48.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b13a70c-d15e-48f2-89b8-60073f487d3a,601,,,"[72.5, 74.0]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,32,Schalke 04,181,"['88fe793c-a095-446d-9d4c-fa742fbd66c3', 'b7ad8a52-e324-4b39-85c1-53836626b1f2']",50,,,,,,,,,,,,,,,,Schalke 04,181,00:14:50.664,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cabb73e0-3af1-4a7d-98b2-926e693e98d4,603,,,"[70.7, 74.6]",3890432,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,32,Schalke 04,181,['788cdb09-ee25-4f46-967c-a4f40b8f8249'],51,,,,,,,,,,,,,,,,Schalke 04,181,00:14:51.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b370654f-e755-4a69-8244-574ed85c6570,610,,,"[106.7, 75.2]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,33,Schalke 04,181,"['2c757c25-bfe4-458f-b937-a3ca3e910b24', '3a6681ee-8b22-487e-bb10-8e11d34e568e']",11,,,,,,,,,,,,,,,,Schalke 04,181,00:15:11.140,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502752e-dc8d-4732-8d8e-2bdeb0b8c7cd,618,,,"[28.6, 10.1]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Right Center Midfield,34,Wolfsburg,179,['51883d4e-587f-4b39-bb77-8362bcba491e'],16,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:16.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a511453-5810-4a6d-b228-925b54e05990,620,,,"[21.4, 1.7]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Midfield,34,Wolfsburg,179,['e2795f07-7ad9-4128-8751-43b223f604c0'],18,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:18.071,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd102c3-349b-4c04-9d30-108db9eec7b0,623,,,"[44.4, 4.7]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicklas Bendtner,20200.0,Center Forward,34,Wolfsburg,179,['2912f4b5-9845-472f-924a-b3d479147f42'],19,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:19.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c6c7c33-641a-4352-8c11-a0680ec1472d,631,,,"[85.4, 68.5]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,35,Schalke 04,181,"['7038435b-86dd-4e8d-b4cc-217958ad0235', '8a8aaebd-de2a-4959-839f-45fae17b52f5']",22,,,,,,,,,,,,,,,,Schalke 04,181,00:15:22.779,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e109d1-05af-4c51-a2b6-a0849f10798f,638,,,"[69.5, 55.0]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,35,Schalke 04,181,['171e3b99-1fb8-4928-a357-1c2f553018d3'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:15:26.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10b8f4e-0259-4374-9c06-3839dec40fd3,641,,,"[112.2, 4.3]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,35,Schalke 04,181,['0190f36f-5942-4142-92cb-e6734b4484a5'],32,,,,,,,,,,,,,,,,Schalke 04,181,00:15:32.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6965094b-6da4-4e93-8ec8-e8e4729ab5ee,644,,,"[96.7, 6.3]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,35,Schalke 04,181,['56b789b9-6298-42f3-a215-0fa24e5dcc5d'],35,,,,,,,,,,,,,,,,Schalke 04,181,00:15:35.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efcd43de-eb87-4275-bcbe-cc8c8e41ee38,651,,,"[112.8, 6.9]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,36,Schalke 04,181,"['5c57fb16-c1e6-407c-a0e1-a0afa6abb2c3', 'cd96405a-20cf-43a4-ae27-e65095537b55']",46,,,,,,,,,,,,,,,,Schalke 04,181,00:15:46.186,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c67178c9-f17b-474e-bcfa-2018fccff535,654,,,"[115.4, 4.0]",3890432,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Back,36,Schalke 04,181,['1368fd15-ab69-47c2-963a-cfad22f2f8fd'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:15:48.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3ee6c1-b023-4f46-abf1-8e9ab5ddad20,659,,,"[115.4, 3.4]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Max Meyer,8508.0,Center Attacking Midfield,37,Schalke 04,181,['e17186cd-b550-43e8-9298-f8a04a38f6b3'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:16:14.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b901e540-b59f-4458-ad76-792555a3e9db,662,,,"[107.4, 3.7]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,37,Schalke 04,181,['773ffc5e-d5e8-47f3-9db8-95aedbe5a163'],19,,,,,,,,,,,,,,,,Schalke 04,181,00:16:19.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465f120-f7d5-44bf-b080-6127bc165d0c,668,,,"[112.5, 4.3]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,38,Schalke 04,181,"['50758355-f083-4a0e-a378-f8c79ee09b4e', 'd18ae845-d651-4b53-aab0-f7ebd4539f29']",42,,,,,,,,,,,,,,,,Schalke 04,181,00:16:42.238,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50246c2c-28a8-4bd3-9bdd-cda25b954227,671,,,"[108.2, 2.6]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Back,38,Schalke 04,181,['0f438509-b1b1-4b82-a54e-bd2841a30f00'],43,,,,,,,,,,,,,,,,Schalke 04,181,00:16:43.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c57de4a-ad25-4b2b-958b-2b3fee3be349,675,,,"[112.2, 9.5]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,38,Schalke 04,181,['f494e26a-4200-49dd-98d8-38f2b390ad88'],47,,,,,,,,,,,,,,,,Schalke 04,181,00:16:47.555,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ad367b-7c8c-46a1-8182-384836286024,678,,,"[114.2, 39.5]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,38,Schalke 04,181,['0c8d8a6d-2ead-4b98-84d5-b52738a048ac'],49,,,,,,,,,,,,,,,,Schalke 04,181,00:16:49.560,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b155083-b272-4fb4-bfbb-f55259ac8207,681,,,"[108.4, 16.1]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,38,Schalke 04,181,['841c61f2-527e-4858-936a-68a9453b6b58'],51,,,,,,,,,,,,,,,,Schalke 04,181,00:16:51.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37f960ba-b72d-410f-9b96-e7c2465dce31,685,,,"[40.1, 76.4]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Center Midfield,39,Wolfsburg,179,['6c7da5e8-6e52-4f3b-84c2-abd4fef5b70f'],55,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:55.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9244cb84-c856-4377-91eb-5a2e32cf957d,689,,,"[28.4, 70.6]",3890432,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,39,Wolfsburg,179,['cce48ccc-e52f-4301-8cb1-09fd5f356e3b'],58,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:58.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513a8441-60b9-4bfa-a3eb-9a03cac34e28,692,,,"[64.3, 67.5]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicklas Bendtner,20200.0,Center Forward,39,Wolfsburg,179,['7962a043-9239-45a1-a961-905e45198f60'],1,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:01.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb49dc0-0375-4dd6-b313-9535a3a7c880,698,,,"[36.4, 57.3]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,40,Schalke 04,181,['a55538ca-c7bb-4579-8c44-8cf4784e9c2d'],7,,,,,,,,,,,,,,,,Schalke 04,181,00:17:07.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe68e919-00c8-4ebd-b136-dba537ffedb5,702,,,"[76.5, 55.5]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,40,Schalke 04,181,"['2c32ea65-0308-4c14-bcff-ee10ef8a351f', '51eef3af-2f16-48ad-8af5-961e7ad21d55']",10,,,,,,,,,,,,,,,,Schalke 04,181,00:17:10.986,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bb342fb-8b6f-4464-b055-ba21d99be6fa,705,,,"[68.7, 74.0]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,40,Schalke 04,181,['02cb6d6b-1676-4055-8e8c-2426d452d9df'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:17:14.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f2f383-ba41-4e4c-b6a5-3ff33ba4e48f,709,,,"[43.1, 14.7]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,41,Wolfsburg,179,['d74adfc2-dbf9-4add-9a98-4ed11b82960c'],17,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:17.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1772bb3-6552-4ac9-b023-4c8c17048e85,711,,,"[23.2, 10.9]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,41,Wolfsburg,179,['578f370f-ec25-4851-9c00-23dcd6113532'],19,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:19.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6f47ed-c880-44b6-afb2-269e6076a96b,714,,,"[7.3, 33.1]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,41,Wolfsburg,179,['b2a6ec66-5041-492d-ada9-db0925efdd48'],21,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:21.692,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21149f91-f510-48e3-b098-ed991ab45d55,717,,,"[60.6, 19.4]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicklas Bendtner,20200.0,Center Forward,41,Wolfsburg,179,['ea0ed5fc-13c0-4250-8626-a6c633aeee7e'],25,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:25.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d04244-e49a-4513-b2f7-f5d398f87e4a,721,,,"[75.7, 68.2]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,42,Schalke 04,181,['780f47e5-c21e-4f91-8ce4-3864044770dd'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:17:26.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0df6086-de89-4dec-b4df-496414975c0d,724,,,"[69.5, 54.4]",3890432,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,42,Schalke 04,181,['df417935-a67f-4d65-9c77-2aa64c168d3d'],27,,,,,,,,,,,,,,,,Schalke 04,181,00:17:27.117,Ball Receipt*,
