50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd8849a-fc9e-43e2-9705-2ee9d2f6a503,1382,,"[47.3, 76.1]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,100,Ingolstadt,189,['d4d74ea4-ba6a-4fea-aef7-8a2b0faa604a'],9,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:09.026,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e412d497-084b-4231-87ee-e4d6158ed291,1386,,"[79.0, 63.5]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,100,Ingolstadt,189,['ececcf7b-f635-4ec5-82d1-6e29cab24908'],12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:12.464,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f2e0002-54e5-43ad-9ba0-cdb8e982fc54,1390,,"[44.1, 18.1]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Defensive Midfield,100,Ingolstadt,189,['2da78d06-3388-4119-b9c9-cd1e5cb22657'],13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:13.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a9dfae5-101c-44cc-9cf2-ea6a8ced6011,1401,,"[64.2, 60.7]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukas Fröde,9257.0,Right Defensive Midfield,101,Werder Bremen,176,['1ef36988-67b9-452f-ad3d-064e80161bcf'],44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:44.837,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400eed8-b915-45c5-8e45-04e6a81887ba,1404,,"[68.1, 8.3]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,101,Werder Bremen,176,['d8e926e7-6893-437d-a22e-4ebba7ea277f'],47,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:47.043,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b18b690-63ce-429d-ab53-edb034168e72,1406,,"[76.2, 59.8]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Center Forward,101,Werder Bremen,176,['fd231014-179a-4720-add7-1e03870ffe02'],48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:48.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c705111a-e69b-45f3-a7c6-af3ae268164e,1409,,"[76.4, 18.1]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dario Lezcano,9113.0,Center Forward,101,Werder Bremen,176,"['0e92fb16-5e69-43ac-a1a0-bb161d58ec5a', '33a70e06-3359-418e-9559-826af77e1d35']",50,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:50.454,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d09485f-d349-4e67-8715-c167324e1b9e,1412,,"[97.8, 28.0]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moritz Hartmann,40464.0,Right Wing,101,Werder Bremen,176,['8368aaab-d8f1-41ff-b03f-44c831ab2ee4'],54,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:54.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8369c3cf-ed3e-4670-b526-5b6058adcc26,1414,,"[4.1, 50.4]",3890449,43,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,101,Werder Bremen,176,['f0f149e5-df97-4a84-98e5-c63baf0d3af3'],56,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:56.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ce29a4-90a7-464a-acba-b5cff1f10ef3,1416,,"[45.8, 73.5]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukas Fröde,9257.0,Right Defensive Midfield,101,Werder Bremen,176,['b40f6d77-cd3f-4f77-8f28-95c89a192d57'],0,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:00.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8558111d-6c9f-4700-864a-e9985af979af,1419,,"[52.3, 60.0]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Center Forward,101,Werder Bremen,176,['3bd1b481-290f-4435-8e86-f0d83acc9abd'],1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:01.961,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744cacc4-a726-4c18-af13-25cba1dfed6c,1421,,"[93.5, 25.0]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dario Lezcano,9113.0,Center Forward,101,Werder Bremen,176,['2c6c2a07-4d1a-45e6-ae61-23728e44e0ba'],4,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:04.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1f36b6-1e64-482b-a7ec-519f68ff28af,1423,,"[27.2, 15.3]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago García,26359.0,Left Back,101,Werder Bremen,176,['06543d3d-607d-4ed2-baf8-281efeca98b0'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:05.981,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6377a3-aca1-4400-8a8c-e0a57021881b,1426,,"[89.0, 30.3]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Center Forward,101,Werder Bremen,176,['ead6f016-3133-435f-a654-1539ad43d7a6'],10,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:10.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721637b8-5c9e-465e-8e00-a0ba2aa1257f,1428,,"[36.2, 72.7]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Vieira da Costa,8676.0,Right Back,102,Ingolstadt,189,['fcebc641-41ea-4045-842d-996dbf0a0830'],13,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:13.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d52fb62-53be-49b5-9369-f8b3707494e5,1430,,"[24.6, 64.6]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,102,Ingolstadt,189,['af3d3733-b7ec-4147-b0d9-27c0bbde15ee'],14,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:14.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611a3aa-4c67-44be-91c3-08071448862f,1433,,"[7.7, 53.4]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,102,Ingolstadt,189,['5d37ca54-324f-42bd-9d52-e01a3103ac8e'],17,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:17.226,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40259b4e-414b-4ee9-9cb9-8064aa7d2fca,1437,,"[83.2, 35.2]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,102,Ingolstadt,189,['55776e0c-7eed-4819-81ad-cf478b5e4132'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:23.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8cf8b60-b4e4-4bdd-8fb4-a23730e3f762,1439,,"[36.4, 32.0]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,103,Werder Bremen,176,['4a1271a2-a893-4fc3-add1-bf570e271502'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:24.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c94971-8ae4-4eb2-a015-f83e4941d7a8,1442,,"[46.5, 62.8]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Right Wing,103,Werder Bremen,176,['33952644-b84f-4b54-a23d-efce1635c0e1'],27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:27.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e43a54-3679-45dc-ace2-2795839f0878,1444,,"[3.7, 59.8]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,103,Werder Bremen,176,['a8f57190-939e-4770-8411-9b14d70ad30a'],31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:31.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59dd078d-2a09-4745-9fcf-52d3f003eab7,1448,,"[71.7, 31.6]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,103,Werder Bremen,176,['1f56647c-925e-45c4-a6f0-7abac4ef7509'],48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:48.872,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e44b8d7-90bd-472c-a257-21f2b723cbc3,1451,,"[83.7, 31.2]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,103,Werder Bremen,176,['2a99b7bf-6629-4eed-b2cd-1de8e95aed44'],50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:50.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bfd265b-ee56-4783-bbb9-7338e5e38b68,1453,,"[12.2, 41.7]",3890449,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,104,Ingolstadt,189,['58fe2848-7b74-4d12-a1dc-4ca175a0c2a5'],53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:53.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a72d21e-99ce-458f-8cfa-5151b7a1575e,1464,,"[61.4, 37.6]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pascal Groß,3097.0,Right Center Midfield,105,Ingolstadt,189,['c71138bb-c248-4c35-89f0-4db14bd61f84'],0,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:00.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cd56f17-38c0-4dc8-acdd-c3b8cba3739e,1467,,"[68.3, 3.1]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mathew Leckie,5481.0,Left Wing,105,Ingolstadt,189,['f2a1dd9d-cfcc-4dc7-95ea-146f020b1dbe'],4,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:04.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6e93d3-4a72-463f-962a-01be957f1e6a,1470,,"[54.0, 4.6]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robert Bauer,8394.0,Left Back,105,Ingolstadt,189,['ea2d464a-4015-4ed2-bb06-8cfbddeecced'],6,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:06.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d8100c-e656-4d79-8b46-0f32cf33c50e,1474,,"[15.2, 25.0]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ramazan Özcan,12319.0,Goalkeeper,105,Ingolstadt,189,['da5e96f2-345b-4751-87ed-ff0704e3d8fb'],10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:10.526,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d511c7-b362-448d-986d-0be653501aaa,1476,,"[78.1, 4.9]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mathew Leckie,5481.0,Left Wing,105,Ingolstadt,189,['e5b1d484-01e9-44cd-a633-b83634db8b88'],14,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:14.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194b2a9c-ec1b-42cb-8320-4375ca181faa,1480,,"[60.8, 65.0]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,105,Ingolstadt,189,"['3c3569e9-6de1-4442-9f34-0bae9c231d34', 'ef4cd646-9bec-4f1b-8101-63a36e521abd']",16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:16.452,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52591d86-9dbd-47a8-9a63-f8bd797d112e,1487,,"[74.5, 30.5]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dario Lezcano,9113.0,Center Forward,105,Ingolstadt,189,['94c0f88c-7056-4001-89b3-a4736a884e2f'],20,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:20.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cfd98c1-c8c9-47a0-91c3-9fdfeccb3a64,1490,,"[69.8, 50.8]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danny Vieira da Costa,8676.0,Right Back,105,Ingolstadt,189,['308f0a17-e96a-427e-8c79-dcde1dc5e766'],21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:21.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d13e6f7-afba-429d-bd11-60260b715fcf,1493,,"[100.6, 68.0]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pascal Groß,3097.0,Right Center Midfield,105,Ingolstadt,189,['2050de1e-0597-47ad-9ea2-435d016eb1e7'],26,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:26.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f66ee6-65ef-469c-8753-c6f29c7cbe6d,1497,,"[99.3, 74.6]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danny Vieira da Costa,8676.0,Right Back,105,Ingolstadt,189,['607c10d3-698c-440d-b2ac-5c942cffa300'],35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:35.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8fc43b5-d4b6-4f72-8d37-d33a92ab2567,1501,,"[98.2, 52.8]",3890449,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moritz Hartmann,40464.0,Right Wing,105,Ingolstadt,189,['6b866426-8c9d-4fa7-9f0e-78a8c7036e75'],38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:38.868,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e2aa44e-d37d-4dd7-893a-08e3a9a48807,1507,,"[69.3, 62.0]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sambou Yatabaré,23660.0,Right Wing,106,Werder Bremen,176,['bdc3c2a8-acee-44f4-b623-fefba1555fda'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:03.000,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ca75af-fc13-40e1-a2c3-7d6301b6c784,1511,,"[111.5, 26.0]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,107,Werder Bremen,176,['1b2d3611-bded-452a-be16-d0ae1c317cdc'],30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:30.165,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f100c4e-97f9-46ef-bc86-23cc8b66991a,1514,,"[110.6, 22.8]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Right Defensive Midfield,108,Werder Bremen,176,['78307170-8c0d-42fd-83a4-41ce9ea6283b'],46,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:46.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a0ee8af-a20f-4cc6-85d9-230954c4e505,1521,,"[104.6, 39.5]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,108,Werder Bremen,176,"['26081c91-2811-4623-8e26-c84931252688', 'edc30519-08c4-48cc-a738-e2ffaaf2b60c']",49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:49.403,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d29112f-0a29-4fda-a92c-6dba3b95b5c0,1525,,"[97.6, 39.5]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukas Fröde,9257.0,Left Defensive Midfield,108,Werder Bremen,176,['f4421b06-eb32-444d-b071-67a863f63121'],51,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:51.819,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee0c370-1bb7-4a37-9a51-d8a75d5804f7,1527,,"[97.6, 64.6]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sambou Yatabaré,23660.0,Right Wing,108,Werder Bremen,176,['62a0f262-2e86-4de7-b05e-b23394c01c51'],52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:52.592,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a040a102-457b-46d4-b43d-9b768c48deb4,1536,,"[80.7, 73.5]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sambou Yatabaré,23660.0,Right Wing,108,Werder Bremen,176,['26da391f-bbfb-427f-a295-a0391be45a60'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:03.680,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af187542-e11f-4a40-b31f-b6664d20e50d,1542,,"[79.8, 10.4]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,109,Ingolstadt,189,['e3163fba-ebc0-4fb8-bcb0-347492b65889'],34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:34.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421aab32-9506-4bac-8a23-8eaa43e40421,1547,,"[66.4, 72.7]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,110,Werder Bremen,176,['4856e8a2-d13f-493e-9f59-625980a86093'],45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:45.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3511bc5-5a55-4e4a-9969-e2162a17923e,1550,,"[55.7, 73.3]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Right Defensive Midfield,110,Werder Bremen,176,['71cd6f03-1474-4b0e-a84a-13b545f5242c'],47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:47.570,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948d7a3e-6982-40dc-8c2c-70c854facd31,1554,,"[68.1, 77.2]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sambou Yatabaré,23660.0,Right Wing,110,Werder Bremen,176,['5e59571a-77e6-48c2-8d02-52595086591b'],50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:50.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123a0b6d-9711-436e-a972-2888d8797850,1557,,"[84.1, 74.6]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukas Fröde,9257.0,Left Defensive Midfield,111,Werder Bremen,176,['54f00d32-3b65-47e1-8a01-3ac92ab60729'],0,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:00.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff4439d-18a0-446a-a633-6fb1aed068ea,1564,,"[47.5, 24.1]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Hartmann,40464.0,Right Wing,111,Werder Bremen,176,['2c7f4d23-62a3-4554-9474-adbe911df425'],3,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:03.985,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e798d35-6c46-4d33-a0e1-b0f834b92aef,1566,,"[42.4, 48.1]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Vieira da Costa,8676.0,Right Back,111,Werder Bremen,176,['8145d626-b4dc-4f89-b30f-abd8a85c7813'],8,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:08.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85dae142-af7f-4899-a6db-a9674f696b5a,1568,,"[83.5, 13.2]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Wing,112,Werder Bremen,176,['43eec4a6-a04d-499f-89f6-97aa2f6263eb'],11,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:11.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee18313d-32bc-457b-9d9c-ebbdae631ee1,1570,,"[87.7, 7.2]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,112,Werder Bremen,176,['b6a2bdc0-f351-48c5-b218-b5d4256c9956'],12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:12.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a0d71a-2dd7-46cb-a87c-7f78536ddf9d,1573,,"[75.3, 7.7]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Wing,112,Werder Bremen,176,['ad4cafc9-43ac-4636-9210-a44de2d919dd'],14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:14.622,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b095703-137b-4995-9401-29434e53b1b1,1577,,"[82.8, 19.8]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Right Defensive Midfield,112,Werder Bremen,176,['f54ba6ec-e98e-4525-82c4-6821f066e651'],17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:17.517,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d97e7188-1fd1-4d78-8b99-27cf6645c28a,1579,,"[51.6, 55.5]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dario Lezcano,9113.0,Center Forward,112,Werder Bremen,176,['ce75a599-2801-419e-95e1-a3796edd3d9e'],18,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:18.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4895df84-03a0-4847-8dd0-23c62e79503c,1585,,"[51.2, 26.3]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,112,Werder Bremen,176,['f6cb5d2b-4f70-4ef7-bdd2-1ef3e3e5c5d3'],23,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:23.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6aa502-8d01-4838-b656-c687d618fd09,1589,,"[43.7, 52.6]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,112,Werder Bremen,176,['3ac6ffdd-12cb-40d7-8708-3886b284728b'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:25.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7bf8779-aa4a-4a51-8801-76f469e4c511,1592,,"[83.2, 6.4]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,112,Werder Bremen,176,['b2045380-44da-40a8-8e1c-e014cce02605'],30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:30.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159b2e34-b739-4ff7-87a1-62f61ad06b6c,1595,,"[54.4, 15.8]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,112,Werder Bremen,176,['ea6f7d7e-837f-4152-81bb-95402a83a5e3'],35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:35.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6b61a1-9636-4d1f-8c80-8eaaad4d0789,1598,,"[84.1, 54.9]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,112,Werder Bremen,176,['b55dd830-c3e9-413b-9cdf-0f42e4a148ac'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:38.887,Ball Receipt*,
