50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.280894,,,,,,,,,,,,,48f9131e-4dfa-48f5-a683-4a05f9eddd04,130,,"[41.4, 43.1]",3890276,3,,,,1.7051178,,Left Foot,,,"[39.4, 57.9]",,Ground Pass,,14.934524,,,,Marvin Schulz,29245.0,,,,,Free Kick,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['33f0e204-f5ab-4af2-840b-3ab10797c5ef'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:16.470,Pass,
,,,,,,,,,,,,,,,,,1.052495,,,,,,,,,,,,,b47a1f62-9971-4343-abd5-b5ec4876554b,132,,"[39.4, 57.9]",3890276,3,,,,-1.7787548,,Right Foot,,,"[37.1, 47.0]",,Ground Pass,,11.1400175,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,11,Borussia Mönchengladbach,185,['081d68ba-32d8-43e8-8734-37a47ea5c5c6'],17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:17.751,Pass,
,,,,,,,,,,,,,,,,,1.835117,,,,,,,,,,,,,d3d27d7a-57d3-4a8e-94e0-ae5e4a268a6b,135,,"[40.1, 41.8]",3890276,3,,,,-1.4154321,,Right Foot,,,"[44.0, 16.9]",,Ground Pass,,25.203571,,,,Oscar Wendt,8809.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['ee40fe9d-ccb9-4da0-824d-aedc3be2757f'],21,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:21.436,Pass,
,,,,,,,,,,,,,,,,,1.009268,,,,,,,,,,,,,8bc44805-fcc5-4f91-b585-394634f54386,138,,"[44.2, 15.2]",3890276,3,,,,0.8913825,,Left Foot,,,"[50.5, 23.0]",,Ground Pass,,10.026465,,,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,11,Borussia Mönchengladbach,185,['80cc0e08-7c38-4f11-a4d3-f3b3471defd9'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:26.163,Pass,
,,,,,,,,,,,,,,,,,1.038405,,,,,,,,,,,,,4872272e-0ba1-4ba7-b51e-738347c31a66,142,,"[51.3, 24.1]",3890276,3,,,,3.1147535,,Right Foot,,,"[36.4, 24.5]",,Ground Pass,,14.905368,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,11,Borussia Mönchengladbach,185,['04ad87d5-d65d-4f2e-883b-c20e67d05159'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:27.252,Pass,
,,,,,,,,,,,,,,,,,1.432263,,,,,,,,,,,,,cdc414ba-f4c8-4934-b8b4-c0d3d4966520,145,,"[36.4, 24.5]",3890276,3,,,,1.4519057,,Left Foot,,,"[39.9, 53.8]",,Ground Pass,,29.508305,,,,Marvin Schulz,29245.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['3d11cec3-5735-4fa4-aa5a-cb3655c73e0a'],28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:28.330,Pass,
,,,,,,,,,,,,,,,,,1.611018,,,,,,,,,,,,,52c174e1-ee24-4b3f-993e-e7e0724b0011,148,,"[45.5, 55.1]",3890276,3,,,,1.1935472,,Right Foot,,,"[53.9, 76.3]",,Ground Pass,,22.803509,,,,Julian Korb,8545.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,11,Borussia Mönchengladbach,185,['53e0083c-8b16-4b5a-af22-2d23f93acb36'],31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:31.373,Pass,
,,,,,,,,,,,,,,,,,1.751955,,,,,,,,,,,,,2fc43f61-8ab8-4a64-9f51-7b53ed66d941,151,,"[53.9, 76.3]",3890276,3,,,,-2.3782175,,Right Foot,,,"[42.3, 65.2]",,Ground Pass,,16.055218,,,,Marvin Schulz,29245.0,,,,,,1,From Free Kick,Julian Korb,8545.0,Right Back,11,Borussia Mönchengladbach,185,['03e25147-4d1b-46f8-b735-09a817efeb07'],33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:33.828,Pass,
,,,,,,,,,,,,,,,,,1.674169,,,,,,,,,,,,,0229a206-21aa-4ac4-9c75-04a95c0d4abd,154,,"[43.3, 62.6]",3890276,3,,,,-1.6590022,,Right Foot,,,"[40.7, 33.2]",,Ground Pass,,29.514742,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,11,Borussia Mönchengladbach,185,['1e05f56e-aba7-40af-ad41-e761d2185368'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:36.818,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,125deab2-5602-40a2-8648-94af8e965900,157,,"[44.4, 20.8]",3890276,3,,,,-1.2875755,,Right Foot,,,"[48.3, 7.4]",,Ground Pass,,13.956002,,,,Oscar Wendt,8809.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['8e538155-01f9-4584-a1b9-4e06abc6ed75'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:39.972,Pass,
,,,,,,,,,,,,,,,,,1.713419,,,,,,,,,,,,,1beea522-6b8f-4289-9b96-192a5ebc25db,160,,"[48.3, 7.4]",3890276,3,,,,2.0840485,,Left Foot,,,"[39.0, 23.9]",,Ground Pass,,18.940434,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,11,Borussia Mönchengladbach,185,['8ddef2a6-a175-4368-bb2b-f930ff91031b'],42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:42.895,Pass,
,,,,,,,,,,,,,,,,,0.800282,,,,,,,,,,,,,a95bedf9-c0c9-4819-81e3-fafcf0fb0e1a,163,,"[30.6, 32.5]",3890276,3,,,,0.5880026,,Right Foot,,,"[42.3, 40.3]",,Ground Pass,,14.06165,,,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['30c33def-0602-4d3a-a11d-d058a9e84f6c'],47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:47.580,Pass,
,,,,,,,,,,,,,,,,,1.455816,,,,,,,,,,,,,7679a952-57c7-4f47-9af3-6ef76e0b1a09,166,,"[42.3, 40.3]",3890276,3,,,,-2.5322664,,Left Foot,,,"[32.7, 33.6]",,Ground Pass,,11.706836,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,11,Borussia Mönchengladbach,185,['fd5e39d6-f05c-48f7-a9bf-8ecb4b5ce069'],48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:48.987,Pass,
,,,,,,,,,,,,,,,,,1.10331,,,,,,,,,,,,,55e3aeb0-3e6a-42c9-b983-497e35080ef4,169,,"[32.7, 33.6]",3890276,3,,,,-1.3024302,,Right Foot,,,"[37.1, 17.6]",,Ground Pass,,16.593975,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['a7cd4af7-6db5-48cf-8d00-9412d1392de9'],50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:50.483,Pass,
,,,,,,,,,,,,,,,,,0.990655,,,,,,,,,,,,,00846bde-386a-4c81-a203-22a7c803c66f,172,,"[46.4, 8.9]",3890276,3,,,,1.2003039,,Left Foot,,,"[51.1, 21.0]",,Ground Pass,,12.980755,,,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Borussia Mönchengladbach,185,['d6ccf7c8-8b04-43ea-b228-0144e8df1942'],56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:56.438,Pass,
,,,,,,,,,,,,,,,,,1.022575,,,,,,,,,,,,,1f750c70-12a4-4588-bb21-b409abc76421,175,,"[50.7, 21.3]",3890276,3,,,,2.7910252,,Right Foot,,,"[37.3, 26.2]",,Ground Pass,,14.267796,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,11,Borussia Mönchengladbach,185,['a90e2ee7-f8de-4945-aacb-9d9cb3db58ff'],57,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:57.548,Pass,
,,,,,,,,,,,,,,,,,1.68858,,,,,,,,,,,,,c5f3964e-2ff8-4c5f-96c3-cbd5d6470fac,178,,"[37.3, 26.2]",3890276,3,,,,1.3056654,,Left Foot,,,"[45.5, 56.4]",,Ground Pass,,31.29345,,,,Marvin Schulz,29245.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['3fecefb5-939c-4077-bcf4-5170ba038a73'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:59.370,Pass,
,,,,,,,,,,,,,,,,,1.403811,,,,,,,,,,,,,298aa556-fd2a-4a36-8a99-448348f3d6dc,181,,"[45.5, 56.4]",3890276,4,,,,-1.8572185,,Right Foot,,,"[41.2, 41.8]",,Ground Pass,,15.220053,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,11,Borussia Mönchengladbach,185,['d026c1a3-79e8-412c-b741-a0b1bba25ca2'],2,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:02.550,Pass,
,,,,,,,,,,,,,,,,,1.812667,,,,,,,,,,,,,b7614064-2168-4cdd-89cd-00f718914ec1,184,,"[41.2, 41.4]",3890276,4,,,,-1.3176403,,Right Foot,,,"[46.4, 21.3]",,Ground Pass,,20.761744,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,11,Borussia Mönchengladbach,185,['522fa615-1213-4e5f-9e79-3c81d06d0fed'],4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:04.754,Pass,
,,,,,,,,,,,,,,,,,3.121892,,,,,,,,,,,,,284c9418-1270-4635-be21-e7a0e52adb5f,190,,"[61.1, 15.8]",3890276,4,,,,-0.11915123,,Left Foot,,,"[89.5, 12.4]",,High Pass,,28.602797,,,,Patrick Herrmann,8813.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Borussia Mönchengladbach,185,['07a3e7cc-0f1e-4882-9c19-97fd3303ff1e'],8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:08.765,Pass,
,,,,,,,,,,,,,,,,,0.614283,,,,,,,,,,,,,82d622b7-88ec-47bd-9518-c84120012dec,194,,"[97.5, 8.1]",3890276,4,,,,1.3487145,,Right Foot,,,"[101.0, 23.6]",,Ground Pass,,15.890248,,,,Thorgan Hazard,5632.0,,,,,,1,From Free Kick,Patrick Herrmann,8813.0,Left Midfield,11,Borussia Mönchengladbach,185,['a5a204a0-6438-426e-b6b6-a47ed6824c5a'],15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:15.450,Pass,
,,,,,,,,,,,,,,,,,0.781177,,,,,,,,,,,,,488b256b-992f-4003-bdc9-8ece3ade07c3,197,,"[101.0, 23.6]",3890276,4,,,,2.4551072,,Right Foot,,,"[93.8, 29.5]",,Ground Pass,,9.3085985,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Right Center Forward,11,Borussia Mönchengladbach,185,['8a5d63a6-1db8-4c1a-a6e0-e8c3dcc60930'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:16.144,Pass,
,,,,,,,,,,,,,,,,,2.62006,,,,,,,,,,,,,21b0757c-e5a2-45f2-bd12-29dca50f68eb,200,,"[93.8, 29.5]",3890276,4,,,,-0.28232783,,Left Foot,,,"[120.0, 21.9]",,High Pass,,27.28003,,Out,,Thorgan Hazard,5632.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Borussia Mönchengladbach,185,['3bc169a8-ccd4-4a62-bcf1-f57f3e6d0902'],17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:17.101,Pass,
,,,,,,,,,,,,,,,,,2.999939,,,,,,,,,,,,,5c9198c5-3d41-4a5b-a7a9-d342da0e1bbf,202,,"[6.0, 44.0]",3890276,4,,,,0.3424243,,Right Foot,,,"[69.4, 66.6]",,High Pass,,67.307655,,Incomplete,,Christian Clemens,9098.0,,,,,Goal Kick,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,12,FSV Mainz 05,177,"['51fe45a0-b4a2-422f-9a77-9032daf98be6', 'ad3b9754-6b6a-4974-9215-7c089086b25e']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:45.331,Pass,
,,,,,,,,,,,,,,,,,0.683901,,,,,,,,,,,,,ad3b9754-6b6a-4974-9215-7c089086b25e,204,,"[50.7, 13.5]",3890276,4,,,,0.0,,Head,,,"[62.4, 13.5]",,High Pass,,11.7,,,,Thorgan Hazard,5632.0,,,,,Recovery,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,12,FSV Mainz 05,177,"['5c9198c5-3d41-4a5b-a7a9-d342da0e1bbf', 'f4606fb2-4ced-4bac-9b39-3932457f4eb0']",48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:48.331,Pass,
,,,,,,,,,,,,,,,,,1.915577,,,,,,,,,,,,,ad7ead46-5be9-4223-9b08-b3f76f7c8ef6,210,,"[64.6, 71.2]",3890276,4,,,,-3.1266685,,Right Foot,,,"[51.2, 71.0]",,Ground Pass,,13.401492,,,,Daniel Brosinski,8548.0,,,,,Recovery,1,From Goal Kick,Christian Clemens,9098.0,Right Wing,12,FSV Mainz 05,177,"['47e7bf5d-3e89-42db-902f-3f29a86dcb8a', 'a8c416fe-2332-438f-bf17-66022c93c747']",50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:50.064,Pass,True
,,,,,,,,,,,,,,,,,1.724897,,,,,,,,,,,,,d7331569-50b5-4c86-a6a5-764e99f3c0a2,212,,"[51.2, 71.0]",3890276,4,,,,-1.9583201,,Right Foot,,,"[41.2, 46.5]",,Ground Pass,,26.462236,,,,Stefan Bell,8559.0,,,,,,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,12,FSV Mainz 05,177,['0fb93dbe-8338-47ea-8ae8-c7c5a3409a81'],51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:51.979,Pass,
,,,,,,,,,,,,,,,,,1.895161,,,,,,,,,,,,,314bcf33-aaed-4e42-a408-ed6f35eece92,215,,"[45.4, 32.6]",3890276,4,,,,-0.014284743,,Left Foot,,,"[87.4, 32.0]",,High Pass,,42.004284,,Incomplete,,Yoshinori Muto,6337.0,,,,,,1,From Goal Kick,Stefan Bell,8559.0,Left Center Back,12,FSV Mainz 05,177,"['78cb5bee-8854-4a9a-950c-873f24172617', 'ba050088-5944-4944-b18a-66945824cd0b']",55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:55.560,Pass,
,,,,,,,,,,,,,,,,,1.431774,,,,,,,,,,,,,ba050088-5944-4944-b18a-66945824cd0b,217,,"[32.7, 48.1]",3890276,4,,,,1.8632393,,Other,,,"[29.9, 57.4]",,Low Pass,,9.712363,,,,Julian Korb,8545.0,,,,,Recovery,1,Regular Play,Marvin Schulz,29245.0,Right Center Back,13,Borussia Mönchengladbach,185,"['314bcf33-aaed-4e42-a408-ed6f35eece92', '46f72aea-9e71-422f-9861-81fdc3a9a2b6']",57,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:57.455,Pass,
,,,,,,,,,,,,,,,,,1.691931,,,,,,,,,,,,,f1c9fdad-5167-4e00-838b-8a12b263f227,220,,"[25.6, 57.9]",3890276,4,,,,-2.500636,,Right Foot,,,"[6.7, 43.8]",,Low Pass,,23.580076,,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Julian Korb,8545.0,Right Back,13,Borussia Mönchengladbach,185,['13ea003a-02b8-421c-b5ee-2ddeffeba8db'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:59.617,Pass,
,,,,,,,,,,,,,,,,,3.167207,,,,,,,,,,,,,baedf181-1f37-4fab-a1a5-24f0b99deecd,224,,"[6.1, 40.1]",3890276,5,,,,-0.6799704,,Left Foot,,,"[47.9, 6.3]",,High Pass,,53.755745,,,,Patrick Herrmann,8813.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,13,Borussia Mönchengladbach,185,['d15a6c75-8e61-4229-9514-2de1032b7393'],3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:03.812,Pass,
,,,,,,,,,,,,,,,,,1.311585,,,,,,,,,,,,,38467907-5618-4bcc-ad7d-f32e9cca881f,226,,"[47.9, 6.3]",3890276,5,,,,1.3309023,,Head,,,"[51.3, 20.2]",,High Pass,,14.309787,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Patrick Herrmann,8813.0,Left Midfield,13,Borussia Mönchengladbach,185,['37979fe7-f72a-441b-ae20-928c2374f77a'],7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:07.099,Pass,
,,,,,,,,,,,,,,,,,1.841588,,,,,,,,,,,,,2b49e5ef-080d-45b1-87e9-9fa7217922f0,228,,"[51.3, 20.2]",3890276,5,,,,0.20812221,,Head,,,"[67.4, 23.6]",,High Pass,,16.45509,,Incomplete,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,13,Borussia Mönchengladbach,185,"['75c2dd59-1582-4f8c-888c-8f75fcd87523', 'c5c66d59-b8c1-4e6b-a9ac-f187f20867bb']",8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:08.451,Pass,
,,,,,,,,,,,,,,,,,0.917133,,,,,,,,,,,,,c5c66d59-b8c1-4e6b-a9ac-f187f20867bb,230,,"[52.7, 56.5]",3890276,5,,,,-0.82537687,,Left Foot,,,"[57.5, 51.3]",,Ground Pass,,7.0767226,,,,Fabian Frei,8561.0,,,,,Recovery,1,Regular Play,Niko Bungert,13319.0,Right Center Back,14,FSV Mainz 05,177,"['2b49e5ef-080d-45b1-87e9-9fa7217922f0', '8834e468-649d-4f0b-a6ad-899b40c0f29a']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:10.292,Pass,
,,,,,,,,,,,,,,,,,0.494138,,,,,,,,,,,,,372c32c8-25db-49d8-93d0-454057b9d56a,232,,"[57.5, 51.3]",3890276,5,,,,1.5707964,,Right Foot,,,"[57.5, 64.0]",,Ground Pass,,12.7,,,,Julian Baumgartlinger,20037.0,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,14,FSV Mainz 05,177,['cdf5750a-704a-4e08-891d-53df9075d0be'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:11.210,Pass,
,,,,,,,,,,,,,,,,,1.994016,,,,,,,,,,,,,d1b6d9a3-3c7b-46c6-a5d3-fa248168c486,236,,"[53.8, 61.7]",3890276,5,,,,-2.062474,,Left Foot,,,"[42.5, 40.6]",,Ground Pass,,23.93533,,,,Stefan Bell,8559.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,14,FSV Mainz 05,177,"['13c5a289-debb-49da-a05c-3f79669059a9', '3c561e9e-1f8a-4a5a-bc6c-4f700e851adf']",13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:13.316,Pass,True
,,,,,,,,,,,,,,,,,2.17086,,,,,,,,,,,,,8b36078f-be68-4c81-8b96-1c479d53889b,240,,"[52.7, 37.0]",3890276,5,,,,-1.0998584,,Right Foot,,,"[69.4, 4.2]",,Ground Pass,,36.806656,,,,Joo-Ho Park,5609.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,14,FSV Mainz 05,177,['a6424c6b-69d9-45d9-9a9b-ebd7558d2c08'],19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:19.265,Pass,
,,,,,,,,,,,,,,,,,2.129298,,,,,,,,,,,,,8e80dc28-8e41-4150-90eb-b4d1cfc669ae,243,,"[70.3, 4.2]",3890276,5,,,,0.48099408,,Left Foot,,,"[102.3, 20.9]",,High Pass,,36.095566,,Pass Offside,,Yoshinori Muto,6337.0,,,,,,1,Regular Play,Joo-Ho Park,5609.0,Left Back,14,FSV Mainz 05,177,['9bdf1901-681a-45fe-9f49-57da9efa756b'],22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:22.892,Pass,
,,,,,,,,,,,,,,,,,1.876675,,,,,,,,,,,,,62fa369a-7a49-4e4e-b8cf-ddc3b3b5b361,245,,"[25.8, 28.0]",3890276,5,True,,,-0.94131297,,Right Foot,,,"[38.4, 10.7]",,Ground Pass,,21.402103,,,,Oscar Wendt,8809.0,,,,,Free Kick,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,15,Borussia Mönchengladbach,185,['81983ec1-83b1-4567-9f26-19b00d574a74'],34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:34.125,Pass,
,,,,,,,,,,,,,,,,,1.390501,,,,,,,,,,,,,1aa629ad-9bc4-4ca5-ac97-61c147a86ece,247,,"[42.3, 8.9]",3890276,5,,,,1.5055624,,Left Foot,,,"[43.6, 28.8]",,Ground Pass,,19.942417,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,15,Borussia Mönchengladbach,185,['3859467c-0f82-426e-b29a-4975cf9bd46d'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:36.697,Pass,
,,,,,,,,,,,,,,,,,0.926338,,,,,,,,,,,,,8e151cf2-e2d5-42e9-822d-f0c91a6e1d30,250,,"[43.3, 28.8]",3890276,5,,,,1.3094257,,Left Foot,,,"[49.8, 53.1]",,Ground Pass,,25.154324,,,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,15,Borussia Mönchengladbach,185,['d88cdb3e-bc28-4280-b4ff-50ee3e374408'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:39.081,Pass,
,,,,,,,,,,,,,,,,,1.520014,,,,,,,,,,,,,38c72690-a235-41ee-91f4-a25dae10ca66,253,,"[49.8, 53.1]",3890276,5,,,,0.9767454,,Right Foot,,,"[65.2, 75.9]",,Ground Pass,,27.513634,,,,Ibrahima Traoré,11285.0,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Defensive Midfield,15,Borussia Mönchengladbach,185,['3cf1fa4e-5f01-4c67-a3dc-eee4625e2f54'],41,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:41.786,Pass,
,,,,,,,,,,,,,,,,,0.54004,,,,,,,,,,,,,41db2086-3af7-4aa0-b861-2529d47ad8c7,256,,"[60.7, 75.0]",3890276,5,,,,3.0100045,,Right Foot,,,"[53.9, 75.9]",,Ground Pass,,6.8593,,,,Julian Korb,8545.0,,,,,,1,From Free Kick,Ibrahima Traoré,11285.0,Right Midfield,15,Borussia Mönchengladbach,185,['19838bff-51dc-4040-bbf0-cd28184124ad'],45,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:45.608,Pass,
,,,,,,,,,,,,,,,,,1.507687,,,,,,,,,,,,,003a8205-251a-4f42-87c1-b9d0135ad274,259,,"[53.9, 75.9]",3890276,5,,,,-2.3697684,,Right Foot,,,"[42.7, 65.0]",,Ground Pass,,15.6285,,,,Marvin Schulz,29245.0,,,,,,1,From Free Kick,Julian Korb,8545.0,Right Back,15,Borussia Mönchengladbach,185,['f38b282e-9256-46c9-bea7-1d4328d54fdc'],47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:47.078,Pass,
,,,,,,,,,,,,,,,,,1.397978,,,,,,,,,,,,,ff716c83-d5de-402b-98e4-b481a8eeb0aa,262,,"[44.9, 59.4]",3890276,5,,,,-1.694657,,Right Foot,,,"[41.8, 34.5]",,Ground Pass,,25.09223,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,15,Borussia Mönchengladbach,185,['9f87ea71-78ac-4eb3-92ba-569231857185'],49,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:49.305,Pass,
,,,,,,,,,,,,,,,,,0.987466,,,,,,,,,,,,,097fc173-7318-48f3-aa63-6a30b64ade01,265,,"[43.3, 31.7]",3890276,5,,,,1.3521274,,Left Foot,,,"[48.3, 54.2]",,Ground Pass,,23.04886,,,,Marvin Schulz,29245.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,15,Borussia Mönchengladbach,185,['7fbff0c6-215a-4cc2-9b44-bd7faaef7158'],52,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:52.543,Pass,
,,,,,,,,,,,,,,,,,1.781945,,,,,,,,,,,,,29a7fe39-f712-48e7-962b-de2cd7f7f051,268,,"[48.3, 54.2]",3890276,5,,,,-1.7864891,,Right Foot,,,"[44.4, 36.4]",,Ground Pass,,18.222239,,,,Tony Jantschke,12320.0,,,,,,1,From Free Kick,Marvin Schulz,29245.0,Right Center Back,15,Borussia Mönchengladbach,185,['3348f37d-900c-446f-8f5d-1baf8c090213'],55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:55.049,Pass,
,,,,,,,,,,,,,,,,,1.078833,,,,,,,,,,,,,85ae4116-041f-4aa9-8ce8-216052814db7,271,,"[46.4, 34.5]",3890276,5,,,,0.3708913,,Right Foot,,,"[62.6, 40.8]",,Ground Pass,,17.381887,,,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Tony Jantschke,12320.0,Left Center Back,15,Borussia Mönchengladbach,185,['9464a017-9042-434c-bee7-b4b5dc2e4b32'],58,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:58.831,Pass,
