50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.330845,,,,,,,,,,,,,0738acf8-f320-4527-9e8a-0341cd956411,2835,,,"[26.8, 50.7]",3890283,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,169,Hoffenheim,175,"['17a43187-f143-4326-a7d8-d3298221d253', '9d3d49d0-08f0-4df0-abb2-8f3e074d1fb7']",25,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:25.510,Pressure,
,,,,,,,,,,,,,,,,,,,0.263312,,,,,,,,,,,,,8b7ef7f7-4d01-4976-8c1c-a5618ba193cb,2841,,,"[14.6, 47.4]",3890283,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,169,Hoffenheim,175,,30,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:30.001,Pressure,
,,,,,,,,,,,,,,,,,,,1.933492,,,,,,,,,,,,,8e066150-22a1-44cd-9885-30c072e0c3ab,2849,,,"[6.1, 21.5]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,171,Darmstadt 98,872,"['9fb48292-1d0f-4d58-b703-c32dd318a5a5', 'cd91f60b-7e76-40d7-b7e0-1dc3b6158eab']",28,,,,,,,,,,,,,,,Hoffenheim,175,00:46:28.070,Pressure,
,,,,,,,,,,,,,,,,,,,0.496276,,,,,,,,,,,,,dee43f09-b7fb-4158-b811-0d8139d63d31,2852,,,"[5.3, 14.3]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jin-Su Kim,40538.0,Left Back,171,Darmstadt 98,872,"['91f7c2ad-c323-4a4a-8ca4-1e201ead8aa7', '9fb48292-1d0f-4d58-b703-c32dd318a5a5']",29,,,,,,,,,,,,,,,Hoffenheim,175,00:46:29.603,Pressure,
,,,,,,,,,,,,,,,,,,,0.876462,,,,,,,,,,,,,b6d816d0-11b4-4c87-b760-bf1547e9ef2d,2856,,,"[3.5, 6.1]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jin-Su Kim,40538.0,Left Back,171,Darmstadt 98,872,"['3b8baf9c-8c1f-4cc7-bae3-e05c3d4e54a5', '939d9225-8d16-45fb-8a90-a8d9d273a61d']",32,,,,,,,,,,,,,,,Hoffenheim,175,00:46:32.288,Pressure,
,,,,,,,,,,,,,,,,,,,1.09442,,,,,,,,,,,,,b0f49350-9c5b-4dcf-a956-99c6b192e2a8,2858,,,"[3.3, 25.6]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Süle,6322.0,Left Center Back,171,Darmstadt 98,872,"['0d7c60f1-8777-4b7b-bcc4-eebc4f84a6cc', '46722f5a-a9d9-454f-807d-9acf6e1caeca', 'efa943ea-8b07-40f2-8796-02ae751fa582']",34,,,,,,,,,,,,,,,Hoffenheim,175,00:46:34.542,Pressure,
,,,,,,,,,,,,,True,,,,,,1.341894,,,,,,,,,,,,,24e1443d-64e6-443c-9e7d-c0663722718c,2865,,,"[111.7, 62.2]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,171,Darmstadt 98,872,"['c3e34016-f571-4ff9-b117-767cd78e819c', 'f7129dd7-2e32-4c65-a96c-da2b4afb612c']",37,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:37.520,Pressure,
,,,,,,,,,,,,,,,,,,,6.420107,,,,,,,,,,,,,15e7ae23-b6ff-4213-9dab-6b52e3815712,2868,,,"[5.3, 8.2]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jin-Su Kim,40538.0,Left Back,172,Darmstadt 98,872,"['280b4506-5cab-4606-b5e6-a47cacb1800d', '9c6bd3c6-e1d0-4fe3-83ad-fe75611cfdb5', 'a35838dd-63c0-4ae0-ae29-bc5af63dbead']",51,,,,,,,,,,,,,,,Hoffenheim,175,00:46:51.275,Pressure,
,,,,,,,,,,,,,,,,,,,1.077128,,,,,,,,,,,,,7362b4d4-1246-4c66-9972-2fecbe32aa26,2871,,,"[5.1, 2.5]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Right Midfield,172,Darmstadt 98,872,['a35838dd-63c0-4ae0-ae29-bc5af63dbead'],56,,,,,,,,,,,,,,,Hoffenheim,175,00:46:56.547,Pressure,
,,,,,,,,,,,,,,,,,,,0.438111,,,,,,,,,,,,,c9cf720e-52ca-4b40-97a2-ff42dbf1c862,2873,,,"[5.3, 15.3]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Rudy,6039.0,Left Defensive Midfield,172,Darmstadt 98,872,"['45eff562-92fe-4577-87cc-b48295756547', '486bca85-09d5-4d7c-bf0a-05695b7d4506']",58,,,,,,,,,,,,,,,Hoffenheim,175,00:46:58.768,Pressure,
,,,,,,,,,,,,,,,,,,,0.922396,,,,,,,,,,,,,04d4bf43-fa5c-4e78-b8f5-fd719ef3d920,2879,,,"[5.3, 15.8]",3890283,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,172,Darmstadt 98,872,['dc079d26-0049-401b-b0ec-de2ea21f3b2e'],59,,,,,,,,,,,,,,,Hoffenheim,175,00:46:59.951,Pressure,
,,,,,,,,,,,,,,,,,,,0.7527,,,,,,,,,,,,,1aa3892b-f1f5-450f-85b9-27ebeab4ca06,2880,,,"[6.6, 21.5]",3890283,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Rudy,6039.0,Left Defensive Midfield,172,Darmstadt 98,872,['9bb1dab9-e227-421e-904f-7e3fc96598c9'],1,,,,,,,,,,,,,,,Hoffenheim,175,00:47:01.592,Pressure,
,,,,,,,,,,,,,,,,,,,0.500397,,,,,,,,,,,,,12f5e252-adfd-4fa7-8079-38af3f2cb139,2884,,,"[11.7, 22.2]",3890283,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,172,Darmstadt 98,872,['ac0e59fa-7661-41f9-b063-a6372ac17841'],3,,,,,,,,,,,,,,,Hoffenheim,175,00:47:03.008,Pressure,
,,,,,,,,,,,,,,,,,,,0.358274,,,,,,,,,,,,,21921e0e-bec0-4f60-8436-ce1bfe8c20c8,2901,,,"[18.6, 40.4]",3890283,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jin-Su Kim,40538.0,Left Back,173,Darmstadt 98,872,"['82701f85-5de1-4b50-b887-4cf1c78195b1', 'd61df4a8-8025-4161-9cc3-c6954e6c0cea', 'ebba35a4-6fcf-4aea-ab27-23ec67191469']",11,,,,,,,,,,,,,,,Hoffenheim,175,00:48:11.289,Pressure,
,,,,,,,,,,,,,,,,,,,1.974639,,,,,,,,,,,,,79ae3065-ab72-410f-afac-8437a54dabcd,2916,,,"[28.6, 70.1]",3890283,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Jungwirth,12383.0,Right Defensive Midfield,174,Hoffenheim,175,"['980da666-dac8-4514-afe0-59003999e7f1', 'df5125fd-b3df-4619-b7c4-5ea3b0c0288e']",46,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:46.778,Pressure,
,,,,,,,,,,,,,,,,,,,0.330572,,,,,,,,,,,,,efabd24c-58aa-41af-9f1b-32aa922c8718,2920,,,"[39.4, 45.3]",3890283,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Center Forward,174,Hoffenheim,175,['8020dd7e-dce7-4c44-9ccf-97d25237b6b4'],50,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:50.919,Pressure,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0dd22487-7225-4264-944c-f59b57a442e5,75,,,"[84.8, 3.9]",3890283,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kuranyi,19836.0,Center Forward,3,Hoffenheim,175,['d30d423a-d090-4e6c-8272-06e05db24fb3'],7,,,,,,,,,,,,,,,Hoffenheim,175,00:01:07.116,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,843263a9-e833-49c8-8a99-c671eb8b3be9,120,,,"[105.1, 68.7]",3890283,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Uth,8387.0,Right Midfield,6,Hoffenheim,175,['937e8673-6ec7-49be-bd43-acfaeb812796'],14,,,,,,,,,,,,,,,Hoffenheim,175,00:02:14.034,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8314a51b-bacb-4238-a965-471ee0e607dd,419,,,"[80.3, 25.7]",3890283,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcel Heller,9401.0,Right Midfield,25,Darmstadt 98,872,"['4e3135a5-bedd-4aa3-8663-60c82e68a3bb', '9760dcd1-73d2-485e-baa0-df1a632f2a86']",40,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:40.424,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f24c1df-8e90-48ad-8eb8-219cc1aa5174,465,,,"[80.2, 11.7]",3890283,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Steven Zuber,5548.0,Left Midfield,29,Hoffenheim,175,"['09aa22a3-d07a-4657-8379-c7c01b967768', 'ed54c714-69d1-4fdb-b7fb-13ce24380796']",24,,,,,,,,,,,,,,,Hoffenheim,175,00:14:24.766,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,892d0b21-8c7b-4b68-9c9b-861b7181ccb0,525,,,"[94.2, 77.8]",3890283,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,31,Darmstadt 98,872,['d8a29ac9-a0fa-4167-a77e-a2e76c7cfbb2'],36,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:36.157,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46c23592-c156-46ef-a658-1737e68eaa2d,581,,,"[38.1, 62.7]",3890283,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,34,Hoffenheim,175,['5882d0a3-6e47-40b9-92df-f6d59d283965'],58,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:58.723,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7976ba37-2d65-4bf1-9faf-6d30be8fafc5,761,,,"[62.8, 70.7]",3890283,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Uth,8387.0,Right Midfield,44,Hoffenheim,175,"['515b56dc-2efb-4d99-b9e9-a119215d2157', '89facea7-9a9c-46c1-9b44-118babca1edd']",9,,,,,,,,,,,,,,,Hoffenheim,175,00:23:09.916,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa38c69b-2d76-4b10-9e43-b63c30d6b83a,880,,,"[54.6, 50.2]",3890283,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,51,Darmstadt 98,872,"['2bc68720-0acb-40e8-a8fe-7c034de27b31', '93c62794-cb4b-4b17-928c-9b3a6557e204']",46,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:46.257,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eaa5f292-9b41-4f1b-a5b7-c3bebf18d62c,1192,,,"[76.8, 62.5]",3890283,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Holland,9222.0,Left Back,72,Darmstadt 98,872,['2fb08e75-46ab-43d2-a516-72c3eb267856'],30,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:30.409,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0dcb12dd-40dc-4f5d-a5d6-043cf350c60f,1346,,,"[100.6, 3.6]",3890283,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Zuber,5548.0,Left Midfield,78,Hoffenheim,175,['22a6df4b-c479-4d04-a81e-d244fdcb6964'],27,,,,,,,,,,,,,,,Hoffenheim,175,00:44:27.149,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd1d8267-a526-4c9a-9737-e8ff14c9dc3a,1513,,,"[104.9, 74.3]",3890283,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,89,Hoffenheim,175,"['3c0886ea-258e-4f56-bc95-46a62690c278', '5401667e-9705-4c5e-9be9-e933b2262b94']",8,,,,,,,,,,,,,,,Hoffenheim,175,00:03:08.465,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13d862f6-e077-4bcc-84e5-903d18653633,1540,,,"[45.4, 7.6]",3890283,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Center Attacking Midfield,92,Hoffenheim,175,['a77fb013-5418-4482-8330-b26bc317b91c'],19,,,,,,,,,,,,,,,Hoffenheim,175,00:04:19.810,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47b4b9f3-e710-4040-b63d-d3ffc1351bdb,1789,,,"[27.6, 38.5]",3890283,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,116,Hoffenheim,175,['1aa2dcb6-17c7-4495-9fb3-7592cea2cb56'],36,,,,,,,,,,,,,,,Hoffenheim,175,00:14:36.613,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24cff72a-2ba5-40e5-975f-2f8c663eee38,1849,,,"[49.7, 18.9]",3890283,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Stroh-Engel,40481.0,Center Forward,119,Darmstadt 98,872,['e88a042e-b8b5-4ecd-99de-4a13de1c439f'],28,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:28.575,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e359010c-455a-4083-b45d-891c4c22e54d,2207,,,"[89.2, 19.4]",3890283,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Schmid,8311.0,Left Midfield,140,Hoffenheim,175,"['0f0c5aa7-ee3b-424a-b2fc-cabc8aa13096', '2b8dc4b9-3052-48e2-b16a-b057251d9a4a']",17,,,,,,,,,,,,,,,Hoffenheim,175,00:27:17.154,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28d72bd0-78f7-4071-a90e-eb6508a2edb9,2285,,,"[71.0, 46.4]",3890283,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,146,Darmstadt 98,872,['61908b3b-7c56-427e-bdf4-390a6cabfc4b'],38,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:38.705,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d34348f-6be3-4294-bbdf-27fc8365d8a2,2448,,,"[18.4, 10.6]",3890283,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,152,Hoffenheim,175,['1ac01048-6cfb-48aa-a1c1-9df464251685'],17,,,,,,,,,,,,,,,Darmstadt 98,872,00:35:17.711,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70820421-7f5b-4d09-93b0-f101c099d621,2516,,,"[51.6, 47.3]",3890283,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Right Midfield,155,Darmstadt 98,872,['d5094093-43a8-44dd-959f-bf8b8a24acf5'],38,,,,,,,,,,,,,,,Hoffenheim,175,00:37:38.047,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f5c9784-8cca-4604-8ad7-7550a5fb71ae,2520,,,"[99.4, 38.2]",3890283,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Caldirola,9404.0,Left Center Back,155,Darmstadt 98,872,['8378d0ee-2e7b-4f72-8fd7-fa39363ab422'],42,,,,,,,,,,,,,,,Darmstadt 98,872,00:37:42.994,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5ce2a6f0-60db-4f25-a7f7-2b0db4d91b61,2626,,,"[110.1, 45.5]",3890283,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Left Midfield,160,Hoffenheim,175,['05e2ac7e-e5a2-495d-b998-4d499822f63b'],44,,,,,,,,,,,,,,,Hoffenheim,175,00:39:44.966,Dispossessed,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31093915-586c-4310-a652-fce124e01024,78,,,"[80.4, 7.5]",3890283,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kuranyi,19836.0,Center Forward,3,Hoffenheim,175,['8ffdf86a-a24b-4e3f-a6e2-bdb0aaeceeba'],8,,,,,,,,,,,,,,,Hoffenheim,175,00:01:08.713,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70a6666b-3dd0-492f-95c0-55bdea655a74,82,,,"[83.1, 61.0]",3890283,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,4,Darmstadt 98,872,['dff6d119-02a8-4676-857b-2fce74b51473'],30,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:30.908,Foul Committed,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d6e6db51-ba46-484b-bf6b-cd090b3caaf9,128,,,"[94.9, 65.4]",3890283,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,7,Darmstadt 98,872,['14847cf6-6c93-438f-ba38-646ac0329544'],16,,,,,,,,,,,,,,,Hoffenheim,175,00:02:16.334,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,851e3cbc-f1fb-4dff-89d3-1d6dbb560c0f,271,,,"[31.3, 6.2]",3890283,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,13,Darmstadt 98,872,['e1820513-685e-4eed-b3a4-f8a2659df05b'],8,,,,,,,,,,,,,,,Hoffenheim,175,00:07:08.723,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26952590-3121-4a58-af46-57891be74bd3,290,,,"[58.5, 48.6]",3890283,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Caldirola,9404.0,Left Center Back,15,Hoffenheim,175,['e1bbbc9e-83ec-4305-abe1-192b0f58959d'],22,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:22.699,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3cbd65e-a4e0-4dd7-829a-a49e3be01c4e,383,,,"[113.4, 15.1]",3890283,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Stroh-Engel,40481.0,Center Forward,23,Hoffenheim,175,['1f6713b6-b09e-4e2e-a424-dbdccbf37b1d'],15,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:15.024,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,080e3c11-c2e7-474c-8793-053a4e3ba56b,439,,,"[43.3, 49.3]",3890283,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Midfield,27,Hoffenheim,175,['8979993d-c018-4516-87e2-5d60fc297f4c'],7,,,,,,,,,,,,,,,Hoffenheim,175,00:13:07.966,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3add7719-5ff0-4431-845b-5dc7394caff1,545,,,"[7.3, 69.2]",3890283,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,György Garics,20522.0,Right Back,33,Hoffenheim,175,"['5898f191-dbcc-42ab-95ca-027f556d27c0', 'ba7caab1-bf4b-458e-b981-761f87734c7d']",34,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:34.437,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8807eee8-9a60-461c-ab7c-d6ec3dcb9f63,651,,,"[109.0, 23.5]",3890283,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Kuranyi,19836.0,Center Forward,35,Hoffenheim,175,['75f7c238-506e-4226-a69b-ab8b4603fb23'],16,,,,,,,,,,,,,,,Hoffenheim,175,00:19:16.482,Foul Committed,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0ed553a9-d030-4390-9350-0c8faf71250c,660,,,"[75.4, 65.9]",3890283,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,37,Hoffenheim,175,"['2cdd6431-1731-43ab-943a-0f7ba41c6be4', 'c6857228-9a38-4dae-b885-721bc98a0c49']",55,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:55.051,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fd35cbc-bc26-419f-8556-69b0b5261697,695,,,"[26.9, 19.2]",3890283,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Sailer,400612.0,Center Attacking Midfield,39,Hoffenheim,175,['540af29e-9691-48e2-98db-2a3621be14aa'],57,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:57.929,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e770efd9-7bd1-4c4d-a5b3-ebe3772b803a,809,,,"[109.6, 55.2]",3890283,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Kuranyi,19836.0,Center Forward,46,Hoffenheim,175,['f9e512c7-0756-47c8-959f-7062097328cd'],38,,,,,,,,,,,,,,,Hoffenheim,175,00:25:38.551,Foul Committed,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a076a45b-2e92-4055-902f-95ff9ff0dacf,836,,,"[63.6, 42.1]",3890283,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,49,Hoffenheim,175,"['1d37d2f2-6812-4cee-923d-fb7d08bdb5b7', '8436e784-8a66-4b76-9e86-f8c3c39d7cb4']",54,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:54.187,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b28cecc-b9a9-4efc-ac90-8afe952ba97b,903,,,"[80.4, 30.7]",3890283,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kevin Kuranyi,19836.0,Center Forward,54,Hoffenheim,175,['15061621-bd5e-446d-b752-f7135a01750f'],52,,,,,,,,,,,,,,,Hoffenheim,175,00:28:52.692,Foul Committed,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,67279ca6-ca56-495f-a4ae-24ba1dbe81ec,974,,,"[36.5, 70.1]",3890283,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,57,Hoffenheim,175,"['2ad27021-382c-43a6-a570-d6419f80e527', '74dd873b-2119-4b49-aa4b-bbf5a0522764']",26,,,,,,,,,,,,,,,Hoffenheim,175,00:31:26.073,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e2d78e6-c8a8-4e1e-9d6c-8e0850e65080,1000,,,"[31.5, 73.9]",3890283,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,György Garics,20522.0,Right Back,59,Hoffenheim,175,['49155f58-8afa-4e54-98b9-2d147c27de57'],22,,,,,,,,,,,,,,,Darmstadt 98,872,00:32:22.551,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,617e0105-b6af-4ede-9a50-2422953acae1,1036,,,"[77.5, 69.9]",3890283,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Center Attacking Midfield,62,Hoffenheim,175,['faac00b3-5d52-4177-aa9d-08af2a2be271'],55,,,,,,,,,,,,,,,Hoffenheim,175,00:33:55.368,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,136fec3d-b468-4388-8232-6fa35cf8d001,1073,,,"[28.4, 11.9]",3890283,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Süle,6322.0,Left Center Back,65,Darmstadt 98,872,"['374ae959-67f2-47c2-b521-ea0ad60cfc9f', 'aa5ab4fb-a8e1-470a-a74d-9017102535c3', 'ede9355d-8fdb-4387-8b3e-7c937ab57ad3']",52,,,,,,,,,,,,,,,Hoffenheim,175,00:34:52.088,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ba36d7a-a5f5-498e-8427-5a5d6dd39983,1121,,,"[19.4, 44.4]",3890283,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Right Defensive Midfield,67,Darmstadt 98,872,['a9ee9640-4373-4a9f-b7da-9b969ef99918'],29,,,,,,,,,,,,,,,Hoffenheim,175,00:36:29.881,Foul Committed,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be6f547b-b939-44b8-8ce9-cdd26fd36038,1283,,,"[79.2, 6.2]",3890283,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,75,Darmstadt 98,872,['54ae7f2b-df92-4031-9181-4a1aad1e095a'],20,,,,,,,,,,,,,,,Hoffenheim,175,00:42:20.813,Foul Committed,
