50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,0cfb345d-7546-4b8f-8c0c-57f0632e663a,2584,,,"[47.3, 2.8]",3890388,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,154,Borussia Dortmund,180,"['4554f69e-459b-4c4c-be7b-43a1b71c6188', '855abdcb-3323-4e5f-a904-ba4181a72b61']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:33.269,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,3e161a29-6313-423b-b608-ca38a6e142d4,2662,,,"[3.0, 27.7]",3890388,74,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Schmelzer,11458.0,Left Back,157,Wolfsburg,179,['26d73c06-ccfe-46dc-9a75-74dc06c1c3ed'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:09.573,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,5f5bf6a6-d2e6-4190-8d38-026647210403,2671,,,"[3.7, 46.0]",3890388,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Schmelzer,11458.0,Left Back,159,Wolfsburg,179,['212a80c2-1cb8-4003-a215-57e60f8a12ae'],5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:05.604,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,2dc9eed7-8f98-4bb6-8b0c-126db787b30c,2951,,,"[42.5, 9.5]",3890388,82,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Schmelzer,11458.0,Left Back,169,Wolfsburg,179,"['c36365a3-ce77-42d4-a46a-ae7d7e73829d', 'e40a3bca-e465-46b1-a332-1c898fb5ab60']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:41.447,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,75e97a8b-723a-4312-a9e1-6ef287c60873,3089,,,"[6.2, 24.0]",3890388,85,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Bender,8216.0,Left Center Back,177,Wolfsburg,179,['2e2a712f-0e25-4985-b759-400b6c8d2960'],15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:15.603,Clearance,True
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,6cafe7df-961f-44a5-be79-caa41b5bf804,3113,,,"[48.8, 13.6]",3890388,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timm Klose,9461.0,Left Center Back,179,Borussia Dortmund,180,"['14de6fad-a4d0-42aa-a462-674919855dd5', '4889db91-0dbf-4c3e-86f7-34b4f68a57ef']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:10.451,Clearance,True
,,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,7e04b6de-57cd-4465-bba0-e17590dc2bc2,3287,,,"[32.3, 45.8]",3890388,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,192,Borussia Dortmund,180,['a4f21db1-4271-4196-af9a-0299e6b713fd'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:47.039,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,e5cdbbc5-da1c-4604-afd5-6f88379e79c0,3298,,,"[39.7, 17.6]",3890388,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,192,Borussia Dortmund,180,['06b325bd-e03c-42d8-a691-28b4d20ad826'],55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:55.509,Clearance,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,fe788a8a-a32c-45d4-9ab0-a71049ce6980,117,,,"[11.3, 34.3]",3890388,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,8,Borussia Dortmund,180,['1c23d54c-5b19-4d1f-9544-2d567ed607c4'],36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:36.085,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,68f95761-286e-48f6-b1d5-0a66113841ae,141,,,"[64.0, 69.6]",3890388,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Caligiuri,8521.0,Right Midfield,11,Wolfsburg,179,['976e309e-c7c0-44cc-a006-a46eba9abffc'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:04.569,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,4585a613-398b-4cf9-a2d8-9f1d96ec29ab,186,,,"[30.7, 64.2]",3890388,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,15,Borussia Dortmund,180,['2535849d-b60b-41f2-a433-eac7d1f8d7b4'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:47.745,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,b51adb87-101f-4cb2-a0f8-40e1b07371c6,191,,,"[21.6, 73.9]",3890388,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,15,Borussia Dortmund,180,['7679a7a1-d3bb-4656-aae1-5334c6f9e31e'],49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:49.816,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,b057dfa4-1424-4d68-a61c-da9319298b5c,210,,,"[33.4, 33.1]",3890388,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,15,Borussia Dortmund,180,['ea8d2dac-cc2d-443a-b7c1-f660890a6ef9'],2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:02.027,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c8e02c42-e242-42c0-9cc8-2dcde604cc2c,223,,,"[48.3, 17.5]",3890388,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Left Center Forward,15,Borussia Dortmund,180,['dc14094b-6e82-4e3b-a88b-3c3e2c34df19'],15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:15.563,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,3fae3958-4933-4f10-b547-ad144bac5f6e,382,,,"[27.2, 58.9]",3890388,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,21,Wolfsburg,179,['420c75d4-2504-4dc5-aed7-dfd410119324'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:53.118,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8c5b9a72-4ff4-48c0-b432-aabe38100a37,385,,,"[28.5, 49.4]",3890388,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Center Midfield,21,Wolfsburg,179,['ebfbaf5b-43c0-48f8-a3e3-ae187d2e10b1'],55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:55.439,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6a731f41-3361-41a3-9a78-27387ee29af3,408,,,"[47.3, 42.6]",3890388,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sven Bender,8216.0,Left Center Back,21,Wolfsburg,179,['60bbc7f8-9d56-4867-9890-276659d986d6'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:11:17.760,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,1fa08b64-ab3e-448b-8b87-2a20fa604ffe,440,,,"[8.9, 75.3]",3890388,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sven Bender,8216.0,Left Center Back,24,Wolfsburg,179,['ed590eaa-10b6-4169-8370-24e32e414a94'],26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:26.624,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,0eaa3293-81f8-421b-b988-a1a6d7bbab3a,469,,,"[8.2, 40.2]",3890388,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Timm Klose,9461.0,Left Center Back,27,Borussia Dortmund,180,['a6075caa-dd0f-4792-922c-c1f48740f42b'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:42.089,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d923ddf9-ad39-4813-a65a-0c63ac0e5498,494,,,"[17.2, 2.9]",3890388,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,28,Wolfsburg,179,['e2536257-43b2-46a7-ab49-64946fe0abfd'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:27.951,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,62b3733d-cc63-4c3d-aa8f-e9512bcb6106,572,,,"[9.1, 64.8]",3890388,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,31,Borussia Dortmund,180,['90796273-71e2-44a4-a8ff-05b5e1be0775'],28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:28.785,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,76112752-98ab-446b-95c8-e240b0703f4e,605,,,"[76.1, 42.5]",3890388,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,33,Borussia Dortmund,180,['51b18e05-3cc3-4378-8882-310ff0bc9ace'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:45.546,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2e06d22d-9f2d-49d4-92d5-ad4028fba57f,681,,,"[72.6, 59.4]",3890388,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henrikh Mkhitaryan,3275.0,Right Wing,37,Borussia Dortmund,180,['8b9e9387-6e30-40a1-8a84-d16b804f55e7'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:18:59.068,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,bec13243-c001-439c-b8fb-456e966a5ca4,695,,,"[40.7, 75.0]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing,38,Wolfsburg,179,['06c75416-3969-4593-ba2e-b8824646c384'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:27.881,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,a9df219b-e79b-4c46-8334-9ba2dbd3e611,703,,,"[34.5, 73.2]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,38,Wolfsburg,179,['0c9da029-4a20-48bb-b2c9-afedbecda293'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:30.252,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,9c27cc88-7d15-4859-9ad8-1a702f81bb3d,732,,,"[24.9, 15.8]",3890388,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,38,Wolfsburg,179,['c0d994ab-e261-4b27-b9c6-7ad3644adb2a'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:49.759,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,294a1ea4-c8c3-498f-8d4b-a86798eb5d47,757,,,"[8.6, 9.2]",3890388,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,40,Borussia Dortmund,180,['9bc9e1ee-9321-4359-9642-827046b9525f'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:20:20.058,Duel,True
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,e76c5358-8057-4832-915c-c458f1752927,776,,,"[91.4, 2.6]",3890388,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,42,Wolfsburg,179,['90549267-af4c-466a-aa9e-1b7829a559d3'],58,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:58.285,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e2b733b0-82b9-4b07-822c-9e4dda8eb815,1001,,,"[97.9, 42.5]",3890388,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Schürrle,10281.0,Right Center Forward,57,Wolfsburg,179,['196df308-c26f-4a21-a5ea-c9f91e2e1a39'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:31.903,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c360975c-f146-409b-82a7-248be6da3c86,1031,,,"[56.7, 5.9]",3890388,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,59,Borussia Dortmund,180,['18f092d3-ceb4-44c9-b394-7161ef5b6ff4'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:17.564,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,4ed25864-c188-400e-a815-4efb1798379f,1113,,,"[82.2, 50.1]",3890388,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Henrikh Mkhitaryan,3275.0,Right Wing,64,Wolfsburg,179,['a1f958f1-6419-4e2f-a99e-ed509d22a6ec'],46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:46.006,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8b9398c6-9a55-4a91-b872-7143aea351ab,1195,,,"[11.3, 38.2]",3890388,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neven Subotić,4430.0,Right Center Back,67,Wolfsburg,179,['ed53bab7-8034-47d3-87f5-d1936a001c0e'],42,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:42.931,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d3886d3e-6610-415b-8bf4-b38b278363ef,1325,,,"[8.3, 44.2]",3890388,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sven Bender,8216.0,Left Center Back,75,Wolfsburg,179,['88e63917-21c0-4837-8ec6-ac29f577f176'],46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:46.712,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,63586fd1-8f89-43d9-9ccd-8123ac0f16c9,1333,,,"[58.8, 67.3]",3890388,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Łukasz Piszczek,5658.0,Right Back,76,Borussia Dortmund,180,['be19a18e-d108-4546-9353-c6a4f385ae81'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:23.449,Duel,True
,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6223168e-3651-4494-b3b4-454c31cb2f2a,1409,,,"[48.9, 62.8]",3890388,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,78,Borussia Dortmund,180,['f804725b-b0d9-45f7-b883-b707338258b9'],55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:55.827,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,5b6ef757-eb71-4e45-97e2-8f348e8ca9f6,1448,,,"[64.2, 63.5]",3890388,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henrikh Mkhitaryan,3275.0,Right Wing,80,Borussia Dortmund,180,['92652c32-51bc-4605-8e59-eba51ff8facb'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:09.585,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,94c3e9a4-9c89-4c29-8f3c-e9d6909da523,1471,,,"[6.8, 41.3]",3890388,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Łukasz Piszczek,5658.0,Right Back,83,Wolfsburg,179,['0e807c75-204b-4ca5-ac75-4572b79ca646'],3,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:03.915,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,48a08cc2-6c5f-495e-b132-16a48812ffee,1538,,,"[59.0, 13.1]",3890388,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,90,Wolfsburg,179,['ad9907a5-8aae-44c7-a366-663fe1a1019a'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:08.175,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,cd3efdc4-bee8-4c4c-8b6b-780b0b5328c9,1557,,,"[1.3, 10.3]",3890388,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,92,Wolfsburg,179,['87fc2a03-c58c-4047-869f-c7d3d2476832'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:45:53.153,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e4b3e322-a3bf-417a-ba85-46bba206597a,1560,,,"[109.2, 40.1]",3890388,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,93,Wolfsburg,179,['3ac2a049-ce1f-401a-aa8d-ea09e566b838'],14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:14.067,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,77bab77c-f557-4d53-84a3-53a03be7a452,1565,,,"[112.2, 43.7]",3890388,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,93,Wolfsburg,179,['969d0d70-72c1-4e22-a50e-988b40a56ddd'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:17.680,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,1b71eba8-535e-4f74-83c4-d77e7fff844e,1632,,,"[65.9, 33.3]",3890388,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,95,Borussia Dortmund,180,['9af11393-a219-4e95-b305-1508828e0167'],36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:36.610,Duel,True
,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,826af8aa-c21a-46a6-a708-38f605d1755a,1685,,,"[48.2, 73.7]",3890388,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,100,Wolfsburg,179,['c9514d83-6e4b-46d4-9f1d-6a30a4976946'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:06.822,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,848f8ab8-80e3-4250-9522-73c45aad6ac3,1691,,,"[61.8, 17.6]",3890388,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İlkay Gündoğan,10287.0,Right Center Midfield,101,Wolfsburg,179,['8ecf8bef-cf0b-4946-86d3-e21ae59f8efd'],13,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:13.147,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,f3827793-f105-4f1d-b39c-2d678a2b1159,1824,,,"[66.7, 63.5]",3890388,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,110,Wolfsburg,179,['b4568f5a-d970-4dc3-aa78-90e490409e8f'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:42.645,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,06cc247c-e298-4f2b-a2ba-eed7c1b01d56,1838,,,"[5.1, 61.6]",3890388,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,110,Wolfsburg,179,['5b2b6cfe-a9b9-40b8-9033-1dae5641b513'],54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:05:54.989,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2f4dc20d-fcf9-4266-88e0-f6dfe654ce4e,1841,,,"[110.0, 36.8]",3890388,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,111,Wolfsburg,179,['29b888fa-c160-489f-848d-8eadf4995b7a'],23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:23.068,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,a6b21504-3ab9-4738-a89d-7f355d170a12,1893,,,"[47.3, 30.3]",3890388,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Left Center Midfield,116,Borussia Dortmund,180,['16deea45-c120-437a-9ae7-2efdf1a4d119'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:08:33.606,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,1d3bb334-128c-4e50-9dd3-19b4700c07d6,1979,,,"[49.1, 49.5]",3890388,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Center Defensive Midfield,117,Wolfsburg,179,['68ed8efb-e3ee-44db-aebc-f45c4e78b06f'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:20.913,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,3f282a83-51c1-4bcd-ac89-7da3d05bc5b9,2124,,,"[58.6, 11.4]",3890388,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sven Bender,8216.0,Left Center Back,129,Wolfsburg,179,['d83bb8c7-4b2b-4b14-b801-a6379e61c961'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:53.482,Duel,True
,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,,,beaa8368-8519-4b4e-bce8-aec513245bbb,2160,,,"[68.6, 78.4]",3890388,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,130,Borussia Dortmund,180,['6b540fc2-ed7c-47d8-9141-be8ba4d7da4e'],43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:43.345,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,ecd2d3a1-e995-415c-9152-91129b7bf22f,2163,,,"[52.5, 1.7]",3890388,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,130,Borussia Dortmund,180,['be43e516-9e3d-488c-91f5-bf1540cce8e7'],44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:15:44.654,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a5fe0eae-b79a-4c82-a704-50e3d9f75564,2224,,,"[111.3, 47.8]",3890388,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bas Dost,10594.0,Center Forward,133,Wolfsburg,179,['26005afe-4f6f-4edd-8a6e-38a5a750d69c'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:17:10.489,Duel,True
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,619dae1a-c589-460a-9166-577b1ca8bd50,2261,,,"[27.7, 39.8]",3890388,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,136,Wolfsburg,179,['a90719c3-4052-4d9b-8e62-0c68d439526b'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:18:04.143,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9ae46ed9-dd99-45e1-91eb-0a64d4ab3eef,2267,,,"[62.9, 23.5]",3890388,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Defensive Midfield,136,Wolfsburg,179,['336abbba-665a-476d-a14d-f443c30398c9'],12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:18:12.122,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f49d463d-da1f-4833-ab65-386b3ecc5aab,2414,,,"[57.6, 73.6]",3890388,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Łukasz Piszczek,5658.0,Right Back,142,Borussia Dortmund,180,['0aaa5bbe-d13e-40ae-95bb-a374cd27e31f'],8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:08.741,Duel,True
