bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.540156,,,,,,,,,,,,,,d30fb4f5-d2b2-45f6-be19-3d4911c4b08a,3232,,"[15.2, 68.2]",3890540,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles Mariano Aránguiz Sandoval,8210.0,Center Defensive Midfield,194,Hertha Berlin,173,"['6d664653-7857-4231-91b5-2ddf39ce3d2b', '89f9c10f-5ec2-4ac1-940b-8ed6939a4455']",33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:33.201,Pressure,
,,,,,,,,,,,,,,,,,0.187697,,,,,,,,,,,,,,9dcdf175-30cc-4934-82a0-498f37961a96,3235,,"[107.9, 11.9]",3890540,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,194,Hertha Berlin,173,['422126f6-6aea-4cba-8480-f7e030455205'],34,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:34.134,Pressure,
,,,,,,,,,,True,,,,,,,0.346377,,,,,,,,,,,,,,e18108f1-27ef-4441-bd97-12bbe0a4eb74,3239,,"[98.9, 24.9]",3890540,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mitchell Weiser,8576.0,Left Midfield,194,Hertha Berlin,173,['7cda4c3e-8d0f-4779-9200-9d80656d1867'],35,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:35.939,Pressure,
,,,,,,,,,,,,,,,,,1.844525,,,,,,,,,,,,,,3bb63ed3-a73a-42c6-bd27-5ac95777a522,3251,,"[30.4, 3.1]",3890540,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabian Lustenberger,8965.0,Left Center Back,195,Bayer Leverkusen,904,['f221d812-1f83-4eca-8e78-6e31a95e6264'],12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:12.942,Pressure,
,,,,,,,,,,,,,,,,,0.399809,,,,,,,,,,,,,,afa0ca53-a951-4db6-9988-19989fb842b0,3273,,"[32.1, 43.6]",3890540,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lars Bender,8969.0,Right Back,197,Hertha Berlin,173,"['007ae7a3-a368-4f5d-8162-a7a0474425e4', '69eca848-402b-463a-8e5f-75c4a4224125']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:25.374,Pressure,
,,,,,,,,,,,,,,,,,0.743508,,,,,,,,,,,,,,a750d0f2-7740-43f9-8f63-c63c81f1fcb1,3278,,"[74.1, 66.6]",3890540,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Bellarabi,8213.0,Right Wing,197,Hertha Berlin,173,"['11a99ba0-30ec-4453-96e8-656ed2fd77bc', '2046455a-2463-4535-9ee2-c7e1d506ca90', '2e27f910-62be-4396-b927-964e7692c9b0']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:31.909,Pressure,
,,,,,,,,,,,,,,,,,0.201693,,,,,,,,,,,,,,550f01df-bb0c-4d8e-b9b9-7de2dbf37eb7,3301,,"[30.0, 49.6]",3890540,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Wing,198,Hertha Berlin,173,['cca7c729-b4b9-43ac-b649-c95563c7400a'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:55.810,Pressure,
,,,,,,,,,,,,,,,,,0.422302,,,,,,,,,,,,,,3a6490d0-8b75-4b22-82ee-6a063150e75f,3338,,"[76.4, 3.8]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ömer Toprak,8573.0,Center Defensive Midfield,201,Hertha Berlin,173,['f2b92b14-337a-4235-8a77-adc4ecba78d6'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:19.724,Pressure,
,,,,,,,,,,,,,,,,,0.889541,,,,,,,,,,,,,,ecc75895-a27c-48c2-b535-e1c1239c5c61,3342,,"[100.8, 21.8]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Bellarabi,8213.0,Right Wing,201,Hertha Berlin,173,"['a7e31954-6695-4676-9d80-cc345e8940ef', 'e828041d-28d3-4700-9cb0-c01580608be9']",24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:24.257,Pressure,
,,,,,,,,,,,,,,,,,0.175631,,,,,,,,,,,,,,1c9e9530-ce88-4e1d-b7d9-80a3963b888e,3346,,"[82.9, 60.8]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Baumjohann,33459.0,Left Center Forward,201,Hertha Berlin,173,,29,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:47:29.997,Pressure,
,,,,,,,,,,True,,,,,,,0.568164,,,,,,,,,,,,,,36450855-2f48-4c06-9253-7ae3963f595c,3364,,"[91.7, 46.0]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Left Midfield,202,Bayer Leverkusen,904,"['d1e726c8-6d9f-49bf-8fd8-0c82f11ca751', 'd2a5fdc1-bb16-44d8-89e6-fe29c0d2ed75']",46,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:47:46.617,Pressure,
,,,,,,,,,,True,,,,,,,0.2,,,,,,,,,,,,,,467c2ce3-347d-4874-a62b-00ce33419e99,3366,,"[75.0, 50.8]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,202,Bayer Leverkusen,904,"['02fd804c-131c-4f11-8a38-f46bc3718327', 'a57ff483-2bbc-4947-b557-e3224cae7d74']",49,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:47:49.666,Pressure,
,,,,,,,,,,,,,,,,,0.322648,,,,,,,,,,,,,,27a77fa0-aa9b-4eb4-b91c-344742050c53,3372,,"[73.4, 52.3]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,202,Bayer Leverkusen,904,['596c7d27-ab59-4b48-8980-3897ef31991e'],51,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:47:51.301,Pressure,
,,,,,,,,,,True,,,,,,,0.195872,,,,,,,,,,,,,,f37cd160-57aa-44d0-af64-2ccf5bb6f701,3376,,"[35.2, 23.9]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Henrichs,8211.0,Left Back,203,Hertha Berlin,173,,53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:53.285,Pressure,
,,,,,,,,,,,,,,,,,0.293189,,,,,,,,,,,,,,3e2dc908-cf43-43eb-83e9-8ef2f3d3c527,3385,,"[11.5, 7.2]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Center Back,203,Hertha Berlin,173,['eb224391-9533-46a1-92f3-78742162c5ce'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:58.783,Pressure,
,,,,,,,,,,True,,,,,,,0.284959,,,,,,,,,,,,,,f3bd2fb4-ad74-4feb-908d-735355e07221,3390,,"[114.7, 66.8]",3890540,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Weiser,8576.0,Left Midfield,203,Hertha Berlin,173,['ae5b8dd4-82ea-4018-b239-4bbab69f17b3'],1,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:48:01.616,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d19e1d68-3463-491e-a0fb-a93a40e8d3fa,33,,"[96.9, 35.9]",3890540,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,3,Bayer Leverkusen,904,,24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:24.735,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,198840a1-6158-4feb-bbca-6eb55156ab4f,54,,"[48.3, 3.1]",3890540,1,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,4,Hertha Berlin,173,,7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:07.134,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,64d1c9d7-bbc3-46bc-bf5a-7ad0576da2ee,329,,"[75.2, 38.4]",3890540,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,21,Bayer Leverkusen,904,,0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:08:00.116,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,86e9a3f3-cf51-429f-8538-116dd1d580d0,546,,"[61.8, 4.8]",3890540,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,32,Hertha Berlin,173,['5c0f35df-3a79-48a8-a0f8-d4d717f5221a'],44,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:44.341,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,54bdc754-0d9e-4907-8d54-5c3dd0afe59b,663,,"[100.2, 24.1]",3890540,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Brandt,5555.0,Left Wing,37,Bayer Leverkusen,904,['324a7d3d-0db0-4d38-93d0-6b505b08cc87'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:30.187,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8b703bc7-034c-4023-98a7-26e2d9e9b90d,765,,"[37.6, 75.8]",3890540,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,45,Bayer Leverkusen,904,,32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:32.009,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bdfc4c61-8b54-4114-9efc-c5a8b699168f,888,,"[92.3, 13.4]",3890540,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Brandt,5555.0,Left Wing,55,Bayer Leverkusen,904,['006673de-0661-4578-a1bc-82aad88e2d5d'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:59.134,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c93be9b4-e063-4f75-96f1-47f1ee102a1a,895,,"[37.3, 42.9]",3890540,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,56,Hertha Berlin,173,,3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:24:03.903,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc0339d3-d9fd-4adf-be1e-21ecc73dde2e,1230,,"[84.3, 71.7]",3890540,33,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,70,Bayer Leverkusen,904,['b312000b-d88e-4548-a02b-049c44b1c28e'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:21.653,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3e59310b-ab59-4124-a579-701e1a8e10fb,1270,,"[11.3, 4.6]",3890540,34,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,73,Bayer Leverkusen,904,,11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:11.585,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,693e6fd4-aedc-4f31-86d8-4d0022953d95,1277,,"[110.5, 78.5]",3890540,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Midfield,74,Hertha Berlin,173,,19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:34:19.648,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5d45aa5d-a0af-4e12-8430-3fee2f11bfa3,1449,,"[61.8, 69.6]",3890540,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Midfield,84,Hertha Berlin,173,['ec50ca1a-038f-4de2-8c9a-017687b4fa86'],23,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:23.999,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3f1b1b27-0e04-4b95-a91b-58b4833c433c,1502,,"[70.1, 58.3]",3890540,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Salomon Armand Magloire Kalou,8575.0,Right Midfield,88,Hertha Berlin,173,,20,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:39:20.205,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aa0c6ce2-d71b-4c96-92bb-63016fc3b2d2,1606,,"[63.0, 6.1]",3890540,43,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,95,Hertha Berlin,173,,3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:03.088,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e6754b9f-2e93-4c4e-8a7f-e922536843da,1610,,"[85.9, 72.6]",3890540,43,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Wing,96,Bayer Leverkusen,904,['ddd62cd2-f8d6-4a05-9ef2-43199fcf0b47'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:19.156,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02a7423b-68f6-415a-b605-cb7ed6bb705d,1682,,"[112.8, 70.4]",3890540,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Right Midfield,101,Hertha Berlin,173,['4b66f5aa-554a-4f66-81bb-581b6516603f'],58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:58.896,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8eca69f6-9e40-4b34-aafd-efd70e03bb0d,1785,,"[55.8, 69.0]",3890540,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,107,Bayer Leverkusen,904,,52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:52.787,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a25dd45b-35ff-4f2f-b1b4-5659a27831ea,1803,,"[15.1, 6.9]",3890540,46,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Henrichs,8211.0,Left Back,108,Hertha Berlin,173,,13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:13.189,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d5737048-8f5f-4e69-b2c0-4909b9971221,1961,,"[90.6, 15.7]",3890540,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,118,Hertha Berlin,173,['2dd95742-4e57-4704-98c1-27fd9b4fabc4'],58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:58.574,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,89c7fb2d-5eed-4f69-8e21-7e8c884ee608,2070,,"[107.4, 43.2]",3890540,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Niklas Stark,8570.0,Center Defensive Midfield,127,Hertha Berlin,173,,47,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:47.482,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,152d110b-d854-40d1-b4a6-f5a563c79025,2733,,"[57.4, 64.3]",3890540,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,158,Bayer Leverkusen,904,,23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:23.233,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1d2a46d6-e7a0-48f4-9e87-7fdb8c6c9772,2775,,"[107.7, 49.0]",3890540,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,159,Hertha Berlin,173,,51,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:25:51.700,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c43f5706-2f6e-43fa-9bb2-e83026c91384,2817,,"[58.1, 52.9]",3890540,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Wing,164,Bayer Leverkusen,904,,7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:07.090,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a91bf323-7182-4db4-b80b-7cb73042a7e9,2846,,"[102.6, 74.3]",3890540,72,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,165,Hertha Berlin,173,"['26f27985-d421-4deb-8b0d-f159c9b602e9', '8e2cc287-d54b-4c8f-bf1b-2b26e944c751']",26,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:27:26.579,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7f1b0541-e1b3-4597-8aba-3cdb31972f9d,2857,,"[53.9, 3.0]",3890540,72,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Wing,166,Bayer Leverkusen,904,,52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:52.527,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dd525846-5141-4de0-873c-5b84d66f6cd7,2869,,"[53.9, 3.8]",3890540,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Wing,168,Bayer Leverkusen,904,,8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:08.428,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bcd89502-ffad-423f-8f02-d7fab5b2dc60,2896,,"[41.4, 21.9]",3890540,75,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Center Midfield,172,Bayer Leverkusen,904,,3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:30:03.896,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,530e2454-f2c5-48f7-bde1-a3e2dd78904e,2979,,"[84.3, 75.4]",3890540,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Pekarík,9722.0,Right Back,179,Hertha Berlin,173,,27,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:27.180,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e25ccb9e-3739-41ee-aa5e-2ddca05a740c,3010,,"[106.6, 73.1]",3890540,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Left Center Forward,180,Hertha Berlin,173,,58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:58.927,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2edd6c18-adb9-4bd8-ae9e-27080215ce86,3134,,"[111.6, 71.0]",3890540,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Baumjohann,33459.0,Left Center Forward,185,Hertha Berlin,173,['83369590-2828-4015-9192-6377fe077d46'],52,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:52.517,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2967a14e-c997-46be-9fb6-6adfabc18cb1,3177,,"[90.8, 5.6]",3890540,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mitchell Weiser,8576.0,Left Midfield,190,Hertha Berlin,173,,17,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:39:17.532,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bf4b2a06-257a-4f83-afe5-a47a97890c53,3210,,"[83.4, 48.9]",3890540,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Bellarabi,8213.0,Right Wing,193,Bayer Leverkusen,904,,53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:53.132,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,15da0068-3b78-46ff-9d70-3e4c933f6a87,3238,,"[17.3, 54.5]",3890540,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Kampl,8222.0,Right Center Midfield,194,Hertha Berlin,173,,34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:34.912,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38d78669-bce9-4552-9248-6faf88c52ae3,3317,,"[80.8, 37.8]",3890540,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mitchell Weiser,8576.0,Left Midfield,198,Hertha Berlin,173,,3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:45:03.278,Miscontrol,
,,,,,,,,,,,,,,,,,0.33109,,,,,,,,,,,,,,a57ff483-2bbc-4947-b557-e3224cae7d74,3368,,"[42.8, 28.8]",3890540,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Kießling,11394.0,Center Forward,202,Bayer Leverkusen,904,['467c2ce3-347d-4874-a62b-00ce33419e99'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:49.710,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0af3299-3849-4faa-ab72-d6b19d815910,34,,"[6.6, 42.4]",3890540,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,4,Hertha Berlin,173,,26,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:26.075,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ee48e02-8668-47a1-8ec6-16e1954d130b,44,,"[25.0, 53.2]",3890540,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,4,Hertha Berlin,173,['1d617744-21a2-4de1-8ae0-1134d8c7fec9'],56,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:56.512,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e30df97-ac45-49f9-8b84-057265a50f75,65,,"[106.3, 33.1]",3890540,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Brandt,5555.0,Left Wing,5,Bayer Leverkusen,904,,16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:16.310,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c6572a26-5eee-4ec7-9aeb-08d53133f3b6,72,,"[22.7, 4.2]",3890540,2,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,7,Bayer Leverkusen,904,['285c2087-710b-4d1b-88d6-0f1b70e2837c'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:14.422,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f99260b3-14eb-4537-8a1a-b5b6a59223c6,86,,"[62.6, 48.3]",3890540,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mitchell Weiser,8576.0,Right Midfield,7,Bayer Leverkusen,904,['ad59e1cc-babd-4577-a10c-f1295043f0ef'],30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:30.720,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,82e0e91c-43ef-4e93-8047-a5e17a5a7b75,91,,"[9.2, 17.0]",3890540,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,7,Bayer Leverkusen,904,['8bdc0f95-5eb0-4806-849d-8347e82234b9'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:37.227,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4a5f3f8c-cbf6-4526-9e12-201d72c4a6cc,136,,"[33.7, 4.3]",3890540,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Midfield,12,Hertha Berlin,173,['6905c6ab-27c4-43cd-8e25-68c98961e553'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:45.544,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,57032669-831c-4e1f-937e-db466d1088a1,207,,"[49.6, 21.3]",3890540,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['8796e102-5249-4ade-8e35-8d1dcfc304dc'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:04.646,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,450deb0b-653a-4be7-80fe-ffecf6648422,245,,"[34.7, 16.9]",3890540,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,16,Hertha Berlin,173,['6d5f9852-9300-4587-af87-3287e2c6a7b3'],44,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:44.127,Ball Recovery,
