ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.427731,,,,,,,,,,,,,0f01693a-0150-458c-b0fd-9bed43db29b2,1486,,"[44.6, 3.4]",3775597,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,91,Manchester United,1475,"['0fefa6bd-c364-4f77-a608-59e25d0ee151', 'c93e2258-e3b2-4e7e-adc8-e8e615d64ecf']",53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:53.891,Pressure,
,,,,,,,,,,,,,,,,,0.582557,,,,,,,,,,,,,82536b93-de7e-4a8a-9508-54c5ad290ea2,1488,,"[44.2, 30.8]",3775597,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Wing,91,Manchester United,1475,"['2f0ed0eb-e82c-4544-8f35-5de1f9c6c3b0', '7765e69c-7bfa-4539-b9b1-08e52084cddb']",55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:55.484,Pressure,
,,,,,,,,,,,,,,,,,0.442483,,,,,,,,,,,,,59630662-6688-44ee-84cd-837838177058,1492,,"[71.4, 48.5]",3775597,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,91,Manchester United,1475,,57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:57.046,Pressure,
,,,,,,,,,,True,,,,,,,0.58138,,,,,,,,,,,,,551ec785-8b7f-4686-b2d3-778b226a5a43,1498,,"[60.4, 50.3]",3775597,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,92,Arsenal WFC,968,['c9415cc6-5a70-4c53-b9fb-f8c70d4c1dd1'],58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:58.837,Pressure,
,,,,,,,,,,,,,,,,,0.702529,,,,,,,,,,,,,908fa29a-c271-4af2-8d9c-b61043b0d16b,1508,,"[14.1, 56.3]",3775597,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,92,Arsenal WFC,968,"['3078c20c-2df1-45b5-b696-6dfc4ea47985', '63fa1e37-33ed-4e7c-93ce-0bef8222421e', 'fb8845c9-3596-418a-9eab-36ef74182c9e']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:07.563,Pressure,
,,,,,,,,,,True,,,,,,,0.478683,,,,,,,,,,,,,c3c3e4a1-1cff-4e11-b983-a8a1b7d24f81,1517,,"[65.2, 2.1]",3775597,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,95,Manchester United,1475,"['34e246f3-f4fc-45af-bd5e-5c32caea7142', '79162dee-90ae-42ba-8518-a1e3050b948f']",31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:31.540,Pressure,
,,,,,,,,,,,,,,,,,0.915741,,,,,,,,,,,,,d5de7f22-4de9-4e89-967a-cf2834791012,1525,,"[82.5, 74.7]",3775597,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Right Wing,96,Manchester United,1475,,49,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:49.711,Pressure,
,,,,,,,,,,True,,,,,,,2.656869,,,,,,,,,,,,,718db690-1c8c-4104-89df-9625cb205428,1530,,"[97.3, 51.3]",3775597,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,97,Arsenal WFC,968,['e4e8eb63-c217-47cf-936d-cf0468b94a4e'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:53.105,Pressure,
,,,,,,,,,,,,,,,,,0.325275,,,,,,,,,,,,,189a248c-9ccc-443d-8c26-2873c3ed0922,1538,,"[40.8, 37.9]",3775597,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,98,Arsenal WFC,968,"['3ea3a65a-68bd-43fc-897f-f3d096093f13', 'efec7d0e-05dd-41d3-b347-80aec0cc66de']",24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:24.929,Pressure,
,,,,,,,,,,,,,,,,,0.446662,,,,,,,,,,,,,b4082d56-1bfc-402f-a7de-6b4c219026a4,1546,,"[25.7, 7.7]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jackie Groenen,10654.0,Left Defensive Midfield,99,Arsenal WFC,968,"['612c34b9-6245-4a45-9da2-9413ba2bb929', '7da0a8cf-dd1f-4efb-8391-45740b83b40d', '7f050471-593e-4b1a-bdaa-d9815bc78e45']",17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:17.193,Pressure,
,,,,,,,,,,,,,,,,,0.295699,,,,,,,,,,,,,ff8e0fea-59fe-49d2-99c1-4170afe3d1db,1552,,"[109.1, 45.0]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jill Roord,10650.0,Left Center Midfield,99,Arsenal WFC,968,,23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:23.410,Pressure,
,,,,,,,,,,,,,,,,,0.060317,,,,,,,,,,,,,bf42946a-8a46-4642-abab-d221665c9b6e,1554,,"[12.1, 32.7]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ona Batlle Pascual,46639.0,Left Back,99,Arsenal WFC,968,,24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:24.896,Pressure,
,,,,,,,,,,,,,,,,,1.923785,,,,,,,,,,,,,58d420c3-73b6-4a3e-af0e-f5d7d6cf0d26,1567,,"[80.8, 55.8]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,100,Manchester United,1475,['4f846f10-b855-4eb8-969a-3a60383f4295'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:45:34.231,Pressure,
,,,,,,,,,,True,,,,,,,1.619821,,,,,,,,,,,,,3893e638-c5c1-4e1e-943e-4d0fffcb5745,1587,,"[52.9, 52.5]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,100,Manchester United,1475,"['59040097-11ac-4964-ac87-9f150737b393', '8e927ae8-ca46-4813-909c-051defc17746']",13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:13.408,Pressure,
,,,,,,,,,,,,,,,,,0.6728,,,,,,,,,,,,,ef72ec2e-81d3-4e64-be63-11c861ac5f63,1613,,"[70.8, 72.9]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,101,Manchester United,1475,['7d59c453-d616-401e-af66-5440309052af'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:55.961,Pressure,
,,,,,,,,,,,,,,,,,0.456987,,,,,,,,,,,,,46248e75-5243-4b7c-8743-c1b06aa309cd,1614,,"[72.4, 70.9]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,101,Manchester United,1475,['e43388e8-cbdc-457d-a805-2811cc7a7bbb'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:56.364,Pressure,
,,,,,,,,,,,,,,,,,0.463524,,,,,,,,,,,,,55f137d3-8fa5-41ca-a7a1-f8a7e30d6cf4,1617,,"[59.9, 75.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,101,Manchester United,1475,,57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:57.809,Pressure,
,,,,,,,,,,,,,,,,,0.465014,,,,,,,,,,,,,225e952c-cbe9-4dac-9ace-9eb52a4fbd49,1638,,"[85.1, 50.2]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christen Annemarie Press,6817.0,Center Forward,102,Arsenal WFC,968,"['3428fe9a-3763-4d11-b1b7-86dc9f2c5275', '5e4c65e0-f355-4efc-90da-8205ffbd316c']",6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:06.037,Pressure,
,,,,,,,,,,,,,,,,,0.424193,,,,,,,,,,,,,23eb2376-8cd1-4ce0-8a8a-60775f1db4dd,1645,,"[92.1, 58.4]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christen Annemarie Press,6817.0,Center Forward,102,Arsenal WFC,968,['d992c946-15ef-4bc4-b5f2-b13add22fb56'],13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:13.680,Pressure,
,,,,,,,,,,,,,,,,,0.323877,,,,,,,,,,,,,6a2221fd-6aad-4884-86a0-13e8dbee3ddb,1651,,"[52.2, 57.7]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jackie Groenen,10654.0,Left Defensive Midfield,102,Arsenal WFC,968,['6a12dcac-323d-4e4e-b837-b238cdde3ad0'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:18.189,Pressure,
,,,,,,,,,,True,,,,,,,0.343347,,,,,,,,,,,,,6c6bbda3-3f45-4faa-ad4b-8157d2c4ba30,1654,,"[67.4, 30.8]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle van de Donk,10658.0,Right Center Midfield,102,Arsenal WFC,968,['3653a487-a49d-4f79-b40e-bfc8d86f766d'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:19.622,Pressure,
,,,,,,,,,,,,,,,,,0.339126,,,,,,,,,,,,,6e413d98-9d49-4bfe-97a1-7a660fbbc57c,1662,,"[19.4, 15.6]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ona Batlle Pascual,46639.0,Left Back,102,Arsenal WFC,968,['f7240fca-1141-4177-9bb1-4d2a9d98edad'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:26.716,Pressure,
,,,,,,,,,,True,,,,,,,1.098058,,,,,,,,,,,,,a13a17bd-0001-462e-9a70-5d2b05226fe3,1665,,"[109.5, 74.5]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Noelle Maritz,10404.0,Right Back,102,Arsenal WFC,968,,28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:28.626,Pressure,
,,,,,,,,,,,,,,,,,0.899168,,,,,,,,,,,,,b6c48ea5-49dd-4cfe-a935-4e61196c061e,1667,,"[4.3, 12.3]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,103,Arsenal WFC,968,"['8bbb75d9-160a-4769-8f14-8b839d4fa650', 'f87c383d-09d2-4a2c-b78f-7e31805f986c']",45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:45.705,Pressure,
,,,,,,,,,,,,,,,,,0.979616,,,,,,,,,,,,,586195b0-2cbf-4b3d-b426-0c1c9663e3c2,1681,,"[70.9, 9.4]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,104,Manchester United,1475,"['238b6db6-a4e6-47ea-a2d1-9b5deaab8ed9', 'a5f1f5df-9575-4a41-9fb3-90c0110ffb59', 'bb217e91-80d4-466c-bf9d-3e1fef8e6339']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:04.159,Pressure,
,,,,,,,,,,,,,,,,,0.579549,,,,,,,,,,,,,5ac41e07-a3e1-40d8-96b8-6f79499f2241,1688,,"[56.2, 21.7]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,104,Manchester United,1475,"['7455ef97-6a2a-4b07-b0f8-d52015cbfc52', 'd4a3fb8b-9560-4eaa-9e09-cbfd09949066']",7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:07.652,Pressure,
,,,,,,,,,,,,,,,,,1.753408,,,,,,,,,,,,,dfe50554-d27a-41f1-b50c-77262abea862,1694,,"[63.2, 11.1]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,104,Manchester United,1475,['e3de1657-7b7b-4561-966b-54a2a25a781a'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.117,Pressure,
,,,,,,,,,,,,,,,,,0.097425,,,,,,,,,,,,,9725849f-ff2f-4dc6-a06c-15651a2ceac3,1696,,"[53.6, 5.3]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,104,Manchester United,1475,,12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:12.381,Pressure,
,,,,,,,,,,True,,,,,,,1.000885,,,,,,,,,,,,,fc45492e-a8d1-4aba-a30a-e04b9d1506b3,1703,,"[97.9, 45.6]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,104,Manchester United,1475,"['41c29936-e7e0-47cf-882f-aa8a96148db0', '716fee10-e789-425a-8d54-78402e4e7d42']",22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:22.833,Pressure,
,,,,,,,,,,True,,,,,,,1.67961,,,,,,,,,,,,,4a2f3e63-4cdc-4a4d-9141-4860f6513db8,1728,,"[83.4, 34.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,105,Arsenal WFC,968,['a711fdf1-b355-4752-aa93-127155d9aaad'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:48.286,Pressure,
,,,,,,,,,,True,,,,,,,0.551748,,,,,,,,,,,,,9abf41c7-9c06-4e91-a10e-b3c0463645df,1732,,"[103.0, 52.6]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,105,Arsenal WFC,968,['992755b8-0bb2-4da7-b847-ba6cc82ae4db'],52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.617,Pressure,
,,,,,,,,,,,,,,,,,2.731277,,,,,,,,,,,,,679cc4ec-f881-4815-9555-9c263af8356f,1738,,"[74.6, 55.6]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,105,Arsenal WFC,968,"['565b82f8-93d8-4939-aa7e-ce5306e000f5', 'dbce1b6f-9c2d-4c28-b969-1435c32d70fe']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:57.453,Pressure,
,,,,,,,,,,,,,,,,,1.454512,,,,,,,,,,,,,e67c340f-64a8-48cf-bbd6-61fb13ba9324,1741,,"[73.4, 62.3]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,105,Arsenal WFC,968,['dbce1b6f-9c2d-4c28-b969-1435c32d70fe'],58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:58.410,Pressure,
,,,,,,,,,,,,,,,,,0.682336,,,,,,,,,,,,,67528478-cf27-4653-9ebc-8b54b3cfeba9,1751,,"[70.6, 7.2]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,105,Arsenal WFC,968,['12e95a36-0cd9-4a05-84d7-1c60aaaa433b'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:10.042,Pressure,
,,,,,,,,,,,,,,,,,2.158244,,,,,,,,,,,,,8f395ec0-7d04-41b8-af0f-e251843461ce,1761,,"[68.1, 65.1]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,105,Arsenal WFC,968,"['3fde2b72-ba80-490a-b56c-7a98d968b11a', '5d597b47-a47e-443f-acab-9d23616c9499', '6bd7476a-f80d-44cf-8473-a9aa1d59750d']",19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:19.878,Pressure,
,,,,,,,,,,,,,,,,,0.235103,,,,,,,,,,,,,2c2820ed-f366-4b1e-8ddf-2b65bd83e6d7,1766,,"[75.1, 34.8]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,105,Arsenal WFC,968,"['37e4f665-a39b-44af-97bd-6f6f5bbfbf7e', 'ba53a4a7-c19c-4b25-b554-70c907af33f5']",25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:25.919,Pressure,
,,,,,,,,,,,,,,,,,1.250003,,,,,,,,,,,,,8f8c28d0-3c2a-4d3f-8069-cb443ceea0a0,1778,,"[95.8, 54.2]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,105,Arsenal WFC,968,['8c4f52ef-a6d4-4308-80df-942b90bc5ea9'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:38.702,Pressure,
,,,,,,,,,,True,,,,,,,1.648698,,,,,,,,,,,,,6d2b2b69-9f1a-4988-984a-d1117ded386f,1782,,"[36.6, 19.2]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,105,Arsenal WFC,968,['d7c9dce7-4dae-4484-9739-bf60252427f8'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:41.687,Pressure,
,,,,,,,,,,True,,,,,,,0.461105,,,,,,,,,,,,,caf9ae72-56bf-42f8-8f85-0d9df769e49b,1786,,"[31.6, 34.9]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,105,Arsenal WFC,968,['d3ada062-0441-4a10-b4cd-450962ddf098'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:47.117,Pressure,
,,,,,,,,,,True,,,,,,,0.609735,,,,,,,,,,,,,414f7b27-c86b-4ebc-a559-981ec60291e9,1797,,"[100.4, 39.6]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,106,Manchester United,1475,"['02818128-056e-4b17-aa5a-252dcbb4f864', '03e2939d-91d1-46ad-a092-4827afda466f']",59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:59.472,Pressure,
,,,,,,,,,,,,,,,,,0.313319,,,,,,,,,,,,,376d8588-80ec-4763-99b8-dc5cb22246a2,1809,,"[16.0, 25.6]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,107,Arsenal WFC,968,['966b229e-5a19-4ff1-96ef-af1b02ece1eb'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:18.452,Pressure,
,,,,,,,,,,,,,,,,,0.685903,,,,,,,,,,,,,f021c5f2-2f15-4700-95c5-4d3420684984,1813,,"[15.2, 23.0]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,107,Arsenal WFC,968,"['0e1d4ea9-bba7-45e7-b04b-2539967b304e', 'd75fc131-54fd-46f6-88b4-807709398a46']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:20.414,Pressure,
,,,,,,,,,,True,,,,,,,2.604635,,,,,,,,,,,,,831d6016-4c8d-4769-a4ac-e7ef5c2c9e64,1826,,"[76.4, 46.9]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,109,Arsenal WFC,968,"['44fa45f2-cc07-4234-aed8-ce52019eef12', '68e3cff9-8cce-4494-aae9-edbd2f0c7c2c', 'a7338dfb-c6e4-4d82-8200-6cd7326fda5b', 'aa5387a5-b401-454c-8d55-4df70605e000']",49,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:49.153,Pressure,
,,,,,,,,,,True,,,,,,,0.707687,,,,,,,,,,,,,03c9718d-1d88-4894-9600-3422a0bf14c3,1827,,"[76.0, 50.9]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,109,Arsenal WFC,968,"['44fa45f2-cc07-4234-aed8-ce52019eef12', 'a7338dfb-c6e4-4d82-8200-6cd7326fda5b']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:50.768,Pressure,
,,,,,,,,,,,,,,,,,1.457572,,,,,,,,,,,,,3439eb86-8cae-4b80-9f1a-1e69fc07b75f,1834,,"[64.6, 65.6]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,109,Arsenal WFC,968,['7125643d-d00f-49b9-af1c-22a0264f1da7'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:56.468,Pressure,
,,,,,,,,,,True,,,,,,,2.367216,,,,,,,,,,,,,a1f58f9f-fec1-40ae-b7af-eb97ab379150,1845,,"[42.2, 59.7]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,111,Arsenal WFC,968,"['b66dd92c-7a43-4d7f-af14-7d584eb822c4', 'f5a89727-5acf-4119-afe6-92e203d5b6e3']",14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:14.280,Pressure,
,,,,,,,,,,,,,,,,,2.038892,,,,,,,,,,,,,9a2333bd-bc6f-404b-8c11-0a50b23acc6a,1854,,"[12.2, 52.6]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,111,Arsenal WFC,968,['172151ab-4b16-4820-a8a4-f8918b082cab'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:21.900,Pressure,
,,,,,,,,,,,,,,,,,0.58354,,,,,,,,,,,,,e644cb4f-2c03-4c57-9540-881dd5173028,1858,,"[7.3, 56.3]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,111,Arsenal WFC,968,['6e0846df-90a9-44b3-8115-8ecb867c9872'],25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:25.195,Pressure,
,,,,,,,,,,,,,,,,,1.628617,,,,,,,,,,,,,69dabd2c-c9c5-4916-b3d7-e8ec1fd45520,1871,,"[53.2, 73.2]",3775597,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Right Wing,113,Manchester United,1475,,53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:53.395,Pressure,
,,,,,,,,,,,,,,,,,0.054698,,,,,,,,,,,,,a07d9636-8d1e-4209-b2a7-51f95e562909,1878,,"[54.3, 8.1]",3775597,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,114,Arsenal WFC,968,,13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:13.035,Pressure,
,,,,,,,,,,True,,,,,,,0.454024,,,,,,,,,,,,,734f74dd-0cbf-4f2b-8c18-d1d87955d22f,1885,,"[55.0, 75.3]",3775597,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,115,Manchester United,1475,"['1d1d5e77-cc34-4d8b-b50e-0f85f8ef0aa3', '4df70154-2872-4dea-9342-4906ec653a1f']",18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:18.172,Pressure,
,,,,,,,,,,True,,,,,,,0.578129,,,,,,,,,,,,,69730251-28ec-4c2e-b886-1ae86db4fc6c,1901,,"[63.5, 17.0]",3775597,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danielle van de Donk,10658.0,Right Center Midfield,117,Arsenal WFC,968,"['10f32cf6-cf77-4ce3-8fa1-469bc6adfc04', '7beec2d1-274c-4ea7-a560-fe80879ecbda']",39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:39.393,Pressure,
,,,,,,,,,,,,,,,,,0.060547,,,,,,,,,,,,,47fe7b8e-c15e-4ac6-964c-97e3d7ade7eb,1903,,"[60.6, 50.2]",3775597,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jackie Groenen,10654.0,Left Defensive Midfield,117,Arsenal WFC,968,,40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:40.680,Pressure,
,,,,,,,,,,,,,,,,,0.191682,,,,,,,,,,,,,f056fa7c-5d34-4d95-8d64-2bc376842798,1906,,"[53.9, 61.8]",3775597,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martha Harris,32618.0,Right Back,117,Arsenal WFC,968,"['4526815f-86bf-4f91-8ce6-52b97c96a0da', 'ac758952-1ba0-41cd-85cb-d34c6a2c77a0']",42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:42.400,Pressure,
,,,,,,,,,,,,,,,,,1.029987,,,,,,,,,,,,,677a85f7-67d0-4e28-ae79-d415d7285106,1920,,"[81.8, 41.1]",3775597,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christen Annemarie Press,6817.0,Center Forward,118,Arsenal WFC,968,['871cc232-6b85-4152-b5fb-0f4d5f3cad05'],13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:13.401,Pressure,
,,,,,,,,,,True,,,,,,,0.845584,,,,,,,,,,,,,c2481d06-c0b9-414b-acca-93fe53c1c0a5,1926,,"[65.8, 68.7]",3775597,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Center Midfield,118,Arsenal WFC,968,['fa86c9a3-337a-482e-a123-2f9afe33c30c'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:18.378,Pressure,
,,,,,,,,,,True,,,,,,,0.438837,,,,,,,,,,,,,2a1e09b8-2095-4668-9c41-08a36d25dcbe,1931,,"[47.9, 68.6]",3775597,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,119,Arsenal WFC,968,,38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:38.327,Pressure,
