ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,ae7c8089-0022-4d90-ab62-ea7b127ef94d,3386,,,"[76.9, 46.4]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,202,Manchester United,1475,['e90ff443-5df1-4f76-accc-d58ae44492d8'],17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:17.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f0d762dc-79e5-4ba5-954b-7131d6ee7474,3392,,,"[65.0, 38.9]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,202,Manchester United,1475,"['6b67c0f9-21ee-4abe-8899-d32e514dfd62', 'b69bfa8c-d25c-4c0b-add1-acde2df14af0']",19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:19.788,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,32d330a5-b356-4afa-8395-ca770ea81dbe,3394,,,"[89.1, 18.1]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Midfield,202,Manchester United,1475,['21de0e46-1397-427c-8614-0669c4c6bb57'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:21.525,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3c8c7464-898d-4430-814d-3cbb27601cd3,3400,,,"[53.3, 69.0]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosemary Kathleen Lavelle,4949.0,Center Forward,203,Manchester City WFC,746,['48e7137d-aa36-4a98-91a4-e03c5af13724'],44,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:44.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a9a2c719-a7e0-46a1-a434-238e4ba35c0c,3402,,,"[52.0, 22.9]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,204,Manchester United,1475,['5ff31c68-7473-4a86-a8b2-dfddfae9d6c7'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:45.834,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,aeb85358-1803-4674-ba3b-979b702ca4d5,3405,,,"[99.5, 20.6]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivana Fuso,61029.0,Right Midfield,204,Manchester United,1475,['bf1d781c-df34-46b0-8ae1-d68e4f86f404'],51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:51.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,86536ca5-d66e-4b5a-bdef-67b51bb420ef,3416,,,"[35.7, 60.6]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,205,Manchester City WFC,746,['e9a8e0cf-bcae-4693-8751-3f24b15b6686'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:56.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e114c6ce-63d1-446a-81fc-8ff8435c9a24,3419,,,"[41.5, 68.0]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,205,Manchester City WFC,746,['9dc0f35e-40c0-48e2-b12e-4d80c1c586b4'],57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:57.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,04474899-fc94-4901-bfdc-20c0e6b4cef1,3422,,,"[31.3, 68.7]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,205,Manchester City WFC,746,['55cb39ad-5e10-4aed-9d2d-7b862eb7c042'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:58.528,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e47c3118-2f2a-4bf3-be77-89020cbe1329,3425,,,"[56.6, 68.4]",3775658,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Center Forward,205,Manchester City WFC,746,['c0973474-b95d-487c-bd70-1a0493639ce8'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:00.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,646f213a-8529-47ba-b827-32e7462c61af,3429,,,"[75.5, 70.6]",3775658,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,206,Manchester City WFC,746,['2bf3cd71-16a0-4f98-b65f-00fa3ba484cd'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:36.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,08d0ceeb-b977-4b53-bbee-78d2151e68d9,3432,,,"[55.6, 45.7]",3775658,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,206,Manchester City WFC,746,['d8b8885d-4061-47ba-a4be-59dc86c8ad65'],40,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:40.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d32ea81b-d21e-4a92-9b91-3c8529a3fde7,3436,,,"[73.3, 26.3]",3775658,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Left Center Midfield,206,Manchester City WFC,746,['f7a51fbf-e38e-4230-9b50-82829227a7a0'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:42.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,09ddb883-8435-4a2e-9d73-d7efd5515176,3439,,,"[85.6, 4.3]",3775658,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,206,Manchester City WFC,746,['81b041e4-ab83-4dec-a322-e25e75e27a53'],46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:46.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4b2824bd-c0f8-488d-9798-18277d8301fb,3446,,,"[113.3, 16.6]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,207,Manchester City WFC,746,"['c8975b4e-ce79-4ba3-a7bb-c068a6672805', 'fbf87738-fab8-44b4-a81e-56c1a93b9068']",8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:08.119,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,8bdfbc08-dbb1-4c14-a8b5-ecd1f5e00c24,3448,,,"[114.8, 3.8]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,207,Manchester City WFC,746,['078fc9bd-d818-4c73-9041-ea35eafba972'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:12.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fa7e302d-77b9-421e-95e9-2875407cdb99,3451,,,"[96.2, 3.3]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Left Center Midfield,207,Manchester City WFC,746,['b7b7d82c-5603-471d-9b0b-1316b2e0cbba'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:16.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b82c9503-e955-487d-9784-e5ad36b27bbf,3455,,,"[63.5, 7.4]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,207,Manchester City WFC,746,['e3f9dfb6-d0ff-4e55-b0ac-6b106fab8fa0'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:19.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,10791f39-2e5a-4b6b-b2f7-417a3c6fa4ed,3457,,,"[69.8, 20.3]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,207,Manchester City WFC,746,['805ea97e-9234-420c-b32d-da936650fab7'],20,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:20.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4b37bb9b-2da5-4213-b179-f6725f12706b,3461,,,"[88.0, 5.6]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,207,Manchester City WFC,746,['2dab0f7a-f8a8-4b5a-b6b8-7fa8523b3096'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:23.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b18e3804-1272-4e39-9bcf-0927b96ef859,3465,,,"[28.5, 75.8]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Right Center Forward,208,Manchester United,1475,"['3a3aaa81-8ed4-457f-bff4-b7f8853a4f2b', 'a4480195-18ba-4c2e-87ed-8c4ee141fa90']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:48.210,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,ecf6d546-251f-4cef-a727-06dd3715cd59,3471,,,"[94.5, 4.2]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Wing,209,Manchester City WFC,746,['88e1fc5d-f7af-4598-9ff9-c5a5b299cd01'],50,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:50.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,81386a05-55ae-447e-a17f-6a783ef9685a,3474,,,"[79.3, 4.6]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,209,Manchester City WFC,746,['9f19adbf-019a-45f4-ad2e-af41030e023e'],53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:53.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,623aa403-ac81-40e2-84e7-55b525cd9dfd,3477,,,"[63.6, 6.4]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,209,Manchester City WFC,746,['7435fbe1-aaee-48a5-ab49-1db6c7d4ee54'],55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:55.217,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,300140b4-96cd-417c-9d6b-76eaaf0838d2,3481,,,"[45.9, 75.5]",3775658,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Center Forward,209,Manchester City WFC,746,['7e4bcf9b-2661-4a97-9f98-912d841fbd02'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:59.465,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5526791d-bb7d-4712-8fa0-646afdf52bbd,3483,,,"[88.4, 3.6]",3775658,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,210,Manchester City WFC,746,['2cdcb74a-512e-4834-bc45-4c468c0f8409'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:15.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a84e6050-2c79-4e8e-86cd-0f4de7e4a800,3487,,,"[88.6, 5.2]",3775658,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Left Center Midfield,211,Manchester City WFC,746,"['622dea06-b134-49dd-ba71-0f8277165a2d', 'baef3ed9-a834-4647-a17e-40881964c612']",29,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:29.947,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,f000ad25-7ffd-4c8e-a29a-9023e0305e2e,3491,,,"[75.0, 3.8]",3775658,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,211,Manchester City WFC,746,"['73409f88-8b1b-4f86-8e71-2fd47bb0a989', 'fa383152-d5e0-4775-91bd-6969c9433680']",32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:32.553,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6a298fd3-64b2-4cd0-9800-fab1cce6a7df,3494,,,"[88.5, 56.6]",3775658,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Left Center Forward,212,Manchester United,1475,['80579de8-b104-4b56-9f8d-e3a855bdf60e'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:43.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5657bdc9-1d70-4651-b393-fe59cbb3bba8,3507,,,"[92.0, 7.4]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosemary Kathleen Lavelle,4949.0,Center Forward,214,Manchester City WFC,746,['0dd3de0c-d454-4e58-9214-df3f8f412e19'],8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:08.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f57b7471-2929-4d8a-86e0-ebcdb615498b,3511,,,"[82.0, 4.6]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,214,Manchester City WFC,746,['66dbae2a-3ed9-418d-8f11-22c71c0ae026'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:11.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,26cbdac3-805b-4794-9c11-25697cb3f686,3513,,,"[85.8, 12.9]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Left Center Midfield,214,Manchester City WFC,746,['e60eac06-e969-4c06-80d8-4abdc29419ce'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:11.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,422cc042-06ab-48e7-82cd-2e7982b40574,3517,,,"[105.7, 14.3]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosemary Kathleen Lavelle,4949.0,Center Forward,214,Manchester City WFC,746,['bd37ebc7-fbb1-417a-a8c1-3174a8e82c24'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:14.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,771049df-719d-4a5f-8112-52206ac26458,3520,,,"[113.8, 44.8]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,214,Manchester City WFC,746,['6b435446-aac9-433c-872f-b4b2056da530'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:21.518,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,afe08063-45a9-416f-b9bc-144270ff5bd1,3527,,,"[63.4, 4.8]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Left Center Forward,214,Manchester City WFC,746,['f9232398-f9ab-4362-8a1a-fc3966c9176a'],31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:31.134,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ab35cbf0-66bb-45f9-a074-4578d342ea25,3529,,,"[69.8, 73.9]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosemary Kathleen Lavelle,4949.0,Center Forward,215,Manchester City WFC,746,['18386904-2e2c-47db-a50e-33b893517047'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:45.255,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8c25be87-8e7f-4773-875f-3b9e315300d8,3534,,,"[87.9, 18.6]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Left Center Forward,215,Manchester City WFC,746,['f5c573ea-d76d-4c3d-bd81-21ba62ca4b19'],50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:50.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c43a55bc-7cb1-4bf0-a442-bcbfb53f52d8,3536,,,"[9.2, 42.8]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,215,Manchester City WFC,746,"['087af77e-1bac-4474-9124-7632c1132112', '9c36c881-cd34-4de6-86bc-d1abf47d8f06']",53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:53.020,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,c47de3bd-9131-4bac-a6eb-e1cd25c53ad6,3538,,,"[30.2, 46.2]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,215,Manchester City WFC,746,['f9eef96e-cf4d-4249-b429-ef52272b4c6e'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:54.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c5cc4040-8530-4888-885f-2401a14ae261,3541,,,"[15.9, 57.2]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,215,Manchester City WFC,746,['3ca2bc66-e527-4cc2-ac0e-b4cfd7bd52ea'],55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:55.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,77016034-8b4b-4549-b177-137e4dbc441b,3545,,,"[3.4, 47.9]",3775658,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,215,Manchester City WFC,746,"['c6c14c1c-679b-4067-a2f0-c5bed93280ef', 'd0de4520-3906-434f-841a-24d19f7d309a']",59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:59.367,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,49eee7b7-bfb7-42e7-8ed1-2e03226d2355,3549,,,"[89.5, 7.2]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Zelem,31540.0,Left Center Midfield,216,Manchester United,1475,"['664fac0e-2bec-4f56-ae61-0ae2e9a1af09', 'f8e152dd-3c60-4609-a212-87cc134bb784']",10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:10.502,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,95b19813-c146-4987-85f0-e367aadf99e8,3556,,,"[45.6, 45.3]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Center Back,216,Manchester United,1475,['7b4213c5-700f-4fbc-a873-587949d8d1f1'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:18.817,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,501f403f-7b85-4680-a2c8-86e3f3f4f662,3561,,,"[92.2, 31.0]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christen Annemarie Press,6817.0,Left Center Forward,216,Manchester United,1475,['d3c1958c-b425-4058-940b-0bdcab76862c'],25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:25.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e3656ceb-e601-4675-9f89-01cb68d6c712,3566,,,"[37.1, 60.9]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,217,Manchester City WFC,746,['f9169924-06be-40fb-bbb9-970dfe18fdd5'],33,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:33.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,96df80d7-c74f-4628-839a-5927feffd53d,3570,,,"[27.6, 59.2]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,217,Manchester City WFC,746,"['65c950d9-d5e2-4140-b604-fbcf1d3103c5', '8d4a83d5-2b98-4580-b6a6-8bdc8d48f1e6']",34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:34.245,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,c67fad2b-4bde-44f8-8696-0025f1466332,3577,,,"[98.2, 21.6]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Left Center Forward,217,Manchester City WFC,746,['0e99b805-8caf-4eff-a691-3126d03a716b'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:38.700,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3d8560c4-96c3-4fcf-b59c-bd9fdffa16f1,3580,,,"[104.3, 39.1]",3775658,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Center Forward,217,Manchester City WFC,746,['4d4131cf-4fac-4501-b96e-ae7bceae686c'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:41.424,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3bd70de2-6c89-4ae2-95ae-8f39e3d7a435,3587,,,"[103.1, 6.0]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lauren Hemp,15555.0,Left Wing,218,Manchester City WFC,746,['2a9f9ec0-7dd0-44dd-83e1-36d28a89f05e'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:15.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6cd75180-9289-4e45-b33a-303eece6c1ef,3589,,,"[31.1, 75.1]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Right Center Forward,219,Manchester United,1475,['e88e1cb4-57a6-451b-adec-5428226603af'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:18.278,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e5aee681-9843-4563-9458-d6d7297d4620,3593,,,"[63.4, 70.0]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivana Fuso,61029.0,Right Midfield,219,Manchester United,1475,['8ea14562-c6b3-4ec1-a11e-4c9c940f70ba'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:21.368,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0fbfc8a2-e654-49ef-b792-f26152a9c5ca,3596,,,"[73.3, 16.6]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,219,Manchester United,1475,['db7f2fdb-a498-44b8-a381-fd70d14988ee'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:23.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fbcefbc8-f88f-4455-b498-69f4c83c7e8e,3599,,,"[63.6, 15.3]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,220,Manchester City WFC,746,['76179fe7-7b25-48e8-b022-48224bb234c6'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:24.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cfc00e77-b42c-4581-8ab0-2bf1387cdc12,3603,,,"[69.4, 23.7]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,220,Manchester City WFC,746,['40273193-72b0-413d-bcbb-d43520616b01'],26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:26.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ee6d6fd5-e5b4-43eb-b94c-05d4f3a5424b,3612,,,"[53.5, 35.4]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,221,Manchester United,1475,"['5ba51eca-f16b-4b18-9bb9-51610c443fb6', 'f2fe03b7-0290-4eff-b910-57c056fce4eb']",32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:32.727,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,54c470b1-c2ab-4c6c-8811-877f822da9b1,3614,,,"[56.6, 26.4]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Midfield,221,Manchester United,1475,"['5ba51eca-f16b-4b18-9bb9-51610c443fb6', '70e1f89f-c06c-4a46-83c3-c00bebe43eae']",33,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:33.601,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,662a3690-51fe-477e-b9b6-0a185da80090,3617,,,"[83.4, 60.7]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Center Forward,221,Manchester United,1475,['f2669849-9766-4c24-a9ff-fd7025a63448'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:38.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,85673755-1086-4f1a-81fc-6d0266dd6e9f,3619,,,"[2.9, 40.2]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,222,Manchester City WFC,746,['de6543a4-7e8c-4a5e-bae9-3b4e48957f85'],41,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:41.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7396f2e9-e881-4309-af39-cafad2b998d9,3623,,,"[28.5, 38.9]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,222,Manchester City WFC,746,['80ab9d3c-2d4a-4328-8eb9-585627b0c52b'],43,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:43.746,Ball Receipt*,
