50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[7.2, 50.9]",,,,,,,,,,,1.273106,,,,,,,,,,,3b80f232-180c-4115-a0c4-84afc836ca47,3275,,,"[3.2, 51.1]",2275108,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,184,Chelsea FCW,971,"['0a393ba7-30bd-4d97-b4bc-47066e7fe791', 'a7551925-1387-4460-8b2d-af361df127f4']",30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:30.559,Carry,
,,,"[55.1, 53.1]",,,,,,,,,,,3.356334,,,,,,,,,,,e229e3ea-fc46-41ec-a80a-01b96c9db272,3278,,,"[28.1, 51.1]",2275108,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Right Center Back,184,Chelsea FCW,971,"['94e2d258-c677-4191-a9ae-98a4de6c72f0', '95f40d6d-cf01-44d0-ba06-e4b12e82d75f']",33,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:33.256,Carry,
,,,"[8.2, 48.3]",,,,,,,,,,,0.04,,,,,,,,,,,eb9dc230-dbc0-4a42-9e31-53bdb2d7b5d8,3286,,,"[8.9, 46.5]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,185,Bristol City WFC,973,"['6a6caea9-1772-451a-8a9c-2d44a7848907', '6ac3acfc-c777-4d62-a565-f0aa65eec8b2', 'efa705b4-d06c-4e2f-b1e4-4bd1734ace2d']",1,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:01.659,Carry,True
,,,"[46.9, 3.7]",,,,,,,,,,,4.282123,,,,,,,,,,,32a5a4b6-94db-4b20-bd56-ef641e8886a8,3290,,,"[66.0, 3.0]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,186,Chelsea FCW,971,"['4dc14cee-3f62-4618-a6c9-84f2685ae1af', '9d956a3b-a6a3-4165-b10b-89268c4edda9']",6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:06.391,Carry,
,,,"[23.0, 8.1]",,,,,,,,,,,0.12,,,,,,,,,,,99285106-25e4-4e4e-8fe6-1a7a65772b6f,3293,,,"[23.0, 8.1]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,186,Chelsea FCW,971,"['acf14221-ea4c-4a98-b2b8-551c2dd13d5a', 'f3888bcc-b4b2-4548-9c66-d95cea0cf787']",13,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:13.272,Carry,
,,,"[36.3, 17.4]",,,,,,,,,,,1.113745,,,,,,,,,,,c1fba1b7-1f86-4df8-a7f7-0d6c84fe7bad,3296,,,"[38.9, 15.2]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Midfield,186,Chelsea FCW,971,"['aa09915d-fa02-41ff-9fa2-be0cf4809a02', 'e37c4231-155f-4286-ac6c-b012a708dd3a', 'fc9589ff-ac9e-433c-937b-9e05f60ddbcd']",14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:14.630,Carry,True
,,,"[27.2, 38.9]",,,,,,,,,,,0.04,,,,,,,,,,,b733f7ba-80f2-4000-99e6-86666f449dbf,3300,,,"[27.2, 38.9]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,186,Chelsea FCW,971,"['d6d9915a-ba4f-40ec-b3eb-2a8e81fb0c99', 'f98f5ebd-fa8b-42cf-a20e-2170b9975f84']",17,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:17.750,Carry,
,,,"[45.5, 76.7]",,,,,,,,,,,0.627054,,,,,,,,,,,860acd34-251b-4fad-9a39-4adddea654ca,3305,,,"[45.3, 76.4]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Midfield,187,Bristol City WFC,973,"['603e879d-cd94-41e0-8343-92054010a1e0', 'cfebf5dc-1d9e-4124-aae4-2a80385b9f7f']",46,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:46.875,Carry,
,,,"[84.2, 4.8]",,,,,,,,,,,0.896486,,,,,,,,,,,400c991a-8646-401d-b4f6-86f3bb92bb60,3309,,,"[83.9, 4.1]",2275108,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Left Center Forward,187,Bristol City WFC,973,"['4f3c77fe-826b-4d36-8f38-0b0863d0981c', 'f020053b-5689-4dc3-89b8-1db41892c51f']",49,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:49.011,Carry,
,,,"[14.0, 59.4]",,,,,,,,,,,1.104292,,,,,,,,,,,4d26e1b9-9c97-4780-9b67-fecee496863a,3314,,,"[16.0, 61.1]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loren Dykes,16391.0,Right Back,188,Bristol City WFC,973,"['2bbe082b-5d36-446a-9b9c-001c6b0e7215', 'fcc765e9-e97e-4218-80b9-c9d6e6a14cc2']",15,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:15.800,Carry,
,,,"[11.1, 50.5]",,,,,,,,,,,0.08,,,,,,,,,,,92c496e1-f2da-4634-b541-f00608fb276e,3317,,,"[11.1, 50.5]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,188,Bristol City WFC,973,"['22a748a7-279c-485c-b65d-c60a67798f90', 'bff3744c-ac21-474f-8dee-6be3789ce933']",17,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:17.936,Carry,
,,,"[66.1, 54.5]",,,,,,,,,,,5.251153,,,,,,,,,,,6b2792ba-daa8-4278-b49d-89bea631e853,3323,,,"[57.4, 75.8]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ebony Salmon,31527.0,Center Forward,188,Bristol City WFC,973,"['0c223e70-85b6-472f-a626-f409b4e8d96c', '5755aea3-270a-44af-b459-84fec845d8a8', '5f843bab-806e-4824-8945-99279e178012']",24,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:24.157,Carry,True
,,,"[68.8, 52.3]",,,,,,,,,,,1.77676,,,,,,,,,,,267a98e4-0925-4348-adc2-4c86e6d6ffdc,3329,,,"[73.2, 58.0]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Wilson,31714.0,Center Attacking Midfield,188,Bristol City WFC,973,"['473a37fe-2646-4f3f-ab9f-b113c4361827', '7565b728-a58e-4b53-acdc-eb6b1f9d3da4', '8d8dd192-6a3d-423b-bcb9-6f44fae5de4f', 'dfb7fe94-6c17-4994-a373-8c006cb838d0']",31,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:31.117,Carry,True
,,,"[62.3, 40.7]",,,,,,,,,,,0.869395,,,,,,,,,,,2a4cd92d-dfc8-4891-86b8-2d2ac4961ea8,3335,,,"[61.9, 46.1]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivia Chance,24925.0,Left Center Midfield,188,Bristol City WFC,973,"['7d441cb6-5bc1-4868-ade4-e0e7fd90aa20', 'ae182ae6-af8b-49fc-8a0c-0f363c904b35']",34,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:34.765,Carry,
,,,"[89.2, 22.8]",,,,,,,,,,,1.876198,,,,,,,,,,,5e71b4a5-622d-4278-ba40-aee227761e0e,3338,,,"[73.4, 13.9]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Evans,16381.0,Left Back,188,Bristol City WFC,973,"['94c9d19d-9d35-4327-9ab3-306caac49b04', 'c1bee8bb-7256-4136-b0fa-b5bbcf055323']",38,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:38.518,Carry,
,,,"[14.5, 45.6]",,,,,,,,,,,4.682219,,,,,,,,,,,4474e316-99d6-461b-baf6-d0cbf6ccd704,3341,,,"[7.0, 40.7]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,189,Chelsea FCW,971,"['96edd455-e8ca-4955-aa8a-b378a5c44f0f', 'e8ea8851-af44-4a38-98d4-a40061bae629']",42,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:42.837,Carry,
,,,"[37.8, 35.8]",,,,,,,,,,,1.910218,,,,,,,,,,,39ee32d9-71dd-42a1-a103-9728824fffdf,3344,,,"[34.9, 38.7]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,189,Chelsea FCW,971,"['30657c9e-ad38-4440-ba37-9ce1330a4ff6', 'de8ce693-9252-4708-8d42-511a9e37f0f6']",48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:48.810,Carry,
,,,"[51.1, 22.3]",,,,,,,,,,,2.265932,,,,,,,,,,,a5ad1294-e7d1-417e-abf6-9afaad6a9eec,3347,,,"[38.9, 19.6]",2275108,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,189,Chelsea FCW,971,"['7f293e1e-4192-4ad5-82d5-f5e01c3953a9', '95a4849f-ec4b-4c66-bf64-bc026a622ddb']",52,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:52.406,Carry,
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,57ec7689-6993-4f9f-ab54-0f490ac632c2,10,,,"[26.8, 23.3]",2275108,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jasmine Matthews,15618.0,Left Center Back,2,Chelsea FCW,971,['e5fa8f47-c86f-400e-ac18-bd5b5ce7fc54'],5,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:05.918,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,9cb04760-9b9f-49f4-bff0-92dad84cfa73,55,,,"[9.6, 50.7]",2275108,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Bristol City WFC,973,['c664a1e5-3400-4172-b169-d9c50c9e12eb'],44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:44.033,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,a6b96836-aea4-47fd-a24a-b0a8e56291b8,118,,,"[6.8, 41.0]",2275108,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,6,Chelsea FCW,971,['0302d7aa-ffce-4c63-a8c2-a7606c84dd1c'],59,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:59.942,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,d2bb46b5-e7a0-4df3-b79b-51ed67b0bf4c,211,,,"[61.3, 51.5]",2275108,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,7,Bristol City WFC,973,['c8d9052f-b2f4-486b-aedf-8288fa008e14'],18,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:18.731,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,bda1f3b8-3ee3-48d7-bf9b-782759f5cdd4,314,,,"[27.4, 56.1]",2275108,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,12,Chelsea FCW,971,['38ce04a9-666f-451c-901c-77279d0d2637'],43,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:43.277,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,e21ff061-feb2-4d43-b4a8-987b9ff675e8,432,,,"[4.4, 34.4]",2275108,9,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,18,Chelsea FCW,971,['c095fa8a-368e-454a-aadb-6cd81948e29f'],16,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:16.563,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,8e1aa046-c98f-466c-8f55-e1644a2b2847,488,,,"[5.4, 33.0]",2275108,11,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,22,Chelsea FCW,971,['2d9bdbab-f192-41b4-a7ff-51644bb3f356'],16,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:16.452,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,62e405ee-0861-4159-b485-3e59b22337b9,555,,,"[62.7, 26.6]",2275108,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,27,Bristol City WFC,973,['e9bb237c-fb07-4dcd-8fc6-191c64d424e8'],31,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:31.116,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,ffdc13b6-bc99-444b-ac65-8172bcef8827,636,,,"[8.7, 29.4]",2275108,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abigail Harrison,23412.0,Center Forward,30,Chelsea FCW,971,['8caa532d-8928-42b4-88a1-ec7d0c600854'],36,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:36.860,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,ff259db9-f3cf-4eb6-ba0c-6318d0745d08,667,,,"[44.7, 9.9]",2275108,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,33,Bristol City WFC,973,['d13166dd-8d5e-4839-a19d-978e66f82035'],39,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:39.453,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,76eaf860-56d5-4823-813b-214eae4c2346,762,,,"[7.3, 31.7]",2275108,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abigail Harrison,23412.0,Center Forward,39,Chelsea FCW,971,"['1717a74f-2bfe-4e47-be0e-14c645bf8813', '42aef23b-3341-498f-b935-3088ddd6fbd1']",28,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:28.027,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,e2a49ee2-36a1-4e91-86c6-4e2631aa5f68,827,,,"[53.6, 46.5]",2275108,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,43,Chelsea FCW,971,['ec0a4622-0551-444e-afdb-ca60360ebce6'],17,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:17.489,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,762e5e7a-f59a-4fab-994d-3c2c4cf79bb7,931,,,"[4.8, 39.2]",2275108,23,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,47,Chelsea FCW,971,['4f187de1-6ec3-4a74-81ef-a2b9c3666a30'],45,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:45.639,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,6e4a5757-0ff8-42e7-9a6d-fac3f85bf77f,1044,,,"[5.4, 36.0]",2275108,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Back,54,Chelsea FCW,971,['a780e59b-562c-4627-8ba6-613597579fb2'],44,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:44.316,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,4cfeac1a-e62d-41a7-971a-3541ee43188f,1112,,,"[10.4, 29.2]",2275108,29,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Olivia Chance,24925.0,Left Center Midfield,59,Chelsea FCW,971,,53,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:53.960,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,c939054e-dd96-4db2-a823-b29a04024df5,1198,,,"[2.6, 48.6]",2275108,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,64,Chelsea FCW,971,"['40255402-f2a3-4e9e-be1a-95f348ee2bb9', 'ba26a3b1-b9cf-4760-9f9b-94a2a083adc0']",2,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:02.498,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,c17f2036-54e4-47a0-8a6c-b4f1bae9815a,1199,,,"[1.3, 55.8]",2275108,34,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,64,Chelsea FCW,971,,5,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:05.849,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,16e80543-2e17-4652-b91f-2a5401179e09,1210,,,"[15.2, 61.4]",2275108,34,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,65,Chelsea FCW,971,['0d0d32e8-a174-4173-ba64-aed5a351f6a4'],20,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:20.917,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,98db7f51-d02b-49f8-99d1-a4d69169df01,1242,,,"[18.5, 23.5]",2275108,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yana Daniëls,10093.0,Center Attacking Midfield,67,Chelsea FCW,971,,16,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:16.437,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,032c6e42-e1cf-41c4-9a92-5d17d22f54e1,1255,,,"[14.6, 47.7]",2275108,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Frankie Brown,10171.0,Right Center Midfield,67,Chelsea FCW,971,['e417ed61-554f-493c-b7cd-79d6a7a0e725'],25,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:25.812,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,4a15f6a2-7748-48c1-8455-c34a8fb22fee,1321,,,"[8.7, 33.8]",2275108,37,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loren Dykes,16391.0,Right Back,69,Chelsea FCW,971,['d634c2c2-e84f-4a49-b890-750ef7442e15'],0,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:00.562,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,9155e101-1e39-47e0-b8c9-db2a66f4bc0e,1378,,,"[20.2, 11.4]",2275108,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Back,72,Chelsea FCW,971,['ff340ba0-20f7-414d-8813-567871c26060'],42,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:42.996,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,b50a284c-6f45-499c-9f12-92c3b9f59e49,1475,,,"[19.2, 77.3]",2275108,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,79,Bristol City WFC,973,['912dbccd-7c0d-4c31-9f2f-5f9c48dcbe71'],36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:36.754,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,9cbcf76c-3dc5-406f-861b-c164d64104aa,1477,,,"[24.6, 75.7]",2275108,42,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,79,Bristol City WFC,973,,38,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:38.789,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,ee6e3376-6701-41fa-9223-e20b679e6dcb,1505,,,"[17.4, 75.7]",2275108,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,84,Bristol City WFC,973,['de63fef3-4c01-4e35-b308-2e893095b1c5'],30,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:30.638,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,7b22bb09-d164-4b7a-8c99-2c64d83756fd,1543,,,"[17.1, 12.7]",2275108,45,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,87,Chelsea FCW,971,['e21eaedb-16b1-411e-ab83-ac92bd3c751b'],51,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:51.500,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,1f6186dc-3583-4b1a-92d3-4b66238970bb,1553,,,"[3.2, 40.5]",2275108,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,88,Chelsea FCW,971,['7c4ca434-0deb-41fb-b294-0957fd04efd4'],4,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:04.926,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,9c75f6ef-e26f-4c96-a467-b9e8c8928d04,1685,,,"[69.5, 75.1]",2275108,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Right Midfield,94,Bristol City WFC,973,['336b87fe-478d-4b54-8300-c947c49a685e'],33,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.135,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,f75ab1fe-5820-4528-b483-4f7c336ea335,1744,,,"[8.4, 38.5]",2275108,47,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Center Attacking Midfield,95,Chelsea FCW,971,,49,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:49.540,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,eba286fd-b529-42df-9e6c-63e4335bf615,1763,,,"[12.4, 45.4]",2275108,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Meaghan Sargeant,19502.0,Right Center Back,96,Chelsea FCW,971,['39e260f5-a9ab-4930-8fa1-017b224d55e3'],24,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:24.173,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,d2405598-7875-4073-8dd5-a7de49f46228,2125,,,"[14.2, 39.9]",2275108,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,120,Chelsea FCW,971,['8cc7cd17-ec26-49dd-b28f-89c9e9c409ec'],48,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:48.979,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,c2785117-b557-427c-8a10-8269cad59ada,2166,,,"[10.9, 60.9]",2275108,58,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Back,122,Chelsea FCW,971,['e82fbdba-e9b3-4df3-8e78-03c54d9592cb'],47,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:47.202,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,9a844a14-b3df-4d49-9306-8f0cb5aad0c0,2301,,,"[7.3, 45.4]",2275108,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,130,Chelsea FCW,971,,49,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:49.647,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,833b831b-52f6-4170-aeb5-3d4d978b5083,2305,,,"[19.3, 36.8]",2275108,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Midfield,130,Chelsea FCW,971,['e3423e8d-3fc3-4044-9445-a1df25c6280e'],53,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:53.523,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,82c08f96-f728-452f-b301-0e1bf7ac7c0e,2306,,,"[27.3, 35.9]",2275108,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Chance,24925.0,Left Center Midfield,130,Chelsea FCW,971,,55,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:55.293,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,0dee493a-5e0d-4667-8b80-0468a8e6530b,2359,,,"[15.1, 35.9]",2275108,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmine Matthews,15618.0,Left Center Back,130,Chelsea FCW,971,['359edf7a-2b93-49ab-8ea4-fe0d1af3700d'],46,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:46.583,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,b853823e-4a51-4b32-824a-d17dc4041c09,2391,,,"[30.8, 55.6]",2275108,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,132,Chelsea FCW,971,['7d19fd87-2c57-4528-b5e8-8f63266fac32'],46,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:46.124,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,db51f333-d56e-4ee7-8946-b37ace988210,2431,,,"[42.9, 64.9]",2275108,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,134,Bristol City WFC,973,,1,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:01.344,Clearance,True
