50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcb32afa-0641-4ff6-bb02-f8665032d29e,877,,"[77.3, 48.9]",3825899,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,48,Valencia,207,,8,,,,,,,,,,,,,,,,,,Getafe,216,00:21:08.789,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4b32b8b-5ef7-48a8-aaa7-bb4b09bd1475,882,,"[40.5, 41.8]",3825899,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,48,Valencia,207,['11c679e4-1b82-4e56-be79-b8cbdf7eab77'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:21:11.502,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,815e6fdb-46eb-45ae-8137-4894a9cebae1,893,,"[35.3, 11.0]",3825899,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Left Back,48,Valencia,207,['6b5b06a6-6eec-428c-b785-2f7848dfd592'],19,,,,,,,,,,,,,,,,,,Getafe,216,00:21:19.571,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80865779-d68f-4d33-9831-010df248da40,987,,"[55.4, 68.4]",3825899,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,50,Valencia,207,,59,,,,,,,,,,,,,,,,,,Valencia,207,00:22:59.219,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3037825f-37f6-4d48-adc6-13835619028d,993,,"[77.5, 30.2]",3825899,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,50,Valencia,207,['9e55ae58-0bb1-4c3b-8d88-efead23561c8'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:23:04.584,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,293e84d5-12d4-4877-8468-caef9a925881,1091,,"[12.3, 20.4]",3825899,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,53,Getafe,216,,40,,,,,,,,,,,,,,,,,,Getafe,216,00:26:40.085,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08700df6-5623-492a-87e6-dea6ef5cf7d8,1147,,"[8.9, 22.5]",3825899,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Sarabia García,6720.0,Left Midfield,54,Valencia,207,['ddfbcad5-12ca-4e1f-bbd0-d77abaa5b805'],5,,,,,,,,,,,,,,,,,,Getafe,216,00:28:05.211,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e6ffea1-0ab1-4f68-ba75-cbaa66a7957e,1196,,"[10.4, 57.4]",3825899,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,55,Getafe,216,['07cb3ee0-dae3-4c87-a22d-482411597a44'],47,,,,,,,,,,,,,,,,,,Getafe,216,00:28:47.292,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,867ad501-fc8f-453e-b6fd-5d590a18f13f,1223,,"[98.6, 9.4]",3825899,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,55,Getafe,216,['f95e2193-3d76-4d77-9761-9f383526e8c4'],12,,,,,,,,,,,,,,,,,,Getafe,216,00:29:12.014,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,da983e73-e475-40a4-979d-cd66698cdce2,1233,,"[3.0, 38.1]",3825899,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,57,Valencia,207,,48,,,,,,,,,,,,,,,,,,Valencia,207,00:29:48.488,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b4234966-71c6-46ea-8187-95eb22ce6e9d,1268,,"[15.5, 34.5]",3825899,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,58,Getafe,216,,37,,,,,,,,,,,,,,,,,,Getafe,216,00:30:37.936,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,48aced2b-f768-4975-969a-764366c6dca7,1310,,"[117.1, 9.8]",3825899,31,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,61,Getafe,216,,38,,,,,,,,,,,,,,,,,,Getafe,216,00:31:38.112,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eef6bef1-04f1-4646-aa2b-d8b089b331ee,1330,,"[14.2, 42.2]",3825899,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,63,Valencia,207,,31,,,,,,,,,,,,,,,,,,Valencia,207,00:32:31.027,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,897f1a50-c3ad-4429-a241-29678ab321f0,1476,,"[23.8, 34.4]",3825899,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,66,Valencia,207,['4e21ea91-02c6-4cdd-8273-35f7774ce858'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:35:47.782,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9930575-4709-4d5e-b0d1-fd0ec6d826c1,1499,,"[111.9, 49.5]",3825899,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Álvaro Vázquez García,24035.0,Center Forward,67,Getafe,216,,11,,,,,,,,,,,,,,,,,,Getafe,216,00:36:11.267,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ac7c239-25fe-4b81-8139-beb3cb760975,1588,,"[62.9, 73.5]",3825899,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,73,Getafe,216,,29,,,,,,,,,,,,,,,,,,Getafe,216,00:39:29.131,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cad9fa29-e51d-4c35-afd5-a569952166b8,1609,,"[8.1, 58.4]",3825899,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,75,Getafe,216,,12,,,,,,,,,,,,,,,,,,Valencia,207,00:40:12.187,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ec92822-13e6-45cd-997d-f84a3ffb4a64,1648,,"[29.3, 12.4]",3825899,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Left Back,77,Getafe,216,,49,,,,,,,,,,,,,,,,,,Getafe,216,00:40:49.888,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,449ea055-dc40-4d4c-a8e9-f194ffba925f,1699,,"[48.8, 16.2]",3825899,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Damián Nicolás Suárez Suárez,6627.0,Left Back,78,Getafe,216,,27,,,,,,,,,,,,,,,,,,Getafe,216,00:42:27.170,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,648bc04c-b59e-4ad4-9b7b-2e7be37d287a,1709,,"[27.6, 51.4]",3825899,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,79,Valencia,207,['dd4fc33c-321e-41a4-b4c2-e45c821acb10'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:42:35.531,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,48566feb-bf07-4938-b706-c9b9d575f833,1934,,"[93.8, 53.9]",3825899,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Left Midfield,92,Getafe,216,,49,,,,,,,,,,,,,,,,,,Getafe,216,00:04:49.343,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c67b33ae-19ad-468f-9fbe-52f381353531,1945,,"[26.9, 15.6]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,94,Valencia,207,,23,,,,,,,,,,,,,,,,,,Valencia,207,00:05:23.509,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39a6f1d6-8e33-4d37-818c-d43070cee945,1954,,"[76.0, 49.4]",3825899,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,95,Getafe,216,['b1c3ea96-62eb-4d1d-aa87-9aa889ff008f'],29,,,,,,,,,,,,,,,,,,Getafe,216,00:05:29.739,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,997b8daf-c000-435c-9203-62cbc5afe8db,1969,,"[48.2, 29.2]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mehdi Lacen,6745.0,Center Defensive Midfield,96,Valencia,207,['5af4c918-bb3a-477a-8a3f-cb7c2987d7da'],3,,,,,,,,,,,,,,,,,,Getafe,216,00:06:03.957,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,387ecad5-b0d5-4b12-afc3-6b810e969697,1970,,"[52.3, 39.2]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moisés Gómez Bordonado,11675.0,Right Center Midfield,96,Valencia,207,,5,,,,,,,,,,,,,,,,,,Getafe,216,00:06:05.635,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64957c2c-b22a-4c28-9a61-fe890cd55657,1975,,"[40.3, 38.4]",3825899,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,96,Valencia,207,['8f569f8d-5144-4e16-997c-3616cc76c9ad'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:06:08.672,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d682654-5bef-47bc-aaaa-a73d4c23ea04,2038,,"[34.8, 44.4]",3825899,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Martín Vigaray,6856.0,Left Center Back,104,Getafe,216,['7aa66ac1-5065-4a25-a02e-a3d2cc0e0a01'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:07:52.753,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66e6cd98-dcaa-413c-8209-f92a664fe631,2101,,"[93.8, 66.1]",3825899,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Medrán Just,6736.0,Left Center Midfield,109,Valencia,207,"['59f4e215-20ac-49ac-be85-dd3ac6476e6a', 'ddc363a5-f1c8-46bd-af7a-4012ab7cfe46']",25,,,,,,,,,,,,,,,,,,Getafe,216,00:09:25.736,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7a92bde9-78d3-4917-8996-d7b9cd566ce0,2156,,"[65.4, 52.5]",3825899,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,112,Getafe,216,['2295a3af-9cb4-4a87-a7bf-1ac7f693cdd9'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:10:36.034,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7bc3c4d1-21ee-4d0c-8fa5-038d8a636bef,2166,,"[23.1, 58.5]",3825899,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,113,Valencia,207,['f2322fe1-3c55-4a0e-8b7d-632b22a0b54b'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:10:43.730,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec595443-5bc8-4046-a335-1fff2c54f010,2214,,"[55.9, 2.8]",3825899,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Left Back,114,Getafe,216,,28,,,,,,,,,,,,,,,,,,Getafe,216,00:11:28.501,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7057365-6a75-403b-9164-9f3ab44d2db2,2234,,"[64.9, 49.6]",3825899,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Medrán Just,6736.0,Left Center Midfield,115,Valencia,207,['bfba3b77-542d-4eeb-8057-440e2db2d981'],16,,,,,,,,,,,,,,,,,,Getafe,216,00:12:16.050,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f0363e4-e32d-4717-820b-189024dded04,2237,,"[58.1, 28.5]",3825899,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Fuego Martínez,6751.0,Left Center Midfield,115,Valencia,207,['82383afb-3ae1-44c4-adcf-3bc25bd439df'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:12:17.136,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c44c15f8-9af5-4e8a-aa2d-0dbbae27b96f,2265,,"[88.7, 41.7]",3825899,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Left Midfield,118,Getafe,216,,33,,,,,,,,,,,,,,,,,,Getafe,216,00:13:33.658,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d32d9e21-687f-4c22-99e9-0b3cd58f553c,2277,,"[108.8, 36.9]",3825899,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro Medrán Just,6736.0,Left Center Midfield,118,Getafe,216,,46,,,,,,,,,,,,,,,,,,Getafe,216,00:13:46.121,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1b8dc16d-adc5-41f6-8ab6-9d8fefd5bbab,2310,,"[102.9, 53.6]",3825899,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Álvaro Medrán Just,6736.0,Left Center Midfield,120,Getafe,216,"['0dd8d4bb-36ea-467f-91cc-d448ea71d20c', '9722ab08-d437-4288-a9e2-56fe34c4a162']",9,,,,,,,,,,,,,,,,,,Getafe,216,00:15:09.326,Ball Recovery,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d50af44-6ef0-4a99-b25e-9f7f8dfd7781,2312,,"[107.2, 53.2]",3825899,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro León Sánchez Gil,6907.0,Right Midfield,120,Getafe,216,,10,,,,,,,,,,,,,,,,,,Getafe,216,00:15:10.547,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c43f5556-f658-4bb6-97ec-815e2dfca99b,2314,,"[13.4, 22.1]",3825899,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Santiago Mina Lorenzo,6594.0,Left Midfield,120,Getafe,216,['fccd9ae9-dade-436f-a352-7739df277df1'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:15:11.645,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcfe3670-72cc-45f2-a973-1141a50df361,2336,,"[46.1, 28.3]",3825899,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,122,Getafe,216,['92724128-1759-4b98-9df7-18c3e4043614'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:15:53.758,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02b234ee-32c7-466e-aac5-803f8c6e51f7,2349,,"[37.6, 37.6]",3825899,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Center Defensive Midfield,122,Getafe,216,,2,,,,,,,,,,,,,,,,,,Getafe,216,00:16:02.814,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c835aea-afd0-4696-9176-2bec3739fa29,2352,,"[84.2, 45.2]",3825899,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,122,Getafe,216,['5b8601f6-292b-43f1-a6f0-86fe7a82f5f5'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:16:03.666,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b18be6c8-4f8a-4c98-b07f-150a1d05f583,2356,,"[24.7, 28.6]",3825899,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,122,Getafe,216,,5,,,,,,,,,,,,,,,,,,Getafe,216,00:16:05.620,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,392b5c97-4fc5-447d-9577-1746d987fba0,2373,,"[52.3, 75.8]",3825899,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,123,Valencia,207,,27,,,,,,,,,,,,,,,,,,Valencia,207,00:16:27.701,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6acd8cbe-493d-4739-9433-436c5f1f900a,2484,,"[38.7, 17.0]",3825899,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Martín Vigaray,6856.0,Left Center Back,125,Getafe,216,['b5644829-6719-4bf9-890e-3a51db996d3c'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:18:38.899,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8676e857-d407-494e-ac66-f0b4d2d84a41,2546,,"[74.0, 50.3]",3825899,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Medrán Just,6736.0,Left Center Midfield,127,Getafe,216,,31,,,,,,,,,,,,,,,,,,Getafe,216,00:20:31.432,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a7a69ed-f00d-4a42-a468-0660b74aa771,2569,,"[107.9, 3.9]",3825899,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoul Karim Yoda,27092.0,Left Back,127,Getafe,216,,50,,,,,,,,,,,,,,,,,,Getafe,216,00:20:50.649,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e8fac33-dd4b-4dcc-a8db-2813a042c2e8,2588,,"[113.8, 32.9]",3825899,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Šćepović,23416.0,Center Forward,127,Getafe,216,,6,,,,,,,,,,,,,,,,,,Getafe,216,00:21:06.452,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,069ab09c-56c2-445e-bd81-64cac21285c3,2596,,"[91.6, 12.5]",3825899,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoul Karim Yoda,27092.0,Left Back,129,Getafe,216,,17,,,,,,,,,,,,,,,,,,Getafe,216,00:21:17.986,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f14fd87-8fd9-4aee-b43a-5c949ded622f,2661,,"[31.7, 23.9]",3825899,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Fuego Martínez,6751.0,Left Center Midfield,134,Valencia,207,,1,,,,,,,,,,,,,,,,,,Valencia,207,00:24:01.277,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1b083b4-3685-458e-b552-ad37dad624ae,2674,,"[53.0, 12.7]",3825899,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,135,Getafe,216,['590226da-4f06-447a-96b3-77e537aea107'],20,,,,,,,,,,,,,,,,,,Getafe,216,00:24:20.908,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23ae2f86-da3d-4ef8-8b06-3918a66eec67,2711,,"[5.7, 3.0]",3825899,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,138,Getafe,216,['a5e67b3e-4ba3-4a22-94cd-52266a35b360'],48,,,,,,,,,,,,,,,,,,Getafe,216,00:25:48.949,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,100c5c65-90ba-4207-a67a-9ad18fc0df32,2749,,"[95.2, 13.1]",3825899,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mehdi Lacen,6745.0,Center Defensive Midfield,140,Getafe,216,['384657fe-0582-479d-b92c-8d802744e0a8'],7,,,,,,,,,,,,,,,,,,Getafe,216,00:27:07.159,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b14bab24-7450-47cc-bb64-81ebc151cc3c,2772,,"[13.7, 35.1]",3825899,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,141,Valencia,207,['2b1b531d-a639-4d68-a2ff-a2d6c863e763'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:27:28.194,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3068a881-1ecf-4816-8c91-5511ba3721d1,2883,,"[49.6, 55.7]",3825899,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,148,Valencia,207,['b17bd534-6cf4-4b34-9314-123cd1038dfd'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:30:32.676,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60cbffcd-a15a-40ad-83bd-6bf9a7cbd956,2908,,"[105.6, 66.6]",3825899,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,150,Getafe,216,"['1150c2e3-c929-4004-9881-207656a0ca12', '6473ca37-ce38-4159-acda-b874b3620636']",49,,,,,,,,,,,,,,,,,,Getafe,216,00:31:49.207,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ccb89a6d-5117-4812-846d-fc1840a997cd,2928,,"[39.1, 52.1]",3825899,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Center Defensive Midfield,152,Getafe,216,,1,,,,,,,,,,,,,,,,,,Getafe,216,00:34:01.275,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c969a952-6b7c-4c0f-9f85-b2b89f4e3f18,2964,,"[78.3, 24.2]",3825899,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Šćepović,23416.0,Center Forward,154,Getafe,216,,21,,,,,,,,,,,,,,,,,,Getafe,216,00:34:21.548,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a993094-3568-45ca-a98f-29dd15bc5520,2983,,"[50.3, 5.3]",3825899,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,156,Getafe,216,['bf72ee69-ea6d-407f-a284-2a59af74261f'],50,,,,,,,,,,,,,,,,,,Getafe,216,00:34:50.701,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cad012f3-79be-44c6-8073-66cd5416973b,3009,,"[5.4, 53.8]",3825899,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,157,Valencia,207,,21,,,,,,,,,,,,,,,,,,Valencia,207,00:35:21.879,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b295bf5b-416a-4340-abfa-21a1df9cb410,3021,,"[55.3, 22.9]",3825899,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,158,Getafe,216,['a460c531-2bd5-4f91-aee7-c38bd3cafbc6'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:35:36.398,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4321c92a-ee32-4b4b-aaee-91c114ce2df7,3097,,"[43.2, 12.5]",3825899,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Sarabia García,6720.0,Left Midfield,163,Valencia,207,['3c4e0f39-2eef-4f6a-82c1-d39a7f82fa70'],14,,,,,,,,,,,,,,,,,,Getafe,216,00:38:14.137,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,beddae1e-d384-4d3f-bd49-f7a05607fdbc,3127,,"[62.7, 44.8]",3825899,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehdi Lacen,6745.0,Center Defensive Midfield,164,Getafe,216,,19,,,,,,,,,,,,,,,,,,Getafe,216,00:39:19.880,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c51ff1fb-cc1c-40b1-a94b-430bf60c9773,3139,,"[116.2, 19.2]",3825899,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moisés Gómez Bordonado,11675.0,Right Center Midfield,165,Getafe,216,,53,,,,,,,,,,,,,,,,,,Getafe,216,00:39:53.693,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff4a2baa-2750-4ac8-84f0-b31ef6b1b3e8,3158,,"[17.6, 9.4]",3825899,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,168,Getafe,216,,34,,,,,,,,,,,,,,,,,,Getafe,216,00:40:34.689,Ball Recovery,
