ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.142556,,,,,,,,,,,,,5c11d6aa-d43e-4e6a-a1ac-5220b378ea0e,1270,,"[48.2, 6.5]",3825618,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,62,Las Palmas,208,"['46bf5bc9-4d23-49bd-a44e-800cdbc1d5e6', '5a9d3d81-31b8-4968-9171-6b75bb1a0eeb', 'b3855e69-b221-42d4-ba39-b33d18c8dccd']",29,,,,,,,,,,,,,,,,,,Eibar,322,00:29:29.744,Pressure,
,,,,,,,,,,,,,,0.961361,,,,,,,,,,,,,e63efcac-18d7-49c7-a729-3d331c6db74e,1274,,"[45.0, 9.0]",3825618,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,62,Las Palmas,208,['5a9d3d81-31b8-4968-9171-6b75bb1a0eeb'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:29:31.104,Pressure,
,,,,,,,,,,,,,,1.248643,,,,,,,,,,,,,397b3b69-f7ec-4169-99a3-696f2709f9c7,1278,,"[43.0, 8.0]",3825618,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,62,Las Palmas,208,['92cdd7e7-d9ca-4fd0-b8cf-0688d0e6cf6f'],32,,,,,,,,,,,,,,,,,,Eibar,322,00:29:32.468,Pressure,
,,,,,,,,,,,,,,0.525842,,,,,,,,,,,,,2b76f805-cf09-4260-b77b-fc963c7721f8,1279,,"[35.0, 13.2]",3825618,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,62,Las Palmas,208,,33,,,,,,,,,,,,,,,,,,Eibar,322,00:29:33.903,Pressure,
,,,,,,,,,,,,,,0.434722,,,,,,,,,,,,,0eac5d5a-8592-4670-97d8-8dc4bbe310a9,1289,,"[8.7, 5.8]",3825618,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,62,Las Palmas,208,"['2f083f4e-e883-40df-9c1a-3e96e596d5a4', 'a7c7a748-cc2a-4bcd-8993-322f6c3bf2b6', 'e3652aaa-c1df-4e6d-8717-08d2c050843b']",41,,,,,,,,,,,,,,,,,,Eibar,322,00:29:41.344,Pressure,
,,,,,,,,,,,,,,0.464554,,,,,,,,,,,,,31a0549e-74a0-4da2-8d72-5c26d8fa6d9f,1312,,"[41.6, 65.4]",3825618,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Center Back,63,Eibar,322,"['34a66a21-c303-4ad9-b478-f52d60263a1a', '502f4f31-cc9d-4c1b-8638-cfc2924d01af', '63686fb1-8008-4ec9-811a-044d96d3b227']",40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:40.361,Pressure,
,,,,,,,,,,,,,,0.477338,,,,,,,,,,,,,82e50948-b649-4a3c-bc76-d87b2acaae41,1323,,"[30.0, 51.0]",3825618,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Emmanuel Culio,27521.0,Left Center Midfield,63,Eibar,322,"['18ecb018-8208-4d56-8e4c-b817808bc0c7', '6293e296-0ca1-4ed0-8de0-edc54872711c']",46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:46.005,Pressure,
,,,,,,,,,,,,,,1.626405,,,,,,,,,,,,,3cc12c40-e657-47ff-816b-ace7ee1f001c,1331,,"[85.7, 69.9]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Berjón Pérez,24070.0,Right Wing,64,Las Palmas,208,"['15647ea9-6dd3-4a62-baad-a2d3e97623ca', '602c0766-887a-48e6-a179-b3205a727ea1']",8,,,,,,,,,,,,,,,,,,Eibar,322,00:31:08.663,Pressure,
,,,,,,,,,,,,,,0.462967,,,,,,,,,,,,,86422478-a425-4318-b7dc-044803a10a78,1340,,"[49.9, 74.4]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saúl Berjón Pérez,24070.0,Right Wing,65,Las Palmas,208,['b987df6b-ac71-4096-b4d4-0d5e31a0d84c'],27,,,,,,,,,,,,,,,,,,Eibar,322,00:31:27.185,Pressure,
,,,,,,,,,,,,,,0.335063,,,,,,,,,,,,,de0eb6a9-72e7-4b17-a5ac-7042f741c5a1,1344,,"[21.4, 58.7]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,65,Las Palmas,208,['4444837d-434a-4483-a35e-06ff73a78e9f'],32,,,,,,,,,,,,,,,,,,Eibar,322,00:31:32.304,Pressure,
,,,,,,,,,,,,,,0.931578,,,,,,,,,,,,,002287b2-3d9a-4fda-86d8-dc7b189fb662,1348,,"[11.2, 42.0]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Pantić,27239.0,Left Center Back,65,Las Palmas,208,['9559dc8b-bc69-4f0f-b718-df1a6b68a36c'],33,,,,,,,,,,,,,,,,,,Eibar,322,00:31:33.790,Pressure,
,,,,,,,,,,,,,,0.582813,,,,,,,,,,,,,8a5aaf3b-1f14-47b9-946f-c32b191d2b61,1351,,"[101.0, 34.1]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,65,Las Palmas,208,"['04cc3031-def0-493a-9c45-2bd2e0a90a2c', '057135e7-1fc3-474b-b166-83ff401d2b05']",37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:37.172,Pressure,
,,,,,,,,,,,,,,0.439218,,,,,,,,,,,,,152e4ab3-3556-4b36-8a5e-6469b739740c,1356,,"[28.1, 33.6]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,65,Las Palmas,208,"['049e68ad-6711-42e4-9259-4980781e4859', '80e2eec3-910c-43e3-8a9a-90fff071caed', '817ab927-7756-4393-b83c-bbfd39ccc4b3', 'a590a84c-e7ca-4e2e-bb4f-560b465545d7']",38,,,,,,,,,,,,,,,,,,Eibar,322,00:31:38.771,Pressure,
,,,,,,,,,,,,,,0.908703,,,,,,,,,,,,,86b2ef3c-c378-4bcc-ae43-e3d661fd4971,1363,,"[26.4, 31.6]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,65,Las Palmas,208,['bc38ad10-f3cc-42b4-916e-37bfdd641563'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:31:40.421,Pressure,
,,,,,,,,True,,,,,,0.508292,,,,,,,,,,,,,bc38ad10-f3cc-42b4-916e-37bfdd641563,1364,,"[96.2, 50.0]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,65,Las Palmas,208,['86b2ef3c-c378-4bcc-ae43-e3d661fd4971'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:40.599,Pressure,True
,,,,,,,,True,,,,,,0.346594,,,,,,,,,,,,,538d30ef-be89-4676-a92d-95c26158b076,1365,,"[92.0, 48.7]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,65,Las Palmas,208,['b978da2c-e39b-464a-914c-0e5aca2163be'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:41.349,Pressure,
,,,,,,,,,,,,,,0.345223,,,,,,,,,,,,,8656f49e-23fd-4b28-850d-b9e1a8a31af7,1368,,"[91.5, 19.9]",3825618,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Wing Back,65,Las Palmas,208,['a15ac4a1-5634-4274-82c3-23cce5ab9429'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:44.006,Pressure,
,,,,,,,,,,,,,,0.84095,,,,,,,,,,,,,fc40121d-02e3-4e22-82a5-e3da342e7d08,1380,,"[55.1, 59.7]",3825618,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,65,Las Palmas,208,['5314731f-0c0c-4ce3-8928-283657db196b'],11,,,,,,,,,,,,,,,,,,Eibar,322,00:32:11.963,Pressure,
,,,,,,,,,,,,,,1.018906,,,,,,,,,,,,,1948700a-083f-400b-9759-de679935f42d,1387,,"[31.3, 57.5]",3825618,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,65,Las Palmas,208,['7791ef51-fcfd-4b57-9e87-4f520e340c66'],20,,,,,,,,,,,,,,,,,,Eibar,322,00:32:20.156,Pressure,
,,,,,,,,,,,,,,0.854693,,,,,,,,,,,,,4bcc9b51-e268-4900-b1a4-524712fd158d,1388,,"[22.4, 62.2]",3825618,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,65,Las Palmas,208,,21,,,,,,,,,,,,,,,,,,Eibar,322,00:32:21.203,Pressure,
,,,,,,,,True,,,,,,2.208768,,,,,,,,,,,,,ce753cc2-4cff-485f-9c7d-a00d855ea6a7,1392,,"[105.7, 17.2]",3825618,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Emmanuel Culio,27521.0,Left Center Midfield,65,Las Palmas,208,['c99c7ce8-8058-4bb6-b121-8e59d5ad6c97'],22,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:22.742,Pressure,
,,,,,,,,,,,,,,0.326865,,,,,,,,,,,,,1b9ed343-d158-46b8-a025-40214b827af3,1397,,"[26.1, 72.8]",3825618,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,66,Las Palmas,208,['374b1b4f-41c8-4f62-8f87-191588abc75a'],30,,,,,,,,,,,,,,,,,,Eibar,322,00:32:30.969,Pressure,
,,,,,,,,,,,,,,1.8461,,,,,,,,,,,,,21c461c1-c837-4b97-88a5-40d74d017b02,1428,,"[51.9, 1.8]",3825618,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Wing,68,Las Palmas,208,['8c22df99-3726-4f17-8b22-c65dc2c9d37a'],36,,,,,,,,,,,,,,,,,,Eibar,322,00:33:36.934,Pressure,
,,,,,,,,True,,,,,,2.425095,,,,,,,,,,,,,81821cd8-6d1b-4c3b-af95-0272dbdd07d5,1431,,"[73.9, 76.0]",3825618,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,69,Eibar,322,"['2d78608d-76ea-4b33-88c1-5485af1b7292', '36a7a4eb-5952-4601-a791-fc9de41f06aa', 'd107a632-bae7-4180-99aa-c730894cd481']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:39.646,Pressure,
,,,,,,,,,,,,,,0.467202,,,,,,,,,,,,,06efd97c-45e4-445b-bbe8-e3e16728e5f7,1441,,"[72.2, 69.5]",3825618,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,69,Eibar,322,['8b335f27-9fbb-4736-840a-22532e270dfb'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:46.285,Pressure,
,,,,,,,,,,,,,,0.732862,,,,,,,,,,,,,41e46361-4509-4e16-a544-9906515eaf45,1466,,"[72.1, 65.1]",3825618,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja González Tomás,6566.0,Center Forward,71,Las Palmas,208,['b53df57f-c6e3-4dfa-8734-88862eb4a355'],41,,,,,,,,,,,,,,,,,,Eibar,322,00:34:41.736,Pressure,
,,,,,,,,,,,,,,0.705479,,,,,,,,,,,,,24bc8ec7-c6b2-4883-b977-0c9a520e917b,1484,,"[51.4, 14.8]",3825618,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,71,Las Palmas,208,"['4a078ede-dcbe-4f95-857e-691c79826644', 'd602dddf-5ba0-4fc7-be6c-1f999b3a4d3f']",55,,,,,,,,,,,,,,,,,,Eibar,322,00:34:55.529,Pressure,
,,,,,,,,,,,,,,0.425507,,,,,,,,,,,,,44570814-1072-452f-9fc8-69377c7b4ded,1501,,"[28.2, 54.2]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,72,Las Palmas,208,['1bcc068b-8405-4792-8cc5-e06f83d07c09'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:36:00.793,Pressure,
,,,,,,,,,,,,,,1.416956,,,,,,,,,,,,,d9504f7d-2e11-469b-99f5-64d78de32842,1502,,"[20.1, 75.7]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,72,Las Palmas,208,['0a29afee-a276-4b58-ac8c-fccf3d1a911f'],5,,,,,,,,,,,,,,,,,,Eibar,322,00:36:05.313,Pressure,
,,,,,,,,,,,,,,0.871122,,,,,,,,,,,,,80a8705d-05ff-4c23-993b-01c8d144f9fa,1504,,"[34.3, 52.5]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,72,Las Palmas,208,"['7f732b35-75cd-49dd-97ec-7922edbf370e', 'b9c02f9c-dccb-4f4d-8a89-a13eabbbe291']",7,,,,,,,,,,,,,,,,,,Eibar,322,00:36:07.856,Pressure,
,,,,,,,,,,,,,,0.97612,,,,,,,,,,,,,6079e31c-1948-4a74-b670-94261bda587f,1507,,"[30.4, 63.0]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,72,Las Palmas,208,"['a18910a3-7dac-43b3-866a-c35677439ffd', 'bac76600-6e6b-4780-bd43-b951c2b78aee', 'c82230f5-fedb-4f12-a65d-69c8aa2d6702']",9,,,,,,,,,,,,,,,,,,Eibar,322,00:36:09.497,Pressure,
,,,,,,,,,,,,,,0.479875,,,,,,,,,,,,,1dc54084-9313-4b27-990d-fc3113d04908,1510,,"[30.2, 54.2]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,72,Las Palmas,208,"['a18910a3-7dac-43b3-866a-c35677439ffd', 'c82230f5-fedb-4f12-a65d-69c8aa2d6702']",10,,,,,,,,,,,,,,,,,,Eibar,322,00:36:10.225,Pressure,
,,,,,,,,,,,,,,0.325628,,,,,,,,,,,,,cfbb73de-b8d3-477a-9e5e-e0964af11781,1520,,"[14.1, 66.8]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saúl Berjón Pérez,24070.0,Right Wing,72,Las Palmas,208,['dfc93655-aab6-4d57-a049-f1886a20b139'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:36:17.144,Pressure,
,,,,,,,,,,,,,,0.455068,,,,,,,,,,,,,bfac3683-7506-4e14-9578-d3cbbbf88b56,1526,,"[20.0, 67.9]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,73,Las Palmas,208,"['01c9f4ed-0d36-4b94-aaae-a02a82668bca', '1eee79ae-9c73-4fe9-b649-b44328d58032']",42,,,,,,,,,,,,,,,,,,Eibar,322,00:36:42.556,Pressure,
,,,,,,,,,,,,,,0.343054,,,,,,,,,,,,,3e940b30-fa2c-406d-ac40-30f5e2a1aa5b,1532,,"[30.9, 71.7]",3825618,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,73,Las Palmas,208,"['3203deb7-8274-4f68-ada7-034dde44025c', '3ef904b9-aa30-4df9-9fbd-fcfc42c62bfb']",45,,,,,,,,,,,,,,,,,,Eibar,322,00:36:45.691,Pressure,
,,,,,,,,,,,,,,2.033698,,,,,,,,,,,,,cb90a518-652b-4e08-b06e-2b5d917e9fef,1563,,"[55.2, 68.5]",3825618,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,73,Las Palmas,208,"['8ad78741-3e56-4331-9e6a-72cb0fd7ef2f', '90e0c320-4790-400d-836d-5ec4655e45e7', 'bd3e70ac-8c1b-47ea-8a71-a258e22eb120', 'c3beae2d-6f5a-45e8-ba51-3153b48d28f4']",27,,,,,,,,,,,,,,,,,,Eibar,322,00:37:27.100,Pressure,
,,,,,,,,,,,,,,0.445979,,,,,,,,,,,,,ad45872f-13ff-45c8-8d20-aeabc84d2888,1587,,"[67.3, 43.4]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,74,Las Palmas,208,"['cf22ae4b-33f8-4974-a3cf-a2e2de76cfc7', 'd578583b-282f-484f-b994-a1edc7651406', 'db7cdc90-38c2-48ae-9ca7-08b3e69c7c5e']",1,,,,,,,,,,,,,,,,,,Eibar,322,00:38:01.693,Pressure,
,,,,,,,,True,,,,,,0.861471,,,,,,,,,,,,,ea645726-b976-4cb3-a28a-15d8ec7bdf0b,1594,,"[36.7, 57.5]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Center Defensive Midfield,74,Las Palmas,208,['92660762-b26b-4e4c-aae2-ebb99578797b'],7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:07.854,Pressure,
,,,,,,,,True,,,,,,0.908219,,,,,,,,,,,,,276321fc-0aaf-4151-b88b-47cb74b451c2,1606,,"[41.6, 51.6]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,74,Las Palmas,208,"['07069057-0613-44ac-8a69-8fd07492070d', 'c990385e-1268-4718-927c-03c0b16ffad2']",14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:14.306,Pressure,
,,,,,,,,,,,,,,0.695807,,,,,,,,,,,,,5d9ab046-b156-442e-bcfc-70602a48d223,1615,,"[88.0, 26.9]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,74,Las Palmas,208,['8045bdf1-58cf-47d0-9a43-0f03f0145ff4'],20,,,,,,,,,,,,,,,,,,Eibar,322,00:38:20.526,Pressure,
,,,,,,,,,,,,,,1.500865,,,,,,,,,,,,,7c4bb70e-6c6d-406b-ad91-86b67cb984cb,1633,,"[47.2, 69.8]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,74,Las Palmas,208,['f536e592-e520-4b85-bcce-8776f46afb0d'],43,,,,,,,,,,,,,,,,,,Eibar,322,00:38:43.562,Pressure,
,,,,,,,,,,,,,,3.410405,,,,,,,,,,,,,c4aee239-0375-4d9c-8041-0b2e8761e6b9,1637,,"[63.9, 70.5]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,74,Las Palmas,208,"['31ff7006-2715-4dab-bc08-d3475f268871', '44c27688-64a2-4a1d-9847-5720c0553b26', '839fe7af-457e-4644-b7a8-1993208f34a3', '97150931-a76c-40f5-88f2-6dd5e6902c79', 'ddbb578b-9fc2-4cc8-a6d8-a6ae55a63023']",46,,,,,,,,,,,,,,,,,,Eibar,322,00:38:46.637,Pressure,
,,,,,,,,,,,,,,0.445473,,,,,,,,,,,,,bc2426d6-a7e5-49a0-8013-ec92c8ed51a3,1641,,"[61.1, 52.1]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,74,Las Palmas,208,"['839fe7af-457e-4644-b7a8-1993208f34a3', 'ddbb578b-9fc2-4cc8-a6d8-a6ae55a63023']",49,,,,,,,,,,,,,,,,,,Eibar,322,00:38:49.650,Pressure,
,,,,,,,,True,,,,,,2.039804,,,,,,,,,,,,,8764585a-49a3-4132-ac3c-6ce3db06966e,1649,,"[51.0, 77.0]",3825618,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,74,Las Palmas,208,"['912a19d2-ffd8-4316-9880-a225e7c0a7ee', 'c3d5660b-5ab0-405d-af82-68c001f3f9c2']",56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:56.316,Pressure,
,,,,,,,,,,,,,,1.059135,,,,,,,,,,,,,ef497c55-a71e-4177-b457-100119928781,1668,,"[45.5, 57.8]",3825618,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,74,Las Palmas,208,['5bc1205a-1d58-4f8f-817f-c3a68b0869c0'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:39:17.976,Pressure,
,,,,,,,,,,,,,,0.593835,,,,,,,,,,,,,0c59e550-b477-4011-990b-d54c5f4d16ca,1669,,"[50.7, 57.4]",3825618,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,74,Las Palmas,208,['576722c6-11df-4b88-aa57-f4660f47037f'],18,,,,,,,,,,,,,,,,,,Eibar,322,00:39:18.845,Pressure,
,,,,,,,,,,,,,,0.590885,,,,,,,,,,,,,055de04a-0436-4854-9a6f-9ff858d7c1cc,1673,,"[35.9, 73.8]",3825618,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saúl Berjón Pérez,24070.0,Right Wing,74,Las Palmas,208,"['54ecc8af-49ea-4bfe-93ce-7f34f24e95e9', 'ec537def-8170-4436-86b3-3a48474dc047']",23,,,,,,,,,,,,,,,,,,Eibar,322,00:39:23.335,Pressure,
,,,,,,,,,,,,,,0.688286,,,,,,,,,,,,,5c6f1da7-6a2a-4341-8ca3-6400aa9be253,1690,,"[20.0, 69.1]",3825618,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,74,Las Palmas,208,['404d9fa9-8f4d-4dff-9a1b-8926c439345a'],34,,,,,,,,,,,,,,,,,,Eibar,322,00:39:34.761,Pressure,
,,,,,,,,,,,,,,1.189085,,,,,,,,,,,,,2969c149-2575-4891-b7fc-a9773f0f3cdf,1707,,"[27.8, 72.6]",3825618,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,75,Las Palmas,208,"['474d57c4-7617-4b7d-9487-df30a3c5985f', 'fdbe150f-6d71-47b7-adf0-c5a133dd2947']",59,,,,,,,,,,,,,,,,,,Eibar,322,00:39:59.830,Pressure,
,,,,,,,,,,,,,,0.991304,,,,,,,,,,,,,d1c50f8f-6ef2-42b1-9598-83aecf4f5824,1712,,"[34.9, 65.8]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,75,Las Palmas,208,"['0ebac2b1-2420-4d6d-b9f0-9260c6760707', '2bdae823-6903-44c2-9150-5ebf1e0eb378', '51b336d5-edc0-47f6-9684-11f20650b537', '98f4f822-2e12-417c-923b-85f150dd128e']",3,,,,,,,,,,,,,,,,,,Eibar,322,00:40:03.457,Pressure,
,,,,,,,,True,,,,,,0.064449,,,,,,,,,,,,,ae1b2e70-2202-493f-a440-a6ad3939b23c,1727,,"[98.5, 59.3]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Right Center Forward,75,Las Palmas,208,['1677f848-85ca-4bf6-84ca-8906d71cb78f'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:15.401,Pressure,
,,,,,,,,True,,,,,,0.357109,,,,,,,,,,,,,74c3c4da-7c6d-4846-9760-aa9bc68eb933,1728,,"[105.3, 60.6]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,75,Las Palmas,208,,16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:16.726,Pressure,
,,,,,,,,True,,,,,,2.652882,,,,,,,,,,,,,9b272069-176d-4dc4-8b02-0cac006e8aa4,1732,,"[110.9, 67.5]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,75,Las Palmas,208,"['96c57546-0e53-46fe-9bbd-911fa022e3be', 'fbeb4248-d135-471e-ae69-58f0782ec748']",17,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:17.948,Pressure,
,,,,,,,,True,,,,,,1.431858,,,,,,,,,,,,,d5e7d5bd-fa02-4c26-a576-308f00d73fa1,1741,,"[57.4, 17.3]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,77,Las Palmas,208,['972735a0-ada7-4bfd-81e8-386d4ffa19ae'],53,,,,,,,,,,,,,,,,,,Eibar,322,00:40:53.465,Pressure,
,,,,,,,,,,,,,,0.555472,,,,,,,,,,,,,2b4daac7-c9be-401e-9af4-14dec87befff,1747,,"[61.0, 28.8]",3825618,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,78,Las Palmas,208,['a9d55abb-7538-4983-a3ac-d261f0efd671'],59,,,,,,,,,,,,,,,,,,Eibar,322,00:40:59.031,Pressure,
