bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,07452754-c9b4-4f46-a854-578a1825e835,920,,"[94.3, 5.8]",3825657,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,53,Real Betis,218,"['3fc4451b-4918-4a1f-aac5-9774e1b757a5', 'bd876f9b-0990-43f3-843d-34ac1333376b']",4,,,,,,,,,,,,,,,,Real Betis,218,00:24:04.046,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f5bedbb-b1a6-4cc6-8baa-73415f9fcb14,1370,,"[90.9, 3.2]",3825657,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,74,Málaga,223,['797745e5-acc0-407a-bcd0-550b7cfad1b5'],21,,,,,,,,,,,,,,,,Málaga,223,00:36:21.309,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6544d02-807d-4bff-a55c-5aad42337c2b,1691,,"[87.0, 2.1]",3825657,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael van der Vaart,19724.0,Center Attacking Midfield,98,Real Betis,218,['3577581a-31ab-4b5d-9640-5210469a5890'],46,,,,,,,,,,,,,,,,Real Betis,218,00:01:46.249,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cc5a63e-c374-4adb-a052-1eb056039c79,1938,,"[116.3, 28.5]",3825657,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,119,Málaga,223,"['3bd2153d-27cb-49fd-9b60-a14fbb6ba05e', 'bf1f07f2-e90c-4cad-a9e7-68cebce9fdbc']",31,,,,,,,,,,,,,,,,Málaga,223,00:11:31.350,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0487665f-9105-4938-b6c6-9226184580b0,2144,,"[87.1, 70.7]",3825657,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Piccini,11634.0,Right Back,132,Real Betis,218,['10ff8234-df65-4f90-b68d-974aab2e862c'],0,,,,,,,,,,,,,,,,Real Betis,218,00:17:00.769,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c35ad6b3-aee3-4708-9472-917abaa368dc,2264,,"[91.4, 60.1]",3825657,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Piccini,11634.0,Right Back,136,Málaga,223,"['7144c4ec-e776-43ef-b390-181c898b64e4', '745c05aa-0964-4866-8e7a-8fdf28a2926b']",20,,,,,,,,,,,,,,,,Real Betis,218,00:20:20.392,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42347d9a-a078-4c02-bbee-a174923575b2,2330,,"[71.2, 5.9]",3825657,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Pérez López,6559.0,Left Midfield,141,Málaga,223,['d1a354ea-45c8-4584-9546-d42ea19b49c9'],34,,,,,,,,,,,,,,,,Málaga,223,00:22:34.560,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76709cca-1f5f-4da6-bcdc-361ba863a932,2397,,"[72.2, 10.9]",3825657,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Etienne Boka,27335.0,Left Back,143,Málaga,223,['f87de3ff-d00f-4999-9eb5-7ef33c455158'],33,,,,,,,,,,,,,,,,Málaga,223,00:23:33.989,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a285df1d-f458-4a81-b997-5af497f920f4,2470,,"[99.2, 6.2]",3825657,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Etienne Boka,27335.0,Left Back,146,Málaga,223,"['7d6dfd7f-3604-4020-b1a5-47a7ad2af462', 'dc9f911c-d1f0-4109-b7c7-72d4cdfbac01']",54,,,,,,,,,,,,,,,,Málaga,223,00:24:54.103,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,335d25fd-5670-4ab9-96c9-bc0672827720,2551,,"[61.4, 21.9]",3825657,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,148,Real Betis,218,"['52f4e617-6f3a-41d7-bb83-aacb5a0961dd', 'ea2345c5-7991-4f8b-b0d4-6a35cba6baf0']",16,,,,,,,,,,,,,,,,Real Betis,218,00:26:16.605,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44877e00-5811-482f-b777-bf44de711a91,2560,,"[50.4, 19.7]",3825657,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heiko Westermann,27349.0,Left Center Back,148,Real Betis,218,['97912d1f-f8be-4de4-8c21-8be96b6ce21c'],21,,,,,,,,,,,,,,,,Real Betis,218,00:26:21.235,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abb1cb64-4100-4a71-9813-947f02b39385,2577,,"[70.2, 27.6]",3825657,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Left Wing,150,Real Betis,218,['c8d20e86-c478-4cd6-8837-8dc18af774b1'],13,,,,,,,,,,,,,,,,Real Betis,218,00:27:13.227,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c74ad3a-cc28-4ae4-94a9-53a339f54bb9,2654,,"[114.6, 67.9]",3825657,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Piccini,11634.0,Right Back,156,Real Betis,218,['a927ff3a-6ffc-4a61-80f6-2d307f7e2408'],11,,,,,,,,,,,,,,,,Real Betis,218,00:29:11.358,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1453fe16-79d7-4ff6-bd4f-8e628e36a53d,2804,,"[65.4, 52.7]",3825657,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Damián Tissone,19431.0,Right Defensive Midfield,165,Málaga,223,['5e70b365-70e5-4a7b-979c-25aaf5aa30a4'],42,,,,,,,,,,,,,,,,Málaga,223,00:35:42.236,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79e09b24-1c62-40dc-8b0d-35ebf014518b,2826,,"[110.8, 9.2]",3825657,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arthur Etienne Boka,27335.0,Left Back,165,Málaga,223,['5217b504-b201-4281-b79e-1247e41b74c5'],56,,,,,,,,,,,,,,,,Málaga,223,00:35:56.689,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34c1fd46-b623-4974-86fe-cbb4be98783b,2862,,"[110.0, 39.2]",3825657,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricardo Jorge Luz Horta,10868.0,Right Wing,167,Málaga,223,"['642f7a48-2a20-4fa7-a5dd-912c2af4184a', 'b206e99a-2853-40a2-a406-1560732bdaa0']",56,,,,,,,,,,,,,,,,Málaga,223,00:37:56.305,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3af439f-8ab8-4676-b4ca-ced8c8db69b4,2869,,"[23.2, 28.5]",3825657,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bruno González Cabrera,6872.0,Right Center Back,167,Málaga,223,['98f85287-a8fb-442d-9c1e-40c1177ed4e3'],0,,,,,,,,,,,,,,,,Real Betis,218,00:38:00.869,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,488cf88d-0aa7-4e72-ada4-0f180dea8b2d,2945,,"[1.6, 50.1]",3825657,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Heiko Westermann,27349.0,Left Center Back,171,Málaga,223,['a535b355-f3b5-461c-b1d9-bc1a8a9f6cb5'],57,,,,,,,,,,,,,,,,Real Betis,218,00:40:57.716,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a55b1347-5418-421c-ae63-fee6782dff6a,2983,,"[88.5, 18.5]",3825657,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,172,Real Betis,218,['93b5d814-7cf2-42e8-b667-0d8da147c73f'],33,,,,,,,,,,,,,,,,Real Betis,218,00:41:33.681,Dispossessed,True
,,,,,,,,,,,,,,,,,1.020089,,,,,,,,,,,,,0bd028d4-9637-4801-bfbf-022950de2da5,148,,"[101.1, 48.9]",3825657,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,7,Málaga,223,['6351afe6-8570-40b0-b236-1492dfd43396'],34,Left Foot,"[120.0, 45.8, 0.2]",,"[{'location': [94.8, 43.4], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 32.6], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.3, 26.9], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.0, 38.5], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.7, 41.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 49.0], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 48.3], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 41.1], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 40.5], 'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 41.5], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 34.7], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 30.3], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",d40d2849-edb2-424d-94d3-0a9ae71ae193,,Off T,0.027114341,Normal,Open Play,,,,,,Málaga,223,00:02:34.481,Shot,
,,,,,,,,,,,,,,,,,1.404345,,,,,,,,,,,,,ff53ee64-eac8-49ab-8305-41501986dd38,229,,"[95.2, 53.4]",3825657,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,13,Real Betis,218,['a03efdbe-76cd-4e3d-ae74-4e744aa8843c'],15,Left Foot,"[120.0, 31.5, 2.3]",,"[{'location': [102.4, 54.8], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.7, 53.6], 'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 47.7], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 42.0], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 40.2], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 35.0], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.1, 26.8], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.9, 40.8], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 45.3], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 67.2], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.7, 38.6], 'player': {'id': 19724, 'name': 'Rafael van der Vaart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.7, 27.6], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.4, 39.5], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4d27f9d2-8820-48a4-8f59-528b39c0fcba,,Off T,0.026915727,Normal,Open Play,,,,,,Real Betis,218,00:05:15.270,Shot,
,,,,,,,,,,,,,,,,,0.632545,,,,,,,,,,,,,68903565-5790-4309-b570-6127ac389416,306,,"[109.6, 55.0]",3825657,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,18,Málaga,223,['fef34256-30c0-45d6-8a8c-5835bf82d62a'],58,Right Foot,"[116.3, 46.0, 0.1]",,"[{'location': [116.4, 45.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 37.4], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 47.7], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 42.7], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 52.0], 'player': {'id': 19724, 'name': 'Rafael van der Vaart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 53.0], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 62.9], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 46.4], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 38.5], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.5, 58.9], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.4, 65.0], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,0.06415374,Normal,Open Play,,,,,,Málaga,223,00:07:58.846,Shot,
,,,,,,,,,,,,,,,,,0.254743,,,,,,,,,,,,,7984c659-498d-464f-bd08-7f931555dbf4,317,,"[90.2, 53.7]",3825657,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adnane Tighadouini,8264.0,Left Center Forward,20,Málaga,223,['309e4dc1-a6c3-448b-b279-72f7800b6a42'],10,Right Foot,"[95.8, 48.3]",,"[{'location': [81.7, 44.2], 'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 37.4], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 41.3], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 49.9], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.1, 42.0], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.2, 71.9], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.4, 53.2], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 56.8], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 48.6], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.7, 38.6], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [79.5, 63.3], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [83.3, 69.9], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",211d79db-0966-4d35-b9dc-e6b1acb7cf35,,Wayward,0.012490211,Normal,Open Play,,,,,,Málaga,223,00:08:10.355,Shot,
,,,,,,,,,,,,,,,,,0.139696,,,,,,,,,,,,,a4c43807-28ec-4b29-926d-c2eee51ea6c0,485,,"[101.9, 54.8]",3825657,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael van der Vaart,19724.0,Center Attacking Midfield,32,Real Betis,218,"['3768b029-7d00-4334-81bb-d099f16a1428', '6092cf2f-48c4-4b8f-9fcb-44c607d205f9']",29,Right Foot,"[102.9, 54.0]",True,"[{'location': [83.8, 27.2], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.8, 41.9], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 67.1], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.2, 56.6], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 59.5], 'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 52.1], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 39.5], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 53.8], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 46.3], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 35.7], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 72.8], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.6, 71.1], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 50.3], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 37.6], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.4, 39.8], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",e4892449-0793-4392-878e-720dba88d4f3,,Blocked,0.019352451,Normal,Open Play,,,,,,Real Betis,218,00:12:29.447,Shot,
,,,,,,,,,,,,,,,,,0.528148,,,,,,,,,,,,,6f01335c-a5da-45b5-8760-534fa44c07aa,490,,"[110.3, 50.8]",3825657,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Center Forward,32,Real Betis,218,['86027186-c63c-46cf-b838-5fc90ab1128c'],31,Right Foot,"[117.7, 44.7, 1.2]",,"[{'location': [108.6, 35.8], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.9, 48.6], 'player': {'id': 19724, 'name': 'Rafael van der Vaart'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.7, 42.0], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 62.0], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.7, 53.4], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 48.9], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 49.0], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 55.6], 'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 50.2], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 37.7], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.0, 39.9], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 43.8], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.05676965,Normal,Open Play,,,,,,Real Betis,218,00:12:31.820,Shot,
,,,,,,,,,,,,,,,,,0.278315,,,,,,,,,,,,,ce9e95a6-c3d0-45eb-95f1-cbb10bc41c0a,740,,"[113.5, 26.9]",3825657,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Midfield,40,Málaga,223,['2f989c8f-a41d-44b2-be57-89c62275242c'],5,Left Foot,"[119.0, 36.5, 0.7]",,"[{'location': [107.9, 28.0], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 27.0], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.3, 42.0], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 34.5], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 39.8], 'player': {'id': 27345, 'name': 'Didier Digard'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 36.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.6, 38.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 59.2], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.9, 32.5], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 44.0], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.2, 40.6], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",5f28eec3-a269-44ff-bfa1-54d73377de89,,Saved,0.07572404,Normal,Open Play,,,,,,Málaga,223,00:18:05.555,Shot,
