50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[82.5, 57.8]",,,,,,,,,,,,0.146509,,,,,,,,,,,f2a94d66-ecc8-43f5-9874-da78819c21d0,2962,,,"[80.8, 62.6]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,150,Atlético Madrid,212,"['3642d206-3ca9-42dd-97f8-8f8fcbd4128a', '733126d9-88a8-42e3-8124-5558ab7ec421', 'cffad28b-a8eb-4dc5-bfbf-a7176b450bae']",23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:23.405,Carry,True
,,,,,,"[112.9, 54.5]",,,,,,,,,,,,1.796942,,,,,,,,,,,6b970534-f671-458c-a429-35ca0c365d2a,2967,,,"[103.7, 56.5]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,150,Atlético Madrid,212,"['a753efd7-884f-486a-8604-c5e38eb726c4', 'aa950cd6-ae31-4695-aa9c-4842f9260969', 'c70f02cc-0efe-45b0-af00-ae25a1d69842']",25,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:25.872,Carry,True
,,,,,,"[6.5, 28.7]",,,,,,,,,,,,1.173928,,,,,,,,,,,6484210d-e756-463f-9b86-89dae775a3e8,2972,,,"[5.9, 31.5]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,150,Atlético Madrid,212,"['07844cf5-cb02-4853-9cac-287e9119f7e5', '6deeb777-f0b0-4737-a34e-285ce388aca6']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:22:28.855,Carry,
,,,,,,"[7.6, 14.7]",,,,,,,,,,,,0.135014,,,,,,,,,,,b52ef90a-9bdf-431e-8d8c-d44509054c41,2976,,,"[7.6, 15.9]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,150,Atlético Madrid,212,"['2c277248-18bb-44d5-a6a5-99cea1409cfb', '3219fa41-a49b-4669-81d9-0c8502b441df', '4f4199ac-2dfd-4994-acd6-557484aa6713']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:22:31.575,Carry,True
,,,,,,"[111.5, 71.9]",,,,,,,,,,,,0.284657,,,,,,,,,,,c169f781-2f87-4990-945d-b15b9424977b,2980,,,"[111.5, 71.9]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,151,Atlético Madrid,212,"['7fb802c7-e371-4736-a6ad-1f0704659ed0', 'cf699484-b565-4a0e-95fb-dc017bf0b336']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:52.039,Carry,
,,,,,,"[13.3, 7.0]",,,,,,,,,,,,0.961833,,,,,,,,,,,bcc91ee9-bb12-4163-80ea-7e49fbd30e48,2987,,,"[14.0, 9.5]",3825838,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,151,Atlético Madrid,212,"['799bc643-1ad5-4c63-b176-89d31da024b8', 'e2be3896-f0eb-4679-ab0d-e681789f7aa2']",54,,,,,,,,,,,,,,,,Athletic Club,215,00:22:54.177,Carry,
,,,,,,"[22.0, 41.7]",,,,,,,,,,,,1.765413,,,,,,,,,,,83a83dc4-677b-44cd-8a3c-30099ba92f6e,2991,,,"[20.2, 42.4]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,151,Atlético Madrid,212,"['2d858cf2-d1b5-440a-bcd9-44389b3e8c1d', '641f8cbe-0905-4fbe-ad32-07d3d29a6d57']",2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:02.118,Carry,
,,,,,,"[43.8, 61.9]",,,,,,,,,,,,5.849422,,,,,,,,,,,02a13fb6-48b4-409e-a226-021e48274110,2999,,,"[38.1, 64.1]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,152,Athletic Club,215,"['386fdb56-e6d1-47f9-97b1-f45456a939f4', '78c83eb6-59bf-472d-b166-1d6ee9e532ad']",9,,,,,,,,,,,,,,,,Athletic Club,215,00:23:09.192,Carry,
,,,,,,"[34.3, 35.9]",,,,,,,,,,,,1.147386,,,,,,,,,,,8c464fd1-4677-4f05-abac-e4a6ad7656c0,3004,,,"[34.8, 33.6]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,152,Athletic Club,215,"['27834467-ca45-4290-b252-0958e85f2920', '50a0a735-bad6-40cf-9173-b1438cf107b9']",17,,,,,,,,,,,,,,,,Athletic Club,215,00:23:17.720,Carry,
,,,,,,"[35.6, 59.2]",,,,,,,,,,,,0.415228,,,,,,,,,,,c0c7a75f-95c5-476f-966c-a90fb22fb1a4,3007,,,"[36.1, 58.5]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,152,Athletic Club,215,"['8583f04a-db06-4c28-b18e-65b326df48e8', '9e47a860-1e23-426b-ab53-b5461b44521a', 'bf2830ed-bf94-445a-9e8d-befe307fff5a']",20,,,,,,,,,,,,,,,,Athletic Club,215,00:23:20.336,Carry,True
,,,,,,"[13.2, 45.9]",,,,,,,,,,,,5.380866,,,,,,,,,,,921e4062-0e5b-4bff-90e0-0433b176c797,3011,,,"[15.3, 44.6]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,152,Athletic Club,215,"['3380179d-8bde-47f4-8437-47d7cf8f747a', '903fb649-829e-40e0-bb26-794f0b144960']",22,,,,,,,,,,,,,,,,Athletic Club,215,00:23:22.975,Carry,
,,,,,,"[35.0, 30.7]",,,,,,,,,,,,1.334292,,,,,,,,,,,e7728de8-358b-4ba6-b9ca-e7210f7d7320,3014,,,"[31.7, 31.8]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,152,Athletic Club,215,"['0495d4c3-baf2-4c52-8727-fd9c5035fcfd', '09b04169-8940-4459-a27e-cfbdf6444096']",30,,,,,,,,,,,,,,,,Athletic Club,215,00:23:30.347,Carry,
,,,,,,"[48.1, 42.8]",,,,,,,,,,,,0.397628,,,,,,,,,,,b4838a9a-0e3d-41b0-86ee-84c1d9f18dec,3017,,,"[47.1, 40.2]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,152,Athletic Club,215,"['05b8af0f-03c3-4821-a809-b53fe805528c', '6158672f-6edc-43d7-8115-bc99921f4953']",32,,,,,,,,,,,,,,,,Athletic Club,215,00:23:32.656,Carry,
,,,,,,"[60.6, 65.1]",,,,,,,,,,,,5.075664,,,,,,,,,,,2588af0a-2029-44e9-afdb-c38ea79c7afd,3022,,,"[41.0, 67.7]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,152,Athletic Club,215,"['2ca50088-703e-426f-8c34-ce6e3172b16a', '75dabdee-6c18-4379-8b87-6277b5361118']",36,,,,,,,,,,,,,,,,Athletic Club,215,00:23:36.998,Carry,
,,,,,,"[85.8, 64.1]",,,,,,,,,,,,2.86554,,,,,,,,,,,81107a15-f52a-45e2-8a64-09c5e2fd404e,3026,,,"[73.7, 57.6]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,152,Athletic Club,215,"['0fc0c84f-49d5-4610-bd06-ef57cecd38f5', 'b6cb980a-f315-48c9-9af3-d792508741bc', 'ffabf65b-9df0-4b2c-b192-4b9d7c9fb48a']",42,,,,,,,,,,,,,,,,Athletic Club,215,00:23:42.750,Carry,True
,,,,,,"[39.4, 16.0]",,,,,,,,,,,,0.938664,,,,,,,,,,,fc2cbf10-deed-47cd-ad30-bc5f9b314d76,3030,,,"[36.4, 13.5]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,153,Atlético Madrid,212,"['b376d21a-d576-4ac0-abe5-ae123b696bd1', 'c06de5a9-a070-4d17-a092-3c50b1a718b4']",46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:46.445,Carry,
,,,,,,"[55.6, 2.2]",,,,,,,,,,,,1.626774,,,,,,,,,,,e33a18d1-fcd9-4018-ac83-ea7daaea58bd,3035,,,"[49.9, 2.5]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,153,Atlético Madrid,212,"['01e1593c-1bc8-48bc-b38b-12a6c36f73ba', '85732e72-af9c-4a90-8a53-ea0272dc792d', 'd4319af0-6b12-4a3f-b539-a40be37a6624']",50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:50.012,Carry,True
,,,,,,"[70.2, 5.3]",,,,,,,,,,,,1.930826,,,,,,,,,,,9233b29a-96dc-42a2-a94d-7f1104fa5c0e,3039,,,"[55.6, 2.2]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,153,Atlético Madrid,212,"['03da8d14-c15e-4584-9b0d-dd578c49364a', '85732e72-af9c-4a90-8a53-ea0272dc792d', 'b11069cb-91b7-49f3-9fae-42f737e02302']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:51.639,Carry,True
,,,,,,"[81.0, 25.5]",,,,,,,,,,,,1.349399,,,,,,,,,,,0e17f08a-be01-4f32-9ef1-006fefb355db,3042,,,"[75.6, 24.4]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Center Forward,153,Atlético Madrid,212,"['31f97a9b-7eaf-4667-ab09-4fbb59ecb0ed', '35617436-493b-458b-8adb-6532899ee44e', 'b2cf2529-b16a-4989-b8e2-c10827bad78b']",54,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:54.611,Carry,True
,,,,,,"[37.3, 46.2]",,,,,,,,,,,,1.836002,,,,,,,,,,,b1464fa5-2c1c-43ab-964e-0550c847f138,3048,,,"[39.7, 47.5]",3825838,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,154,Athletic Club,215,"['21d51aed-05bf-4c86-9c0e-87833f9f9003', '38f8601a-bcbc-4430-a3c1-8a9039309352', '7f4724bc-4332-4afc-bddc-e4653dca0157']",58,,,,,,,,,,,,,,,,Athletic Club,215,00:23:58.348,Carry,True
,,,,,,"[12.8, 45.3]",,,,,,,,,,,,1.336331,,,,,,,,,,,bca9bded-e628-4d92-86d8-efc0f45284af,3052,,,"[11.5, 41.0]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,154,Athletic Club,215,"['76b5ff0c-8fba-4bb5-b03c-ae84ad381b83', '7c981d54-7b83-49cc-a049-946c12d9c0d8']",2,,,,,,,,,,,,,,,,Athletic Club,215,00:24:02.347,Carry,
,,,,,,"[71.2, 67.1]",,,,,,,,,,,,1.243175,,,,,,,,,,,4e31d3a7-70a8-49a1-90ab-8e916f6bc9cb,3057,,,"[73.8, 61.3]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,154,Athletic Club,215,"['831e625c-63f2-4ba2-a93d-382e92c19a1b', 'c3c54a70-b9e0-4d3d-abd6-5169f9f0a5aa', 'e715c804-0e9a-4b3a-8406-b651bef1ca9c']",8,,,,,,,,,,,,,,,,Athletic Club,215,00:24:08.853,Carry,True
,,,,,,"[68.9, 74.8]",,,,,,,,,,,,0.264044,,,,,,,,,,,b582b07c-6f08-46eb-871a-ae3cd9098dc5,3061,,,"[67.5, 74.9]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,154,Athletic Club,215,"['3a257168-8c37-4e96-9826-fee64b0a05fd', 'f5e39138-be94-44d7-bb8c-5199cd87b2e6']",11,,,,,,,,,,,,,,,,Athletic Club,215,00:24:11.463,Carry,
,,,,,,"[74.4, 62.3]",,,,,,,,,,,,1.550613,,,,,,,,,,,83b29c90-3720-48dc-b027-f70226af2b93,3064,,,"[73.5, 62.5]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,154,Athletic Club,215,"['7b8cbde5-56f3-4e29-8510-1a3fd3ff0c37', 'bf2b9bc6-caf5-4df8-ad76-f7522ac05d07']",13,,,,,,,,,,,,,,,,Athletic Club,215,00:24:13.039,Carry,
,,,,,,"[68.6, 56.6]",,,,,,,,,,,,1.2,,,,,,,,,,,6da6cba2-a13e-49cc-8a59-a36dd686b93b,3067,,,"[65.2, 55.0]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,154,Athletic Club,215,"['b49e7cf3-db5b-48dd-9dfd-0640f5161559', 'f21bf6d3-78ab-4b66-9635-62322121d6ae']",15,,,,,,,,,,,,,,,,Athletic Club,215,00:24:15.158,Carry,
,,,,,,"[68.4, 49.5]",,,,,,,,,,,,0.171754,,,,,,,,,,,7f697f75-4573-4586-87bb-7b5d15f49751,3070,,,"[68.4, 49.5]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,154,Athletic Club,215,"['1280d7a2-ed6b-4337-add2-e0bf685ce7aa', 'b5913a77-2e32-41b7-a4c8-d5d05372c5a7']",17,,,,,,,,,,,,,,,,Athletic Club,215,00:24:17.026,Carry,
,,,,,,"[63.7, 39.3]",,,,,,,,,,,,1.152863,,,,,,,,,,,7b3be407-bd9a-40b7-9199-bc1ca11db655,3075,,,"[64.5, 44.0]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,154,Athletic Club,215,"['74d8b151-35c7-49ce-adde-cc59cda1fdad', '98ab7299-560d-46a2-a2c8-6f6f1b47fd6b']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:24:19.028,Carry,
,,,,,,"[87.6, 11.0]",,,,,,,,,,,,1.525392,,,,,,,,,,,2e5d6cf2-8c5b-49a9-bb2f-cb251294fb92,3078,,,"[73.7, 7.7]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,154,Athletic Club,215,"['4b099036-e637-4ebd-bd12-c8092319ae01', '7a54cc39-dc4a-4587-a2ce-4d4c238ddb24']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:24:21.797,Carry,
,,,,,,"[71.2, 31.1]",,,,,,,,,,,,1.373513,,,,,,,,,,,9bee3212-b477-445f-af44-426db9cf16ce,3081,,,"[71.6, 30.0]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,154,Athletic Club,215,"['40c25931-6982-4693-9945-94ee59887c9f', 'b0a1f9e0-db4a-4b46-8283-003c851714d3']",25,,,,,,,,,,,,,,,,Athletic Club,215,00:24:25.032,Carry,
,,,,,,"[89.4, 77.7]",,,,,,,,,,,,2.488912,,,,,,,,,,,bf599d1a-2c2a-4478-bc5e-e815cba80835,3084,,,"[89.4, 77.7]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,154,Athletic Club,215,"['24b1e76e-3842-4ab3-986c-0ec0846cdfaa', '90fd61ee-6ea7-43a2-9fb8-ced2cbc4dd45']",29,,,,,,,,,,,,,,,,Athletic Club,215,00:24:29.475,Carry,
,,,,,,"[82.7, 63.2]",,,,,,,,,,,,0.473192,,,,,,,,,,,cee7a834-b401-45cf-a634-14fe51338ebe,3089,,,"[82.7, 63.2]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,154,Athletic Club,215,"['63d1ca91-f0a6-41e4-917b-6d85696fc173', 'bf423ffe-4d2f-46cd-879c-f577baab7d59']",33,,,,,,,,,,,,,,,,Athletic Club,215,00:24:33.868,Carry,
,,,,,,"[74.4, 72.0]",,,,,,,,,,,,1.34063,,,,,,,,,,,53ac7c4a-1adb-401a-a035-f29267400c66,3092,,,"[74.4, 72.0]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,154,Athletic Club,215,"['62fe4cad-ca83-4ba3-a459-45ffb1351bd3', 'a29833f9-3018-45fb-8616-dbce6f9ddb9c']",35,,,,,,,,,,,,,,,,Athletic Club,215,00:24:35.178,Carry,
,,,,,,"[66.1, 44.0]",,,,,,,,,,,,0.392913,,,,,,,,,,,74fceed1-0ca8-45af-99f5-7874f1b8c180,3095,,,"[67.3, 45.9]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,154,Athletic Club,215,"['167f9bc2-af6e-4bf1-a5ee-cb54f12021a6', '3d3d87a0-7712-45c1-a46b-a48ed0c857f9']",38,,,,,,,,,,,,,,,,Athletic Club,215,00:24:38.075,Carry,
,,,,,,"[71.7, 27.7]",,,,,,,,,,,,1.439989,,,,,,,,,,,3010372f-e117-4d69-8d4e-711f1d951a11,3098,,,"[71.7, 27.9]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,154,Athletic Club,215,"['55ab7aa8-995b-481a-a712-4138f14203a8', '806d00f7-4fb0-49d1-bd74-7347bed56fc7']",40,,,,,,,,,,,,,,,,Athletic Club,215,00:24:40.873,Carry,
,,,,,,"[73.0, 45.3]",,,,,,,,,,,,1.931522,,,,,,,,,,,2e1e33a1-fb1b-454c-8541-551174d5b0bb,3101,,,"[70.2, 41.8]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,154,Athletic Club,215,"['9d5823a3-8fa0-45a3-943e-66e2d4208787', 'c3c58067-66fb-40bd-bf84-92ecbde7601a']",43,,,,,,,,,,,,,,,,Athletic Club,215,00:24:43.490,Carry,
,,,,,,"[6.7, 5.2]",,,,,,,,,,,,1.375803,,,,,,,,,,,b902d3d1-f30c-46ab-9f29-a6b0831e9ec9,3108,,,"[8.0, 10.4]",3825838,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,155,Atlético Madrid,212,"['1aadd0b9-5d0b-4ff1-aa90-772562e02375', '2940aea9-6567-467e-b975-a4549567d376', '2d1b1aa3-b52a-440a-b0fd-7db4b384da1a']",50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:50.117,Carry,True
,,,,,,"[40.2, 43.4]",,,,,,,,,,,,0.935622,,,,,,,,,,,e570dfe3-254f-42c6-8301-5f70dd16a922,3117,,,"[41.0, 44.9]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,156,Atlético Madrid,212,"['a1e7cec2-f1fb-4a77-bad0-e95e11bb5a37', 'a351c33f-15af-47cb-a345-8b97d667e330']",38,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:38.769,Carry,
,,,,,,"[50.4, 33.9]",,,,,,,,,,,,4.111562,,,,,,,,,,,211c5ddf-ed2d-4ff2-8ccd-a1b6c63503c3,3120,,,"[46.4, 36.4]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,157,Athletic Club,215,"['270fba5e-678f-4e86-97f9-cb062392e711', 'ea65b17e-6e3a-4df5-bd84-a5eec069f58f']",41,,,,,,,,,,,,,,,,Athletic Club,215,00:25:41.165,Carry,
,,,,,,"[44.2, 44.1]",,,,,,,,,,,,1.333739,,,,,,,,,,,f9785ab0-c2d5-4768-af45-57cb0ce42a14,3123,,,"[45.1, 40.7]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,157,Athletic Club,215,"['3452d8b9-52cb-497b-9256-89d09613cc15', '90164547-0917-484f-8761-6aa615208c78']",46,,,,,,,,,,,,,,,,Athletic Club,215,00:25:46.338,Carry,
,,,,,,"[73.8, 70.1]",,,,,,,,,,,,4.687995,,,,,,,,,,,87160186-43d1-4fbc-9943-402db44bce98,3126,,,"[52.9, 65.8]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,157,Athletic Club,215,"['1dca0284-2ebd-48d5-afb1-072c4b08baff', 'bbfe9357-fd19-46ea-b5d4-521edcf7fc9b']",49,,,,,,,,,,,,,,,,Athletic Club,215,00:25:49.393,Carry,
,,,,,,"[76.5, 78.3]",,,,,,,,,,,,1.414436,,,,,,,,,,,e28970f2-17c2-4ee0-8326-44d40b36bf3a,3129,,,"[76.5, 78.3]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,157,Athletic Club,215,"['72e16a27-4c07-45d2-b38a-f645c3a89ac0', 'eab3ae67-7532-4e29-9274-14478b7596e4']",55,,,,,,,,,,,,,,,,Athletic Club,215,00:25:55.113,Carry,
,,,,,,"[65.0, 46.1]",,,,,,,,,,,,1.099484,,,,,,,,,,,4649c087-1493-40dc-a4f3-e0b42e680771,3132,,,"[65.2, 50.9]",3825838,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,157,Athletic Club,215,"['1fb5e15c-441b-470f-99ab-58220beae1cc', '3e6d47b2-e029-4f13-be96-638a6ebb9d64']",58,,,,,,,,,,,,,,,,Athletic Club,215,00:25:58.076,Carry,
,,,,,,"[73.7, 19.0]",,,,,,,,,,,,0.323455,,,,,,,,,,,651613f4-6495-4ccc-8d87-8fcd8a568e63,3135,,,"[72.3, 17.5]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,157,Athletic Club,215,"['5944b742-9aeb-47a5-b868-edbe7283f18b', '9216547e-6c7e-4e21-a6f4-8c2449047fa8']",0,,,,,,,,,,,,,,,,Athletic Club,215,00:26:00.649,Carry,
,,,,,,"[86.1, 8.7]",,,,,,,,,,,,2.867695,,,,,,,,,,,4ae77222-8b57-42e5-a807-581d59aa9ea1,3138,,,"[79.4, 2.9]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,157,Athletic Club,215,"['8659cc90-3d50-4970-b75c-bf6885578791', 'bf58b040-00c2-46ef-92cc-8ef1bd35d01c']",2,,,,,,,,,,,,,,,,Athletic Club,215,00:26:02.616,Carry,
,,,,,,"[14.8, 51.1]",,,,,,,,,,,,11.559783,,,,,,,,,,,b7e19e4b-48f0-433f-b825-82b5a73ffc28,3142,,,"[3.4, 39.1]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,157,Athletic Club,215,"['2c71652d-6f85-402c-900c-5a73d4dfcb7f', '4dd1f563-0adc-4dfd-b388-7a64109389e3']",7,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:07.737,Carry,
,,,,,,"[31.1, 17.7]",,,,,,,,,,,,0.620258,,,,,,,,,,,d1d55a95-c82c-46ad-af22-41e6ce511b2a,3149,,,"[30.6, 16.2]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,158,Athletic Club,215,"['cb29af35-4e21-4bb8-b6ba-c67652f46fd5', 'ce5a0ee3-ecc6-4997-8de4-e762fec6bb12']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:26:28.585,Carry,
,,,,,,"[55.4, 44.0]",,,,,,,,,,,,3.191024,,,,,,,,,,,ceb1339f-e04e-46e6-94e9-99de6ba25481,3152,,,"[43.0, 42.7]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,158,Athletic Club,215,"['4a24f38d-a2ef-48a4-b2f0-1e0a9f4ca1b9', 'bc1db50f-e2fb-40fc-ac02-b36d467ef10a']",30,,,,,,,,,,,,,,,,Athletic Club,215,00:26:30.669,Carry,
,,,,,,"[64.9, 76.1]",,,,,,,,,,,,2.606216,,,,,,,,,,,547d16fb-0105-4c50-9d32-0fe7c9a95e2b,3155,,,"[64.2, 75.5]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,158,Athletic Club,215,"['7317eab7-c6a3-466e-af49-50601a0556bf', 'a9a94cb2-91c6-46aa-9962-320ecfd43526']",35,,,,,,,,,,,,,,,,Athletic Club,215,00:26:35.528,Carry,
,,,,,,"[76.8, 76.7]",,,,,,,,,,,,2.566111,,,,,,,,,,,6d1bff5c-7243-40e6-b119-18803232980c,3159,,,"[75.1, 77.0]",3825838,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,158,Athletic Club,215,"['1ad0c40b-c87d-4a3f-9a17-19f0e3b112f2', '1b2bc7ab-7478-48f3-9367-71cc9767397a', '88b1f8e2-ab6c-4b9b-bd1d-71550c85abe8', 'ed4c15a0-1eca-40bb-a1cd-f777755304a6']",39,,,,,,,,,,,,,,,,Athletic Club,215,00:26:39.155,Carry,True
