50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13f32381-9f7c-4d08-bad6-f6a90ed8c391,2062,,,"[85.8, 28.6]",3825895,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,139,Sevilla,213,['cdb4be28-f30c-4da8-af95-d324756fad23'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:15:52.218,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f16f5f0e-3871-4680-ae1f-5e3f44318fda,2116,,,"[110.0, 29.2]",3825895,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,141,Sevilla,213,['ee25cf06-f54c-43e8-9ddd-b5a6576480d0'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:17:02.384,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f70463c4-6bd0-4779-a945-6c3892f73ea8,2163,,,"[92.8, 73.4]",3825895,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,141,Sevilla,213,['b5d6e02d-747b-4368-b37b-ff5072f6954d'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:18:33.075,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d58eb95-69f0-42b8-8c38-ce0b1bd96fd1,2403,,,"[58.2, 76.4]",3825895,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Left Center Forward,156,Las Palmas,208,['a6bf664b-ddfb-4dfa-ac44-52b8fdbf8ec2'],34,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:34.580,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50dbe154-d52b-4603-b076-c50be0acbe65,2618,,,"[88.9, 3.7]",3825895,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benoît Trémoulinas,27483.0,Left Back,173,Sevilla,213,['7a3df6a9-cfbc-4ce9-ab76-10ef8493973d'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:34:54.719,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0fd41cab-b1cb-42b0-a1a8-224098edb67b,2827,,,"[91.7, 53.2]",3825895,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Gameiro,6401.0,Left Center Forward,187,Sevilla,213,['7256fa1a-4591-4eb4-8e3d-a1c0ccba249d'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:41:18.846,Dispossessed,True
,,,,,,,,,,,,,,,,0.088285,,,,,,,,,,,,,e32c53b7-10c3-45fb-87b8-ac8b5ecf0aa6,2992,,,"[108.6, 49.3]",3825895,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Center Forward,192,Sevilla,213,['28bc18f5-ad6a-4392-9bd2-ea4ef3a5678c'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:44:37.369,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0206f6fd-f01e-41bd-b10c-aa6cebaec5f7,3026,,,"[89.0, 71.2]",3825895,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nabil El Zhar,6608.0,Right Center Forward,194,Las Palmas,208,['14cbd997-5ca1-4546-adff-e4be6a061bf5'],10,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:10.125,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3808005a-e4fa-4e61-b339-56c2dbb1f408,3105,,,"[108.6, 30.6]",3825895,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Center Forward,199,Sevilla,213,['c1167a6c-dce5-4530-bcfa-69fab19c7c3e'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:48:23.394,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4050ab0e-02d0-4819-8e80-13e6a32b2f73,3114,,,"[49.6, 59.0]",3825895,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,199,Sevilla,213,['7290c05c-7677-4732-b4c9-40b5fcf2daf2'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:48:48.701,Dispossessed,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69e52c1f-ec9c-446b-afb9-289d7efe961d,42,,,"[38.8, 76.0]",3825895,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marco Andreolli,7948.0,Right Center Back,5,Las Palmas,208,"['27f386e7-b67f-4145-9b18-31d629f62de5', 'eeb1fbbb-81f8-45a3-a48f-8aaa8a45a1ce']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.156,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be891395-7b40-49ad-8fa4-3eaebe3232ed,43,,,"[85.9, 3.9]",3825895,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Ezequiel Araújo,8167.0,Left Center Forward,5,Las Palmas,208,,6,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:06.891,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bf73edc-42b0-43f6-b599-3e02acb10f9e,62,,,"[21.0, 20.8]",3825895,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Midfield,8,Las Palmas,208,,21,,,,,,,,,,,,,,,,,Sevilla,213,00:02:21.976,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd37e5d1-24f7-47fd-bdca-743f98ae7546,97,,,"[57.3, 61.5]",3825895,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,13,Sevilla,213,['873065a9-2ae7-482a-9d77-8f3bd6c09944'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:04:11.426,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8a517c1-9903-4e4b-aecf-e8b8e15e49c7,107,,,"[13.5, 37.8]",3825895,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,14,Las Palmas,208,['e7eb862d-b66d-4f41-a025-ea1b958a8dc2'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:23.553,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f53ad9be-b4ba-461e-9c4e-57867bb0da49,123,,,"[25.4, 61.1]",3825895,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,16,Las Palmas,208,['0e2db0bd-0b62-48e1-85b3-2e59714c3395'],47,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:47.865,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,927ffbaf-d83e-4ba0-9222-11f3f54bbcdb,150,,,"[62.0, 11.0]",3825895,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Left Center Midfield,17,Las Palmas,208,['d91620ac-a06e-4800-b8b9-356347ef77e2'],20,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:20.806,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49105127-8228-4b25-b035-91eaada75204,172,,,"[1.5, 23.9]",3825895,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,19,Sevilla,213,['52ff4400-7e8f-4161-ad23-bab5db5f5ad6'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:05:39.431,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,90f7c819-d47c-4892-acc7-b551f49efd85,183,,,"[83.5, 24.5]",3825895,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,19,Sevilla,213,,54,,,,,,,,,,,,,,,,,Sevilla,213,00:05:54.911,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18c4dfda-6229-4473-93c0-d77c8fa20d0f,211,,,"[54.6, 21.9]",3825895,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,21,Sevilla,213,['048cb259-31cb-486a-9122-b149e3e33468'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:07:07.231,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a48b687d-ed21-4d56-bc04-58fa7d65e577,234,,,"[39.1, 32.3]",3825895,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,22,Las Palmas,208,,23,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:23.003,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d1cac67-496d-44f2-a431-74d581429fd5,269,,,"[5.3, 21.5]",3825895,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Wing Back,23,Sevilla,213,"['7e089e90-7c39-4c2d-8da2-eaf861daf9b5', 'a6067718-b351-4c84-9467-517d9429e121']",47,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:47.238,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f21bd30-e21f-46c9-8f23-7050b8fe649a,280,,,"[11.0, 28.4]",3825895,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,23,Sevilla,213,['bbee650d-0bee-483a-92b6-ed77f92e1581'],58,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:58.184,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,709b1c24-b5a2-4516-a1ce-b5b8d40abdba,350,,,"[61.9, 56.6]",3825895,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,27,Sevilla,213,,58,,,,,,,,,,,,,,,,,Sevilla,213,00:11:58.943,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5890d7f0-071f-4e79-a823-9ddf395605f9,356,,,"[12.6, 35.0]",3825895,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,28,Las Palmas,208,['c0f5bc95-0f50-495c-8655-be5821aec97e'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:08.277,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f617b3a9-bb06-4af2-8522-2c0d9630b5c9,391,,,"[46.4, 14.7]",3825895,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Left Center Forward,30,Las Palmas,208,,5,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:05.000,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5e2bb18-0b6e-4496-ba1e-8a31a70c8a36,395,,,"[63.1, 45.5]",3825895,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,31,Sevilla,213,['efc7d5f0-7c77-4001-86c4-3e51001c75d0'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:13:07.419,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1b12e9a-3da0-47bd-9956-a6fb76efbe70,472,,,"[30.0, 56.8]",3825895,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,33,Sevilla,213,['71766892-5621-43ac-bc6b-b379d9b6623f'],6,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:06.469,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6c06564-c345-4cfe-81b7-fef4f9b008ed,474,,,"[83.9, 27.6]",3825895,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Right Center Forward,33,Sevilla,213,['f2897945-da3a-4ca5-bc46-acffdc47712a'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:14:07.148,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,95678666-ff94-4eb4-9681-91cb443710f8,591,,,"[60.4, 65.8]",3825895,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Andreolli,7948.0,Right Center Back,39,Sevilla,213,['b9faad06-3d94-4c76-a2fb-d792aa07dd2e'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:16:48.174,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d52c165-5677-4dfa-a1f1-e469993c506c,630,,,"[51.2, 19.6]",3825895,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,40,Las Palmas,208,['ba90f3f5-db94-4b6a-a17e-37e07573219b'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:17:18.134,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28b506c5-94ea-4a88-840a-68eac89c913f,678,,,"[55.9, 70.3]",3825895,18,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,42,Las Palmas,208,['220bda77-0426-48a0-a458-8e9b110d7853'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:18:11.481,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,983b81b6-144a-45c3-bb02-e3399cc88c5e,717,,,"[68.0, 25.9]",3825895,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,48,Las Palmas,208,['627cde73-86ee-4c89-86f0-af1a13ffade5'],42,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:42.671,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70abb59d-f82f-4d45-844f-8b8f8bc1455f,743,,,"[109.7, 65.7]",3825895,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,48,Las Palmas,208,,8,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:08.031,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49fb9a0c-7d21-45c6-87cf-b07851aaf23a,798,,,"[26.9, 74.8]",3825895,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Andreolli,7948.0,Right Center Back,53,Las Palmas,208,['cb0c9411-0e66-4f88-a658-7e082b0239e4'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:22:57.347,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24d9caa6-0832-48b9-8625-43f7ee390802,815,,,"[83.1, 59.7]",3825895,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,54,Sevilla,213,,14,,,,,,,,,,,,,,,,,Sevilla,213,00:23:14.831,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7171a970-a919-450e-9c47-d978236768f8,890,,,"[8.0, 56.6]",3825895,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,62,Sevilla,213,['0efa83c2-33b9-40eb-a428-b736f4819eb3'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:23.855,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e6a95c9-be54-4ce9-9063-d65969eecd95,896,,,"[62.0, 5.5]",3825895,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,62,Sevilla,213,['d1915fd5-bd9c-4287-a914-e68f4d9d0540'],31,,,,,,,,,,,,,,,,,Sevilla,213,00:25:31.952,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,640c90b1-0413-4736-b2f7-ab56b0b7f40c,903,,,"[96.2, 57.6]",3825895,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,63,Sevilla,213,,52,,,,,,,,,,,,,,,,,Sevilla,213,00:25:52.627,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f15fc93a-cdac-4c49-aeea-2ce5d21669e4,924,,,"[40.6, 35.4]",3825895,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,64,Las Palmas,208,['b4587fe8-eebc-42e4-9484-b599697ebf07'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:26:39.292,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2341c08f-fdb5-43af-9e6c-19a4b61067b5,934,,,"[101.0, 75.6]",3825895,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,65,Las Palmas,208,,58,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:58.870,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7ad48f3-a883-48fd-8743-23c7d079df07,943,,,"[19.5, 21.0]",3825895,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,66,Sevilla,213,,4,,,,,,,,,,,,,,,,,Sevilla,213,00:27:04.401,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0141b3c7-e4ef-4531-96f1-bff766a6b42f,975,,,"[14.7, 48.1]",3825895,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,67,Las Palmas,208,,45,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:45.675,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5540909f-4fc5-4d13-9abb-44ba8b2866f1,996,,,"[44.3, 11.4]",3825895,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,68,Sevilla,213,,59,,,,,,,,,,,,,,,,,Sevilla,213,00:27:59.873,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b99b7f3-ab1c-4177-a95d-2f231ea8f64f,1014,,,"[56.7, 54.2]",3825895,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,68,Sevilla,213,,19,,,,,,,,,,,,,,,,,Sevilla,213,00:28:19.194,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,918c8ca6-c0e4-4b4b-ad1c-d1e7ea96678d,1051,,,"[85.4, 28.2]",3825895,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Left Center Forward,69,Las Palmas,208,['e3b4cf09-50b2-45cd-8fb4-79d8faff6547'],27,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:27.303,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8cc36072-9e10-40bd-86c1-81e46f0824f9,1091,,,"[78.0, 16.2]",3825895,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,70,Sevilla,213,,55,,,,,,,,,,,,,,,,,Sevilla,213,00:30:55.377,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dcc3088c-40d2-4510-b6e2-b77b31389eeb,1128,,,"[62.6, 44.9]",3825895,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,74,Sevilla,213,['ebbf84e6-c32a-4afe-a564-3a76fce82918'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:33:08.375,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70f7c7cc-c9fc-4ac1-8728-37f3e2a312ef,1138,,,"[18.8, 14.1]",3825895,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,74,Sevilla,213,['13884168-6ffd-4be6-a925-41c401f7f3a8'],25,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:25.305,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e01272d-3b08-47f1-9e0d-dc8278c5592c,1183,,,"[41.7, 31.3]",3825895,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,79,Las Palmas,208,['5b201c21-8dd8-47b2-89bc-7f81ae6dc96a'],50,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:50.246,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d135d955-b4c6-4981-9f97-396dce9122c3,1209,,,"[6.6, 27.0]",3825895,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,79,Las Palmas,208,['a7b465f1-fb92-48eb-9d04-6272848a0052'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:35:11.479,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9bb6a25f-3be2-4c89-9460-45c0c44badc6,1213,,,"[48.3, 49.2]",3825895,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,79,Las Palmas,208,['944a9568-77a9-4e9e-8048-e96789174e23'],24,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:24.756,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4ce8354-b562-457e-9376-a6ffb41f72e6,1218,,,"[51.6, 30.4]",3825895,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Midfield,80,Sevilla,213,,29,,,,,,,,,,,,,,,,,Sevilla,213,00:35:29.447,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42cdf4f0-18cb-4a90-9c2f-8bc024ffe600,1306,,,"[32.7, 12.6]",3825895,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,84,Las Palmas,208,,27,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:27.923,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2855549f-0280-4c10-be5c-96de214dbff0,1313,,,"[54.3, 25.8]",3825895,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,85,Sevilla,213,['4696d2b3-291b-4e34-86aa-f14d2e6faed8'],34,,,,,,,,,,,,,,,,,Sevilla,213,00:37:34.654,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c12bc3f-5220-442f-af65-1eee354c9610,1373,,,"[47.2, 24.7]",3825895,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,93,Las Palmas,208,,59,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:59.830,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49afec2f-c74c-4bfe-a704-8dc083305cbf,1386,,,"[27.1, 57.2]",3825895,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Midfield,93,Las Palmas,208,,8,,,,,,,,,,,,,,,,,Sevilla,213,00:40:08.139,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e43db277-5212-41a2-961d-ba5105c39f98,1395,,,"[86.4, 55.1]",3825895,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Right Center Forward,93,Las Palmas,208,,14,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:14.383,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a34c3e25-9c9a-4616-8b4f-8d79056d2921,1429,,,"[93.4, 29.2]",3825895,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,96,Las Palmas,208,,34,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:34.574,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7be08f22-905c-476e-a965-9887eddbacb6,1449,,,"[77.8, 71.7]",3825895,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,99,Las Palmas,208,['2d56d648-9945-4ce3-8ad2-7803b8478a6c'],58,,,,,,,,,,,,,,,,,Las Palmas,208,00:42:58.286,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70746d2c-e491-4071-85b3-016c865c22ba,1524,,,"[49.6, 58.8]",3825895,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Andreolli,7948.0,Right Center Back,105,Sevilla,213,['7304a726-8604-4e03-a9c6-6c07725563e4'],9,,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.249,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,410fcf29-5eb0-4f50-8fc0-09d1dc86f7a5,1582,,,"[45.9, 63.1]",3825895,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Andreolli,7948.0,Right Center Back,108,Las Palmas,208,['28cd6c20-f894-4fc9-a872-48600267a475'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:02:23.223,Ball Recovery,
