bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.862,,,,,,,,,,,,a95d8721-d57f-4395-af2c-f1c49dc5eb20,679,,"[83.4, 0.1]",3825631,18,,,,,2.3657181,,,,,,"[78.1, 5.3]",,Low Pass,,7.4249578,,,,Tiago Cardoso Mendes,20669.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,46,Atlético Madrid,212,['0ab289a0-5ea9-482d-90ff-2c696be27281'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:15.650,Pass,
,,,,,,,,,,,,,,,,0.847519,,,,,,,,,,,,3d5a8d3c-989f-4a23-8045-477980f3d163,682,,"[78.1, 5.1]",3825631,18,,,,,-0.44310257,,Right Foot,,,,"[84.0, 2.3]",,Low Pass,,6.530697,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,46,Atlético Madrid,212,['f232e983-d41d-4e43-aeda-9f1fdc54b96a'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:16.754,Pass,
,,,,,,,,,,,,,,,,0.232404,,,,,,,,,,,,c72f69a1-b92d-49dd-8e6a-eb34581c7235,686,,"[84.4, 1.1]",3825631,18,,,,,0.47646743,,Left Foot,,,,"[87.5, 2.7]",,Ground Pass,,3.4885528,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,46,Atlético Madrid,212,"['227e7d21-ebae-4c9b-8e5c-3cbca06259de', '7ea4464b-612b-4b27-8eb8-22ccfacf75dd', '9ff9bef9-e95d-4829-b41f-ee1f810028d5']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:19.741,Pass,True
,,,,,,,,,,,,,,,,0.860232,,,,,,,,,,,,b429fb3d-d397-4796-9979-09f9a40b3917,689,,"[91.4, 0.1]",3825631,18,,,,,0.773634,,,,,,"[100.0, 8.5]",,Low Pass,,12.021647,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,47,Atlético Madrid,212,['336f96fc-e524-4dfd-b994-96e24be59e24'],29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:29.080,Pass,
,,,,,,,,,,,,,,,,0.79991,,,,,,,,,,,,48a7d8c3-c422-4545-a390-198585160d5d,692,,"[99.7, 8.3]",3825631,18,,,,,-2.3768811,,Right Foot,,,,"[92.3, 1.2]",,Low Pass,,10.255242,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,47,Atlético Madrid,212,['fe276035-c4d3-4230-8535-72a452b275f7'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:30.006,Pass,
,,,,,,,,,,,,,,,,0.604221,,,,,,,,,,,,fb82394b-6040-459d-a04e-a82672a699ad,696,,"[95.7, 3.2]",3825631,18,,,,,-0.47951928,,Left Foot,,,,"[100.7, 0.6]",,Ground Pass,,5.635601,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,47,Atlético Madrid,212,"['2ce083d1-1560-41d5-b12b-c16d7fa39bfa', '45cb2c46-2c15-40dd-a7d5-31ac2882045a']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:32.844,Pass,True
,,,,,,,,,,,,,,,,1.684937,,,,,,,,,,,,783808d2-0c63-499b-ad10-5462de3a8055,700,,"[99.7, 0.1]",3825631,18,,,,,1.6207547,,Right Foot,,,,"[99.6, 2.1]",,High Pass,,2.0024984,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,47,Atlético Madrid,212,"['15b26e8d-5835-46b1-bafc-8057fbb627b4', '78b5d2de-3e32-4887-bd32-1a6b51a43e80']",33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:33.893,Pass,True
,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,382b2ae2-374f-4315-a13f-4c3a75ea81cc,707,,"[10.8, 61.5]",3825631,18,,,,,0.43607545,,Right Foot,,,,"[50.5, 80.0]",,High Pass,,43.79886,,Out,,,,,,,,Recovery,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,47,Atlético Madrid,212,['82ed6d98-d730-4517-9889-dbd8acec100e'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:37.366,Pass,True
,,,,,,,,,,,,,,,,1.142291,,,,,,,,,,,,75a12e44-0c71-491c-abec-2c10487f87a1,708,,"[74.3, 0.1]",3825631,19,,,,,0.046020117,,,,,,"[89.5, 0.8]",,High Pass,,15.21611,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,48,Atlético Madrid,212,['e058e881-92ed-45c4-821f-bf2be1e518c8'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:00.819,Pass,
,,,,,,,,,,,,,,,,0.96218,,,,,,,,,,,,3b85c3f8-7b9c-4f99-8789-2ca8efde4a6d,710,,"[89.5, 0.6]",3825631,19,,,,,1.0287074,,Head,,,,"[94.8, 9.4]",,High Pass,,10.272779,,,,Jackson Arley Martínez Valencia,17622.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,48,Atlético Madrid,212,['d467ad41-cdf4-4646-ab2b-932f88e16c77'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:02.041,Pass,
,,,,,,,,,,,,,,,,0.599999,,,,,,,,,,,,41a5591e-5492-4560-896a-6d5dfba89133,714,,"[19.7, 80.0]",3825631,19,,,,,-1.0701286,,,,,,"[25.5, 69.4]",,Low Pass,,12.083046,,,,Markel Bergara Larrañaga,6633.0,,,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,49,Real Sociedad,210,['ed203a66-2ad1-4668-8688-82fb171cf9a0'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:11.132,Pass,
,,,,,,,,,,,,,,,,4.24,,,,,,,,,,,,63d7546b-0e16-4796-8a7a-b121d313fb8d,717,,"[25.5, 69.4]",3825631,19,,,,,0.13381098,,Right Foot,,,,"[46.3, 72.2]",,High Pass,,20.987616,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,49,Real Sociedad,210,['6ba9dca2-5d31-4177-94f1-8d9d0d75dd75'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:11.812,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,b2bbc08e-75d2-4b2a-8369-c59ca8836294,721,,"[77.9, 78.6]",3825631,19,,,,,3.0903554,,Left Foot,,,,"[70.1, 79.0]",,Ground Pass,,7.81025,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,49,Real Sociedad,210,['e9b8258c-3b33-409d-b9dd-0def4d197ac7'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:18.252,Pass,
,,,,,,,,,,,,,,,,0.639998,,,,,,,,,,,,fdc7662b-cf62-4a2a-b72f-41aeb12ae80b,724,,"[70.7, 79.0]",3825631,19,,,,,-1.943784,,Left Foot,,,,"[67.1, 69.8]",,Ground Pass,,9.8792715,,,,Markel Bergara Larrañaga,6633.0,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,49,Real Sociedad,210,['8ebf6e6f-4d69-47ab-95b1-2707b758e970'],20,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:20.332,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,911dfd2c-815f-49d4-8b10-16f5eb7bdecc,727,,"[64.5, 71.3]",3825631,19,,,,,2.6998851,,Right Foot,,,,"[51.6, 77.4]",,Ground Pass,,14.269548,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,49,Real Sociedad,210,['efba01e7-b83e-4504-89db-17442956569d'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:21.532,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,890e1c0d-e7fd-4790-8441-42059d7c9f5b,730,,"[52.3, 79.7]",3825631,19,,,,,-1.9010937,,Right Foot,,,,"[49.9, 72.7]",,Ground Pass,,7.4,,,,Markel Bergara Larrañaga,6633.0,,,,,,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,49,Real Sociedad,210,['15aadf6c-4d44-46d8-8833-f9bc0c12a557'],24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:24.812,Pass,
,,,,,,,,,,,,,,,,3.696087,,,,,,,,,,,,625b5655-48a4-4e16-89c6-3063f6083174,734,,"[64.1, 74.4]",3825631,19,,,,,-0.47249693,,Right Foot,,,,"[109.1, 51.4]",,High Pass,,50.537113,,Incomplete,,,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,49,Real Sociedad,210,['aeecfe06-219f-443c-8869-e92c477f75f2'],28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:28.772,Pass,
,,,,,,,,,,,,,,,,1.378171,,,,,,,,,,,,2abaf75e-d324-4f98-85ca-708b8433e4e5,737,,"[11.8, 31.5]",3825631,19,,,,,0.91622555,,Right Foot,,,,"[18.4, 40.1]",,Ground Pass,,10.840664,,,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,50,Atlético Madrid,212,['3c3ed0c3-3613-4951-a138-e7a90b6b1f56'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:34.516,Pass,
,,,,,,,,,,,,,,,,1.297702,,,,,,,,,,,,842b40ae-387d-4288-9bab-e5ad97c6ec72,740,,"[21.4, 44.2]",3825631,19,,,,,-0.77926326,,Right Foot,,,,"[29.6, 36.1]",,Ground Pass,,11.526057,,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,50,Atlético Madrid,212,['db2738f7-aa18-4e4a-9836-49f023126a77'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:37.153,Pass,
,,,,,,,,,,,,,,,,1.281676,,,,,,,,,,,,55223d8b-c516-483d-aa81-d5824eb1e49c,743,,"[32.0, 38.2]",3825631,19,,,,,1.156916,,Right Foot,,,,"[36.7, 48.9]",,Ground Pass,,11.686745,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,50,Atlético Madrid,212,['bab95067-6b01-44da-9121-cdccb6908e36'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:40.787,Pass,
,,,,,,,,,,,,,,,,1.351806,,,,,,,,,,,,921ea389-6296-4b70-98e1-04e04d9e2899,746,,"[36.7, 48.9]",3825631,19,,,,,-1.4723501,,Right Foot,,,,"[38.3, 32.7]",,Ground Pass,,16.27882,,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,50,Atlético Madrid,212,['8a6dc22c-345a-4b0b-b45f-0af71acef248'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:43.686,Pass,
,,,,,,,,,,,,,,,,2.230803,,,,,,,,,,,,9f077771-d327-4435-ba4a-3d13508ef8e6,749,,"[44.3, 33.8]",3825631,19,,,,,-1.2326539,,Right Foot,,,,"[50.7, 15.6]",,Ground Pass,,19.292486,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,50,Atlético Madrid,212,['36b48af7-c7bc-47ba-ba09-bfab0865f8cd'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:46.846,Pass,
,,,,,,,,,,,,,,,,1.387252,,,,,,,,,,,,4f8be0ed-b0b9-41db-8be2-5ebf0521dd66,752,,"[53.7, 15.2]",3825631,19,,,,,-0.64987046,,Right Foot,,,,"[68.7, 3.8]",,Ground Pass,,18.840382,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,50,Atlético Madrid,212,['b6ceb8b2-8ef1-4f34-af82-c22646f11567'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:49.911,Pass,
,,,,,,,,,,,,,,,,1.78676,,,,,,,,,,,,f4090707-2944-44dc-b8e3-d314fa1384e6,755,,"[67.8, 13.8]",3825631,19,,,,,3.1415927,,Left Foot,,,,"[53.5, 13.8]",,Ground Pass,,14.3,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,50,Atlético Madrid,212,['713d6b6b-244a-475d-8bb9-7e759fb50224'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:54.334,Pass,
,,,,,,,,,,,,,,,,1.498935,,,,,,,,,,,,61cffd23-e660-477c-a686-29a4321c9a62,757,,"[50.3, 13.3]",3825631,19,,,,,-0.559042,,Right Foot,,,,"[70.6, 0.6]",,Ground Pass,,23.945354,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,50,Atlético Madrid,212,['fb7b85a0-31c4-4f9d-af52-5e67e44f194a'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:56.120,Pass,
,,,,,,,,,,,,,,,,0.145432,,,,,,,,,,,,6f4a4d0b-433e-4f31-9c81-01cc5f1585aa,760,,"[70.6, 1.2]",3825631,19,,,,,0.0,,Right Foot,,,,"[73.4, 1.2]",,Low Pass,,2.8,,Incomplete,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,50,Atlético Madrid,212,['910cde10-c730-404d-b411-e665ccdc8fda'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:57.819,Pass,
,,,,,,,,,,,,,,,,1.727887,,,,,,,,,,,,bdd77c6d-70ad-43b9-9b83-fd9cdaa95308,762,,"[76.8, 0.1]",3825631,20,,,,,0.21866895,,,,,,"[96.6, 4.5]",,High Pass,,20.282997,,Incomplete,,Antoine Griezmann,5487.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,51,Atlético Madrid,212,"['01cc30bc-a7ec-4c49-9f6c-ae39376f28d3', '7a0c83a5-bc92-495b-aaa3-faf271828b38']",10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:10.463,Pass,
,,,,,,,,,,,,,,,,1.839999,,,,,,,,,,,,01cc30bc-a7ec-4c49-9f6c-ae39376f28d3,764,,"[23.5, 75.6]",3825631,20,,,,,-0.2658331,,Right Foot,,,,"[43.7, 70.1]",,High Pass,,20.935377,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,51,Atlético Madrid,212,"['9d5af56e-f48b-4d11-bafa-f971aa5ecca5', 'bdd77c6d-70ad-43b9-9b83-fd9cdaa95308']",12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:12.191,Pass,
,,,,,,,,,,,,,,,,0.488495,,,,,,,,,,,,91b9c490-4c8a-4f3d-af27-ec76ff91a0d7,770,,"[87.8, 2.3]",3825631,20,,,,,0.64136434,,Left Foot,,,,"[95.3, 7.9]",,Ground Pass,,9.360022,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,51,Atlético Madrid,212,['268ca576-1994-4124-b1bb-58c9ebab8a23'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:16.120,Pass,
,,,,,,,,,,,,,,,,0.634877,,,,,,,,,,,,af4a5329-d5bb-4e4c-8a26-29dc80a41b25,774,,"[93.8, 4.9]",3825631,20,,,,,1.1626472,,Right Foot,,,True,"[97.0, 12.3]",,Ground Pass,,8.062258,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,51,Atlético Madrid,212,"['171c19a1-c11f-4fd9-8b74-363221482420', '4c817d10-2d35-4d47-b6c4-7fbbd4572648']",17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:17.000,Pass,True
,,,,,,,,,,,,,,,,0.648339,,,,,,,,,,,,27cda8bc-0a1d-45cb-b72d-0aea3e6343f0,776,,"[95.9, 13.0]",3825631,20,,,,,-2.9660006,,Left Foot,,,,"[89.7, 11.9]",,Ground Pass,,6.2968245,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Center Forward,51,Atlético Madrid,212,['8392a343-0eaf-4671-b239-da04b2329179'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:17.635,Pass,
,,,,,,,,,,,,,,,,0.570022,,,,,,,,,,,,364670ed-2022-4f0f-9ab7-8d703894dddc,780,,"[94.6, 15.6]",3825631,20,,,,,-0.36314702,,Right Foot,,,,"[99.6, 13.7]",,Ground Pass,,5.3488317,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,51,Atlético Madrid,212,"['55315b2c-1708-4a18-8d22-961403039b29', '7ae6a18b-ba2e-4e0a-9e3b-2e74a4584105']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:18.467,Pass,True
,,,,,,,,,,,,,,,,1.308894,,,,,,,,,,,,9ef6e0cb-28d4-4813-ad1d-9f4ec0c1d478,787,,"[13.8, 66.4]",3825631,20,,,,,0.13647036,,Right Foot,,,,"[42.2, 70.3]",,High Pass,,28.66653,,Incomplete,,,,,,,,,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,51,Atlético Madrid,212,['42e67867-524a-493b-9496-1e8ea83ad5e0'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:21.518,Pass,
,,,,,,,,,,,,,,,,1.541615,,,,,,,,,,,,42e67867-524a-493b-9496-1e8ea83ad5e0,788,,"[77.9, 9.8]",3825631,20,,,,,-0.35161865,,Head,,,,"[94.8, 3.6]",,Low Pass,,18.001389,,,,Jorge Resurrección Merodio,5199.0,,,,,Recovery,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,51,Atlético Madrid,212,"['11090f84-8b60-474c-9dfc-eb7dad48f95f', '9ef6e0cb-28d4-4813-ad1d-9f4ec0c1d478']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:22.826,Pass,
,,,,,,,,,,,,,,,,0.158533,,,,,,,,,,,,c01e6bba-1265-4262-b4f8-3a234ffad5c7,792,,"[93.3, 0.8]",3825631,20,,,,,1.0370882,,Right Foot,,,,"[94.6, 3.0]",,Low Pass,,2.5553865,,Incomplete,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,51,Atlético Madrid,212,"['55e2da8e-d789-432c-b2c3-442c2aa8f49e', 'f359b194-006d-42d9-b2e2-5a8dce4846d6']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:25.614,Pass,True
,,,,,,,,,,,,,,,,1.182191,,,,,,,,,,,,ebab7ca5-3999-44d1-b0b3-559799b1552f,796,,"[39.7, 80.0]",3825631,20,,,,,-1.3681377,,Head,,,,"[41.2, 72.7]",,Low Pass,,7.4525166,,Incomplete,,,,,,,,Recovery,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,51,Atlético Madrid,212,['6465b2cc-5b8b-4b57-aa84-8ac6191e376b'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:32.555,Pass,
,,,,,,,,,,,,,,,,0.457952,,,,,,,,,,,,2636ab82-8be0-40aa-89e7-3e84a27beb5d,803,,"[80.0, 7.7]",3825631,20,,,,,-1.2076494,,Right Foot,,,,"[81.9, 2.7]",,Ground Pass,,5.3488317,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,51,Atlético Madrid,212,['e3db84f6-6b0d-466e-ab7d-37d562cb6b69'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:38.282,Pass,
,,,,,,,,,,,,,,,,0.256574,,,,,,,,,,,,c8a706c1-8d5c-40b5-acf9-d355f06bb9f7,807,,"[78.5, 1.2]",3825631,20,,,,,1.2036225,,Left Foot,,,,"[80.0, 5.1]",,Ground Pass,,4.1785164,,Incomplete,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,51,Atlético Madrid,212,"['23094aaf-6cdb-4620-884d-e793a5ee5e8e', '6fc042b7-b2a6-4faf-8946-26434c4972ee']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:39.860,Pass,True
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,c688ad53-f969-446d-9fb4-4252ab55c641,811,,"[51.2, 74.6]",3825631,20,,,,,1.9868609,,Left Foot,,,,"[49.3, 78.9]",,Ground Pass,,4.7010636,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,52,Real Sociedad,210,['f4196edb-b5f2-4a3d-9522-411184758123'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:43.357,Pass,
,,,,,,,,,,,,,,,,1.039997,,,,,,,,,,,,8c7364e0-b1a7-418d-88ca-521f25a85b4b,815,,"[49.7, 79.7]",3825631,20,,,,,-0.70806193,,Right Foot,,,,"[64.3, 67.2]",,Low Pass,,19.220041,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,52,Real Sociedad,210,['85c4823a-5b8d-4f6a-b7a1-92247e21a7dd'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:44.797,Pass,
,,,,,,,,,,,,,,,,2.505313,,,,,,,,,,,,e8380f38-9357-4535-a59c-12c79dff649a,818,,"[64.3, 67.2]",3825631,20,,,,,0.5359285,,Left Foot,,,,"[84.0, 78.9]",,High Pass,,22.912441,,Unknown,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,52,Real Sociedad,210,,45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:45.877,Pass,
,,,,,,,,,,,,,,,,2.360353,,,,,,,,,,,,8bd1706a-e218-4b55-8c0e-bcf183729f9b,821,,"[33.7, 0.1]",3825631,20,,True,,,1.2453693,,Right Foot,,,,"[39.2, 16.4]",,Ground Pass,,17.202908,,,,José María Giménez de Vargas,5259.0,,,,,Free Kick,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,53,Atlético Madrid,212,['5e99b74d-2f06-48b0-9508-9d4833ab03f2'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:57.162,Pass,
,,,,,,,,,,,,,,,,2.004574,,,,,,,,,,,,967f4725-c56b-4594-8289-a2e8a1e067cc,823,,"[38.8, 44.8]",3825631,21,,,,,0.28932187,,Right Foot,,,,"[81.8, 57.6]",,High Pass,,44.864685,,Incomplete,,Jackson Arley Martínez Valencia,17622.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,53,Atlético Madrid,212,"['32974a27-52c4-4588-bb24-bb0671f450e1', 'f51f8048-5b1e-4f30-a519-eed279cd0c66']",7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:07.318,Pass,
,,,,,,,,,,,,,,,,0.658283,,,,,,,,,,,,32974a27-52c4-4588-bb24-bb0671f450e1,825,,"[38.3, 22.5]",3825631,21,,,,,-0.12516999,,Head,,,,"[53.4, 20.6]",,Low Pass,,15.219067,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,Recovery,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,53,Atlético Madrid,212,"['4481ecd5-e59a-43dc-a319-324b03a20f84', '967f4725-c56b-4594-8289-a2e8a1e067cc', 'ce025d7c-bfcc-4807-aed6-9946d255b5ea']",9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:09.322,Pass,
,,,,,,,,,,,,,,,,0.519998,,,,,,,,,,,,ee657ab6-ed67-4f61-98e3-186325441b32,835,,"[57.6, 12.4]",3825631,21,,,,,-2.9331274,,Right Foot,,,,"[52.4, 11.3]",,Ground Pass,,5.315073,,,,Alberto De La Bella Madureño,6674.0,,,,,,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,53,Atlético Madrid,212,['e89487ec-11dd-4d17-89a0-75df3d8f50f5'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:13.774,Pass,
,,,,,,,,,,,,,,,,0.122117,,,,,,,,,,,,c2415970-7c5f-4565-9304-e1c61307c087,838,,"[53.0, 11.3]",3825631,21,,,,,0.4636476,,Left Foot,,,,"[56.4, 13.0]",,Low Pass,,3.8013155,,Incomplete,,,,,,,,,1,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,53,Atlético Madrid,212,['1450689d-a67d-425a-9b3f-abab5c1a46ba'],14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:14.334,Pass,
,,,,,,,,,,,,,,,,0.855277,,,,,,,,,,,,9606d157-6181-4293-b5d9-9e20c4184b9a,845,,"[71.9, 80.0]",3825631,21,,,,,-1.43766,,,,,,"[73.4, 68.8]",,Low Pass,,11.3,,,,Ángel Martín Correa,6377.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,54,Atlético Madrid,212,['6ff6484a-3ccf-4fe6-b8ea-623a4cd4d4be'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:27.063,Pass,
,,,,,,,,,,,,,,,,0.895593,,,,,,,,,,,,160c50b9-8cf6-422b-8ccd-ac32b0eb9a3e,848,,"[73.4, 68.8]",3825631,21,,,,,0.98981935,,Right Foot,,,,"[79.9, 78.7]",,Low Pass,,11.843142,,Out,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Ángel Martín Correa,6377.0,Right Midfield,54,Atlético Madrid,212,['7d89b299-e9b6-48a3-8f22-d95b1135a7e6'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:27.959,Pass,
