bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5dd2a978-00b5-4f1f-abd1-20a7c36dafdc,306,,"[58.2, 31.6]",3825788,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,17,Celta Vigo,209,['5932c4d7-21bd-4d82-9ac0-3bfc32474bad'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:14.427,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5a6db97f-105a-4e4d-931d-ce9c44bd0076,329,,"[83.7, 69.1]",3825788,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,18,Getafe,216,['fb7c74ce-4286-4605-b466-188ed22b21fd'],3,,,,,,,,,,,,,,,,,Getafe,216,00:09:03.396,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,2105d152-7237-4983-a3c1-1c0b93660cde,343,,"[59.4, 65.7]",3825788,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,20,Getafe,216,['3da22727-f941-441e-92ae-e37804d3234e'],11,,,,,,,,,,,,,,,,,Getafe,216,00:09:11.949,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,ae98f270-dcdc-451d-8d81-0772f5fca653,405,,"[61.3, 14.6]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mehdi Lacen,6745.0,Right Defensive Midfield,21,Getafe,216,['8f79d18b-4ef4-49a2-9b32-eaec3af23b8a'],14,,,,,,,,,,,,,,,,,Getafe,216,00:10:14.982,Duel,True
,,,,,,,,,,,True,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,9f2e7f80-d618-41c4-af7c-13c7e34c5fca,419,,"[84.3, 38.9]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,22,Celta Vigo,209,['389ae493-02b8-45c1-8ed2-3077514af579'],26,,,,,,,,,,,,,,,,,Getafe,216,00:10:26.227,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e62f9837-91f0-4c23-ae9b-5266cc44b30b,422,,"[75.5, 10.7]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,22,Celta Vigo,209,['8b87c015-a6b8-4335-94be-aabda4c34289'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:30.953,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,a14b89d8-de06-44e0-8dc5-8a1950b227ed,435,,"[20.5, 60.9]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,22,Celta Vigo,209,['e83c080f-1181-4841-9e1b-8f896c0d48c6'],42,,,,,,,,,,,,,,,,,Getafe,216,00:10:42.303,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,9bd2d6c5-bfb9-4ef4-b2a9-9d6604277e35,443,,"[74.3, 51.4]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,22,Celta Vigo,209,['79d94b07-d8d0-4a15-935e-e3cc9cdcb35d'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:48.462,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,2031bdbc-6f4a-45b9-9c75-f1a4a15d9884,447,,"[39.3, 31.6]",3825788,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,23,Getafe,216,['5b6c3d16-c718-42c7-bdc1-a7a1daf91f6f'],50,,,,,,,,,,,,,,,,,Getafe,216,00:10:50.627,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e9c98d3c-aa58-4e59-af95-7db82a15e3fe,498,,"[35.3, 21.5]",3825788,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,26,Getafe,216,['c51eb5dc-e6fa-4583-a5e8-1f992c5e17bf'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:32.951,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,20e44199-56d3-4fc0-bc29-c838f4c89826,512,,"[36.2, 62.5]",3825788,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,27,Celta Vigo,209,['f6f58f3d-c621-446d-8715-427313d7993f'],4,,,,,,,,,,,,,,,,,Getafe,216,00:13:04.499,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5fa4716f-463a-4e28-af3c-8c1844c1a33e,513,,"[88.3, 12.0]",3825788,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,27,Celta Vigo,209,['74f4d7e4-2408-49b4-8039-9250a6b65596'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:06.520,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6b745698-67a0-4c41-a724-88deaa295627,526,,"[67.3, 70.7]",3825788,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,28,Getafe,216,['53becd4a-60fb-4d1f-b13b-5a29453a3910'],13,,,,,,,,,,,,,,,,,Getafe,216,00:13:13.383,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,442be1ca-4892-463b-b9ba-7d81cf5f8eb9,752,,"[96.9, 31.3]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Guidetti,6038.0,Center Forward,41,Celta Vigo,209,['02d81e85-a4e9-4c12-aaf3-96c3bb05e1eb'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:36.493,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,63795bc9-294c-4b03-a0df-c3b44c89122b,771,,"[19.1, 25.9]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wanderson Maciel Sousa Campos,16426.0,Left Wing,41,Celta Vigo,209,['8aafbff5-f4f1-4527-8314-1f62454cfa26'],50,,,,,,,,,,,,,,,,,Getafe,216,00:19:50.153,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,08cacf89-1143-484c-8730-ed86dd4bb123,780,,"[49.9, 22.4]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Sarabia García,6720.0,Right Wing,41,Celta Vigo,209,['822b8199-7580-42b3-b027-fd4e9bf08444'],55,,,,,,,,,,,,,,,,,Getafe,216,00:19:55.408,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2b0340a6-5b72-4e56-9afd-b8b806c9d7d7,794,,"[63.9, 36.1]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,41,Celta Vigo,209,['8df31179-980e-4fc5-b6d4-8b2d6bed1962'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:14.794,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,1187109c-effd-4dea-9dbd-d6e1a375ac6b,805,,"[86.2, 76.1]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,42,Getafe,216,['d00086ac-d7e8-476c-94e0-6c94c67a4ddc'],32,,,,,,,,,,,,,,,,,Getafe,216,00:20:32.817,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,d018e58e-9ec7-498d-b093-f3f6185b75c1,821,,"[14.6, 2.0]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,43,Celta Vigo,209,['5617e9a7-eb6f-49d0-ab37-014171f3a0d0'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:46.389,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,f202a75a-e855-4c21-88cb-745bf65c56f6,894,,"[91.2, 59.6]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Guidetti,6038.0,Center Forward,49,Celta Vigo,209,['51cc7daa-75d2-430c-a6ca-ec9dee4debea'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:49.213,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,92bca9cc-81ba-47cc-ad11-1bfade5790c0,947,,"[16.2, 6.1]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,51,Celta Vigo,209,['a5bc772b-13b7-40a6-b103-ff170993d215'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:34.441,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,510847bb-78a4-4dee-87e7-63c391ae8718,952,,"[103.0, 74.3]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,51,Celta Vigo,209,['7028a9f1-374e-4f80-b2b8-cad91b2e86fb'],36,,,,,,,,,,,,,,,,,Getafe,216,00:23:36.829,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,38782a03-564b-4c22-ba71-3c8c6d7f3c81,954,,"[48.2, 3.9]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,52,Celta Vigo,209,['7a7cf0b5-46a6-4b4a-8b68-0e3462ee5b3c'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:56.534,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,9fd28c71-9ad4-4a31-b677-410718858c90,998,,"[45.8, 59.5]",3825788,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,55,Getafe,216,['fed8fffb-e058-423f-9756-f7a018fdc0ff'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:43.664,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,01dc4d73-2f25-46ff-b666-dd9e304e602e,1032,,"[110.9, 48.2]",3825788,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,58,Getafe,216,['dad8c044-1a37-4b7b-8208-bfef9f5e6047'],58,,,,,,,,,,,,,,,,,Getafe,216,00:25:58.339,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,fd5a3fa6-213f-4a3d-978b-c5b17a49c561,1047,,"[5.3, 19.9]",3825788,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Gómez Solà,6804.0,Left Center Back,58,Getafe,216,['4bc623dc-2b1c-4514-bc0c-a883e4f76733'],26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:26.563,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d1d0fcf7-82de-49b0-afbc-430ba6843537,1073,,"[75.9, 52.9]",3825788,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,John Guidetti,6038.0,Center Forward,60,Celta Vigo,209,['5889b35c-91c9-4a71-83af-9b665a8b28e9'],15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:15.505,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,0a956263-f9aa-4711-af31-421b391ebbce,1129,,"[38.2, 10.2]",3825788,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,66,Getafe,216,['7b00aad3-78f7-4bad-ab3f-2d06d8a466d8'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:22.072,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,f03b0e0c-17ed-4c72-862a-fe5b20a5be6a,1150,,"[81.4, 55.2]",3825788,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,67,Celta Vigo,209,['9654aaa0-ab72-4cd6-b8fa-72922367fb3c'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:17.381,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,62e1394d-7800-40ca-b15d-879217dd7e31,1154,,"[55.2, 24.3]",3825788,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Defensive Midfield,67,Celta Vigo,209,['43705edd-5cc7-43c0-8722-8758555efbce'],21,,,,,,,,,,,,,,,,,Getafe,216,00:30:21.585,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6f44adf0-8940-4f14-b9f6-cdc359cd6a61,1170,,"[82.3, 12.7]",3825788,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,68,Getafe,216,['11b932c7-306a-4c3d-885c-5359ffe3179f'],33,,,,,,,,,,,,,,,,,Getafe,216,00:30:33.139,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,39541981-d9a2-416d-85a4-8cc2a38a8c2a,1234,,"[41.7, 62.7]",3825788,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,72,Celta Vigo,209,['85ec5d48-2c60-4b68-b8cc-f0eca9da86a4'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:22.661,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4d0269c3-a65e-49f6-b36e-6fb767744f49,1251,,"[95.4, 41.3]",3825788,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,73,Getafe,216,['11d65c0e-3c48-4e14-b14d-0cdbb6a43ca4'],31,,,,,,,,,,,,,,,,,Getafe,216,00:32:31.320,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4708191e-805a-4216-9e58-72da3efb60ac,1282,,"[110.0, 42.4]",3825788,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,74,Getafe,216,['cb22370b-f63d-4bb8-ad99-c19d6de1a341'],54,,,,,,,,,,,,,,,,,Getafe,216,00:32:54.856,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,0dc2991e-0469-48f8-8340-d9a115c717f2,1313,,"[27.7, 60.3]",3825788,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,77,Celta Vigo,209,['02c2d47a-0790-4e84-bbc9-482c4f4426ce'],34,,,,,,,,,,,,,,,,,Getafe,216,00:33:34.605,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,f583a158-9075-4679-a975-aa1f3bb55f41,1402,,"[3.7, 68.2]",3825788,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,80,Getafe,216,['bb6b676d-08f7-479f-889f-3b2d0435198a'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:04.701,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,5cd76b28-4938-45fe-a63f-9978a1d28b2e,1413,,"[15.8, 2.7]",3825788,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,82,Getafe,216,['9dedd558-160a-42ff-9de6-9a61edf63a6d'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:04.900,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,ebbcd7d8-2a62-429c-a333-d98a9190b68b,1468,,"[12.3, 26.9]",3825788,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,85,Getafe,216,['d295f3fc-b5ca-4abc-8bc0-3da665b65954'],34,,,,,,,,,,,,,,,,,Getafe,216,00:39:34.962,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,fb36dce8-f35b-4eea-ac78-f914fee46cc4,1520,,"[7.3, 49.1]",3825788,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,88,Celta Vigo,209,['c14f85b8-a0f6-46fc-a1bd-2de0100879b2'],13,,,,,,,,,,,,,,,,,Getafe,216,00:42:13.005,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,1d99e728-4083-46c6-b9be-3a63a711ad6c,1538,,"[25.7, 26.7]",3825788,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,90,Celta Vigo,209,['97eaf057-480e-411f-a4fd-d37949daf0f7'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:34.242,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,30f6de55-3446-43a8-9e5f-4bea30c95474,1573,,"[7.1, 40.4]",3825788,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,90,Celta Vigo,209,['98dfb863-6457-4768-ab67-a2c756cb37c1'],12,,,,,,,,,,,,,,,,,Getafe,216,00:43:12.575,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,42a5a927-9772-4e74-95fa-85ac2e60c6d4,1579,,"[77.8, 21.8]",3825788,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Guidetti,6038.0,Center Forward,91,Getafe,216,['aa1a416b-9872-4ba9-87fd-21761b06a7c9'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:49.380,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,b7d0c712-4f15-4be7-b61a-cf0c83596900,1598,,"[32.3, 8.4]",3825788,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,94,Getafe,216,['fe40693d-5c7b-4f49-9944-6383a2e8d09f'],18,,,,,,,,,,,,,,,,,Getafe,216,00:44:18.400,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9d511f07-5f7d-4261-9cc6-a36cf5de48cc,1686,,"[106.9, 29.1]",3825788,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,98,Celta Vigo,209,['a634e95a-6b1d-459c-9651-6a82e2e08544'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:56.920,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,2e7c40d5-71fe-41c5-b2c8-0842a3653fcf,1733,,"[68.4, 58.7]",3825788,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,98,Celta Vigo,209,['73cbee7e-ac7b-4447-b3d7-f876eaa3b239'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:38.119,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d709fbca-0d4a-4039-b134-63b286a01202,1749,,"[92.3, 61.9]",3825788,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Center Forward,100,Getafe,216,['7e970dcd-1135-4632-b323-9d13f3558cbc'],57,,,,,,,,,,,,,,,,,Getafe,216,00:03:57.800,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8c1f8961-a071-4234-a3c9-609844558ddb,1776,,"[77.2, 59.9]",3825788,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Center Forward,102,Getafe,216,['9aa0d038-b9eb-45a0-926a-10f772db2a5b'],46,,,,,,,,,,,,,,,,,Getafe,216,00:04:46.343,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,0c606390-7549-49b9-bc0d-837b6bf4a54b,1787,,"[44.8, 42.6]",3825788,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,102,Getafe,216,['4aeee984-59b4-47bb-b411-ee0a3d33edba'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:55.259,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,83437bb4-f756-45bd-8fcb-e963b9a31cbd,1797,,"[13.6, 66.0]",3825788,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,103,Celta Vigo,209,['1d4e65d1-7fe2-43bc-a37d-66918d764db7'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:02.764,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a07e6c5a-3b73-4df6-8541-455b6d1307f4,1889,,"[12.5, 29.2]",3825788,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,109,Celta Vigo,209,['c1ebf850-1458-48c7-ac93-73e78ba6b80b'],6,,,,,,,,,,,,,,,,,Getafe,216,00:08:06.783,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,8fe61bf5-dfb8-4981-9309-0bc0e7e12170,1967,,"[26.7, 30.6]",3825788,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,111,Celta Vigo,209,['c267d9e2-029f-45b9-add8-a5deeb892f5c'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:27.570,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,0685a1a9-ed97-4583-99c7-1ffe7f367a72,1978,,"[50.6, 52.7]",3825788,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,111,Celta Vigo,209,['a2b1a617-8005-49ba-80f9-e3c165681231'],44,,,,,,,,,,,,,,,,,Getafe,216,00:09:44.547,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,f6aefc43-2ffc-4d22-a275-35d94da42315,2009,,"[64.3, 74.1]",3825788,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Sarabia García,6720.0,Right Wing,113,Getafe,216,['329fad14-f2c9-4bd6-b5f5-d76c8bc73fd4'],46,,,,,,,,,,,,,,,,,Getafe,216,00:10:46.983,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,eaa502a0-03ca-4f33-be9d-c60a12fc13c1,2022,,"[88.9, 75.8]",3825788,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,115,Celta Vigo,209,['b4e309be-1a93-49f9-a4e9-9ce49034cac3'],9,,,,,,,,,,,,,,,,,Getafe,216,00:11:09.545,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,b160c4aa-6cf9-43f4-b0eb-48d7f29ccabc,2074,,"[111.7, 37.7]",3825788,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,118,Getafe,216,['7bfdcd04-0c5a-4cbb-bdf0-7403b79746e0'],47,,,,,,,,,,,,,,,,,Getafe,216,00:12:47.729,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9257e0d5-acc4-4f38-b562-ee2a295766b5,2215,,"[75.8, 17.0]",3825788,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Agudo Durán,6724.0,Left Wing,123,Celta Vigo,209,['5bf0e44a-3492-47c9-934a-600d24b67ae3'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:52.240,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,aa131474-bee7-4f2a-9c42-6a30b43dcef1,2298,,"[67.8, 39.9]",3825788,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,129,Celta Vigo,209,['aeef65a8-1a57-421a-bf45-095b7032d74b'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:19.454,Duel,True
