50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fbfca67b-c899-4396-b67c-8071a280f094,2151,,Lost In Play,"[84.8, 29.6]",3825870,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,122,Celta Vigo,209,['ef68fc5b-64fb-4cf8-a6fd-8ec2ed4e7d50'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:38.382,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,fdb90771-11e2-4bf9-9748-2519b3ac96a1,2413,,Lost In Play,"[27.3, 48.6]",3825870,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,138,Celta Vigo,209,['86606d13-9da9-4634-ac8b-19d15886ca24'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:07.083,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,6ba54516-443f-4716-96a2-310b14eb7de5,2427,,Success In Play,"[21.3, 70.8]",3825870,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,138,Celta Vigo,209,['46881468-04e6-4080-a35a-e42149530e4d'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:20.698,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c436d6c8-b4ab-43b6-bf79-31ed828ac6da,2436,,Success In Play,"[53.5, 20.2]",3825870,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,139,Athletic Club,215,['6186a19d-1e8a-47ea-bec2-5d9f9e244ba0'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:27.811,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,69eb9618-96a1-4917-9e9f-438b886928e2,2440,,Won,"[72.3, 47.8]",3825870,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,139,Athletic Club,215,['9e2bb4e4-a571-4a82-bfc2-571bf1e3b084'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:30.716,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c1ee893a-721c-4b0e-99a2-cb2b499b3798,2521,,Lost In Play,"[13.5, 48.9]",3825870,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Center Back,144,Athletic Club,215,['e606fba3-6d38-43b0-bc58-05c31a10798d'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:40.788,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,2b96931a-5d3b-4d73-ba98-25525959a690,2613,,Won,"[55.6, 43.9]",3825870,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Right Defensive Midfield,150,Celta Vigo,209,['056da3a7-eddb-42e4-aa43-20d76e879ca1'],26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:26.923,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d8db3e86-5bbe-424b-9c24-14d8e0670bc6,2618,,Lost In Play,"[55.6, 54.4]",3825870,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,150,Celta Vigo,209,['c82f133a-2de9-4363-91dc-95d900acb777'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:29.755,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9cad54ac-a0b7-481b-b4e4-0aa715d2f060,2737,,Won,"[78.8, 19.3]",3825870,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,161,Celta Vigo,209,['f93c2789-dd11-40f9-9cf1-acffeb5b1348'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:54.552,Interception,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,99504f04-b917-4354-bf2b-b940c44bbb8e,2932,,Lost Out,"[67.3, 8.6]",3825870,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,173,Celta Vigo,209,['9ebb586f-f37f-4a90-b1c1-44a277603093'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:58.775,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7769cb24-9552-41ae-9744-9dfc7e5018ab,2968,,Lost Out,"[36.6, 14.5]",3825870,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,174,Celta Vigo,209,['7c20eb9f-8ef8-425a-855b-f8a707040324'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:38.499,Interception,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c6a3f502-8cac-42c6-95ee-5e0ba2fc1e24,3028,,Lost In Play,"[14.5, 66.6]",3825870,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,182,Athletic Club,215,"['b31944b8-f3e1-4a4c-9bea-c4af2dfd29d3', 'bfbeef89-2660-408c-92c6-b52b94a7dcdd']",51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:51.020,Interception,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,89e3a826-996e-4574-8808-2a7b0c2bf546,46,,,"[6.0, 47.3]",3825870,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Athletic Club,215,['00607568-97a2-4e13-b90a-a2fc94ec85a4'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:57.149,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,fbe1378c-1937-4ce5-87f3-c4adff168262,274,,,"[34.0, 8.0]",3825870,6,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,17,Celta Vigo,209,"['239bca28-6b8b-4b41-a99d-fff00dede219', '4ee1e23b-6e55-48a6-8e53-057f5941b391']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:31.897,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,ee8c6a00-3295-4cf2-a647-defa72ea929a,632,,,"[46.6, 51.8]",3825870,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,34,Celta Vigo,209,"['57837e44-fd7f-44f1-9ec2-9fce94ffef5e', 'f28307d7-be77-4717-9e6b-a912e937eb07']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:54.059,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,a3a6881c-3a1c-47b7-923d-ffbdb507d4e2,766,,,"[12.4, 50.0]",3825870,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,39,Celta Vigo,209,['dc6fcb9c-611e-4196-9a7d-3fcb3de35d0c'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:04.064,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,b39a3652-dbc7-47e2-a595-5898a94257d5,780,,,"[6.4, 31.7]",3825870,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,40,Celta Vigo,209,['1b52cbb2-5b0d-4c92-b95a-ffa2426796d2'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:06.080,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,a5433ee9-9827-4133-80bc-bde9893af04c,781,,,"[11.7, 24.4]",3825870,19,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,40,Celta Vigo,209,,7,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:07.636,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,efe1395b-ceef-42fc-8bb5-6f7d38158b8e,820,,,"[28.6, 1.8]",3825870,20,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,42,Celta Vigo,209,,14,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:14.751,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,f90fe0b4-308a-4833-aeed-31c238c9ca39,922,,,"[12.4, 43.9]",3825870,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,46,Celta Vigo,209,['4c1a7297-9bd9-480b-9524-308916ab9623'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:52.186,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,6d3ec9f7-18d8-4897-830f-5c8ca911c8f3,1097,,,"[10.9, 33.3]",3825870,26,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,54,Celta Vigo,209,['a4282684-23bf-4978-b12b-1ce297d285b7'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:12.543,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,919c98d2-92d3-42f9-ae01-2ebe79457bb2,1192,,,"[39.2, 5.9]",3825870,30,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,60,Celta Vigo,209,['4abdb64c-a3dc-4fbd-b2b3-37a552579311'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:25.258,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,45267493-a7fe-4bea-9dff-9fbe1202dc75,1215,,,"[56.4, 14.5]",3825870,31,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,62,Athletic Club,215,"['13135a40-9332-465c-a344-795d3a89249d', '99f3a43c-1ab9-486b-9ef1-c99e9b354566']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:02.640,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,5e98f13b-a827-4f2c-aa8b-503c68c878f2,1343,,,"[9.9, 44.5]",3825870,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,75,Athletic Club,215,"['da787907-7655-4e38-af99-62f8c211b438', 'df90dda4-4f22-46d1-9391-3412aa5f3d61']",45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:45.495,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,5f89ca2c-0255-402a-acf1-e982cbb54d8e,1350,,,"[10.9, 41.1]",3825870,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,75,Athletic Club,215,['56667760-81f6-420f-a817-d775307e0a60'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:51.614,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,40de4113-859b-4813-9d12-c160825859f1,1397,,,"[16.3, 37.4]",3825870,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,78,Celta Vigo,209,['473585b4-2e44-4eb6-8d64-060e6e1392a4'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:09.765,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,d6636626-e176-41a5-a883-86a6b84030a7,1596,,,"[27.3, 18.5]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mikel Balenziaga Oruesagasti,6789.0,Left Back,92,Celta Vigo,209,"['00d64f96-26e8-4ce2-9c9b-7d9916b8f3c1', '38356b75-8f72-4f80-9f55-0de11fe196ad']",8,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:08.985,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,2cf9139d-62b0-488c-9327-42be586b4e9c,1823,,,"[7.5, 39.0]",3825870,50,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,106,Athletic Club,215,['020a94cc-9337-4cda-8fcd-3d4b24c7f93f'],35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:35.092,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,dd923e0a-90c6-4f85-9f79-1db7cc2feb4b,1870,,,"[10.6, 45.8]",3825870,51,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,109,Athletic Club,215,['e69fdd67-9f9e-4ac8-afe3-379840a68b4e'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:20.820,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,46d5ff37-20d6-45d5-8692-e28f3f23b85f,1878,,,"[10.1, 42.6]",3825870,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hugo Mallo Novegil,6805.0,Right Back,111,Athletic Club,215,"['bc425d8e-e60f-4962-8470-b141b70eb785', 'c1490d51-a501-4d64-abc7-d6cb06a56e63']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:17.543,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,e491c9b1-abca-4d47-8c19-78355d161aef,1894,,,"[61.4, 69.2]",3825870,52,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar de Marcos Arana,6649.0,Right Back,111,Athletic Club,215,['16be0192-a911-409d-9dc8-592dea7b72fb'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:29.383,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,e92a05a6-73e2-41cd-a0fb-8c54ca8d67d0,1998,,,"[9.6, 50.5]",3825870,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,116,Athletic Club,215,,4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:04.398,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,5ecf0576-63e6-4e83-a6a4-5f8a92636141,2008,,,"[12.7, 24.7]",3825870,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,116,Athletic Club,215,['cceffa7e-0b76-4838-bc6b-890a0fe8894c'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:16.996,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,d86964dc-acc4-424c-99ac-80e10fcfbe9f,2038,,,"[10.6, 34.3]",3825870,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,116,Athletic Club,215,"['491c6437-5b4b-485a-a43a-906e3f8e0e5e', 'd64bb337-41f3-4ccd-80a2-a78c760f6427']",52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:52.224,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,23e971c8-dbaa-4ead-8672-c8fbf928f0f8,2039,,,"[9.8, 28.6]",3825870,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,116,Athletic Club,215,,53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:53.180,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,b205780b-c8de-43ba-9201-dada24639df3,2057,,,"[21.5, 26.5]",3825870,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,116,Athletic Club,215,,6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:06.426,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,26b1555a-5ec1-456f-ba03-656e8b06ce53,2200,,,"[15.1, 46.0]",3825870,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,123,Athletic Club,215,,44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:44.295,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,a99e22c0-9bd8-411f-aeb0-45b3bdc1a703,2260,,,"[2.2, 24.4]",3825870,62,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Castro Otto,6802.0,Left Back,126,Athletic Club,215,['77ab8133-faaf-4a51-a37a-fad5953c5fda'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:46.006,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,29394961-f2ee-47f9-acbb-b507e6aa9444,2265,,,"[9.0, 28.3]",3825870,63,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,127,Athletic Club,215,['9463a152-d80d-4b6d-acde-b4c00c73711c'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:00.919,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,d11ca3bb-0512-4a19-ad35-76385a649693,2273,,,"[9.3, 27.3]",3825870,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,128,Athletic Club,215,['090be943-a39d-479a-906f-ab190d34ec50'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:12.294,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,7338b376-162f-4a1f-98d7-329768d1b1de,2316,,,"[42.1, 43.2]",3825870,64,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eneko Bóveda Altube,6386.0,Right Center Back,129,Celta Vigo,209,['8a4df177-c4da-4a94-958a-38460b287344'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:01.273,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,06786ebc-a588-425c-aa7d-ef1b786c2eb0,2351,,,"[13.7, 29.1]",3825870,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,131,Athletic Club,215,"['bc3bb043-4b1e-4dd9-a020-4a086dafc043', 'dbf13458-f613-493e-bbf1-ae102e2e8fa0']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:35.364,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,7a3c0a90-1521-4382-895d-2430fdc6af4a,2368,,,"[46.8, 28.9]",3825870,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,131,Athletic Club,215,"['59e72e89-346b-4e73-907d-9b1e6afb60e4', 'c596ebc4-49d1-48e7-b1aa-be9c07efb8c7']",1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:01.189,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,f53d9d1c-2824-4b1b-b665-14292dfa912e,2377,,,"[40.3, 50.2]",3825870,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,132,Celta Vigo,209,"['954894cf-2612-473b-8bec-1402cba79852', 'e94267a8-db6f-42dc-baba-8a483ac5f808']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:10.161,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,8b4cbc43-8866-4b61-826a-10af6cd41fdc,2399,,,"[57.2, 11.4]",3825870,66,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,135,Celta Vigo,209,"['804d4a89-4abb-40b2-a46b-2588f63196b5', '8f532f08-b696-4a25-b2ed-8908d87de57a']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:29.042,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,c8c504ec-281b-4737-ad47-9c207cc31d7c,2713,,,"[8.3, 37.1]",3825870,78,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,158,Athletic Club,215,"['531be5cd-4ea8-4dc4-a788-04b0ea1b3151', 'bc4b1f0a-3ce2-48b0-9546-e234d2faa993']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:41.438,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,697f8ad9-a4c5-4435-affe-d08edee46bfc,2715,,,"[13.0, 31.2]",3825870,79,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Wass,6797.0,Left Defensive Midfield,159,Athletic Club,215,['922da0b7-2829-4dce-ba00-f5a992173ba9'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:13.314,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,6b992837-1d65-4bf6-83d2-91d5d4583f5e,2718,,,"[8.8, 30.2]",3825870,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Castro Otto,6802.0,Left Back,160,Athletic Club,215,"['0f790e3a-969d-45b4-8442-db550516f42d', '91f246ae-5a76-4eb5-ab35-bc6ae8e6b5b3']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:35.279,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,5465b79a-6eb2-4e86-8078-f196847a2c97,2751,,,"[30.1, 47.8]",3825870,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,162,Celta Vigo,209,['263f2b23-0d86-437b-a447-2ebd2a0c8d96'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:39.242,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,34e279a1-0b4e-4ac3-a0fc-9f26bb30e5af,2764,,,"[13.5, 39.0]",3825870,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,163,Celta Vigo,209,['1f51a4f7-7ddd-44bb-91d3-17b97adc6692'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:55.371,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,d054d7c0-e7b8-465f-8040-b092281f86bd,2797,,,"[4.9, 33.3]",3825870,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,163,Celta Vigo,209,['c9cc6cf8-f8a4-4a86-8705-91906f4a2793'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:23.866,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,01fe2f50-cc89-4b7f-8a92-3a2a150bc6aa,2806,,,"[10.9, 43.2]",3825870,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,163,Celta Vigo,209,['0cea2860-7f07-4a27-9a96-d7f47100ec8f'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:34.365,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,7236923b-ea14-4330-adb0-8cc81fcc942d,2816,,,"[10.4, 48.6]",3825870,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,164,Celta Vigo,209,['5676d556-066d-4725-9644-9a4fcec54127'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:25.126,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,8e32de03-020e-4429-997d-125e12c00205,2833,,,"[5.7, 48.4]",3825870,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aritz Aduriz Zubeldia,6394.0,Center Forward,165,Celta Vigo,209,['ca71334c-e5cc-4a0c-b020-a5293788f2fa'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:58.739,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,fc583025-d173-4cfc-8d34-27576c1e683e,2912,,,"[11.2, 5.5]",3825870,86,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel San José Domínguez,6389.0,Left Center Back,170,Celta Vigo,209,,37,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:37.381,Clearance,True
