bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,63a7a530-aa08-45d3-b763-ba2e13d915d8,3438,,"[56.6, 75.5]",3825834,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,187,Atlético Madrid,212,['0aa765b8-2071-4cc4-83ed-bedad5c68dd9'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:46:45.386,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,0651eb99-a287-4d0d-8807-abc654a8b9d0,3474,,"[70.8, 8.8]",3825834,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,189,Atlético Madrid,212,['c59cb7d7-24a7-4828-9184-5b9f7288de90'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:56.402,Duel,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,3126305d-9d45-4130-91d4-508e8e21d6e1,12,,"[29.0, 49.8]",3825834,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jean-Sylvain Claude Babin,4498.0,Right Center Back,2,Atlético Madrid,212,"['4715796a-3719-406f-b264-52d067488a47', '92a83909-4587-4678-b688-2da4bc4d34ff']",7,,,,,,,,,,,,,,,,,,Granada,1049,00:00:07.255,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,ccd47ac6-e37d-472a-aa90-63eeb3d0baef,270,,"[7.8, 40.6]",3825834,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jean-Sylvain Claude Babin,4498.0,Right Center Back,15,Atlético Madrid,212,"['a8194d97-64c0-4bf0-9454-acac7bb1afc8', 'c0063432-3cea-48b6-9275-7c63a18d0567']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:06:35.253,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,8412800c-411a-4220-85c1-fe6b1fbd2b90,293,,"[6.4, 35.5]",3825834,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fernando José Torres Sanz,6382.0,Left Center Forward,16,Granada,1049,['4f385f4c-2e7a-4bc7-a956-2c9888fa6f14'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:41.437,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,85160e89-ca28-43ac-8e10-7f57be12198d,295,,"[14.2, 14.6]",3825834,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Right Center Forward,16,Granada,1049,['7d7bc4e6-bc6c-4d55-a2d6-e5a722cd35cd'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:44.182,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,01cc9e11-fdc6-4c77-b690-6e36ba8d297c,298,,"[10.6, 35.2]",3825834,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,16,Granada,1049,"['27b140a4-93b4-488a-9545-bcbecb7a06b7', '294afd43-1b85-426f-aeb3-64526dd984fb']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:47.997,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,33f0ef52-0439-4922-b0fe-c0739eea0511,312,,"[3.7, 29.2]",3825834,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,17,Atlético Madrid,212,['15173fe4-3e53-4f3e-b94c-762c8de2f0cf'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:08:16.940,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,13c0c2a1-4947-43fe-8247-2a17789a4e6f,348,,"[57.7, 33.8]",3825834,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,19,Granada,1049,"['7bc607d3-6848-401b-9dd1-f0f49b1ac627', 'e9652373-bf60-47fe-9431-b48fc03e4b34']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:09:08.784,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,155c921d-bfe2-4cd9-a49f-ade346f8c888,449,,"[8.5, 48.9]",3825834,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,23,Atlético Madrid,212,['0a7fe69d-950c-4f06-9d10-37b30ee41a5b'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:11:03.125,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,51536d1f-9e4d-44e7-97a0-d13f977b4d8d,473,,"[31.7, 22.7]",3825834,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,26,Atlético Madrid,212,,6,,,,,,,,,,,,,,,,,,Granada,1049,00:12:06.803,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,fb1772f4-75eb-4377-bd62-22c3dfad6074,639,,"[18.4, 65.2]",3825834,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,36,Atlético Madrid,212,['3c51bfce-8577-4d67-96bc-579ff578f585'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:16:06.033,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,da998b92-e037-4bff-8ccd-eab8c685a84d,787,,"[8.2, 34.8]",3825834,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,41,Granada,1049,['8b1c88bb-f719-4222-a2a6-b435b5bea414'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:37.379,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,bc065fcd-0fd2-4769-b959-4b246affe312,1105,,"[14.9, 33.6]",3825834,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,56,Granada,1049,['5414f2f6-c42d-47f7-95c3-69a8bb76b316'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:31.683,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,d1dfaa2f-79ee-4045-9547-3727211a3760,1108,,"[14.6, 35.5]",3825834,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Savić,6376.0,Right Center Back,56,Granada,1049,"['546f81f1-c33f-40f9-a8b9-0836f75936e4', '5eb6a4d8-a598-4e0f-af97-22905457b826']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:37.339,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,a1c8d86c-166e-4fd4-ab9c-3c6956630ffc,1109,,"[25.3, 23.7]",3825834,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando José Torres Sanz,6382.0,Left Center Forward,56,Granada,1049,,38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:38.703,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,6c713bac-10ab-404a-a37f-b0f122e43900,1490,,"[3.0, 26.7]",3825834,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rene Krhin,3160.0,Center Defensive Midfield,76,Atlético Madrid,212,"['149ea720-67f9-43ea-a66d-20202e0af33b', 'a1c83377-0d5a-4a7b-8fc8-52d23b38602a']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:35:45.173,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,85190774-2e12-4607-98ab-8564e36a01e4,1697,,"[26.5, 44.8]",3825834,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Doucouré,3292.0,Left Center Midfield,92,Atlético Madrid,212,['e9f890b3-d7ed-4a96-94d0-64cce98c5dbe'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:42:20.161,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,1e1dd380-239e-4bc4-9265-322f6382b3dc,1875,,"[24.9, 68.0]",3825834,47,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,101,Atlético Madrid,212,"['78c9c915-4c26-44cb-a039-70811cdff685', 'fa29b31e-2f53-4cc8-b23b-7193bb9ade27']",11,,,,,,,,,,,,,,,,,,Granada,1049,00:02:11.849,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,0b477ba9-f429-44c5-b597-b2c83e14b264,1906,,"[8.2, 33.0]",3825834,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,104,Atlético Madrid,212,['0f4ddbb9-0e30-40f6-a6ae-a29138e56f50'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:03:47.869,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,09ba677e-bec6-43a3-a83d-d7059f3caabc,2068,,"[27.1, 65.2]",3825834,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,112,Granada,1049,['59f34277-633a-45df-8639-876500f63381'],39,,,,,,,,,,,,,,,,,,Granada,1049,00:07:39.706,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,68f69772-bdf3-468c-8b75-236d99cd5791,2094,,"[36.7, 56.0]",3825834,53,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Right Back,114,Atlético Madrid,212,['481a6442-58f4-4d2a-ac66-348a5578f504'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:08:17.383,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,8e8e671c-446b-450c-836c-333bbd4dc235,2140,,"[2.6, 68.0]",3825834,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dimitri Foulquier,4546.0,Right Back,115,Atlético Madrid,212,['81cad456-b230-4ecf-ac9c-cc85d7a67153'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:09:06.621,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,ff4ec839-636e-43fa-bcb2-10b7daa95a09,2164,,"[30.2, 34.9]",3825834,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,118,Atlético Madrid,212,['d492652a-e717-459e-88a7-bc74785112cf'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:10:24.516,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,359e499c-df32-4bde-b661-480bae6f823c,2208,,"[8.1, 24.3]",3825834,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rene Krhin,3160.0,Center Defensive Midfield,119,Atlético Madrid,212,['c3017c7b-e8d9-4faa-9f6b-aea0e82e1058'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:11:07.925,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,ceed89b4-5108-4c4c-bca0-389faa824654,2209,,"[10.9, 20.9]",3825834,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing,119,Atlético Madrid,212,,8,,,,,,,,,,,,,,,,,,Granada,1049,00:11:08.894,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,4a9dd097-1d5f-45f8-8ab1-d477b9473f9f,2329,,"[12.8, 41.4]",3825834,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juan Francisco Torres Belén,6375.0,Right Back,126,Granada,1049,['f63ea0ff-d472-4adf-baec-4b27df32e6fd'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:31.918,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,535060d8-921e-4852-9ecb-27ded2f21030,2330,,"[14.5, 23.9]",3825834,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Hernández Pi,5484.0,Left Back,126,Granada,1049,,33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:33.157,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,1501cea1-9ff8-44be-a34b-8ddd96dff46b,2357,,"[24.3, 40.9]",3825834,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,127,Atlético Madrid,212,"['779d8a18-a596-44aa-b1f3-2aea4d645fa5', '92584e8d-5b28-4980-af94-8b448167d864']",51,,,,,,,,,,,,,,,,,,Granada,1049,00:14:51.609,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,e5852e09-4df5-4a22-987e-c9fd126fe383,2466,,"[14.2, 35.8]",3825834,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,134,Atlético Madrid,212,"['e88fb2a3-516d-4b84-ab1f-e245c04e8213', 'fe67d135-fdbc-4b18-b023-19c300b1cd52']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:19:21.082,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,28866e0b-405b-406b-8fd0-54d0455d8707,2806,,"[19.6, 36.5]",3825834,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,150,Granada,1049,['4b960f32-624c-4bd8-806f-f23f98236ca4'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:30.006,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,99697522-33c6-4df8-a9db-5066d0accc55,2812,,"[16.5, 30.0]",3825834,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,151,Atlético Madrid,212,,33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:33.662,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,0f013127-5911-4220-b135-b87ab15fbc09,2825,,"[41.7, 38.1]",3825834,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,152,Atlético Madrid,212,"['02a2d921-3272-4a3b-ad3c-543ccd94916f', 'dfa5d95c-f520-493a-80c9-72dd56e791a6']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:29:45.588,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,7c568936-6f75-4443-9c73-78490eb99793,3422,,"[13.1, 39.9]",3825834,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,185,Granada,1049,['2b091857-242c-42f1-bac8-3aceeee867e8'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:44.374,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,56f7e31c-9a71-482c-8abd-374c118e8a99,3427,,"[3.9, 37.1]",3825834,90,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,185,Granada,1049,"['cffd1bbc-8974-4eaa-b926-7b46c2034082', 'e6aa49a0-41fb-4783-9e56-5c66de1daf7b']",51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:51.511,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,c59cb7d7-24a7-4828-9184-5b9f7288de90,3475,,"[49.3, 71.3]",3825834,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Back,189,Atlético Madrid,212,"['0651eb99-a287-4d0d-8807-abc654a8b9d0', '454119de-7a7b-466c-aabf-485804ba63e5']",56,,,,,,,,,,,,,,,,,,Granada,1049,00:47:56.402,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c68ffc4f-4224-440f-8135-f435ec59bbcc,13,,"[34.7, 53.8]",3825834,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,3,Granada,1049,,10,,,,,,,,,,,,,,,,,,Granada,1049,00:00:10.272,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,58510b60-240f-49ba-ae40-acfd1298f68a,33,,"[69.3, 61.2]",3825834,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,3,Granada,1049,,22,,,,,,,,,,,,,,,,,,Granada,1049,00:00:22.643,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1841a8da-8a73-4ec6-96e1-1cd6135a45d9,103,,"[56.7, 61.0]",3825834,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Wing,6,Atlético Madrid,212,"['7fb00a1c-3943-4f5d-ba55-d01749d87231', '9e7a66eb-2b19-4d84-a7c2-4d2918a78b91']",59,,,,,,,,,,,,,,,,,,Granada,1049,00:01:59.364,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c43e1c67-c5c6-470a-a260-d1b6b93e2e74,164,,"[23.1, 11.4]",3825834,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,11,Atlético Madrid,212,['1ef437f5-bc1b-444c-9ad3-ca80858836b2'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:00.692,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c754c41e-0595-4c5f-bd38-f1eff25151ca,180,,"[47.7, 73.6]",3825834,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,11,Atlético Madrid,212,,22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:22.022,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,15074071-2903-49fd-be0d-e97d4d123da8,198,,"[4.4, 29.9]",3825834,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,11,Atlético Madrid,212,['97b2b39c-c113-45bd-ae18-73d2b6b4453d'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:04:47.656,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c522f720-48da-4bc2-98bd-0ccbc8f804f3,214,,"[68.8, 20.3]",3825834,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,12,Granada,1049,['7c947767-f741-47f5-be78-c4ed44f435b2'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:05:19.961,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,032676cf-7c9d-4c7c-af49-95cba11c325e,231,,"[34.0, 26.9]",3825834,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Center Midfield,13,Atlético Madrid,212,['e75bbc5f-6632-4c3c-80b1-a4c3a9fa7d4d'],33,,,,,,,,,,,,,,,,,,Granada,1049,00:05:33.508,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38db2a52-c543-490f-9057-b1bcef46f474,265,,"[6.6, 10.1]",3825834,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rene Krhin,3160.0,Center Defensive Midfield,14,Atlético Madrid,212,"['8f0cc879-596f-40f3-a1d8-27cc5e789342', 'd590262f-9105-442f-acae-1f2a6609a974']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:06:12.826,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8b667872-e712-4c08-ab83-63e9fceace22,271,,"[109.0, 27.4]",3825834,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fernando José Torres Sanz,6382.0,Left Center Forward,15,Atlético Madrid,212,,37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:37.336,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f9f9d74a-b6b1-40ac-b273-7989072f34dd,283,,"[47.3, 68.1]",3825834,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Rochina Naixes,6680.0,Right Wing,15,Atlético Madrid,212,,50,,,,,,,,,,,,,,,,,,Granada,1049,00:06:50.392,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,09cc47da-45c8-434d-a3b2-e8aba9191b0b,299,,"[15.8, 54.2]",3825834,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,17,Atlético Madrid,212,,50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:50.208,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7787f84c-391b-47be-9e76-b6e88d7b4c51,320,,"[8.0, 15.6]",3825834,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,18,Granada,1049,,29,,,,,,,,,,,,,,,,,,Granada,1049,00:08:29.902,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a8acbf0d-ddf5-48e9-b9c0-58ae4bc116d3,350,,"[57.4, 49.9]",3825834,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,19,Granada,1049,,10,,,,,,,,,,,,,,,,,,Granada,1049,00:09:10.402,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,365ed899-01ce-4ed0-a574-8ec87d87a7bb,359,,"[76.8, 71.3]",3825834,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,19,Granada,1049,['80f8329a-ca9a-4b90-b2f9-a6c3e4f01a68'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:09:18.807,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,051525a4-0e18-4a41-b242-a10ca267bc27,362,,"[49.9, 9.9]",3825834,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,20,Atlético Madrid,212,['956e74a5-1819-4434-9eae-83c713d61816'],20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:20.345,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,60fce620-4b09-4894-8f4d-60dc9a3c70c4,402,,"[9.2, 52.0]",3825834,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,23,Atlético Madrid,212,['84354147-dbe8-45e5-b81c-aad3afc2496c'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:10:17.743,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,41037652-bca8-4d67-8753-4efed321ff1e,406,,"[48.2, 55.1]",3825834,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,23,Atlético Madrid,212,['cfba3917-5a2c-44c5-8a8d-1365a64c75a5'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:31.641,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,036cd836-75ed-4ab3-98ee-9a182114ef53,412,,"[66.2, 7.2]",3825834,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Left Center Midfield,23,Atlético Madrid,212,['4b37190f-c473-4671-bfc0-6e1265413b7f'],36,,,,,,,,,,,,,,,,,,Granada,1049,00:10:36.523,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,735e4fe4-c755-4825-9023-0781a9badd10,420,,"[78.2, 13.0]",3825834,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing,23,Atlético Madrid,212,['5b77b376-5314-41c7-a946-7e38e8094bef'],41,,,,,,,,,,,,,,,,,,Granada,1049,00:10:41.056,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6ad5479d-f4ab-4a6c-af08-fbc11fc8b6bd,426,,"[37.8, 59.6]",3825834,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,23,Atlético Madrid,212,,42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:42.887,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1c504355-ced0-4916-bc9b-d563b7eeb7c6,450,,"[113.5, 10.7]",3825834,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,23,Atlético Madrid,212,,5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:05.394,Ball Recovery,
