bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,97c3dbc9-e909-4bde-9b6a-554aeb5eb60a,1829,,"[9.1, 37.6]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,101,Getafe,216,['b9cdf512-05d6-44bd-b1ad-c65d7315fac4'],41,,,,,,,,,,,,,,,,Las Palmas,208,00:05:41.921,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8de5ab20-40cd-40a0-bfe6-990e9752171f,1873,,"[19.0, 38.1]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian José da Silva,6721.0,Center Forward,106,Getafe,216,['133bd88c-137e-4897-9d3a-afb4d4403fd2'],54,,,,,,,,,,,,,,,,Las Palmas,208,00:06:54.521,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,2f21363d-7c61-427e-b5dc-bee8cb490456,1949,,"[50.5, 26.6]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,111,Las Palmas,208,"['02e41a6a-f2c6-4f4c-9681-0aac42dcf500', '9661fced-fb55-42d8-89a9-db9c65e82f0b']",30,,,,,,,,,,,,,,,,Las Palmas,208,00:08:30.467,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,47fa2dad-c89c-4d21-b985-d0446f2ee659,2060,,"[14.8, 50.9]",3825796,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David García Santana,6927.0,Right Back,116,Getafe,216,"['0ca7774f-9ba2-4ebb-bd14-c8d45f1f7dca', '8998e14f-6381-40c6-aff1-50140dd70aae']",34,,,,,,,,,,,,,,,,Las Palmas,208,00:12:34.141,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,784564d3-445b-40b1-946d-58d872d042da,2135,,"[30.8, 57.5]",3825796,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Buendía,11813.0,Right Back,119,Las Palmas,208,"['083afb92-5242-4a87-b6f2-b43ce59d58bb', 'd6479def-0928-4dfc-901a-e8ca6ad9a470']",44,,,,,,,,,,,,,,,,Getafe,216,00:13:44.738,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,46f28a7a-240d-443e-a8f9-95f9154dc2e2,2138,,"[60.0, 40.3]",3825796,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,119,Las Palmas,208,"['7fffd9a7-6e46-4e5e-94e0-987da60d7d60', 'efbdd6e6-a3a5-4c58-bf89-1de9e6b84d6b']",50,,,,,,,,,,,,,,,,Las Palmas,208,00:13:50.274,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a72afba8-e070-486b-9e15-6d57c045c724,2317,,"[20.5, 52.7]",3825796,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,127,Getafe,216,['6bd6add1-6598-4db4-b999-ce5f79b25c78'],35,,,,,,,,,,,,,,,,Las Palmas,208,00:17:35.056,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5339921c-8b8c-4a6e-8120-e0df3f9c23b6,2511,,"[10.7, 47.0]",3825796,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdoul Karim Yoda,27092.0,Left Wing,134,Las Palmas,208,['4accd7e5-742b-4a9d-8bd1-06cbf89906ea'],17,,,,,,,,,,,,,,,,Getafe,216,00:23:17.629,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e2e1b2a5-b490-4723-bf19-819e31dd51eb,2524,,"[13.5, 57.4]",3825796,68,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Garrido Behovide,26448.0,Left Back,135,Getafe,216,,31,,,,,,,,,,,,,,,,Las Palmas,208,00:23:31.488,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,911c43a4-6efc-4dd2-a478-6122772ad213,2899,,"[36.6, 9.9]",3825796,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,149,Getafe,216,,22,,,,,,,,,,,,,,,,Las Palmas,208,00:34:22.540,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,d1269285-737f-496a-934f-0e1f45cfbe30,2902,,"[26.4, 14.0]",3825796,79,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,149,Getafe,216,,24,,,,,,,,,,,,,,,,Las Palmas,208,00:34:24.563,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a32591da-e04b-4070-9787-60f4345959c4,2965,,"[23.2, 55.1]",3825796,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David García Santana,6927.0,Right Back,156,Getafe,216,"['1634f66f-e65a-45f0-8822-98a3cff84504', 'b0d47817-b1f0-4ade-aec4-6c0dc548818e']",15,,,,,,,,,,,,,,,,Las Palmas,208,00:37:15.472,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e8567e93-16b1-47ae-8eea-2c72535fc0ee,3132,,"[50.1, 10.9]",3825796,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aythami Artiles Oliva,8440.0,Left Center Back,163,Getafe,216,,42,,,,,,,,,,,,,,,,Las Palmas,208,00:41:42.627,Clearance,True
,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,29748d94-4bff-4728-adf9-f78a242b4518,3377,,"[13.5, 19.5]",3825796,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,171,Las Palmas,208,,45,,,,,,,,,,,,,,,,Getafe,216,00:46:45.713,Clearance,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eedbffe4-7d64-4265-bf74-7b136dba847d,263,,"[63.3, 2.8]",3825796,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,14,Las Palmas,208,['bef6007e-da2b-426f-bdcb-a27a4f59e8d2'],28,,,,,,,,,,,,,,,,Getafe,216,00:05:28.416,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea2b9ce0-ad79-4b31-870f-d8344db92362,290,,"[76.7, 70.1]",3825796,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Sarabia García,6720.0,Center Attacking Midfield,15,Las Palmas,208,['cef8574c-d3ae-4f6a-9fe3-1a75d3e88cd8'],1,,,,,,,,,,,,,,,,Getafe,216,00:06:01.219,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,145042c0-54c4-4772-9f52-d29dd1724957,370,,"[47.6, 7.9]",3825796,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,19,Getafe,216,"['1da0245c-eedf-4c17-aaca-c00714ed0f58', '9668da48-dfbf-402c-a667-31eeebd71f90']",57,,,,,,,,,,,,,,,,Las Palmas,208,00:08:57.215,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7330a38b-2ce4-4f71-912b-dea8c726a6cf,501,,"[66.8, 65.2]",3825796,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,24,Getafe,216,['f89f0af6-2ee8-4bb2-98a8-6d4c1a4ee274'],59,,,,,,,,,,,,,,,,Las Palmas,208,00:11:59.481,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b7586f56-3a00-4388-9c74-51fc66ae0ac3,560,,"[63.0, 74.3]",3825796,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,27,Las Palmas,208,['6032f5be-bd5a-411f-8004-b66e621b7127'],33,,,,,,,,,,,,,,,,Getafe,216,00:13:33.098,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f9f6b1f-611c-4076-b12f-e3eb02c2fd5d,586,,"[56.4, 55.3]",3825796,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,29,Getafe,216,['bb303c76-366a-4cb6-b816-cc9a0119a01d'],17,,,,,,,,,,,,,,,,Las Palmas,208,00:15:17.148,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e122cc93-884d-4f1f-82d9-596441c8c757,776,,"[102.3, 43.5]",3825796,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoul Karim Yoda,27092.0,Right Wing,37,Getafe,216,['4be145ea-0c0f-4dbe-a551-6a7e3eec1d6d'],0,,,,,,,,,,,,,,,,Getafe,216,00:19:00.490,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62e42d8b-eb0f-4aab-be47-4fb20be22459,855,,"[77.7, 44.4]",3825796,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,40,Las Palmas,208,['7d8fed15-2aba-4325-9672-eeb305077799'],46,,,,,,,,,,,,,,,,Getafe,216,00:20:46.525,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,34d1bf9c-1439-4c46-8d07-0d1db2bd9db8,861,,"[18.0, 75.0]",3825796,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emiliano Buendía,11813.0,Right Back,41,Las Palmas,208,"['020b5f6a-58be-4262-ad5a-98f354659bae', '8facaae9-add2-4913-bc9f-bb31cde42659']",20,,,,,,,,,,,,,,,,Getafe,216,00:21:20.693,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9994e754-d914-4d81-9dee-7f5734cbe9b2,933,,"[64.9, 13.8]",3825796,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willian José da Silva,6721.0,Center Forward,44,Las Palmas,208,['2b03cf8e-6dc9-417b-85c1-32f3bc2f8da3'],44,,,,,,,,,,,,,,,,Las Palmas,208,00:23:44.331,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,8b7f8086-ebea-4a7b-9131-eb5b345e73ec,955,,"[36.8, 40.7]",3825796,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,45,Getafe,216,['46000877-0489-473f-b0f9-9bcc392ba5ea'],7,,,,,,,,,,,,,,,,Las Palmas,208,00:24:07.611,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,True,Handball,,,,,,,,,eafe7219-f0bf-4638-9ed5-b7b33b3cfe4d,1018,,"[15.3, 37.3]",3825796,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,48,Las Palmas,208,,44,,,,,,,,,,,,,,,,Getafe,216,00:26:44.818,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,e7d876b1-d76f-41d0-ba3e-40564938b30f,1040,,"[75.9, 53.7]",3825796,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,51,Las Palmas,208,"['82926c42-4bef-492e-94df-2b11473844a7', 'c42ba538-0b41-4799-a05a-7d73023a0d08']",12,,,,,,,,,,,,,,,,Getafe,216,00:29:12.479,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,Yellow Card,,,,,,,,,,,790bdb77-21e5-46d2-aa74-04848168aebf,1053,,"[45.7, 28.9]",3825796,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,51,Las Palmas,208,"['07d239ac-2ad1-4f4c-b777-b96a8c99aa42', '2dafdc49-3904-4ff8-a0cc-7557cfc38407']",17,,,,,,,,,,,,,,,,Getafe,216,00:29:17.536,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,16e7c77a-c266-47eb-b2e0-ab97726a3f47,1062,,"[77.0, 13.9]",3825796,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,52,Getafe,216,"['1244f4f2-5734-460a-99e5-094d7bd11615', 'e1b2e4cb-ba6d-4364-89bc-8c80b5644437']",27,,,,,,,,,,,,,,,,Las Palmas,208,00:29:27.635,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8f06ee8d-231b-4a9b-a2ca-dacd39ae9b5d,1157,,"[84.7, 56.9]",3825796,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,59,Las Palmas,208,['d82c15cd-ebb5-49cb-ae1a-f6590343d7b6'],58,,,,,,,,,,,,,,,,Getafe,216,00:32:58.636,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bfba0064-0228-4fc9-8798-751538fc2f40,1162,,"[73.7, 35.9]",3825796,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Medrán Just,6736.0,Right Defensive Midfield,60,Las Palmas,208,['8c91d487-8e0b-4113-b863-5daa58f1737a'],15,,,,,,,,,,,,,,,,Getafe,216,00:33:15.525,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffa8ce45-4355-496c-8e5b-920ac60544d3,1207,,"[73.4, 12.8]",3825796,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian José da Silva,6721.0,Center Forward,63,Getafe,216,"['e53b31ff-e614-41c9-b839-534da1ad4ee3', 'e74d6612-ac2b-48ee-9dfb-2b994910b01a']",8,,,,,,,,,,,,,,,,Las Palmas,208,00:34:08.870,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,a34611e2-82a9-4b34-a24a-86fddb942013,1510,,"[34.1, 22.0]",3825796,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,82,Getafe,216,['7010de1e-a9bb-4425-bb21-b4cba68fcd13'],10,,,,,,,,,,,,,,,,Las Palmas,208,00:41:10.050,Foul Committed,
,,,,,,,,,,,,,,,1.284034,,,,,,,,,,,,,18c76ee1-266b-4961-b3f7-18d43cd887c2,1547,,"[108.6, 40.7]",3825796,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Bigas Rigo,7907.0,Left Center Back,87,Las Palmas,208,['6c5cf3eb-5ea0-4280-850c-66ccd008c8f5'],33,,,,,,,,,,,,,,,,Las Palmas,208,00:44:33.607,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e507f340-a42a-4d8a-9c5a-2e90fd49c235,1563,,"[34.8, 74.1]",3825796,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,89,Las Palmas,208,['fcfa9537-f6e0-4671-9a9b-776cb04f662e'],32,,,,,,,,,,,,,,,,Las Palmas,208,00:45:32.869,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,4b85062c-0c5b-41cc-bced-c9a9f41016df,1793,,"[77.0, 71.9]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,98,Las Palmas,208,"['4483d1d7-9e01-407e-a608-5f6ff6676b53', 'abf67033-c294-4ac4-a63a-b43fbb58d695']",38,,,,,,,,,,,,,,,,Getafe,216,00:04:38.920,Foul Committed,
,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,9bec81cd-9bb4-460e-80f4-1aa32e062223,1822,,"[60.5, 70.3]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,100,Getafe,216,['bb5349e0-5409-41c1-a441-551429dbf73a'],11,,,,,,,,,,,,,,,,Las Palmas,208,00:05:11.043,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,37ee36ac-64ec-4e61-a3fd-1b33c30f4980,1870,,"[43.8, 16.2]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Midfield,105,Getafe,216,"['83e16bd8-6ec6-4ad3-8edb-2ad9e74c4b6e', '9e9b9316-125e-42c8-bafc-f8c2d99a3ce7']",18,,,,,,,,,,,,,,,,Las Palmas,208,00:06:18.830,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,33296310-8b50-4a6a-a108-07f03ccd07be,1899,,"[102.1, 3.8]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,107,Las Palmas,208,"['4f11af7a-348a-4b13-9ed5-918cc95561a6', 'a6ff17f0-d628-4a5e-9ca9-9f918b128c76']",16,,,,,,,,,,,,,,,,Getafe,216,00:07:16.815,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53865f15-303f-43f5-9d39-87071192cd81,1911,,"[74.4, 33.1]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Garrido Behovide,26448.0,Left Back,109,Getafe,216,['d6d2a7f9-2aa1-497a-9f06-a9664e57e178'],46,,,,,,,,,,,,,,,,Las Palmas,208,00:07:46.987,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,8b04afe5-abc5-407b-918c-718a287b1453,1956,,"[50.8, 62.4]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,111,Las Palmas,208,['c2e1ff7b-adc8-4ef0-8dd5-f8967b69d481'],35,,,,,,,,,,,,,,,,Getafe,216,00:08:35.262,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7714df26-1c27-4a37-b597-7b2ecd18d5a0,2052,,"[51.6, 17.1]",3825796,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,115,Getafe,216,['eb3d16b8-66d3-4508-bc06-5f4425e5ce34'],29,,,,,,,,,,,,,,,,Las Palmas,208,00:11:29.441,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,374c09a8-228b-4140-94d3-43743de5c61d,2391,,"[32.6, 29.7]",3825796,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Vergini,27403.0,Right Center Back,128,Las Palmas,208,"['4aae0167-f48e-47d5-9ceb-a1aa777dcd4b', '8a5dfe18-9294-4eb9-b21c-59bc0d810a94', '980bb16b-7c94-48d6-8a1e-e2990ee44f63']",48,,,,,,,,,,,,,,,,Getafe,216,00:18:48.805,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,06ace458-4f84-4556-b5bd-58ecc51f27b0,2416,,"[65.0, 59.9]",3825796,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,129,Getafe,216,['98b4bc07-3d7b-4958-87af-7a67d3e7decb'],13,,,,,,,,,,,,,,,,Las Palmas,208,00:19:13.124,Foul Committed,
,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,c262438d-ac54-4b90-8982-a126c73587a2,2430,,"[73.6, 67.2]",3825796,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Vergini,27403.0,Right Center Back,131,Las Palmas,208,"['975f55e1-42ba-44e3-8ef3-7690634106f0', 'f6c8fbdb-2397-4fd6-ac13-b21e6e11a1a8']",40,,,,,,,,,,,,,,,,Getafe,216,00:19:40.397,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Second Yellow,,,,,,,,,,,9ee9e269-0549-4185-8e16-8ccc8b9bfb63,2443,,"[47.4, 25.4]",3825796,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,131,Las Palmas,208,['d06e0d4c-73bd-4b25-9b92-622a369698b8'],51,,,,,,,,,,,,,,,,Getafe,216,00:19:51.789,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4154cbc5-f533-451f-a754-92061e2e4e0a,2663,,"[69.7, 27.6]",3825796,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Montoro Sánchez,24144.0,Left Center Midfield,142,Getafe,216,['3f1e0925-b464-47a7-85be-87ce27400861'],40,,,,,,,,,,,,,,,,Las Palmas,208,00:27:40.772,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,Handball,,,,,,,,,a4e918cf-90f5-4dfe-8742-2f7832febf9f,2798,,"[78.6, 55.2]",3825796,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,146,Getafe,216,,7,,,,,,,,,,,,,,,,Las Palmas,208,00:30:07.633,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,0890d985-e3a0-4086-8a12-ca87bb6412db,2808,,"[93.7, 54.3]",3825796,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Center Forward,147,Getafe,216,['b255c5ba-4974-49bb-b83c-955367df5865'],37,,,,,,,,,,,,,,,,Getafe,216,00:30:37.581,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5f8b6bd4-eb92-4037-8dcc-15903894b149,2952,,"[108.2, 67.8]",3825796,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,155,Getafe,216,['17c94916-bfa5-400d-b596-79468e9e2504'],38,,,,,,,,,,,,,,,,Las Palmas,208,00:36:38.770,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b6968c0-9806-4627-b89e-460f3fa2f166,3190,,"[40.1, 64.1]",3825796,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Defensive Midfield,165,Getafe,216,['013f5630-35a0-41b5-b383-58b4fbde0732'],48,,,,,,,,,,,,,,,,Las Palmas,208,00:42:48.213,Foul Committed,
,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,33b1d48d-d895-4d1e-9365-c6b737808ec3,3264,,"[89.3, 42.0]",3825796,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,168,Getafe,216,"['03f19143-4bfa-4f5b-8af6-5ac90d7f6467', 'e7735205-4d7e-4495-a962-f57ff6a13d0b']",8,,,,,,,,,,,,,,,,Las Palmas,208,00:44:08.712,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,aa9d462c-e832-42e5-b71d-46e0b6ed3dab,3267,,"[65.5, 31.6]",3825796,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,168,Getafe,216,['94d14c05-b19d-422b-a8f2-e5ddd4a367d5'],12,,,,,,,,,,,,,,,,Las Palmas,208,00:44:12.984,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a422afaf-49dd-4af1-975b-4f12a9dbe262,3291,,"[71.9, 15.7]",3825796,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,169,Getafe,216,['2083d971-fc33-4152-aa7d-895f4db54491'],8,,,,,,,,,,,,,,,,Las Palmas,208,00:45:08.056,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,bef6007e-da2b-426f-bdcb-a27a4f59e8d2,264,,"[56.8, 77.3]",3825796,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,14,Las Palmas,208,['eedbffe4-7d64-4265-bf74-7b136dba847d'],28,,,,,,,,,,,,,,,,Las Palmas,208,00:05:28.416,Foul Won,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cef8574c-d3ae-4f6a-9fe3-1a75d3e88cd8,291,,"[43.4, 10.0]",3825796,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,15,Las Palmas,208,['ea2b9ce0-ad79-4b31-870f-d8344db92362'],1,,,,,,,,,,,,,,,,Las Palmas,208,00:06:01.219,Foul Won,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9668da48-dfbf-402c-a667-31eeebd71f90,371,,"[72.5, 72.2]",3825796,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Buendía,11813.0,Right Back,19,Getafe,216,"['145042c0-54c4-4772-9f52-d29dd1724957', 'ebca1798-baf3-40ed-a627-ea1ec0177f51']",57,,,,,,,,,,,,,,,,Getafe,216,00:08:57.215,Foul Won,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f89f0af6-2ee8-4bb2-98a8-6d4c1a4ee274,502,,"[53.3, 14.9]",3825796,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,24,Getafe,216,"['7330a38b-2ce4-4f71-912b-dea8c726a6cf', '9e8d690f-82cf-4d06-ab2c-082f2ac7b1ff']",59,,,,,,,,,,,,,,,,Getafe,216,00:11:59.481,Foul Won,True
