ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.971574,,,,,,,,,,,,,,86b4df8e-9fb5-46f2-ad71-8ee94472b0ff,117,,"[38.5, 42.3]",3825843,2,,,,,0.21038184,,Right Foot,,,"[57.7, 46.4]",,Ground Pass,,19.632881,,,,,Javier Guerra Rodríguez,11542.0,,,,Recovery,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,9,Rayo Vallecano,360,['e9602520-57b5-40de-a766-68762d5cd376'],37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:37.397,Pass,
,,,,,,,,,,,,,,,0.815321,,,,,,,,,,,,,,ef18eb7f-bb33-46c4-810e-f1433b449184,120,,"[58.0, 47.2]",3825843,2,,,,,2.9781163,,Left Foot,,,"[48.3, 48.8]",,Ground Pass,,9.831073,,,,,Roberto Trashorras Gayoso,26848.0,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,9,Rayo Vallecano,360,['13ee7916-df9f-4154-9b8f-86b83ca817c5'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:38.432,Pass,
,,,,,,,,,,,,,,,1.446699,,,,,,,,,,,,,,9359a7a9-6424-447b-878e-d3d0df850289,123,,"[53.7, 58.0]",3825843,2,,,,,-3.1116016,,Left Foot,,,"[43.7, 57.7]",,Ground Pass,,10.004499,,,,,Joaquín José Marín Ruiz,24138.0,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,9,Rayo Vallecano,360,['47f4e1a8-b1c2-419e-b5f9-cd2bcc42a637'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:41.022,Pass,
,,,,,,,,,,,,,,,1.002941,,,,,,,,,,,,,,85967983-f55f-4205-82e7-193eb88b1021,126,,"[43.5, 57.5]",3825843,2,,,,,1.1964628,,Right Foot,,,"[50.1, 74.3]",,Ground Pass,,18.04993,,,,,Pablo Hernández Domínguez,4711.0,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,9,Rayo Vallecano,360,['1089dc4b-5707-426c-87dc-f2236d9ee2da'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:42.791,Pass,
,,,,,,,,,,,,,,,1.667705,,,,,,,,,,,,,,66d817ec-37b2-4569-9d0b-0dfe35e0a895,130,,"[48.5, 72.2]",3825843,2,,,,,-2.5965903,,Right Foot,,,"[32.5, 62.5]",,Ground Pass,,18.710691,,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,9,Rayo Vallecano,360,"['4cba473e-e9eb-4a84-8020-78019d155594', 'fb713797-1b3a-4f63-b835-468676fcac58']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:45.149,Pass,True
,,,,,,,,,,,,,,,1.983952,,,,,,,,,,,,,,95f356d1-4ab4-4980-ae25-2f0174f1a39c,133,,"[36.2, 63.7]",3825843,2,,,,,0.34026694,,Right Foot,,,"[68.4, 75.1]",,High Pass,,34.158455,,,Incomplete,,Joaquín José Marín Ruiz,24138.0,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,9,Rayo Vallecano,360,"['dcd0a29a-0b04-43f2-ac10-dfc306d4afe2', 'f7f19be7-68f4-4a3e-aea2-2219d531acfe']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:49.112,Pass,
,,,,,,,,,,,,,,,0.4587,,,,,,,,,,,,,,dcd0a29a-0b04-43f2-ac10-dfc306d4afe2,136,,"[51.7, 5.0]",3825843,2,,,,True,-1.0829599,,,,,"[54.3, 0.1]",,Low Pass,,5.5470715,,,Out,,,,,,,Interception,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,9,Rayo Vallecano,360,"['65398d80-5eed-4166-a8da-b1dbdeae49b1', '95f356d1-4ab4-4980-ae25-2f0174f1a39c']",51,,,,,,,,,,,,,,,,,,Málaga,223,00:02:51.096,Pass,True
,,,,,,,,,,,,,,,0.461412,,,,,,,,,,,,,,83a3d1e2-b72d-49b5-833f-b302b682bbd3,137,,"[70.2, 80.0]",3825843,3,,,,,-2.5161076,,,,,"[66.6, 77.4]",,Low Pass,,4.4407206,,,,,Pablo Hernández Domínguez,4711.0,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,10,Rayo Vallecano,360,['6be31301-7e60-4217-bc27-64474afa2eae'],10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:10.908,Pass,
,,,,,,,,,,,,,,,0.759939,,,,,,,,,,,,,,fa483e03-8373-4353-b593-89e4ae893f17,140,,"[67.4, 76.9]",3825843,3,,,,,0.11848996,,Right Foot,,,"[71.6, 77.4]",,Ground Pass,,4.229657,,,,,Joaquín José Marín Ruiz,24138.0,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Midfield,10,Rayo Vallecano,360,['00edf193-8714-4327-8933-88311059db9d'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:11.563,Pass,
,,,,,,,,,,,,,,,1.227001,,,,,,,,,,,,,,2934297c-d722-47bb-b20c-785ea21e88d2,143,,"[70.2, 77.4]",3825843,3,,,,,-2.9151762,,Right Foot,,,"[51.1, 73.0]",,Ground Pass,,19.600256,,,Incomplete,,José Eduardo Rosa Vale de Castro,26222.0,,,,,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,10,Rayo Vallecano,360,"['5139a30e-9b00-4ad0-a689-d8513c2f4430', '602afb73-3900-436f-bc5e-c4871ce95b64']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:13.311,Pass,
,,,,,,,,,,,,,,,2.195225,,,,,,,,,,,,,,5a411928-cfef-40a7-ae36-4e97700ebad1,147,,"[73.7, 15.6]",3825843,3,,,,,0.115483865,,Right Foot,,,"[98.7, 18.5]",,Ground Pass,,25.167639,,,,,Gonzalo Castro Irizábal,6740.0,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,11,Málaga,223,['330cb122-004f-44be-b965-2e1d129493d9'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:03:17.284,Pass,
,,,,,,,,,,,,,,,1.246538,,,,,,,,,,,,,,3d9fd98d-f3aa-4610-9e1c-62e18f426411,151,,"[110.1, 20.8]",3825843,3,,,,,1.3600978,,Left Foot,True,,"[113.8, 38.1]",,High Pass,,17.69124,,,Incomplete,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,11,Málaga,223,"['2d224d13-49c8-4830-9324-df188d79a391', '93232d4c-aadd-4b95-8c2c-43bfd86ee5df']",20,,,,,,,,,,,,,,,,,,Málaga,223,00:03:20.717,Pass,True
,,,,,,,,,,,,,,,1.572406,,,,,,,,,,,,,,4b07209b-533e-4775-977f-010d9ce9eaea,153,,"[120.0, 80.0]",3825843,3,,,,,-1.6788081,,Left Foot,,,"[116.4, 46.8]",,High Pass,True,33.39461,,,Incomplete,,,,,,Inswinging,Corner,1,From Corner,Gonzalo Castro Irizábal,6740.0,Left Midfield,12,Málaga,223,['9de35112-c587-4380-bb10-cd8207209e65'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:03:57.830,Pass,
,,,,,,,,,,,,,,,1.514977,,,,,,,,,,,,,,6702e64a-f32a-4e61-ba35-d16cf75460c5,161,,"[104.1, 80.0]",3825843,4,,,,,-1.5661452,,,,,"[104.2, 58.5]",,Low Pass,,21.500233,,,,,José Luis García del Pozo,6580.0,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,13,Málaga,223,['7d90f8c6-1b96-42e2-a30d-a77904c646f7'],8,,,,,,,,,,,,,,,,,,Málaga,223,00:04:08.232,Pass,
,,,,,,,,,,,,,,,0.721445,,,,,,,,,,,,,,fd0c9037-ea4a-4a84-8890-1a6915bd51c7,165,,"[106.0, 61.0]",3825843,4,,,,,-1.0598468,6b043158-a2f8-4aed-9294-654f52027cbb,Right Foot,,,"[109.7, 54.4]",,Ground Pass,,7.566373,,,,,Juan Pablo Añor Acosta,6563.0,True,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,13,Málaga,223,"['56bbce72-a614-4486-bb9e-6db2bba9c8ef', '9a47ee82-492a-4598-a220-29ba863abe36']",11,,,,,,,,,,,,,,,,,,Málaga,223,00:04:11.363,Pass,True
,,,,,,,,,,,,,,,1.217553,,,,,,,,,,,,,,78f5fe59-6ab7-4851-87cf-fcfa4b523b71,178,,"[108.8, 63.9]",3825843,4,,,,,2.1897488,,Left Foot,,,"[103.6, 71.2]",,Ground Pass,,8.962701,,,,,Roberto José Rosales Altuve,6569.0,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,13,Málaga,223,"['6d0d2151-0abf-43b2-ad80-bf2c57bfa83c', 'e1ebeb9e-ebbf-48a0-b29a-b31b8271777c']",18,,,,,,,,,,,,,,,,,,Málaga,223,00:04:18.610,Pass,True
,,,,,,,,,,,,,,,0.332478,,,,,,,,,,,,,,3c1bda82-149b-450f-9a32-ea64a5ca9c3f,181,,"[101.8, 71.2]",3825843,4,,,,,-1.1164943,,Right Foot,,,"[103.9, 66.9]",,Ground Pass,,4.7853947,,,,,Gonzalo Castro Irizábal,6740.0,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,13,Málaga,223,['4c4ff795-b208-4c05-b31e-5747707e4bf5'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:04:20.990,Pass,
,,,,,,,,,,,,,,,2.721096,,,,,,,,,,,,,,0bd4b22d-0aa1-4f93-a86a-40341d495931,185,,"[100.4, 67.3]",3825843,4,,,,,0.6219217,,Left Foot,,,"[111.7, 75.4]",,Ground Pass,,13.903237,,,,,Roberto José Rosales Altuve,6569.0,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,13,Málaga,223,"['4a5244f5-1c6d-4d21-b224-10362746528b', '669f8007-3465-42a1-82d0-d4b616aca983']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:04:21.814,Pass,True
,,,,,,,,,,,,,,,3.087684,,,,,,,,,,,,,,c4e2784d-b62b-49b4-bcda-8f2f3c2fac88,191,,"[120.0, 80.0]",3825843,4,,,,,-1.9599094,,Right Foot,,,"[97.9, 26.1]",,High Pass,,58.254784,,,Incomplete,True,,,,True,Outswinging,Corner,1,From Corner,José Luis García del Pozo,6580.0,Right Defensive Midfield,14,Málaga,223,['25121ac1-69c2-4009-a558-ea2fccef4a90'],49,,,,,,,,,,,,,,,,,,Málaga,223,00:04:49.884,Pass,
,,,,,,,,,,,,,,,1.354778,,,,,,,,,,,,,,ba586299-1117-4862-85d5-614a3937af92,194,,"[15.2, 72.6]",3825843,4,,,,,-0.324013,,Right Foot,,,"[41.7, 63.7]",,High Pass,,27.954607,,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,1,From Corner,Pablo Hernández Domínguez,4711.0,Right Midfield,14,Málaga,223,"['8646132b-bf85-499d-9d0e-89eda7292ceb', 'ae7f3f11-0ce9-40fa-baf8-ffd261eee1b1']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:55.392,Pass,
,,,,,,,,,,,,,,,1.196701,,,,,,,,,,,,,,677bc5fe-96b4-4f19-8870-ce5b148984d3,198,,"[81.9, 13.5]",3825843,4,,,,,0.06598337,,Left Foot,,,"[104.6, 15.0]",,Ground Pass,,22.749506,,,,,Duje Čop,8419.0,,,,,1,From Corner,Federico Ricca Rostagnol,6844.0,Left Back,14,Málaga,223,['ec30014d-d99b-47eb-9515-578fb85bcb84'],58,,,,,,,,,,,,,,,,,,Málaga,223,00:04:58.034,Pass,
,,,,,,,,,,,,,,,2.676468,,,,,,,,,,,,,,87504b74-fb46-4631-bbba-339288645898,201,,"[107.8, 22.3]",3825843,5,,,,,1.2830591,,Left Foot,,,"[117.3, 54.4]",,Low Pass,,33.47626,,,,,José Luis García del Pozo,6580.0,,,,,1,From Corner,Duje Čop,8419.0,Left Center Forward,14,Málaga,223,['3e36ba00-91db-4fe7-bd76-5169446b45ce'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:05:00.646,Pass,
,,,,,,,,,,,,,,,1.26032,,,,,,,,,,,,,,10dda56b-94a4-4588-9d34-5575129260fe,203,,"[117.3, 54.4]",3825843,5,,,,,-2.6779451,ab1a56a2-a8d1-42a8-93f5-6011a5b7d402,Right Foot,True,True,"[105.7, 48.6]",,Ground Pass,,12.969194,,,,,Juan Pablo Añor Acosta,6563.0,True,,,,1,From Corner,José Luis García del Pozo,6580.0,Right Defensive Midfield,14,Málaga,223,['618443ad-74a3-4e9a-85ed-8591950a7487'],3,,,,,,,,,,,,,,,,,,Málaga,223,00:05:03.322,Pass,
,,,,,,,,,,,,,,,0.97114,,,,,,,,,,,,,,ddf4c57b-f9ac-43d0-9c91-82507c20696d,210,,"[82.4, 27.3]",3825843,5,,,,,-2.8484058,,Right Foot,,,"[77.1, 25.7]",,Ground Pass,,5.5362444,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,15,Rayo Vallecano,360,['da9513c5-5957-48e4-ba21-dd21f38b779f'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:14.526,Pass,
,,,,,,,,,,,,,,,2.576305,,,,,,,,,,,,,,7fa30d5d-c1ff-4a31-a5b5-68af61083993,213,,"[82.9, 29.6]",3825843,5,,,,,1.2752714,,Right Foot,,,"[97.3, 76.9]",,High Pass,,49.4434,,,,,Pablo Hernández Domínguez,4711.0,,True,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,15,Rayo Vallecano,360,['1d0516de-3a96-4fc2-b9ad-7a474b8a424e'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:18.562,Pass,
,,,,,,,,,,,,,,,1.425581,,,,,,,,,,,,,,3947fe56-80ee-4352-b3bd-dccd68e527b1,217,,"[18.6, 0.1]",3825843,5,,,,,0.21406068,,,,,"[39.3, 4.6]",,High Pass,,21.183485,,,,,Duje Čop,8419.0,,,,Throw-in,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,16,Málaga,223,['89dfbe6f-38af-49ac-96f6-bcab07c894ce'],42,,,,,,,,,,,,,,,,,,Málaga,223,00:05:42.817,Pass,
,,,,,,,,,,,,,,,0.583871,,,,,,,,,,,,,,5270c86a-477e-45ed-bd2f-e7536b3dead5,219,,"[39.3, 4.6]",3825843,5,,,,,-0.92092586,,Other,,,"[41.2, 2.1]",,Low Pass,,3.1400638,,,,,Gonzalo Castro Irizábal,6740.0,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,16,Málaga,223,['af43bbd0-8bd7-4037-a221-98107db5abc9'],44,,,,,,,,,,,,,,,,,,Málaga,223,00:05:44.243,Pass,
,,,,,,,,,,,,,,,1.075395,,,,,,,,,,,,,,f8d50146-8772-44ce-99d2-85797db91a84,225,,"[49.5, 0.1]",3825843,5,,,,,0.17909478,,,,,"[72.7, 4.3]",,Low Pass,,23.577108,,,,,Duje Čop,8419.0,,,,Throw-in,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,17,Málaga,223,['a12faf50-ed25-4d24-ba58-a83dc05e6dc8'],50,,,,,,,,,,,,,,,,,,Málaga,223,00:05:50.417,Pass,
,,,,,,,,,,,,,,,3.133746,,,,,,,,,,,,,,3f49cbae-d754-40d1-8faa-f45e960520b9,230,,"[47.2, 75.8]",3825843,5,,,,,-2.5470626,,Left Foot,,,"[12.0, 52.0]",,Ground Pass,,42.49094,,,,,Juan Carlos Martín Corral,24255.0,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,18,Rayo Vallecano,360,['88c393cd-05c6-4922-aa7c-9b811e1b5fab'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:53.079,Pass,
,,,,,,,,,,,,,,,3.386567,,,,,,,,,,,,,,f3a5d36d-d1ea-4a35-9a1e-f8fcabc2209e,233,,"[12.0, 52.0]",3825843,6,,,,,-0.80966526,,Right Foot,,,"[52.2, 9.8]",,High Pass,,58.28276,,,,,Roberto Román Triguero,6914.0,,True,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,18,Rayo Vallecano,360,['bc2ce184-5ac5-4429-b568-e85f7d79c2d0'],2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:02.694,Pass,
,,,,,,,,,,,,,,,1.714942,,,,,,,,,,,,,,aa013c62-3e3a-4239-9e31-d25a85f3074d,237,,"[81.8, 24.9]",3825843,6,,,,,-0.65658176,,Right Foot,,,"[103.6, 8.1]",,Ground Pass,,27.522354,,,,,Adrián Embarba Blázquez,11539.0,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,18,Rayo Vallecano,360,['b2b1b35a-ce46-4195-8f3f-7558c40a29ca'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:11.483,Pass,
,,,,,,,,,,,,,,,1.047443,,,,,,,,,,,,,,5cae5590-db0c-452c-ac8c-ce3b85856591,240,,"[104.6, 13.4]",3825843,6,,,,,1.1471866,,Right Foot,True,,"[117.0, 40.9]",,High Pass,,30.166372,,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,18,Rayo Vallecano,360,"['c259e99f-e941-414d-8f97-05dbc07f0da1', 'c426cc73-97c4-4bce-9fe0-c8b7ae2c0577']",15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:15.605,Pass,
,,,,,,,,,,,,,,,1.499958,,,,,,,,,,,,,,b7868899-0279-442b-825d-53d38415a6ee,244,,"[11.0, 43.6]",3825843,6,,,,,-0.8787431,,Keeper Arm,,,"[32.3, 17.9]",,Ground Pass,,33.379333,,,,,Federico Ricca Rostagnol,6844.0,,,,,1,From Keeper,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,19,Málaga,223,['f9cebc2a-3f23-4c7d-97e6-e7b60284d60d'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:06:20.676,Pass,
,,,,,,,,,,,,,,,1.500049,,,,,,,,,,,,,,09b4c182-59c1-4650-956f-b03d3debacf0,247,,"[24.1, 8.5]",3825843,6,,,,,-0.16162136,,Left Foot,,,"[51.7, 4.0]",,High Pass,,27.964441,,,,,Duje Čop,8419.0,,,,,1,From Keeper,Federico Ricca Rostagnol,6844.0,Left Back,19,Málaga,223,['04c9135d-49a1-4e97-8dd8-25b324d2dc7d'],23,,,,,,,,,,,,,,,,,,Málaga,223,00:06:23.066,Pass,
,,,,,,,,,,,,,,,0.939568,,,,,,,,,,,,,,550684bf-faeb-451d-8b30-89db213284ef,251,,"[52.8, 4.2]",3825843,6,,,,,3.134926,,Right Foot,,,"[37.8, 4.3]",,Ground Pass,,15.000334,,,,,Federico Ricca Rostagnol,6844.0,,,,,1,From Keeper,Duje Čop,8419.0,Left Center Forward,19,Málaga,223,"['1199537d-9717-44ae-b9e1-b127b0d9418a', 'a98f1d4c-4499-4a13-bfff-f1fb8d5b5712']",25,,,,,,,,,,,,,,,,,,Málaga,223,00:06:25.929,Pass,True
,,,,,,,,,,,,,,,1.271938,,,,,,,,,,,,,,93807b89-f36c-46b5-ad4e-1c76cd201077,254,,"[33.5, 4.6]",3825843,6,,,,,2.1498706,,Left Foot,,,"[23.3, 20.2]",,Ground Pass,,18.63867,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,1,From Keeper,Federico Ricca Rostagnol,6844.0,Left Back,19,Málaga,223,['5efc2608-7fb4-46b7-b1ab-a65235684ae3'],27,,,,,,,,,,,,,,,,,,Málaga,223,00:06:27.905,Pass,
,,,,,,,,,,,,,,,1.374622,,,,,,,,,,,,,,142a94ce-17c3-4688-950f-31ce20d2025b,258,,"[19.6, 22.4]",3825843,6,,,,,0.88847977,,Right Foot,,,"[33.9, 40.0]",,Ground Pass,,22.67708,,,,,Ignacio Camacho Barnola,8234.0,,,,,1,From Keeper,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,19,Málaga,223,"['2c097b7d-b6f8-446d-92b8-7378fa05ba88', 'd98f6d79-cfe6-45b6-8f7f-84413d736694']",30,,,,,,,,,,,,,,,,,,Málaga,223,00:06:30.377,Pass,True
,,,,,,,,,,,,,,,0.848091,,,,,,,,,,,,,,1d9920f6-8bec-464f-a57d-b47b995aac99,262,,"[36.2, 42.9]",3825843,6,,,,,-0.46587974,,Right Foot,,,"[54.1, 33.9]",,Ground Pass,,20.03522,,,,,Juan Pablo Añor Acosta,6563.0,,,,,1,From Keeper,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,19,Málaga,223,"['89f95414-3e52-4443-a7c7-5f4757c818eb', '9282f14f-82f2-4c73-8746-210c3d8362c7']",33,,,,,,,,,,,,,,,,,,Málaga,223,00:06:33.271,Pass,True
,,,,,,,,,,,,,,,3.551008,,,,,,,,,,,,,,562bc4bf-b550-435a-8489-ff363cdc832f,265,,"[56.2, 33.2]",3825843,6,,,,,-0.6796654,,Left Foot,,,"[93.2, 3.3]",,Ground Pass,,47.571106,,,,,Gonzalo Castro Irizábal,6740.0,,,,,1,From Keeper,Juan Pablo Añor Acosta,6563.0,Right Midfield,19,Málaga,223,['04512fef-b33b-46fb-9272-49fea42cdb48'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:06:35.787,Pass,
,,,,,,,,,,,,,,,1.019135,,,,,,,,,,,,,,95489af2-84ec-4cf1-9b00-5c2b307c1ac2,268,,"[102.8, 16.8]",3825843,6,,,,,1.6009077,,Left Foot,True,,"[102.3, 33.4]",,Ground Pass,,16.607529,,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,1,From Keeper,Gonzalo Castro Irizábal,6740.0,Left Midfield,19,Málaga,223,"['236426c5-950b-4c89-aaec-152bb46aacf1', 'ec410686-40e0-452d-9fed-beb06559c425']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:06:43.153,Pass,
,,,,,,,,,,,,,,,0.718071,,,,,,,,,,,,,,3e09c976-e8b9-4458-9c60-01c8617c1df7,273,,"[14.2, 52.2]",3825843,6,,,,,-2.6590793,,Right Foot,,,"[3.7, 46.7]",,Ground Pass,,11.85327,,,,,Juan Carlos Martín Corral,24255.0,,,,,1,From Keeper,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,19,Málaga,223,['66a79063-2904-47d9-8ea0-84667e049d51'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:46.356,Pass,
,,,,,,,,,,,,,,,4.021529,,,,,,,,,,,,,,3eb511f1-e03f-465d-8f9e-aa935a5c6ebe,276,,"[5.7, 46.4]",3825843,6,,,,,0.32939297,,Right Foot,,,"[56.6, 63.8]",,High Pass,,53.791912,,,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,1,From Keeper,Juan Carlos Martín Corral,24255.0,Goalkeeper,19,Málaga,223,"['84120547-4142-45b9-9dc0-d4ad7af64a4d', 'b8463390-0397-4b62-a909-e356d0661ef3']",47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:47.281,Pass,
,,,,,,,,,,,,,,,0.441557,,,,,,,,,,,,,,6ea50d28-0f73-40f4-a3e1-81674d6e4d53,282,,"[76.8, 4.2]",3825843,6,,,,,1.9336196,,Left Foot,,,"[72.7, 15.0]",,Ground Pass,,11.552056,,,,,José Luis García del Pozo,6580.0,,,,,1,From Keeper,Federico Ricca Rostagnol,6844.0,Left Back,19,Málaga,223,['b33a0d57-affe-429b-9474-7c248e875ee5'],54,,,,,,,,,,,,,,,,,,Málaga,223,00:06:54.678,Pass,
,,,,,,,,,,,,,,,1.861904,,,,,,,,,,,,,,845de82b-f841-4310-847e-3d73d969e559,286,,"[74.5, 21.1]",3825843,6,,,,,2.469762,,Right Foot,,,"[53.5, 37.8]",,Ground Pass,,26.830767,,,,,Raúl Albentosa Redal,6727.0,,,,,1,From Keeper,José Luis García del Pozo,6580.0,Right Defensive Midfield,19,Málaga,223,['977089ec-2004-40b8-b981-b02b58e341d8'],56,,,,,,,,,,,,,,,,,,Málaga,223,00:06:56.816,Pass,
,,,,,,,,,,,,,,,3.963551,,,,,,,,,,,,,,be3990ec-ed32-4d42-919f-08999295d094,289,,"[56.4, 41.8]",3825843,7,,,,,0.22334024,,Right Foot,,,"[119.8, 56.2]",,High Pass,,65.01477,,,Out,,Charles Días Barbosa de Oliveira,6707.0,,,,,1,From Keeper,Raúl Albentosa Redal,6727.0,Right Center Back,19,Málaga,223,['4294d4b3-7644-4e2c-b13d-a690f0130ee7'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:07:00.628,Pass,
,,,,,,,,,,,,,,,3.414086,,,,,,,,,,,,,,a3d2fd0f-de1b-45dc-8d10-8d17ad90ee59,291,,"[7.0, 36.1]",3825843,7,,,,,-0.17900038,,Left Foot,,,"[68.9, 24.9]",,High Pass,,62.905087,,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,20,Rayo Vallecano,360,['f9b79acc-12c3-44ef-a1fa-916ef2b2e74e'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:34.188,Pass,
,,,,,,,,,,,,,,,3.177832,,,,,,,,,,,,,,f9b79acc-12c3-44ef-a1fa-916ef2b2e74e,292,,"[51.2, 55.2]",3825843,7,,,,,0.106093645,,Head,,,"[89.7, 59.3]",,High Pass,,38.717697,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,Recovery,1,From Goal Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,20,Rayo Vallecano,360,"['4ce05f4c-0366-4e43-a24c-20d0484d6804', 'a3d2fd0f-de1b-45dc-8d10-8d17ad90ee59', 'fd94753e-cd61-42da-a35b-4583c1dbac28']",37,,,,,,,,,,,,,,,,,,Málaga,223,00:07:37.602,Pass,
