50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.359389,,,,,,,,,,,,,,,b451be66-51c9-4b78-af6d-4a5483747071,2711,,"[15.9, 66.2]",3825662,78,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,158,Celta Vigo,209,['a287de8a-99e8-4adf-a8de-20248566b401'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:34.769,Pressure,
,,,,,,,,,,,True,,,,,,0.569851,,,,,,,,,,,,,,,80710bf9-d1cf-4921-815b-2c74a5a9348b,2714,,"[108.3, 14.8]",3825662,78,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,159,RC Deportivo La Coruña,219,"['367692b4-2d66-4b0a-a9e2-74236f86971a', 'dfc060de-b544-499f-b5e4-a68be510b906', 'f663ad02-fb34-4edf-8e02-39433bb8fea5']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:35.694,Pressure,
,,,,,,,,,,,True,,,,,,0.074344,,,,,,,,,,,,,,,b1c53855-bc0b-47d6-8d95-56a96512e96c,2718,,"[101.7, 11.2]",3825662,78,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,159,RC Deportivo La Coruña,219,"['21dae320-470f-4381-bdc3-4052c0394603', '6e72599b-42eb-49c5-97d4-2fdbbad6c906']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:37.130,Pressure,
,,,,,,,,,,,,,,,,,0.463182,,,,,,,,,,,,,,,d910bdfc-1c78-485e-9e47-86d5a300c479,2733,,"[54.4, 28.4]",3825662,79,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,160,RC Deportivo La Coruña,219,['be5aaf93-6e92-41b5-a868-e686b32f28b5'],28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:28.547,Pressure,
,,,,,,,,,,,True,,,,,,0.321495,,,,,,,,,,,,,,,eeb6d493-92ac-46f9-9d76-f3d418f275e3,2737,,"[57.9, 36.1]",3825662,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,161,Celta Vigo,209,"['cfc4dc88-66d8-4674-80bf-e09ea4303ad1', 'f9678aa9-7358-4423-9434-e85b7b3d392e']",29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:29.790,Pressure,
,,,,,,,,,,,,,,,,,0.46668,,,,,,,,,,,,,,,39f2e99e-a175-451e-acae-2b08beecea22,2747,,"[34.9, 11.1]",3825662,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Wing,161,Celta Vigo,209,"['2e0f88d0-ed71-4629-a1b5-478e4d8bfe4f', '36079792-a322-443f-9475-d4c2f09091f5']",40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:40.263,Pressure,
,,,,,,,,,,,,,,,,,0.583049,,,,,,,,,,,,,,,07527c02-1a27-435b-b840-5f9b2ebedd91,2758,,"[36.2, 26.4]",3825662,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,161,Celta Vigo,209,['cf97bf55-0ce8-49eb-bf4a-97b5fc8cd310'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:47.710,Pressure,
,,,,,,,,,,,True,,,,,,1.11081,,,,,,,,,,,,,,,bfb1d29b-ff02-47d6-9d4d-7017b6d9508d,2773,,"[51.8, 30.8]",3825662,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,163,Celta Vigo,209,"['eb0b0068-5a42-4c65-a821-a7f06ed7a504', 'edf6f732-1ba0-4006-9d3d-7a391e75e76d']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:58.606,Pressure,
,,,,,,,,,,,,,,,,,0.733253,,,,,,,,,,,,,,,1c357ff4-9bdc-4697-8870-912ea2e15614,2799,,"[29.7, 19.5]",3825662,80,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,165,Celta Vigo,209,"['53641873-caed-46c3-98be-1bf6779268d6', '7ffc589f-4be2-4c3f-a3b0-2f05d789a506']",27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:27.586,Pressure,
,,,,,,,,,,,,,,,,,0.185717,,,,,,,,,,,,,,,6c393ccc-e866-4878-b49a-7c36c6dfe829,2805,,"[104.1, 57.4]",3825662,80,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,165,Celta Vigo,209,['910711d1-f274-4e03-aeca-271388d914fc'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:29.624,Pressure,
,,,,,,,,,,,,,,,,,0.491415,,,,,,,,,,,,,,,74600ee0-2fa1-498f-8986-6cff5501ad4c,2876,,"[7.8, 58.3]",3825662,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,167,Celta Vigo,209,"['a27dd863-f222-4fcd-ba49-a2e03a187a7c', 'f82faa2a-082c-4871-9940-1bb09a696838']",48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:48.554,Pressure,
,,,,,,,,,,,,,,,,,0.207243,,,,,,,,,,,,,,,7d3f6cfd-095f-4c9e-8242-bc159e75370d,2910,,"[103.8, 9.4]",3825662,82,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Center Attacking Midfield,169,RC Deportivo La Coruña,219,"['15e2440d-a556-4d4a-9d11-e83dde366990', 'e60f0348-85a0-44de-a6a4-e396376284ae']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:56.204,Pressure,
,,,,,,,,,,,,,,,,,0.209388,,,,,,,,,,,,,,,9f746573-6ce4-456b-aa03-8ed476290f3b,2917,,"[93.7, 36.5]",3825662,83,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,169,RC Deportivo La Coruña,219,,2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:02.353,Pressure,
,,,,,,,,,,,,,,,,,0.76974,,,,,,,,,,,,,,,b25ffdd5-50b6-4266-9ca6-7327878512ad,2929,,"[49.1, 19.9]",3825662,83,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,169,RC Deportivo La Coruña,219,['e8b00641-2fb5-4421-bf45-3ef1c6cd8087'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:19.356,Pressure,
,,,,,,,,,,,,,,,,,1.109579,,,,,,,,,,,,,,,8ad5facc-b74b-434b-9c0f-5020e9459deb,2934,,"[28.5, 8.3]",3825662,83,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,169,RC Deportivo La Coruña,219,"['04e74aab-2177-4241-86a8-3c8cdb269ccb', '5d1b03e8-e166-4acf-b183-4f8ef3d5a437']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:24.553,Pressure,
,,,,,,,,,,,,,,,,,1.824512,,,,,,,,,,,,,,,7ce86684-c0a1-4e47-afaf-65907427be0c,2960,,"[36.3, 59.3]",3825662,84,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fayçal Fajr,5724.0,Right Wing,172,Celta Vigo,209,"['a2372be5-1e1a-4e6d-ae4c-1260d95d5205', 'bdd8a546-b855-4751-9817-e04e3a8b9fbf']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:44.695,Pressure,
,,,,,,,,,,,,,,,,,0.320424,,,,,,,,,,,,,,,4d7e6d5b-fa26-419a-982f-fb8783048eea,2964,,"[21.6, 45.3]",3825662,84,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,172,Celta Vigo,209,['4d68878b-adbd-4fa0-a8b2-506f861bf973'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:47.859,Pressure,
,,,,,,,,,,,True,,,,,,0.481224,,,,,,,,,,,,,,,daa50627-4f63-4455-9e88-caf58963b5e6,2972,,"[57.0, 12.9]",3825662,85,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,175,RC Deportivo La Coruña,219,"['9d1c1724-2bf4-43bc-892b-a8d96553639f', 'a95dcffa-9609-4dfc-8366-e8cb1d9d286b']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:12.648,Pressure,
,,,,,,,,,,,,,,,,,0.471404,,,,,,,,,,,,,,,64cb756d-5188-4b43-8d37-346092949a45,2993,,"[71.7, 40.9]",3825662,85,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,176,Celta Vigo,209,"['a2f95556-91fc-4ca8-bbad-3941a3cf40c7', 'b67802b5-c58a-4b81-b6a3-2c872e498f2b']",32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:32.582,Pressure,
,,,,,,,,,,,True,,,,,,0.476856,,,,,,,,,,,,,,,a84ec594-d70b-4db0-83d4-a1f5f237946c,3033,,"[63.7, 50.7]",3825662,86,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,179,Celta Vigo,209,['031d0996-ba55-4d4a-a5d3-5bc4862f80f6'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:35.222,Pressure,
,,,,,,,,,,,,,,,,,0.574999,,,,,,,,,,,,,,,31e497a3-2a84-48ba-b8ce-05f673d490a2,3042,,"[55.4, 34.0]",3825662,86,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,179,Celta Vigo,209,"['09f79109-0f4b-4a48-b102-bfc75138c40b', '26b14c43-24d1-4f5c-931a-d0819256898d']",45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:45.292,Pressure,
,,,,,,,,,,,True,,,,,,0.483684,,,,,,,,,,,,,,,3af8e28a-3b76-4fdb-940c-42c3c27481f4,3068,,"[83.8, 47.6]",3825662,87,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Center Attacking Midfield,181,RC Deportivo La Coruña,219,['f0f9f2e0-8d6f-48ea-b748-b828be0dcc78'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:33.430,Pressure,
,,,,,,,,,,,True,,,,,,0.34156,,,,,,,,,,,,,,,3ea124ad-da71-4921-a498-582fe1506236,3140,,"[73.3, 48.7]",3825662,89,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,187,Celta Vigo,209,['36e07cc8-f155-40ec-9cb5-196063da891c'],41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:41.767,Pressure,
,,,,,,,,,,,True,,,,,,1.815216,,,,,,,,,,,,,,,84a5e5db-9f2b-469c-afb0-f20f9d82641f,3141,,"[70.9, 49.1]",3825662,89,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Back,187,Celta Vigo,209,['146ff192-5806-48f5-b2f2-e80dc7310293'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:43.495,Pressure,
,,,,,,,,,,,,,,,,,1.712103,,,,,,,,,,,,,,,3b35790d-20e5-488c-ad11-c17291a943eb,3149,,"[63.1, 34.3]",3825662,89,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,187,Celta Vigo,209,"['8d52b176-633e-4bef-8359-6ac460288539', 'a274bae6-98ab-4b5d-bcd3-e1501f635d99']",48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:48.184,Pressure,
,,,,,,,,,,,,,,,,,2.123528,,,,,,,,,,,,,,,c29f846e-1c3b-4134-9da3-ef0cfed288e1,3165,,"[12.6, 62.6]",3825662,90,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,188,Celta Vigo,209,"['aa7c74d3-29f0-400c-8ca4-12514c6cc5e3', 'f021809b-9543-4895-97ea-9971e940021f']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:12.254,Pressure,
,,,,,,,,,,,True,,,,,,2.213251,,,,,,,,,,,,,,,af3e0208-d7c9-4882-9b47-80c4cca93c06,3186,,"[92.3, 65.3]",3825662,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,190,RC Deportivo La Coruña,219,"['342b42dc-a7d8-4003-9206-8b2bf1c5bd40', 'b7f979dd-9bad-41e1-832e-445a4894c609']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:37.237,Pressure,
,,,,,,,,,,,,,,,,,0.068213,,,,,,,,,,,,,,,e34640e2-9918-4fed-b604-3cfce59c5c45,3193,,"[63.9, 55.1]",3825662,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Center Attacking Midfield,190,RC Deportivo La Coruña,219,['0ace04e5-70e4-4d9b-9322-1d7c263eab27'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:42.725,Pressure,
,,,,,,,,,,,,,,,,,0.067295,,,,,,,,,,,,,,,e6fc336a-6b1d-46b0-958e-b191ad3abb46,3197,,"[71.2, 51.3]",3825662,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,190,RC Deportivo La Coruña,219,['42e235a0-4ed5-415f-963f-c775433dcaf9'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:44.917,Pressure,
,,,,,,,,,,,,,,,,,0.460764,,,,,,,,,,,,,,,704a248e-fa64-4adc-940c-d3206cddfdf9,3204,,"[71.2, 69.8]",3825662,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,190,RC Deportivo La Coruña,219,,49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:49.849,Pressure,
,,,,,,,,,,,True,,,,,,1.368253,,,,,,,,,,,,,,,4172e652-17ca-48ad-b007-b87875b09aad,3216,,"[72.4, 65.2]",3825662,91,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Back,192,Celta Vigo,209,['48e16203-7e5f-4447-a2c2-b8e5b64fbc4a'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:34.407,Pressure,
,,,,,,,,,,,,,,,,,0.469017,,,,,,,,,,,,,,,279cf13b-37e0-4d74-8a1e-413227e36c85,3238,,"[70.4, 38.9]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,194,RC Deportivo La Coruña,219,['c059fd27-3cfb-4361-bab2-c24477f7b9c3'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:01.161,Pressure,
,,,,,,,,,,,,,,,,,0.083438,,,,,,,,,,,,,,,ccb981e4-0a01-48a7-963e-c98bd0c8998c,3243,,"[58.0, 13.9]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,194,RC Deportivo La Coruña,219,,7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:07.251,Pressure,
,,,,,,,,,,,,,,,,,0.469071,,,,,,,,,,,,,,,40047db0-5423-4b63-ba91-3ac420c852be,3245,,"[60.8, 16.0]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,194,RC Deportivo La Coruña,219,,8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:08.268,Pressure,
,,,,,,,,,,,True,,,,,,0.465957,,,,,,,,,,,,,,,2b704934-263f-4646-8714-693151fbb521,3248,,"[52.4, 61.7]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,194,RC Deportivo La Coruña,219,"['523fd5e9-6ed7-44cb-9793-9244f54f3bd4', 'c176f564-30e2-4f77-8cc0-050cf3ab2bfb', 'f31cb97c-d8ef-42bc-b4ec-bfdb0e99b206', 'fd1389c3-77c6-4d0c-9d35-418ba2553d5e']",9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:09.424,Pressure,
,,,,,,,,,,,True,,,,,,0.467084,,,,,,,,,,,,,,,8d30ef07-d23d-443f-bd9c-a7f1dae1df63,3255,,"[28.0, 58.7]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Center Forward,194,RC Deportivo La Coruña,219,['38f22233-1dd1-452b-b80d-044edc4a8537'],13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:13.245,Pressure,
,,,,,,,,,,,,,,,,,0.955411,,,,,,,,,,,,,,,b9640dca-b88e-447f-be52-c851f7b92435,3259,,"[82.4, 24.6]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,194,RC Deportivo La Coruña,219,"['080cd794-2888-42a3-8c4f-2417f54b01bc', '8342c435-dc90-4d7c-b470-958b3678e102', 'c5e4ae5b-e55c-457c-9fc2-0c04f3219e21']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:16.124,Pressure,
,,,,,,,,,,,,,,,,,1.102704,,,,,,,,,,,,,,,a1162345-5e28-4399-89c9-1312c3d4e4d1,3266,,"[56.0, 75.3]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,194,RC Deportivo La Coruña,219,['7b7e6f12-93b5-4d28-b27e-efced0b8a0b6'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:27.730,Pressure,
,,,,,,,,,,,True,,,,,,0.071573,,,,,,,,,,,,,,,f9f5a476-f6c0-4896-bda1-1b186de336d8,3295,,"[86.2, 49.1]",3825662,92,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,195,Celta Vigo,209,,58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:58.088,Pressure,
,,,,,,,,,,,,,,,,,0.451033,,,,,,,,,,,,,,,ac310622-dd9f-4d7b-8765-05203e81f788,3320,,"[10.3, 62.5]",3825662,94,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Laureano Sanabria Ruiz,23800.0,Center Forward,197,Celta Vigo,209,['a18f9245-f2f5-4934-9ad7-cd97a0622365'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:49:48.563,Pressure,
,,,,,,,,,,,,,,,,,0.909354,,,,,,,,,,,,,,,4851a68d-3b9a-444e-8462-f869efd9250b,3324,,"[20.2, 59.0]",3825662,94,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Laureano Sanabria Ruiz,23800.0,Center Forward,197,Celta Vigo,209,"['5b775bc4-5937-4974-a4c0-e8499f77415c', '990a33f5-f9f7-4736-8803-15dec1cc2df8']",54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:49:54.600,Pressure,
,,,,,,,,,,,,,,,,,0.333318,,,,,,,,,,,,,,,3a6be1a6-71a6-4a1e-a736-1f46839eeaad,3331,,"[69.6, 52.1]",3825662,95,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fayçal Fajr,5724.0,Right Wing,197,Celta Vigo,209,,3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:50:03.156,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9654bd88-2169-45b6-826d-580f9d9721ff,31,Lost In Play,"[26.6, 58.7]",3825662,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alejandro Arribas Garrido,6869.0,Right Center Back,2,Celta Vigo,209,['7f07dcae-e0d6-437c-93a8-75b9ed6da225'],21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:21.512,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,692855bd-d4c9-43c3-a66e-f22587959206,55,Won,"[30.4, 9.9]",3825662,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Back,2,Celta Vigo,209,['c20e6d12-82cb-4fe8-af4f-07db9398c291'],39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:39.741,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,b20351c1-1f0c-47d9-a509-d18d6a6ffd0c,84,Lost In Play,"[28.6, 38.9]",3825662,1,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andreu Fontàs Prat,6890.0,Left Center Back,3,Celta Vigo,209,"['46f86d4f-f237-4128-b5c3-cd759b8edf6f', '8d65ffec-b001-4bf6-bbf6-ce253f8b6974']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:32.227,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a941c104-d09e-48ee-b6e6-26649a81c9c6,97,Success In Play,"[26.0, 51.7]",3825662,2,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,4,Celta Vigo,209,['5b7b3d49-db87-481b-aa9c-911794c63be5'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:17.559,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f180d00e-2af9-4bc8-ad98-f1cba933602c,130,Won,"[31.8, 72.4]",3825662,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,5,Celta Vigo,209,"['273c7e1c-db2d-42ff-b9f2-390727e28411', '6044b012-d71b-43be-88bf-760a018bbd56']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:58.868,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,067c7f9b-9c67-4d66-b5a4-43b186a89ac8,171,Lost In Play,"[48.9, 74.2]",3825662,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Right Center Back,9,RC Deportivo La Coruña,219,['ea969052-cbdb-44ce-be6f-36fcc7dbd8b7'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:20.339,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c53c32b2-f775-43ab-a50a-198779af499d,236,Lost In Play,"[54.3, 40.9]",3825662,5,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,13,Celta Vigo,209,['a8084f38-7a55-4661-9634-7daf381be813'],51,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:51.128,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6eb348ea-7c7b-41c3-a047-20e94d594f05,316,Success In Play,"[10.3, 75.3]",3825662,7,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,16,Celta Vigo,209,['7d3225d0-875c-4f5a-b7bd-95a33ec962d2'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:03.173,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,6fb4776b-e093-44be-aafd-d98ee8015509,460,Lost In Play,"[40.1, 5.6]",3825662,12,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,28,RC Deportivo La Coruña,219,['634ab43d-3a27-4ee6-a357-0989f086c4b9'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:23.458,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b6c21f60-c112-47f8-82c7-76ea6fbf2b1a,506,Won,"[90.5, 15.7]",3825662,14,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Carlos Correia Pinto,6734.0,Left Wing,32,RC Deportivo La Coruña,219,,18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:18.455,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f3c096ec-e92c-433f-8015-e018f94e72c3,511,Success Out,"[29.6, 75.2]",3825662,14,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,32,RC Deportivo La Coruña,219,['9aa0c178-e9b7-451b-9972-9b82210a3a15'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:22.106,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7f2e54c5-7d15-48aa-b238-59193a4458d6,637,Won,"[39.2, 54.2]",3825662,18,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,42,RC Deportivo La Coruña,219,['dd175720-69b5-4b50-b8b0-3d618c0372b6'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:21.035,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b5261e42-00e4-445c-8865-f7929090cbe4,702,Lost In Play,"[23.4, 59.9]",3825662,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,45,Celta Vigo,209,['41b99163-8381-4ecf-9dcb-fce0b5b90ffd'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:03.628,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,694c0c79-bbb0-4a01-96d9-ffd04354d0a6,845,Lost In Play,"[48.6, 52.1]",3825662,23,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,50,Celta Vigo,209,['66b592fe-b9ed-4aa0-a634-f17fbcf06f4f'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:43.183,Interception,
