50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.918876,,,,,,,,,,,,,de264d55-3f36-491a-9679-998ab6bf87e1,1795,,"[32.0, 6.5]",3825594,42,,,,,0.51524496,,Right Foot,,,"[48.6, 15.9]",,Ground Pass,,19.076687,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,80,Celta Vigo,209,['c30bb698-b4be-43df-9e2b-1cbf92a0676d'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:41.703,Pass,
,,,,,,,,,,,,,,,,2.8257,,,,,,,,,,,,,3670a731-2e4c-4049-817b-35d2d32fe751,1801,,"[54.3, 13.5]",3825594,42,,True,,,1.9148362,,Left Foot,,,"[40.9, 50.9]",,Ground Pass,,39.728077,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Free Kick,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,81,Celta Vigo,209,['02df6dc1-5a15-4b2b-a7b9-14dcbef1903f'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:55.656,Pass,
,,,,,,,,,,,,,,,,2.690039,,,,,,,,,,,,,e0237f65-ea87-46c2-8b8d-8d4673c0ec81,1803,,"[40.9, 50.9]",3825594,42,,True,,,1.2021853,,Right Foot,,,"[49.9, 74.2]",,Ground Pass,,24.97779,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,81,Celta Vigo,209,['9d11aa35-a101-41cb-85aa-160239fd8420'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:58.482,Pass,
,,,,,,,,,,,,,,,,2.680294,,,,,,,,,,,,,1cb99a71-f810-4621-aeb0-7bed5e2f74fc,1805,,"[49.9, 74.2]",3825594,43,,,,,-2.028456,,Right Foot,,,"[40.0, 54.1]",,Ground Pass,,22.405804,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,81,Celta Vigo,209,['ab2dd1df-69e1-4aee-bddb-f14ba8601a7f'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:02.528,Pass,
,,,,,,,,,,,,,,,,1.778784,,,,,,,,,,,,,f8a323ff-b8e3-4469-8e5a-01437016ace8,1808,,"[38.9, 30.5]",3825594,43,,,,,-2.3347692,,Right Foot,,,"[25.2, 16.2]",,Ground Pass,,19.803535,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,81,Celta Vigo,209,['8aababc0-8179-48bf-8ae9-f1233d5b5962'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:07.194,Pass,
,,,,,,,,,,,,,,,,1.834973,,,,,,,,,,,,,c53b6fc2-0c08-4a9f-9015-5a897d7b5453,1811,,"[25.2, 16.2]",3825594,43,,,,,-0.6164555,,Right Foot,,,"[42.7, 3.8]",,Ground Pass,,21.447844,,,,Jonathan Castro Otto,6802.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,81,Celta Vigo,209,['50dd3fff-9da5-4c04-ab68-a7d4d7eaf901'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:09.247,Pass,
,,,,,,,,,,,,,,,,1.836841,,,,,,,,,,,,,7013daff-ea17-4084-af73-f7d2164a09a0,1814,,"[47.4, 2.7]",3825594,43,,,,,0.7601934,,Right Foot,,,"[65.7, 20.1]",,Ground Pass,,25.251732,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,81,Celta Vigo,209,['918d023e-69ed-40d8-855e-77abfe3ac410'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:13.663,Pass,
,,,,,,,,,,,,,,,,1.970945,,,,,,,,,,,,,eb23d4ef-c1c8-427c-8a5a-b34561f780a0,1828,,"[47.4, 24.8]",3825594,43,,,,,1.1957321,,Left Foot,,,"[57.4, 50.2]",,Ground Pass,,27.297619,,,,Iago Aspas Juncal,5217.0,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,81,Celta Vigo,209,['72c26fbf-8286-47ef-b728-8a0e394d91a3'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:23.820,Pass,
,,,,,,,,,,,,,,,,1.123999,,,,,,,,,,,,,c5af87ec-d748-4a01-a0bb-6f21f70ad614,1831,,"[90.1, 60.9]",3825594,43,,,,,0.7888346,,Left Foot,,,"[104.6, 75.5]",,Ground Pass,,20.57693,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,81,Celta Vigo,209,['4230a789-b4ab-4a3b-b107-bd63b64bc51a'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:30.811,Pass,
,,,,,,,,,,,,,,,,1.507402,,,,,,,,,,,,,c7dd01f8-d99b-4714-bd31-013f95f100ca,1834,,"[104.6, 64.8]",3825594,43,,,,,2.6960835,,Right Foot,,,"[86.8, 73.3]",,Ground Pass,,19.725365,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,81,Celta Vigo,209,['832251e0-6f9f-4643-b2bd-01bacab18d41'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:36.753,Pass,
,,,,,,,,,,,,,,,,1.165992,,,,,,,,,,,,,5135f314-7e5f-42cc-b8c7-dd3b618f6ad1,1837,,"[86.8, 73.3]",3825594,43,,,,,-2.4237607,,Right Foot,,,"[72.6, 60.9]",,Ground Pass,,18.852057,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,81,Celta Vigo,209,['2e876def-b04d-462c-845b-c96df6b40905'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:39.250,Pass,
,,,,,,,,,,,,,,,,1.730121,,,,,,,,,,,,,57259e03-a85d-4c0e-8611-0be690c8fb1c,1841,,"[70.0, 63.3]",3825594,43,,,,,-2.63404,,Right Foot,,,"[51.3, 52.9]",,Ground Pass,,21.39743,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,81,Celta Vigo,209,"['8a2c5b84-4b27-4fc5-8923-8392e12850f8', 'b07ded73-9b8e-4bd6-9332-6e53849ba02b']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:41.876,Pass,True
,,,,,,,,,,,,,,,,1.397236,,,,,,,,,,,,,1a7975f3-db6a-47d7-b6a7-ea1606d16ec4,1844,,"[51.3, 52.9]",3825594,43,,,,,-0.5710027,,Right Foot,,,"[66.4, 43.2]",,Ground Pass,,17.947145,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,81,Celta Vigo,209,['445dc2cd-d74d-4261-aae5-696bad4aef79'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:44.348,Pass,
,,,,,,,,,,,,,,,,2.588356,,,,,,,,,,,,,2dc887bc-a799-4701-8cd7-1fab9fbd1736,1848,,"[67.0, 51.2]",3825594,43,,,,,1.726777,,Left Foot,,,"[63.1, 76.0]",,High Pass,,25.10478,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,81,Celta Vigo,209,['4dee850c-22fd-429d-b595-d9315aba2f68'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:47.173,Pass,
,,,,,,,,,,,,,,,,4.346201,,,,,,,,,,,,,a3c58518-aa05-473f-8a46-a24c8524a243,1851,,"[62.9, 76.0]",3825594,43,,,,,-2.4825253,,Right Foot,,,"[24.3, 46.1]",,High Pass,,48.825916,,,,Sergio Álvarez Conde,6884.0,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,81,Celta Vigo,209,['872ff332-2d1f-4dc8-9756-9e37d15cad6e'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:51.706,Pass,
,,,,,,,,,,,,,,,,2.178384,,,,,,,,,,,,,452b4f5c-bd28-4892-bd81-ad27761124f0,1853,,"[24.0, 46.1]",3825594,43,,,,,-1.2633989,,Right Foot,,,"[32.0, 20.9]",,Ground Pass,,26.439365,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,81,Celta Vigo,209,['b8dfc9ee-4417-4b40-980f-38b3b7fd54e5'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:56.052,Pass,
,,,,,,,,,,,,,,,,1.096642,,,,,,,,,,,,,8def9cff-fb62-4cdf-84fd-ce24c1709897,1856,,"[40.6, 19.8]",3825594,44,,,,,1.0587994,,Right Foot,,,"[47.4, 31.9]",,Ground Pass,,13.879842,,,,Augusto Matías Fernández,19668.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,81,Celta Vigo,209,['10fc82ce-676a-408b-a7e1-0059a5e7d556'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:02.211,Pass,
,,,,,,,,,,,,,,,,1.24721,,,,,,,,,,,,,5b264f4f-9aeb-4b44-9bf9-7bcd74d36747,1859,,"[47.4, 31.9]",3825594,44,,,,,-1.8061202,,Right Foot,,,"[43.3, 14.8]",,Ground Pass,,17.584652,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Left Defensive Midfield,81,Celta Vigo,209,['28a0a4c5-b1e3-4e38-a4ee-b6c2a08250c0'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:04.727,Pass,
,,,,,,,,,,,,,,,,1.110128,,,,,,,,,,,,,93b6cfdb-7dfd-4af3-9f48-d31fdb4bf661,1862,,"[43.3, 14.8]",3825594,44,,,,,0.70361376,,Right Foot,,,"[63.1, 31.6]",,Ground Pass,,25.966902,,,,Daniel Wass,6797.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,81,Celta Vigo,209,['9afad575-a154-4794-807b-9f40fb21e000'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:07.008,Pass,
,,,,,,,,,,,,,,,,0.726498,,,,,,,,,,,,,320e66af-1973-46c6-900f-ee62f6dc6dbe,1869,,"[62.0, 44.6]",3825594,44,,,,,1.5707964,,Right Foot,,,"[62.0, 47.9]",,Ground Pass,,3.3,,,,Grzegorz Krychowiak,3637.0,,,,,,,1,From Counter,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,82,Sevilla,213,['1f889704-d107-442d-b481-3cc0cc8ee884'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:44:10.939,Pass,
,,,,,,,,,,,,,,,,1.746846,,,,,,,,,,,,,e0368aff-2298-4d3b-80a7-7e9433dc9e2b,1872,,"[62.0, 47.9]",3825594,44,,,,,-0.26674393,,Left Foot,,,"[79.2, 43.2]",,Ground Pass,,17.830591,,,,Kevin Gameiro,6401.0,,,,,,,1,From Counter,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,82,Sevilla,213,['78775fed-9a18-4ad6-b89e-f5b43950aab9'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:44:11.711,Pass,
,,,,,,,,,,,,,,,,1.714534,,,,,,,,,,,,,8c1bb792-2914-470c-a63b-08add8fe85a9,1875,,"[82.1, 42.0]",3825594,44,,,,,-0.6223672,23a2808d-c7a3-4b56-a36f-e9baf3ac6c53,Left Foot,,,"[104.4, 26.0]",,Ground Pass,,27.446129,,,,Éver Maximiliano David Banega,5504.0,True,,,,,,1,From Counter,Kevin Gameiro,6401.0,Center Forward,82,Sevilla,213,['c0937ca1-c097-4b29-a7ab-7e87b9bf45f6'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:44:14.409,Pass,
,,,,,,,,,,,,,,,,0.069564,,,,,,,,,,,,,d69ecbcb-ff14-444e-a793-a11e436af72e,1882,,"[117.5, 23.9]",3825594,44,,,,,1.5707964,,Left Foot,,,"[117.5, 26.9]",,Ground Pass,,3.0,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,From Counter,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,82,Sevilla,213,"['36ef7381-d0cb-4355-a2b5-490fbb7df00a', '5026e249-31ab-45c8-a5f1-e0e9ae9392ea', 'aa126ff8-cbca-425b-a175-8691bfdc140a']",18,,,,,,,,,,,,,,,,,Sevilla,213,00:44:18.721,Pass,True
,,,,,,,,,,,,,,,,1.291403,,,,,,,,,,,,,b356c1bd-5d2b-4358-a9c1-a915fe1f78ba,1885,,"[120.0, 0.1]",3825594,44,,,,,1.6363738,,Right Foot,,,"[117.8, 33.6]",,High Pass,True,33.572163,,,,Jorge Andújar Moreno,6672.0,,,,Inswinging,,Corner,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,83,Sevilla,213,['05e09bfe-9f61-4762-9350-969cd7bd683a'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:44:44.253,Pass,
,,,,,,,,,,,,,,,,1.628772,,,,,,,,,,,,,9d88a2a1-c609-4134-98b8-4a20427d8bb8,1888,,"[117.8, 33.6]",3825594,44,,,,True,1.4306946,,,,,"[120.0, 49.2]",,High Pass,,15.754364,,Out,,,,,,,,,,1,From Corner,Jorge Andújar Moreno,6672.0,Left Back,83,Sevilla,213,['78e3fbf6-455a-41bb-9803-2674c83398da'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:44:45.545,Pass,True
,,,,,,,,,,,,,,,,3.366092,,,,,,,,,,,,,cf4352de-0f97-4b5e-9195-7e6a979e9176,1889,,"[6.0, 44.0]",3825594,45,,,,,-0.35732794,,Right Foot,,,"[66.8, 21.3]",,High Pass,,64.89938,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,84,Celta Vigo,209,"['1685264e-12ef-4909-8a93-5c2deace5dbe', 'e45fd458-860e-4582-ab54-69b771655cf5']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:17.651,Pass,
,,,,,,,,,,,,,,,,1.35561,,,,,,,,,,,,,428764b9-205c-4c77-ad23-2c420fe74051,1893,,"[70.8, 71.0]",3825594,45,,,,,-0.09743485,,Right Foot,,,"[97.4, 68.4]",,Ground Pass,,26.726765,,Unknown,,,,,,,,,,1,From Goal Kick,Mariano Ferreira Filho,21210.0,Right Back,84,Celta Vigo,209,,24,,,,,,,,,,,,,,,,,Sevilla,213,00:45:24.575,Pass,
,,,,,,,,,,,,,,,,1.560679,,,,,,,,,,,,,79343f93-6bcf-4d20-9b21-9c54a05062c0,1897,,"[89.8, 69.4]",3825594,46,,,,,-0.9240379,,Left Foot,True,,"[112.0, 40.0]",,High Pass,,36.840195,,Incomplete,,Grzegorz Krychowiak,3637.0,,,,,,Free Kick,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Wing,85,Sevilla,213,"['7be23120-e389-4893-b4e6-5d4f13d997fb', 'a7206f44-0e37-4873-a7a9-c5c6eb3bffb0']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:46:45.379,Pass,
,,,,,,,,,,,,,,,,0.668471,,,,,,,,,,,,,999c38e2-e6c5-462b-b5a4-c4d6adbda080,1907,,"[61.0, 40.1]",3825594,45,,,,,1.7894653,,Left Foot,,,"[60.6, 41.9]",,Ground Pass,,1.8439089,,,,Iago Aspas Juncal,5217.0,,,,,,Kick Off,2,From Kick Off,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,86,Celta Vigo,209,['8a3c3f46-1cf3-4f99-9e20-b07b50551b5d'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:01.339,Pass,
,,,,,,,,,,,,,,,,1.398907,,,,,,,,,,,,,d61a2c9b-9650-4de3-8d28-5c5e2e95b0cd,1909,,"[59.7, 40.8]",3825594,45,,,,,-3.008493,,Right Foot,,,"[35.8, 37.6]",,Ground Pass,,24.113274,,,,Augusto Matías Fernández,19668.0,,,,,,,2,From Kick Off,Iago Aspas Juncal,5217.0,Center Forward,86,Celta Vigo,209,['5eb2b02c-8f56-4d2d-8333-07154b5acb17'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:02.007,Pass,
,,,,,,,,,,,,,,,,0.997665,,,,,,,,,,,,,9bff6ee0-5093-4f7f-9399-cc8e5ff9a0f8,1912,,"[35.8, 36.1]",3825594,45,,,,,-3.1203194,,Right Foot,,,"[26.4, 35.9]",,Ground Pass,,9.402127,,,,Sergi Gómez Solà,6804.0,,,,,,,2,From Kick Off,Augusto Matías Fernández,19668.0,Left Defensive Midfield,86,Celta Vigo,209,['e174556a-5d90-4887-ad9d-3eb617d42cc9'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:04.109,Pass,
,,,,,,,,,,,,,,,,2.857797,,,,,,,,,,,,,7aa1fda8-7c1e-400a-9fa9-6f8326a6ecef,1915,,"[25.9, 36.3]",3825594,45,,,,,0.33114484,,Right Foot,,,"[83.2, 56.0]",,High Pass,,60.591915,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,,2,From Kick Off,Sergi Gómez Solà,6804.0,Left Center Back,86,Celta Vigo,209,"['30872623-ec10-4fc5-8a29-d636bfe58c44', '3f84c29f-ef21-4611-bf1c-a2de279305df']",5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:05.910,Pass,
,,,,,,,,,,,,,,,,1.964168,,,,,,,,,,,,,3f84c29f-ef21-4611-bf1c-a2de279305df,1917,,"[36.9, 24.1]",3825594,45,,,,,-0.9445349,,Head,,,"[47.1, 10.0]",,High Pass,,17.402586,,,,Michael Krohn-Dehli,6356.0,,,,,,Recovery,2,From Kick Off,Timothée Kolodziejczak,10476.0,Left Center Back,86,Celta Vigo,209,"['7aa1fda8-7c1e-400a-9fa9-6f8326a6ecef', 'c39cc0b2-f5c2-42a3-bab2-019c7c514d2e']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:00:08.768,Pass,
,,,,,,,,,,,,,,,,0.332274,,,,,,,,,,,,,ef6d288d-0eeb-4321-90c0-826f6c2776b0,1924,,"[56.9, 74.4]",3825594,45,,,,,0.17162807,,Right Foot,,,"[64.4, 75.7]",,Ground Pass,,7.611833,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,2,From Kick Off,Hugo Mallo Novegil,6805.0,Right Back,86,Celta Vigo,209,"['cf7eb4e8-4e82-4803-81dd-a253ddaf89cf', 'eb39fe68-2949-4613-a66d-d49e9c360872']",13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:13.869,Pass,
,,,,,,,,,,,,,,,,2.356496,,,,,,,,,,,,,68621422-517a-4aeb-97fc-5155504cc538,1927,,"[68.1, 80.0]",3825594,45,,True,,,-3.029524,,,,,"[37.0, 76.5]",,Low Pass,,31.296326,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Throw-in,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,87,Celta Vigo,209,['94b1ec36-d9f8-44ca-986c-4cdb15d95c05'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:21.710,Pass,
,,,,,,,,,,,,,,,,2.739816,,,,,,,,,,,,,f1d333d6-412b-4577-95aa-9b6f2917cac6,1929,,"[36.2, 76.3]",3825594,45,,,,,-1.8850982,,Right Foot,,,"[25.7, 44.0]",,Ground Pass,,33.963806,,,,Sergi Gómez Solà,6804.0,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,87,Celta Vigo,209,['f23604eb-d147-4800-b6c9-37d6423d9642'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:25.263,Pass,
,,,,,,,,,,,,,,,,2.333448,,,,,,,,,,,,,e321ee8c-533f-4cc3-885e-e0e7cf56c0fe,1932,,"[25.7, 44.0]",3825594,45,,,,,-1.4456474,,Right Foot,,,"[29.6, 13.0]",,Ground Pass,,31.24436,,,,Jonathan Castro Otto,6802.0,,,,,,,2,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,87,Celta Vigo,209,['c6e8307f-0bce-411b-a322-42fcbf38db69'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:29.047,Pass,
,,,,,,,,,,,,,,,,1.241868,,,,,,,,,,,,,a4f1448a-0420-4f6d-91c8-d3ddd121984b,1935,,"[30.0, 12.6]",3825594,45,,,,,-0.27965376,,Right Foot,,,"[49.5, 7.0]",,Ground Pass,,20.288174,,,,Manuel Agudo Durán,6724.0,,,,,,,2,From Throw In,Jonathan Castro Otto,6802.0,Left Back,87,Celta Vigo,209,['13cc5903-93ab-413c-8d7a-7d97affd8f96'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:31.826,Pass,
,,,,,,,,,,,,,,,,1.715831,,,,,,,,,,,,,9f0da348-850b-4338-8843-ea8f2f5f54a7,1944,,"[54.6, 21.1]",3825594,45,,True,,,-1.7731179,,Right Foot,,,"[51.4, 5.5]",,Ground Pass,,15.924824,,,,Jonathan Castro Otto,6802.0,,,,,,Free Kick,2,From Free Kick,Daniel Wass,6797.0,Right Defensive Midfield,88,Celta Vigo,209,['aa30d57d-e0d5-41c6-a026-69b89c81eca5'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:47.851,Pass,
,,,,,,,,,,,,,,,,2.425611,,,,,,,,,,,,,9950c9cc-daff-4a32-90a6-b404be7f7000,1946,,"[49.7, 5.5]",3825594,45,,,,,2.0834243,,Left Foot,,,"[38.5, 25.4]",,Ground Pass,,22.83528,,,,Sergi Gómez Solà,6804.0,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,88,Celta Vigo,209,['8ff53579-4414-4af4-8ab8-e9bc4b94b847'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:49.567,Pass,
,,,,,,,,,,,,,,,,3.088639,,,,,,,,,,,,,6a130dfc-76b4-475a-89ba-a92fb08de0fd,1950,,"[38.3, 26.3]",3825594,45,,,,,2.4481332,,Right Foot,,,"[15.2, 45.5]",,Ground Pass,,30.037477,,,,Sergio Álvarez Conde,6884.0,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,88,Celta Vigo,209,"['b2b18b96-fab0-416f-9e4b-e3706c9ef9aa', 'f8123058-38de-4c33-a6a6-f2e309a5b8c4']",52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:52.521,Pass,True
,,,,,,,,,,,,,,,,2.972234,,,,,,,,,,,,,945a6668-b9d7-4093-8eff-87eaf5b9a0cb,1952,,"[15.2, 45.5]",3825594,45,,,,,0.012680479,,Right Foot,,,"[70.4, 46.2]",,High Pass,,55.204437,,,,Iago Aspas Juncal,5217.0,,,,,,,2,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,88,Celta Vigo,209,['3e28d830-38b4-4d94-8e89-9e8dd1d4bc3a'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:55.610,Pass,
,,,,,,,,,,,,,,,,1.692345,,,,,,,,,,,,,94de37fc-a913-4e26-91bc-2771fa2d6914,1957,,"[31.9, 28.0]",3825594,46,,,,,2.0910635,,Head,,,"[26.4, 37.6]",,Low Pass,,11.063906,,,,Marco Andreolli,7948.0,,,,,,Recovery,2,Regular Play,Jorge Andújar Moreno,6672.0,Left Back,89,Sevilla,213,['7e0672d2-2735-4561-ae2f-94c705b39751'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:01:00.614,Pass,
,,,,,,,,,,,,,,,,0.984439,,,,,,,,,,,,,b2c046c9-dbfc-41b1-ad86-30c3236c8e4a,1960,,"[24.9, 43.4]",3825594,46,,,,,-0.7324881,,Right Foot,,,"[41.8, 28.2]",,Ground Pass,,22.729937,,,,Grzegorz Krychowiak,3637.0,,,,,,,2,Regular Play,Marco Andreolli,7948.0,Right Center Back,89,Sevilla,213,['cffc7103-16a8-4bdb-9432-e94e38ff7dfe'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:01:04.496,Pass,
,,,,,,,,,,,,,,,,0.348486,,,,,,,,,,,,,41152500-b182-4f56-982b-287ba46f39eb,1966,,"[39.6, 54.7]",3825594,46,,,,,-1.6575347,,Right Foot,,,"[39.0, 47.8]",,Low Pass,,6.926038,,Incomplete,,Timothée Kolodziejczak,10476.0,,,,,,Free Kick,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,90,Sevilla,213,"['1850cef0-6ebb-4842-97a1-a9ec8b1b284a', '69af7c5e-2f22-471f-8ee4-e2e0a197679b']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:01:25.888,Pass,
,,,,,,,,,,,,,,,,1.547542,,,,,,,,,,,,,e5f78beb-c08d-4e56-a26e-dbdf82561c00,1971,,"[35.6, 39.7]",3825594,46,,,,,0.89155495,,Left Foot,,,"[46.5, 53.2]",,Ground Pass,,17.35108,,,,Grzegorz Krychowiak,3637.0,,,,,,,2,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,90,Sevilla,213,['0721874e-323a-471d-baa1-1ccdaf3cfdb5'],29,,,,,,,,,,,,,,,,,Sevilla,213,00:01:29.616,Pass,
,,,,,,,,,,,,,,,,1.522268,,,,,,,,,,,,,0ed34ef3-ed9c-48b6-a4c5-593ebb04a329,1980,,"[70.2, 74.6]",3825594,46,,True,,,0.0,,Right Foot,,,"[93.5, 74.6]",,Ground Pass,,23.3,,,,Michael Krohn-Dehli,6356.0,,,,,,,2,From Free Kick,Mariano Ferreira Filho,21210.0,Right Back,90,Sevilla,213,['86c04470-1744-41e1-a466-30b1b2388e5a'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:01:37.229,Pass,
,,,,,,,,,,,,,,,,1.553249,,,,,,,,,,,,,1539a405-6944-463c-a682-4a293a57b053,1986,,"[100.2, 66.2]",3825594,46,,,,,-1.2817556,,Right Foot,True,,"[111.5, 28.2]",,High Pass,,39.644547,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,2,From Free Kick,Michael Krohn-Dehli,6356.0,Left Midfield,90,Sevilla,213,"['8a3b5d6f-f6f6-4912-9f6f-41ca4a0afdd1', '8d1708b0-53e9-41a5-86fa-8e9399a4392e']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:01:41.764,Pass,
