bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.756938,,,,,,,,,,,,,954c1a8f-e0c6-4da5-8676-2c0674dae733,2469,,"[42.0, 33.0]",3825781,80,,,,,1.383756,,Right Foot,,,,"[50.1, 75.8]",,Ground Pass,,43.55973,,,,Roberto Román Triguero,6914.0,,True,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,182,Rayo Vallecano,360,['26a87aee-66c9-400c-b92d-e955db5ed449'],4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:04.185,Pass,
,,,,,,,,,,,,,,,,0.936479,,,,,,,,,,,,,bae1b178-7eaf-4723-856d-d1f6e56cc9cb,2472,,"[50.3, 75.9]",3825781,80,,,,,-0.8422474,,Left Foot,,,,"[61.9, 62.9]",,Ground Pass,,17.422974,,,,Adrián Embarba Blázquez,11539.0,,,,,2,Regular Play,Roberto Román Triguero,6914.0,,Right Back,182,Rayo Vallecano,360,['38e918c5-417c-40bc-b200-f8751b49730c'],7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:07.744,Pass,
,,,,,,,,,,,,,,,,0.956686,,,,,,,,,,,,,d97019cf-fc46-4ac5-9f6f-da36d6500b7d,2475,,"[61.9, 62.9]",3825781,80,,,,,-2.4562607,,Left Foot,,,,"[48.2, 51.7]",,Ground Pass,,17.69548,,,,Roberto Trashorras Gayoso,26848.0,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,,Right Midfield,182,Rayo Vallecano,360,['adcf9dc5-9ad0-4b8c-824c-1ee52b645761'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:09.512,Pass,
,,,,,,,,,,,,,,,,1.846249,,,,,,,,,,,,,5bb3dabd-3137-473c-8984-cf3e0777ba98,2478,,"[48.2, 51.7]",3825781,80,,,,,-1.5031577,,Right Foot,,,,"[50.3, 20.7]",,Ground Pass,,31.071047,,,,José Antonio Dorado Ramírez,11543.0,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,182,Rayo Vallecano,360,['3e36d1bc-2aac-4f26-a43e-6cb29a023f7a'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:12.917,Pass,
,,,,,,,,,,,,,,,,1.463971,,,,,,,,,,,,,7ff141ac-8bb6-4aa4-a10b-53dd8051a96f,2481,,"[63.3, 17.9]",3825781,80,,,,,0.22581168,,Left Foot,,,,"[92.9, 24.7]",,Ground Pass,,30.371038,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,,Left Back,182,Rayo Vallecano,360,['744a22c4-ec6a-465e-ab22-c9bb052ebc57'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:17.314,Pass,
,,,,,,,,,,,,,,,,1.560161,,,,,,,,,,,,,aa4ae709-51f7-43fc-868c-d57c7489ede2,2483,,"[92.4, 24.5]",3825781,80,,,,,-1.950593,,Right Foot,,,,"[82.7, 0.2]",,Ground Pass,,26.16448,,Out,,Pablo Hernández Domínguez,4711.0,,,,,2,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,,Left Center Forward,182,Rayo Vallecano,360,['2d7d024f-6f1f-4306-bb69-21e4188544b8'],18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:18.778,Pass,
,,,,,,,,,,,,,,,,1.653894,,,,,,,,,,,,,6cf46c72-eff5-45ee-a6f3-b946be9035a0,2485,,"[47.8, 80.0]",3825781,80,,,,,-2.5728965,,,,,,"[24.8, 65.3]",,Low Pass,,27.296337,,,,Adil Rami,3253.0,,,,Throw-in,2,From Throw In,Jorge Andújar Moreno,6672.0,,Right Back,183,Sevilla,213,['737e3ee9-fb51-4189-84d7-125393974f28'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:35:33.259,Pass,
,,,,,,,,,,,,,,,,2.649224,,,,,,,,,,,,,02b99376-382d-468d-b7f3-a9a3b0cb2479,2487,,"[26.2, 65.7]",3825781,80,,True,,,-0.15597463,,Right Foot,,,,"[91.7, 55.4]",,High Pass,,66.3049,,Incomplete,,Kevin Gameiro,6401.0,,,,,2,From Throw In,Adil Rami,3253.0,,Right Center Back,183,Sevilla,213,"['36d057bc-2fc3-4c50-9f72-fc1b7ab43ab0', '8592305b-b6e5-4492-ab72-1c9d94cbb001']",36,,,,,,,,,,,,,,,,,Sevilla,213,00:35:36.814,Pass,
,,,,,,,,,,,,,,,,1.399082,,,,,,,,,,,,,99601b82-3459-4f22-af05-5a4b132b8028,2491,,"[32.1, 23.4]",3825781,80,,,,,-0.615393,,Left Foot,,,,"[53.6, 8.2]",,High Pass,,26.3304,,,,Pablo Hernández Domínguez,4711.0,,,,Recovery,2,Regular Play,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,184,Rayo Vallecano,360,['d936e79f-11cc-4ae9-b38b-f50cf6301518'],40,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:40.956,Pass,
,,,,,,,,,,,,,,,,0.846547,,,,,,,,,,,,,429ad56a-c011-455c-9cd2-dd9be5395724,2494,,"[53.6, 8.2]",3825781,80,,,,,2.1611743,,Right Foot,,,,"[47.1, 17.9]",,Low Pass,,11.676472,,,,Jozabed Sánchez Ruiz,6852.0,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,,Left Midfield,184,Rayo Vallecano,360,['b691099c-35d9-44ad-94bd-897f8acd6dee'],42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:42.395,Pass,
,,,,,,,,,,,,,,,,1.45729,,,,,,,,,,,,,59abaa93-deda-4743-a432-9dfb30e6f0ff,2497,,"[47.1, 18.2]",3825781,80,,,,,-0.5340321,,Right Foot,,,,"[67.9, 5.9]",,Low Pass,,24.164644,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,184,Rayo Vallecano,360,['5a3db747-b41f-4ba1-8ae6-6f7965960ea7'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:43.310,Pass,
,,,,,,,,,,,,,,,,1.463502,,,,,,,,,,,,,a2642849-aa5c-486b-a527-adbc700db551,2501,,"[93.9, 22.9]",3825781,80,,,,,-0.5540598,,Left Foot,,,,"[107.8, 14.3]",,Ground Pass,,16.345335,,,,Pablo Hernández Domínguez,4711.0,,,,,2,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,,Left Center Forward,184,Rayo Vallecano,360,['6def3090-d65a-4a2e-ba3d-99f8d404af63'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:49.561,Pass,
,,,,,,,,,,,,,,,,1.237775,,,,,,,,,,,,,f970201f-b407-4a2c-82d3-1091ec314f95,2504,,"[106.9, 26.6]",3825781,80,,,,,2.4162316,2599fa4a-31a0-4803-a31a-8d10de3cbadb,Right Foot,,,,"[97.2, 35.2]",,Ground Pass,,12.96341,,,,Jozabed Sánchez Ruiz,6852.0,True,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,,Left Midfield,184,Rayo Vallecano,360,['848c5f12-5c84-40ba-9229-5f8df7a93097'],54,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:54.207,Pass,
,,,,,,,,,,,,,,,,3.350566,,,,,,,,,,,,,1e22c1cf-ddf1-4acd-8650-de7ffc1346be,2508,,"[6.0, 36.0]",3825781,81,,True,,,-0.9461609,,Right Foot,,,,"[30.8, 1.6]",,Ground Pass,,42.407547,,,,Éver Maximiliano David Banega,5504.0,,,,Goal Kick,2,From Goal Kick,Sergio Rico González,6823.0,,Goalkeeper,185,Sevilla,213,['fdf3207d-7bf2-44d9-a3ee-6095982e1846'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:36:00.840,Pass,
,,,,,,,,,,,,,,,,0.905165,,,,,,,,,,,,,1803b983-3235-45e0-b645-820221679fd5,2510,,"[30.8, 0.9]",3825781,81,,,,,1.1779258,,Right Foot,,,,"[35.4, 12.0]",,Ground Pass,,12.015407,,,,Michael Krohn-Dehli,6356.0,,,,,2,From Goal Kick,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,185,Sevilla,213,['750fb3f6-e7a9-4713-8091-53a080f1e810'],5,,,,,,,,,,,,,,,,,Sevilla,213,00:36:05.324,Pass,
,,,,,,,,,,,,,,,,1.244639,,,,,,,,,,,,,687cf9c6-35fa-4ee4-945b-951e008753a6,2513,,"[35.2, 12.3]",3825781,81,,,,,-1.9352039,,Right Foot,,,,"[31.5, 2.6]",,Ground Pass,,10.381715,,,,Benoît Trémoulinas,27483.0,,,,,2,From Goal Kick,Michael Krohn-Dehli,6356.0,,Left Wing,185,Sevilla,213,['760980dc-ec24-49a7-93a6-fade625a42db'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:36:08.759,Pass,
,,,,,,,,,,,,,,,,4.01751,,,,,,,,,,,,,50427b3a-35fd-4341-918a-e33c2ada6405,2516,,"[32.1, 2.6]",3825781,81,,,,,2.3694766,,Left Foot,,,,"[5.4, 28.6]",,Ground Pass,,37.267815,,,,Sergio Rico González,6823.0,,,,,2,From Goal Kick,Benoît Trémoulinas,27483.0,,Left Back,185,Sevilla,213,['f942e1ef-16d1-42ad-acd9-5efdceeee247'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:36:10.727,Pass,
,,,,,,,,,,,,,,,,4.22757,,,,,,,,,,,,,f1be23b7-2e3b-43b8-b43b-1b3cb8c05ff9,2518,,"[6.4, 27.4]",3825781,81,,,,,-0.25319862,,Right Foot,,,,"[72.1, 10.4]",,High Pass,,67.86376,,Incomplete,,,,,,,,2,From Goal Kick,Sergio Rico González,6823.0,,Goalkeeper,185,Sevilla,213,['2f4db859-757d-44f0-94d4-d6e717919c46'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:36:14.744,Pass,
,,,,,,,,,,,,,,,,1.047867,,,,,,,,,,,,,f6ac710f-7ca9-41d3-9cb9-75b850fac7bc,2520,,"[54.8, 0.1]",3825781,81,,,,,2.2246063,,,,,,"[48.9, 7.8]",,Low Pass,,9.700516,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,Throw-in,2,From Throw In,Benoît Trémoulinas,27483.0,,Left Back,186,Sevilla,213,['cc9067a5-5fb3-43e7-88ca-6331b1a34ff5'],25,,,,,,,,,,,,,,,,,Sevilla,213,00:36:25.408,Pass,
,,,,,,,,,,,,,,,,0.811249,,,,,,,,,,,,,fb58150d-cfb8-433e-b04b-65fd49216247,2522,,"[50.8, 7.5]",3825781,81,,,,,-0.8483778,,Right Foot,,,,"[56.0, 1.6]",,Ground Pass,,7.864477,,,,Benoît Trémoulinas,27483.0,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,186,Sevilla,213,['e0cc90c2-933a-4290-af81-42210d9421f4'],26,,,,,,,,,,,,,,,,,Sevilla,213,00:36:26.456,Pass,
,,,,,,,,,,,,,,,,2.577325,,,,,,,,,,,,,61593f3d-fad9-4921-a2d1-da00ad70308d,2527,,"[64.3, 4.3]",3825781,81,,,,,0.36556137,,Right Foot,,,,"[114.2, 23.4]",,High Pass,,53.430515,,,,Daniel Filipe Martins Carriço,6825.0,,,,Free Kick,2,From Free Kick,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,187,Sevilla,213,['424ed937-cf84-42e6-b5ce-35846fc6901d'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:36:54.999,Pass,
,,,,,,,,,,,,,,,,3.024182,,,,,,,,,,,,,1933e521-cd9d-4998-8bc9-88421df8163b,2530,,"[7.0, 44.1]",3825781,82,,,,,-1.5784298,,Right Foot,,,,"[6.8, 17.9]",,Ground Pass,,26.200764,,,,José Antonio Dorado Ramírez,11543.0,,,,Goal Kick,2,From Goal Kick,Juan Carlos Martín Corral,24255.0,,Goalkeeper,188,Rayo Vallecano,360,['87973c27-a340-4439-aac4-48a889cf478e'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:08.619,Pass,
,,,,,,,,,,,,,,,,0.048589,,,,,,,,,,,,,d3323fc6-50b5-45bf-b5b1-ba0420c5415d,2533,,"[8.2, 20.8]",3825781,82,,,,,-0.088007376,,Right Foot,,,,"[11.6, 20.5]",,Ground Pass,,3.4132097,,Incomplete,,,,,,,,2,From Goal Kick,José Antonio Dorado Ramírez,11543.0,,Left Back,188,Rayo Vallecano,360,['4863bf7c-8e93-4ac0-91be-34687eebed61'],14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:14.228,Pass,
,,,,,,,,,,,,,,,,1.749697,,,,,,,,,,,,,6fc250bb-f357-4041-b899-3042dbfcdaac,2536,,"[120.0, 0.1]",3825781,82,,,,,1.6257648,,Right Foot,,,,"[117.7, 41.9]",,High Pass,True,41.863228,,Incomplete,,,,,True,Inswinging,Corner,2,From Corner,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,189,Sevilla,213,['95b3e1af-14e8-4b20-b90f-232681e57a8d'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:37:39.357,Pass,
,,,,,,,,,,,,,,,,3.418985,,,,,,,,,,,,,7d0f76d0-7b40-41c0-bda9-31dc43be9514,2543,,"[7.0, 36.1]",3825781,83,,,,,-0.41352242,,Right Foot,,,,"[68.3, 9.2]",,High Pass,,66.94251,,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Juan Carlos Martín Corral,24255.0,,Goalkeeper,190,Rayo Vallecano,360,['8e0ca1b7-e5aa-4dfd-847e-f01d37dcdabb'],7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:07.107,Pass,
,,,,,,,,,,,,,,,,1.137168,,,,,,,,,,,,,8e0ca1b7-e5aa-4dfd-847e-f01d37dcdabb,2544,,"[51.8, 70.9]",3825781,83,,,,True,-0.5008797,,,,,,"[65.5, 63.4]",,High Pass,,15.618579,,Incomplete,,,,,,,Recovery,2,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,190,Rayo Vallecano,360,"['7d0f76d0-7b40-41c0-bda9-31dc43be9514', 'b47ddb97-7e44-4abc-b615-1e5a1f94168a', 'deaaa649-e702-4c4a-8b0e-29fcf1ba0368']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:38:10.526,Pass,True
,,,,,,,,,,,,,,,,1.16101,,,,,,,,,,,,,50cbc086-d797-41e5-9cf4-0fdd10c3f465,2548,,"[47.7, 16.7]",3825781,83,,,,,3.1149323,,Right Foot,,,,"[40.2, 16.9]",,Ground Pass,,7.502666,,,,José Antonio Dorado Ramírez,11543.0,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,190,Rayo Vallecano,360,['55c6c77e-f66b-49bc-9989-3ea3b78f8438'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:13.056,Pass,
,,,,,,,,,,,,,,,,0.264724,,,,,,,,,,,,,4800bd8e-4516-4a35-adfc-06ee21dfdf48,2550,,"[40.5, 17.5]",3825781,83,,,,,-0.7531513,,Left Foot,,,,"[43.7, 14.5]",,Ground Pass,,4.3863425,,Incomplete,,,,,,,,2,From Goal Kick,José Antonio Dorado Ramírez,11543.0,,Left Back,190,Rayo Vallecano,360,['b37d2c4b-8dfc-47fb-9638-f0c7cc4e2831'],14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:14.217,Pass,
,,,,,,,,,,,,,,,,0.144512,,,,,,,,,,,,,b0b1bc45-27c9-48bd-a65f-5dcdd10fec1d,2554,,"[116.8, 58.4]",3825781,83,,,,,-1.94513,,Right Foot,,,,"[115.7, 55.6]",,Low Pass,,3.0083218,,Incomplete,,,,,,,,2,From Goal Kick,Yevhen Konoplyanka,8523.0,,Right Wing,190,Rayo Vallecano,360,['1737d01e-c9ac-4c6c-a434-fef97cb45835'],20,,,,,,,,,,,,,,,,,Sevilla,213,00:38:20.030,Pass,
,,,,,,,,,,,,,,,,1.778541,,,,,,,,,,,,,2c85a4bf-b73d-4d8b-9cf3-cd4a052fea74,2556,,"[120.0, 80.0]",3825781,83,,,,,-1.7725587,,Right Foot,,,,"[111.9, 40.4]",,High Pass,,40.41992,,Incomplete,True,,,,,Outswinging,Corner,2,From Corner,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,191,Sevilla,213,['e9e288f4-f9a3-43ed-a03f-3b345a7e4b1d'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:38:41.288,Pass,
,,,,,,,,,,,,,,,,1.829318,,,,,,,,,,,,,78e0b501-848c-4db1-a9f7-c856ed3c9dc0,2558,,"[90.3, 53.4]",3825781,83,,,,,0.6455758,,Head,,,,"[105.7, 65.0]",,High Pass,,19.28004,,Incomplete,,Yevhen Konoplyanka,8523.0,,,,Recovery,2,From Corner,Jorge Andújar Moreno,6672.0,,Right Back,191,Sevilla,213,"['798f4316-f8ce-4240-8490-5a661f7516e4', 'b09693ac-deef-455d-9bc5-8197827659c9']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:38:45.265,Pass,
,,,,,,,,,,,,,,,,1.781432,,,,,,,,,,,,,b09693ac-deef-455d-9bc5-8197827659c9,2560,,"[14.4, 15.1]",3825781,83,,,,,0.069755636,,Head,,,,"[37.3, 16.7]",,Low Pass,,22.955828,,,,Pablo Hernández Domínguez,4711.0,,,,Recovery,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,192,Rayo Vallecano,360,"['72eed3d0-a9ce-42ff-a6c8-88322ef97464', '78e0b501-848c-4db1-a9f7-c856ed3c9dc0']",47,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:47.094,Pass,
,,,,,,,,,,,,,,,,1.167175,,,,,,,,,,,,,7cb0542f-bd3a-4810-a9e9-6605f608f7f9,2562,,"[37.3, 16.7]",3825781,83,,,,,2.1930993,,Right Foot,,,,"[30.7, 25.9]",,Ground Pass,,11.322544,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,,Left Midfield,192,Rayo Vallecano,360,['7bfa26fa-3053-4bdd-9d3e-a3c084825863'],48,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:48.876,Pass,
,,,,,,,,,,,,,,,,0.944121,,,,,,,,,,,,,67ea883d-2231-41d9-9b74-851f2968e8d3,2566,,"[31.7, 25.7]",3825781,83,,,,,0.81241864,,Right Foot,,,,"[42.5, 37.1]",,Low Pass,,15.703503,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,192,Rayo Vallecano,360,['a5c27d76-5135-4760-830c-ee8ab6bf1966'],50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:50.209,Pass,
,,,,,,,,,,,,,,,,2.04971,,,,,,,,,,,,,8165e062-a7e3-45e2-91d4-72282d0378df,2569,,"[62.6, 56.4]",3825781,83,,,,,1.2757456,,Right Foot,,,,"[68.8, 76.8]",,Ground Pass,,21.32135,,,,Adrián Embarba Blázquez,11539.0,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,,Right Center Forward,192,Rayo Vallecano,360,['5c1103ab-e83c-4c6a-bd09-0b04b7fc62c5'],54,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:54.146,Pass,
,,,,,,,,,,,,,,,,0.099879,,,,,,,,,,,,,a3b65b8c-3558-4ad8-80af-3ad6db7340b3,2572,,"[78.2, 79.7]",3825781,84,,,,,-0.48447794,,Right Foot,,,,"[82.0, 77.7]",,Low Pass,,4.2941823,,Incomplete,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,,Right Midfield,192,Rayo Vallecano,360,['52a8f1d2-5297-4e8e-94cc-1efd86bce892'],1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:01.187,Pass,
,,,,,,,,,,,,,,,,1.711146,,,,,,,,,,,,,9d660395-5051-4c03-a4c7-fbf40528adc9,2574,,"[96.2, 55.4]",3825781,84,,,,,-0.69276786,,Left Foot,,,,"[116.2, 38.8]",,High Pass,,25.991537,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,Recovery,2,Regular Play,Adrián Embarba Blázquez,11539.0,,Right Midfield,192,Rayo Vallecano,360,"['01b9190e-3b3b-4a3e-a043-79a55cbd09dc', '1955900f-d80b-49db-97f4-206e46b53954']",4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:04.238,Pass,
,,,,,,,,,,,,,,,,3.057992,,,,,,,,,,,,,2adcff4b-2e16-446e-b4c1-53ba813c4168,2578,,"[11.8, 49.7]",3825781,84,,,,,0.8019451,,Keeper Arm,,,,"[32.6, 71.2]",,Ground Pass,,29.914713,,,,Éver Maximiliano David Banega,5504.0,,,,,2,From Keeper,Sergio Rico González,6823.0,,Goalkeeper,193,Sevilla,213,['591f88a0-8062-4be4-b9c1-12b43ea521a0'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:39:07.265,Pass,
,,,,,,,,,,,,,,,,1.578601,,,,,,,,,,,,,d361f76c-500e-4d0e-9bd0-865197356f87,2582,,"[47.1, 41.4]",3825781,84,,,,,-1.2519057,,Right Foot,,,,"[57.5, 9.9]",,Ground Pass,,33.17243,,,,Michael Krohn-Dehli,6356.0,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,193,Sevilla,213,['cc18ff80-d75f-47b5-9a65-e53bcc0695d8'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:39:14.214,Pass,
,,,,,,,,,,,,,,,,1.704717,,,,,,,,,,,,,1e9b8505-a7f1-4e88-9353-7d6bcd2147c9,2585,,"[72.8, 13.9]",3825781,84,,,,,-0.43810573,,Right Foot,,,,"[95.0, 3.5]",,Ground Pass,,24.5153,,,,Benoît Trémoulinas,27483.0,,,,,2,From Keeper,Michael Krohn-Dehli,6356.0,,Left Wing,193,Sevilla,213,['084d8e2a-087e-48e3-9935-57b12740ff35'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:39:18.711,Pass,
,,,,,,,,,,,,,,,,0.08908,,,,,,,,,,,,,36e716b4-2aa2-439b-8857-dfa63121b4e3,2588,,"[111.9, 11.6]",3825781,84,,,,,1.7475052,,Left Foot,,,,"[111.4, 14.4]",,Low Pass,,2.8442926,,Incomplete,,,,,,,,2,From Keeper,Benoît Trémoulinas,27483.0,,Left Back,193,Sevilla,213,['9f917fc1-b9bf-4395-896e-c732ba09bcb7'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:39:23.562,Pass,
,,,,,,,,,,,,,,,,2.096307,,,,,,,,,,,,,430a213f-f976-4a35-a1c9-54dd3ca57dff,2590,,"[120.0, 0.1]",3825781,84,,,,,1.7222472,,Right Foot,,,,"[113.3, 44.0]",,High Pass,True,44.408333,,Incomplete,,,,,True,Inswinging,Corner,2,From Corner,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,194,Sevilla,213,['70869bf2-a72f-4c89-ba00-1c7955c2708c'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:39:44.646,Pass,
,,,,,,,,,,,,,,,,1.861059,,,,,,,,,,,,,4a4f8983-86b1-4c44-afd6-1c8dfb2f844d,2593,,"[11.6, 28.8]",3825781,84,,,,,-0.83351964,,Keeper Arm,,,,"[28.4, 10.3]",,Ground Pass,,24.989798,,,,Diego Javier Llorente Ríos,6713.0,,,,,2,From Keeper,Juan Carlos Martín Corral,24255.0,,Goalkeeper,195,Rayo Vallecano,360,['88903c2f-0306-4929-ad0a-37125244c4ca'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:57.714,Pass,
,,,,,,,,,,,,,,,,0.943041,,,,,,,,,,,,,9f68a3ee-b234-4891-8144-3d41e1bb8b28,2596,,"[44.4, 14.8]",3825781,85,,,,,1.6164498,,Right Foot,,,,"[43.5, 34.5]",,Ground Pass,,19.720547,,,,Roberto Trashorras Gayoso,26848.0,,,,,2,From Keeper,Diego Javier Llorente Ríos,6713.0,,Left Center Back,195,Rayo Vallecano,360,['6343acd9-e262-4685-9c44-8f47e6b271f1'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:03.364,Pass,
,,,,,,,,,,,,,,,,1.056006,,,,,,,,,,,,,484dcd1f-19c7-469d-906c-39d577134204,2599,,"[52.9, 27.6]",3825781,85,,,,,-1.8229795,,Right Foot,,,,"[48.7, 11.3]",,Ground Pass,,16.832409,,,,Diego Javier Llorente Ríos,6713.0,,,,,2,From Keeper,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,195,Rayo Vallecano,360,['e621c423-0816-45fb-a477-e44a176169cc'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:08.211,Pass,
,,,,,,,,,,,,,,,,0.938493,,,,,,,,,,,,,ccd3c9b0-e42f-4167-8a11-1430806e87a4,2602,,"[51.1, 12.5]",3825781,85,,,,,-0.62980336,,Right Foot,,,,"[62.9, 3.9]",,Ground Pass,,14.60137,,,,Pablo Hernández Domínguez,4711.0,,,,,2,From Keeper,Diego Javier Llorente Ríos,6713.0,,Left Center Back,195,Rayo Vallecano,360,['e54f06f1-9201-41fe-8645-5f51aae5c837'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:10.543,Pass,
,,,,,,,,,,,,,,,,2.481574,,,,,,,,,,,,,6cb9ee02-ab68-4727-b996-468ff42f05af,2608,,"[86.8, 7.2]",3825781,85,,,,,1.0401196,,Right Foot,True,,,"[106.4, 40.6]",,High Pass,,38.72622,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Pablo Hernández Domínguez,4711.0,,Left Midfield,196,Rayo Vallecano,360,['8e511842-ef01-48b4-aa66-73192414db41'],34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:34.269,Pass,
,,,,,,,,,,,,,,,,0.935932,,,,,,,,,,,,,6fab1e7b-1b7c-40b1-98da-3c7ebcc66612,2613,,"[34.0, 29.3]",3825781,85,,,,,-1.7467359,,Right Foot,,,,"[32.4, 20.3]",,Ground Pass,,9.141116,,,,Benoît Trémoulinas,27483.0,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,,Left Wing,197,Sevilla,213,['20bc56c2-b4f5-47ea-bcde-ff48ff321845'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:40:40.041,Pass,
