50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.460177,,,,,,,,,,,,,750c33b1-6c11-4b82-8ca5-d8c83197bfba,1852,,,"[69.4, 51.5]",3825682,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssef El-Arabi,27109.0,Center Forward,95,Atlético Madrid,212,,21,,,,,,,,,,,,,,,,,Granada,1049,00:00:21.525,Pressure,
,,,,,,,,,,,,,,,,,2.833638,,,,,,,,,,,,,a0159735-ecbd-4d62-9938-92e41b140756,1856,,,"[56.5, 56.4]",3825682,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,95,Atlético Madrid,212,"['69015544-386f-49c2-8bb6-492550ddb0ff', '78a45101-57b0-470e-afb5-8c54b930fec0', 'bf83a612-92bf-4019-96aa-fb312c789545']",23,,,,,,,,,,,,,,,,,Granada,1049,00:00:23.318,Pressure,
,,,,,,,,,,,,,,,,,0.456739,,,,,,,,,,,,,9dd4c159-b3e1-4ed5-81e8-e767e7b524f9,1863,,,"[28.7, 72.4]",3825682,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,95,Atlético Madrid,212,['f1e7fcbb-84ea-4b77-bcd1-03c78eb8be0f'],30,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.501,Pressure,
,,,,,,,,,,,,,,,,,0.582968,,,,,,,,,,,,,8757b816-21fe-4ac1-8955-3feb90e41d7b,1920,,,"[44.1, 20.9]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,100,Granada,1049,['fd6b8046-6cb0-4ba7-9681-a3de713ff970'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:25.373,Pressure,
,,,,,,,,,,,True,,,,,,0.476558,,,,,,,,,,,,,92d5614c-85a3-4721-b24e-3cc93d50b697,1925,,,"[69.4, 45.1]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,101,Atlético Madrid,212,"['2ce74559-4893-4dc0-8dbe-5348fa9dac37', 'dc57b1a0-5fed-4638-a103-a92a1ca0e3c1']",28,,,,,,,,,,,,,,,,,Granada,1049,00:02:28.111,Pressure,
,,,,,,,,,,,,,,,,,0.457717,,,,,,,,,,,,,b298d830-6a3d-4596-8b31-c385ffffd88e,1930,,,"[70.9, 70.3]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Wing,101,Atlético Madrid,212,"['5542af9b-6658-4b9a-a96a-eced008d5574', 'f49ef0a9-2c35-49f3-8803-7d3e13c1d422']",32,,,,,,,,,,,,,,,,,Granada,1049,00:02:32.875,Pressure,
,,,,,,,,,,,,,,,,,0.582672,,,,,,,,,,,,,7ea64f5f-ffa2-47e6-8e77-589209de5f48,1937,,,"[63.6, 67.1]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adalberto Peñaranda Maestre,6847.0,Right Wing,102,Atlético Madrid,212,"['9877569a-57c1-4aa5-9f6c-db5988971a47', 'abaa795b-3398-4998-8506-8b1f71f0f9f7']",47,,,,,,,,,,,,,,,,,Granada,1049,00:02:47.238,Pressure,
,,,,,,,,,,,,,,,,,0.327611,,,,,,,,,,,,,d5233013-7cd4-47c8-a3f2-b0276840f7d8,1939,,,"[54.2, 65.2]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,102,Atlético Madrid,212,"['9b324a4a-3579-41d8-a64b-ea4cbfb172cd', '9c30657f-e439-4783-b9c1-c2f6d9392c8c', 'f9ee2572-68ec-4a5f-af9d-e02e04b600a9']",47,,,,,,,,,,,,,,,,,Granada,1049,00:02:47.957,Pressure,
,,,,,,,,,,,,,,,,,0.495825,,,,,,,,,,,,,050d01ab-ffc5-4499-93f9-bea4ba030c37,1954,,,"[27.9, 66.5]",3825682,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dimitri Foulquier,4546.0,Right Back,102,Atlético Madrid,212,['d475748e-f586-4098-83e3-e817aaf0750f'],53,,,,,,,,,,,,,,,,,Granada,1049,00:02:53.827,Pressure,
,,,,,,,,,,,,,,,,,0.853264,,,,,,,,,,,,,b8c035e8-be00-415d-8d9f-be2a4a700ce6,1981,,,"[82.6, 15.8]",3825682,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,103,Granada,1049,['51bf14b1-568b-4222-9e9c-266f3c5bc5d7'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:42.053,Pressure,
,,,,,,,,,,,,,,,,,0.97067,,,,,,,,,,,,,908c5929-3d56-48a5-8400-d1ac47d1e0f5,1998,,,"[14.6, 69.7]",3825682,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,104,Atlético Madrid,212,['5ded1991-577a-4451-8231-297ddeef76ae'],51,,,,,,,,,,,,,,,,,Granada,1049,00:03:51.924,Pressure,
,,,,,,,,,,,,,,,,,0.336678,,,,,,,,,,,,,039442fd-f3aa-42cf-a008-30d5fc48cba7,2011,,,"[52.7, 11.5]",3825682,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,106,Granada,1049,"['5fa16956-8c6f-45f8-ba91-581189643c29', '7b8ef588-9498-41bb-a691-0b6cb89a5a04']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:48.990,Pressure,
,,,,,,,,,,,,,,,,,0.57311,,,,,,,,,,,,,cc2d67e1-3257-4273-8746-5797fa381dc3,2016,,,"[43.5, 18.1]",3825682,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,106,Granada,1049,['df6300e4-aae2-4774-935b-f09bf0513e8f'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:51.002,Pressure,
,,,,,,,,,,,,,,,,,0.195829,,,,,,,,,,,,,75b6f310-a1c6-4181-a0fa-4f469b51f4a0,2031,,,"[45.8, 47.9]",3825682,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,107,Atlético Madrid,212,,59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:59.918,Pressure,
,,,,,,,,,,,,,,,,,0.175166,,,,,,,,,,,,,4987c9f4-6664-4694-b50e-30771af392f0,2037,,,"[73.2, 39.7]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,107,Atlético Madrid,212,['e4b52ded-45df-4eb0-a95b-65ec05ceb3d9'],1,,,,,,,,,,,,,,,,,Granada,1049,00:05:01.422,Pressure,
,,,,,,,,,,,,,,,,,0.343464,,,,,,,,,,,,,102ac245-06e8-4f2f-a642-9a477c73e71a,2038,,,"[73.4, 41.6]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,107,Atlético Madrid,212,['b711bba3-40e2-4629-bca0-90650b269f77'],2,,,,,,,,,,,,,,,,,Granada,1049,00:05:02.093,Pressure,
,,,,,,,,,,,,,,,,,1.093319,,,,,,,,,,,,,39550ddb-5260-455a-8ee9-1cc2d38328d7,2048,,,"[20.2, 66.0]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Right Back,107,Atlético Madrid,212,['6e4e95b1-7d3a-4961-a5f3-5bc1008ee094'],10,,,,,,,,,,,,,,,,,Granada,1049,00:05:10.046,Pressure,
,,,,,,,,,,,,,,,,,0.589039,,,,,,,,,,,,,062dc00b-004e-4e0d-8dbd-5a33cb6acc31,2050,,,"[12.7, 63.5]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,107,Atlético Madrid,212,['058940d2-e107-471c-83d8-d074a45595b8'],12,,,,,,,,,,,,,,,,,Granada,1049,00:05:12.051,Pressure,
,,,,,,,,,,,,,,,,,0.182524,,,,,,,,,,,,,058940d2-e107-471c-83d8-d074a45595b8,2051,,,"[108.1, 13.0]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,107,Atlético Madrid,212,['062dc00b-004e-4e0d-8dbd-5a33cb6acc31'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:12.274,Pressure,True
,,,,,,,,,,,True,,,,,,0.602313,,,,,,,,,,,,,2c49f7ea-1b41-4ed0-b118-e33df1f6c11c,2054,,,"[103.8, 7.0]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,107,Atlético Madrid,212,['04ef34d1-acc0-4995-ad01-fac9c096a547'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:13.309,Pressure,
,,,,,,,,,,,True,,,,,,1.453028,,,,,,,,,,,,,1245e028-d14e-4131-8d9b-f7f2cefb0143,2057,,,"[110.0, 9.6]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,107,Atlético Madrid,212,"['4d965b83-7bb7-4479-b8ed-83b3ee1e1e1b', '8f087bff-242f-49ae-a697-7a59bb2cdd12', 'f32081dc-1b5b-49dc-b4e7-610959ee3240']",15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:15.250,Pressure,
,,,,,,,,,,,,,,,,,0.482084,,,,,,,,,,,,,69571a97-f618-413e-abbc-128d1ec56157,2064,,,"[36.0, 64.5]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,107,Atlético Madrid,212,['336c1b3b-d0b7-45e3-a297-702213088ce9'],20,,,,,,,,,,,,,,,,,Granada,1049,00:05:20.233,Pressure,
,,,,,,,,,,,True,,,,,,0.342677,,,,,,,,,,,,,336c1b3b-d0b7-45e3-a297-702213088ce9,2065,,,"[82.4, 17.3]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,107,Atlético Madrid,212,"['4a0f2b1a-441e-4348-9f9c-6fd5159df702', '69571a97-f618-413e-abbc-128d1ec56157', 'c1193302-79f7-42c7-bef9-b3fd999084e0']",20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:20.493,Pressure,True
,,,,,,,,,,,True,,,,,,0.602662,,,,,,,,,,,,,81f774cf-32de-4571-81d9-a6194969a83f,2084,,,"[71.1, 48.3]",3825682,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,108,Granada,1049,['a763532b-0d4f-427f-8e98-38c8f6fb8ff7'],39,,,,,,,,,,,,,,,,,Granada,1049,00:05:39.560,Pressure,
,,,,,,,,,,,,,,,,,2.085794,,,,,,,,,,,,,c61d9de6-1f5a-41d7-a1be-11d12104f3ab,2127,,,"[82.0, 37.0]",3825682,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Center Forward,108,Granada,1049,['9d0c5a73-facf-415e-900d-3af6541675a9'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:18.905,Pressure,
,,,,,,,,,,,,,,,,,0.292559,,,,,,,,,,,,,625962fc-d8da-4555-bce9-1e6ecc3d576b,2128,,,"[76.4, 26.5]",3825682,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,108,Granada,1049,,21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:21.313,Pressure,
,,,,,,,,,,,,,,,,,0.249265,,,,,,,,,,,,,3c0e9fd3-2677-4e74-be9c-ba664f84ef4d,2138,,,"[25.7, 56.0]",3825682,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,108,Granada,1049,['bf1dbddb-f197-41b3-9336-ac9b82516624'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:35.648,Pressure,
,,,,,,,,,,,,,,,,,0.323652,,,,,,,,,,,,,98aa3485-5be9-418d-9f68-c3e16c335a1b,2151,,,"[43.7, 47.9]",3825682,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabriel Fernández Arenas,6384.0,Right Center Midfield,109,Granada,1049,,24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:24.692,Pressure,
,,,,,,,,,,,,,,,,,0.452239,,,,,,,,,,,,,3836e1f7-33d2-4856-bd45-c77ed382fa6b,2162,,,"[25.9, 48.3]",3825682,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Left Center Midfield,109,Granada,1049,['46e5f8ac-b1a2-416f-ac06-ac76de28f788'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:34.854,Pressure,
,,,,,,,,,,,,,,,,,0.875444,,,,,,,,,,,,,d2877e89-1d74-4a0a-9345-b1587f1e0d7c,2178,,,"[40.3, 50.2]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,110,Atlético Madrid,212,"['3a145d48-1e83-43b2-834f-f308b496b46a', '83e62215-fa19-4f57-9c81-415d4c08c476']",11,,,,,,,,,,,,,,,,,Granada,1049,00:08:11.546,Pressure,
,,,,,,,,,,,,,,,,,0.328342,,,,,,,,,,,,,28420a72-f9cb-4724-af3f-71d53397eaef,2188,,,"[24.0, 70.7]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adalberto Peñaranda Maestre,6847.0,Right Wing,110,Atlético Madrid,212,,21,,,,,,,,,,,,,,,,,Granada,1049,00:08:21.949,Pressure,
,,,,,,,,,,,,,,,,,0.578534,,,,,,,,,,,,,d810f7f6-a934-4e18-8093-3c590794d5e3,2191,,,"[28.1, 70.9]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adalberto Peñaranda Maestre,6847.0,Right Wing,110,Atlético Madrid,212,"['519be746-17bd-408c-bb45-ed2252f4293b', 'c2fa2d0b-c223-4db9-bcd2-77f43bd6f080']",24,,,,,,,,,,,,,,,,,Granada,1049,00:08:24.340,Pressure,
,,,,,,,,,,,,,,,,,0.46243,,,,,,,,,,,,,965884ec-738d-43e0-9b3f-3b871bea29fb,2199,,,"[27.4, 75.0]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,110,Atlético Madrid,212,['5aa5943e-9d56-4cee-a5da-766c3896767f'],27,,,,,,,,,,,,,,,,,Granada,1049,00:08:27.306,Pressure,
,,,,,,,,,,,,,,,,,1.887133,,,,,,,,,,,,,ab7c9579-58b1-4676-9335-cb37dfe909ff,2201,,,"[44.3, 71.8]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Center Forward,110,Atlético Madrid,212,"['645c95bb-ecc1-4316-9a37-35669453888b', '8f435a13-4dda-4ec3-9d7c-0be5fe4cff48', 'ba10ca63-c59c-4793-bba0-4510060ccd7e']",29,,,,,,,,,,,,,,,,,Granada,1049,00:08:29.894,Pressure,
,,,,,,,,,,,,,,,,,0.466642,,,,,,,,,,,,,4c7f9f9f-d424-410b-8c8b-eb2735d9807f,2207,,,"[68.1, 55.3]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,110,Atlético Madrid,212,"['0048f75f-a8a6-415b-a753-2ad4f5c9c82a', 'e78ac4d8-629a-4746-aa8a-72423ed390d7']",37,,,,,,,,,,,,,,,,,Granada,1049,00:08:37.555,Pressure,
,,,,,,,,,,,,,,,,,0.589743,,,,,,,,,,,,,ef839fcf-261e-4ffb-8042-f2bb10315c07,2211,,,"[72.4, 23.7]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,110,Atlético Madrid,212,"['7a401403-23c8-412f-8c9e-5fc82287900e', 'bfb6d630-3a21-46c4-9ce6-6f84bbbd80ca']",40,,,,,,,,,,,,,,,,,Granada,1049,00:08:40.996,Pressure,
,,,,,,,,,,,True,,,,,,0.609418,,,,,,,,,,,,,6e92507c-3df6-425c-bce5-7afafbbf843d,2217,,,"[26.8, 44.4]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,110,Atlético Madrid,212,"['043d93a5-4e4c-4fcd-83e0-6c85c451e398', '19d51ca0-7406-4e8a-b222-7146b3f8e39e']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:44.973,Pressure,
,,,,,,,,,,,,,,,,,0.455953,,,,,,,,,,,,,4b5f1669-192c-4e27-a7bc-31c40228bfa7,2220,,,"[93.5, 58.8]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Center Forward,110,Atlético Madrid,212,,47,,,,,,,,,,,,,,,,,Granada,1049,00:08:47.061,Pressure,
,,,,,,,,,,,,,,,,,0.721264,,,,,,,,,,,,,eb71d3a0-7871-476c-a8eb-b2b0be502e73,2227,,,"[93.7, 53.0]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Center Forward,110,Atlético Madrid,212,"['966bf1f0-9210-477a-9c3d-5e8d36a81887', 'eae59fc4-4fd8-4f98-9f1d-22f39e45c76b']",49,,,,,,,,,,,,,,,,,Granada,1049,00:08:49.455,Pressure,
,,,,,,,,,,,,,,,,,0.330176,,,,,,,,,,,,,aa096482-89cb-4903-b8a8-bbd3f419816a,2234,,,"[98.0, 48.1]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Rochina Naixes,6680.0,Right Center Midfield,110,Atlético Madrid,212,['b82e0761-03b4-4ca1-b9c0-79ccd17fa638'],52,,,,,,,,,,,,,,,,,Granada,1049,00:08:52.023,Pressure,
,,,,,,,,,,,,,,,,,0.474527,,,,,,,,,,,,,37fdc238-3a53-4402-8d7b-f918529b9fec,2239,,,"[82.0, 39.5]",3825682,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,110,Atlético Madrid,212,,59,,,,,,,,,,,,,,,,,Granada,1049,00:08:59.500,Pressure,
,,,,,,,,,,,,,,,,,2.189086,,,,,,,,,,,,,83f0d2dc-beb3-498f-9ff8-1f6a09dcac14,2323,,,"[38.8, 18.3]",3825682,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,113,Granada,1049,['9f69f49b-f600-45b7-b924-540c703ade08'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:48.898,Pressure,
,,,,,,,,,,,True,,,,,,0.339283,,,,,,,,,,,,,a9b169f7-feef-4a58-a6ac-b663ee73cc4b,2352,,,"[79.4, 33.5]",3825682,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,116,Atlético Madrid,212,"['a663c9f7-53e4-4f29-ae82-1ca45d6fa15b', 'ecb0ebd8-2de7-4155-9934-a7d34f1f8d78']",20,,,,,,,,,,,,,,,,,Granada,1049,00:11:20.238,Pressure,
,,,,,,,,,,,True,,,,,,0.716031,,,,,,,,,,,,,30820a88-d066-4398-829a-30f872719e5e,2354,,,"[76.0, 51.5]",3825682,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,116,Atlético Madrid,212,"['d4edff6b-cb59-47f7-9456-9681b4591a56', 'd6d40d9d-d706-4f0b-a371-40f179acd8e3']",21,,,,,,,,,,,,,,,,,Granada,1049,00:11:21.328,Pressure,
,,,,,,,,,,,,,,,,,0.323363,,,,,,,,,,,,,fc68c259-8ca9-425d-9194-0c3c0f58853c,2371,,,"[59.1, 8.7]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,118,Granada,1049,"['0225708f-100b-4c6b-acf5-63ed9b4613c4', 'f894635d-0c05-43d2-9eb5-8046ebf6a16a']",0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:00.650,Pressure,
,,,,,,,,,,,True,,,,,,0.728086,,,,,,,,,,,,,2d06d1eb-1bf3-43b9-8f77-ba3fb49f4030,2390,,,"[69.3, 45.7]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,120,Granada,1049,"['71498f81-5a15-4798-8c62-7dd02f4e116a', 'a83fa08f-396e-4849-bc20-86bbf981100b']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:26.055,Pressure,
,,,,,,,,,,,True,,,,,,0.458791,,,,,,,,,,,,,25a84c08-0bb8-446b-94cd-035477300018,2393,,,"[72.1, 44.7]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,120,Granada,1049,['71498f81-5a15-4798-8c62-7dd02f4e116a'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:26.913,Pressure,
,,,,,,,,,,,,,,,,,0.338903,,,,,,,,,,,,,9ca37a20-7f23-423c-a03e-230d430bf648,2403,,,"[45.0, 72.7]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,121,Atlético Madrid,212,"['0f65e748-e3b3-4c41-82a5-9b2028c0b55f', 'd84841b8-f814-4166-b274-59d1fe445536']",38,,,,,,,,,,,,,,,,,Granada,1049,00:12:38.810,Pressure,
,,,,,,,,,,,,,,,,,0.480143,,,,,,,,,,,,,f8d5cb50-ac92-4ac2-96aa-928aa895232f,2407,,,"[44.1, 73.9]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,121,Atlético Madrid,212,"['58ede9ab-a933-4419-8bfb-41495dfcbb13', 'a03bbec0-9452-4697-97e8-c162eb434b44']",40,,,,,,,,,,,,,,,,,Granada,1049,00:12:40.758,Pressure,
,,,,,,,,,,,,,,,,,0.196254,,,,,,,,,,,,,dcfdd197-400f-4f2e-a36f-281032bbc963,2424,,,"[61.0, 35.0]",3825682,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,122,Granada,1049,"['71571e90-21ae-4e87-8d47-1d11e141c949', 'c1e8bb8c-6713-4b12-a981-772804a4683c']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:56.542,Pressure,
,,,,,,,,,,,,,,,,,0.460497,,,,,,,,,,,,,0605550c-4827-438a-a3e6-c067e30b124f,2458,,,"[67.9, 67.7]",3825682,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Right Back,123,Atlético Madrid,212,['7e36866a-9cfd-4439-bed4-bd0a9e34727c'],28,,,,,,,,,,,,,,,,,Granada,1049,00:13:28.320,Pressure,
,,,,,,,,,,,True,,,,,,0.435976,,,,,,,,,,,,,463dd6b2-9780-459a-ad97-dbd84e86c1f7,2463,,,"[52.0, 13.2]",3825682,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,124,Granada,1049,"['49aafd4c-4c35-4bd7-82f6-b06a4199e8aa', '87bdc68d-6068-426c-ab1f-4597a1d69129']",30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:30.871,Pressure,
,,,,,,,,,,,,,,,,,1.346613,,,,,,,,,,,,,954c1999-dbd2-4edd-ad23-b059acc21fd9,2483,,,"[25.3, 54.3]",3825682,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,124,Granada,1049,"['27d4bdff-ec2c-4ae0-aa26-83ed69301cce', 'a1d635a7-72ae-469e-9fe7-fa1ba042028d', 'c148922d-fdae-4cd1-b3ae-b592fc0ec1c9']",49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:49.726,Pressure,
,,,,,,,,,,,True,,,,,,0.334357,,,,,,,,,,,,,9f7383d1-9793-4fcf-937c-7d75e2273e2b,2492,,,"[80.5, 27.1]",3825682,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cristiano Biraghi,7158.0,Left Back,125,Atlético Madrid,212,"['a2679a0b-4249-4614-873a-059a3d4ed578', 'bc245089-8162-405f-855c-64f72fb533ae']",54,,,,,,,,,,,,,,,,,Granada,1049,00:13:54.032,Pressure,
,,,,,,,,,,,True,,,,,,0.466021,,,,,,,,,,,,,7b45b283-e453-440e-b90e-bff0dd6524e5,2496,,,"[67.0, 29.9]",3825682,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rubén Rochina Naixes,6680.0,Right Center Midfield,125,Atlético Madrid,212,['ceb578da-796a-4ec1-a6ba-28189e24672e'],56,,,,,,,,,,,,,,,,,Granada,1049,00:13:56.501,Pressure,
