50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f69784f-4e3e-4c97-b751-0b9ea426267f,467,,"[116.4, 9.1]",3825831,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,29,Valencia,207,['867143a3-55c7-458a-af20-c928d6bed184'],52,,,,,,,,,,,,,,,,,,Valencia,207,00:12:52.550,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b65b22c1-d876-4fd9-9811-c654782b40b3,484,,"[84.3, 21.6]",3825831,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando Llorente Torres,3486.0,Center Forward,31,Sevilla,213,['3e3c27d3-c88f-4dcd-a994-8c240f3be3fa'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:13:37.447,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1ec5dc7c-66e8-4a76-a570-616d85753691,555,,"[101.2, 42.8]",3825831,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Moreno Machado,5718.0,Right Wing,37,Valencia,207,['e13a8630-5a40-4002-b91a-57ca992c8753'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:16:57.592,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f86cf0b-4578-418e-b6c4-1221dc1c3129,559,,"[63.4, 32.7]",3825831,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,37,Valencia,207,,1,,,,,,,,,,,,,,,,,,Valencia,207,00:17:01.094,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6764ee2b-1615-425a-aee2-315e711d7c92,688,,"[70.6, 11.3]",3825831,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Krohn-Dehli,6356.0,Left Wing,47,Sevilla,213,['94631533-c956-480d-b4a0-a3e2925eb937'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:05.414,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,92b1eb54-1e3f-4a83-9cec-201fb025589d,692,,"[63.1, 69.0]",3825831,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,48,Valencia,207,,7,,,,,,,,,,,,,,,,,,Valencia,207,00:20:07.876,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,da205e78-6179-4ba6-88f4-a22eeb13bc9d,708,,"[3.3, 38.4]",3825831,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,48,Valencia,207,,15,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:15.673,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,728438ed-bb6d-460f-827b-cbb13cdd158f,731,,"[63.8, 27.0]",3825831,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,50,Sevilla,213,,54,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:54.194,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0a8542d-90c4-4050-bd51-01e90a164240,747,,"[84.8, 40.2]",3825831,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,50,Sevilla,213,,0,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:00.010,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba01381c-5195-43cb-9506-75368a216f82,772,,"[72.4, 45.8]",3825831,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,51,Sevilla,213,,51,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:51.190,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8c8464b-9d1b-46c2-b636-c50af5f3c2db,776,,"[33.0, 18.8]",3825831,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Javier Fuego Martínez,6751.0,Center Defensive Midfield,52,Valencia,207,,54,,,,,,,,,,,,,,,,,,Valencia,207,00:21:54.275,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e0fac48-5fd6-4f5b-af89-b449b10caf94,790,,"[98.1, 53.6]",3825831,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,52,Valencia,207,['b9249976-768f-41d5-abcd-17ed3e3846c2'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:22:06.888,Ball Recovery,True
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f8af058-cad4-45c0-840f-27ab23655234,838,,"[32.3, 28.9]",3825831,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,52,Valencia,207,,49,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:49.609,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38932b4c-68d1-4be6-bafc-a5e88b0e7782,880,,"[4.2, 47.7]",3825831,24,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,54,Valencia,207,['5a810cfc-7b03-4609-bdcf-00a8a7e350e5'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:24:00.965,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8139803-674d-44c3-a754-d2d9c11a8721,922,,"[63.5, 62.7]",3825831,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,56,Valencia,207,['318741a1-1256-4183-acda-68fc8bc10e5d'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:24:34.689,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e849ee0-0ff5-473a-8d15-aec2310b32b2,934,,"[30.6, 54.3]",3825831,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,57,Sevilla,213,,43,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:43.796,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e965a21-4f5d-4647-a0e2-bc8383733fa5,967,,"[13.1, 17.0]",3825831,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,59,Sevilla,213,,10,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:10.990,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46bb5362-6ebd-4ddf-903d-0c87b835556b,1053,,"[45.3, 7.6]",3825831,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,64,Valencia,207,,32,,,,,,,,,,,,,,,,,,Valencia,207,00:27:32.821,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0459d08-7dab-49fd-8d95-79689741f656,1076,,"[45.0, 23.3]",3825831,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,65,Valencia,207,,5,,,,,,,,,,,,,,,,,,Valencia,207,00:28:05.670,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,683c654f-76e5-4d09-81fe-02226efbd93e,1097,,"[74.1, 62.5]",3825831,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,67,Valencia,207,,50,,,,,,,,,,,,,,,,,,Valencia,207,00:28:50.624,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ac03d3d-1d00-49db-bd81-562a4ce07c33,1180,,"[91.9, 62.9]",3825831,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Moreno Machado,5718.0,Right Wing,71,Sevilla,213,['156d9fb1-fd4c-4c11-a36f-aa0f6a018a9c'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:31:17.661,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c43e2fa6-1450-4d5d-af2d-397a02580eae,1188,,"[7.5, 26.5]",3825831,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Julián Fazio,6349.0,Left Center Back,71,Sevilla,213,,21,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:21.873,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,484bcf02-40b9-4214-8913-9d991b53cdd7,1211,,"[54.3, 24.0]",3825831,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,André Filipe Tavares Gomes,10802.0,Left Center Midfield,74,Sevilla,213,,20,,,,,,,,,,,,,,,,,,Valencia,207,00:33:20.090,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a6c32941-57c3-4985-abfa-04990d40c763,1214,,"[14.6, 50.3]",3825831,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Sergio Rico González,6823.0,Goalkeeper,74,Sevilla,213,,24,,,,,,,,,,,,,,,,,,Sevilla,213,00:33:24.569,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bed9db14-4e1a-4fb9-801b-9dbc7ead70cd,1231,,"[54.3, 18.9]",3825831,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Julián Fazio,6349.0,Left Center Back,76,Sevilla,213,['87eda00e-a8f7-43cf-99e6-ab9805e016be'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:33:45.918,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39d06fdd-bd1d-4345-b1f0-3bae7f1fb698,1242,,"[43.7, 52.0]",3825831,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,77,Valencia,207,,51,,,,,,,,,,,,,,,,,,Valencia,207,00:33:51.019,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b52d2be-8047-49ff-8279-711d3d098246,1256,,"[12.9, 58.9]",3825831,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,78,Sevilla,213,,7,,,,,,,,,,,,,,,,,,Sevilla,213,00:34:07.266,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,89435fcd-8c7a-418b-8741-ee371da301ed,1292,,"[2.4, 14.3]",3825831,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,79,Valencia,207,['ac16d1ec-1ee8-4977-a62b-6b989da60a5e'],42,,,,,,,,,,,,,,,,,,Sevilla,213,00:34:42.745,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b0de149-a8f2-4ef1-b1b1-176f567879fc,1329,,"[52.4, 24.5]",3825831,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,81,Sevilla,213,,45,,,,,,,,,,,,,,,,,,Valencia,207,00:36:45.451,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebf6ceaa-1d4e-4bd9-a8fd-5acdd31cb331,1345,,"[69.8, 44.1]",3825831,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Krohn-Dehli,6356.0,Left Wing,81,Sevilla,213,,13,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:13.497,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e0f5d821-5a63-4a59-8670-2d81002cf642,1392,,"[24.9, 24.0]",3825831,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,82,Valencia,207,,47,,,,,,,,,,,,,,,,,,Valencia,207,00:37:47.066,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bfe0086f-1374-4dc7-a776-c6221148ac72,1403,,"[77.6, 72.7]",3825831,37,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Muñoz Muñoz,23802.0,Right Wing,82,Valencia,207,,54,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:54.399,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f84aa82-6e37-4ce8-90e9-4646e150a591,1467,,"[75.4, 69.1]",3825831,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,87,Valencia,207,['4e46c41f-1826-4959-989f-1c6d157b3a36'],22,,,,,,,,,,,,,,,,,,Valencia,207,00:39:22.863,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13f0fde1-43f2-4814-aa35-b6a09ddda960,1505,,"[9.2, 45.2]",3825831,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,92,Valencia,207,['5c8bc4d5-27f8-4151-a4fc-ad0be0a62ee3'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:42:08.234,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44b4684b-4d44-4042-922e-c337c444a566,1553,,"[54.7, 26.4]",3825831,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,92,Valencia,207,['1a956859-d04f-4013-b76d-d6362798736b'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:42:47.153,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f5ed585-2a96-4bf6-a624-f68288d39511,1572,,"[47.1, 7.9]",3825831,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,93,Sevilla,213,['674b34b5-adb3-4f68-9fbd-6ded388bf401'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:43:00.410,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17b98dcc-36e3-4cfb-bc5c-27b6fc54dfaa,1637,,"[65.5, 43.0]",3825831,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,95,Valencia,207,['7fad2595-58b7-4864-8153-d5c5431397d4'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:44:51.790,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea21f411-bb65-4bac-9693-35979cbd84c8,1648,,"[116.2, 56.3]",3825831,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Right Wing,95,Valencia,207,,5,,,,,,,,,,,,,,,,,,Valencia,207,00:45:05.807,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70907aab-8535-4257-9982-ce561c65f4fc,1654,,"[108.9, 37.2]",3825831,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,95,Valencia,207,,10,,,,,,,,,,,,,,,,,,Valencia,207,00:45:10.662,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1195380d-fd74-4bcc-a6dd-f05143298722,1691,,"[9.3, 41.4]",3825831,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,99,Sevilla,213,,45,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.235,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,492b917a-2039-4035-9850-8985e84f8df4,1774,,"[22.6, 7.3]",3825831,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,103,Valencia,207,,12,,,,,,,,,,,,,,,,,,Valencia,207,00:03:12.209,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,487cbe54-6831-45bd-9670-20685eb82498,1790,,"[33.7, 22.5]",3825831,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,104,Valencia,207,['255399b2-7373-4e3f-8e32-770d68dbeff4'],46,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:46.705,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a6c6cb5-37cd-400b-b195-10a77fe189ad,1909,,"[17.2, 76.3]",3825831,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shkodran Mustafi,3638.0,Right Center Back,127,Valencia,207,['9b12967d-4fa5-4ab8-aac4-4b68ee2ef89d'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:06:44.903,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb4fbdcf-7873-48fd-a0ad-9e709d0246ee,1921,,"[88.9, 25.5]",3825831,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,128,Sevilla,213,['7f78b208-561f-46d4-bf70-262859c86c1f'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:19.863,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e49584ba-e946-4773-9c1a-01ee9e15fff0,1925,,"[18.1, 22.6]",3825831,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,128,Sevilla,213,['6a7a9811-0d3b-4bd8-a717-1f76621105db'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:07:23.818,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5564edbd-ce6d-4201-a60e-574973db4b84,1934,,"[39.8, 11.8]",3825831,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,129,Valencia,207,['36264b72-60c6-4039-8b84-322f6e3b1399'],31,,,,,,,,,,,,,,,,,,Valencia,207,00:07:31.002,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96fb2eeb-dfda-40be-b2c0-95d6bf106d4a,1996,,"[16.1, 33.5]",3825831,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,134,Sevilla,213,['ed0af71f-27b4-4af0-a994-a1362e10fb31'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:09:26.774,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,348b04de-eb4f-4b0d-8e32-6715bec278d2,2007,,"[14.4, 76.8]",3825831,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,134,Sevilla,213,['5477f1b7-4733-4434-a44b-16a1be67345e'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:09:41.073,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c7a1e8c-f512-45d5-b86f-1b1802aed2d5,2044,,"[65.0, 70.1]",3825831,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,135,Valencia,207,['3e472a28-09b1-4e4b-9a1a-a35c507acd51'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:10:46.720,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,563271dc-502f-4907-9f5a-545343949182,2054,,"[70.8, 65.7]",3825831,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,135,Valencia,207,,53,,,,,,,,,,,,,,,,,,Valencia,207,00:10:53.916,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffddb7bb-6658-4ace-b339-0996f2433656,2064,,"[6.5, 40.5]",3825831,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,137,Sevilla,213,['09dccd00-156f-432f-9b20-9a92db8d5730'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:11:04.005,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78a4441d-bb04-4585-a747-41b07276a275,2106,,"[116.2, 75.6]",3825831,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Moreno Machado,5718.0,Right Wing,140,Valencia,207,,36,,,,,,,,,,,,,,,,,,Valencia,207,00:12:36.252,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8171ef55-f1e3-4e0f-8a8c-6893c2c2bd97,2109,,"[77.5, 45.6]",3825831,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,140,Valencia,207,,40,,,,,,,,,,,,,,,,,,Valencia,207,00:12:40.975,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,57c0cf90-5161-4be9-948f-58b9ccd73a53,2144,,"[23.9, 48.0]",3825831,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,142,Valencia,207,,52,,,,,,,,,,,,,,,,,,Sevilla,213,00:13:52.967,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00571746-4ad0-48a0-88e8-d3fb9184afd2,2207,,"[15.1, 54.7]",3825831,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,143,Valencia,207,['da733051-8c0c-489a-be30-30a4b51ebce3'],8,,,,,,,,,,,,,,,,,,Sevilla,213,00:15:08.816,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb92f048-2ef3-405f-9e5e-c77bdf75231d,2213,,"[41.5, 67.0]",3825831,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,143,Valencia,207,,14,,,,,,,,,,,,,,,,,,Sevilla,213,00:15:14.926,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5059f250-8039-491e-9af4-0f86ac1fb8bf,2231,,"[89.2, 42.4]",3825831,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,145,Valencia,207,,9,,,,,,,,,,,,,,,,,,Valencia,207,00:16:09.329,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,73570b8f-07ec-4e09-a082-06f71856a170,2232,,"[30.9, 37.7]",3825831,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Gameiro,6401.0,Left Defensive Midfield,146,Sevilla,213,,10,,,,,,,,,,,,,,,,,,Sevilla,213,00:16:10.367,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50483284-1671-4d0f-b259-5dc3718d8c0d,2264,,"[113.9, 40.2]",3825831,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,147,Valencia,207,,47,,,,,,,,,,,,,,,,,,Valencia,207,00:16:47.362,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39726641-2b18-40bc-925e-cefa31c4ccf1,2302,,"[74.8, 70.5]",3825831,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,149,Sevilla,213,,1,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:01.502,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0fbae99-2925-4315-a7a6-624c6f1afd41,2415,,"[39.0, 33.5]",3825831,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,153,Valencia,207,['ff5b8049-f99a-471f-890f-33da13432c87'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:21:08.938,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b44bac3c-f651-4758-842a-1b032a1b395c,2438,,"[81.9, 29.9]",3825831,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Nicolás Pérez,5741.0,Right Center Midfield,156,Valencia,207,,23,,,,,,,,,,,,,,,,,,Valencia,207,00:22:23.647,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b18da5c-481d-4c67-a49b-ae82830b728e,2450,,"[111.5, 16.2]",3825831,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Center Forward,158,Valencia,207,,57,,,,,,,,,,,,,,,,,,Valencia,207,00:22:57.273,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6be3e8e-4dec-4118-9319-23d69ca8b7d1,2480,,"[43.6, 62.0]",3825831,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,160,Valencia,207,,24,,,,,,,,,,,,,,,,,,Valencia,207,00:23:24.390,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38d9db31-31e1-49dd-9045-da1146035bca,2583,,"[10.3, 17.5]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,167,Sevilla,213,['1de3542c-d9a6-47db-ab54-3b36a7c33171'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:27:10.306,Ball Recovery,
