bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.540999,,,,,,,,,,,,,,74e6e658-4449-4724-bcfb-f6ddf0f5d11a,88,,"[30.8, 40.8]",3825615,1,,,,,0.49949208,,Left Foot,,,,"[79.0, 67.1]",,High Pass,,54.90838,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,4,Espanyol,214,['fbf7cade-a266-4c2e-a35e-5c75f5fc054f'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:01:26.959,Pass,
,,,,,,,,,,,,,,,,2.928411,,,,,,,,,,,,,,5a124bbc-a5dc-47b9-851a-1b7db0e6341d,91,,"[77.9, 67.1]",3825615,1,,,,,0.057713613,,Head,,,,"[100.4, 68.4]",,High Pass,,22.537525,,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,4,Espanyol,214,"['2cef8389-8dc4-43ec-bd14-782032f5da54', 'bf5e5bda-856c-41c4-982b-cac7377ff3b8']",29,,,,,,,,,,,,,,,,,Espanyol,214,00:01:29.500,Pass,
,,,,,,,,,,,,,,,,3.673136,,,,,,,,,,,,,,0a332260-db65-48e4-8f31-a806eb7df9fb,95,,"[55.9, 78.0]",3825615,1,,,,True,-2.6556885,,,,,,"[32.8, 65.8]",,Low Pass,,26.123743,,,,,Álvaro González Soberón,6762.0,,,,,Recovery,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,4,Espanyol,214,"['28d35905-2b0c-49c9-a56f-cc61a3e2a77e', 'cae690e4-b112-4ae9-a4cc-8f84e22db629']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:01:36.811,Pass,True
,,,,,,,,,,,,,,,,2.530985,,,,,,,,,,,,,,fa938dcb-b286-49ab-9b99-6a6c1530aa67,98,,"[32.8, 60.9]",3825615,1,,,,,-0.08753087,,Right Foot,,,,"[81.8, 56.6]",,High Pass,,49.188313,,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,4,Espanyol,214,"['49f61c71-6cd5-4bba-81bc-5195d055ea53', 'bbce8546-cbc7-4af5-a7e5-5eb23b8dc8c7']",46,,,,,,,,,,,,,,,,,Espanyol,214,00:01:46.411,Pass,
,,,,,,,,,,,,,,,,3.193579,,,,,,,,,,,,,,bbce8546-cbc7-4af5-a7e5-5eb23b8dc8c7,100,,"[38.3, 23.5]",3825615,1,,,,,2.9787128,,Head,,,,"[9.7, 28.2]",,Low Pass,,28.983616,,,,,Alberto García Cabrera,11537.0,,,,,Recovery,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,5,Sporting Gijón,1041,"['a8dd7cea-1d68-44d1-8a25-9bd60b9f6326', 'fa938dcb-b286-49ab-9b99-6a6c1530aa67']",48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:48.942,Pass,
,,,,,,,,,,,,,,,,2.741347,,,,,,,,,,,,,,433c4377-946c-45f6-8f0b-aac684c41e21,104,,"[10.1, 36.3]",3825615,2,,True,,,0.23021959,,Drop Kick,,,,"[80.5, 52.8]",,High Pass,,72.30775,,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,5,Sporting Gijón,1041,"['266da4d8-e3ef-451e-863f-db8ba9c9fd20', '774bfb7f-1a79-44d1-a133-aad11beab5d6']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:04.712,Pass,
,,,,,,,,,,,,,,,,2.328376,,,,,,,,,,,,,,266da4d8-e3ef-451e-863f-db8ba9c9fd20,106,,"[39.6, 27.3]",3825615,2,,,,True,0.83637434,,,,,,"[58.2, 47.9]",,High Pass,,27.754639,,,Incomplete,,Víctor Sánchez Mata,6758.0,,,,,Recovery,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,5,Sporting Gijón,1041,"['17d7c0be-7e56-445d-b24f-bae6d6c46726', '433c4377-946c-45f6-8f0b-aac684c41e21', '9edad1e8-096b-4043-a392-3c40d291539e', 'a6944500-4d96-4694-9bf7-67eddf795d50']",7,,,,,,,,,,,,,,,,,Espanyol,214,00:02:07.453,Pass,True
,,,,,,,,,,,,,,,,0.057945,,,,,,,,,,,,,,aab1092f-6224-403d-8377-238d484e7f1a,111,,"[61.4, 25.0]",3825615,2,,,,True,-0.3332443,,,,,,"[64.0, 24.1]",,High Pass,,2.7513633,,,Incomplete,,Alejandro Menéndez Díez,23994.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,5,Sporting Gijón,1041,"['6654a286-5783-40f9-a786-0d033fd973bc', '83cf35eb-0214-499f-a11b-a2a5a9d88b4d', 'bb812798-0962-4600-a8e7-f5baaccc4c23']",10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:10.863,Pass,True
,,,,,,,,,,,,,,,,0.869001,,,,,,,,,,,,,,28ad810e-d1d7-4e0a-a37d-12bbc57c8f90,117,,"[57.4, 1.6]",3825615,2,,,,,3.055387,,Right Foot,,,,"[49.3, 2.3]",,Ground Pass,,8.130191,,,,,Roberto Canella Suárez,24686.0,,,,,,1,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,5,Sporting Gijón,1041,['d08ad32e-3114-449d-bbb4-990dfd8aee85'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:15.376,Pass,
,,,,,,,,,,,,,,,,0.669819,,,,,,,,,,,,,,8a9a61c0-5e80-4be4-8be9-72a32412e63f,120,,"[49.3, 2.3]",3825615,2,,,,,1.0374091,,Left Foot,,,,"[55.5, 12.8]",,Ground Pass,,12.1938505,,,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,5,Sporting Gijón,1041,['9b2d9ba8-191e-4618-8c6b-b6fbf4de6d1f'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:16.732,Pass,
,,,,,,,,,,,,,,,,0.987883,,,,,,,,,,,,,,8c8cf886-c371-4e6f-b80d-4436406e8377,124,,"[52.5, 11.9]",3825615,2,,,,,1.8307699,,Right Foot,,,,"[44.6, 41.6]",,Ground Pass,,30.73272,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,5,Sporting Gijón,1041,"['654b0cd3-267a-442b-9672-aea5249d626f', '95dbbae9-a598-46e2-a6cd-04771135674e']",18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:18.365,Pass,True
,,,,,,,,,,,,,,,,1.59176,,,,,,,,,,,,,,bef2afcd-9ad1-43df-97d7-6c7b10a6e70b,127,,"[51.2, 47.6]",3825615,2,,,,,1.1397781,,Right Foot,,,,"[63.8, 75.0]",,Ground Pass,,30.158249,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,5,Sporting Gijón,1041,['f0ce88d3-87a5-4f2e-9f85-af78e80f261e'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:22.344,Pass,
,,,,,,,,,,,,,,,,1.219099,,,,,,,,,,,,,,c3a6923a-e33b-40cb-8e3b-76b1f6527698,130,,"[68.5, 72.0]",3825615,2,,,,,-1.8028055,,Left Foot,,,,"[64.2, 53.8]",,Ground Pass,,18.701069,,,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,5,Sporting Gijón,1041,['606809f1-b575-41a5-a12a-aa7ae1150f50'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:26.060,Pass,
,,,,,,,,,,,,,,,,0.730297,,,,,,,,,,,,,,bfab8580-0bca-464e-82e0-50c04125e535,133,,"[69.4, 54.1]",3825615,2,,,,,-0.0489804,,Left Foot,,,,"[79.6, 53.6]",,Ground Pass,,10.212248,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,5,Sporting Gijón,1041,['8aa75add-0cd0-401d-a845-0df9203fc28f'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:28.494,Pass,
,,,,,,,,,,,,,,,,0.842143,,,,,,,,,,,,,,d647a13e-09fe-4718-b136-72f7606a9044,136,,"[80.7, 53.6]",3825615,2,,,,,2.794531,,Left Foot,,,,"[76.0, 55.3]",,Ground Pass,,4.9979997,True,,Incomplete,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,5,Sporting Gijón,1041,['3a59fd6b-bf51-4e8b-b780-39c2da8a5e83'],29,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:29.319,Pass,
,,,,,,,,,,,,,,,,0.353458,,,,,,,,,,,,,,3a59fd6b-bf51-4e8b-b780-39c2da8a5e83,137,,"[44.1, 24.8]",3825615,2,,,,,1.080839,,Left Foot,,,,"[46.5, 29.3]",,Ground Pass,,5.1,,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Recovery,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,6,Espanyol,214,"['41a7f74a-505f-45a2-be9a-b886a17b60d1', 'd647a13e-09fe-4718-b136-72f7606a9044']",30,,,,,,,,,,,,,,,,,Espanyol,214,00:02:30.161,Pass,
,,,,,,,,,,,,,,,,1.09441,,,,,,,,,,,,,,e5051323-612e-4990-9d23-164aeeb6f3f9,140,,"[49.7, 32.0]",3825615,2,,,,,1.5707964,,Left Foot,,,,"[49.7, 48.9]",,Ground Pass,,16.9,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,6,Espanyol,214,['77d4565a-6317-424e-8361-0bca4dabe5f2'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:02:32.038,Pass,
,,,,,,,,,,,,,,,,1.175824,,,,,,,,,,,,,,8ebef056-bc9f-498e-b059-a33f609d53bd,145,,"[50.7, 50.4]",3825615,2,,,,,0.62241244,,Right Foot,,,,"[63.8, 59.8]",,Ground Pass,,16.123585,,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,6,Espanyol,214,['30f2503c-9a8a-4bca-898e-fd3e51381e87'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:02:35.025,Pass,
,,,,,,,,,,,,,,,,1.133725,,,,,,,,,,,,,,d16bebe0-b9ee-4195-a7f6-943ff66797a7,153,,"[39.0, 17.9]",3825615,2,,,,,0.14308329,,Right Foot,,,,"[50.8, 19.6]",,Ground Pass,,11.921828,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,Recovery,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,7,Sporting Gijón,1041,"['8184d1e2-b9bf-457a-a872-8e0dbca2139c', 'b5d41bdb-c665-4359-a927-7057279005d0']",39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:39.525,Pass,True
,,,,,,,,,,,,,,,,1.516156,,,,,,,,,,,,,,ca590faf-b093-4900-98c0-ec80cc63a387,163,,"[62.9, 23.7]",3825615,3,,,,,1.998684,,Right Foot,,,,"[52.0, 47.6]",,Ground Pass,,26.268232,,,,,Luis Hernández Rodríguez,6561.0,,,,,Free Kick,1,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,8,Sporting Gijón,1041,['5add9bdb-b332-4418-994f-dc60f4e3cb7e'],15,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:15.226,Pass,
,,,,,,,,,,,,,,,,0.935509,,,,,,,,,,,,,,3c7b8bd2-4805-4205-a318-2f0632419c47,166,,"[52.0, 47.6]",3825615,3,,,,,-1.0636978,,Right Foot,,,,"[56.5, 39.5]",,Ground Pass,,9.2660675,,,,,Ignacio Cases Mora,18925.0,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,['285d4413-db1d-4f5f-a985-cd2e0c2dcb0d'],17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:17.651,Pass,
,,,,,,,,,,,,,,,,0.998192,,,,,,,,,,,,,,c176ab72-2577-45c8-88d6-a5c949f66640,169,,"[56.1, 38.9]",3825615,3,,,,,2.0713398,,Left Foot,,,,"[49.7, 50.6]",,Ground Pass,,13.336041,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,8,Sporting Gijón,1041,['d4f0b584-7dc9-4f3e-b0cf-02b7ab9bd8a8'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:19.323,Pass,
,,,,,,,,,,,,,,,,1.351143,,,,,,,,,,,,,,fb07ce09-bd1a-4759-97fc-665f37aa8985,172,,"[49.7, 50.6]",3825615,3,,,,,-1.9124813,,Right Foot,,,,"[39.6, 22.2]",,Ground Pass,,30.142494,,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,['0aefdb71-0cc3-4726-92b5-56cda09c8fac'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:21.117,Pass,
,,,,,,,,,,,,,,,,1.249682,,,,,,,,,,,,,,b0af84c1-c7c2-41fc-b2fe-e23344c809e2,175,,"[38.6, 24.1]",3825615,3,,,,,0.08847807,,Right Foot,,,,"[51.0, 25.2]",,Ground Pass,,12.448695,,,,,Sergio Álvarez Díaz,13107.0,,,,,,1,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,8,Sporting Gijón,1041,['73ac1418-fab7-4379-84d9-6a8b723ca156'],23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:23.256,Pass,
,,,,,,,,,,,,,,,,1.6826,,,,,,,,,,,,,,3ccb6033-fc4a-48f3-bf80-61d93a95709d,178,,"[56.5, 22.8]",3825615,3,,,,,-1.1713756,,Right Foot,,,,"[64.9, 2.9]",,Ground Pass,,21.600231,,,,,Roberto Canella Suárez,24686.0,,,,,,1,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,8,Sporting Gijón,1041,['25ea885f-a2d8-4a74-83b0-0053f5369d0c'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:26.216,Pass,
,,,,,,,,,,,,,,,,0.767383,,,,,,,,,,,,,,0cdaa17a-362b-462d-884e-ac5943cda1f3,181,,"[68.5, 3.6]",3825615,3,,,,,-0.11343499,,Left Foot,,,,"[76.4, 2.7]",,Ground Pass,,7.9511003,,,,,Alejandro Menéndez Díez,23994.0,,,,,,1,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,8,Sporting Gijón,1041,['814623d7-f754-4659-ada9-cabead37d3b7'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:28.821,Pass,
,,,,,,,,,,,,,,,,0.854786,,,,,,,,,,,,,,60e20e60-93b1-4e35-9e1b-e27a51ac819d,184,,"[69.2, 4.4]",3825615,3,,,,,2.7659523,,Left Foot,,,,"[62.1, 7.2]",,Ground Pass,,7.632169,,,,,Sergio Álvarez Díaz,13107.0,,,,,,1,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Wing,8,Sporting Gijón,1041,['4d58af89-47cd-40c2-9fb6-4ca81003f9ea'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:31.383,Pass,
,,,,,,,,,,,,,,,,1.428337,,,,,,,,,,,,,,d8bd8fac-052f-408c-b676-0b3af748307a,187,,"[57.0, 10.4]",3825615,3,,,,,2.782822,,Right Foot,,,,"[39.4, 17.0]",,Ground Pass,,18.796808,,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,8,Sporting Gijón,1041,['c75c5b39-2d03-4b06-88dc-5e956dc6676f'],33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:33.869,Pass,
,,,,,,,,,,,,,,,,1.119105,,,,,,,,,,,,,,2c5a16b9-1127-444d-92f2-8d5af769f201,190,,"[38.6, 18.5]",3825615,3,,,,,1.3899579,,Right Foot,,,,"[43.5, 45.3]",,Ground Pass,,27.244265,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,8,Sporting Gijón,1041,['059be74b-5495-4368-86bf-3004de94af2f'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:36.285,Pass,
,,,,,,,,,,,,,,,,0.907843,,,,,,,,,,,,,,2437b187-aabe-4267-bcc0-f56b8e4da11e,193,,"[44.8, 48.7]",3825615,3,,,,,-0.75800776,,Right Foot,,,,"[52.3, 41.6]",,Ground Pass,,10.327633,,,,,Ignacio Cases Mora,18925.0,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,['8cb72d6f-75e5-46d5-94ee-f982e890fbf9'],40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:40.192,Pass,
,,,,,,,,,,,,,,,,0.91223,,,,,,,,,,,,,,a1d1e6c7-6190-47e4-a52a-9cd54b8dc89b,196,,"[51.2, 45.9]",3825615,3,,,,,1.801016,,Left Foot,,,,"[49.7, 52.3]",,Ground Pass,,6.5734315,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,8,Sporting Gijón,1041,['8c912400-78bd-48e4-95cc-440e5db8ad0c'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:41.638,Pass,
,,,,,,,,,,,,,,,,3.406244,,,,,,,,,,,,,,c2c1abba-5e39-47d9-8438-e313f774651a,199,,"[50.3, 54.5]",3825615,3,,,,,-0.09275632,,Right Foot,,,,"[106.2, 49.3]",,High Pass,,56.14134,,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,"['3bc999b9-0425-41ed-980a-ad96bc29262b', 'e2c013f2-5736-4bc6-a739-d1be8f3c7b4b']",43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:43.475,Pass,
,,,,,,,,,,,,,,,,3.089969,,,,,,,,,,,,,,d43d8ce4-a9ba-41f7-a24c-82cbe1625359,204,,"[15.9, 37.4]",3825615,3,,,,,-0.4851786,,Left Foot,,,,"[74.7, 6.4]",,High Pass,,66.471344,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,8,Sporting Gijón,1041,['5d795c4a-3ab5-44c2-ad8f-87729ae8ae76'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:03:54.779,Pass,
,,,,,,,,,,,,,,,,0.881823,,,,,,,,,,,,,,091fb1fd-ea8a-4a16-b587-cbf85f41aa9a,209,,"[33.4, 66.7]",3825615,3,,,,,0.80078155,,Right Foot,,,,"[39.8, 73.3]",,Low Pass,,9.193476,,,,,Alberto Lora Ramos,26633.0,,,,,Recovery,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,"['2a8aba71-17c1-4251-b373-4a8bcc903867', 'b11265c2-63a8-486b-8cff-16b57e52e0bf']",59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:59.743,Pass,True
,,,,,,,,,,,,,,,,1.393201,,,,,,,,,,,,,,726a68cd-7401-4bcc-bdf3-42f67a106c9a,213,,"[33.4, 73.9]",3825615,4,,,,,-1.8679329,,Left Foot,,,,"[25.5, 48.1]",,Ground Pass,,26.9824,,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,8,Sporting Gijón,1041,"['a17edcdc-9321-4b44-9739-96d8bdd8020f', 'f96aa309-4807-4267-a470-2171dd937eaf']",1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:01.873,Pass,True
,,,,,,,,,,,,,,,,0.928473,,,,,,,,,,,,,,63af3526-1740-4190-bc42-1a0910526ad5,217,,"[19.5, 51.3]",3825615,4,,,,,1.5270742,,Right Foot,,,,"[20.2, 67.3]",,Ground Pass,,16.015305,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,8,Sporting Gijón,1041,"['1b44d3d1-8e1b-4469-95fd-0a4a65f26e4a', '7931801d-2648-4f12-9840-49b60b903d13']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:04.578,Pass,True
,,,,,,,,,,,,,,,,3.369369,,,,,,,,,,,,,,fa9da864-a5a0-48c7-8ef5-09a09a5e59a4,220,,"[20.2, 67.7]",3825615,4,,,,,-0.50458646,,Right Foot,,,,"[64.2, 43.4]",,High Pass,,50.264202,,,Incomplete,,,,,,,,,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,['47909a3b-8b73-46c2-8b88-918645dea3e2'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:05.547,Pass,
,,,,,,,,,,,,,,,,2.537473,,,,,,,,,,,,,,47909a3b-8b73-46c2-8b88-918645dea3e2,221,,"[55.9, 36.7]",3825615,4,,,,,-0.24941322,,Head,,,,"[87.7, 28.6]",,High Pass,,32.81539,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,8,Sporting Gijón,1041,"['32c59639-7c65-4cb6-9259-4a2f98265417', 'fa9da864-a5a0-48c7-8ef5-09a09a5e59a4']",8,,,,,,,,,,,,,,,,,Espanyol,214,00:04:08.916,Pass,
,,,,,,,,,,,,,,,,1.33606,,,,,,,,,,,,,,32c59639-7c65-4cb6-9259-4a2f98265417,222,,"[32.4, 51.5]",3825615,4,,,,,0.099089615,,Head,,,,"[49.5, 53.2]",,High Pass,,17.184296,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,8,Sporting Gijón,1041,"['15bd614d-e2cd-481e-92f8-44f237134272', '47909a3b-8b73-46c2-8b88-918645dea3e2']",11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:11.454,Pass,
,,,,,,,,,,,,,,,,1.037975,,,,,,,,,,,,,,15bd614d-e2cd-481e-92f8-44f237134272,223,,"[70.6, 26.9]",3825615,4,,,,,-0.51339906,,Right Foot,,,,"[80.0, 21.6]",,Low Pass,,10.7912,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,9,Espanyol,214,"['32c59639-7c65-4cb6-9259-4a2f98265417', 'f5db9c40-6ec0-4eee-a82c-d1640943d402']",12,,,,,,,,,,,,,,,,,Espanyol,214,00:04:12.790,Pass,
,,,,,,,,,,,,,,,,0.743389,,,,,,,,,,,,,,c94164f5-58ea-4ddd-bacf-a27345dc2f03,226,,"[80.0, 21.3]",3825615,4,,,,,1.005647,,Right Foot,,,,"[82.6, 25.4]",,Ground Pass,,4.8548946,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,9,Espanyol,214,['bdb48dfd-d19b-490d-a5bc-5ca359dc6907'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:04:13.868,Pass,
,,,,,,,,,,,,,,,,1.119306,,,,,,,,,,,,,,2fb79ae1-f523-4292-a50d-1e6d92d2b9f5,229,,"[86.0, 20.7]",3825615,4,,,,,-1.0892935,,Left Foot,,,,"[91.8, 9.6]",,Ground Pass,,12.523977,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,9,Espanyol,214,['91d86d49-9c12-4859-9603-28aed8d6f3c1'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:04:15.854,Pass,
,,,,,,,,,,,,,,,,0.51251,,,,,,,,,,,,,,d73af1fb-1060-44f4-98a6-658d4f1c059a,233,,"[93.7, 14.1]",3825615,4,,,,,1.6833619,,Left Foot,,,,"[92.4, 25.6]",,Ground Pass,,11.573245,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,9,Espanyol,214,"['138eb392-80ca-4271-afa0-b51b9663227d', '359775ae-27e5-464e-820b-b50d3e99dfba']",18,,,,,,,,,,,,,,,,,Espanyol,214,00:04:18.257,Pass,True
,,,,,,,,,,,,,,,,1.651985,,,,,,,,,,,,,,216bed54-150f-4463-ba64-34692ffb4e9d,236,,"[92.4, 25.6]",3825615,4,,,,,1.5707964,,Left Foot,,,,"[92.4, 32.9]",,Ground Pass,,7.3,,,Incomplete,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,9,Espanyol,214,"['88e4d10f-8847-48c2-821d-6f0c3394dbaa', 'af5cbcd5-3064-4899-864a-bc4f171a2eb3']",18,,,,,,,,,,,,,,,,,Espanyol,214,00:04:18.809,Pass,
,,,,,,,,,,,,,,,,0.905049,,,,,,,,,,,,,,06a2e2c5-fbff-4c88-804a-eace709ac276,241,,"[27.9, 49.8]",3825615,4,,,,,0.66104317,,Right Foot,,,,"[44.1, 62.4]",,Ground Pass,,20.523157,,,Incomplete,,Alen Halilović,6926.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,9,Espanyol,214,"['034e5abd-98eb-47bf-816c-63aaebf86fa6', 'bfd7ae33-d64d-45da-9d11-9d6b128d5c57', 'f6ec303f-36ae-416c-b983-bbdc86a247f9']",21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:21.377,Pass,True
