bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.053,,,,,,,,,,,7cb1fbb0-7e8e-4a0a-82f9-31bc204b7b4b,3349,,"[33.0, 24.0]",7546,78,,0.4636476,,,Right Foot,,,,"[43.0, 29.0]",Ground Pass,11.18034,,Pedro Jesús Aquino Sánchez,5526.0,,,,,Recovery,2,Regular Play,Anderson Santamaría Bardales,5738.0,Left Center Back,162,Peru,784,['7c85b7b0-123e-47eb-94d6-1cf686b368b3'],55,,,,,,,,,,,,,,,,,,Peru,784,00:33:55.880,Pass,
,,,,,,,,,,,,,2.0,,,,,,,,,,,3f5c73a2-47ca-4186-90cb-b2783de713a0,3353,,"[48.0, 35.0]",7546,79,,1.7004988,,,Right Foot,,,,"[45.0, 58.0]",Ground Pass,23.194826,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,162,Peru,784,['cc8d25a7-1bbb-4914-aa2b-8df2a5f931d6'],1,,,,,,,,,,,,,,,,,,Peru,784,00:34:01.040,Pass,
,,,,,,,,,,,,,3.413,,,,,,,,,,,7a28ad63-68f9-48d1-a869-8298ecd58fbc,3355,,"[45.0, 57.0]",7546,79,,0.62319934,,,Right Foot,,,,"[77.0, 80.0]",Ground Pass,39.40812,Out,André Martín Carrillo Díaz,3632.0,,,,,,2,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,162,Peru,784,['72c93117-5f27-43ff-b440-16e745f3caa0'],3,,,,,,,,,,,,,,,,,,Peru,784,00:34:03.040,Pass,
,,,,,,,,,,,,,1.94,,,,,,,,,,,aa84b2d0-5c00-434a-adf8-3f2bedc4140a,3359,,"[39.0, 10.0]",7546,79,,1.7644184,,,Right Foot,,,,"[29.0, 61.0]",Ground Pass,51.971146,,Benjamin Pavard,5476.0,,True,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,163,France,771,['ca889d53-7a3b-4426-be83-ff4860e79f8c'],33,,,,,,,,,,,,,,,,,,France,771,00:34:33.693,Pass,
,,,,,,,,,,,,,1.92,,,,,,,,,,,185d4785-8836-4c35-87d5-49be9ebb3e01,3363,,"[29.0, 64.0]",7546,79,,0.38050637,,,Right Foot,,,,"[49.0, 72.0]",Ground Pass,21.540659,,Ousmane Dembélé,5477.0,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Right Back,163,France,771,"['5dda7d54-a58d-416c-a530-5b24969025de', 'f40662b4-c1a1-44e3-8f2d-24ff10d6d0fe']",36,,,,,,,,,,,,,,,,,,France,771,00:34:36.533,Pass,True
,,,,,,,,,,,,,0.8,,,,,,,,,,,b0eccac4-532f-4ce9-8d09-107c4be1702f,3366,,"[51.0, 71.0]",7546,79,,-0.9272952,,,Right Foot,,,,"[57.0, 63.0]",Ground Pass,10.0,,Nabil Fekir,2948.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,163,France,771,['5ed59dda-594e-4add-a528-e956e9f4ef88'],40,,,,,,,,,,,,,,,,,,France,771,00:34:40.453,Pass,
,,,,,,,,,,,,,2.293,,,,,,,,,,,20f97413-1aa2-4f59-aeb1-5be97123b3da,3372,,"[67.0, 67.0]",7546,81,,-0.36717382,,,Right Foot,,,,"[106.0, 52.0]",High Pass,41.785164,,Olivier Giroud,3604.0,,,,,Free Kick,2,From Free Kick,Raphaël Varane,5485.0,Right Center Back,164,France,771,['011ad021-7df0-42b9-a9ad-c233433f8aae'],2,,,,,,,,,,,,,,,,,,France,771,00:36:02.600,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,b6ab644d-25f1-4330-a100-6a89f817f0b6,3374,,"[106.0, 52.0]",7546,81,,-2.2142975,bd632119-1980-4652-9366-18687f559cf5,,Head,,,,"[103.0, 48.0]",Low Pass,5.0,,Ousmane Dembélé,5477.0,True,,,,,2,From Free Kick,Olivier Giroud,3604.0,Center Forward,164,France,771,['ffdb4082-4617-4d3f-90c7-56f1876f3cf8'],5,,,,,,,,,,,,,,,,,,France,771,00:36:05.173,Pass,
,,,,,,,,,,,,,5.56,,,,,,,,,,,775ef3a3-db05-40ae-afc0-893a5978c6f5,3384,,"[38.0, 69.0]",7546,81,,-0.4891198,,,Right Foot,,,,"[100.0, 36.0]",High Pass,70.23532,Incomplete,,,,,,,,2,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,165,Peru,784,['7d49e886-fd76-4a53-b6f7-e564adefda54'],41,,,,,,,,,,,,,,,,,,Peru,784,00:36:41.960,Pass,
,,,,,,,,,,,,,2.493,,,,,,,,,,,7d49e886-fd76-4a53-b6f7-e564adefda54,3385,,"[21.0, 45.0]",7546,81,,0.11710875,,,Left Foot,,,,"[55.0, 49.0]",High Pass,34.234486,Incomplete,Olivier Giroud,3604.0,,,,,Recovery,2,Regular Play,Benjamin Pavard,5476.0,Right Back,165,Peru,784,"['5ca3d329-b7ee-453c-bddc-a04d5cae6113', '775ef3a3-db05-40ae-afc0-893a5978c6f5', 'ca75b540-22d9-4ac8-beb8-a8a7bac4c48c']",47,,,,,,,,,,,,,,,,,,France,771,00:36:47.520,Pass,
,,,,,,,,,,,,,1.813,,,,,,,,,,,f2f12a76-2707-470d-951d-ea64134782e0,3390,,"[67.0, 35.0]",7546,81,,2.4393358,,,Left Foot,,,,"[54.0, 46.0]",High Pass,17.029387,,Christian Guillermo Martín Ramos Garagay,5530.0,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,165,Peru,784,"['1e2c8a5e-fb19-4d16-8fdb-98bcf948b1db', '6c0ebdf6-afb5-4b09-a84a-44577da8dcfe']",50,,,,,,,,,,,,,,,,,,Peru,784,00:36:50.680,Pass,True
,,,,,,,,,,,,,1.453,,,,,,,,,,,bd9ad8a2-66f2-45cf-a390-033678561712,3393,,"[65.0, 52.0]",7546,81,,1.4559197,,,Right Foot,,,,"[68.0, 78.0]",Ground Pass,26.172504,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,,2,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,165,Peru,784,['584155c1-8858-41b4-bb1f-bf1d66a90cbd'],56,,,,,,,,,,,,,,,,,,Peru,784,00:36:56.320,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,,b0f44daf-976c-4907-8dc0-83f9e0c258d3,3396,,"[69.0, 78.0]",7546,81,,-0.055498507,,,Right Foot,,,,"[87.0, 77.0]",Ground Pass,18.027756,,André Martín Carrillo Díaz,3632.0,,,,,,2,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,165,Peru,784,['53e3575d-3b0f-4f9c-a92c-e76c6d82fe1b'],58,,,,,,,,,,,,,,,,,,Peru,784,00:36:58.720,Pass,
,,,,,,,,,,,,,0.893,,,,,,,,,,,e9fc4e30-5c7b-4690-bb7f-77f016268c53,3401,,"[86.0, 77.0]",7546,82,,3.1415927,,,Left Foot,,,,"[80.0, 77.0]",Ground Pass,6.0,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,,,2,Regular Play,André Martín Carrillo Díaz,3632.0,Right Wing,165,Peru,784,"['b7997666-8e5c-4800-92c3-f2ccafb93b4c', 'e0c37297-c9b7-48b1-a245-3b84f4fdbdb0']",0,,,,,,,,,,,,,,,,,,Peru,784,00:37:00.200,Pass,True
,,,,,,,,,,,,,2.48,,,,,,,,,,,31beb1f9-6f61-4f87-8d98-b11b562d309b,3412,,"[51.0, 13.0]",7546,82,,0.14784937,,,Left Foot,,,,"[98.0, 20.0]",High Pass,47.518417,,Olivier Giroud,3604.0,,,,,Free Kick,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,167,France,771,['66209014-76e9-4c34-84b7-f9b9ccfaa4b1'],31,,,,,,,,,,,,,,,,,,France,771,00:37:31.800,Pass,
,,,,,,,,,,,,,1.665,,,,,,,,,,,6342d110-b398-4a3b-a59d-8a6b90ebac91,3415,,"[98.0, 20.0]",7546,82,,2.7610862,,,Head,,,,"[93.0, 22.0]",High Pass,5.3851647,Incomplete,Blaise Matuidi,4375.0,,,,,,2,From Free Kick,Olivier Giroud,3604.0,Center Forward,167,France,771,"['508f313c-daba-42f4-aff6-7d11ddc5a3af', '801f77b0-61f4-4f5a-bd10-55e36286f6ce', 'ed820fb5-ec4e-43dd-96ae-95413f81acf7']",34,,,,,,,,,,,,,,,,,,France,771,00:37:34.415,Pass,True
,,,,,,,,,,,,,1.68,,,,,,,,,,,d740504a-a7d7-4b34-b8eb-dc4694354db7,3420,,"[33.0, 61.0]",7546,82,,-0.49394137,,,Right Foot,,,,"[46.0, 54.0]",Ground Pass,14.764823,,Raúl Mario Ruidíaz Misitich,5533.0,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,168,Peru,784,"['516663f4-c0c9-4281-bbf2-4943399b7444', 'd2d23dfb-d98d-4de5-b1a4-dd3e87205532']",36,,,,,,,,,,,,,,,,,,Peru,784,00:37:36.960,Pass,True
,,,,,,,,,,,,,1.093,,,,,,,,,,,2d019997-27ba-48ce-b674-14d866c9a188,3422,,"[47.0, 54.0]",7546,82,,-2.4980915,,,Right Foot,,,,"[39.0, 48.0]",Ground Pass,10.0,,Édison Michael Flores Peralta,5525.0,,,,,,2,Regular Play,Raúl Mario Ruidíaz Misitich,5533.0,Left Wing,168,Peru,784,['a10b14ab-2bf8-4e1c-b5c3-f6868e7fc997'],38,,,,,,,,,,,,,,,,,,Peru,784,00:37:38.640,Pass,
,,,,,,,,,,,,,2.213,,,,,,,,,,,17b576c0-0c83-4ad7-9b31-d877569c2cbb,3426,,"[38.0, 43.0]",7546,82,,-2.6779451,,,Left Foot,,,,"[28.0, 38.0]",Ground Pass,11.18034,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,Regular Play,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,168,Peru,784,['828e2341-a01c-4316-8286-b83d3eb77ba3'],40,,,,,,,,,,,,,,,,,,Peru,784,00:37:40.200,Pass,
,,,,,,,,,,,,,0.813,,,,,,,,,,,169bde65-882f-4be0-b5bf-fc1ef57bcc8c,3430,,"[27.0, 35.0]",7546,82,,1.9513026,,,Left Foot,,,,"[25.0, 40.0]",Ground Pass,5.3851647,,Anderson Santamaría Bardales,5738.0,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,168,Peru,784,"['03825ccf-6e9c-4c50-841c-d1d388ed075e', 'fed78bf9-469d-4a92-b040-07d161520e24']",43,,,,,,,,,,,,,,,,,,Peru,784,00:37:43.360,Pass,True
,,,,,,,,,,,,,1.013,,,,,,,,,,,a15cb88e-5266-4212-b7fc-3fcf57ba8ca6,3434,,"[25.0, 40.0]",7546,82,,0.48995733,,,Right Foot,,,,"[40.0, 48.0]",Ground Pass,17.0,,Pedro Jesús Aquino Sánchez,5526.0,,,,,,2,Regular Play,Anderson Santamaría Bardales,5738.0,Left Center Back,168,Peru,784,['c5841270-ca99-4a40-813b-fe8dfbc9fb52'],44,,,,,,,,,,,,,,,,,,Peru,784,00:37:44.600,Pass,
,,,,,,,,,,,,,1.373,,,,,,,,,,,0633b489-7c93-4ce0-9731-7cb4c319ee3e,3439,,"[40.0, 47.0]",7546,82,,0.5123895,,,Right Foot,,,,"[56.0, 56.0]",Ground Pass,18.35756,,André Martín Carrillo Díaz,3632.0,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,168,Peru,784,"['9d7a3a62-6a5d-4b74-9212-7bdd3f33ccbd', 'cb318ade-b9cb-4d66-8b2d-3c206238509d']",46,,,,,,,,,,,,,,,,,,Peru,784,00:37:46.280,Pass,True
,,,,,,,,,,,,,2.92,,,,,,,,,,,f812b516-7259-4749-889e-adf26c383546,3449,,"[72.0, 77.0]",7546,83,,-1.0620666,,,Right Foot,,,,"[101.0, 25.0]",High Pass,59.5399,,Jefferson Agustín Farfán Guadalupe,5531.0,,True,,,Free Kick,2,From Free Kick,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,169,Peru,784,['1577451e-4a3e-47dc-92da-83192e06b197'],16,,,,,,,,,,,,,,,,,,Peru,784,00:38:16.680,Pass,
,,,,,,,,,,,,,1.053,,,,,,,,,,,6da6f24f-0aad-4508-b6ff-881295438dbf,3453,,"[94.0, 19.0]",7546,83,,-2.2974386,,,Right Foot,,,,"[86.0, 10.0]",Low Pass,12.0415945,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Free Kick,Jefferson Agustín Farfán Guadalupe,5531.0,Center Attacking Midfield,169,Peru,784,['a6847c40-0253-4793-9f4c-fe43fd08b2fa'],21,,,,,,,,,,,,,,,,,,Peru,784,00:38:21.960,Pass,
,,,,,,,,,,,,,1.093,,,,,,,,,,,e33341ee-c71f-4ad1-a6fe-f041459677a3,3456,,"[87.0, 10.0]",7546,83,,1.7234457,,,Left Foot,,,,"[85.0, 23.0]",Ground Pass,13.152946,,Édison Michael Flores Peralta,5525.0,,,,,,2,From Free Kick,Miguel Ángel Trauco Saavedra,5518.0,Left Back,169,Peru,784,['09fc8ffd-3d96-48ff-b0e4-2ca3ad0d20f5'],23,,,,,,,,,,,,,,,,,,Peru,784,00:38:23.040,Pass,
,,,,,,,,,,,,,0.493,,,,,,,,,,,016b16c1-763c-4f2e-9ce0-6e45d509219d,3461,,"[84.0, 19.0]",7546,83,,-1.0303768,,,Left Foot,,,,"[87.0, 14.0]",Ground Pass,5.8309517,Incomplete,,,,,,,,2,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,169,Peru,784,"['5e7dfcd5-3e0a-46f8-ae54-1c689cbb5ac6', 'a08ebb86-82fc-4c49-9f62-3b635281eadb']",25,,,,,,,,,,,,,,,,,,Peru,784,00:38:25.160,Pass,True
,,,,,,,,,,,,,1.693,,,,,,,,,,,4c77c0fe-2079-4111-8bbd-51e6fde34903,3463,,"[68.0, 7.0]",7546,83,,2.2531128,,,Right Foot,,,,"[55.0, 23.0]",Ground Pass,20.615528,,Anderson Santamaría Bardales,5738.0,,,,,Recovery,2,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,169,Peru,784,['86718b3c-86d3-4cb1-b072-bc9de4b68903'],28,,,,,,,,,,,,,,,,,,Peru,784,00:38:28.160,Pass,
,,,,,,,,,,,,,1.053,,,,,,,,,,,4970d7ba-c7a3-4dd7-8ca1-adc12e8d1a5b,3466,,"[63.0, 28.0]",7546,83,,-1.418147,,,Right Foot,,,,"[65.0, 15.0]",Ground Pass,13.152946,,Édison Michael Flores Peralta,5525.0,,,,,,2,From Free Kick,Anderson Santamaría Bardales,5738.0,Left Center Back,169,Peru,784,['d57a6fac-ffa1-4a61-aa15-b323e8e3bcec'],32,,,,,,,,,,,,,,,,,,Peru,784,00:38:32.560,Pass,
,,,,,,,,,,,,,1.093,,,,,,,,,,,f0efffa5-8784-4d8e-b371-7cccefefa89a,3469,,"[64.0, 9.0]",7546,83,,-0.33929262,,,Left Foot,,,,"[81.0, 3.0]",Ground Pass,18.027756,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,169,Peru,784,['1136c7c6-7b65-426f-ad17-69e92bdb4628'],34,,,,,,,,,,,,,,,,,,Peru,784,00:38:34.920,Pass,
,,,,,,,,,,,,,1.293,,,,,,,,,,,cecd039a-d5be-47e3-83be-840149c85b69,3472,,"[82.0, 2.0]",7546,83,,1.3397057,,,Left Foot,,,,"[86.0, 19.0]",Ground Pass,17.464249,,Jefferson Agustín Farfán Guadalupe,5531.0,,,,,,2,From Free Kick,Miguel Ángel Trauco Saavedra,5518.0,Left Back,169,Peru,784,['e01781d1-66df-4a5b-8c86-d890706499c1'],36,,,,,,,,,,,,,,,,,,Peru,784,00:38:36.040,Pass,
,,,,,,,,,,,,,0.853,,,,,,,,,,,d0720140-b084-48dc-b394-117af93d6cae,3477,,"[90.0, 22.0]",7546,83,,0.11065722,,,Right Foot,,,,"[99.0, 23.0]",Ground Pass,9.055386,,José Paolo Guerrero Gonzáles,5535.0,,,,,,2,From Free Kick,Jefferson Agustín Farfán Guadalupe,5531.0,Center Attacking Midfield,169,Peru,784,"['550c3205-1212-4258-b140-2990659b3820', 'c87dafe9-0867-485e-b5b8-270f491ff72b']",37,,,,,,,,,,,,,,,,,,Peru,784,00:38:37.840,Pass,True
,,,,,,,,,,,,,0.693,,,,,,,,,,,861f05f6-76b1-4577-925a-35edcb657b1a,3483,,"[116.0, 17.0]",7546,83,,0.4636476,,,Left Foot,,,,"[118.0, 18.0]",High Pass,2.236068,Incomplete,,,,,,,,2,From Free Kick,José Paolo Guerrero Gonzáles,5535.0,Center Forward,169,Peru,784,"['0f1198cb-9a50-48c5-9097-e0b15e140f59', '473da68a-25f7-48d7-b3e0-adfeeb517258']",43,,,,,,,,,,,,,,,,,,Peru,784,00:38:43.800,Pass,True
,,,,,,,,,,,,,3.627,,,,,,,,,,,66a75714-924a-4b6a-b472-65f95c7a8e24,3485,,"[120.0, 2.0]",7546,84,,1.7033478,,,Right Foot,,,,"[114.0, 47.0]",High Pass,45.39824,Incomplete,José Paolo Guerrero Gonzáles,5535.0,,True,,,Free Kick,2,From Free Kick,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,170,Peru,784,"['6232c53f-fedd-41bd-98c4-3354ae9187a0', '78df7e34-c0a6-4030-98f9-dc8d65d15cc9']",2,,,,,,,,,,,,,,,,,,Peru,784,00:39:02.813,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,0173aa9b-e64d-4408-b03e-4d96039512d8,3489,,"[94.0, 80.0]",7546,84,,-1.0427219,,,,,,,"[101.0, 68.0]",High Pass,13.892444,,José Paolo Guerrero Gonzáles,5535.0,,,,,Throw-in,2,From Throw In,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,171,Peru,784,['7896931c-c548-4b61-983b-9b2b3ca614ec'],27,,,,,,,,,,,,,,,,,,Peru,784,00:39:27.240,Pass,
,,,,,,,,,,,,,1.613,,,,,,,,,,,43625326-9168-4c37-be32-0f04c46e6cda,3491,,"[101.0, 69.0]",7546,84,,-2.1112158,,,Head,,,,"[92.0, 54.0]",High Pass,17.492855,Incomplete,André Martín Carrillo Díaz,3632.0,,,,,,2,From Throw In,José Paolo Guerrero Gonzáles,5535.0,Center Forward,171,Peru,784,"['595c6b6e-1752-404c-9e47-d5acdd839f75', '92ded6cf-1e1c-439f-b758-a539a8a1b344']",28,,,,,,,,,,,,,,,,,,Peru,784,00:39:28.520,Pass,
,,,,,,,,,,,,,0.799,,,,,,,,,,,92ded6cf-1e1c-439f-b758-a539a8a1b344,3493,,"[29.0, 27.0]",7546,84,,-0.86217004,,,Left Foot,,,,"[35.0, 20.0]",Ground Pass,9.219544,,Nabil Fekir,2948.0,,,,,Interception,2,From Throw In,Olivier Giroud,3604.0,Center Forward,171,Peru,784,"['43625326-9168-4c37-be32-0f04c46e6cda', '918e3a63-b201-4b9e-90ff-914149034eda']",30,,,,,,,,,,,,,,,,,,France,771,00:39:30.133,Pass,
,,,,,,,,,,,,,1.173,,,,,,,,,,,cf5359bb-a4a0-4f63-8546-a970a96cd6f1,3501,,"[72.0, 79.0]",7546,84,,-2.896614,,,Left Foot,,,,"[64.0, 77.0]",Ground Pass,8.246211,,André Martín Carrillo Díaz,3632.0,,,,,,2,From Throw In,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,171,Peru,784,"['dd3d93b8-74e2-425a-936b-f3905239c1fa', 'e64bf503-98dc-461c-a4c3-de13f71c09ec']",35,,,,,,,,,,,,,,,,,,Peru,784,00:39:35.360,Pass,True
,,,,,,,,,,,,,3.213,,,,,,,,,,,4f0e22c0-a739-4878-b6cd-ec10b26db64a,3504,,"[53.0, 78.0]",7546,84,,-2.0235748,,,Right Foot,,,,"[35.0, 41.0]",Ground Pass,41.14608,,Anderson Santamaría Bardales,5738.0,,,,,,2,From Throw In,André Martín Carrillo Díaz,3632.0,Right Wing,171,Peru,784,['db128815-a11c-4c2f-b364-8f99109eb076'],39,,,,,,,,,,,,,,,,,,Peru,784,00:39:39.240,Pass,
,,,,,,,,,,,,,1.093,,,,,,,,,,,c12a2997-f95f-4928-a8d5-eac5cec97be6,3507,,"[50.0, 47.0]",7546,84,,-0.9652517,,,Right Foot,,,,"[59.0, 34.0]",Ground Pass,15.811388,,Édison Michael Flores Peralta,5525.0,,,,,,2,From Throw In,Anderson Santamaría Bardales,5738.0,Left Center Back,171,Peru,784,['e0278161-af9f-4d88-ad58-a56c5d6fc582'],46,,,,,,,,,,,,,,,,,,Peru,784,00:39:46.080,Pass,
,,,,,,,,,,,,,1.373,,,,,,,,,,,936dafda-138d-42a9-8687-0bf943ce9a00,3511,,"[54.0, 30.0]",7546,84,,-1.5323538,,,Left Foot,,,,"[55.0, 4.0]",Ground Pass,26.019224,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,171,Peru,784,['217c8e4d-67ff-44cc-8f17-1e1eaa0066df'],50,,,,,,,,,,,,,,,,,,Peru,784,00:39:50.720,Pass,
,,,,,,,,,,,,,1.093,,,,,,,,,,,1cbf3a74-f4a0-4507-a3e5-4217fa507f2f,3515,,"[55.0, 6.0]",7546,84,,2.6516354,,,Left Foot,,,,"[40.0, 14.0]",Ground Pass,17.0,,Anderson Santamaría Bardales,5738.0,,,,,,2,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,171,Peru,784,"['6fdb1f4d-34f5-4d2c-a990-bd15fa98d930', 'ad7d010b-1f49-4916-8451-3f2dbd6a3ee5']",54,,,,,,,,,,,,,,,,,,Peru,784,00:39:54.880,Pass,True
,,,,,,,,,,,,,1.653,,,,,,,,,,,139afa14-98d2-4d3f-a60e-83ce00c43237,3518,,"[47.0, 20.0]",7546,85,,-1.3854483,,,Right Foot,,,,"[50.0, 4.0]",Ground Pass,16.27882,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Throw In,Anderson Santamaría Bardales,5738.0,Left Center Back,171,Peru,784,['957278cb-1cb1-4703-a6e4-45ca5d8471d1'],2,,,,,,,,,,,,,,,,,,Peru,784,00:40:02.720,Pass,
,,,,,,,,,,,,,1.213,,,,,,,,,,,888770c2-a6e0-467d-b171-7ec4442556cf,3522,,"[48.0, 2.0]",7546,85,,0.0,,,Left Foot,,,,"[52.0, 2.0]",Ground Pass,4.0,Incomplete,,,,,,,,2,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,171,Peru,784,"['25f193f5-655a-4329-a00d-23c023275b2b', '4601d8d7-45c9-40a6-a1a6-44b9f0c8a119']",5,,,,,,,,,,,,,,,,,,Peru,784,00:40:05.200,Pass,True
,,,,,,,,,,,,,0.933,,,,,,,,,,,80fd6ebf-12e2-4615-bc18-8155b80c731c,3524,,"[59.0, 1.0]",7546,85,,0.67474097,,,,,,,"[64.0, 5.0]",High Pass,6.4031243,,Édison Michael Flores Peralta,5525.0,,,,,Throw-in,2,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,172,Peru,784,['0fdb3dad-ad01-4368-a636-f80b83be433d'],10,,,,,,,,,,,,,,,,,,Peru,784,00:40:10.440,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,,1a793f3d-4f58-4141-afee-45c622cf16eb,3527,,"[64.0, 8.0]",7546,85,,-2.55359,,,Left Foot,,,,"[55.0, 2.0]",Ground Pass,10.816654,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,172,Peru,784,['d9b6b11e-7cd8-47c4-95e2-fd8917e45f4a'],11,,,,,,,,,,,,,,,,,,Peru,784,00:40:11.520,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,c9a79392-485c-41fa-b695-d861e1c50bf8,3530,,"[58.0, 4.0]",7546,85,,2.4980915,,,Right Foot,,,,"[50.0, 10.0]",Ground Pass,10.0,,Anderson Santamaría Bardales,5738.0,,,,,,2,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,172,Peru,784,['0a927da0-92f1-42d9-9d6b-a6195a3bbb11'],12,,,,,,,,,,,,,,,,,,Peru,784,00:40:12.533,Pass,
,,,,,,,,,,,,,1.36,,,,,,,,,,,0528ada9-ccd3-4199-b962-9c50ca192ba8,3532,,"[50.0, 9.0]",7546,85,,-0.86217004,,,Right Foot,,,,"[56.0, 2.0]",Ground Pass,9.219544,,Miguel Ángel Trauco Saavedra,5518.0,,,,,,2,From Throw In,Anderson Santamaría Bardales,5738.0,Left Center Back,172,Peru,784,['072d9c80-e22f-4f78-b9d2-7ac84c68fdf1'],14,,,,,,,,,,,,,,,,,,Peru,784,00:40:14.133,Pass,
,,,,,,,,,,,,,2.493,,,,,,,,,,,e68c4ea0-a105-4b4f-93a6-90b559413919,3536,,"[54.0, 2.0]",7546,85,,0.4636476,,,Left Foot,,,,"[102.0, 26.0]",High Pass,53.66563,Incomplete,Jefferson Agustín Farfán Guadalupe,5531.0,,,,,,2,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,172,Peru,784,"['7cebdb2f-1128-4877-98b9-9573034002bb', 'b05c3b56-2aa0-40d3-864b-7c746e682ae4', 'bb964fd3-f85c-4b97-abd1-6316f20ed798']",16,,,,,,,,,,,,,,,,,,Peru,784,00:40:16.640,Pass,True
,,,,,,,,,,,,,1.839,,,,,,,,,,,bb964fd3-f85c-4b97-abd1-6316f20ed798,3538,,"[19.0, 55.0]",7546,85,,-0.09966865,,,Head,,,,"[29.0, 54.0]",High Pass,10.049875,,Paul Pogba,20004.0,,,,,Interception,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,172,Peru,784,"['4b582cbf-513f-4a1b-bfac-7f997fb6c10f', 'e68c4ea0-a105-4b4f-93a6-90b559413919']",19,,,,,,,,,,,,,,,,,,France,771,00:40:19.133,Pass,
,,,,,,,,,,,,,2.093,,,,,,,,,,,b9e1dd70-a59c-41de-9754-df5082232606,3548,,"[36.0, 74.0]",7546,87,,-1.1737169,,,Right Foot,,,,"[49.0, 43.0]",Ground Pass,33.61547,,Édison Michael Flores Peralta,5525.0,,,,,,2,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,174,Peru,784,['e5db529a-6eb4-400c-910e-9ac7bfc54730'],32,,,,,,,,,,,,,,,,,,Peru,784,00:42:32.320,Pass,
