50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.573,,,,,,,,,,,,,2953a7cc-8e2c-4a77-86b4-abe56bd7f95d,2741,,"[3.0, 21.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar Fabián Murillo Murillo,5680.0,Left Center Back,123,Japan,778,,38,,,,,,,,,,,,,,,,,Colombia,769,00:20:38.440,Pressure,
,,,,,,,,,,,,0.413,,,,,,,,,,,,,282fd6b7-b3b1-44b1-9feb-4da294f3b5b9,2750,,"[33.0, 13.0]",7541,66,,,,,,,,,,,,,,,,,,,2,From Corner,José Heriberto Izquierdo Mena,3279.0,Left Wing,124,Japan,778,,27,,,,,,,,,,,,,,,,,Colombia,769,00:21:27.400,Pressure,
,,,,,,,,,,,,0.573,,,,,,,,,,,,,d0640019-7f0b-440e-89d0-25d46dc6d117,2754,,"[23.0, 3.0]",7541,66,,,,,,,,,,,,,,,,,,,2,From Corner,José Heriberto Izquierdo Mena,3279.0,Left Wing,124,Japan,778,['53c0d508-e8c8-4579-bedd-63ea6def46a6'],30,,,,,,,,,,,,,,,,,Colombia,769,00:21:30.560,Pressure,
,,,,,,True,,,,,,0.88,,,,,,,,,,,,,15d324d5-57d5-4e09-9db2-4b4b9706c13c,2760,,"[112.0, 22.0]",7541,66,,,,,,,,,,,,,,,,,,,2,From Corner,Genki Haraguchi,5697.0,Right Wing,124,Japan,778,['dd399c3b-50fa-4d9d-b3ca-ca1c80ea5e6e'],35,,,,,,,,,,,,,,,,,Japan,778,00:21:35.413,Pressure,
,,,,,,True,,,,,,0.879,,,,,,,,,,,,,857459bc-aefd-40c5-9908-fe4fc3e39406,2764,,"[110.0, 19.0]",7541,66,,,,,,,,,,,,,,,,,,,2,From Corner,Yūya Ōsako,5679.0,Center Forward,124,Japan,778,['0879dd9d-f3b9-418f-9af3-7ca355f6242f'],44,,,,,,,,,,,,,,,,,Japan,778,00:21:44.213,Pressure,
,,,,,,,,,,,,0.613,,,,,,,,,,,,,4c3b3b52-a63b-463d-add6-e9d197771a85,2787,,"[30.0, 18.0]",7541,67,,,,,,,,,,,,,,,,,,,2,From Corner,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,124,Japan,778,['2669cd6f-e196-4b01-8935-4eaab7aeae7c'],9,,,,,,,,,,,,,,,,,Colombia,769,00:22:09.360,Pressure,
,,,,,,,,,,,,0.333,,,,,,,,,,,,,67d400ca-3c0b-42d5-a03d-59727ce06839,2794,,"[28.0, 62.0]",7541,67,,,,,,,,,,,,,,,,,,,2,From Corner,James David Rodríguez Rubio,5695.0,Right Wing,124,Japan,778,['0689dc78-5999-4eea-a2c2-6b2275e5f318'],20,,,,,,,,,,,,,,,,,Colombia,769,00:22:20.120,Pressure,
,,,,,,True,,,,,,0.853,,,,,,,,,,,,,821fd6aa-8c3b-4a1b-9567-39973b6aea0e,2803,,"[115.0, 19.0]",7541,67,,,,,,,,,,,,,,,,,,,2,From Corner,Shinji Kagawa,5684.0,Center Attacking Midfield,124,Japan,778,['88a88168-15e9-4e16-bf08-cc8718f45121'],24,,,,,,,,,,,,,,,,,Japan,778,00:22:24.120,Pressure,
,,,,,,,,,,,,0.613,,,,,,,,,,,,,55d01644-26d5-48ab-8632-d5d6a82b5150,2830,,"[21.0, 66.0]",7541,67,,,,,,,,,,,,,,,,,,,2,From Corner,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,124,Japan,778,['19868db8-206e-46bf-bcb5-30edeaecf124'],57,,,,,,,,,,,,,,,,,Colombia,769,00:22:57.520,Pressure,
,,,,,,True,,,,,,1.08,,,,,,,,,,,,,d8388d23-ba18-4321-b1f8-c9b840c5fe4b,2836,,"[115.0, 19.0]",7541,68,,,,,,,,,,,,,,,,,,,2,From Corner,Yūya Ōsako,5679.0,Center Forward,124,Japan,778,['a1b8152e-56e4-470a-af70-c8ca991e59d4'],3,,,,,,,,,,,,,,,,,Japan,778,00:23:03.853,Pressure,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,bb0cf3e0-05cc-4789-bec5-262ca8f7892b,2866,,"[27.0, 62.0]",7541,68,,,,,,,,,,,,,,,,,,,2,From Corner,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,124,Japan,778,"['01404f57-29db-4583-8066-4e4bc46b8f76', '151acd10-3dda-472f-9d1f-dbdbae6ebf81', '756ba43b-495f-4539-a0e6-a832f2261fe6', 'ecff2474-dd80-4750-bbeb-3b834fecdb4e']",28,,,,,,,,,,,,,,,,,Colombia,769,00:23:28.720,Pressure,
,,,,,,,,,,,,0.373,,,,,,,,,,,,,539014d1-379c-405f-b141-6ba9227fcb8f,2875,,"[13.0, 61.0]",7541,69,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,125,Japan,778,"['e747cb99-c423-4606-8a5b-9e16f18de3be', 'f14b0306-ab93-434e-909c-c26b111fd104']",46,,,,,,,,,,,,,,,,,Colombia,769,00:24:46.360,Pressure,
,,,,,,,,,,,,0.213,,,,,,,,,,,,,61a3e51f-990f-42b0-ac88-24ea94658863,2881,,"[5.0, 68.0]",7541,69,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,125,Japan,778,['3235e982-578b-41e9-875d-dd413519b562'],51,,,,,,,,,,,,,,,,,Colombia,769,00:24:51.520,Pressure,
,,,,,,,,,,,,0.453,,,,,,,,,,,,,5bfd3215-68a4-4e15-8a81-cddb4de67e89,2885,,"[11.0, 69.0]",7541,69,,,,,,,,,,,,,,,,,,,2,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,125,Japan,778,['ade1da34-ca8f-438f-904d-9cc67c2ea75d'],54,,,,,,,,,,,,,,,,,Colombia,769,00:24:54.280,Pressure,
,,,,,,True,,,,,,0.573,,,,,,,,,,,,,44b87db6-375b-413d-a13d-3e4bf3502102,2889,,"[79.0, 3.0]",7541,69,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,125,Japan,778,"['070f2069-0f19-42be-8433-40358209c589', '201fc873-0521-4002-85ff-07e28a6d03d9']",59,,,,,,,,,,,,,,,,,Japan,778,00:24:59.840,Pressure,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,96f6f22c-9723-4172-b0ed-ad3af2abf5d8,2912,,"[38.0, 4.0]",7541,70,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,126,Japan,778,['482d9f93-69ef-41bb-9967-e6b6a3aa3799'],35,,,,,,,,,,,,,,,,,Colombia,769,00:25:35.080,Pressure,
,,,,,,,,,,,,1.173,,,,,,,,,,,,,9ab907b8-0676-45c3-83ed-4c47bd6eefa5,2916,,"[18.0, 5.0]",7541,70,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,126,Japan,778,['2b77e601-a97e-479a-a7db-956ec7f51563'],38,,,,,,,,,,,,,,,,,Colombia,769,00:25:38.960,Pressure,
,,,,,,,,,,,,0.573,,,,,,,,,,,,,5e208222-ffac-4aad-830a-fa6a13ed4f9d,2953,,"[30.0, 9.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,James David Rodríguez Rubio,5695.0,Left Wing,129,Japan,778,"['238fa7a4-d6e5-4b81-81a3-cea1c31ca574', '3c02d874-d466-40c6-8d79-3e37febe6973']",38,,,,,,,,,,,,,,,,,Colombia,769,00:26:38.200,Pressure,
,,,,,,,,,,,,0.373,,,,,,,,,,,,,ed7bb633-669c-4524-9d80-b95714f77c2b,2963,,"[39.0, 7.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,129,Japan,778,['df2e6c8b-e7b3-4a6d-9b2e-507e79d0e4b1'],41,,,,,,,,,,,,,,,,,Colombia,769,00:26:41.800,Pressure,
,,,,,,,,,,,,0.373,,,,,,,,,,,,,a9c3174a-8de7-4ba5-857b-391499a59088,2973,,"[41.0, 49.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,129,Japan,778,"['01042f0e-7e09-4eee-8347-9f2f4816a8f5', '4a785483-9b0a-4e11-b404-a2c5c3beeedd']",49,,,,,,,,,,,,,,,,,Colombia,769,00:26:49.120,Pressure,
,,,,,,,,,,,,0.413,,,,,,,,,,,,,3605b2d5-fce5-4021-b95e-2290df3522e3,2975,,"[34.0, 55.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,129,Japan,778,"['2bfdbbea-d266-449f-a287-f4f96ce6b627', '54b6111f-bf97-4052-a411-7ef45101af1d']",49,,,,,,,,,,,,,,,,,Colombia,769,00:26:49.760,Pressure,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,0fb95616-aec6-4f90-8d9e-2e083bfb5b73,2983,,"[47.0, 50.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Center Forward,129,Japan,778,['a7608710-be1e-423d-986a-50c80cfe15cf'],52,,,,,,,,,,,,,,,,,Colombia,769,00:26:52.880,Pressure,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,6ddd17f0-5155-42bc-bfad-823c32c63d2c,2991,,"[20.0, 25.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,129,Japan,778,,57,,,,,,,,,,,,,,,,,Colombia,769,00:26:57.240,Pressure,
,,,,,,,,,,,,0.413,,,,,,,,,,,,,94dfce08-548a-42bf-9113-3704dfc4f070,2995,,"[8.0, 32.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Oscar Fabián Murillo Murillo,5680.0,Left Center Back,129,Japan,778,"['7a1ef9e6-e4e6-429e-b91b-c826a7ff1886', 'ec4a74bc-8b2d-4bba-bdb0-6c31449f0d71']",58,,,,,,,,,,,,,,,,,Colombia,769,00:26:58.760,Pressure,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,2b8b8939-68d4-4efb-b507-897685db55ec,2998,,"[12.0, 32.0]",7541,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,129,Japan,778,['ec4a74bc-8b2d-4bba-bdb0-6c31449f0d71'],59,,,,,,,,,,,,,,,,,Colombia,769,00:26:59.880,Pressure,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,15c919c5-e0c5-4014-95d6-056f3f9b781f,3015,,"[58.0, 50.0]",7541,73,,,,,,,,,,,,,,,,,,,2,From Kick Off,Keisuke Honda,5683.0,Center Attacking Midfield,131,Colombia,769,"['01572f82-3bfa-4c4b-9bbe-826ddca13314', '3e20f960-24fe-414d-a438-f8d09c928bcd']",30,,,,,,,,,,,,,,,,,Japan,778,00:28:30.653,Pressure,
,,,,,,,,,,,,0.923,,,,,,,,,,,,,24ee6e36-2257-4104-90c5-1066f99d7fb3,3023,,"[56.0, 28.0]",7541,73,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gaku Shibasaki,5693.0,Right Center Midfield,131,Colombia,769,"['1b1a0e03-d893-4190-80c2-aafd5d6b676e', 'cb864d26-1141-4626-a022-9ea41e067197']",38,,,,,,,,,,,,,,,,,Japan,778,00:28:38.010,Pressure,
,,,,,,,,,,,,0.878,,,,,,,,,,,,,c1eecac1-4b89-45ce-a813-cd5354377ce1,3027,,"[43.0, 15.0]",7541,73,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gen Shōji,5682.0,Left Center Back,131,Colombia,769,"['6379a09a-bc54-4705-b6b3-be7e931e452d', 'db9e43a7-8dbe-45a8-a96b-dec1e908b10e']",39,,,,,,,,,,,,,,,,,Japan,778,00:28:39.935,Pressure,
,,,,,,,,,,,,0.813,,,,,,,,,,,,,9d04b853-e7f3-4a58-8f7b-24f82258a493,3031,,"[72.0, 67.0]",7541,73,,,,,,,,,,,,,,,,,,,2,From Kick Off,Radamel Falcao García Zárate,3445.0,Center Forward,131,Colombia,769,"['8d0d211b-d2d2-4041-9342-0267f036b849', 'a0263b3e-2b3b-4b31-9ce6-69b6881007fa']",43,,,,,,,,,,,,,,,,,Colombia,769,00:28:43.160,Pressure,
,,,,,,True,,,,,,0.533,,,,,,,,,,,,,aba5ad0a-ce83-42b7-bd85-8715439e2ef7,3035,,"[42.0, 60.0]",7541,73,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,132,Japan,778,"['24b31fb6-8cc4-44eb-b9fa-b8d64d2fea59', 'fa97cb9d-9eac-400b-93fb-c8100f84cbbd']",45,,,,,,,,,,,,,,,,,Colombia,769,00:28:45.160,Pressure,
,,,,,,,,,,,,0.883,,,,,,,,,,,,,8ce72a34-e98d-416f-84e7-9d99a65a90bf,3048,,"[78.0, 66.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Keisuke Honda,5683.0,Center Attacking Midfield,133,Colombia,769,"['1866cd0a-deb2-48e0-80f6-4d28c5f59f3c', 'a408c9a3-6dd4-41b6-a97a-804be5774841']",1,,,,,,,,,,,,,,,,,Japan,778,00:29:01.810,Pressure,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,1fa4807e-9b1a-4215-a2ea-012a8a4812c3,3055,,"[69.0, 52.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaku Shibasaki,5693.0,Right Center Midfield,133,Colombia,769,['e62ef15f-dcb1-424c-b064-bff3afbd2222'],5,,,,,,,,,,,,,,,,,Japan,778,00:29:05.880,Pressure,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,8fea142e-721b-4b34-bf04-d1db6ee162ef,3057,,"[53.0, 33.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,133,Colombia,769,"['353784a2-80b7-4981-9332-f5477732ff40', '4f12631a-8885-41a6-b0fa-eda01067f75b', '69f3b24d-d4fa-4d6d-a278-51825cc2bb72']",9,,,,,,,,,,,,,,,,,Japan,778,00:29:09.000,Pressure,
,,,,,,,,,,,,1.213,,,,,,,,,,,,,bd1f0885-2ea3-461d-87d1-b2a9532c3566,3067,,"[27.0, 36.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,133,Colombia,769,"['c590df10-e95b-411c-a795-88e21a83dae7', 'e876d5cc-3012-49e8-a4ac-d234fc9d62f6']",17,,,,,,,,,,,,,,,,,Japan,778,00:29:17.880,Pressure,
,,,,,,,,,,,,0.773,,,,,,,,,,,,,4c486f83-a092-47a6-a131-6b85d92aabeb,3077,,"[20.0, 6.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Wing,133,Colombia,769,"['54421431-60b1-4c79-a427-3569c0bad419', 'f3fb4dc8-0240-4ba3-9993-5c4dbf1ded22']",27,,,,,,,,,,,,,,,,,Japan,778,00:29:27.520,Pressure,
,,,,,,,,,,,,0.733,,,,,,,,,,,,,256c2e34-b342-46d5-9fd7-c9fab23ab527,3084,,"[25.0, 30.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,133,Colombia,769,"['564aca0d-61ba-45e2-a474-8caf5623c1c6', 'b1e22ade-f91e-4bdc-8a49-e27fa3f72c91']",31,,,,,,,,,,,,,,,,,Japan,778,00:29:31.640,Pressure,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,0f44d88a-892a-4d94-bfd8-5590e5eb107a,3096,,"[37.0, 4.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,133,Colombia,769,['2756428c-ade9-44dc-8631-ac250b42de17'],38,,,,,,,,,,,,,,,,,Japan,778,00:29:38.880,Pressure,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,8b10afd3-349c-4f5b-8905-a68394ac5210,3106,,"[62.0, 50.0]",7541,74,,,,,,,,,,,,,,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Center Forward,133,Colombia,769,['7dfe3d79-9d64-4d75-aeaf-dda16b33d573'],49,,,,,,,,,,,,,,,,,Japan,778,00:29:49.600,Pressure,
,,,,,,,,,,,,0.813,,,,,,,,,,,,,5034c8c8-5ed7-464e-9577-a4c971734c9e,3110,,"[53.0, 38.0]",7541,75,,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,134,Japan,778,,15,,,,,,,,,,,,,,,,,Colombia,769,00:30:15.720,Pressure,
,,,,,,,,,,,,0.373,,,,,,,,,,,,,ff38afcb-0a1a-49d8-af34-b1dc56ac8e27,3114,,"[32.0, 59.0]",7541,75,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,134,Japan,778,['b50a2b44-663a-499f-9600-f11d038f71f8'],26,,,,,,,,,,,,,,,,,Colombia,769,00:30:26.480,Pressure,
,,,,,,,,,,,,0.573,,,,,,,,,,,,,b5149829-4af9-42f2-b25e-ecaae8c21727,3127,,"[25.0, 20.0]",7541,75,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,134,Japan,778,['e5cdf536-3552-462a-ab75-a437d82d1e88'],38,,,,,,,,,,,,,,,,,Colombia,769,00:30:38.240,Pressure,
,,,,,,,,,,,,0.733,,,,,,,,,,,,,7f7e8074-d694-4b3d-9cee-930908fb5d74,3135,,"[79.0, 74.0]",7541,75,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,135,Colombia,769,"['12146d13-93f5-4f97-992e-9b9993a314dd', 'da31dd2d-82c7-4aac-a95a-74e5b63f98fd']",45,,,,,,,,,,,,,,,,,Japan,778,00:30:45.080,Pressure,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,dcfb0f61-ddc9-449a-adb7-c31b9b0ebe9a,3150,,"[38.0, 3.0]",7541,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,136,Colombia,769,"['8524111d-566c-409a-97d0-61de58ab6ae7', 'd83bcc4c-e78e-4149-aa19-7861f183c48b']",10,,,,,,,,,,,,,,,,,Japan,778,00:31:10.760,Pressure,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,3551e45e-f43b-4902-9f11-b81d2071ebd0,3154,,"[54.0, 26.0]",7541,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,136,Colombia,769,"['88fc6646-c51b-48dd-8124-429b520db440', '99d774db-6758-4b9d-b31a-1add7c3dca69']",13,,,,,,,,,,,,,,,,,Japan,778,00:31:13.733,Pressure,
,,,,,,,,,,,,0.16,,,,,,,,,,,,,9dc8a0ab-87fc-40e4-9fcc-1e6cc73114c9,3165,,"[89.0, 58.0]",7541,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Wing,136,Colombia,769,,20,,,,,,,,,,,,,,,,,Colombia,769,00:31:20.040,Pressure,
,,,,,,,,,,,,0.413,,,,,,,,,,,,,ccc08569-0c6b-41b2-b78c-08d4547e3310,3171,,"[39.0, 63.0]",7541,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,137,Japan,778,"['cc9b96cd-3e82-4992-8bcd-c76afe83d104', 'f8c3e55d-9bba-4923-be52-f1c941d74d31']",27,,,,,,,,,,,,,,,,,Colombia,769,00:31:27.760,Pressure,
,,,,,,True,,,,,,0.76,,,,,,,,,,,,,901a9149-f8fe-4694-81e7-0f34cbd99c21,3179,,"[31.0, 30.0]",7541,76,,,,,,,,,,,,,,,,,,,2,From Counter,Maya Yoshida,3300.0,Right Center Back,138,Colombia,769,['18fd9d25-45eb-44c8-b57b-0eb1453d6f8c'],33,,,,,,,,,,,,,,,,,Japan,778,00:31:33.293,Pressure,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,09d38e23-a618-4105-a791-1c7b9ce46341,3190,,"[28.0, 7.0]",7541,77,,,,,,,,,,,,,,,,,,,2,From Corner,Yuto Nagatomo,5690.0,Left Back,139,Colombia,769,['16d0dffd-4983-4caa-9f6d-9c4e7acc2e41'],10,,,,,,,,,,,,,,,,,Japan,778,00:32:10.533,Pressure,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,55d4590c-1ef8-4997-b65c-ecb024aa9a15,3192,,"[8.0, 17.0]",7541,77,,,,,,,,,,,,,,,,,,,2,From Corner,Makoto Hasebe,5681.0,Left Center Midfield,139,Colombia,769,"['563d1cbb-8f84-44ea-a19f-bca4568b3287', 'af2afe1e-3b29-49d6-87f7-72f865189bec']",13,,,,,,,,,,,,,,,,,Japan,778,00:32:13.973,Pressure,
,,,,,,,,,,,,1.013,,,,,,,,,,,,,379dfebb-749d-442d-b59d-3a4ba6584362,3230,,"[55.0, 48.0]",7541,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,142,Japan,778,['8c4aadde-1a19-4cec-9182-f203d9ca180c'],30,,,,,,,,,,,,,,,,,Colombia,769,00:34:30.400,Pressure,
,,,,,,,,,,,,0.373,,,,,,,,,,,,,5d407164-cd60-45be-99a8-e7e3853db44a,3238,,"[33.0, 17.0]",7541,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,142,Japan,778,,38,,,,,,,,,,,,,,,,,Colombia,769,00:34:38.200,Pressure,
,,,,,,,,,,,,0.453,,,,,,,,,,,,,39fc7af3-9415-4d73-8a90-0189313c8b4a,3253,,"[67.0, 36.0]",7541,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,142,Japan,778,"['4f0b1e26-96ba-43f4-a143-c01e78c10058', 'b8fe12c4-2585-40e6-9daa-30b6a1b8f509']",53,,,,,,,,,,,,,,,,,Colombia,769,00:34:53.000,Pressure,
,,,,,,,,,,,,0.813,,,,,,,,,,,,,98046db9-36ca-4fbc-adba-3bacce16bfd5,3270,,"[33.0, 64.0]",7541,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,142,Japan,778,"['05873ce5-dbe7-4bf2-8f02-1b187a10b4f8', '074fe055-3b7f-484e-8cba-720de4dc78d3', '3c1f607e-943f-4a67-8748-6bcfbaa3256c']",14,,,,,,,,,,,,,,,,,Colombia,769,00:35:14.200,Pressure,
,,,,,,,,,,,,0.253,,,,,,,,,,,,,c1a1e5dd-792c-426f-bddc-61152b1c1566,3276,,"[34.0, 68.0]",7541,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,142,Japan,778,"['b7a498fa-7371-423d-8ff9-52623865d7e7', 'df6aa5f6-1fe6-42f1-b690-036b10cc593a']",18,,,,,,,,,,,,,,,,,Colombia,769,00:35:18.080,Pressure,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,8753836a-de4d-4eb5-ae7e-bb066a4c3946,3287,,"[64.0, 62.0]",7541,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Wing,142,Japan,778,"['0bda9511-3505-48c6-846f-b4a89144349f', 'a373ad9d-3ad5-4641-a229-d80b957c64de']",27,,,,,,,,,,,,,,,,,Colombia,769,00:35:27.480,Pressure,
,,,,,,,,,,,,0.573,,,,,,,,,,,,,86e3251c-e78f-4227-92b4-4fae8e41a55a,3296,,"[73.0, 61.0]",7541,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,142,Japan,778,"['06ada779-bc37-40a6-96ab-642b6c150a7d', '7663a98c-4ad2-4a0b-b726-88f7c0e22515']",31,,,,,,,,,,,,,,,,,Colombia,769,00:35:31.360,Pressure,
,,,,,,,,,,,,0.773,,,,,,,,,,,,,92757038-f2d6-4fa9-9c2b-f436b5c09311,3331,,"[28.0, 7.0]",7541,81,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,142,Japan,778,"['2d9c919b-b5af-41ee-a606-62292d21336e', 'f86dc3f3-a33b-4c65-a22b-4085f5e5194d']",2,,,,,,,,,,,,,,,,,Colombia,769,00:36:02.320,Pressure,
,,,,,,,,,,,,0.573,,,,,,,,,,,,,fa4ee9bc-51f8-4e5e-be8c-9cb5add85ba1,3338,,"[52.0, 33.0]",7541,81,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,142,Japan,778,['569f918a-bf66-4400-946c-e61caeeee493'],10,,,,,,,,,,,,,,,,,Colombia,769,00:36:10.480,Pressure,
,,,,,,,,,,,,0.24,,,,,,,,,,,,,3d3f1ce5-afdf-4d20-8442-6471c2976cc1,3349,,"[14.0, 36.0]",7541,81,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,142,Japan,778,['5cf40743-0dc4-4429-8ab6-63ed8d9dc97b'],19,,,,,,,,,,,,,,,,,Colombia,769,00:36:19.960,Pressure,
,,,,,,,,,,,,0.493,,,,,,,,,,,,,deb357c7-c5e1-45c3-934f-14a7a9dfd524,3368,,"[98.0, 17.0]",7541,81,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,144,Japan,778,"['17eb6e3d-a458-43de-a50e-88d7bb420da6', 'bea3d6d3-8af5-4d56-b6af-bfe8ec36b131']",52,,,,,,,,,,,,,,,,,Colombia,769,00:36:52.920,Pressure,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,6f1654a8-4174-4832-abc8-a4934373d092,3370,,"[29.0, 44.0]",7541,81,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,144,Japan,778,,57,,,,,,,,,,,,,,,,,Colombia,769,00:36:57.080,Pressure,
