50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[88.0, 62.0]",,,,,,,,2.041,,,,,,,,,,,,,,a17a56e7-3da5-4536-bb90-101cd4e5ede7,3339,,,"[84.0, 62.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,126,Argentina,779,"['0d1f5373-3335-40c8-bb8a-985d61c80d7f', '15ed3a95-5a4d-4cff-bc97-557b4be80d17']",47,,,,,,,,,,,,,,,,,Argentina,779,00:41:47.999,Carry,
,,,,"[98.0, 51.0]",,,,,,,,2.92,,,,,,,,,,,,,,391c12be-c594-4a0e-a57b-d7ffc8cb38b2,3345,,,"[96.0, 50.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,126,Argentina,779,"['20f3e883-df31-45ae-a436-be07149220ae', '7ee534ef-7017-47f5-8afa-6ea48be19140', '89d5fff5-056e-466f-a408-914ec5f699a7']",51,,,,,,,,,,,,,,,,,Argentina,779,00:41:51.800,Carry,True
,,,,"[96.0, 36.0]",,,,,,,,2.08,,,,,,,,,,,,,,4da61fa9-c03e-463d-98d5-679c46e894ed,3348,,,"[95.0, 42.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,126,Argentina,779,"['8a38e461-cdf5-45f5-a5a8-4ebe71730546', 'a6d5a578-d88e-4033-9be9-8b5495115268', 'cee11848-2dbd-4c37-aab1-4b99295ac924']",55,,,,,,,,,,,,,,,,,Argentina,779,00:41:55.280,Carry,True
,,,,"[97.0, 20.0]",,,,,,,,1.067,,,,,,,,,,,,,,25f483b6-9e80-4864-9f08-8e35a9b00898,3353,,,"[94.0, 24.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,126,Argentina,779,"['95f75408-a51a-4899-84a3-68ea31f64483', 'ee49845f-be69-4620-8f0e-0becd310d826']",59,,,,,,,,,,,,,,,,,Argentina,779,00:41:59.013,Carry,
,,,,"[118.0, 22.0]",,,,,,,,4.2,,,,,,,,,,,,,,a3e068f0-e97b-4346-a746-e9e8e0b0a0a6,3356,,,"[107.0, 13.0]",7531,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian David Pavón,5496.0,Left Attacking Midfield,126,Argentina,779,"['3b15a884-ba16-4f9b-8c87-99a603a666bf', 'a65158ad-d06d-4752-a8b9-fd8da1ee2369', 'f4def951-889d-4459-b347-2cf983f1dfda']",1,,,,,,,,,,,,,,,,,Argentina,779,00:42:01.680,Carry,True
,,,,"[103.0, 59.0]",,,,,,,,2.04,,,,,,,,,,,,,,f3921a2d-1757-4808-9d27-6e32c1cdeb8d,3360,,,"[97.0, 63.0]",7531,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,126,Argentina,779,"['c8726b69-9e41-44d9-8002-ff948cfd440b', 'd095cc64-d635-4332-91f3-1c9e3e91f669']",8,,,,,,,,,,,,,,,,,Argentina,779,00:42:08.960,Carry,
,,,,"[41.0, 70.0]",,,,,,,,2.28,,,,,,,,,,,,,,cd24602f-9049-4255-976a-f3396568b5d3,3374,,,"[43.0, 73.0]",7531,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,130,Argentina,779,"['4229ce9b-5573-463f-92bf-5b418f17a605', 'f1eef92a-28b3-41cc-a5ad-d881c123fc05']",44,,,,,,,,,,,,,,,,,Argentina,779,00:43:44.000,Carry,
,,,,"[16.0, 51.0]",,,,,,,,2.96,,,,,,,,,,,,,,7912bd26-d118-49fe-aa14-0e6b048aaf87,3380,,,"[10.0, 67.0]",7531,88,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,131,Argentina,779,"['47eb7ea8-79b8-443b-afbe-d2efd97a4a04', 'b949aeff-b5d7-4f92-a8c2-12f893852e58']",56,,,,,,,,,,,,,,,,,Argentina,779,00:43:56.240,Carry,
,,,,"[57.0, 26.0]",,,,,,,,8.227,,,,,,,,,,,,,,6527f0d9-2721-48db-804d-ef77125dc7c7,3383,,,"[33.0, 26.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,131,Argentina,779,"['1cc49b04-32b5-453b-abf3-f072ecc2d8f5', '66b96e07-f941-44c8-a8e9-bdf911fe3d17']",2,,,,,,,,,,,,,,,,,Argentina,779,00:44:02.733,Carry,
,,,,"[63.0, 28.0]",,,,,,,,0.96,,,,,,,,,,,,,,62d9f504-5ef3-4c0d-be9f-d46ec4652b63,3386,,,"[65.0, 27.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,131,Argentina,779,"['682e910f-24c9-410d-ad6d-2331161f58a9', 'd1f5c292-5707-4e3a-8a50-4f02f4a26a97', 'd4237163-6298-48f1-9f1d-d9160e65c249']",11,,,,,,,,,,,,,,,,,Argentina,779,00:44:11.560,Carry,True
,,,,"[52.0, 42.0]",,,,,,,,1.24,,,,,,,,,,,,,,fce37136-9d35-41ce-9534-22b395b474dd,3390,,,"[46.0, 41.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,131,Argentina,779,"['1b41ffb5-3de4-4f2e-86c9-fdd061494447', 'd98e4443-579f-49c2-8de2-19dc89df44b6']",13,,,,,,,,,,,,,,,,,Argentina,779,00:44:13.920,Carry,
,,,,"[60.0, 56.0]",,,,,,,,1.333,,,,,,,,,,,,,,ba1661d0-1e49-425f-aa15-858b3762ad31,3393,,,"[62.0, 58.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,131,Argentina,779,"['483a5d86-5cf0-4424-8ea7-ecd56a6e423d', '780927d8-e4ec-449d-a010-57d47cf2d44a']",16,,,,,,,,,,,,,,,,,Argentina,779,00:44:16.960,Carry,
,,,,"[56.0, 44.0]",,,,,,,,0.881,,,,,,,,,,,,,,d3823f6c-8e29-45d0-9fb5-21523344d51f,3396,,,"[56.0, 45.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,131,Argentina,779,"['56260227-6902-499f-99b8-8bea33092f6b', 'abd7a3a4-ea77-450d-81e7-573b9af932ec']",19,,,,,,,,,,,,,,,,,Argentina,779,00:44:19.679,Carry,
,,,,"[77.0, 28.0]",,,,,,,,2.76,,,,,,,,,,,,,,a9e3ffdb-8c05-4d3a-ab99-521288290cac,3399,,,"[64.0, 26.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,131,Argentina,779,"['0829309c-f89e-4f39-9e82-49acf7365ccb', '591a62bc-dfd0-488f-ba2c-343946f93e8e', 'a66172d5-02e7-410d-81c6-ce3ffa5128e3']",21,,,,,,,,,,,,,,,,,Argentina,779,00:44:21.640,Carry,True
,,,,"[89.0, 3.0]",,,,,,,,0.04,,,,,,,,,,,,,,c5e69f4f-d84c-4b1f-839a-250a4e2d046a,3406,,,"[89.0, 3.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian David Pavón,5496.0,Left Attacking Midfield,131,Argentina,779,"['11407fd2-27c7-4d4a-af61-84d951e1f5a4', 'fe6c93d8-717c-474a-9c93-671f81de40ad']",26,,,,,,,,,,,,,,,,,Argentina,779,00:44:26.560,Carry,
,,,,"[82.0, 17.0]",,,,,,,,2.88,,,,,,,,,,,,,,e66001b5-d7b3-40b8-8a48-5b917d512f12,3409,,,"[90.0, 21.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,131,Argentina,779,"['8d4f0c06-c4cc-4b66-9d98-fa842399f100', '9db2950f-f16a-47eb-bc47-8151b525468a']",27,,,,,,,,,,,,,,,,,Argentina,779,00:44:27.480,Carry,
,,,,"[77.0, 38.0]",,,,,,,,0.96,,,,,,,,,,,,,,4b7d94b0-7d03-47b8-82c4-d314a92d4d63,3412,,,"[77.0, 37.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,131,Argentina,779,"['3b34f92b-49b9-4a19-a6d8-fe17ee1aa408', 'b77304f9-b0a7-491f-90a2-7bbfaf0aa57d']",31,,,,,,,,,,,,,,,,,Argentina,779,00:44:31.800,Carry,
,,,,"[80.0, 60.0]",,,,,,,,2.467,,,,,,,,,,,,,,25c1c312-4951-4c44-80ea-a52341b0bd31,3415,,,"[83.0, 61.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,131,Argentina,779,"['01b7d59a-2567-42e0-99a6-40aabf3fbafa', '2510373d-300f-4e46-8be0-85bc4ee42d9b']",35,,,,,,,,,,,,,,,,,Argentina,779,00:44:35.453,Carry,
,,,,"[74.0, 48.0]",,,,,,,,1.0,,,,,,,,,,,,,,b62cfe44-659f-4cb7-81ff-8e4484cf4f66,3418,,,"[73.0, 48.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,131,Argentina,779,"['11bfca65-e876-4c32-a375-b54c39576088', '3f243649-772a-47d6-94d4-9f78dc6a4936']",39,,,,,,,,,,,,,,,,,Argentina,779,00:44:39.440,Carry,
,,,,"[87.0, 26.0]",,,,,,,,3.32,,,,,,,,,,,,,,80f323c7-7409-4f67-8ab8-d1cec6a703bc,3421,,,"[85.0, 22.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,131,Argentina,779,"['4a88f364-39db-4388-841b-dc1abf2bbbca', '7a1a2d3a-f084-409f-9f0b-a3a1dd1bd757', 'ae8aee4c-063b-432d-8474-9d4eab5c63fe']",42,,,,,,,,,,,,,,,,,Argentina,779,00:44:42.000,Carry,True
,,,,"[96.0, 68.0]",,,,,,,,2.52,,,,,,,,,,,,,,1a2b5ec9-bc4d-432d-961d-0086d24c3501,3425,,,"[94.0, 79.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Back,131,Argentina,779,"['6a34bdde-f420-4563-9acb-a3236b510e4f', 'f28b95da-22bb-4b6d-a03b-8324bbaf0388']",47,,,,,,,,,,,,,,,,,Argentina,779,00:44:47.800,Carry,
,,,,"[77.0, 56.0]",,,,,,,,0.96,,,,,,,,,,,,,,7c1523d2-45f8-4398-8ab3-e35d3a08528a,3431,,,"[76.0, 68.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,131,Argentina,779,"['0c91b0f3-dd89-4b50-ba14-68f4a2bb1856', 'c410afb0-17e9-49dc-9e21-f4457d54727d']",56,,,,,,,,,,,,,,,,,Argentina,779,00:44:56.200,Carry,
,,,,"[68.0, 43.0]",,,,,,,,1.0,,,,,,,,,,,,,,5f247f7f-0c9b-4d04-b922-b6e7720f6760,3434,,,"[71.0, 45.0]",7531,89,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,131,Argentina,779,"['051cdd95-02f2-40a1-8ebf-9a63c77acd66', '7c4790b1-a4d3-4b9f-93bb-9fc08206aea1']",58,,,,,,,,,,,,,,,,,Argentina,779,00:44:58.280,Carry,
,,,,"[83.0, 37.0]",,,,,,,,0.92,,,,,,,,,,,,,,8ebb7e9f-ffed-49a5-ba51-5a3eb965e3bb,3437,,,"[83.0, 37.0]",7531,90,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,131,Argentina,779,"['319609cc-52e1-4bd1-b774-d07cf86d2f2b', '85edce89-07d7-4ff4-8a79-fcf0c468ba5e']",0,,,,,,,,,,,,,,,,,Argentina,779,00:45:00.240,Carry,
,,,,"[34.0, 51.0]",,,,,,,,0.92,,,,,,,,,,,,,,48ec438d-d011-44bf-8524-2b4a034ee0d3,3441,,,"[26.0, 52.0]",7531,90,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birkir Már Sævarsson,5508.0,Right Back,132,Iceland,793,"['a94e38bb-cc03-458a-8e2a-54fd6d4e7ff7', 'ddd27a49-2b59-495c-836e-087b57574183', 'e8b28236-46f4-4d82-a663-d127f72aad0a']",2,,,,,,,,,,,,,,,,,Iceland,793,00:45:02.040,Carry,True
,,,,"[36.0, 36.0]",,,,,,,,2.067,,,,,,,,,,,,,,b2a2661d-f7aa-4dfd-8fa5-a91aacd58e17,3445,,,"[34.0, 40.0]",7531,90,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Bergmann Sigurðarson,5500.0,Center Forward,132,Iceland,793,"['74aee84f-9f4a-4dcb-88b9-46f0bfa8568d', 'a8b392bc-3eed-4541-8f29-b4d30ae50de1', 'f6f573db-aecd-4d15-b06f-357379ecd524']",3,,,,,,,,,,,,,,,,,Iceland,793,00:45:03.813,Carry,True
,,,,"[34.0, 45.0]",,,,,,,,1.187,,,,,,,,,,,,,,6f966ad1-47d1-45e2-a9c9-50e71b986328,3449,,,"[33.0, 42.0]",7531,90,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,132,Iceland,793,"['1007bd1e-9ddf-43cd-bce6-987e8082168f', '60ae2e05-f540-4043-9636-9c5603d73ed0', 'fb8022da-1556-46d9-92ac-74d3fed5fcf4']",6,,,,,,,,,,,,,,,,,Iceland,793,00:45:06.533,Carry,True
,,,,"[89.0, 32.0]",,,,,,,,0.04,,,,,,,,,,,,,,e01a2a0c-fd47-47ef-a35c-f3fa806ac998,3457,,,"[88.0, 31.0]",7531,90,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,132,Iceland,793,"['24f0c3bc-0cf4-4d3e-8393-70bd532994c8', '61c50f42-f992-45b4-afe9-0edb0517ce9f']",10,,,,,,,,,,,,,,,,,Argentina,779,00:45:10.320,Carry,
,,,,"[58.0, 13.0]",,,,,,,,0.027,,,,,,,,,,,,,,3c3e59df-255a-4820-9aec-ce01b6345698,3467,,,"[57.0, 14.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hörður Björgvin Magnússon,5501.0,Left Back,133,Iceland,793,"['27ab81cd-a04c-4355-bab5-8de59dbcc8f9', '2eaf21de-47e1-48d5-8ee1-ec5fb24e901d']",0,,,,,,,,,,,,,,,,,Iceland,793,00:46:00.693,Carry,
,,,,"[5.0, 36.0]",,,,,,,,0.721,,,,,,,,,,,,,,d599d33b-91f7-4879-970f-7897cda09693,3477,,,"[5.0, 36.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfredo Daniel Caballero,3659.0,Goalkeeper,134,Argentina,779,"['03cb93df-3d48-4df8-ad9c-7b4e718afbfd', '569a7626-16f8-4cad-8461-5baf87e8cbf4']",11,,,,,,,,,,,,,,,,,Argentina,779,00:46:11.519,Carry,
,,,,"[21.0, 31.0]",,,,,,,,0.84,,,,,,,,,,,,,,ce9e937d-dd01-4f72-8f27-534fd1f47afb,3480,,,"[20.0, 31.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,134,Argentina,779,"['5b2ead68-d302-4696-9ad3-382fdc46c0cc', '998a3828-3053-49f2-a851-cf8a2a702708', 'f2396d2b-bc47-4c39-b313-077a70657a15']",13,,,,,,,,,,,,,,,,,Argentina,779,00:46:13.280,Carry,True
,,,,"[30.0, 44.0]",,,,,,,,1.56,,,,,,,,,,,,,,5c7d6e9f-09c3-4ef6-a177-0f560ea2d22a,3484,,,"[31.0, 36.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,134,Argentina,779,"['36884ac1-724a-468c-bad1-4f1eabeba1cf', 'a37cefe2-27b4-49e3-84c7-cfa4491068ab']",14,,,,,,,,,,,,,,,,,Argentina,779,00:46:14.960,Carry,
,,,,"[34.0, 62.0]",,,,,,,,0.092,,,,,,,,,,,,,,75b0b21a-7cd8-4ce4-b5cc-b55d98b81bff,3487,,,"[32.0, 62.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,134,Argentina,779,"['20a2d227-247d-42ef-b7d1-42746f1bd802', '6696099e-4130-45bf-8ca8-f2539ed90a65']",17,,,,,,,,,,,,,,,,,Argentina,779,00:46:17.880,Carry,
,,,,"[58.0, 75.0]",,,,,,,,3.881,,,,,,,,,,,,,,a56e2d43-f8b8-4f83-baa6-a58c9c88da79,3490,,,"[37.0, 78.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,134,Argentina,779,"['0bdbf651-c960-40dc-8aab-b01edc1cfb09', 'f3661783-21b2-4ded-a218-da6b6666f537']",20,,,,,,,,,,,,,,,,,Argentina,779,00:46:20.199,Carry,
,,,,"[57.0, 56.0]",,,,,,,,1.04,,,,,,,,,,,,,,f8803bf7-f925-4fb4-a815-14d95abd9949,3493,,,"[56.0, 58.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,134,Argentina,779,"['7d7b5693-d831-4cb5-8964-ca85361e26cc', 'f234cb02-f162-4f3b-ad66-7f0a33f6d94b']",25,,,,,,,,,,,,,,,,,Argentina,779,00:46:25.960,Carry,
,,,,"[80.0, 28.0]",,,,,,,,2.88,,,,,,,,,,,,,,83022e34-6426-4f64-a476-0a385a8c663a,3496,,,"[62.0, 28.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,134,Argentina,779,"['01133a11-af2b-4e6e-bc72-e59591ee03c3', '9bd9da25-3695-4e9e-adcf-a1e5db31db75']",28,,,,,,,,,,,,,,,,,Argentina,779,00:46:28.960,Carry,
,,,,"[93.0, 25.0]",,,,,,,,0.76,,,,,,,,,,,,,,d01afc7c-0835-4619-852e-29ec256f5138,3500,,,"[95.0, 28.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,134,Argentina,779,"['0c884b3d-d40a-4520-b684-d31420073f25', '3557fefe-1f49-4c08-867b-70537424b329', '5df05232-848f-4b08-a4f7-72bf77285125']",32,,,,,,,,,,,,,,,,,Argentina,779,00:46:32.680,Carry,True
,,,,"[105.0, 11.0]",,,,,,,,2.0,,,,,,,,,,,,,,28182723-fb3b-4f6a-83f4-a099cf6982e1,3503,,,"[98.0, 10.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian David Pavón,5496.0,Left Attacking Midfield,134,Argentina,779,"['077d4fdf-a92e-4356-a1c8-1fda30b929b8', '8df81a70-847c-4535-8fe9-a8ebc684cb2b']",34,,,,,,,,,,,,,,,,,Argentina,779,00:46:34.520,Carry,
,,,,"[97.0, 33.0]",,,,,,,,3.68,,,,,,,,,,,,,,e2ba22bd-7502-43a0-b399-c18cd6c6b919,3506,,,"[104.0, 21.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,134,Argentina,779,"['645d191a-bdb7-4694-b611-2cf58889a914', '862a908a-4036-4d7c-8e57-1fceb1fc8872', '957411d1-e476-4c02-a794-9df93fb9c873']",37,,,,,,,,,,,,,,,,,Argentina,779,00:46:37.160,Carry,True
,,,,"[92.0, 48.0]",,,,,,,,0.64,,,,,,,,,,,,,,9efc4018-99ef-4365-bd8c-ac99f9cbb36e,3511,,,"[92.0, 48.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,134,Argentina,779,"['046c09d9-f015-4066-834e-0cca39c54e0f', 'a038b3b1-595f-460e-8594-f6eb0d069cbd']",41,,,,,,,,,,,,,,,,,Argentina,779,00:46:41.680,Carry,
,,,,"[98.0, 52.0]",,,,,,,,3.32,,,,,,,,,,,,,,194e6863-cc26-4aeb-9291-8941e72b2640,3514,,,"[94.0, 60.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,134,Argentina,779,"['3b781ffb-0657-422b-a3b1-1a6045b68e1a', '9ecc899a-08da-4cff-b228-b69a5eafbb13']",43,,,,,,,,,,,,,,,,,Argentina,779,00:46:43.440,Carry,
,,,,"[109.0, 58.0]",,,,,,,,1.56,,,,,,,,,,,,,,a547703b-9e07-4aaf-b85d-052860892667,3517,,,"[110.0, 64.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,134,Argentina,779,"['75377f04-1ea2-4c79-b365-85846f523adb', 'a54f99d0-71dc-47ed-bb3a-cce0b9f8641d']",48,,,,,,,,,,,,,,,,,Argentina,779,00:46:48.280,Carry,
,,,,"[105.0, 52.0]",,,,,,,,2.72,,,,,,,,,,,,,,e32859bc-28a0-46d8-aa07-07a7525a9e27,3520,,,"[101.0, 53.0]",7531,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,134,Argentina,779,"['384dbf12-ca4b-4727-9a5f-ff00175b616a', 'b6d3435a-2fbb-41a8-8a52-37703dba9007', 'd484457a-fc95-4fd9-b504-945c5a41b8c7']",50,,,,,,,,,,,,,,,,,Argentina,779,00:46:50.840,Carry,True
,,,,"[53.0, 24.0]",,,,,,,,2.267,,,,,,,,,,,,,,9149525a-cd73-4449-af3b-e77200133a63,3533,,,"[52.0, 27.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,135,Iceland,793,"['1d036d41-3d10-45ba-8563-0db1566e7c7d', '4181eb2d-8941-45c4-96f7-2634ea553e57', '7956968c-3303-4425-993a-a107583603df']",35,,,,,,,,,,,,,,,,,Iceland,793,00:47:35.333,Carry,True
,,,,"[63.0, 2.0]",,,,,,,,4.627,,,,,,,,,,,,,,af9f6c02-6813-4920-80ac-d205f69da4b7,3538,,,"[49.0, 9.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúrik Gíslason,5495.0,Left Midfield,135,Iceland,793,"['a141b146-1100-4c4d-ba7c-b0eee056abe4', 'af43d8ba-c673-4a7c-a37f-bc24321514d3', 'b5bc2117-ed18-42b1-a2d4-703329f65c80']",38,,,,,,,,,,,,,,,,,Iceland,793,00:47:38.813,Carry,True
,,,,"[50.0, 3.0]",,,,,,,,0.027,,,,,,,,,,,,,,168f4667-55e9-481a-ac88-cf6acd9cb850,3541,,,"[50.0, 3.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hörður Björgvin Magnússon,5501.0,Left Back,135,Iceland,793,"['467916cf-1974-4524-8105-1ec4f55f6c82', 'a98b095b-8ab0-4a0a-93db-19aac27f8151']",44,,,,,,,,,,,,,,,,,Iceland,793,00:47:44.773,Carry,
,,,,"[16.0, 49.0]",,,,,,,,2.187,,,,,,,,,,,,,,fc610102-c57e-451f-ae2e-97e965a223ef,3546,,,"[11.0, 46.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfredo Daniel Caballero,3659.0,Goalkeeper,136,Argentina,779,"['8e6135e7-dbed-4481-b6c1-fd9eaad97369', 'b5f28f62-94b8-490d-91ac-538e8a14f80e']",49,,,,,,,,,,,,,,,,,Argentina,779,00:47:49.253,Carry,
,,,,"[50.0, 77.0]",,,,,,,,1.16,,,,,,,,,,,,,,8ffbbb2e-80bf-4862-89d9-e5160523b856,3549,,,"[43.0, 75.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,136,Argentina,779,"['0a11c301-b222-4e3f-8304-9292f648e604', '1364c194-a8b0-44c3-a0ce-0c2df8a9960e']",54,,,,,,,,,,,,,,,,,Argentina,779,00:47:54.040,Carry,
,,,,"[64.0, 76.0]",,,,,,,,2.693,,,,,,,,,,,,,,c74d14f9-1a6a-41af-9f48-0b09db6a9be7,3552,,,"[57.0, 78.0]",7531,92,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,136,Argentina,779,"['16ff5e04-7688-4fd3-a1cb-8abe361bfc44', '864ae2eb-1434-4d21-91d0-236d1ceec79e']",56,,,,,,,,,,,,,,,,,Argentina,779,00:47:56.480,Carry,
,,,,"[58.0, 55.0]",,,,,,,,0.627,,,,,,,,,,,,,,4debad4f-2544-47dc-a3ba-96613444bad2,3555,,,"[58.0, 55.0]",7531,93,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,136,Argentina,779,"['6ae86ea4-7f5f-4113-a8a0-6c3206674b51', 'c89832c0-732e-44bb-a783-48e249b06780']",0,,,,,,,,,,,,,,,,,Argentina,779,00:48:00.733,Carry,
,,,,"[80.0, 32.0]",,,,,,,,3.32,,,,,,,,,,,,,,2bfd9043-691d-4f12-9129-3bf28298d972,3558,,,"[62.0, 34.0]",7531,93,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,136,Argentina,779,"['495e8df3-e6d7-4f02-9107-b08a96752beb', 'a19f6c88-5547-4c94-b644-680bb50ce3fa']",2,,,,,,,,,,,,,,,,,Argentina,779,00:48:02.720,Carry,
