50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,de964de7-9f31-449f-a326-6e55b3b8c406,999,,"[4.0, 36.0]",8657,18,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,34,England,768,['540b45d3-31ea-4b5f-8fa2-e6cc70c8ad44'],29,,,,,,,,,,,,,,,,,,,Belgium,782,00:18:29.493,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,4e989509-1f73-4a6b-9ee6-93164bac7443,1736,,"[16.0, 36.0]",8657,31,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Kompany,3101.0,Center Back,51,England,768,['5e84613a-ff9a-451d-a56d-7ff1975d2d2d'],39,,,,,,,,,,,,,,,,,,,Belgium,782,00:31:39.093,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,a640a9d5-2c65-491e-965f-c06de86519a5,1794,,"[15.0, 36.0]",8657,32,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,52,Belgium,782,['fca905bf-0eed-4198-b541-92d684b5ff07'],21,,,,,,,,,,,,,,,,,,,England,768,00:32:21.053,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,4e43bba4-8ca6-4943-94f9-cc5a34a47060,1989,,"[10.0, 38.0]",8657,37,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,58,England,768,['5b41f9af-ff37-4025-8166-89cecea5f0bb'],53,,,,,,,,,,,,,,,,,,,Belgium,782,00:37:53.733,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,b1ae6df2-d79a-4286-8c16-51842afef7b9,2003,,"[9.0, 45.0]",8657,38,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,59,Belgium,782,['03241897-d9ae-41f7-8020-51fe5792447e'],11,,,,,,,,,,,,,,,,,,,England,768,00:38:11.653,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,a270eb46-3d50-4de5-b938-1c923d37f8da,2008,,"[7.0, 45.0]",8657,38,,,,,,,,,,,,,,,,,,,1,From Corner,Harry Maguire,3336.0,Left Center Back,60,Belgium,782,['f9068262-7d66-4347-a3e2-7be5a5c94760'],54,,,,,,,,,,,,,,,,,,,England,768,00:38:54.373,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,4702b69a-ef66-463a-a7e3-b86d8aa3032a,2259,,"[12.0, 33.0]",8657,44,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Center Back,69,Belgium,782,['afbccc58-30ab-4c5c-87e0-f330a321c807'],7,,,,,,,,,,,,,,,,,,,England,768,00:44:07.253,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ace9401-a948-446c-a0bc-1a3757288eb0,2448,,"[17.0, 25.0]",8657,45,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jan Vertonghen,3077.0,Left Wing Back,74,England,768,['e0cadfb7-4e44-4a62-9ebc-ffde726e99fe'],33,,,,,,,,,,,,,,,,,,,Belgium,782,00:00:33.351,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,afed4edf-ebfc-4670-bf17-dffad8dfed1f,2638,,"[9.0, 39.0]",8657,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Wing Back,80,England,768,['6fec98fb-5ccc-4a09-b215-12884be5be3b'],14,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:14.991,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bfe7e22-47a2-4780-93e3-36d43a8fc803,2682,,"[15.0, 47.0]",8657,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,84,England,768,['1380d1a5-5aba-483e-b4a8-4f33e58cd35a'],43,,,,,,,,,,,,,,,,,,,Belgium,782,00:07:43.911,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d6660a3-f26d-4a25-885a-51a7663b7147,2739,,"[5.0, 33.0]",8657,53,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Kompany,3101.0,Center Back,85,England,768,['9c9876a9-1ad4-4ee8-a5f6-e1c150fc8e66'],35,,,,,,,,,,,,,,,,,,,Belgium,782,00:08:35.231,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,6ec95be1-8aa2-4eb2-bdef-367ecd8e531b,3178,,"[8.0, 42.0]",8657,62,,,,,,,,,,,,,,,,,,,2,From Corner,Eric Dier,10956.0,Center Defensive Midfield,99,Belgium,782,['2fcdfcc0-9b8a-4c45-8b35-337582d57fc3'],53,,,,,,,,,,,,,,,,,,,England,768,00:17:53.111,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de8466e4-6de9-4e12-8761-b2604f14ebe0,3293,,"[10.0, 50.0]",8657,64,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Meunier,3176.0,Right Wing Back,100,England,768,['3edb4a07-a4f3-4486-8821-aace742e35de'],38,,,,,,,,,,,,,,,,,,,Belgium,782,00:19:38.111,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fca4233-cbda-4096-8681-afa6a48e9a46,3298,,"[8.0, 49.0]",8657,65,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Vermaelen,6332.0,Left Center Back,101,England,768,,15,,,,,,,,,,,,,,,,,,,Belgium,782,00:20:15.871,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a52484e2-db60-4c77-8180-e30dbf612a81,3343,,"[19.0, 61.0]",8657,66,,,,,,,,,,,,,,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,104,England,768,['df9c3c23-a390-46de-a581-bd82aa113713'],16,,,,,,,,,,,,,,,,,,,Belgium,782,00:21:16.271,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86a46dfe-665c-4ba5-92e5-12e98ba87657,3389,,"[11.0, 31.0]",8657,66,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Wing Back,104,England,768,['8c317fb3-4843-48ba-823b-1049dbb1ca88'],52,,,,,,,,,,,,,,,,,,,Belgium,782,00:21:52.231,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e2f6980-9e83-4f1f-9b98-09a8297af8be,3497,,"[7.0, 43.0]",8657,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Kompany,3101.0,Center Back,112,England,768,['811c79db-a3e1-4bfc-87ae-b2a051d643f4'],46,,,,,,,,,,,,,,,,,,,Belgium,782,00:26:46.511,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,250a2a5d-123c-41d7-9a31-fb0dadf48756,3500,,"[5.0, 46.0]",8657,72,,,,,,,,,,,,,,,,,,,2,From Corner,Toby Alderweireld,20005.0,Right Center Back,113,England,768,['020d3c0b-c1c4-47b0-8b99-34acb9c76e3c'],19,,,,,,,,,,,,,,,,,,,Belgium,782,00:27:19.351,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6936157-7dd8-4ca2-a97f-6ec87cac4bd7,3659,,"[9.0, 44.0]",8657,76,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,125,England,768,['a2ce708b-0b9c-4c84-8523-c0d3adf75804'],43,,,,,,,,,,,,,,,,,,,Belgium,782,00:31:43.951,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77515925-78a8-4b02-bff5-b0d60441d32a,3730,,"[9.0, 35.0]",8657,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Wing Back,126,England,768,['d0e0600a-954c-49ad-9292-56095a1366d5'],17,,,,,,,,,,,,,,,,,,,Belgium,782,00:33:17.511,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d36ac7a-00a4-40ac-acdb-770b0689e8fd,3750,,"[7.0, 37.0]",8657,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Center Back,126,England,768,['95bd923b-91c5-4fde-b98f-616b7ebd3eab'],39,,,,,,,,,,,,,,,,,,,Belgium,782,00:33:39.671,Clearance,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17906119-9247-480d-859f-96d3538a4303,3751,,"[7.0, 32.0]",8657,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,126,England,768,,41,,,,,,,,,,,,,,,,,,,Belgium,782,00:33:41.671,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,502dbf21-3bfc-4e86-998d-04e0b92a2fa4,3799,,"[15.0, 41.0]",8657,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Jones,3314.0,Right Center Back,127,Belgium,782,,12,,,,,,,,,,,,,,,,,,,England,768,00:34:12.031,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,52448c03-6030-49d9-9d0e-6fd544c7e4e1,4373,,"[8.0, 36.0]",8657,91,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Delph,4597.0,Left Wing Back,148,Belgium,782,['995ec045-e680-490c-b20e-abcd4b1d20f5'],49,,,,,,,,,,,,,,,,,,,England,768,00:46:49.431,Clearance,True
,,,,,,,,True,,,,,,,,,,,,,,,,,,9f8ad5db-5e70-4caf-af1c-8f8eceb51960,160,,"[117.0, 66.0]",8657,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,4,England,768,['dd9a95dc-024c-420d-af10-93a7741ae418'],11,,,,,,,,,,,,,,,,,,,England,768,00:02:11.973,Block,
,,,,,,,,True,,,,,,,,,,,,,,,,,,c70e7f47-4d44-4870-9751-3a4b4f52f870,291,,"[49.0, 21.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,11,Belgium,782,['3efd0008-cf53-4aeb-9b51-2205311530af'],19,,,,,,,,,,,,,,,,,,,England,768,00:05:19.053,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,d57c53c2-296a-4ab4-bd6d-14a94d67ba5f,518,,"[48.0, 12.0]",8657,9,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nacer Chadli,4831.0,Left Wing Back,20,England,768,,35,,,,,,,,,,,,,,,,,,,Belgium,782,00:09:35.533,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,e26ab025-b433-494e-b4b3-cae5dfa7c55e,597,,"[20.0, 28.0]",8657,11,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,21,England,768,['b477bf51-99dc-4fd0-a476-4a4a9d77c4a2'],0,,,,,,,,,,,,,,,,,,,Belgium,782,00:11:00.573,Block,
,,,,,True,,,,,,,,,,,,,,,,,,,,,4a107daf-96cb-4ddb-8455-b72eb791faf6,614,,"[10.0, 51.0]",8657,11,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,22,Belgium,782,,16,,,,,,,,,,,,,,,,,,,England,768,00:11:16.973,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,54d54d7a-d0ff-44b1-a48e-1e7fe9bc6b16,1143,,"[16.0, 16.0]",8657,21,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,39,Belgium,782,['41743384-f45f-4d3f-9275-8accd671b4bb'],49,,,,,,,,,,,,,,,,,,,England,768,00:21:49.773,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,97e0eae5-4968-43b3-9cb6-8b93d8f6708d,1562,,"[21.0, 41.0]",8657,29,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,47,Belgium,782,['071f2c6a-fb43-42cb-ba48-1288317c7add'],10,,,,,,,,,,,,,,,,,,,England,768,00:29:10.533,Block,
,,,,,True,,,,,,,,,,,,,,,,,,,,,ec6eb04c-773d-4557-bd58-0f37aae3646d,1711,,"[57.0, 5.0]",8657,31,,,,,,,,,,,,,,,,,,,1,From Throw In,Nacer Chadli,4831.0,Left Wing Back,51,England,768,['941b5798-1949-43f8-8ec8-59cea8b41ee1'],15,,,,,,,,,,,,,,,,,,,Belgium,782,00:31:15.853,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,81b2ac92-d342-468d-a62a-13a6688b01fb,1819,,"[19.0, 23.0]",8657,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,52,Belgium,782,['e89113cd-773c-4c30-8eeb-0ef7c8283220'],44,,,,,,,,,,,,,,,,,,,England,768,00:32:44.053,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,12ac23fb-88e5-47f1-b05e-02ef732c8a13,1886,,"[13.0, 33.0]",8657,33,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,52,Belgium,782,['258f4566-8e0a-40ec-8518-e0d395610ecd'],34,,,,,,,,,,,,,,,,,,,England,768,00:33:34.773,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,d8007ad3-64d8-403f-96a5-ff9237212a96,2227,,"[71.0, 79.0]",8657,43,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,68,Belgium,782,['7b104e79-e136-4239-bfb8-bc8139f3fea7'],25,,,,,,,,,,,,,,,,,,,England,768,00:43:25.053,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,7eec08ca-f5d7-4a0a-94f1-b95374efe6a9,2287,,"[15.0, 31.0]",8657,44,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,69,Belgium,782,['f54fcfc4-73f8-4667-add9-5492644ac100'],26,,,,,,,,,,,,,,,,,,,England,768,00:44:26.413,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,6ac09295-26eb-4d03-8cea-cf4c7501f2a4,2410,,"[15.0, 51.0]",8657,46,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,73,Belgium,782,['ef72f153-f1ca-4a3e-ba48-b6dc33b27da1'],46,,,,,,,,,,,,,,,,,,,England,768,00:46:46.653,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac15bc2b-f917-48f1-8135-8298d1181bd2,2503,,"[118.0, 55.0]",8657,46,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,77,England,768,['ab013eb1-7fa2-41a8-ae2b-fc0f1191b602'],39,,,,,,,,,,,,,,,,,,,England,768,00:01:39.471,Block,True
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e4ab9909-7744-4676-85e2-00768290cb03,2530,,"[47.0, 5.0]",8657,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Wing Back,77,England,768,['ac0fd96b-0a75-465c-b1ec-5e28fc970c07'],28,,,,,,,,,,,,,,,,,,,Belgium,782,00:02:28.831,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a627acdd-0983-4e9d-b29e-7ce448dcdc27,2778,,"[12.0, 23.0]",8657,55,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,86,England,768,['1fec87f3-4b2a-4c12-89a3-5e4378bdfabe'],7,,,,,,,,,,,,,,,,,,,Belgium,782,00:10:07.911,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f98b1e7-eee1-490b-bf60-9dbd7f0d6d54,2806,,"[20.0, 18.0]",8657,55,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Witsel,5642.0,Left Defensive Midfield,86,England,768,['ae6572a6-df4b-4bb3-9839-4d5ea8923307'],24,,,,,,,,,,,,,,,,,,,Belgium,782,00:10:24.911,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,ea1cdc97-57a1-40ab-b5d4-c6c9c6beb21e,2901,,"[39.0, 42.0]",8657,57,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,90,Belgium,782,['6d5361ea-0613-4182-9f89-692ea3147614'],9,,,,,,,,,,,,,,,,,,,England,768,00:12:09.878,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1eeaba58-0d5b-4110-8efc-5d4eacd83bc7,2977,,"[33.0, 33.0]",8657,58,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,91,England,768,['8c64a46f-039e-4b5f-bb36-5d78a3ab6f87'],8,,,,,,,,,,,,,,,,,,,Belgium,782,00:13:08.991,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,91cb7741-1706-4086-9c12-ce4b2532f071,3059,,"[36.0, 78.0]",8657,59,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,94,Belgium,782,['5768ce52-722f-4a55-bd43-d5f3478eed10'],23,,,,,,,,,,,,,,,,,,,England,768,00:14:23.991,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0c37473-c226-42bf-b9d6-b1c7c6918e9e,3172,,"[3.0, 6.0]",8657,62,,,,,,,,,,,,,,,,,,,2,From Corner,Kieran Trippier,3308.0,Right Wing Back,98,Belgium,782,['b5570f26-606d-45bb-9417-9b9080f038e5'],37,,,,,,,,,,,,,,,,,,,England,768,00:17:37.451,Block,
,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,c61c45c6-5f7b-492f-af7a-e1ebdce3da5a,3461,,"[2.0, 39.0]",8657,69,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,108,England,768,['a4855c0f-f40c-470c-b6bc-2ed4aa47fc2f'],25,,,,,,,,,,,,,,,,,,,Belgium,782,00:24:25.231,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,467f64c5-ac7b-482a-a27c-c681d54cf8e1,3919,,"[81.0, 24.0]",8657,83,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Wing,135,Belgium,782,,2,,,,,,,,,,,,,,,,,,,Belgium,782,00:38:02.551,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e046e00-a6dc-49bd-bb2c-5d91785cd870,3920,,"[39.0, 58.0]",8657,83,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,135,Belgium,782,['cf4c5fd3-90ea-4a97-a856-1d1daf7b6632'],2,,,,,,,,,,,,,,,,,,,England,768,00:38:02.751,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1603b80-277c-4088-8b4e-bfe83607c09a,3948,,"[47.0, 5.0]",8657,84,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Wing Back,137,England,768,['e01c75ae-ea95-47c2-afa3-6cd751b42a5f'],5,,,,,,,,,,,,,,,,,,,Belgium,782,00:39:05.151,Block,
,,,,,,,,True,,,,,,,,,,,,,,,,,,f7193cae-1c43-4918-935d-1458d777470d,4051,,"[28.0, 12.0]",8657,86,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Center Back,139,England,768,['f6e24938-e3ab-454e-bc05-f5c8727d9920'],4,,,,,,,,,,,,,,,,,,,England,768,00:41:04.551,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,f6ee3617-ec2a-4323-8e72-23284f6cc915,4201,,"[58.0, 12.0]",8657,87,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Right Center Midfield,140,Belgium,782,['62b802de-a895-4404-bbde-a7f20da2d7de'],54,,,,,,,,,,,,,,,,,,,England,768,00:42:54.831,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,29513e40-ebc4-45ad-8d0d-fa241e7772e0,4415,,"[34.0, 74.0]",8657,92,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Center Defensive Midfield,149,Belgium,782,['16b03fcc-399a-4fa6-aab9-7b5dc924c88f'],29,,,,,,,,,,,,,,,,,,,England,768,00:47:29.151,Block,
,,,,,,,,,,,,,0.693,,,,,,,,,,,,,d135f977-866b-4f88-a4a2-d3aaa36fd5f9,228,,"[113.0, 41.0]",8657,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,7,Belgium,782,['3d33fed6-aa80-4942-b689-1242968b09a8'],37,,Right Foot,,"[120.0, 41.9, 0.4]",True,"[{'location': [113.0, 13.0], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [113.0, 21.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.0, 38.0], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 26.0], 'player': {'id': 3314, 'name': 'Phil Jones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",1d27bb2b-8a59-487e-a835-8456c5faaf5f,,Goal,,0.31685346,Volley,Open Play,,,,,,Belgium,782,00:03:37.320,Shot,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,b477bf51-99dc-4fd0-a476-4a4a9d77c4a2,596,,"[100.0, 53.0]",8657,11,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Center Forward,21,England,768,"['b75b3f8e-4aea-4519-be43-fe672f9e1e91', 'e26ab025-b433-494e-b4b3-cae5dfa7c55e']",0,,Left Foot,,"[101.0, 53.0]",,"[{'location': [106.0, 32.0], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 35.0], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 61.0], 'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.0, 58.0], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 58.0], 'player': {'id': 3504, 'name': 'Ruben Loftus-Cheek'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 53.0], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 5642, 'name': 'Axel Witsel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 45.0], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.0, 28.0], 'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.0, 24.0], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.0, 43.0], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 72.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",b370a724-1fd5-458c-8397-e38efb72bdf0,,Blocked,,0.044181537,Normal,Open Play,,,,,,England,768,00:11:00.080,Shot,
