50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.613,,,,,,,,,,,,,,c9bcd338-7c84-4994-b2f7-730e910764fc,1607,,"[13.0, 24.0]",7585,46,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,77,England,768,,46,,,,,,,,,,,,,,,,,,,Colombia,769,00:46:46.800,Pressure,
,,,,,,,,,,,,,0.893,,,,,,,,,,,,,,ced51936-fb67-4947-bf72-6427f2ff3f34,1668,,"[53.0, 15.0]",7585,45,,,,,,,,,,,,,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Right Center Forward,82,Colombia,769,"['3e133179-00fe-4864-b06f-d72640599656', 'ea86deff-7d9f-46c6-8315-9680405e9329']",37,,,,,,,,,,,,,,,,,,,England,768,00:00:37.040,Pressure,
,,,,,,,,,,,,,0.759,,,,,,,,,,,,,,da53593d-9b6f-4720-a76c-cc73f9bc92f5,1674,,"[84.0, 3.0]",7585,45,,,,,,,,,,,,,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Right Center Forward,82,Colombia,769,['a8a56a2a-ab16-4b61-a336-9c5a30f6d57d'],45,,,,,,,,,,,,,,,,,,,England,768,00:00:45.613,Pressure,
,,,,,,,,,,,,,0.693,,,,,,,,,,,,,,891de97c-92c2-4803-b45d-ade932734643,1678,,"[70.0, 7.0]",7585,45,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Young,3612.0,Left Midfield,82,Colombia,769,"['3a9e3605-6b63-499b-8186-e43f4b22b5aa', 'b27725f6-e3ea-4948-85c7-57d86799ed6a']",55,,,,,,,,,,,,,,,,,,,England,768,00:00:55.760,Pressure,
,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,cbdd769e-7e2c-4fa6-9b9b-7ff075e9a77a,1687,,"[68.0, 33.0]",7585,46,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Right Attacking Midfield,82,Colombia,769,"['08657639-8da3-4773-9915-8d6dbc19a52b', 'abb10535-b977-4975-82f3-a6ed9e90a90c', 'e895f770-62d8-4844-95f6-0420fd0d5b79', 'eec7a164-815b-4599-8e71-3b0eb4ac0334', 'f7bbc754-7947-465b-990c-78f792a246a1']",6,,,,,,,,,,,,,,,,,,,England,768,00:01:06.160,Pressure,
,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,4e79cce1-6152-4918-a5ba-ffb383ad8bf6,1694,,"[57.0, 76.0]",7585,46,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Right Midfield,82,Colombia,769,"['10e939c8-5537-4a61-a8ed-1046e349bddc', 'acaa27a0-37d0-4cb2-863f-152a782fa594', 'bbd57576-d503-4914-8620-43fd1116ac84']",10,,,,,,,,,,,,,,,,,,,England,768,00:01:10.960,Pressure,
,,,,,,,,,,,,,1.253,,,,,,,,,,,,,,eb7eb56d-0ac4-45a4-b55c-ff6f49c262ec,1714,,"[37.0, 44.0]",7585,46,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,82,Colombia,769,"['2cd747ac-d1ba-487e-8d42-c5eea655fb4c', '472320f7-56b1-430a-ab12-5539bc8b70a4']",35,,,,,,,,,,,,,,,,,,,England,768,00:01:35.040,Pressure,
,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,2ace36ed-0e8a-4b59-b44c-36477300d380,1730,,"[74.0, 34.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Left Center Forward,83,England,768,['5efb926c-414f-4361-a4a6-fa6240c6d254'],15,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:15.200,Pressure,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,f5786fae-9145-4adc-b6f2-092b6456b268,1741,,"[60.0, 4.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,83,England,768,"['0fb070f6-ad8c-4e22-a56e-da420770524a', 'b879fc01-e3ee-491d-946b-8be60d52c709']",26,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:26.640,Pressure,
,,,,,,,,,,,,,1.293,,,,,,,,,,,,,,aaa560d9-9924-4d3f-b444-5b1d6294b537,1744,,"[60.0, 24.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,83,England,768,"['067be501-d8cd-4b5a-9ef0-88499aa5a4bd', '43a849b1-c826-41bc-8f9b-6c172d915f65', '7fb07907-a857-414e-b672-5b1f64c6debf']",28,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:28.040,Pressure,
,,,,,,,,,,,,,0.813,,,,,,,,,,,,,,ebdc64af-1427-4317-8595-77e4e98d0725,1748,,"[69.0, 6.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,83,England,768,,29,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:29.880,Pressure,
,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,74ee20ab-afcc-421f-96d4-836f2cced5c7,1766,,"[67.0, 6.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,83,England,768,['d2d05af1-e1ec-43f7-b8d4-5353d5cdec0b'],48,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:48.520,Pressure,
,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,b3d65cba-4f7c-40cc-8032-2e62e35ddf18,1780,,"[95.0, 10.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Left Center Forward,84,Colombia,769,,23,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:23.960,Pressure,
,,,,,,,,,,,,,0.519,,,,,,,,,,,,,,06a3a4ac-4dc6-46ee-b0fc-183451838ea0,1796,,"[54.0, 47.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,85,England,768,['1439d5db-bdb6-4aa5-be38-41a8c540e315'],49,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:49.693,Pressure,
,,,,,,,,,,,,,0.653,,,,,,,,,,,,,,70b8f794-7f9e-416f-b8b8-fd6f38d16872,1798,,"[65.0, 53.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,85,England,768,,51,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:51.120,Pressure,
,,,,,,,,True,,,,,1.52,,,,,,,,,,,,,,e49c28c2-af7f-44c4-addf-add30acba562,1806,,"[61.0, 45.0]",7585,48,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,86,Colombia,769,"['8165878c-f056-4787-935f-dd9b7d4aa611', 'ce9dc342-171c-472a-94be-61daa48c518e']",58,,,,,,,,,,,,,,,,,,,England,768,00:03:58.960,Pressure,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,bf564f3f-105f-42b3-9388-f6580680f45f,1849,,"[54.0, 28.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,87,England,768,"['035bfe96-ace6-4923-af75-fe6f29908f3c', 'b1f5bfaf-1a6b-48f9-bd0e-da076e5f345b']",36,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:36.440,Pressure,
,,,,,,,,,,,,,0.693,,,,,,,,,,,,,,3e40670b-4eaa-4dd2-9004-44da4c681490,1856,,"[37.0, 64.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,87,England,768,"['371e7a03-183e-453d-bf10-d3f7a45bfee9', '7e25ce24-6a76-4bf5-ae98-d8f6d55625b5']",40,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:40.920,Pressure,
,,,,,,,,True,,,,,1.613,,,,,,,,,,,,,,b5a6ef4c-cd85-4e4a-8879-e22760f7048d,1866,,"[73.0, 52.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,88,Colombia,769,"['2bf518d6-1abe-40fd-ab7e-2010aeea1ed7', 'cfb70d97-161a-46af-b60e-0b2bf3da505e', 'e2752f49-60b4-41f1-b934-3accf5aad96c']",50,,,,,,,,,,,,,,,,,,,England,768,00:04:50.080,Pressure,
,,,,,,,,,,,,,1.533,,,,,,,,,,,,,,3bdee6eb-6c13-49e8-84bd-1f33f87d0799,1872,,"[43.0, 59.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,88,Colombia,769,['2355b1ad-c970-47f5-a3ec-3acf504677dd'],53,,,,,,,,,,,,,,,,,,,England,768,00:04:53.280,Pressure,
,,,,,,,,,,,,,1.573,,,,,,,,,,,,,,28a64d08-3c1f-473a-a600-4783b9dfc71f,1876,,"[31.0, 66.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Left Center Forward,88,Colombia,769,['e924a5f8-26f4-4708-af0e-ae0139984ace'],59,,,,,,,,,,,,,,,,,,,England,768,00:04:59.760,Pressure,
,,,,,,,,,,,,,1.746,,,,,,,,,,,,,,9622199f-d3f8-4767-b6d6-3e7e15b7a564,1889,,"[49.0, 17.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Attacking Midfield,88,Colombia,769,"['13aa0ca5-01f6-4c36-b198-c5dc816bf6d4', 'aba9688e-c203-4c18-99c0-590959786c0d', 'b3cd9b32-9b6a-4e89-b32c-66d4689a87f0', 'cce2939f-5aa5-4565-a570-a00b932fe303']",11,,,,,,,,,,,,,,,,,,,England,768,00:05:11.893,Pressure,
,,,,,,,,,,,,,0.773,,,,,,,,,,,,,,dd565018-fb7c-4993-9a3f-80d793a0e12a,1930,,"[53.0, 51.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,89,England,768,"['c5a02a77-752a-4291-bb48-04a15586e92f', 'c98b24d5-2680-4232-bd40-5ebe3c51bbf7']",59,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:59.960,Pressure,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,508a9c57-bf60-4c98-ae90-12ddc6d72eb5,1943,,"[13.0, 67.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,90,England,768,,24,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:24.320,Pressure,
,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,4c1e7bdc-a14e-443a-8ee5-d1b02751ddf1,1954,,"[21.0, 76.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,90,England,768,"['145ef234-dd03-4285-b882-84fe22dfc94e', '14814d47-5ddb-490f-add0-8de3da406367']",30,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:30.040,Pressure,
,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,25baa6b8-ac09-4671-a9f8-60c7aedf6f91,1976,,"[90.0, 32.0]",7585,57,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Left Center Forward,94,Colombia,769,['704894e0-3829-4cc6-986e-a1156f2e5bb2'],56,,,,,,,,,,,,,,,,,,,England,768,00:12:56.680,Pressure,
,,,,,,,,,,,,,1.626,,,,,,,,,,,,,,247f1433-7122-45eb-89f5-5554be2c7ff4,1994,,"[68.0, 3.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Attacking Midfield,95,Colombia,769,['49efe693-32aa-483b-9893-7a3602b0fb9b'],1,,,,,,,,,,,,,,,,,,,England,768,00:14:01.173,Pressure,
,,,,,,,,True,,,,,0.853,,,,,,,,,,,,,,2cc4e620-d0a1-44e4-9172-3e3a9f3538ba,2006,,"[38.0, 60.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Counter,Yerry Fernando Mina González,6196.0,Right Center Back,96,England,768,"['3a60f19e-d897-4753-b036-afbbcb2fe50c', 'd8611286-368c-48df-838f-98228257bb18']",10,,,,,,,,,,,,,,,,,,,Colombia,769,00:14:10.800,Pressure,
,,,,,,,,True,,,,,0.413,,,,,,,,,,,,,,272ced80-9492-49b8-a55f-6421d528ea37,2007,,"[27.0, 49.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Counter,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,96,England,768,['3a60f19e-d897-4753-b036-afbbcb2fe50c'],11,,,,,,,,,,,,,,,,,,,Colombia,769,00:14:11.440,Pressure,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,ee9533fd-b605-4ef7-a800-3ef6406306d4,2037,,"[37.0, 45.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,98,Colombia,769,"['3741ee36-bb3a-4244-abde-12919823f72a', 'bc541cd6-a1cf-4972-96de-630682abe1cf']",53,,,,,,,,,,,,,,,,,,,England,768,00:14:53.520,Pressure,
,,,,,,,,,,,,,1.573,,,,,,,,,,,,,,88d503f7-ad9b-4213-aeb7-ec73a49137d9,2043,,"[47.0, 48.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,98,Colombia,769,"['095b29e6-0e1a-4f65-a02c-f5c45e819648', '350dd438-411b-453e-8125-58dc15ea5355']",56,,,,,,,,,,,,,,,,,,,England,768,00:14:56.240,Pressure,
,,,,,,,,,,,,,1.453,,,,,,,,,,,,,,d7a8ecf4-a8e8-4f00-9526-87fbfd2f2e0d,2047,,"[50.0, 52.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Center Defensive Midfield,98,Colombia,769,"['3b48fc67-464f-4462-ae23-a516c435f8d8', '4894426e-3bc4-4ddb-be63-aa6664451c75', '8661e3bc-258e-4767-8461-e28159236c6d', 'fe0afc61-d1d6-4ee8-a7b0-44ad873c8c11']",58,,,,,,,,,,,,,,,,,,,England,768,00:14:58.440,Pressure,
,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,6b0ae5e4-70a7-411a-b789-178743baf114,2057,,"[46.0, 10.0]",7585,60,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Attacking Midfield,98,Colombia,769,"['5c0343cd-ae98-437f-9f24-7f4ad69c37e2', '75d17181-0ce6-44d4-960b-ded4923bba7a']",6,,,,,,,,,,,,,,,,,,,England,768,00:15:06.680,Pressure,
,,,,,,,,True,,,,,0.32,,,,,,,,,,,,,,5fb15279-5fee-4090-92d7-ffb3a24764b8,2065,,"[75.0, 32.0]",7585,60,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,99,England,768,,16,,,,,,,,,,,,,,,,,,,Colombia,769,00:15:16.572,Pressure,
,,,,,,,,True,,,,,0.453,,,,,,,,,,,,,,7f36a471-d1c3-4ac3-823c-819954b1b5bd,2071,,"[81.0, 41.0]",7585,60,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Left Center Forward,99,England,768,,20,,,,,,,,,,,,,,,,,,,Colombia,769,00:15:20.520,Pressure,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,50565e22-0104-4c1c-94f8-1157acc90146,2093,,"[17.0, 69.0]",7585,61,,,,,,,,,,,,,,,,,,2,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Left Wing,100,England,768,"['4bdf2e55-2a42-4b12-a4f3-742dc33a6852', 'c0e6a812-fa20-4585-8f12-9a47615f8775']",13,,,,,,,,,,,,,,,,,,,Colombia,769,00:16:13.120,Pressure,
,,,,,,,,,,,,,3.613,,,,,,,,,,,,,,89ac504a-60d3-46ea-a651-62009f17ecf9,2098,,"[26.0, 78.0]",7585,61,,,,,,,,,,,,,,,,,,2,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Left Wing,100,England,768,['f24f8311-b54a-4daa-bf4c-2640ab20c91c'],14,,,,,,,,,,,,,,,,,,,Colombia,769,00:16:14.320,Pressure,
,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,75f31f9e-01af-48a9-a574-fa668c0688e9,2103,,"[30.0, 77.0]",7585,61,,,,,,,,,,,,,,,,,,2,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Left Wing,100,England,768,"['411555cc-8890-404f-8e18-bcde4fffd499', 'ecfc9e22-c4c2-43db-b341-4dde06d05285']",20,,,,,,,,,,,,,,,,,,,Colombia,769,00:16:20.533,Pressure,
,,,,,,,,,,,,,0.773,,,,,,,,,,,,,,5db149e6-17bb-4766-8a49-d00ea524040d,2124,,"[73.0, 46.0]",7585,63,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,102,England,768,['61585487-1647-4b48-9d3b-f50c0c3f0457'],36,,,,,,,,,,,,,,,,,,,Colombia,769,00:18:36.800,Pressure,
,,,,,,,,True,,,,,1.88,,,,,,,,,,,,,,9cd93b75-afb7-456a-bd92-4dd3292cd749,2135,,"[111.0, 20.0]",7585,64,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Attacking Midfield,103,England,768,"['42298301-f6e4-436e-af4a-9fd39e51226c', 'a5e0960e-0ba6-4cf8-bce9-e9810c0ddac9']",19,,,,,,,,,,,,,,,,,,,England,768,00:19:19.840,Pressure,
,,,,,,,,True,,,,,1.213,,,,,,,,,,,,,,f85929da-750c-42eb-8c96-8750e1871d49,2166,,"[92.0, 47.0]",7585,66,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Attacking Midfield,107,Colombia,769,['9e46b093-fc54-43c5-9a87-d34367194d2c'],21,,,,,,,,,,,,,,,,,,,England,768,00:21:21.160,Pressure,
,,,,,,,,True,,,,,0.653,,,,,,,,,,,,,,9a6ef32b-4073-417e-8d55-d43a1ecaf4c2,2168,,"[84.0, 42.0]",7585,66,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,107,Colombia,769,,23,,,,,,,,,,,,,,,,,,,England,768,00:21:23.800,Pressure,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,49deef41-14e2-4518-a160-ffee0dcc3d36,2180,,"[48.0, 66.0]",7585,66,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,108,England,768,"['0df9e145-b8d8-45cd-83d4-fedc9824328b', '4404cf54-70e0-4173-9f6d-91b1722c4369']",34,,,,,,,,,,,,,,,,,,,Colombia,769,00:21:34.040,Pressure,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,5cb79ecb-48c9-412e-8adc-5f1e5c942ce2,2184,,"[25.0, 76.0]",7585,66,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,108,England,768,"['2e0a55ff-793f-4a1b-91f1-d88539bcf1ba', '588559d6-7cdc-44fe-9b0f-c1f4b9ea2d4d']",36,,,,,,,,,,,,,,,,,,,Colombia,769,00:21:36.240,Pressure,
,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,a58e98da-051c-4dd9-8a7f-d62673c1de1a,2186,,"[22.0, 77.0]",7585,66,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,108,England,768,"['9fd40153-9be9-462f-aca8-fa4ad3f4c0d1', 'f71406b6-8247-4161-bd2c-3ad76144496d']",38,,,,,,,,,,,,,,,,,,,Colombia,769,00:21:38.240,Pressure,
,,,,,,,,True,,,,,1.84,,,,,,,,,,,,,,f3dd2c1f-8864-4a9e-a984-4d011ce2225e,2192,,"[101.0, 68.0]",7585,66,,,,,,,,,,,,,,,,,,2,From Counter,Kieran Trippier,3308.0,Right Midfield,109,Colombia,769,"['354d4000-28d0-4d53-8e44-66b9ec14d7b6', '7a164808-2859-43f8-b1c9-bc41f9f95759']",44,,,,,,,,,,,,,,,,,,,England,768,00:21:44.000,Pressure,
,,,,,,,,,,,,,3.52,,,,,,,,,,,,,,2424b7fb-1638-48f0-b102-7390798ee20c,2212,,"[59.0, 15.0]",7585,68,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,110,Colombia,769,"['65266378-f6d2-411d-bc84-bb839c7c15ee', '7c4e7420-bb50-4a7e-bd9a-42b2f0486419', 'a8d15186-b30c-4369-9f85-71e6ded0f8e2']",27,,,,,,,,,,,,,,,,,,,Colombia,769,00:23:27.800,Pressure,
,,,,,,,,,,,,,2.093,,,,,,,,,,,,,,62a61cea-88f6-4aa6-a9cb-0b848085d313,2225,,"[55.0, 68.0]",7585,69,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Right Attacking Midfield,111,Colombia,769,"['b544b7a9-e7e3-4193-b50e-b13ad0602d75', 'e2896454-32e5-4266-a13e-5f46197f4c69']",5,,,,,,,,,,,,,,,,,,,England,768,00:24:05.960,Pressure,
,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,4eab72a3-429a-4d20-a2e3-57d2875b5b6e,2235,,"[47.0, 18.0]",7585,69,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Center Defensive Midfield,111,Colombia,769,"['61a3a1ef-ec65-47ec-8ff0-fdc489e8fe36', 'f7badbb2-7f2a-41b5-ba2d-b75d559de492']",17,,,,,,,,,,,,,,,,,,,England,768,00:24:17.640,Pressure,
,,,,,,,,,,,,,1.413,,,,,,,,,,,,,,066a7c9d-368c-4602-8e11-af2f273722b2,2241,,"[68.0, 11.0]",7585,69,,,,,,,,,,,,,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Right Center Forward,111,Colombia,769,"['37e5e1c5-c1fd-45f3-be6c-d5daf59b8f6e', '6c6421f4-5afd-4794-be83-7f19d8ed9fba', '8747994d-e578-4c55-bbd0-94b6748179de']",21,,,,,,,,,,,,,,,,,,,England,768,00:24:21.880,Pressure,
,,,,,,,,True,,,,,0.493,,,,,,,,,,,,,,abac59e6-7841-464f-9ac9-7c2f57fd7baf,2259,,"[83.0, 31.0]",7585,69,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,112,England,768,"['32dda555-18c1-49c5-999d-f3e70539bd17', 'ae66a946-7027-4cb2-9de2-9101dfbb6c27']",36,,,,,,,,,,,,,,,,,,,Colombia,769,00:24:36.400,Pressure,
,,,,,,,,,,,,,0.573,,,,,,,,,,,,,,1d2bd227-d827-4200-9e35-230f89b26225,2263,,"[83.0, 57.0]",7585,69,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,112,England,768,"['0a8c848a-8b36-43f6-9fdf-ba86fe9a7b25', '398e69c7-2244-4590-b3d7-af7d33a62b63']",39,,,,,,,,,,,,,,,,,,,Colombia,769,00:24:39.600,Pressure,
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,2e298d4c-ad2a-41d6-8c50-a551cd0bbcd3,2279,,"[77.0, 75.0]",7585,70,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,112,England,768,['b32fc27c-701c-44ff-9038-2a06086e9f53'],1,,,,,,,,,,,,,,,,,,,Colombia,769,00:25:01.360,Pressure,
,,,,,,,,,,,,,1.093,,,,,,,,,,,,,,c98de2fb-a8b3-44f1-b389-f2b28ab25a79,2283,,"[36.0, 78.0]",7585,70,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,112,England,768,['54972a6b-0072-49db-be6c-04ab3603b194'],6,,,,,,,,,,,,,,,,,,,Colombia,769,00:25:06.160,Pressure,
,,,,,,,,,,,,,2.133,,,,,,,,,,,,,,e0f34a1f-269a-449c-b683-d8fc6c768e45,2293,,"[36.0, 60.0]",7585,70,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,112,England,768,"['6f01e73e-4cf1-4c25-8355-4706508a3f5f', 'd16bbe95-e324-4b2a-8db3-69d6ae007dc6']",15,,,,,,,,,,,,,,,,,,,Colombia,769,00:25:15.960,Pressure,
,,,,,,,,,,,,,1.173,,,,,,,,,,,,,,28e5194c-c95a-4847-a4c9-c81b6197da3b,2295,,"[26.0, 17.0]",7585,70,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,112,England,768,"['6e354dfa-9996-4f4c-9454-1b07af9e9dc8', 'a6cda94e-9823-429a-8391-c1ddf4a656e7']",19,,,,,,,,,,,,,,,,,,,Colombia,769,00:25:19.320,Pressure,
,,,,,,,,,,,,,1.173,,,,,,,,,,,,,,0fde1666-5aa8-436f-9530-2e5775be3ed1,2303,,"[73.0, 38.0]",7585,70,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Right Center Forward,112,England,768,"['2258b783-48c0-4fbb-a208-b579eca8dcb2', '4695b70d-21d8-44ea-9469-0e637d0bcf84']",30,,,,,,,,,,,,,,,,,,,Colombia,769,00:25:30.520,Pressure,
,,,,,,,,,,,,,1.559,,,,,,,,,,,,,,aaaef8c2-03aa-468a-87f9-d6f198377dcb,2310,,"[76.0, 69.0]",7585,70,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Attacking Midfield,113,Colombia,769,"['70e0cee7-9b0f-4e5b-8047-2b8ed3c68ccf', '932a09a0-96b1-48a0-b6e1-378334137bce', '9f91c7c0-bc51-4692-a6de-2b857481c20a', 'c917ec48-e8fb-4c9a-b282-589c644c9bb1', 'd02f591f-d04d-4ab9-972a-1a5985067ad1']",48,,,,,,,,,,,,,,,,,,,England,768,00:25:48.173,Pressure,
